osmid,oneway,lanes,ref,highway,maxspeed,junction,reversed,length,geometry,name
37438195,True,1,14,trunk,50,roundabout,False,6.7829999999999995,"LINESTRING (27.8523956 61.8965085, 27.8523997 61.8965244, 27.8523798 61.8965684)",
37438195,True,1,14,trunk,50,roundabout,False,18.002,"LINESTRING (27.8521862 61.8963937, 27.8522741 61.8964112, 27.8523567 61.8964498, 27.8523895 61.8964848, 27.8523956 61.8965085)",
689459057,True,1,14,trunk,50,,False,108.27700000000002,"LINESTRING (27.8521862 61.8963937, 27.8523584 61.8963863, 27.852472 61.8963783, 27.8525808 61.8963623, 27.8529047 61.8962997, 27.8532359 61.8962314, 27.8535429 61.8961631, 27.853891 61.8960799, 27.8540834 61.896026)",Savonlinnantie
37438195,True,1,14,trunk,50,roundabout,False,25.165,"LINESTRING (27.8518505 61.8965152, 27.8518857 61.8964564, 27.8519462 61.8964216, 27.8520025 61.8964041, 27.852094 61.8963913, 27.8521862 61.8963937)",
46967696,False,2,15332,tertiary,40,,False,3.767,"LINESTRING (27.8618344 61.895064, 27.8618295 61.8950302)",Juvantie
46967682,False,2,,residential,40,,False,96.06899999999999,"LINESTRING (27.8618344 61.895064, 27.8620695 61.8950569, 27.8622382 61.8950509, 27.8623755 61.8950506, 27.8624953 61.8950577, 27.8626169 61.8950737, 27.8627135 61.8950965, 27.8628339 61.8951377, 27.8633748 61.8954077)",Kotitie
46967696,False,2,15332,tertiary,40,,True,97.662,"LINESTRING (27.8618344 61.895064, 27.8618291 61.895122, 27.8618143 61.8951743, 27.8617893 61.8952347, 27.861758 61.8952768, 27.8616773 61.8953614, 27.8615686 61.89544, 27.8614736 61.8955024, 27.8609352 61.8958091)",Juvantie
689459054,False,2,14,trunk,50,,False,19.918,"LINESTRING (27.8615183 61.8947418, 27.8616911 61.8947272, 27.8618934 61.8947125)",Savonlinnantie
689459054,False,2,14,trunk,50,,True,304.164,"LINESTRING (27.8615183 61.8947418, 27.8608562 61.8948046, 27.8602109 61.8948872, 27.8586266 61.8950964, 27.8579878 61.8952023, 27.8569447 61.8953997, 27.8563225 61.8955248, 27.856015 61.8955924)",Savonlinnantie
46966551,False,,,residential,40,,True,111.782,"LINESTRING (27.855825 61.8981752, 27.8557265 61.8981029, 27.8555819 61.8979917, 27.8552544 61.8978124, 27.8547115 61.8975612, 27.854513 61.8974688, 27.8544187 61.8974248)",Yhdystie
46967696,False,2,15332,tertiary,40,,False,112.488,"LINESTRING (27.855825 61.8981752, 27.8561069 61.8980905, 27.8562949 61.8980351, 27.8565702 61.8979515, 27.856752 61.8978923, 27.8568669 61.8978578, 27.856939 61.8978346, 27.8572232 61.8977367, 27.8573927 61.8976754, 27.8575833 61.8975966)",Juvantie
46967696,False,2,15332,tertiary,40,,True,42.981,"LINESTRING (27.855825 61.8981752, 27.8553995 61.8983065, 27.8551427 61.8983899)",Juvantie
46966551,False,,,residential,40,,False,2.673,"LINESTRING (27.8525877 61.8967654, 27.852624 61.8967823)",Yhdystie
175128431,True,1,,residential,50,,False,26.778,"LINESTRING (27.8525877 61.8967654, 27.8524616 61.8967352, 27.8523934 61.8967091, 27.8523168 61.8966838, 27.8522462 61.8966675, 27.8521435 61.8966493)",Yhdystie
46967677,False,,,residential,40,,False,235.168,"LINESTRING (27.8551427 61.8983899, 27.8552402 61.8984381, 27.8554617 61.8985503, 27.8554984 61.8985689, 27.8556244 61.8986327, 27.8559905 61.8987924, 27.8560896 61.8988356, 27.8566498 61.89908, 27.8571936 61.8993228, 27.857637 61.8995163, 27.8581372 61.8997324, 27.858245 61.8998087, 27.8582787 61.8998823)",Virastotie
