osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,width,bridge
"[23445608, 324047886]",True,"['1', '2']",21,Pellontie,trunk,50,False,144.873,"LINESTRING (23.9649511 66.7721235, 23.9650663 66.7723002, 23.9651105 66.7725128, 23.9651741 66.773164, 23.9652294 66.7734185)",,
324044863,False,2,21,Pellontie,trunk,50,True,120.248,"LINESTRING (23.9649511 66.7721235, 23.9649332 66.7720303, 23.9648707 66.7716797, 23.9648264 66.7714312, 23.9647353 66.7710455)",7,
108042319,False,,,Museotie,tertiary,40,False,9.85,"LINESTRING (23.9652294 66.7734185, 23.9650048 66.7734171)",,
"[108042320, 324047885]",False,,,Pappilantie,unclassified,40,False,55.178000000000004,"LINESTRING (23.9652294 66.7734185, 23.9653386 66.773416, 23.9654633 66.7734148, 23.9657923 66.7734119, 23.9662642 66.7733728, 23.966435 66.7733227)",,
324047887,True,1,21,Pellontie,trunk,50,False,95.608,"LINESTRING (23.9652294 66.7734185, 23.9652447 66.7735677, 23.9652872 66.774278)",,
23445709,False,,,Burmannintie,unclassified,,False,9.541,"LINESTRING (23.9654906 66.7750891, 23.9652758 66.7751028)",,
"[324093416, 324093421]",True,"['1', '2']",21,Pellontie,trunk,50,False,120.90400000000001,"LINESTRING (23.9654906 66.7750891, 23.9656533 66.7753833, 23.9657442 66.7755249, 23.9658421 66.775639, 23.9659676 66.7757874, 23.9661105 66.7759166, 23.9663362 66.7761203)",,
"[23444649, 1217812100]",False,2,21,Pellontie,trunk,"['60', '50']",False,136.574,"LINESTRING (23.9674751 66.7770076, 23.9684182 66.7774958, 23.9688394 66.7777089, 23.9694017 66.7779724)",8,yes
23445609,True,2,21,Pellontie,trunk,40,False,89.76499999999999,"LINESTRING (23.9674751 66.7770076, 23.9669905 66.7767393, 23.9666065 66.7764916, 23.9663827 66.7763261)",,
23445635,False,,,Kunnantie,unclassified,40,True,8.334,"LINESTRING (23.9652872 66.774278, 23.9650972 66.7742799)",,
23445635,False,,,Kunnantie,unclassified,40,False,23.597,"LINESTRING (23.9652872 66.774278, 23.9654561 66.7742766, 23.9658251 66.7742719)",,
