osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,junction,tunnel
971774331,True,3024,Tampereentie,secondary,40,False,11.143,"LINESTRING (23.7530483 61.3121847, 23.7530146 61.3122836)",,
23739849,True,3041,Valkeakoskentie,tertiary,40,False,41.879999999999995,"LINESTRING (23.7530483 61.3121847, 23.7532669 61.3122054, 23.753458 61.3122239, 23.7535228 61.3122301, 23.7538202 61.3122516)",,
25749285,True,,Lemponkatu,residential,40,False,21.150000000000002,"LINESTRING (23.7581753 61.3149162, 23.7581516 61.3149525, 23.7581041 61.314983, 23.7580382 61.3150041, 23.7579615 61.3150135, 23.7578825 61.3150101)",roundabout,
1213326905,True,,,residential,,False,8.119,"LINESTRING (23.7526582 61.3150243, 23.7525119 61.3150443)",,
"[1205487493, 1213326903]",True,3024,Tampereentie,secondary,40,False,76.928,"LINESTRING (23.7526582 61.3150243, 23.7526534 61.3150765, 23.7526476 61.3151413, 23.7526147 61.315376, 23.7525408 61.3155975, 23.7524259 61.3156986)",,
25749285,True,,Lemponkatu,residential,40,False,20.919999999999998,"LINESTRING (23.7577093 61.3148884, 23.757731 61.3148523, 23.7577764 61.3148216, 23.7578402 61.3147997, 23.7579155 61.3147892, 23.7579938 61.3147912)",roundabout,
"[4992153, 25917243, 25917244]",False,,Lemponkatu,residential,40,True,221.65900000000005,"LINESTRING (23.7577093 61.3148884, 23.7575129 61.3148809, 23.757173 61.3148671, 23.7565009 61.3148425, 23.7561294 61.3148425, 23.7557609 61.3148585, 23.7554036 61.3148824, 23.7549273 61.3149218, 23.7546059 61.3149467, 23.7542935 61.3149641, 23.7539897 61.3149759, 23.7538441 61.3149744, 23.7537988 61.3149739, 23.7536615 61.3149726, 23.753629 61.3149723, 23.7535794 61.3149718)",,yes
1213326864,True,3041,Valkeakoskentie,tertiary,40,False,43.54,"LINESTRING (23.7538202 61.3122516, 23.7533384 61.3122923, 23.7532973 61.3122946, 23.7532372 61.312298, 23.7530146 61.3122836)",,
1213326868,False,3024,Tampereentie,secondary,40,False,23.939,"LINESTRING (23.752465 61.3141457, 23.7524089 61.3139321)",,
1213326902,False,3024,Tampereentie,secondary,40,True,18.402,"LINESTRING (23.752465 61.3141457, 23.7525046 61.3143101)",,
25639523,False,,Asematie,residential,,True,55.917,"LINESTRING (23.752465 61.3141457, 23.752644 61.3141365, 23.7529781 61.3141234, 23.753415 61.3141215, 23.7535104 61.3141233)",,
25746637,False,,Sirvalahdentie,residential,,True,115.65,"LINESTRING (23.7499161 61.3151389, 23.7505408 61.3150994, 23.750633 61.3150932, 23.7517859 61.3150341, 23.7520692 61.3150233)",,
25746742,False,,Kirkkopolku,residential,,False,82.576,"LINESTRING (23.7507317 61.313546, 23.7511122 61.3133704, 23.7511257 61.3133642, 23.7511499 61.313353, 23.7513808 61.3132465, 23.751489 61.3132052, 23.751964 61.3131181)",,
25746742,False,,Kirkkopolku,residential,,True,104.77499999999999,"LINESTRING (23.7507317 61.313546, 23.7502992 61.3137308, 23.7502152 61.3137674, 23.7499463 61.3138846, 23.7496753 61.3139851, 23.749568 61.3140256, 23.7492313 61.3141527)",,
