osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,bridge,area,junction
73975183,Kassatie,residential,False,True,86.816,"LINESTRING (23.517596 60.6275311, 23.5171406 60.627349, 23.5168082 60.627187, 23.5165354 60.6270755, 23.5163799 60.6270305)",,,,,
88027335,Kassapolku,residential,False,True,204.303,"LINESTRING (23.517596 60.6275311, 23.5172478 60.6278607, 23.5168682 60.6282181, 23.5163848 60.6286775, 23.5161589 60.6288961, 23.5158208 60.6291474)",,,,,
75101399,Heikintie,residential,False,False,66.698,"LINESTRING (23.5158208 60.6291474, 23.5168978 60.6294316)",,,,,
75101399,Heikintie,residential,False,True,85.62700000000001,"LINESTRING (23.5158208 60.6291474, 23.5155319 60.6290712, 23.514846 60.6288902, 23.5146225 60.6288386, 23.514427 60.6287934)",,,,,
88027335,Kassapolku,residential,False,False,204.303,"LINESTRING (23.5158208 60.6291474, 23.5161589 60.6288961, 23.5163848 60.6286775, 23.5168682 60.6282181, 23.5172478 60.6278607, 23.517596 60.6275311)",,,,,
34006826,Myllypellontie,residential,False,True,226.27100000000002,"LINESTRING (23.5126511 60.6279934, 23.5126726 60.6275619, 23.5127105 60.6269627, 23.5127741 60.6259594)",,,,,
88027333,Koulutie,residential,False,False,125.06400000000001,"LINESTRING (23.5126511 60.6279934, 23.5129338 60.6280733, 23.5132459 60.6281616, 23.5135062 60.6282392, 23.5145549 60.6285127, 23.5146627 60.6285312)",,,,,
88027333,Koulutie,residential,False,True,53.861000000000004,"LINESTRING (23.5126511 60.6279934, 23.5118247 60.6280045, 23.5116718 60.628029)",,,,,
12580675,Joensuuntie,tertiary,False,True,31.887,"LINESTRING (23.5146627 60.6285312, 23.5145237 60.6286721, 23.514427 60.6287934)",,,,,
88027333,Koulutie,residential,False,True,125.06400000000001,"LINESTRING (23.5146627 60.6285312, 23.5145549 60.6285127, 23.5135062 60.6282392, 23.5132459 60.6281616, 23.5129338 60.6280733, 23.5126511 60.6279934)",,,,,
238238636,Joensuuntie,tertiary,False,False,191.362,"LINESTRING (23.5146627 60.6285312, 23.51491 60.6283165, 23.5150913 60.628159, 23.515321 60.6279595, 23.5157735 60.6275736, 23.5162798 60.6271188, 23.5163799 60.6270305)",,,,,
238238636,Joensuuntie,tertiary,False,True,50.918,"LINESTRING (23.5168441 60.6266332, 23.5163799 60.6270305)",,,,,
34006830,Sepäntie,residential,False,False,62.305,"LINESTRING (23.5168441 60.6266332, 23.5167581 60.626619, 23.5157616 60.6264542)",,,,,
238238636,Joensuuntie,tertiary,False,False,104.863,"LINESTRING (23.5168441 60.6266332, 23.516901 60.6265868, 23.5169851 60.6265198, 23.5171506 60.6263881, 23.5177318 60.6259254, 23.5178636 60.6258339)",,,,,
12581701,Hämeen härkätie,tertiary,False,True,64.34100000000001,"LINESTRING (23.5199846 60.6313449, 23.5197787 60.6313081, 23.5191134 60.6311535, 23.5189019 60.6311166)",2,2802,,,
88040777,Rengastie,residential,False,False,106.011,"LINESTRING (23.5199846 60.6313449, 23.5207776 60.6306343, 23.5209563 60.6305209)",,,,,
88027332,Heikintie,residential,False,True,52.214,"LINESTRING (23.5209563 60.6305209, 23.5201185 60.6302936)",,,,,
88040777,Rengastie,residential,False,False,174.453,"LINESTRING (23.5209563 60.6305209, 23.5212294 60.6303109, 23.5215928 60.6301305, 23.5220154 60.629931, 23.5231534 60.6293882)",,,,,
88040777,Rengastie,residential,False,True,106.011,"LINESTRING (23.5209563 60.6305209, 23.5207776 60.6306343, 23.5199846 60.6313449)",,,,,
92265769,Kiiruuntie,residential,False,False,43.934,"LINESTRING (23.5115031 60.629583, 23.5114241 60.6299762)",,,,,
12584234,Kiiruuntie,residential,False,False,126.064,"LINESTRING (23.5115031 60.629583, 23.5117893 60.6295795, 23.5130077 60.6295672, 23.5134822 60.6295639, 23.51363 60.6295668, 23.5138011 60.6296002)",,,,,
"[12584234, 131898434]","['Kiiruuntie', 'Kiiruunkuja']",residential,False,"[False, True]",185.32099999999997,"LINESTRING (23.5115031 60.629583, 23.5113502 60.6295616, 23.5112452 60.6295188, 23.5111787 60.629442, 23.5111961 60.6292973, 23.5112335 60.6289633, 23.5113197 60.6287797, 23.5114023 60.6286181, 23.5116378 60.6280934, 23.5116718 60.628029)",,,,,
92265765,Raadelmantie,residential,False,False,35.093,"LINESTRING (23.5103379 60.6314258, 23.5109755 60.6314685)",,,,,
92265765,Raadelmantie,residential,False,True,35.093,"LINESTRING (23.5109755 60.6314685, 23.5103379 60.6314258)",,,,,
92265765,Raadelmantie,residential,False,False,93.515,"LINESTRING (23.5109755 60.6314685, 23.5124672 60.6315536, 23.5126794 60.6315631)",,,,,
92265769,Kiiruuntie,residential,False,True,168.42000000000002,"LINESTRING (23.5109755 60.6314685, 23.5112525 60.6309812, 23.5113598 60.6304814, 23.5114241 60.6299762)",,,,,
12580675,Joensuuntie,tertiary,False,False,64.884,"LINESTRING (23.5126794 60.6315631, 23.512871 60.6309872)",,,,,
12580675,Joensuuntie,tertiary,False,True,242.654,"LINESTRING (23.5126794 60.6315631, 23.5124792 60.6321835, 23.5123834 60.6325029, 23.5122691 60.6328193, 23.5120929 60.6333583, 23.5120534 60.6336159, 23.5120876 60.6337203)",,,,,
92265765,Raadelmantie,residential,False,True,93.515,"LINESTRING (23.5126794 60.6315631, 23.5124672 60.6315536, 23.5109755 60.6314685)",,,,,
92265769,Kiiruuntie,residential,False,True,43.934,"LINESTRING (23.5114241 60.6299762, 23.5115031 60.629583)",,,,,
92265769,Kiiruuntie,residential,False,False,168.42000000000002,"LINESTRING (23.5114241 60.6299762, 23.5113598 60.6304814, 23.5112525 60.6309812, 23.5109755 60.6314685)",,,,,
349173744,Kiiruunpolku,residential,False,False,103.038,"LINESTRING (23.5114241 60.6299762, 23.510438 60.6299472, 23.5097598 60.6299273, 23.5095381 60.6299208)",,,,,
238238636,Joensuuntie,tertiary,False,False,50.918,"LINESTRING (23.5163799 60.6270305, 23.5168441 60.6266332)",,,,,
73975183,Kassatie,residential,False,False,86.816,"LINESTRING (23.5163799 60.6270305, 23.5165354 60.6270755, 23.5168082 60.627187, 23.5171406 60.627349, 23.517596 60.6275311)",,,,,
238238636,Joensuuntie,tertiary,False,True,191.36199999999997,"LINESTRING (23.5163799 60.6270305, 23.5162798 60.6271188, 23.5157735 60.6275736, 23.515321 60.6279595, 23.5150913 60.628159, 23.51491 60.6283165, 23.5146627 60.6285312)",,,,,
12581592,Hämeentie,tertiary,False,False,178.66899999999998,"LINESTRING (23.51568 60.6305083, 23.515824 60.6305299, 23.5160548 60.6305766, 23.5172055 60.6307969, 23.5182165 60.6309969, 23.5185482 60.6310548, 23.5187352 60.6310875)",,,,,
12581592,Hämeentie,tertiary,False,True,130.91,"LINESTRING (23.51568 60.6305083, 23.5143391 60.6303068, 23.5137201 60.6302087, 23.5136024 60.630187, 23.5133972 60.6301457)",,,,,
73975182,Urheilutie,residential,False,True,136.911,"LINESTRING (23.51568 60.6305083, 23.5157516 60.6304464, 23.5168978 60.6294316)",,,,,
75101406,Jukolantie,residential,False,True,83.006,"LINESTRING (23.5151162 60.6313712, 23.5165513 60.63162)",,,,,
75101406,Jukolantie,residential,False,False,129.67,"LINESTRING (23.5151162 60.6313712, 23.5129825 60.6310063, 23.512871 60.6309872)",,,,,
75101412,Urheilutie,residential,False,True,122.785,"LINESTRING (23.5151162 60.6313712, 23.5148688 60.632065, 23.5148661 60.6324649)",,,,,
40422139,Vanha Härkätie,residential,False,False,43.063,"LINESTRING (23.5216937 60.6335749, 23.5209542 60.6337108)",,,,,
"[49406261, 49406260, 1158952653]",Turuntie,tertiary,False,False,136.017,"LINESTRING (23.5093835 60.6336471, 23.5095175 60.6336611, 23.5107078 60.633786, 23.5113414 60.6338316, 23.511605 60.6338559, 23.5118325 60.633877)",2,2810,yes,,
1158952653,Turuntie,tertiary,False,True,211.825,"LINESTRING (23.5093835 60.6336471, 23.5082368 60.6334925, 23.5065725 60.6332682, 23.5056141 60.633197)",2,2810,,,
100667913,Leppätie,residential,False,True,115.41,"LINESTRING (23.5056141 60.633197, 23.5056252 60.6331147, 23.5055522 60.6328536, 23.5053157 60.6326235, 23.5048487 60.6322546)",,,,,
1158952653,Turuntie,tertiary,False,False,211.825,"LINESTRING (23.5056141 60.633197, 23.5065725 60.6332682, 23.5082368 60.6334925, 23.5093835 60.6336471)",2,2810,,,
34006830,Sepäntie,residential,False,False,171.99,"LINESTRING (23.5157616 60.6264542, 23.513909 60.6261548, 23.5136382 60.6261095, 23.5127741 60.6259594)",,,,,
34006830,Sepäntie,residential,False,True,62.305,"LINESTRING (23.5157616 60.6264542, 23.5167581 60.626619, 23.5168441 60.6266332)",,,,,
464652734,Hotellikuja,residential,False,True,42.367000000000004,"LINESTRING (23.5157616 60.6264542, 23.5156171 60.6266567, 23.515416 60.6267908)",,,,,
34005989,Akustintie,residential,False,True,128.713,"LINESTRING (23.5155956 60.625544, 23.5162689 60.625591, 23.5168166 60.6256503, 23.5174276 60.6257252, 23.5177575 60.6258063, 23.5178636 60.6258339)",,,,,
100667913,Leppätie,residential,False,False,115.41,"LINESTRING (23.5048487 60.6322546, 23.5053157 60.6326235, 23.5055522 60.6328536, 23.5056252 60.6331147, 23.5056141 60.633197)",,,,,
88027333,Koulutie,residential,False,False,53.861000000000004,"LINESTRING (23.5116718 60.628029, 23.5118247 60.6280045, 23.5126511 60.6279934)",,,,,
"[34006961, 88027333]","['Puistotie', 'Koulutie']",residential,False,True,308.439,"LINESTRING (23.5116718 60.628029, 23.5113748 60.6280257, 23.5101122 60.6280402, 23.5097697 60.6280302, 23.5098492 60.6261902)",,,,,
"[131898434, 12584234]","['Kiiruunkuja', 'Kiiruuntie']",residential,False,"[False, True]",185.321,"LINESTRING (23.5116718 60.628029, 23.5116378 60.6280934, 23.5114023 60.6286181, 23.5113197 60.6287797, 23.5112335 60.6289633, 23.5111961 60.6292973, 23.5111787 60.629442, 23.5112452 60.6295188, 23.5113502 60.6295616, 23.5115031 60.629583)",,,,,
26167081,,tertiary,False,False,191.013,"LINESTRING (23.5128594 60.6338774, 23.5135773 60.6338612, 23.5137738 60.6338548, 23.5141878 60.6338391, 23.5148632 60.6338214, 23.5152993 60.6338059, 23.5159269 60.6338099, 23.5163558 60.6338302)",,2810,,,
26167081,,tertiary,False,True,27.826,"LINESTRING (23.5128594 60.6338774, 23.5125911 60.6338777, 23.5123491 60.6338779)",,2810,,,
349173727,Rengastie,residential,False,False,63.03,"LINESTRING (23.522108 60.6291465, 23.5231534 60.6293882)",,,,,
349173727,Rengastie,residential,False,True,63.03,"LINESTRING (23.5231534 60.6293882, 23.522108 60.6291465)",,,,,
88040777,Rengastie,residential,False,True,174.453,"LINESTRING (23.5231534 60.6293882, 23.5220154 60.629931, 23.5215928 60.6301305, 23.5212294 60.6303109, 23.5209563 60.6305209)",,,,,
349173744,Kiiruunpolku,residential,False,True,103.03800000000001,"LINESTRING (23.5095381 60.6299208, 23.5097598 60.6299273, 23.510438 60.6299472, 23.5114241 60.6299762)",,,,,
75101412,Urheilutie,residential,False,False,88.53300000000002,"LINESTRING (23.5146207 60.633168, 23.5147478 60.6331434, 23.5149761 60.6330371, 23.5149305 60.6328437, 23.5148661 60.6324649)",,,,,
40422139,Vanha Härkätie,residential,False,True,43.063,"LINESTRING (23.5209542 60.6337108, 23.5216937 60.6335749)",,,,,
"[1158952649, 40422139]",Vanha Härkätie,residential,False,False,120.77799999999999,"LINESTRING (23.5209542 60.6337108, 23.520451 60.63383, 23.5193395 60.6341373, 23.5189881 60.6342084)",,,,,
448515947,Koukkutie,residential,False,False,177.422,"LINESTRING (23.5209542 60.6337108, 23.5207986 60.6336135, 23.5197754 60.6332849, 23.5196493 60.6332208, 23.5196166 60.633175, 23.5196353 60.6330834, 23.5197334 60.6330399, 23.5208168 60.6328132)",,,,,
448515947,Koukkutie,residential,False,True,177.422,"LINESTRING (23.5208168 60.6328132, 23.5197334 60.6330399, 23.5196353 60.6330834, 23.5196166 60.633175, 23.5196493 60.6332208, 23.5197754 60.6332849, 23.5207986 60.6336135, 23.5209542 60.6337108)",,,,,
75101402,Oikotie,residential,False,False,35.594,"LINESTRING (23.5204371 60.6286761, 23.5198487 60.6285376)",,,,,
75101443,Peltotie,residential,False,True,85.889,"LINESTRING (23.5176274 60.6305033, 23.5183275 60.6298114)",,,,,
464652722,Kotiaukio,residential,False,True,115.429,"LINESTRING (23.5158652 60.6330503, 23.5159511 60.6329319, 23.5160423 60.6327885, 23.5160074 60.6327069, 23.5156346 60.6324781, 23.5155541 60.6324504, 23.5148661 60.6324649)",,,,,
464652734,Hotellikuja,residential,False,False,42.367000000000004,"LINESTRING (23.515416 60.6267908, 23.5156171 60.6266567, 23.5157616 60.6264542)",,,,,
1158952649,Vanha Härkätie,residential,False,False,9.404,"LINESTRING (23.5165127 60.6338653, 23.5163558 60.6338302)",,,,,
1158952649,Vanha Härkätie,residential,False,True,140.40900000000002,"LINESTRING (23.5165127 60.6338653, 23.5166912 60.6339056, 23.5184436 60.6341346, 23.5186953 60.6341687, 23.5189881 60.6342084)",,,,,
12581701,Hämeen härkätie,tertiary,False,True,9.649,"LINESTRING (23.5189019 60.6311166, 23.5187352 60.6310875)",2,2802,,,
12581701,Hämeen härkätie,tertiary,False,False,64.34100000000001,"LINESTRING (23.5189019 60.6311166, 23.5191134 60.6311535, 23.5197787 60.6313081, 23.5199846 60.6313449)",2,2802,,,
"[813373051, 813370685]",Jokioistentie,primary,True,False,332.35400000000004,"LINESTRING (23.5189019 60.6311166, 23.5188214 60.6312088, 23.5179694 60.6321091, 23.5175128 60.6326366, 23.5170373 60.6332022, 23.5165127 60.6338653)","['1', '2']",52,,,
88027328,Jokioistentie,primary,False,False,303.214,"LINESTRING (23.5201782 60.6296808, 23.5214885 60.6283712, 23.5216977 60.6281351, 23.5217983 60.6279884, 23.5218894 60.6278371, 23.5219324 60.6277082, 23.5219686 60.6275496, 23.5219726 60.6274174, 23.5219605 60.627278, 23.5219244 60.627143)",2,52,,,
"[813373049, 813370683, 813373047]",Jokioistentie,primary,True,False,174.253,"LINESTRING (23.5201782 60.6296808, 23.5200273 60.6298939, 23.5198825 60.6300512, 23.5196539 60.6302996, 23.5189019 60.6311166)",1,52,yes,,
