osmid,oneway,name,highway,maxspeed,reversed,length,ref,bridge,geometry,lanes,width
25036938,True,Niuhalanraitti,residential,40,False,9.604,,,"LINESTRING (24.3256837 60.4164594, 24.325822 60.4165123)",,
"[75210257, 77594923, 4846964, 77611318]",True,Helsingintie,tertiary,50,False,114.028,1224,yes,"LINESTRING (24.3256837 60.4164594, 24.3261359 60.4161919, 24.3263823 60.4160479, 24.3265982 60.4159186, 24.3270072 60.4156691)",,
"[72664531, 970910260, 1228291670]",True,Helsingintie,tertiary,,False,102.88400000000001,1224,,"LINESTRING (24.323367 60.4179299, 24.3234511 60.4178276, 24.3235743 60.417743, 24.3236924 60.4176732, 24.324017 60.4174729, 24.3244733 60.417188)",1,
"[77594924, 77594934]",False,Helsingintie,tertiary,"['60', '50']",False,638.7980000000001,1224,,"LINESTRING (24.323367 60.4179299, 24.323249 60.418003, 24.3231333 60.4180746, 24.3211411 60.4192775, 24.3205923 60.4195686, 24.3201048 60.4198143, 24.3196173 60.4200229, 24.3190651 60.42024, 24.3183765 60.4204672, 24.3178038 60.4206203, 24.3171902 60.4207684, 24.3162459 60.4209417, 24.3152369 60.4211033, 24.3142409 60.4212352)",,
"[77594924, 77594934]",False,Helsingintie,tertiary,"['60', '50']",True,638.798,1224,,"LINESTRING (24.3142409 60.4212352, 24.3152369 60.4211033, 24.3162459 60.4209417, 24.3171902 60.4207684, 24.3178038 60.4206203, 24.3183765 60.4204672, 24.3190651 60.42024, 24.3196173 60.4200229, 24.3201048 60.4198143, 24.3205923 60.4195686, 24.3211411 60.4192775, 24.3231333 60.4180746, 24.323249 60.418003, 24.323367 60.4179299)",,
432896857,False,Myyrintie,residential,,False,128.617,,,"LINESTRING (24.3142409 60.4212352, 24.3142198 60.4212016, 24.3142018 60.4211389, 24.3141845 60.4210789, 24.3143335 60.4208305, 24.3148463 60.4201686, 24.3148745 60.4201422)",,
"[966998057, 37718987]",False,Nietoinkuja,residential,40,False,260.79400000000004,,,"LINESTRING (24.3224031 60.4160369, 24.322314 60.415932, 24.3219972 60.4157974, 24.3217952 60.4157162, 24.321484 60.4156249, 24.3213834 60.415595, 24.3210378 60.4154923, 24.3209389 60.4154591, 24.3204242 60.4153049, 24.3198788 60.415122, 24.3197927 60.4151049, 24.3197016 60.4150867, 24.3189203 60.4150499, 24.3187117 60.4150473, 24.3183189 60.4150371)",,
77607570,False,Niuhalanraitti,residential,40,True,90.775,,,"LINESTRING (24.3224031 60.4160369, 24.3227426 60.4160311, 24.323142 60.4160172, 24.3236754 60.4160018, 24.3240543 60.4159951)",2,
77607572,True,Niuhalanraitti,residential,40,False,32.547,,,"LINESTRING (24.3224031 60.4160369, 24.3223406 60.4160709, 24.322283 60.4161023, 24.3221682 60.4161204, 24.3220129 60.4161185, 24.3218843 60.4160935)",1,
37718985,False,Uudenmaantie,residential,40,False,103.791,,,"LINESTRING (24.3145335 60.4188344, 24.3130983 60.4194421)",,
37718985,False,Uudenmaantie,residential,40,True,91.733,,,"LINESTRING (24.3145335 60.4188344, 24.3149492 60.4188688, 24.3160046 60.4189901, 24.3161663 60.4190087)",,
37718986,False,Kirkkoniementie,residential,40,False,22.941,,,"LINESTRING (24.3145335 60.4188344, 24.3144353 60.4187796, 24.3142664 60.4186758)",,
75380944,False,Riihitie,residential,40,False,53.773,,,"LINESTRING (24.317618 60.4192932, 24.3180636 60.4194809, 24.3184069 60.4195762)",,
75380944,False,Riihitie,residential,40,True,80.397,,,"LINESTRING (24.317618 60.4192932, 24.317453 60.419228, 24.3173356 60.4191846, 24.3167339 60.4190541, 24.3163306 60.4189562)",,
78413646,False,Kirkkotie,residential,40,False,98.655,,,"LINESTRING (24.317618 60.4192932, 24.318085 60.4192658, 24.3185044 60.4191801, 24.3188533 60.4190808, 24.3189549 60.4188541)",,
78413646,False,Kirkkotie,residential,40,True,98.655,,,"LINESTRING (24.3189549 60.4188541, 24.3188533 60.4190808, 24.3185044 60.4191801, 24.318085 60.4192658, 24.317618 60.4192932)",,
"[966998057, 37718987]",False,Nietoinkuja,residential,40,True,260.79400000000004,,,"LINESTRING (24.3183189 60.4150371, 24.3187117 60.4150473, 24.3189203 60.4150499, 24.3197016 60.4150867, 24.3197927 60.4151049, 24.3198788 60.415122, 24.3204242 60.4153049, 24.3209389 60.4154591, 24.3210378 60.4154923, 24.3213834 60.415595, 24.321484 60.4156249, 24.3217952 60.4157162, 24.3219972 60.4157974, 24.322314 60.415932, 24.3224031 60.4160369)",,
77594693,False,Liukkaankuja,residential,40,True,126.02699999999999,,,"LINESTRING (24.3195657 60.4169737, 24.3194778 60.416923, 24.3193007 60.4168531, 24.3188845 60.4167066, 24.3185537 60.4165945, 24.3185071 60.4165787, 24.3180854 60.416451, 24.3179849 60.4164185, 24.3178232 60.4163662, 24.317687 60.4163279)",,
77594926,True,Niuhalanraitti,residential,40,False,54.04299999999999,,,"LINESTRING (24.3195657 60.4169737, 24.3196146 60.4169182, 24.3196765 60.4168667, 24.3198217 60.4167853, 24.3200722 60.4166449, 24.3202041 60.4166191)",,
77594927,False,Niuhalanraitti,residential,40,False,177.011,,,"LINESTRING (24.3195657 60.4169737, 24.3193952 60.4170594, 24.3192851 60.4171069, 24.3187916 60.4172473, 24.3184469 60.4173546, 24.3181451 60.4174486, 24.3178786 60.4175985, 24.3177669 60.4176644, 24.317581 60.4178808, 24.3175608 60.4179113, 24.317475 60.4180411, 24.3174336 60.4180889)",,
75371576,False,Ristilänkuja,residential,40,False,16.029,,,"LINESTRING (24.3280015 60.4150719, 24.3282376 60.4151567)",,
77612150,False,Helsingintie,tertiary,50,True,62.513,1224,,"LINESTRING (24.3280015 60.4150719, 24.3273338 60.4155273)",,
77611479,False,,residential,,False,59.318,,,"LINESTRING (24.3280015 60.4150719, 24.3279217 60.4150337, 24.3278573 60.4150125, 24.3273369 60.4148562, 24.3270651 60.4148176)",,
77612150,False,Helsingintie,tertiary,50,False,133.855,1224,,"LINESTRING (24.3280015 60.4150719, 24.3287746 60.4145993, 24.3291823 60.414308, 24.3294397 60.4141018)",,
75371576,False,Ristilänkuja,residential,40,True,16.029,,,"LINESTRING (24.3282376 60.4151567, 24.3280015 60.4150719)",,
75371578,False,Ristilänkuja,residential,40,True,71.967,,,"LINESTRING (24.3282376 60.4151567, 24.3274919 60.415689)",,
75371576,False,Ristilänkuja,residential,40,False,121.37,,,"LINESTRING (24.3282376 60.4151567, 24.3286292 60.414913, 24.3289725 60.4146853, 24.3294285 60.4143569, 24.3295197 60.4142694)",,
75371576,False,Ristilänkuja,residential,40,True,121.37,,,"LINESTRING (24.3295197 60.4142694, 24.3294285 60.4143569, 24.3289725 60.4146853, 24.3286292 60.414913, 24.3282376 60.4151567)",,
75371578,False,Ristilänkuja,residential,40,False,71.967,,,"LINESTRING (24.3274919 60.415689, 24.3282376 60.4151567)",,
931419891,False,Kirjavantie,residential,50,False,9.846,,,"LINESTRING (24.3244733 60.417188, 24.3246153 60.4172421)",,
255733731,True,Helsingintie,tertiary,50,False,95.635,1224,,"LINESTRING (24.3244733 60.417188, 24.3246393 60.417091, 24.3255783 60.4165231)",1,
75373237,False,Kirjavantie,residential,30,False,119.399,,,"LINESTRING (24.3256987 60.4174461, 24.3262945 60.4174994, 24.3264565 60.4175347, 24.3265895 60.4175979, 24.3266835 60.41768, 24.3269984 60.4181573)",,5
"[1228291665, 75373237]",False,Kirjavantie,residential,"['30', '50']",True,64.595,,,"LINESTRING (24.3256987 60.4174461, 24.3253864 60.417424, 24.3252106 60.4174024, 24.3249754 60.4173531, 24.3246153 60.4172421)",,5
75373421,False,Seimelänkuja,residential,30,False,87.04199999999999,,,"LINESTRING (24.3256987 60.4174461, 24.3258165 60.417327, 24.3262688 60.4170821, 24.3265469 60.4169877, 24.3268471 60.416953)",,
75373237,False,Kirjavantie,residential,30,False,212.827,,,"LINESTRING (24.3269984 60.4181573, 24.3275992 60.4190365, 24.3279211 60.4193013, 24.3284146 60.4194284, 24.32923 60.4194284)",,5
75373237,False,Kirjavantie,residential,30,True,119.399,,,"LINESTRING (24.3269984 60.4181573, 24.3266835 60.41768, 24.3265895 60.4175979, 24.3264565 60.4175347, 24.3262945 60.4174994, 24.3256987 60.4174461)",,5
75373419,False,Kulmatie,residential,30,False,107.469,,,"LINESTRING (24.3269984 60.4181573, 24.3277601 60.4181838, 24.3289403 60.4182738)",,
75373418,False,Sivutie,residential,30,False,71.548,,,"LINESTRING (24.32923 60.4194284, 24.329348 60.4187876)",,4
75373237,False,Kirjavantie,residential,30,True,212.827,,,"LINESTRING (24.32923 60.4194284, 24.3284146 60.4194284, 24.3279211 60.4193013, 24.3275992 60.4190365, 24.3269984 60.4181573)",,5
75373418,False,Sivutie,residential,30,True,71.548,,,"LINESTRING (24.329348 60.4187876, 24.32923 60.4194284)",,4
75373419,False,Kulmatie,residential,30,True,107.469,,,"LINESTRING (24.3289403 60.4182738, 24.3277601 60.4181838, 24.3269984 60.4181573)",,
75373420,False,Seimelänkuja,residential,30,True,148.373,,,"LINESTRING (24.3290778 60.4176406, 24.3276055 60.4172764, 24.3273056 60.417217, 24.3271408 60.4171442, 24.3270086 60.4169957, 24.3268471 60.416953)",,
75373420,False,Seimelänkuja,residential,30,False,148.373,,,"LINESTRING (24.3268471 60.416953, 24.3270086 60.4169957, 24.3271408 60.4171442, 24.3273056 60.417217, 24.3276055 60.4172764, 24.3290778 60.4176406)",,
"[75373420, 75899965, 75899966]",False,Seimelänkuja,residential,30,True,71.94399999999999,,yes,"LINESTRING (24.3268471 60.416953, 24.3267418 60.4168557, 24.3266031 60.4166852, 24.3264919 60.4165521, 24.3264298 60.4164412, 24.3264834 60.4163511)",,
75373421,False,Seimelänkuja,residential,30,True,87.042,,,"LINESTRING (24.3268471 60.416953, 24.3265469 60.4169877, 24.3262688 60.4170821, 24.3258165 60.417327, 24.3256987 60.4174461)",,
"[75373420, 75899965, 75899966]",False,Seimelänkuja,residential,30,False,71.944,,yes,"LINESTRING (24.3264834 60.4163511, 24.3264298 60.4164412, 24.3264919 60.4165521, 24.3266031 60.4166852, 24.3267418 60.4168557, 24.3268471 60.416953)",,
40592834,False,Linjalankuja,residential,40,True,127.71400000000001,,,"LINESTRING (24.322339 60.4172113, 24.3223256 60.4169438, 24.322318 60.4169168, 24.3222802 60.4167824, 24.3222158 60.4166367, 24.3221758 60.4165629, 24.322101 60.4164241, 24.3219933 60.4162109, 24.3218843 60.4160935)",,
77503897,False,Ristilänpolku,residential,40,True,83.613,,,"LINESTRING (24.3262485 60.4158355, 24.3257473 60.4158739, 24.3255359 60.4159311, 24.3253912 60.4160077, 24.325049 60.4162282)",,
37718985,False,Uudenmaantie,residential,40,True,103.791,,,"LINESTRING (24.3130983 60.4194421, 24.3145335 60.4188344)",,
37718985,False,Uudenmaantie,residential,40,False,92.712,,,"LINESTRING (24.3130983 60.4194421, 24.3125138 60.4196841, 24.311885 60.4199426, 24.3117973 60.4199736)",,
77504658,False,Myyrinahde,residential,40,True,65.069,,,"LINESTRING (24.3138686 60.4198569, 24.3141583 60.4200052, 24.3148745 60.4201422)",,
37718985,False,Uudenmaantie,residential,40,True,92.712,,,"LINESTRING (24.3117973 60.4199736, 24.311885 60.4199426, 24.3125138 60.4196841, 24.3130983 60.4194421)",,
77504858,False,Rantakuja,residential,40,False,165.647,,,"LINESTRING (24.3117973 60.4199736, 24.3118862 60.4200239, 24.3121246 60.4202026, 24.3124286 60.4204153, 24.3136153 60.4211615)",,
77504858,False,Rantakuja,residential,40,True,165.647,,,"LINESTRING (24.3136153 60.4211615, 24.3124286 60.4204153, 24.3121246 60.4202026, 24.3118862 60.4200239, 24.3117973 60.4199736)",,
77505152,False,Kirkkorinne,residential,40,True,97.40100000000001,,,"LINESTRING (24.3198982 60.4191101, 24.3192652 60.4193273, 24.3186644 60.4195338, 24.3184069 60.4195762)",,
75380944,False,Riihitie,residential,40,True,53.773,,,"LINESTRING (24.3184069 60.4195762, 24.3180636 60.4194809, 24.317618 60.4192932)",,
77505152,False,Kirkkorinne,residential,40,False,97.40100000000001,,,"LINESTRING (24.3184069 60.4195762, 24.3186644 60.4195338, 24.3192652 60.4193273, 24.3198982 60.4191101)",,
77505506,False,Kaaritie,residential,40,True,79.912,,,"LINESTRING (24.3184069 60.4195762, 24.3183854 60.4197351, 24.3182889 60.4198357, 24.3174949 60.4200529)",,
77505502,False,,residential,,False,38.171,,,"LINESTRING (24.3169478 60.419841, 24.3174949 60.4200529)",,
77505502,False,,residential,,True,38.171,,,"LINESTRING (24.3174949 60.4200529, 24.3169478 60.419841)",,
77505506,False,Kaaritie,residential,40,False,79.912,,,"LINESTRING (24.3174949 60.4200529, 24.3182889 60.4198357, 24.3183854 60.4197351, 24.3184069 60.4195762)",,
"[77505506, 77504658]",False,"['Kaaritie', 'Myyrinahde']",residential,40,"[False, True]",156.95100000000002,,,"LINESTRING (24.3174949 60.4200529, 24.3165293 60.4203124, 24.3158427 60.42036, 24.314949 60.4201697, 24.3148822 60.4201437, 24.3148745 60.4201422)",,
77594643,False,Puhelinkuja,residential,40,False,131.657,,,"LINESTRING (24.3159392 60.4178273, 24.3142664 60.4186758)",,
77594599,False,Meijerikuja,residential,40,True,90.95,,,"LINESTRING (24.3159392 60.4178273, 24.3162075 60.4177849, 24.3167975 60.4179068, 24.3168435 60.4179199, 24.3173305 60.4180554, 24.3174336 60.4180889)",,
77594600,False,Meijerinraitti,residential,40,False,119.14599999999999,,,"LINESTRING (24.3159392 60.4178273, 24.315309 60.4176276, 24.3153204 60.4176171, 24.315977 60.4170081)",,
77594600,False,Meijerinraitti,residential,40,True,119.14599999999999,,,"LINESTRING (24.315977 60.4170081, 24.3153204 60.4176171, 24.315309 60.4176276, 24.3159392 60.4178273)",,
77594643,False,Puhelinkuja,residential,40,True,131.657,,,"LINESTRING (24.3142664 60.4186758, 24.3159392 60.4178273)",,
37718986,False,Kirkkoniementie,residential,40,True,22.941,,,"LINESTRING (24.3142664 60.4186758, 24.3144353 60.4187796, 24.3145335 60.4188344)",,
77594693,False,Liukkaankuja,residential,40,False,126.02700000000002,,,"LINESTRING (24.317687 60.4163279, 24.3178232 60.4163662, 24.3179849 60.4164185, 24.3180854 60.416451, 24.3185071 60.4165787, 24.3185537 60.4165945, 24.3188845 60.4167066, 24.3193007 60.4168531, 24.3194778 60.416923, 24.3195657 60.4169737)",,
25036938,True,Niuhalanraitti,residential,40,False,62.641999999999996,,,"LINESTRING (24.3240543 60.4159951, 24.3241822 60.4159866, 24.324384 60.4160056, 24.3246094 60.4160614, 24.3248883 60.4161684, 24.325049 60.4162282)",,
77607570,False,Niuhalanraitti,residential,40,False,90.775,,,"LINESTRING (24.3240543 60.4159951, 24.3236754 60.4160018, 24.323142 60.4160172, 24.3227426 60.4160311, 24.3224031 60.4160369)",2,
