osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,width
27114438,2,45502,Kirkkokatu,secondary,40,False,True,161.256,"LINESTRING (29.1409527 63.5416512, 29.1412433 63.5415961, 29.1420721 63.5414289, 29.1439213 63.5410566)",
147628767,2,,Eteläinen Kauppatori,residential,40,False,True,167.83299999999997,"LINESTRING (29.1409527 63.5416512, 29.1410254 63.5417201, 29.141078 63.5417696, 29.1414284 63.542108, 29.1417234 63.5423954, 29.142196 63.5428514, 29.1422604 63.5429146, 29.14237 63.5430221)",
"[829093560, 829093559]",2,,Eteläinen Kauppatori,residential,40,False,False,68.14,"LINESTRING (29.1409527 63.5416512, 29.1408557 63.5415563, 29.1405354 63.541234, 29.1403917 63.5410917)",
829093561,2,45502,Kirkkokatu,secondary,40,False,False,16.898,"LINESTRING (29.1409527 63.5416512, 29.1406675 63.5417075, 29.1406408 63.5417127)",
27114438,2,45502,Kirkkokatu,secondary,40,False,False,156.543,"LINESTRING (29.1468084 63.5404846, 29.1453552 63.5407733, 29.1440246 63.5410357, 29.1439213 63.5410566)",
"[147628771, 147628772]",2,,"['Salmenkatu', 'Nurmeksenkatu']",residential,40,False,"[False, True]",319.961,"LINESTRING (29.1468084 63.5404846, 29.1468744 63.5405486, 29.1469336 63.5406065, 29.1480819 63.5417467, 29.1480978 63.5417725, 29.1481099 63.5417994, 29.1481084 63.5418274, 29.1480979 63.5418553, 29.1480558 63.5418828, 29.1480029 63.5419036, 29.1479377 63.5419205, 29.1452978 63.5424377)",
905832036,,,Salmenkatu,residential,40,False,True,65.345,"LINESTRING (29.1468084 63.5404846, 29.1467245 63.5404046, 29.1466716 63.5403522, 29.1462923 63.5399439)",
147628766,2,,Kirkkokatu,tertiary,40,False,False,28.35,"LINESTRING (29.1394101 63.542172, 29.1394854 63.5420886, 29.1395338 63.5420167, 29.1395528 63.5419271)",
147628766,2,,Kirkkokatu,tertiary,40,False,True,163.985,"LINESTRING (29.1394101 63.542172, 29.1392793 63.5422516, 29.1375338 63.5433142, 29.1374581 63.543363)",
718466518,2,,Torikatu,residential,40,False,True,169.555,"LINESTRING (29.1394101 63.542172, 29.1395771 63.5422056, 29.1396721 63.5422324, 29.1418474 63.5429517, 29.1419816 63.5430072, 29.1421588 63.5430758)",
147628765,2,,Pielisenkatu,residential,40,False,False,168.03599999999997,"LINESTRING (29.1452978 63.5424377, 29.1452608 63.5424012, 29.1440566 63.5411842, 29.1439906 63.5411221, 29.1439213 63.5410566)",
"[147628771, 147628772]",2,,"['Salmenkatu', 'Nurmeksenkatu']",residential,40,False,"[False, True]",319.96099999999996,"LINESTRING (29.1452978 63.5424377, 29.1479377 63.5419205, 29.1480029 63.5419036, 29.1480558 63.5418828, 29.1480979 63.5418553, 29.1481084 63.5418274, 29.1481099 63.5417994, 29.1480978 63.5417725, 29.1480819 63.5417467, 29.1469336 63.5406065, 29.1468744 63.5405486, 29.1468084 63.5404846)",
147628771,2,,Nurmeksenkatu,residential,40,False,True,158.944,"LINESTRING (29.1452978 63.5424377, 29.1425218 63.5429885, 29.14237 63.5430221)",
27114438,2,45502,Kirkkokatu,secondary,40,False,False,161.25599999999997,"LINESTRING (29.1439213 63.5410566, 29.1420721 63.5414289, 29.1412433 63.5415961, 29.1409527 63.5416512)",
27114438,2,45502,Kirkkokatu,secondary,40,False,True,156.543,"LINESTRING (29.1439213 63.5410566, 29.1440246 63.5410357, 29.1453552 63.5407733, 29.1468084 63.5404846)",
147628765,2,,Pielisenkatu,residential,40,False,False,59.49,"LINESTRING (29.1439213 63.5410566, 29.1438327 63.5409739, 29.1437743 63.54092, 29.143415 63.5405715)",
147628765,2,,Pielisenkatu,residential,40,False,True,168.036,"LINESTRING (29.1439213 63.5410566, 29.1439906 63.5411221, 29.1440566 63.5411842, 29.1452608 63.5424012, 29.1452978 63.5424377)",
147628771,2,,Nurmeksenkatu,residential,40,False,True,7.015,"LINESTRING (29.14237 63.5430221, 29.1422468 63.5430532)",
147628767,2,,Eteläinen Kauppatori,residential,40,False,False,167.833,"LINESTRING (29.14237 63.5430221, 29.1422604 63.5429146, 29.142196 63.5428514, 29.1417234 63.5423954, 29.1414284 63.542108, 29.141078 63.5417696, 29.1410254 63.5417201, 29.1409527 63.5416512)",
