osmid,ref,name,highway,oneway,reversed,length,bridge,lanes,geometry,maxspeed,junction
35212306,,Riikontie,residential,False,True,224.42899999999997,,,"LINESTRING (21.7282672 61.2032683, 21.7281943 61.2033532, 21.7281318 61.2034339, 21.7281058 61.2035115, 21.7281083 61.2035827, 21.7284461 61.2041841, 21.7285933 61.2044592, 21.7286897 61.2046493, 21.7287412 61.2048491, 21.7288182 61.2052337)",,
41262764,,Riikonkuja,residential,False,True,106.316,,,"LINESTRING (21.7282672 61.2032683, 21.7284762 61.2032606, 21.7292559 61.2031996, 21.7293711 61.203671)",,
40584805,,Kalliotie,residential,False,True,36.39,,,"LINESTRING (21.7371118 61.2046626, 21.7369951 61.2043402)",,
40584805,,Kalliotie,residential,False,False,76.122,,,"LINESTRING (21.7371118 61.2046626, 21.7371952 61.2049368, 21.7376574 61.2049686, 21.7378112 61.205013, 21.7379139 61.2050955)",,
37881088,,Tohkantie,tertiary,False,False,13.134,,,"LINESTRING (21.7290174 61.1998595, 21.7289297 61.1997492)",40,
41399670,,Tohkankuja,residential,False,False,142.663,,,"LINESTRING (21.7290174 61.1998595, 21.7265572 61.2003508)",,
"[37881088, 35212309, 37881087]",,Tohkantie,tertiary,False,True,222.292,yes,,"LINESTRING (21.7290174 61.1998595, 21.7290868 61.1999352, 21.729194 61.2000212, 21.7295469 61.200266, 21.7297429 61.2004208, 21.7299781 61.2006337, 21.7300451 61.2007167, 21.7302358 61.2010863, 21.7303464 61.2013445, 21.7304608 61.2016342, 21.7304677 61.2017012)",40,
41399670,,Tohkankuja,residential,False,True,142.663,,,"LINESTRING (21.7265572 61.2003508, 21.7290174 61.1998595)",,
37881088,,Tohkantie,tertiary,False,False,59.832,,,"LINESTRING (21.728942 61.1991084, 21.7289663 61.1989886, 21.7289997 61.1987637, 21.7290066 61.1985715)",40,
37881088,,Tohkantie,tertiary,False,True,71.648,,,"LINESTRING (21.728942 61.1991084, 21.7289038 61.1992549, 21.7288809 61.1994153, 21.7288731 61.1994834, 21.7288759 61.1995737, 21.7289297 61.1997492)",40,
175987107,,,residential,False,False,89.124,,,"LINESTRING (21.728942 61.1991084, 21.7287197 61.199097, 21.728565 61.1991038, 21.7284633 61.1991341, 21.7283627 61.1991859, 21.7276446 61.1995335)",,
37881088,,Tohkantie,tertiary,False,True,59.832,,,"LINESTRING (21.7290066 61.1985715, 21.7289997 61.1987637, 21.7289663 61.1989886, 21.728942 61.1991084)",40,
41399672,,Linnaintie,residential,False,False,299.059,,,"LINESTRING (21.7290066 61.1985715, 21.7286647 61.198543, 21.7284389 61.1985394, 21.7283163 61.1985574, 21.7281693 61.1986153, 21.7263081 61.1995823, 21.7249775 61.2002719)",,
41399672,,Linnaintie,residential,False,True,299.059,,,"LINESTRING (21.7249775 61.2002719, 21.7263081 61.1995823, 21.7281693 61.1986153, 21.7283163 61.1985574, 21.7284389 61.1985394, 21.7286647 61.198543, 21.7290066 61.1985715)",,
614024328,,Yrjönpolku,residential,False,False,79.1,,,"LINESTRING (21.7352956 61.1981528, 21.7357012 61.1988368)",,
41399678,,Anuntilantie,residential,False,False,48.932,,,"LINESTRING (21.7352956 61.1981528, 21.7352323 61.1980328, 21.735152 61.1978828, 21.7350136 61.1977359)",,
1089030018,,Rantaperentie,residential,False,True,69.893,,,"LINESTRING (21.7352956 61.1981528, 21.7348516 61.1982343, 21.7341149 61.198418)",40,
41399673,,Rantaperentie,residential,False,False,51.27,,,"LINESTRING (21.7332697 61.1986343, 21.7341149 61.198418)",40,
41399674,,vihtorinpolku,residential,False,False,89.643,,,"LINESTRING (21.7332697 61.1986343, 21.7339375 61.1993735)",,
41399673,,Rantaperentie,residential,False,True,263.494,,,"LINESTRING (21.7332697 61.1986343, 21.7319603 61.1989696, 21.7317167 61.1990294, 21.7308179 61.1992612, 21.7290959 61.1997106, 21.7289297 61.1997492)",40,
41399674,,vihtorinpolku,residential,False,True,89.643,,,"LINESTRING (21.7339375 61.1993735, 21.7332697 61.1986343)",,
41399678,,Anuntilantie,residential,False,True,48.932,,,"LINESTRING (21.7350136 61.1977359, 21.735152 61.1978828, 21.7352323 61.1980328, 21.7352956 61.1981528)",,
41594020,,Kukkapolku,residential,False,False,17.28,,,"LINESTRING (21.7328782 61.2030123, 21.7331993 61.2029973)",,
"[40584804, 40584799]",,"['Kompinkuja', 'Arvelantie']",residential,False,"[False, True]",336.723,,,"LINESTRING (21.7339324 61.2029583, 21.7339825 61.2033831, 21.7339921 61.2034288, 21.7339989 61.2034852, 21.7340576 61.2039718, 21.7342389 61.2045586, 21.7343286 61.2046252, 21.7350254 61.2046176, 21.7353233 61.2045957, 21.7358773 61.2044713, 21.7366462 61.2043115, 21.7369687 61.2042672)",,
40584799,,Arvelantie,residential,False,True,76.79599999999999,,,"LINESTRING (21.7339324 61.2029583, 21.7339149 61.2023574, 21.7339677 61.2022714)",,
41594020,,Kukkapolku,residential,False,True,39.521,,,"LINESTRING (21.7339324 61.2029583, 21.7337206 61.202974, 21.7335267 61.2029819, 21.7331993 61.2029973)",,
41594022,,,unclassified,False,True,96.605,,,"LINESTRING (21.7332546 61.2021514, 21.7331774 61.2022085, 21.733091 61.2022929, 21.7330944 61.2023977, 21.7331993 61.2029973)",,
49745751,2170,Kirkkotie,tertiary,False,False,157.60500000000002,,,"LINESTRING (21.7332546 61.2021514, 21.7330013 61.2020982, 21.7326607 61.2020395, 21.7326282 61.2020339, 21.7324854 61.2020092, 21.7315731 61.2018555, 21.7307791 61.2017363, 21.7304677 61.2017012)",40,
49745751,2170,Kirkkotie,tertiary,False,True,40.474,,,"LINESTRING (21.7332546 61.2021514, 21.7336117 61.2022165, 21.7338402 61.2022517, 21.7339677 61.2022714)",40,
41262764,,Riikonkuja,residential,False,False,106.316,,,"LINESTRING (21.7293711 61.203671, 21.7292559 61.2031996, 21.7284762 61.2032606, 21.7282672 61.2032683)",,
41723842,,Rantakuja,residential,False,False,72.818,,,"LINESTRING (21.7382039 61.2030025, 21.7382087 61.2029427, 21.7381829 61.2023478)",,
49745751,2170,Kirkkotie,tertiary,False,False,94.753,,,"LINESTRING (21.7382039 61.2030025, 21.7371663 61.2026769, 21.7369023 61.2026065, 21.7368757 61.2025994, 21.7366967 61.2025581)",40,
41723842,,Rantakuja,residential,False,True,72.818,,,"LINESTRING (21.7381829 61.2023478, 21.7382087 61.2029427, 21.7382039 61.2030025)",,
175987107,,,residential,False,True,89.124,,,"LINESTRING (21.7276446 61.1995335, 21.7283627 61.1991859, 21.7284633 61.1991341, 21.728565 61.1991038, 21.7287197 61.199097, 21.728942 61.1991084)",,
41399673,,Rantaperentie,residential,False,True,51.27,,,"LINESTRING (21.7341149 61.198418, 21.7332697 61.1986343)",40,
41415968,,Toltintie,residential,False,True,179.02399999999997,,,"LINESTRING (21.7341149 61.198418, 21.7340611 61.1983557, 21.7335743 61.1977417, 21.7335245 61.1977111, 21.7334454 61.1976765, 21.7333333 61.197662, 21.7332076 61.1976638, 21.7326164 61.1978015, 21.7325206 61.1978242, 21.73225 61.1979534, 21.7320968 61.1980568)",,
1089030018,,Rantaperentie,residential,False,False,69.893,,,"LINESTRING (21.7341149 61.198418, 21.7348516 61.1982343, 21.7352956 61.1981528)",40,
614024328,,Yrjönpolku,residential,False,True,79.1,,,"LINESTRING (21.7357012 61.1988368, 21.7352956 61.1981528)",,
41415968,,Toltintie,residential,False,False,179.024,,,"LINESTRING (21.7320968 61.1980568, 21.73225 61.1979534, 21.7325206 61.1978242, 21.7326164 61.1978015, 21.7332076 61.1976638, 21.7333333 61.197662, 21.7334454 61.1976765, 21.7335245 61.1977111, 21.7335743 61.1977417, 21.7340611 61.1983557, 21.7341149 61.198418)",,
40584805,,Kalliotie,residential,False,True,76.122,,,"LINESTRING (21.7379139 61.2050955, 21.7378112 61.205013, 21.7376574 61.2049686, 21.7371952 61.2049368, 21.7371118 61.2046626)",,
"[49745752, 4231268, 1102632424]",2170,Raumantie,tertiary,False,True,214.42700000000002,yes,3,"LINESTRING (21.7263504 61.2021785, 21.7260586 61.2018757, 21.7257215 61.201531, 21.7248549 61.2006087, 21.7246794 61.2004262)",,
1144586059,,,tertiary,True,False,23.414,,1,"LINESTRING (21.7263504 61.2021785, 21.7264349 61.2021677, 21.7265223 61.2021691, 21.7266051 61.2021826, 21.7266764 61.2022069, 21.7267303 61.2022401)",,roundabout
"[1144586057, 1086498926]",,,tertiary,True,False,27.647000000000002,,1,"LINESTRING (21.7262155 61.2023873, 21.7261872 61.2023633, 21.726168 61.2023201, 21.7261768 61.2022761, 21.7262127 61.2022354, 21.7262724 61.2022018, 21.7263504 61.2021785)",,roundabout
1086498926,,,tertiary,True,False,23.482,,1,"LINESTRING (21.7265985 61.2024426, 21.7265014 61.202456, 21.7264006 61.2024531, 21.7263075 61.2024343, 21.7262325 61.2024018, 21.7262155 61.2023873)",,roundabout
49745751,2170,Kirkkotie,tertiary,False,True,118.95,,,"LINESTRING (21.7267303 61.2022401, 21.7268612 61.2021871, 21.7271518 61.2020698, 21.72722 61.2020422, 21.7274111 61.2019909, 21.7276906 61.2019436, 21.7285384 61.2018339, 21.7287223 61.2018137)",40,
1144586058,,,tertiary,True,False,26.356,,1,"LINESTRING (21.7267303 61.2022401, 21.7267643 61.2022846, 21.7267667 61.202332, 21.7267373 61.2023772, 21.7266792 61.2024155, 21.7265985 61.2024426)",,roundabout
40584805,,Kalliotie,residential,False,False,36.39,,,"LINESTRING (21.7369951 61.2043402, 21.7371118 61.2046626)",,
40584805,,Kalliotie,residential,False,True,8.239,,,"LINESTRING (21.7369951 61.2043402, 21.7369687 61.2042672)",,
41594020,,Kukkapolku,residential,False,True,17.28,,,"LINESTRING (21.7331993 61.2029973, 21.7328782 61.2030123)",,
41594020,,Kukkapolku,residential,False,False,39.521,,,"LINESTRING (21.7331993 61.2029973, 21.7335267 61.2029819, 21.7337206 61.202974, 21.7339324 61.2029583)",,
41594022,,,unclassified,False,False,96.605,,,"LINESTRING (21.7331993 61.2029973, 21.7330944 61.2023977, 21.733091 61.2022929, 21.7331774 61.2022085, 21.7332546 61.2021514)",,
41594019,,,residential,False,False,76.49099999999999,,,"LINESTRING (21.7303317 61.2023849, 21.7303409 61.2023183, 21.730394 61.20193, 21.7304503 61.2018032, 21.7304677 61.2017012)",,
