osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,bridge,geometry
"[394531256, 109740513, 8016734]",2,471,Enonkoskentie,secondary,40,False,False,120.10400000000001,yes,"LINESTRING (28.9161172 62.0894461, 28.9162029 62.089524, 28.9163762 62.0896597, 28.9165927 62.0898137, 28.9167337 62.0899093, 28.9169104 62.090008, 28.917077 62.0900857, 28.9174109 62.0902259, 28.9175513 62.0902799)"
8016734,2,471,Enonkoskentie,secondary,40,False,True,16.677,,"LINESTRING (28.9161172 62.0894461, 28.9160642 62.0893745, 28.9160234 62.0893028)"
"[788559570, 23354548]",,,Urheilukentäntie,residential,40,False,False,60.328,,"LINESTRING (28.9161172 62.0894461, 28.9159686 62.0894618, 28.9157914 62.0894755, 28.9157025 62.089476, 28.9154437 62.0894697, 28.9151781 62.0894473, 28.9149771 62.0894202)"
"[788559569, 23354548]",,,Urheilukentäntie,residential,40,False,True,313.11699999999996,,"LINESTRING (28.909738 62.0882235, 28.9098563 62.0883714, 28.9099539 62.0884594, 28.9101717 62.0885766, 28.9105882 62.0886593, 28.9114803 62.0888144, 28.912367 62.0889642, 28.9129536 62.0890656, 28.913167 62.0891062, 28.9138295 62.0892178, 28.914279 62.0892815, 28.914749 62.0893772, 28.9149771 62.0894202)"
813495161,,15386,Laasalantie,tertiary,60,False,False,73.145,,"LINESTRING (28.909738 62.0882235, 28.9090636 62.0883931, 28.9086705 62.0885082, 28.9085236 62.0885536)"
"[394531280, 813495161]",,15386,Laasalantie,tertiary,"['60', '50']",False,True,433.7459999999999,,"LINESTRING (28.909738 62.0882235, 28.9102565 62.0881176, 28.9111342 62.0879862, 28.9122919 62.0878708, 28.9133367 62.0877379, 28.9140691 62.0876138, 28.914826 62.0874325, 28.9155938 62.0872389, 28.9162272 62.087165, 28.9168726 62.087188, 28.917147 62.0872103, 28.917356 62.0872352, 28.9174978 62.087266, 28.9176069 62.0872969)"
8016734,2,471,Enonkoskentie,secondary,40,False,False,250.898,,"LINESTRING (28.9176069 62.0872969, 28.9174746 62.0873983, 28.9173546 62.0874825, 28.9169907 62.0876797, 28.9164812 62.0879731, 28.9162472 62.0881452, 28.9160859 62.0882851, 28.9160166 62.0883719, 28.9159756 62.0884398, 28.9159519 62.0884863, 28.9159288 62.0885695, 28.9158985 62.0888782, 28.9159005 62.0889812, 28.9159086 62.0890465, 28.9159344 62.0891281, 28.9159799 62.0892356, 28.9160234 62.0893028)"
8016734,2,471,Enonkoskentie,secondary,40,False,True,45.903000000000006,,"LINESTRING (28.9176069 62.0872969, 28.9177212 62.0872127, 28.9178834 62.0870796, 28.9180519 62.0869406)"
"[394531280, 813495161]",,15386,Laasalantie,tertiary,"['60', '50']",False,False,433.74600000000004,,"LINESTRING (28.9176069 62.0872969, 28.9174978 62.087266, 28.917356 62.0872352, 28.917147 62.0872103, 28.9168726 62.087188, 28.9162272 62.087165, 28.9155938 62.0872389, 28.914826 62.0874325, 28.9140691 62.0876138, 28.9133367 62.0877379, 28.9122919 62.0878708, 28.9111342 62.0879862, 28.9102565 62.0881176, 28.909738 62.0882235)"
813495161,,15386,Laasalantie,tertiary,60,False,True,73.145,,"LINESTRING (28.9085236 62.0885536, 28.9086705 62.0885082, 28.9090636 62.0883931, 28.909738 62.0882235)"
394531256,2,471,Enonkoskentie,secondary,40,False,False,174.243,,"LINESTRING (28.9175513 62.0902799, 28.9177345 62.0903438, 28.9179056 62.0903982, 28.9182204 62.0904841, 28.9185221 62.0905703, 28.9187726 62.0906324, 28.9190282 62.0906868, 28.9192324 62.0907258, 28.9194769 62.0907593, 28.9200678 62.0908177, 28.9203837 62.0908442, 28.9205788 62.0908607, 28.920609 62.0908655)"
"[394531256, 109740513, 8016734]",2,471,Enonkoskentie,secondary,40,False,True,120.10399999999998,yes,"LINESTRING (28.9175513 62.0902799, 28.9174109 62.0902259, 28.917077 62.0900857, 28.9169104 62.090008, 28.9167337 62.0899093, 28.9165927 62.0898137, 28.9163762 62.0896597, 28.9162029 62.089524, 28.9161172 62.0894461)"
"[818568538, 394531261]",,15387,Hyypiänniementie,tertiary,,False,False,100.67200000000001,,"LINESTRING (28.9175513 62.0902799, 28.9174998 62.0903175, 28.9174043 62.0903804, 28.9173228 62.090422, 28.9172691 62.0904402, 28.9172161 62.0904582, 28.9170811 62.0904945, 28.9167626 62.0905958, 28.9165638 62.0906505, 28.9161981 62.0907511, 28.916146 62.0907655, 28.916007 62.0908076)"
8016734,2,471,Enonkoskentie,secondary,40,False,False,45.903000000000006,,"LINESTRING (28.9180519 62.0869406, 28.9178834 62.0870796, 28.9177212 62.0872127, 28.9176069 62.0872969)"
8016734,2,471,Enonkoskentie,secondary,40,False,True,190.362,,"LINESTRING (28.9180519 62.0869406, 28.9182797 62.0867437, 28.9183999 62.0866401, 28.9185452 62.0865306, 28.9191826 62.0860913, 28.9195059 62.0858315, 28.9196634 62.0856455, 28.9197508 62.0854401)"
23447838,2,,Pirttiniementie,residential,40,False,False,37.455,,"LINESTRING (28.9180519 62.0869406, 28.9181639 62.0869691, 28.9186838 62.0871017)"
8016734,2,471,Enonkoskentie,secondary,40,False,False,16.677,,"LINESTRING (28.9160234 62.0893028, 28.9160642 62.0893745, 28.9161172 62.0894461)"
8016734,2,471,Enonkoskentie,secondary,40,False,True,250.89799999999997,,"LINESTRING (28.9160234 62.0893028, 28.9159799 62.0892356, 28.9159344 62.0891281, 28.9159086 62.0890465, 28.9159005 62.0889812, 28.9158985 62.0888782, 28.9159288 62.0885695, 28.9159519 62.0884863, 28.9159756 62.0884398, 28.9160166 62.0883719, 28.9160859 62.0882851, 28.9162472 62.0881452, 28.9164812 62.0879731, 28.9169907 62.0876797, 28.9173546 62.0874825, 28.9174746 62.0873983, 28.9176069 62.0872969)"
23447948,,,Kirkkotie,residential,40,False,False,212.44099999999997,,"LINESTRING (28.9160234 62.0893028, 28.9161234 62.0892931, 28.9163918 62.0892565, 28.9166428 62.0892223, 28.9171769 62.0892072, 28.9173265 62.0891989, 28.9174698 62.0891803, 28.9178362 62.0890979, 28.9180895 62.0890436, 28.9184256 62.0889716, 28.9190077 62.0888777, 28.919225 62.0888522, 28.9194512 62.0888281, 28.919906 62.08876)"
23447948,,,Kirkkotie,residential,40,False,True,212.44100000000003,,"LINESTRING (28.919906 62.08876, 28.9194512 62.0888281, 28.919225 62.0888522, 28.9190077 62.0888777, 28.9184256 62.0889716, 28.9180895 62.0890436, 28.9178362 62.0890979, 28.9174698 62.0891803, 28.9173265 62.0891989, 28.9171769 62.0892072, 28.9166428 62.0892223, 28.9163918 62.0892565, 28.9161234 62.0892931, 28.9160234 62.0893028)"
23448303,,,,residential,,False,True,114.375,,"LINESTRING (28.919906 62.08876, 28.9201383 62.0885369, 28.9201112 62.0883578, 28.9200982 62.0882717, 28.9200369 62.0881768, 28.9196716 62.0878525, 28.9196657 62.0878038)"
51927949,,,Tervarannantie,residential,40,False,True,231.318,,"LINESTRING (28.9218171 62.0909709, 28.921851 62.0908864, 28.9218597 62.0908469, 28.9219313 62.0905238, 28.9222051 62.0905289, 28.9223784 62.0905254, 28.9227393 62.0904954, 28.9228373 62.0904872, 28.9230119 62.0904696, 28.9231838 62.0904508, 28.924054 62.0903552, 28.9244994 62.0903038, 28.9247661 62.090277, 28.9250967 62.0902491, 28.9253465 62.0902342)"
394531256,2,471,Enonkoskentie,secondary,40,False,False,99.086,,"LINESTRING (28.9218171 62.0909709, 28.9230415 62.0910734, 28.9233807 62.0911103, 28.9236824 62.091147)"
394531256,2,471,Enonkoskentie,secondary,40,False,True,63.961999999999996,,"LINESTRING (28.9218171 62.0909709, 28.921199 62.0909154, 28.920609 62.0908655)"
51983458,,,Metsätie,residential,40,False,False,138.837,,"LINESTRING (28.9236824 62.091147, 28.9236522 62.0912051, 28.9235943 62.0913734, 28.9236283 62.0915049, 28.923826 62.0916911, 28.9239178 62.091761, 28.9242096 62.0919789, 28.924556 62.0922763)"
394531256,2,471,Enonkoskentie,secondary,40,False,True,99.086,,"LINESTRING (28.9236824 62.091147, 28.9233807 62.0911103, 28.9230415 62.0910734, 28.9218171 62.0909709)"
51983458,,,Metsätie,residential,40,False,True,138.837,,"LINESTRING (28.924556 62.0922763, 28.9242096 62.0919789, 28.9239178 62.091761, 28.923826 62.0916911, 28.9236283 62.0915049, 28.9235943 62.0913734, 28.9236522 62.0912051, 28.9236824 62.091147)"
8016734,2,471,Enonkoskentie,secondary,40,False,False,190.362,,"LINESTRING (28.9197508 62.0854401, 28.9196634 62.0856455, 28.9195059 62.0858315, 28.9191826 62.0860913, 28.9185452 62.0865306, 28.9183999 62.0866401, 28.9182797 62.0867437, 28.9180519 62.0869406)"
23447838,2,,Pirttiniementie,residential,40,False,False,263.707,,"LINESTRING (28.9186838 62.0871017, 28.918934 62.0871829, 28.9193437 62.0872954, 28.9196324 62.0873458, 28.919878 62.0873688, 28.9201536 62.0873704, 28.9205092 62.0873701, 28.920814 62.0873436, 28.9217725 62.0871637, 28.9233734 62.086828)"
23447838,2,,Pirttiniementie,residential,40,False,True,37.455,,"LINESTRING (28.9186838 62.0871017, 28.9181639 62.0869691, 28.9180519 62.0869406)"
"[52119722, 76733839]",,,Ollintie,"['residential', 'living_street']",40,False,"[False, True]",204.99699999999996,,"LINESTRING (28.9186838 62.0871017, 28.9187502 62.0870574, 28.9190012 62.0868901, 28.9192042 62.0868033, 28.9197453 62.0866464, 28.9200994 62.0865821, 28.9208611 62.0863907, 28.9210508 62.0863641, 28.9212239 62.086397, 28.9213312 62.0864207, 28.9215101 62.0864376, 28.9218049 62.086394, 28.9220214 62.0863513)"
818568538,,15387,Hyypiänniementie,tertiary,,False,False,128.458,,"LINESTRING (28.9116601 62.0918263, 28.9114494 62.0918758, 28.9099538 62.0922451, 28.9094598 62.0923489)"
