osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,ref,junction
30155556,False,Notkotie,residential,40,True,108.88,"LINESTRING (28.670628 66.8291776, 28.6704131 66.8292061, 28.6702413 66.8292334, 28.6698893 66.8293191, 28.6696646 66.8293531, 28.6693295 66.8293857, 28.6685464 66.829422, 28.6682599 66.829434)",,,
92423760,False,Kuusamontie,secondary,40,False,137.68099999999998,"LINESTRING (28.670628 66.8291776, 28.6707482 66.8293295, 28.6711352 66.8298185, 28.6712254 66.8299469, 28.6712852 66.8300389, 28.6713155 66.8301193, 28.6713453 66.8302326, 28.6713574 66.8303761)",2,950,
92423760,False,Kuusamontie,secondary,40,True,67.40100000000001,"LINESTRING (28.670628 66.8291776, 28.6705897 66.8290595, 28.6706063 66.8289239, 28.6707072 66.828681, 28.6707706 66.8285788)",2,950,
30155551,False,Kansantie,residential,40,False,119.52600000000001,"LINESTRING (28.6713574 66.8303761, 28.6716941 66.8303695, 28.6717861 66.8303684, 28.6720359 66.8303653, 28.6740878 66.8303397)",,,
92423760,False,Kuusamontie,secondary,40,False,77.247,"LINESTRING (28.6713574 66.8303761, 28.6713399 66.8305251, 28.6713365 66.8305535, 28.6712681 66.8308837, 28.6712297 66.8310689)",2,950,
92423760,False,Kuusamontie,secondary,40,True,137.681,"LINESTRING (28.6713574 66.8303761, 28.6713453 66.8302326, 28.6713155 66.8301193, 28.6712852 66.8300389, 28.6712254 66.8299469, 28.6711352 66.8298185, 28.6707482 66.8293295, 28.670628 66.8291776)",2,950,
92423760,False,Kuusamontie,secondary,40,True,184.572,"LINESTRING (28.6698044 66.8326103, 28.6699685 66.8325321, 28.6700706 66.8324678, 28.6703422 66.832278, 28.670779 66.8318097, 28.6709749 66.8315996, 28.6710012 66.8315697, 28.6711162 66.8314191, 28.6711924 66.8312433, 28.6712297 66.8310689)",2,950,
1083142022,False,Kuusamontie,secondary,40,False,59.614000000000004,"LINESTRING (28.6698044 66.8326103, 28.6696099 66.8326906, 28.6693327 66.8327848, 28.6687635 66.8329547)",2,950,
1083142023,False,Myllytie,residential,40,False,139.906,"LINESTRING (28.6698044 66.8326103, 28.6700686 66.8326801, 28.6703157 66.8327389, 28.6714963 66.83302, 28.6722863 66.8332147, 28.6724939 66.833288)",,,
1083142021,False,Kuusamontie,secondary,40,True,6.446,"LINESTRING (28.6680393 66.8331479, 28.6681556 66.8331123)",2,950,
51565070,True,Kuusamontie,secondary,40,False,54.444,"LINESTRING (28.6680393 66.8331479, 28.6677578 66.8332295, 28.6674434 66.8333207, 28.6672435 66.8333819, 28.6670916 66.8334605)",1,950,
30155559,False,Sallantie,primary,40,False,191.619,"LINESTRING (28.6555348 66.8305507, 28.6566913 66.8306626, 28.6573681 66.8307524, 28.6583038 66.8309053, 28.6592114 66.831086, 28.6596015 66.8311697)",2,82,
92423906,False,Liinaharjuntie,residential,40,True,88.219,"LINESTRING (28.6555348 66.8305507, 28.6556373 66.8303863, 28.6557694 66.8301742, 28.6562228 66.8298098)",,,
30155559,False,Sallantie,primary,40,True,223.147,"LINESTRING (28.6658264 66.8331276, 28.6655069 66.8330028, 28.6645946 66.8327003, 28.6619356 66.8318308)",2,82,
51565067,True,Sallantie,primary,50,False,47.279999999999994,"LINESTRING (28.6658264 66.8331276, 28.6662776 66.8332748, 28.6665025 66.8333261, 28.6667187 66.833362)",1,82,
30155548,False,Postipolku,residential,40,True,291.2790000000001,"LINESTRING (28.6719672 66.8358139, 28.6721172 66.8357549, 28.6734017 66.8352715, 28.6728825 66.8350347, 28.6724526 66.8348387, 28.6722441 66.8347493, 28.671655 66.8344966, 28.671474 66.8344181, 28.6714022 66.834387, 28.6712044 66.834298, 28.6709693 66.8341921, 28.6707475 66.8340922, 28.6706326 66.8340142, 28.6706618 66.8339361, 28.6707159 66.8339117, 28.6708163 66.8338664)",,,
51565059,False,Savukoskentie,primary,40,True,181.45499999999998,"LINESTRING (28.6719672 66.8358139, 28.6718195 66.8357471, 28.6716479 66.8356695, 28.6709621 66.8353591, 28.6701006 66.8349693, 28.6692212 66.8345909)",2,82,
1083142021,False,Kuusamontie,secondary,40,False,31.848,"LINESTRING (28.6687635 66.8329547, 28.6684383 66.8330395, 28.6681556 66.8331123)",2,950,
1083142022,False,Kuusamontie,secondary,40,True,59.614000000000004,"LINESTRING (28.6687635 66.8329547, 28.6693327 66.8327848, 28.6696099 66.8326906, 28.6698044 66.8326103)",2,950,
1083142025,False,Postipolku,residential,40,False,135.575,"LINESTRING (28.6687635 66.8329547, 28.6689521 66.8330601, 28.6690353 66.8331022, 28.6691497 66.833157, 28.670007 66.8335338, 28.6700784 66.8335632, 28.6702169 66.8336201, 28.6705929 66.8337746, 28.6708163 66.8338664)",,,
