osmid,oneway,ref,name,highway,reversed,length,geometry,maxspeed
766852375,True,213,Pikatie,secondary,False,76.179,"LINESTRING (23.0542191 60.8496485, 23.0545556 60.8495124, 23.0548533 60.8494295, 23.0554273 60.8493076)",
878600279,False,213,Pikatie,secondary,False,51.939,"LINESTRING (23.0542191 60.8496485, 23.0539655 60.8497204, 23.0533828 60.849877)",
766852376,False,,Heimolinnankatu,tertiary,True,9.599,"LINESTRING (23.0559378 60.8492994, 23.0558645 60.8492208)",
766852373,True,213,Pikatie,secondary,False,100.886,"LINESTRING (23.0559378 60.8492994, 23.0551774 60.8494602, 23.0546375 60.849573, 23.0542191 60.8496485)",
766852376,False,,Heimolinnankatu,tertiary,False,23.061,"LINESTRING (23.0559378 60.8492994, 23.0560551 60.8494122, 23.056129 60.8494847)",
33453781,False,,Heimolinnankatu,residential,False,77.045,"LINESTRING (23.0570412 60.8498905, 23.0572192 60.8499659, 23.0572978 60.8499999, 23.0573593 60.8500384, 23.0574454 60.8501283, 23.0577081 60.8504027, 23.0577787 60.8504705)",
33453783,False,,Väinämöisenkatu,tertiary,False,112.273,"LINESTRING (23.0570412 60.8498905, 23.057233 60.8497402, 23.0573518 60.8496257, 23.0574798 60.849508, 23.0576427 60.8493576, 23.057719 60.8492887, 23.0578054 60.8492256, 23.0578905 60.8491868, 23.0580283 60.8491391, 23.0582252 60.8490896)",
37681756,False,,Väinämöisenkatu,tertiary,True,120.822,"LINESTRING (23.0570412 60.8498905, 23.0568906 60.8500372, 23.056805 60.8501177, 23.056371 60.850489, 23.0561125 60.8507101, 23.0559518 60.8508383)",
766852376,False,,Heimolinnankatu,tertiary,True,68.723,"LINESTRING (23.0570412 60.8498905, 23.0568671 60.8498454, 23.0566528 60.8497907, 23.0565369 60.849754, 23.0564201 60.8496997, 23.0562854 60.8496162, 23.056129 60.8494847)",
1223413300,False,,Turuntie,tertiary,False,109.335,"LINESTRING (23.0582252 60.8490896, 23.0573961 60.8481931)",
33453783,False,,Väinämöisenkatu,tertiary,True,112.273,"LINESTRING (23.0582252 60.8490896, 23.0580283 60.8491391, 23.0578905 60.8491868, 23.0578054 60.8492256, 23.057719 60.8492887, 23.0576427 60.8493576, 23.0574798 60.849508, 23.0573518 60.8496257, 23.057233 60.8497402, 23.0570412 60.8498905)",
35104092,False,,Turuntie,tertiary,False,129.62800000000001,"LINESTRING (23.0582252 60.8490896, 23.0584136 60.8492982, 23.0586572 60.8495604, 23.0588095 60.8497248, 23.0591816 60.8500955, 23.0592325 60.8501469)",
1223413300,False,,Turuntie,tertiary,False,10.758,"LINESTRING (23.0573961 60.8481931, 23.0573192 60.8481039)",
1223413300,False,,Turuntie,tertiary,True,109.335,"LINESTRING (23.0573961 60.8481931, 23.0582252 60.8490896)",
1223413301,True,,Asemakatu,tertiary,False,31.552999999999997,"LINESTRING (23.0573961 60.8481931, 23.0571886 60.848237, 23.0570227 60.8482663, 23.0568498 60.8482904)",
37681750,False,,Koulukuja,residential,False,7.183,"LINESTRING (23.0551536 60.8515454, 23.0550854 60.85149)",
37681756,False,,Väinämöisenkatu,tertiary,False,82.957,"LINESTRING (23.0551536 60.8515454, 23.0552474 60.8514576, 23.0557591 60.8510008, 23.055891 60.8508916)",
37681753,True,,Oikokatu,tertiary,False,57.10999999999999,"LINESTRING (23.0542016 60.8508892, 23.0540022 60.8509001, 23.0537721 60.8509009, 23.0537154 60.8508975, 23.0536585 60.850894, 23.0535146 60.8508784, 23.0533596 60.8508441, 23.0531965 60.8507952)",
45417074,False,,Vareliuksenkatu,residential,True,7.88,"LINESTRING (23.053302 60.8507464, 23.0531965 60.8507952)",
