osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,bridge,lanes,junction
"[284909068, 284909069]","['Sahatie', 'Kotipolku']",residential,False,"[False, True]",236.90699999999998,"LINESTRING (22.6833496 60.4588964, 22.6831802 60.4588447, 22.6830403 60.458811, 22.6828785 60.4587825, 22.6825095 60.4587342, 22.6812813 60.4585734, 22.6811104 60.4585561, 22.6809942 60.4585408, 22.6809173 60.4585226, 22.6808565 60.4584978, 22.6808184 60.4584637, 22.680799 60.4584257, 22.6808032 60.4583853, 22.6808208 60.4583423, 22.680845 60.4583049, 22.6808842 60.4582555, 22.6813091 60.45772)",,,,,
292329865,Vistantie,secondary,False,False,197.54499999999996,"LINESTRING (22.6833496 60.4588964, 22.6836777 60.4586693, 22.6840567 60.4584245, 22.6844758 60.4581784, 22.6849243 60.4579324, 22.6856891 60.4575492)",181,30,,,
"[292329865, 1034455395, 1034455396]",Vistantie,secondary,False,True,152.99399999999997,"LINESTRING (22.6833496 60.4588964, 22.6830301 60.4591271, 22.6828742 60.4592655, 22.6827628 60.4593786, 22.6827285 60.4594135, 22.6827036 60.4594416, 22.6825459 60.4596195, 22.6824056 60.4598097, 22.6822789 60.460017, 22.6822057 60.4601419)",181,"['40', '30']",yes,2,
803593083,Asematie,residential,False,True,399.61,"LINESTRING (22.6833496 60.4588964, 22.6834941 60.4589457, 22.6837751 60.4590279, 22.6839434 60.4590651, 22.6841364 60.4590892, 22.684324 60.4590973, 22.6864117 60.4591085, 22.6865415 60.4591046, 22.6866521 60.4590894, 22.6867487 60.4590514, 22.6868245 60.4589798, 22.6869165 60.4588675, 22.6869943 60.4587835, 22.6874829 60.4582677, 22.6877185 60.4580128, 22.6881052 60.4575541, 22.688209 60.4574501, 22.6882957 60.4573633)",,,,,
803593084,Paimiontie,secondary,True,False,121.77000000000001,"LINESTRING (22.6854747 60.4560672, 22.6857425 60.4561467, 22.6858798 60.4562081, 22.6859621 60.4562449, 22.6869293 60.4566915, 22.6869798 60.4567133, 22.6871478 60.4567831)",181,40,,1,
812851886,Paimiontie,secondary,False,False,102.25999999999999,"LINESTRING (22.6854747 60.4560672, 22.6848701 60.4558145, 22.6842882 60.4556032, 22.6839936 60.4555102)",181,40,,2,
5026874,Kaaritie,secondary,True,False,85.99399999999999,"LINESTRING (22.6897742 60.4576024, 22.6892777 60.457563, 22.6890633 60.4575329, 22.6889272 60.4575093, 22.6887108 60.4574672, 22.6885973 60.4574404, 22.6884714 60.4574111, 22.6882957 60.4573633)",2352,40,,1,
"[39817243, 963359580, 866949446]",Kaaritie,secondary,False,True,149.82,"LINESTRING (22.6897742 60.4576024, 22.6900151 60.4576203, 22.690279 60.4576368, 22.6905496 60.4576461, 22.6908532 60.4576482, 22.6911834 60.4576366, 22.6914075 60.4576179, 22.6917192 60.4575852, 22.6924628 60.4574846)",2352,"['40', '50']",,2,
228610676,Pyölintie,residential,False,False,86.143,"LINESTRING (22.6926654 60.4537761, 22.6928216 60.4537915, 22.6930896 60.4537876, 22.6933306 60.4537389, 22.6937205 60.4536614, 22.6941302 60.4535553)",,,,,
812851887,Vistantie,tertiary,False,True,341.433,"LINESTRING (22.6926654 60.4537761, 22.6924992 60.4540967, 22.6923494 60.4542718, 22.6915634 60.455025, 22.6913394 60.4552115, 22.6909502 60.4554803, 22.690701 60.4556188, 22.690609 60.4556694, 22.690353 60.4557851, 22.6893445 60.4561618, 22.689167 60.4562239)",,30,,,
