osmid,name,highway,oneway,reversed,length,maxspeed,geometry
27296749,Länsitie,residential,False,False,46.101,,"LINESTRING (24.3736565 61.061882, 24.3737576 61.0622937)"
27295326,Teollisuustie,tertiary,False,False,522.125,50,"LINESTRING (24.3736565 61.061882, 24.3728191 61.0618866, 24.3716247 61.0619601, 24.3706726 61.062025, 24.3639861 61.0622411)"
27295341,Tuulitie,residential,False,True,104.44099999999999,30,"LINESTRING (24.3736565 61.061882, 24.3736115 61.0618178, 24.3735579 61.0616088, 24.3735579 61.0614115, 24.3737027 61.0612623, 24.3738824 61.061126, 24.3740541 61.061017)"
27295326,Teollisuustie,tertiary,False,True,522.125,50,"LINESTRING (24.3639861 61.0622411, 24.3706726 61.062025, 24.3716247 61.0619601, 24.3728191 61.0618866, 24.3736565 61.061882)"
27295336,Rasilantie,residential,False,False,36.246,,"LINESTRING (24.3639861 61.0622411, 24.3639894 61.06218, 24.3639407 61.0619162)"
27295336,Rasilantie,residential,False,False,81.805,,"LINESTRING (24.3639407 61.0619162, 24.3628451 61.0614061)"
27295336,Rasilantie,residential,False,True,36.246,,"LINESTRING (24.3639407 61.0619162, 24.3639894 61.06218, 24.3639861 61.0622411)"
27295338,Viertotie,residential,False,True,242.91199999999998,,"LINESTRING (24.3639407 61.0619162, 24.3644462 61.0617338, 24.3664285 61.0610188, 24.3666846 61.060921, 24.3669677 61.060784, 24.3671429 61.060634, 24.3672609 61.0604854)"
27295338,Viertotie,residential,False,True,54.195,,"LINESTRING (24.3674339 61.0598328, 24.3673172 61.0593487)"
27295338,Viertotie,residential,False,False,57.854,,"LINESTRING (24.3674339 61.0598328, 24.3674125 61.0600274, 24.3673855 61.0602296, 24.3673517 61.0603513)"
27295339,Leppätie,residential,False,False,121.69800000000001,,"LINESTRING (24.3674339 61.0598328, 24.3662978 61.0598799, 24.365893 61.0598967, 24.3651804 61.0599262)"
27295339,Leppätie,residential,False,True,121.698,,"LINESTRING (24.3651804 61.0599262, 24.365893 61.0598967, 24.3662978 61.0598799, 24.3674339 61.0598328)"
27295341,Tuulitie,residential,False,False,24.759,30,"LINESTRING (24.3755643 61.05866, 24.3755998 61.058882)"
27295342,Lepistöntie,residential,False,False,113.23899999999999,30,"LINESTRING (24.3755643 61.05866, 24.3737082 61.0587594, 24.3734726 61.058772)"
27295341,Tuulitie,residential,False,True,24.759,30,"LINESTRING (24.3755998 61.058882, 24.3755643 61.05866)"
27295341,Tuulitie,residential,False,False,95.926,30,"LINESTRING (24.3755998 61.058882, 24.3755727 61.0589744, 24.3750572 61.0597022)"
27295341,Tuulitie,residential,False,True,61.632,30,"LINESTRING (24.3740541 61.061017, 24.3744484 61.0604966)"
27295341,Tuulitie,residential,False,False,104.44099999999999,30,"LINESTRING (24.3740541 61.061017, 24.3738824 61.061126, 24.3737027 61.0612623, 24.3735579 61.0614115, 24.3735579 61.0616088, 24.3736115 61.0618178, 24.3736565 61.061882)"
27334641,Tuomontie,residential,False,False,116.343,,"LINESTRING (24.3740541 61.061017, 24.3744916 61.0610325, 24.3748862 61.0610441, 24.3751851 61.0610209, 24.3755199 61.060992, 24.3757591 61.0609457, 24.3758906 61.0608937, 24.3759694 61.0607748)"
27295342,Lepistöntie,residential,False,True,49.565,30,"LINESTRING (24.3725564 61.0588181, 24.3734726 61.058772)"
27296749,Länsitie,residential,False,True,103.484,,"LINESTRING (24.3733023 61.0631979, 24.3737576 61.0622937)"
27296749,Länsitie,residential,False,False,103.484,,"LINESTRING (24.3737576 61.0622937, 24.3733023 61.0631979)"
27296749,Länsitie,residential,False,True,46.101,,"LINESTRING (24.3737576 61.0622937, 24.3736565 61.061882)"
27296750,Kalliotie,residential,False,False,134.957,,"LINESTRING (24.3737576 61.0622937, 24.3761533 61.0626534)"
27296750,Kalliotie,residential,False,True,134.957,,"LINESTRING (24.3761533 61.0626534, 24.3737576 61.0622937)"
27295336,Rasilantie,residential,False,False,25.53,,"LINESTRING (24.3628451 61.0614061, 24.3624902 61.0612537)"
27295336,Rasilantie,residential,False,True,81.805,,"LINESTRING (24.3628451 61.0614061, 24.3639407 61.0619162)"
27334628,Oksakuja,residential,False,False,64.768,,"LINESTRING (24.3628451 61.0614061, 24.363053 61.061321, 24.3632049 61.0612707, 24.3633328 61.0612552, 24.3639483 61.0612514)"
27334628,Oksakuja,residential,False,True,64.768,,"LINESTRING (24.3639483 61.0612514, 24.3633328 61.0612552, 24.3632049 61.0612707, 24.363053 61.061321, 24.3628451 61.0614061)"
27295336,Rasilantie,residential,False,True,25.53,,"LINESTRING (24.3624902 61.0612537, 24.3628451 61.0614061)"
27295336,Rasilantie,residential,False,False,66.701,,"LINESTRING (24.3624902 61.0612537, 24.3622748 61.0611401, 24.3621132 61.0610379, 24.3620634 61.0609536, 24.362051 61.0608453, 24.3620586 61.0607245)"
27334629,Jalavatie,residential,False,False,159.035,,"LINESTRING (24.3624902 61.0612537, 24.3622216 61.0613651, 24.3620394 61.0614208, 24.3618283 61.0614579, 24.3615789 61.0614625, 24.35967 61.0615182)"
27334629,Jalavatie,residential,False,True,159.035,,"LINESTRING (24.35967 61.0615182, 24.3615789 61.0614625, 24.3618283 61.0614579, 24.3620394 61.0614208, 24.3622216 61.0613651, 24.3624902 61.0612537)"
27334630,Haapatie,residential,False,False,76.561,,"LINESTRING (24.3620586 61.0607245, 24.3606389 61.0607709)"
27334630,Haapatie,residential,False,True,76.123,,"LINESTRING (24.3620586 61.0607245, 24.3634687 61.0606688)"
27295336,Rasilantie,residential,False,False,72.362,,"LINESTRING (24.3620586 61.0607245, 24.3621256 61.0601836, 24.3621257 61.0600747)"
27295336,Rasilantie,residential,False,True,66.701,,"LINESTRING (24.3620586 61.0607245, 24.362051 61.0608453, 24.3620634 61.0609536, 24.3621132 61.0610379, 24.3622748 61.0611401, 24.3624902 61.0612537)"
27334630,Haapatie,residential,False,False,76.123,,"LINESTRING (24.3634687 61.0606688, 24.3620586 61.0607245)"
27334630,Haapatie,residential,False,True,76.561,,"LINESTRING (24.3606389 61.0607709, 24.3620586 61.0607245)"
27334631,Pihlajatie,residential,False,False,50.003,,"LINESTRING (24.3621257 61.0600747, 24.3630466 61.0600143)"
27334631,Pihlajatie,residential,False,True,82.898,,"LINESTRING (24.3621257 61.0600747, 24.3605909 61.0601397)"
27295336,Rasilantie,residential,False,False,80.045,,"LINESTRING (24.3621257 61.0600747, 24.362138 61.0597264, 24.3621065 61.0593552)"
27295336,Rasilantie,residential,False,True,72.362,,"LINESTRING (24.3621257 61.0600747, 24.3621256 61.0601836, 24.3620586 61.0607245)"
27334631,Pihlajatie,residential,False,True,50.003,,"LINESTRING (24.3630466 61.0600143, 24.3621257 61.0600747)"
27334631,Pihlajatie,residential,False,False,82.898,,"LINESTRING (24.3605909 61.0601397, 24.3621257 61.0600747)"
27334632,Kuusitie,residential,False,False,102.382,,"LINESTRING (24.3602194 61.059473, 24.3621065 61.0593552)"
27334632,Kuusitie,residential,False,False,71.031,,"LINESTRING (24.3621065 61.0593552, 24.3634207 61.0592949)"
27334632,Kuusitie,residential,False,True,102.382,,"LINESTRING (24.3621065 61.0593552, 24.3602194 61.059473)"
27295336,Rasilantie,residential,False,True,80.045,,"LINESTRING (24.3621065 61.0593552, 24.362138 61.0597264, 24.3621257 61.0600747)"
27334632,Kuusitie,residential,False,True,71.031,,"LINESTRING (24.3634207 61.0592949, 24.3621065 61.0593552)"
27334634,Pellonperä,residential,False,True,134.096,,"LINESTRING (24.3655214 61.0593526, 24.3654366 61.0590394, 24.3654769 61.0589849, 24.3656298 61.058946, 24.3660955 61.0589212, 24.3671675 61.0588641)"
27295338,Viertotie,residential,False,False,54.484,,"LINESTRING (24.3671675 61.0588641, 24.3673172 61.0593487)"
27334634,Pellonperä,residential,False,False,134.096,,"LINESTRING (24.3671675 61.0588641, 24.3660955 61.0589212, 24.3656298 61.058946, 24.3654769 61.0589849, 24.3654366 61.0590394, 24.3655214 61.0593526)"
27334635,Tuomitie,residential,False,False,172.24,,"LINESTRING (24.3704942 61.0591593, 24.3691753 61.0592379, 24.3685533 61.059275, 24.3673172 61.0593487)"
27295338,Viertotie,residential,False,False,54.195,,"LINESTRING (24.3673172 61.0593487, 24.3674339 61.0598328)"
27295338,Viertotie,residential,False,True,54.484,,"LINESTRING (24.3673172 61.0593487, 24.3671675 61.0588641)"
27334635,Tuomitie,residential,False,True,172.24,,"LINESTRING (24.3673172 61.0593487, 24.3685533 61.059275, 24.3691753 61.0592379, 24.3704942 61.0591593)"
27334636,Raitatie,residential,False,True,100.095,,"LINESTRING (24.369205 61.0602734, 24.368648 61.0602968, 24.3673517 61.0603513)"
27295338,Viertotie,residential,False,False,15.713999999999999,,"LINESTRING (24.3673517 61.0603513, 24.3672912 61.0604514, 24.3672609 61.0604854)"
27295338,Viertotie,residential,False,True,57.854,,"LINESTRING (24.3673517 61.0603513, 24.3673855 61.0602296, 24.3674125 61.0600274, 24.3674339 61.0598328)"
27334636,Raitatie,residential,False,False,100.095,,"LINESTRING (24.3673517 61.0603513, 24.368648 61.0602968, 24.369205 61.0602734)"
27334637,Pajutie,residential,False,True,103.119,,"LINESTRING (24.3653549 61.0605824, 24.3660281 61.0605481, 24.3672609 61.0604854)"
27295338,Viertotie,residential,False,False,242.91199999999998,,"LINESTRING (24.3672609 61.0604854, 24.3671429 61.060634, 24.3669677 61.060784, 24.3666846 61.060921, 24.3664285 61.0610188, 24.3644462 61.0617338, 24.3639407 61.0619162)"
27295338,Viertotie,residential,False,True,15.713999999999999,,"LINESTRING (24.3672609 61.0604854, 24.3672912 61.0604514, 24.3673517 61.0603513)"
27334637,Pajutie,residential,False,False,103.119,,"LINESTRING (24.3672609 61.0604854, 24.3660281 61.0605481, 24.3653549 61.0605824)"
27295342,Lepistöntie,residential,False,False,49.565,30,"LINESTRING (24.3734726 61.058772, 24.3725564 61.0588181)"
27295342,Lepistöntie,residential,False,True,113.23899999999999,30,"LINESTRING (24.3734726 61.058772, 24.3737082 61.0587594, 24.3755643 61.05866)"
27334638,Kenttäkuja,residential,False,False,167.352,,"LINESTRING (24.3734726 61.058772, 24.3736347 61.0594847, 24.3736277 61.059555, 24.3736001 61.0595986, 24.3735378 61.0596354, 24.3734686 61.0596588, 24.3722745 61.0597409)"
27334638,Kenttäkuja,residential,False,True,167.352,,"LINESTRING (24.3722745 61.0597409, 24.3734686 61.0596588, 24.3735378 61.0596354, 24.3736001 61.0595986, 24.3736277 61.059555, 24.3736347 61.0594847, 24.3734726 61.058772)"
27295341,Tuulitie,residential,False,False,94.212,30,"LINESTRING (24.3750572 61.0597022, 24.3744484 61.0604966)"
27295341,Tuulitie,residential,False,True,95.926,30,"LINESTRING (24.3750572 61.0597022, 24.3755727 61.0589744, 24.3755998 61.058882)"
27334641,Tuomontie,residential,False,True,116.34299999999999,,"LINESTRING (24.3759694 61.0607748, 24.3758906 61.0608937, 24.3757591 61.0609457, 24.3755199 61.060992, 24.3751851 61.0610209, 24.3748862 61.0610441, 24.3744916 61.0610325, 24.3740541 61.061017)"
27295341,Tuulitie,residential,False,False,61.632,30,"LINESTRING (24.3744484 61.0604966, 24.3740541 61.061017)"
27295341,Tuulitie,residential,False,True,94.212,30,"LINESTRING (24.3744484 61.0604966, 24.3750572 61.0597022)"
27334642,Tuiskutie,residential,False,False,104.602,,"LINESTRING (24.3744484 61.0604966, 24.3736645 61.060506, 24.373112 61.0604333, 24.3725295 61.0604698)"
27334642,Tuiskutie,residential,False,True,104.602,,"LINESTRING (24.3725295 61.0604698, 24.373112 61.0604333, 24.3736645 61.060506, 24.3744484 61.0604966)"
