osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,tunnel,junction
218245608,False,,3933,Saimaantie,tertiary,40,False,128.41500000000002,"LINESTRING (28.4950387 61.1260722, 28.4945684 61.1261749, 28.4932916 61.1264633, 28.4930276 61.1265229, 28.4928696 61.1265586)",,
218245608,False,,3933,Saimaantie,tertiary,40,True,170.257,"LINESTRING (28.4950387 61.1260722, 28.4954607 61.1259619, 28.496494 61.1255916, 28.4970136 61.1253536, 28.4974668 61.1251036)",,
90243437,True,1,,,trunk_link,,False,296.809,"LINESTRING (28.5054198 61.1243926, 28.5039854 61.1239917, 28.5030943 61.123747, 28.5018841 61.1234451, 28.5006535 61.1231899, 28.5005244 61.1231596)",,
31265406,False,2,3933,Saimaantie,tertiary,40,False,94.11800000000001,"LINESTRING (28.5037771 61.1205638, 28.5029732 61.1211415, 28.5027995 61.1212663)",,
31265406,False,2,3933,Saimaantie,tertiary,40,True,99.044,"LINESTRING (28.5037771 61.1205638, 28.5038885 61.1204917, 28.5049403 61.1198727)",,
30914979,False,,,Evakkotie,residential,,False,47.434,"LINESTRING (28.4963883 61.1230303, 28.4970686 61.1233024)",,
30915133,False,,,Polvitie,residential,,False,150.708,"LINESTRING (28.4963883 61.1230303, 28.4960842 61.1231584, 28.4957503 61.1231928, 28.4937118 61.1230443)",,
"[34047648, 169384898, 169384909]",False,,,Kesolantie,residential,,False,217.03300000000002,"LINESTRING (28.5065039 61.1235318, 28.5062281 61.1239153, 28.5060129 61.124294, 28.5057724 61.1245991, 28.5052358 61.1251509, 28.5050456 61.1253476)",yes,
34047648,False,,,Kesolantie,residential,,True,66.887,"LINESTRING (28.5065039 61.1235318, 28.506971 61.1232036, 28.5071327 61.1231202, 28.5072925 61.1230758)",,
214655222,False,,,Pöyhiäntie,residential,,False,99.707,"LINESTRING (28.5065039 61.1235318, 28.5053812 61.1233035, 28.504787 61.1231905)",,
169384909,False,,,Kesolantie,residential,,True,6.703,"LINESTRING (28.5049797 61.1253988, 28.5050456 61.1253476)",,
169384909,False,,,Kesolantie,residential,,False,139.998,"LINESTRING (28.5049797 61.1253988, 28.5041657 61.1252976, 28.5024211 61.1251631)",,
252514198,False,,,Kaaritie,residential,,False,89.119,"LINESTRING (28.5049797 61.1253988, 28.5043322 61.1259948, 28.5042101 61.1261089)",,
31265406,False,2,3933,Saimaantie,tertiary,40,False,113.44699999999999,"LINESTRING (28.5070138 61.1186634, 28.5068268 61.1187559, 28.5063658 61.1190265, 28.5058059 61.119354, 28.5056532 61.1194433)",,
34047648,False,,,Kesolantie,residential,,False,202.40699999999998,"LINESTRING (28.5070138 61.1186634, 28.507129 61.1187279, 28.5072123 61.1187836, 28.507292 61.1188437, 28.5072868 61.1189618, 28.5070855 61.1203921, 28.5071073 61.1204341)",,
30915133,False,,,Polvitie,residential,,True,150.708,"LINESTRING (28.4937118 61.1230443, 28.4957503 61.1231928, 28.4960842 61.1231584, 28.4963883 61.1230303)",,
169384909,False,,,Kesolantie,residential,,True,49.984,"LINESTRING (28.4974668 61.1251036, 28.4976988 61.125134, 28.4978821 61.125158, 28.4983803 61.1251814)",,
218245608,False,,3933,Saimaantie,tertiary,40,False,170.257,"LINESTRING (28.4974668 61.1251036, 28.4970136 61.1253536, 28.496494 61.1255916, 28.4954607 61.1259619, 28.4950387 61.1260722)",,
218245608,False,,3933,Saimaantie,tertiary,40,True,143.411,"LINESTRING (28.4974668 61.1251036, 28.4977304 61.1249594, 28.499078 61.1240758)",,
169384909,False,,,Kesolantie,residential,,False,49.984,"LINESTRING (28.4983803 61.1251814, 28.4978821 61.125158, 28.4976988 61.125134, 28.4974668 61.1251036)",,
169384909,False,,,Kesolantie,residential,,True,218.10399999999998,"LINESTRING (28.4983803 61.1251814, 28.4994924 61.1251286, 28.499849 61.1251163, 28.5005829 61.1250949, 28.5007426 61.1250902, 28.5017776 61.1251005, 28.5024211 61.1251631)",,
252513853,False,,,Arvontie,residential,,False,149.399,"LINESTRING (28.4983803 61.1251814, 28.4983952 61.1253488, 28.4982924 61.1256249, 28.4981168 61.125784, 28.4977235 61.1259864, 28.4969848 61.12624)",,
214655222,False,,,Pöyhiäntie,residential,,True,99.707,"LINESTRING (28.504787 61.1231905, 28.5053812 61.1233035, 28.5065039 61.1235318)",,
31265406,False,2,3933,Saimaantie,tertiary,40,True,94.11800000000001,"LINESTRING (28.5027995 61.1212663, 28.5029732 61.1211415, 28.5037771 61.1205638)",,
218245611,True,1,,Saimaantie,tertiary,,False,15.764999999999999,"LINESTRING (28.5027995 61.1212663, 28.5028529 61.1212907, 28.5028831 61.121323, 28.5028856 61.1213584, 28.5028601 61.1213916)",,roundabout
218245611,True,1,,Saimaantie,tertiary,,False,14.838,"LINESTRING (28.5025497 61.1212874, 28.5026015 61.1212653, 28.5026662 61.1212537, 28.5027353 61.121254, 28.5027995 61.1212663)",,roundabout
"[31103472, 218245612]",False,,,"['Paavontie', 'Väinöntie']",residential,,False,430.611,"LINESTRING (28.5025497 61.1212874, 28.502414 61.1212498, 28.4960922 61.1192585, 28.4961101 61.1192234, 28.4961628 61.1191106)",,
218245611,True,1,,Saimaantie,tertiary,,False,16.022,"LINESTRING (28.5028601 61.1213916, 28.5028093 61.121418, 28.5027413 61.1214329, 28.5026668 61.1214339, 28.5025972 61.121421)",,roundabout
218245613,False,,,,trunk_link,,False,136.072,"LINESTRING (28.5028601 61.1213916, 28.5030587 61.1214714, 28.5032585 61.1215852, 28.5034087 61.1216992, 28.5034966 61.1218722, 28.503546 61.1220918, 28.5035053 61.1222588, 28.5033822 61.122499)",,
218245610,False,,3933,Saimaantie,tertiary,40,False,212.81,"LINESTRING (28.5025972 61.121421, 28.5021957 61.1216088, 28.5012588 61.1223492, 28.5005593 61.1229114, 28.500445 61.1230183)",,
218245611,True,1,,Saimaantie,tertiary,,False,16.898,"LINESTRING (28.5025972 61.121421, 28.5025504 61.1214006, 28.50252 61.121374, 28.5025094 61.1213441, 28.5025196 61.1213141, 28.5025497 61.1212874)",,roundabout
218245609,True,1,,Saimaantie,tertiary,,False,18.31,"LINESTRING (28.500445 61.1230183, 28.5004996 61.1230374, 28.5005382 61.1230641, 28.5005565 61.1230954, 28.5005524 61.1231279, 28.5005244 61.1231596)",,roundabout
218245610,False,,3933,Saimaantie,tertiary,40,True,212.80999999999997,"LINESTRING (28.500445 61.1230183, 28.5005593 61.1229114, 28.5012588 61.1223492, 28.5021957 61.1216088, 28.5025972 61.121421)",,
218245608,False,,3933,Saimaantie,tertiary,40,False,117.061,"LINESTRING (28.5002711 61.1231948, 28.4994869 61.1237846, 28.499078 61.1240758)",,
218245609,True,1,,Saimaantie,tertiary,,False,16.402,"LINESTRING (28.5002711 61.1231948, 28.5002089 61.1231734, 28.5001675 61.1231425, 28.5001528 61.1231063, 28.5001669 61.12307)",,roundabout
28477912,False,2,3934,Veteraanikatu,tertiary,,True,373.87699999999995,"LINESTRING (28.5001669 61.12307, 28.500004 61.1230392, 28.4987905 61.1228231, 28.4976782 61.1225526, 28.497525 61.1225125, 28.4953391 61.1219402, 28.4950386 61.1218395, 28.4947514 61.1217237, 28.4943513 61.1215268, 28.4941668 61.1214272)",,
218245609,True,1,,Saimaantie,tertiary,,False,17.9,"LINESTRING (28.5001669 61.12307, 28.5002078 61.1230389, 28.5002587 61.12302, 28.5003194 61.1230097, 28.5003836 61.1230091, 28.500445 61.1230183)",,roundabout
218245609,True,1,,Saimaantie,tertiary,,False,15.332,"LINESTRING (28.5005244 61.1231596, 28.5004753 61.1231846, 28.5004112 61.1231998, 28.5003402 61.1232034, 28.5002711 61.1231948)",,roundabout
252513854,False,,,Peltotie,residential,,False,129.62,"LINESTRING (28.501984 61.1241616, 28.50236 61.1242008, 28.5025529 61.124494, 28.502485 61.1249202, 28.5024211 61.1251631)",,
169384909,False,,,Kesolantie,residential,,False,218.10399999999998,"LINESTRING (28.5024211 61.1251631, 28.5017776 61.1251005, 28.5007426 61.1250902, 28.5005829 61.1250949, 28.499849 61.1251163, 28.4994924 61.1251286, 28.4983803 61.1251814)",,
169384909,False,,,Kesolantie,residential,,True,139.998,"LINESTRING (28.5024211 61.1251631, 28.5041657 61.1252976, 28.5049797 61.1253988)",,
252513854,False,,,Peltotie,residential,,False,179.14,"LINESTRING (28.5024211 61.1251631, 28.5023173 61.1260173, 28.5022814 61.1261368, 28.5015966 61.1261407, 28.5009694 61.1261153)",,
252513854,False,,,Peltotie,residential,,True,129.62,"LINESTRING (28.5024211 61.1251631, 28.502485 61.1249202, 28.5025529 61.124494, 28.50236 61.1242008, 28.501984 61.1241616)",,
252513854,False,,,Peltotie,residential,,True,179.14,"LINESTRING (28.5009694 61.1261153, 28.5015966 61.1261407, 28.5022814 61.1261368, 28.5023173 61.1260173, 28.5024211 61.1251631)",,
252513853,False,,,Arvontie,residential,,True,149.399,"LINESTRING (28.4969848 61.12624, 28.4977235 61.1259864, 28.4981168 61.125784, 28.4982924 61.1256249, 28.4983952 61.1253488, 28.4983803 61.1251814)",,
169384909,False,,,Kesolantie,residential,,False,6.703,"LINESTRING (28.5050456 61.1253476, 28.5049797 61.1253988)",,
"[34047648, 169384898, 169384909]",False,,,Kesolantie,residential,,True,217.033,"LINESTRING (28.5050456 61.1253476, 28.5052358 61.1251509, 28.5057724 61.1245991, 28.5060129 61.124294, 28.5062281 61.1239153, 28.5065039 61.1235318)",yes,
252514198,False,,,Kaaritie,residential,,True,366.65500000000003,"LINESTRING (28.5050456 61.1253476, 28.5057167 61.125575, 28.5074023 61.1259271, 28.5076069 61.1259903, 28.507573 61.1260129, 28.5075524 61.1260912, 28.5070487 61.1263412, 28.5068433 61.1264058, 28.5066235 61.1264223, 28.5061995 61.1263358, 28.5057173 61.1262549, 28.505255 61.1262024, 28.5043789 61.1261509, 28.5042101 61.1261089)",,
252514198,False,,,Kaaritie,residential,,False,366.65500000000003,"LINESTRING (28.5042101 61.1261089, 28.5043789 61.1261509, 28.505255 61.1262024, 28.5057173 61.1262549, 28.5061995 61.1263358, 28.5066235 61.1264223, 28.5068433 61.1264058, 28.5070487 61.1263412, 28.5075524 61.1260912, 28.507573 61.1260129, 28.5076069 61.1259903, 28.5074023 61.1259271, 28.5057167 61.125575, 28.5050456 61.1253476)",,
252514198,False,,,Kaaritie,residential,,True,89.119,"LINESTRING (28.5042101 61.1261089, 28.5043322 61.1259948, 28.5049797 61.1253988)",,
252514201,False,,,Könssintie,residential,,True,99.82,"LINESTRING (28.5042101 61.1261089, 28.5040933 61.1261955, 28.5040288 61.1263093, 28.5039644 61.126471, 28.5039424 61.1267418, 28.503914 61.1269821)",,
252514200,False,,,Könssintie,residential,,True,34.266999999999996,"LINESTRING (28.503914 61.1269821, 28.5039785 61.1271711, 28.5039838 61.1272877)",,
252514201,False,,,Könssintie,residential,,True,45.095,"LINESTRING (28.503914 61.1269821, 28.5037624 61.1272191, 28.5037767 61.1272696, 28.5038725 61.1272942, 28.5039838 61.1272877)",,
252514201,False,,,Könssintie,residential,,False,99.82000000000001,"LINESTRING (28.503914 61.1269821, 28.5039424 61.1267418, 28.5039644 61.126471, 28.5040288 61.1263093, 28.5040933 61.1261955, 28.5042101 61.1261089)",,
252514200,False,,,Könssintie,residential,,False,34.266999999999996,"LINESTRING (28.5039838 61.1272877, 28.5039785 61.1271711, 28.503914 61.1269821)",,
252514201,False,,,Könssintie,residential,,False,45.095,"LINESTRING (28.5039838 61.1272877, 28.5038725 61.1272942, 28.5037767 61.1272696, 28.5037624 61.1272191, 28.503914 61.1269821)",,
34047648,False,,,Kesolantie,residential,,True,90.655,"LINESTRING (28.5070206 61.1212483, 28.5071073 61.1204341)",,
34047648,False,,,Kesolantie,residential,,False,205.085,"LINESTRING (28.5070206 61.1212483, 28.5070229 61.1218909, 28.5071287 61.1227538, 28.5071727 61.1229659, 28.5072925 61.1230758)",,
328672258,False,,,Rientolankaari,residential,,False,240.292,"LINESTRING (28.5070206 61.1212483, 28.507192 61.1212551, 28.5081783 61.1212944, 28.5082647 61.1213278, 28.5086121 61.1228652)",,
328672259,False,,,Hildantie,residential,,False,140.331,"LINESTRING (28.5070206 61.1212483, 28.5069227 61.1212474, 28.5053642 61.1212323, 28.5049965 61.1211667, 28.5045657 61.1209906)",,
328672258,False,,,Rientolankaari,residential,,True,240.292,"LINESTRING (28.5086121 61.1228652, 28.5082647 61.1213278, 28.5081783 61.1212944, 28.507192 61.1212551, 28.5070206 61.1212483)",,
328672259,False,,,Hildantie,residential,,True,140.33100000000002,"LINESTRING (28.5045657 61.1209906, 28.5049965 61.1211667, 28.5053642 61.1212323, 28.5069227 61.1212474, 28.5070206 61.1212483)",,
28477912,False,2,3934,Veteraanikatu,tertiary,,False,373.877,"LINESTRING (28.4941668 61.1214272, 28.4943513 61.1215268, 28.4947514 61.1217237, 28.4950386 61.1218395, 28.4953391 61.1219402, 28.497525 61.1225125, 28.4976782 61.1225526, 28.4987905 61.1228231, 28.500004 61.1230392, 28.5001669 61.12307)",,
459422389,False,,,Vanhatie,residential,,False,171.388,"LINESTRING (28.4941668 61.1214272, 28.4944 61.121382, 28.4948036 61.1213037, 28.4971551 61.121721)",,
459422389,False,,,Vanhatie,residential,,True,171.388,"LINESTRING (28.4971551 61.121721, 28.4948036 61.1213037, 28.4944 61.121382, 28.4941668 61.1214272)",,
