osmid,oneway,ref,name,highway,reversed,length,lanes,maxspeed,bridge,geometry
4521276,False,,Kiikkaistenkuja,residential,False,219.935,,,,"LINESTRING (24.7468606 60.3831168, 24.747039 60.383186, 24.7471321 60.3832785, 24.7471219 60.3833778, 24.7468998 60.3838819, 24.7469072 60.3839761, 24.7469895 60.3841798, 24.7470279 60.3842975, 24.747035 60.3844157, 24.7470143 60.3845543, 24.746993 60.3846772, 24.7469305 60.3850212)"
"[34299417, 1160724630, 38582206, 5219655]",False,,Klaukkalantie,secondary,False,428.54999999999995,2,50,yes,"LINESTRING (24.7468606 60.3831168, 24.7461622 60.3835641, 24.74605 60.3836389, 24.7457212 60.3838662, 24.745496 60.3840519, 24.7452813 60.3842694, 24.7450852 60.3845041, 24.7443731 60.3854076, 24.7442793 60.3855376, 24.7438111 60.3861586, 24.7435046 60.3865651)"
4492075,False,,Liikekuja,residential,True,7.891,,,,"LINESTRING (24.7510712 60.3806902, 24.7509683 60.3806407)"
4492075,False,,Liikekuja,residential,False,30.942,,,,"LINESTRING (24.7510712 60.3806902, 24.7511754 60.380743, 24.7512682 60.3807906, 24.7514599 60.3808915)"
"[51079344, 51079351, 486343775]",True,,Klaukkalantie,secondary,False,186.97500000000002,"['1', '2']",50,,"LINESTRING (24.7510712 60.3806902, 24.7503966 60.3810153, 24.7502677 60.3810624, 24.7499634 60.3812243, 24.7496905 60.3813745, 24.748942 60.3818141, 24.7488982 60.3818466, 24.74879 60.3819313)"
4492044,False,,Yli-Kunnarinmutka,residential,False,202.31500000000003,,,,"LINESTRING (24.7551835 60.3845679, 24.7554494 60.3846282, 24.7557407 60.38468, 24.7560294 60.3847085, 24.7562254 60.3847109, 24.7568075 60.3846921, 24.7570137 60.384702, 24.7572156 60.3847255, 24.7574128 60.3847661, 24.757661 60.3848384, 24.7581441 60.3850019, 24.7583558 60.3850426, 24.7584839 60.3850574, 24.7586281 60.3850662)"
4492052,False,,Ylitilantie,tertiary,False,35.966,,30,,"LINESTRING (24.7551835 60.3845679, 24.7548814 60.384422, 24.7547433 60.3843298)"
4492052,False,,Ylitilantie,tertiary,True,188.78300000000002,,30,,"LINESTRING (24.7551835 60.3845679, 24.755055 60.3846759, 24.7549327 60.384761, 24.7547815 60.3848409, 24.7537425 60.3853181, 24.75289 60.3857261, 24.7527852 60.3857751)"
4492052,False,,Ylitilantie,tertiary,False,204.244,,30,,"LINESTRING (24.7509625 60.3873388, 24.7517451 60.3863682, 24.7518588 60.3862478, 24.7519648 60.386175, 24.752685 60.3858232, 24.7527852 60.3857751)"
4492052,False,,Ylitilantie,tertiary,False,216.594,,30,,"LINESTRING (24.753737 60.3833832, 24.7536148 60.3832786, 24.7529872 60.3829526, 24.7526981 60.3828044, 24.7525423 60.3827267, 24.7523665 60.3826364, 24.7511664 60.382017, 24.7510549 60.3819604)"
4492052,False,,Ylitilantie,tertiary,True,118.907,,30,,"LINESTRING (24.753737 60.3833832, 24.7538715 60.3835062, 24.7540421 60.3836624, 24.7546053 60.384195, 24.7546477 60.3842394, 24.7547131 60.3843035, 24.7547433 60.3843298)"
40153172,False,,Kiikkaistentie,residential,False,306.415,,,,"LINESTRING (24.753737 60.3833832, 24.7535514 60.3834278, 24.7487565 60.3846224)"
572664344,False,,Tilankuja,residential,True,147.929,,,,"LINESTRING (24.753737 60.3833832, 24.7538848 60.3833491, 24.7544429 60.3832178, 24.7548411 60.3831205, 24.7549662 60.3830771, 24.7547797 60.3829541, 24.7545241 60.3826976, 24.7545044 60.3826495, 24.7545436 60.3825824, 24.7544721 60.3824989)"
4521276,False,,Kiikkaistenkuja,residential,False,36.187,,,,"LINESTRING (24.7457112 60.3858757, 24.7451643 60.386057)"
4521276,False,,Kiikkaistenkuja,residential,True,121.899,,,,"LINESTRING (24.7457112 60.3858757, 24.74623 60.3856903, 24.7464148 60.3856123, 24.7465654 60.3855323, 24.7467021 60.3854349, 24.7468378 60.3852854, 24.7469305 60.3850212)"
4565251,False,,Rinnetie,residential,True,569.2850000000001,,,,"LINESTRING (24.7457112 60.3858757, 24.7459444 60.3860129, 24.7460321 60.38604, 24.7461597 60.3860582, 24.7482161 60.3860974, 24.748459 60.3860794, 24.7486773 60.3860513, 24.748856 60.3860164, 24.7491502 60.3859204, 24.7493365 60.3858352, 24.7510926 60.3849203, 24.7513259 60.3848516, 24.7515966 60.3847932, 24.7518193 60.3847629, 24.7537843 60.3845754, 24.7540034 60.3845343, 24.7541772 60.3844938, 24.7546568 60.3843532, 24.7547433 60.3843298)"
4492051,False,,Kuntotie,residential,False,250.82600000000002,,,,"LINESTRING (24.7422262 60.3814525, 24.7423207 60.3815073, 24.7433465 60.3821081, 24.7436518 60.382284, 24.7437794 60.3823589, 24.7439902 60.3824865, 24.7441822 60.3825975, 24.7449457 60.3830437, 24.7450215 60.3830874, 24.7451734 60.3831749)"
4492067,False,,Kisakuja,residential,False,220.07299999999998,,,,"LINESTRING (24.7422262 60.3814525, 24.7423218 60.3814076, 24.7441907 60.3806281, 24.7446029 60.3804177, 24.7449878 60.3802512, 24.7452575 60.3801633)"
4492050,False,,Myllärintie,tertiary,False,129.182,,,,"LINESTRING (24.7540608 60.3806332, 24.7537165 60.3807758, 24.7536163 60.3808158, 24.7528369 60.3811436, 24.7523814 60.381338, 24.7522801 60.3813909)"
4492050,False,,Myllärintie,tertiary,True,117.23900000000002,,,,"LINESTRING (24.7540608 60.3806332, 24.7541936 60.3805783, 24.7549436 60.3802594, 24.7554508 60.3800463, 24.7555454 60.3800112, 24.7557019 60.3799608)"
4565250,False,,Myllärinrinne,residential,False,95.566,,,,"LINESTRING (24.7540608 60.3806332, 24.7541433 60.3806816, 24.7551756 60.3812928)"
4521276,False,,Kiikkaistenkuja,residential,True,116.338,,,,"LINESTRING (24.7435046 60.3865651, 24.7436887 60.3865904, 24.7438472 60.3865953, 24.7439724 60.3865886, 24.7440275 60.3865732, 24.7440721 60.3865488, 24.7441886 60.3864287, 24.7442474 60.386384, 24.7443135 60.3863451, 24.7449706 60.3861231, 24.7451643 60.386057)"
4633536,False,,Ropakkotie,residential,False,145.619,,,,"LINESTRING (24.7435046 60.3865651, 24.7432289 60.3865228, 24.7430385 60.3864954, 24.7429572 60.3864837, 24.7425676 60.3864382, 24.7423309 60.3864196, 24.7420283 60.3863999, 24.7410377 60.3863313, 24.7409066 60.3863202)"
"[34299417, 38582206, 1160724630, 5219655]",False,,Klaukkalantie,secondary,True,428.54999999999995,2,50,yes,"LINESTRING (24.7435046 60.3865651, 24.7438111 60.3861586, 24.7442793 60.3855376, 24.7443731 60.3854076, 24.7450852 60.3845041, 24.7452813 60.3842694, 24.745496 60.3840519, 24.7457212 60.3838662, 24.74605 60.3836389, 24.7461622 60.3835641, 24.7468606 60.3831168)"
39168368,False,11345,Lepsämäntie,secondary,False,55.498999999999995,2,50,,"LINESTRING (24.741859 60.3794468, 24.7415783 60.3793981, 24.7410406 60.3793036, 24.7409041 60.3792849)"
"[39168368, 51051115, 51051116]",False,11345,Lepsämäntie,secondary,True,203.40099999999998,2,"['50', '30']",,"LINESTRING (24.741859 60.3794468, 24.7437776 60.3798167, 24.7444945 60.3799561, 24.744947 60.3800695, 24.7452575 60.3801633)"
4521276,False,,Kiikkaistenkuja,residential,False,121.899,,,,"LINESTRING (24.7469305 60.3850212, 24.7468378 60.3852854, 24.7467021 60.3854349, 24.7465654 60.3855323, 24.7464148 60.3856123, 24.74623 60.3856903, 24.7457112 60.3858757)"
4521276,False,,Kiikkaistenkuja,residential,True,219.935,,,,"LINESTRING (24.7469305 60.3850212, 24.746993 60.3846772, 24.7470143 60.3845543, 24.747035 60.3844157, 24.7470279 60.3842975, 24.7469895 60.3841798, 24.7469072 60.3839761, 24.7468998 60.3838819, 24.7471219 60.3833778, 24.7471321 60.3832785, 24.747039 60.383186, 24.7468606 60.3831168)"
40153172,False,,Kiikkaistentie,residential,True,111.065,,,,"LINESTRING (24.7469305 60.3850212, 24.7471655 60.3850236, 24.7487565 60.3846224)"
4492048,False,,Vaskotie,residential,True,78.518,,,,"LINESTRING (24.74775 60.3804376, 24.7475962 60.3806079, 24.7473953 60.3807114, 24.7473592 60.38073, 24.7471464 60.3808397, 24.747094 60.3808641, 24.7470033 60.3809062, 24.7468499 60.3809735)"
51079342,False,11345,Lepsämäntie,secondary,False,4.209,2,50,,"LINESTRING (24.7468996 60.3810023, 24.7468499 60.3809735)"
"[486343779, 51079348]",True,11345,Lepsämäntie,secondary,False,138.89600000000002,"['1', '2']",50,,"LINESTRING (24.7468996 60.3810023, 24.7470718 60.3810462, 24.7475278 60.3813102, 24.7482761 60.3817431, 24.7484182 60.3818087, 24.7484656 60.3818282, 24.7486533 60.3818879)"
4492050,False,,Myllärintie,tertiary,False,92.438,,,,"LINESTRING (24.7522801 60.3813909, 24.7512025 60.3818961, 24.7510549 60.3819604)"
4492050,False,,Myllärintie,tertiary,True,129.182,,,,"LINESTRING (24.7522801 60.3813909, 24.7523814 60.381338, 24.7528369 60.3811436, 24.7536163 60.3808158, 24.7537165 60.3807758, 24.7540608 60.3806332)"
4492074,False,,Tilantie,residential,False,104.161,,,,"LINESTRING (24.7522801 60.3813909, 24.7523647 60.3814348, 24.7528387 60.3816555, 24.7535021 60.3819306, 24.7537003 60.3820103)"
4492051,False,,Kuntotie,residential,True,250.82600000000002,,,,"LINESTRING (24.7451734 60.3831749, 24.7450215 60.3830874, 24.7449457 60.3830437, 24.7441822 60.3825975, 24.7439902 60.3824865, 24.7437794 60.3823589, 24.7436518 60.382284, 24.7433465 60.3821081, 24.7423207 60.3815073, 24.7422262 60.3814525)"
609430431,False,,Viirintie,tertiary,True,9.785,2,30,,"LINESTRING (24.7557019 60.3799608, 24.7558799 60.3799627)"
4492050,False,,Myllärintie,tertiary,False,117.239,,,,"LINESTRING (24.7557019 60.3799608, 24.7555454 60.3800112, 24.7554508 60.3800463, 24.7549436 60.3802594, 24.7541936 60.3805783, 24.7540608 60.3806332)"
4492053,True,,Gunnarintie,tertiary,False,92.514,,30,,"LINESTRING (24.7557019 60.3799608, 24.7554931 60.379865, 24.7546924 60.3794392, 24.7545338 60.3793622)"
4492043,True,11345,Lepsämäntie,secondary,False,8.203,,50,,"LINESTRING (24.7486835 60.3820049, 24.7485612 60.3819626)"
51079350,True,,Klaukkalantie,secondary,False,156.241,1,50,,"LINESTRING (24.7486835 60.3820049, 24.7485408 60.3820966, 24.7470507 60.3830545, 24.7469027 60.3830897)"
4492052,False,,Ylitilantie,tertiary,False,188.783,,30,,"LINESTRING (24.7527852 60.3857751, 24.75289 60.3857261, 24.7537425 60.3853181, 24.7547815 60.3848409, 24.7549327 60.384761, 24.755055 60.3846759, 24.7551835 60.3845679)"
4492052,False,,Ylitilantie,tertiary,True,204.24400000000003,,30,,"LINESTRING (24.7527852 60.3857751, 24.752685 60.3858232, 24.7519648 60.386175, 24.7518588 60.3862478, 24.7517451 60.3863682, 24.7509625 60.3873388)"
4492074,False,,Tilantie,residential,True,104.161,,,,"LINESTRING (24.7537003 60.3820103, 24.7535021 60.3819306, 24.7528387 60.3816555, 24.7523647 60.3814348, 24.7522801 60.3813909)"
4492079,False,,Kappelikuja,residential,True,157.327,,,,"LINESTRING (24.7489769 60.3829328, 24.7509409 60.3820016, 24.7510549 60.3819604)"
374817903,True,,Klaukkalantie,secondary,False,9.727,,50,,"LINESTRING (24.7485612 60.3819626, 24.7486533 60.3818879)"
374817904,True,11345,Lepsämäntie,secondary,False,141.453,1,50,,"LINESTRING (24.7485612 60.3819626, 24.7483578 60.381886, 24.7482149 60.3818114, 24.7474232 60.381354, 24.7469679 60.3810913, 24.7468996 60.3810023)"
4492075,False,,Liikekuja,residential,False,7.891,,,,"LINESTRING (24.7509683 60.3806407, 24.7510712 60.3806902)"
"[1159105025, 37113065, 37113066, 486343770, 486343771, 486343773]",True,,Klaukkalantie,secondary,False,241.43800000000002,"['1', '2']",50,yes,"LINESTRING (24.7509683 60.3806407, 24.7511496 60.3805319, 24.7512545 60.3804823, 24.7513789 60.3804449, 24.7519178 60.3801977, 24.7523364 60.3800317, 24.7524795 60.3799644, 24.752798 60.3798618, 24.7531343 60.379762, 24.7534992 60.3796806, 24.7537109 60.3796195, 24.7539803 60.3795229, 24.7542237 60.3794187, 24.7544189 60.379323)"
255735371,True,,Klaukkalantie,secondary,False,9.481,1,50,,"LINESTRING (24.7544189 60.379323, 24.7545291 60.3792574)"
572781560,True,11419,Kuonomäentie,tertiary,False,31.883000000000003,,,,"LINESTRING (24.7544189 60.379323, 24.7542639 60.3792544, 24.7541826 60.3791789, 24.7541032 60.3790887)"
4565250,False,,Myllärinrinne,residential,True,95.566,,,,"LINESTRING (24.7551756 60.3812928, 24.7541433 60.3806816, 24.7540608 60.3806332)"
4492052,False,,Ylitilantie,tertiary,False,118.90699999999998,,30,,"LINESTRING (24.7547433 60.3843298, 24.7547131 60.3843035, 24.7546477 60.3842394, 24.7546053 60.384195, 24.7540421 60.3836624, 24.7538715 60.3835062, 24.753737 60.3833832)"
4492052,False,,Ylitilantie,tertiary,True,35.966,,30,,"LINESTRING (24.7547433 60.3843298, 24.7548814 60.384422, 24.7551835 60.3845679)"
4565251,False,,Rinnetie,residential,False,569.285,,,,"LINESTRING (24.7547433 60.3843298, 24.7546568 60.3843532, 24.7541772 60.3844938, 24.7540034 60.3845343, 24.7537843 60.3845754, 24.7518193 60.3847629, 24.7515966 60.3847932, 24.7513259 60.3848516, 24.7510926 60.3849203, 24.7493365 60.3858352, 24.7491502 60.3859204, 24.748856 60.3860164, 24.7486773 60.3860513, 24.748459 60.3860794, 24.7482161 60.3860974, 24.7461597 60.3860582, 24.7460321 60.38604, 24.7459444 60.3860129, 24.7457112 60.3858757)"
4521276,False,,Kiikkaistenkuja,residential,True,36.187,,,,"LINESTRING (24.7451643 60.386057, 24.7457112 60.3858757)"
4521276,False,,Kiikkaistenkuja,residential,False,116.338,,,,"LINESTRING (24.7451643 60.386057, 24.7449706 60.3861231, 24.7443135 60.3863451, 24.7442474 60.386384, 24.7441886 60.3864287, 24.7440721 60.3865488, 24.7440275 60.3865732, 24.7439724 60.3865886, 24.7438472 60.3865953, 24.7436887 60.3865904, 24.7435046 60.3865651)"
4633536,False,,Ropakkotie,residential,True,145.619,,,,"LINESTRING (24.7409066 60.3863202, 24.7410377 60.3863313, 24.7420283 60.3863999, 24.7423309 60.3864196, 24.7425676 60.3864382, 24.7429572 60.3864837, 24.7430385 60.3864954, 24.7432289 60.3865228, 24.7435046 60.3865651)"
39127066,False,,Alitilantie,residential,False,107.556,,,,"LINESTRING (24.7409066 60.3863202, 24.7408597 60.3862336, 24.7408622 60.3859639, 24.7409507 60.3857069, 24.7411668 60.3853765)"
1113181424,False,,Vaskomäentie,tertiary,True,79.464,,,,"LINESTRING (24.7463783 60.3797129, 24.7458242 60.379949, 24.7455319 60.3800698, 24.7452575 60.3801633)"
34299417,False,,Klaukkalantie,secondary,False,3.799,2,50,,"LINESTRING (24.7469027 60.3830897, 24.7468606 60.3831168)"
"[486343777, 4492141]",True,,Klaukkalantie,secondary,False,155.85399999999998,"['1', '2']",50,,"LINESTRING (24.7469027 60.3830897, 24.7469399 60.3830137, 24.7474373 60.3826774, 24.7476184 60.382591, 24.7483943 60.3820826, 24.7484321 60.3820581, 24.7485612 60.3819626)"
4492075,False,,Liikekuja,residential,True,30.942,,,,"LINESTRING (24.7514599 60.3808915, 24.7512682 60.3807906, 24.7511754 60.380743, 24.7510712 60.3806902)"
51079349,True,,Lepsämäntie,secondary,False,8.929,1,50,,"LINESTRING (24.7486533 60.3818879, 24.74879 60.3819313)"
"[486343776, 255389378]",True,,Klaukkalantie,secondary,False,188.503,"['1', '2']",50,,"LINESTRING (24.7486533 60.3818879, 24.7487836 60.3818013, 24.7496894 60.3812774, 24.7498646 60.3811802, 24.7500561 60.38108, 24.7502352 60.380989, 24.7503932 60.3809283, 24.7509683 60.3806407)"
320383520,True,,Klaukkalantie,secondary,False,10.061,2,50,,"LINESTRING (24.74879 60.3819313, 24.7486835 60.3820049)"
51079345,True,,Ylitilantie,tertiary,False,31.393,1,,,"LINESTRING (24.74879 60.3819313, 24.7489502 60.381978, 24.7491257 60.3820485, 24.7492607 60.3820901)"
51079347,True,,Ylitilantie,tertiary,False,35.936,,,,"LINESTRING (24.7492607 60.3820901, 24.7491203 60.3821203, 24.749017 60.3821072, 24.7488992 60.3820637, 24.7488504 60.3820457, 24.7486835 60.3820049)"
"[255735370, 4492052]",False,,Ylitilantie,tertiary,True,137.163,,30,,"LINESTRING (24.7492607 60.3820901, 24.7493575 60.3820522, 24.7494893 60.3819812, 24.7499498 60.3817019, 24.7500173 60.381666, 24.7501296 60.3816289, 24.750241 60.381614, 24.7503508 60.3816185, 24.7504143 60.3816391, 24.7509164 60.3818915, 24.7510549 60.3819604)"
110568022,False,,Kivimäki,residential,True,55.983,,,,"LINESTRING (24.749294 60.3850501, 24.7487565 60.3846224)"
609430431,False,,Viirintie,tertiary,False,87.299,2,30,,"LINESTRING (24.7580827 60.3791644, 24.7580323 60.3792626, 24.7579492 60.3793386, 24.7579092 60.3793593, 24.7577893 60.3794214, 24.7571967 60.3796547, 24.7570092 60.3797111)"
110568022,False,,Kivimäki,residential,False,55.983,,,,"LINESTRING (24.7487565 60.3846224, 24.749294 60.3850501)"
40153172,False,,Kiikkaistentie,residential,False,111.065,,,,"LINESTRING (24.7487565 60.3846224, 24.7471655 60.3850236, 24.7469305 60.3850212)"
40153172,False,,Kiikkaistentie,residential,True,306.415,,,,"LINESTRING (24.7487565 60.3846224, 24.7535514 60.3834278, 24.753737 60.3833832)"
572781555,False,,Gunnarintie,residential,True,71.295,,30,,"LINESTRING (24.7585182 60.3816786, 24.7583269 60.3816167, 24.7581192 60.3815358, 24.7579177 60.3814385, 24.7577515 60.3813363, 24.757613 60.3812292)"
572653154,False,,Ratsutilanaukio,living_street,False,244.828,,,,"LINESTRING (24.7570092 60.3797111, 24.757067 60.3797569, 24.7572758 60.3798834, 24.7572976 60.3799372, 24.7576453 60.380155, 24.7577076 60.3801719, 24.7580969 60.3804161, 24.7585466 60.3804426, 24.7588056 60.3805318, 24.7580672 60.3810233, 24.7580463 60.3810683, 24.7576884 60.3812057, 24.757613 60.3812292)"
609430431,False,,Viirintie,tertiary,False,68.097,2,30,,"LINESTRING (24.7570092 60.3797111, 24.7567221 60.3797817, 24.7561084 60.3799151, 24.7558799 60.3799627)"
609430431,False,,Viirintie,tertiary,True,87.29899999999999,2,30,,"LINESTRING (24.7570092 60.3797111, 24.7571967 60.3796547, 24.7577893 60.3794214, 24.7579092 60.3793593, 24.7579492 60.3793386, 24.7580323 60.3792626, 24.7580827 60.3791644)"
572653154,False,,Ratsutilanaukio,living_street,True,244.828,,,,"LINESTRING (24.757613 60.3812292, 24.7576884 60.3812057, 24.7580463 60.3810683, 24.7580672 60.3810233, 24.7588056 60.3805318, 24.7585466 60.3804426, 24.7580969 60.3804161, 24.7577076 60.3801719, 24.7576453 60.380155, 24.7572976 60.3799372, 24.7572758 60.3798834, 24.757067 60.3797569, 24.7570092 60.3797111)"
572781555,False,,Gunnarintie,residential,False,71.295,,30,,"LINESTRING (24.757613 60.3812292, 24.7577515 60.3813363, 24.7579177 60.3814385, 24.7581192 60.3815358, 24.7583269 60.3816167, 24.7585182 60.3816786)"
572781555,False,,Gunnarintie,residential,True,143.946,,30,,"LINESTRING (24.757613 60.3812292, 24.7573812 60.3810229, 24.7571937 60.3808722, 24.7567653 60.3805348, 24.7561544 60.3801574)"
572664344,False,,Tilankuja,residential,False,147.929,,,,"LINESTRING (24.7544721 60.3824989, 24.7545436 60.3825824, 24.7545044 60.3826495, 24.7545241 60.3826976, 24.7547797 60.3829541, 24.7549662 60.3830771, 24.7548411 60.3831205, 24.7544429 60.3832178, 24.7538848 60.3833491, 24.753737 60.3833832)"
572781557,True,11419,Kuonomäentie,tertiary,False,30.314,,,,"LINESTRING (24.7541032 60.3790887, 24.7542315 60.3791177, 24.7543865 60.3791928, 24.7545291 60.3792574)"
185246096,True,,Gunnarintie,residential,False,33.324,,30,,"LINESTRING (24.7561544 60.3801574, 24.756038 60.3801252, 24.755972 60.3800901, 24.7557019 60.3799608)"
572781555,False,,Gunnarintie,residential,False,143.946,,30,,"LINESTRING (24.7561544 60.3801574, 24.7567653 60.3805348, 24.7571937 60.3808722, 24.7573812 60.3810229, 24.757613 60.3812292)"
572781558,True,11419,Gunnarintie,tertiary,False,7.042,,,,"LINESTRING (24.7545291 60.3792574, 24.7546226 60.3793007)"
572781561,True,,Klaukkalantie,secondary,False,8.401,2,50,,"LINESTRING (24.7546226 60.3793007, 24.7545338 60.3793622)"
572781562,True,,Gunnarintie,tertiary,False,100.997,,,,"LINESTRING (24.7546226 60.3793007, 24.7548061 60.3793885, 24.7555954 60.3798206, 24.7558799 60.3799627)"
609430431,False,,Viirintie,tertiary,False,9.785,2,30,,"LINESTRING (24.7558799 60.3799627, 24.7557019 60.3799608)"
572781563,True,,Gunnarintie,residential,False,26.951,,,,"LINESTRING (24.7558799 60.3799627, 24.7560577 60.3800568, 24.7561182 60.3800939, 24.7561544 60.3801574)"
609430431,False,,Viirintie,tertiary,True,68.097,2,30,,"LINESTRING (24.7558799 60.3799627, 24.7561084 60.3799151, 24.7567221 60.3797817, 24.7570092 60.3797111)"
39127066,False,,Alitilantie,residential,True,107.556,,,,"LINESTRING (24.7411668 60.3853765, 24.7409507 60.3857069, 24.7408622 60.3859639, 24.7408597 60.3862336, 24.7409066 60.3863202)"
51079342,False,11345,Lepsämäntie,secondary,True,4.209,2,50,,"LINESTRING (24.7468499 60.3809735, 24.7468996 60.3810023)"
4492048,False,,Vaskotie,residential,False,78.518,,,,"LINESTRING (24.7468499 60.3809735, 24.7470033 60.3809062, 24.747094 60.3808641, 24.7471464 60.3808397, 24.7473592 60.38073, 24.7473953 60.3807114, 24.7475962 60.3806079, 24.74775 60.3804376)"
"[51051113, 51051115, 51079342]",False,11345,Lepsämäntie,secondary,False,126.293,2,"['50', '30']",,"LINESTRING (24.7468499 60.3809735, 24.7466522 60.3808589, 24.7461489 60.3805671, 24.7456403 60.3802921, 24.7455379 60.3802513, 24.7452575 60.3801633)"
