osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,bridge,junction
396425597,2,Revontie,tertiary,40,False,False,61.37,"LINESTRING (25.3504322 65.1727952, 25.3500984 65.1728201, 25.3496857 65.1729045, 25.349292 65.1730448)",,,
396425598,2,Haukiputaantie,secondary,50,False,False,224.558,"LINESTRING (25.3504322 65.1727952, 25.3514801 65.174415, 25.3517601 65.1747351)",847,,
396425596,2,Rannantie,tertiary,40,False,True,31.184,"LINESTRING (25.349663 65.1768382, 25.3490701 65.1769674)",18738,,
19795981,,Kauppakuja,residential,,False,False,188.27900000000002,"LINESTRING (25.349663 65.1768382, 25.3495984 65.1767781, 25.3488795 65.1761854, 25.3488975 65.1761313, 25.3490822 65.1760624, 25.3495273 65.1759606, 25.3500716 65.1758362, 25.3505999 65.1757154, 25.3507652 65.1756792)",,,
396425596,2,Rannantie,tertiary,40,False,False,51.643,"LINESTRING (25.349663 65.1768382, 25.3505069 65.1766579, 25.350649 65.1766276)",18738,,
22701827,,Revontie,residential,40,False,True,134.93200000000002,"LINESTRING (25.349292 65.1730448, 25.3492662 65.1729324, 25.3486216 65.1723732, 25.3481357 65.1719395)",,,
396425597,2,Revontie,tertiary,40,False,False,114.368,"LINESTRING (25.349292 65.1730448, 25.3491209 65.1733057, 25.3490949 65.1735102, 25.3490904 65.174016, 25.3490868 65.1740633)",,,
396425597,2,Revontie,tertiary,40,False,True,61.37,"LINESTRING (25.349292 65.1730448, 25.3496857 65.1729045, 25.3500984 65.1728201, 25.3504322 65.1727952)",,,
19795997,,Herralankuja,residential,,False,False,120.173,"LINESTRING (25.3518176 65.1783221, 25.3516007 65.1782786, 25.3509944 65.1781592, 25.3506699 65.1780959, 25.3506532 65.1780927, 25.3504571 65.1780278, 25.3503575 65.1779662, 25.3500663 65.1777518, 25.3499892 65.1776926, 25.349929 65.1776527)",,,
165094571,,Kirkkotie,residential,30,False,False,176.554,"LINESTRING (25.3518176 65.1783221, 25.351144 65.1786672, 25.3510119 65.1787302, 25.3504662 65.1789948, 25.3498055 65.1793257, 25.3493799 65.179536)",,,
"[19795994, 165094571]",,Kirkkotie,residential,"['40', '30']",False,True,137.093,"LINESTRING (25.3518176 65.1783221, 25.3522209 65.1781118, 25.3522575 65.1780361, 25.3523767 65.1777894, 25.3523556 65.1772977, 25.3523158 65.1771565)",,,
