osmid,name,highway,maxspeed,oneway,reversed,length,lanes,ref,geometry,bridge,access,junction,width,tunnel
23515938,Kulmakatu,residential,,False,True,193.59699999999998,,,"LINESTRING (25.6660228 60.9862055, 25.6656727 60.9862009, 25.6651303 60.9861882, 25.6640982 60.9861641, 25.6626824 60.9861311, 25.6624371 60.9861246)",,,,,
49273896,Kauppakatu,tertiary,40,False,True,188.96,,,"LINESTRING (25.6660228 60.9862055, 25.6660444 60.9860749, 25.6660496 60.9859865, 25.6660231 60.9858808, 25.6658464 60.985522, 25.6657981 60.9854142, 25.6657759 60.9853604, 25.6656267 60.9849906, 25.6654403 60.984537)",,,,,
244673722,Rauhankatu,residential,40,False,True,108.78699999999998,4,,"LINESTRING (25.6539453 60.9843029, 25.6539341 60.9842345, 25.6539207 60.9841409, 25.6538007 60.9838017, 25.6537501 60.9836485, 25.653677 60.9834677, 25.6536667 60.9834346, 25.6536294 60.9833374)",,,,,
244673723,Rauhankatu,residential,40,False,False,110.82600000000001,2,,"LINESTRING (25.6539453 60.9843029, 25.6539578 60.9843722, 25.654269 60.9851918, 25.6543303 60.9852807)",,,,,
"[52720796, 244673732]",Vapaudenkatu,tertiary,40,True,False,75.803,2,,"LINESTRING (25.6539453 60.9843029, 25.6541251 60.9842693, 25.6549999 60.9841889, 25.655125 60.9841756, 25.6553156 60.9841572)",,,,,
46152253,Vapaudenkatu,tertiary,,False,True,10.457,2,,"LINESTRING (25.6616468 60.9836043, 25.6618365 60.9835849)",,,,,
"[36947499, 980070141]",Vesijärvenkatu,primary,40,True,False,109.6,2,167,"LINESTRING (25.6616468 60.9836043, 25.6616084 60.9835099, 25.6613177 60.9828169, 25.6612494 60.9826377)",,,,,
23835492,Vapaudenkatu,residential,,False,True,9.798,,,"LINESTRING (25.6672649 60.9831168, 25.667445 60.9831053)",,,,,
23835492,Vapaudenkatu,residential,,False,False,123.763,,,"LINESTRING (25.6672649 60.9831168, 25.6671319 60.9831293, 25.6663022 60.9832072, 25.6657731 60.9832559, 25.6652402 60.983308, 25.6650129 60.9833302)",,,,,
479469950,Saimaankatu,secondary,,True,False,87.92,3,,"LINESTRING (25.6672649 60.9831168, 25.6672168 60.9830066, 25.6671296 60.9828234, 25.6669743 60.9823392)",,,,,
172660718,Harjukatu,residential,,False,True,10.653,,,"LINESTRING (25.6604715 60.9800135, 25.6602773 60.9800309)",,,,,
35319102,Vesijärvenkatu,primary,40,True,False,68.52799999999999,2,167,"LINESTRING (25.6604715 60.9800135, 25.6605148 60.9801165, 25.6606333 60.9804276, 25.6607035 60.9806194)",,,,,
"[37074619, 37074620, 172660718]",Harjukatu,residential,,False,False,58.620000000000005,3,,"LINESTRING (25.6604715 60.9800135, 25.6606855 60.9799905, 25.6608192 60.9799776, 25.6612019 60.9799433, 25.6615387 60.9799144)",yes,,,,
23853014,Rauhankatu,residential,40,False,True,111.925,,,"LINESTRING (25.6536294 60.9833374, 25.6535938 60.9832429, 25.653567 60.9831756, 25.6532587 60.9824295, 25.6532277 60.9823499)",,,,,
244673722,Rauhankatu,residential,40,False,False,108.78699999999998,4,,"LINESTRING (25.6536294 60.9833374, 25.6536667 60.9834346, 25.653677 60.9834677, 25.6537501 60.9836485, 25.6538007 60.9838017, 25.6539207 60.9841409, 25.6539341 60.9842345, 25.6539453 60.9843029)",,,,,
49273899,Kirkkokatu,residential,30,False,True,139.86499999999998,2,,"LINESTRING (25.6543303 60.9852807, 25.6547188 60.9852428, 25.655602 60.9851567, 25.65589 60.9851286, 25.656685 60.9850511, 25.6568727 60.9850328)",,,,,
244673723,Rauhankatu,residential,40,False,True,110.82600000000001,2,,"LINESTRING (25.6543303 60.9852807, 25.654269 60.9851918, 25.6539578 60.9843722, 25.6539453 60.9843029)",,,,,
480262674,Rauhankatu,residential,40,False,False,48.699999999999996,3,,"LINESTRING (25.6543303 60.9852807, 25.6543698 60.9853567, 25.6543896 60.9854551, 25.6543943 60.9855826, 25.6543532 60.9857143)",,,,,
172660718,Harjukatu,residential,,False,False,139.95300000000003,,,"LINESTRING (25.6577272 60.9802626, 25.6579484 60.9802415, 25.6586885 60.980171, 25.6601093 60.9800457, 25.6602773 60.9800309)",,,,,
172660718,Harjukatu,residential,,False,True,171.943,,,"LINESTRING (25.6577272 60.9802626, 25.6575576 60.98028, 25.657444 60.9802917, 25.6554651 60.9804723, 25.6550666 60.980506, 25.6549593 60.9805058, 25.65483 60.9804801, 25.654662 60.9804561, 25.6546046 60.9804528)",,,,,
172660720,Rautatienkatu,residential,,False,True,54.26,,,"LINESTRING (25.6577272 60.9802626, 25.6577033 60.9801829, 25.6576576 60.9800334, 25.6576076 60.9798836, 25.6575731 60.9797804)",,,,,
"[54038644, 23715125, 54038638]",Loviisankatu,residential,,False,True,140.43900000000002,,,"LINESTRING (25.6573108 60.9787408, 25.6571009 60.9787607, 25.6555743 60.9788878, 25.6551444 60.9789237, 25.6548571 60.9789478, 25.6548253 60.9789504, 25.6547459 60.9789571)",yes,destination,,,
61117954,Loviisankatu,residential,,False,False,56.707,,,"LINESTRING (25.6573108 60.9787408, 25.6575302 60.9787233, 25.6583489 60.9786605)",,,,,
172660720,Rautatienkatu,residential,,False,False,116.463,,,"LINESTRING (25.6573108 60.9787408, 25.6573333 60.9788279, 25.6575561 60.9797001, 25.6575731 60.9797804)",,,,,
172660720,Rautatienkatu,residential,,False,True,56.309,,,"LINESTRING (25.6573108 60.9787408, 25.6572778 60.9786332, 25.6571675 60.9782392)",,,,,
35319102,Vesijärvenkatu,primary,40,True,False,87.794,2,167,"LINESTRING (25.6607916 60.9808576, 25.6608692 60.9810637, 25.6610384 60.9815216, 25.6610771 60.9816349)",,,,,
37074619,Harjukatu,residential,,False,False,17.047,,,"LINESTRING (25.6630025 60.9798054, 25.6631867 60.979767, 25.6632814 60.9797349)",,,,,
37074619,Harjukatu,residential,,False,True,79.88600000000001,,,"LINESTRING (25.6630025 60.9798054, 25.6629287 60.9798109, 25.6615387 60.9799144)",,,,,
37074619,Harjukatu,residential,,False,True,144.191,,,"LINESTRING (25.6658144 60.9793993, 25.6656423 60.9794061, 25.6655867 60.9794111, 25.6649008 60.9794827, 25.664004 60.9795589, 25.6636698 60.9795917, 25.66352 60.9796314, 25.6632814 60.9797349)",,,,,
1265002226,,residential,,True,False,12.493,,,"LINESTRING (25.6658144 60.9793993, 25.6658159 60.9793768, 25.6658313 60.9793556, 25.6658592 60.9793377, 25.6658969 60.9793246, 25.6659409 60.9793177)",,,roundabout,,
37363769,Saimaankatu,residential,,False,False,83.287,,,"LINESTRING (25.6663664 60.9804203, 25.6663462 60.9805196, 25.6663933 60.9806849, 25.6665914 60.9811576)",,,,,
37363769,Saimaankatu,residential,,False,True,46.653,,,"LINESTRING (25.6663664 60.9804203, 25.6663848 60.9803199, 25.6663248 60.9800981, 25.6662957 60.9800041)",,,,,
44307155,Oikokatu,residential,30,False,True,166.365,,,"LINESTRING (25.6663664 60.9804203, 25.666176 60.9803839, 25.6653479 60.9802544, 25.6638333 60.9800256, 25.6635881 60.9799886, 25.6634254 60.9799719)",,,,,
172812497,Oikokatu,residential,,False,False,123.466,,,"LINESTRING (25.6663664 60.9804203, 25.6665896 60.980454, 25.6676321 60.9806067, 25.6682725 60.980707, 25.6685544 60.9807461)",,,,,
43022333,Aleksanterinkatu,secondary,50,True,False,9.487,2,,"LINESTRING (25.6667886 60.98186, 25.6669362 60.9818136)",,,,,
43119125,Saimaankatu,residential,,True,False,32.097,,,"LINESTRING (25.6667886 60.98186, 25.6667623 60.9817651, 25.6667648 60.9815722)",,,,,
23715186,Hämeenkatu,residential,,False,True,127.752,2,,"LINESTRING (25.6665914 60.9811576, 25.6664259 60.9811721, 25.6650392 60.9812936, 25.6643977 60.9813498, 25.6642607 60.9813618)",,,,,
37363769,Saimaankatu,residential,,False,False,47.04,,,"LINESTRING (25.6665914 60.9811576, 25.6666291 60.9812472, 25.6666537 60.9813067, 25.6667648 60.9815722)",,,,,
37363769,Saimaankatu,residential,,False,True,83.287,,,"LINESTRING (25.6665914 60.9811576, 25.6663933 60.9806849, 25.6663462 60.9805196, 25.6663664 60.9804203)",,,,,
23715186,Hämeenkatu,residential,,False,False,127.75200000000001,2,,"LINESTRING (25.6642607 60.9813618, 25.6643977 60.9813498, 25.6650392 60.9812936, 25.6664259 60.9811721, 25.6665914 60.9811576)",,,,,
23715186,Hämeenkatu,residential,,False,True,174.39,2,,"LINESTRING (25.6642607 60.9813618, 25.6640808 60.9813776, 25.6635409 60.981425, 25.6628127 60.9814891, 25.6620954 60.981548, 25.6619538 60.9815596, 25.6613127 60.9816143, 25.6612532 60.9816194, 25.6610771 60.9816349)",,,,,
23715186,Hämeenkatu,residential,,False,False,139.39,2,,"LINESTRING (25.6583507 60.9818876, 25.6585 60.9818741, 25.6596394 60.9817661, 25.6599975 60.981733, 25.660142 60.9817197, 25.6606619 60.9816717, 25.660707 60.9816675, 25.6608882 60.9816504)",,,,,
23715186,Hämeenkatu,residential,,False,True,140.173,2,,"LINESTRING (25.6583507 60.9818876, 25.6582259 60.9819005, 25.6560739 60.9820978, 25.6557962 60.9821187)",,,,,
65142558,Rautatienkatu,residential,,True,False,102.91,,,"LINESTRING (25.6583507 60.9818876, 25.6583268 60.9818303, 25.6581745 60.9814383, 25.6580451 60.9810507, 25.6580202 60.9809762)",,,,,
23715126,Vuorikatu,residential,,False,False,138.488,,,"LINESTRING (25.6580202 60.9809762, 25.6581593 60.9809642, 25.6591793 60.9808758, 25.6595593 60.9808407, 25.6600043 60.9807995, 25.6603254 60.9807699, 25.6603894 60.980764, 25.6605454 60.9807515)",,,,,
23715126,Vuorikatu,residential,,False,True,143.042,,,"LINESTRING (25.6580202 60.9809762, 25.6578933 60.9809883, 25.6572778 60.9810421, 25.6571242 60.9810555, 25.6557043 60.9811797, 25.65541 60.9812032)",,,,,
32750241,Rautatienkatu,residential,,True,False,80.908,,,"LINESTRING (25.6580202 60.9809762, 25.657993 60.9809099, 25.6577561 60.9803329, 25.6577272 60.9802626)",,,,,
39017839,Oikokatu,residential,,True,False,45.42999999999999,,,"LINESTRING (25.6685544 60.9807461, 25.6688089 60.9807447, 25.669057 60.9807505, 25.6692117 60.9807698, 25.6693564 60.9808214)",,,,,
172812497,Oikokatu,residential,,False,True,123.466,,,"LINESTRING (25.6685544 60.9807461, 25.6682725 60.980707, 25.6676321 60.9806067, 25.6665896 60.980454, 25.6663664 60.9804203)",,,,,
23835492,Vapaudenkatu,residential,,False,True,123.76299999999999,,,"LINESTRING (25.6650129 60.9833302, 25.6652402 60.983308, 25.6657731 60.9832559, 25.6663022 60.9832072, 25.6671319 60.9831293, 25.6672649 60.9831168)",,,,,
"[221958074, 48977884]",Kauppakatu,tertiary,40,False,False,53.444,,,"LINESTRING (25.6650129 60.9833302, 25.6650676 60.9834954, 25.6651627 60.9838053)",,,,,
48977884,Kauppakatu,tertiary,40,False,True,107.954,,,"LINESTRING (25.6650129 60.9833302, 25.6649701 60.9832219, 25.6647158 60.982502, 25.6646647 60.9823742)",,,,,
"[221958036, 221958070]",Vapaudenkatu,residential,,True,False,39.248,,,"LINESTRING (25.6650129 60.9833302, 25.6647772 60.9833676, 25.6647003 60.9833727, 25.6642983 60.9833761)",,,,,
50164055,Päijänteenkatu,residential,,False,True,11.121,,,"LINESTRING (25.6558199 60.9870328, 25.655983 60.9869716)",,,,,
479469931,Lahdenkatu,primary,50,True,False,150.966,3,140,"LINESTRING (25.6558199 60.9870328, 25.6556585 60.9869419, 25.6542249 60.9861468, 25.6539786 60.9860102)",,,,,
23715126,Vuorikatu,residential,,False,False,143.04200000000003,,,"LINESTRING (25.65541 60.9812032, 25.6557043 60.9811797, 25.6571242 60.9810555, 25.6572778 60.9810421, 25.6578933 60.9809883, 25.6580202 60.9809762)",,,,,
23715126,Vuorikatu,residential,,False,True,139.654,,,"LINESTRING (25.65541 60.9812032, 25.6552329 60.9812164, 25.6530319 60.9814124, 25.6528626 60.9814274)",,,,,
44291530,Mariankatu,residential,,False,True,103.90899999999999,,,"LINESTRING (25.65541 60.9812032, 25.6554328 60.9812562, 25.6557476 60.982008, 25.6557962 60.9821187)",,,,,
23853030,Mariankatu,residential,40,False,False,111.171,,,"LINESTRING (25.6564721 60.9840521, 25.656504 60.9841219, 25.6568273 60.9849207, 25.6568727 60.9850328)",,,,,
52720796,Vapaudenkatu,tertiary,40,True,False,142.667,2,,"LINESTRING (25.6564721 60.9840521, 25.6571836 60.983985, 25.6578204 60.983933, 25.6589726 60.9838439, 25.6590791 60.9838359)",,,,,
952251280,Rauhankatu,residential,40,True,False,13.473,1,,"LINESTRING (25.6539786 60.9860102, 25.6540902 60.9859018)",,,,,
952251281,Rauhankatu,residential,40,False,True,13.943,3,,"LINESTRING (25.6539786 60.9860102, 25.6542271 60.9859756)",,,,,
23853030,Mariankatu,residential,40,False,True,111.171,,,"LINESTRING (25.6568727 60.9850328, 25.6568273 60.9849207, 25.656504 60.9841219, 25.6564721 60.9840521)",,,,,
49273899,Kirkkokatu,residential,30,False,False,139.865,2,,"LINESTRING (25.6568727 60.9850328, 25.656685 60.9850511, 25.65589 60.9851286, 25.655602 60.9851567, 25.6547188 60.9852428, 25.6543303 60.9852807)",,,,,
49273899,Kirkkokatu,residential,30,False,True,140.231,2,,"LINESTRING (25.6568727 60.9850328, 25.6571251 60.9850096, 25.6594343 60.9848168)",,,,,
32750240,Rautatienkatu,residential,40,False,True,110.743,,,"LINESTRING (25.6594343 60.9848168, 25.6593959 60.9847182, 25.6591105 60.9839292, 25.6590791 60.9838359)",,,,,
49273899,Kirkkokatu,residential,30,False,False,140.231,2,,"LINESTRING (25.6594343 60.9848168, 25.6571251 60.9850096, 25.6568727 60.9850328)",,,,,
"[1192924634, 49273899]",Kirkkokatu,residential,30,False,True,141.553,2,,"LINESTRING (25.6594343 60.9848168, 25.661729 60.9845956, 25.6618412 60.9845833, 25.6620066 60.9845644)",,,,,
23853017,Vapaudenkatu,tertiary,40,True,False,73.50200000000001,2,,"LINESTRING (25.6526069 60.9844261, 25.6538134 60.9843193, 25.653886 60.9843122, 25.6539453 60.9843029)",,,,,
23860501,Fellmaninkatu,residential,,True,False,92.78499999999998,,,"LINESTRING (25.6526069 60.9844261, 25.6526375 60.9845137, 25.6528144 60.9850194, 25.6528534 60.9851311, 25.6528793 60.9852498)",,,,,
23515938,Kulmakatu,residential,,False,False,66.72500000000001,,,"LINESTRING (25.6612033 60.9860914, 25.6619437 60.9861047, 25.6622551 60.9861092, 25.6624371 60.9861246)",,,,,
23515938,Kulmakatu,residential,,False,True,94.61399999999999,,,"LINESTRING (25.6612033 60.9860914, 25.6610812 60.9860202, 25.6608874 60.9859015, 25.6606613 60.9857771, 25.6601558 60.985477, 25.6600872 60.9854351)",,,,,
546163976,Panimokatu,residential,,False,True,94.5,,,"LINESTRING (25.6612033 60.9860914, 25.6610862 60.9861411, 25.6601033 60.9865322, 25.6598455 60.9866284)",,,,,
23515938,Kulmakatu,residential,,False,False,94.614,,,"LINESTRING (25.6600872 60.9854351, 25.6601558 60.985477, 25.6606613 60.9857771, 25.6608874 60.9859015, 25.6610812 60.9860202, 25.6612033 60.9860914)",,,,,
50164055,Päijänteenkatu,residential,,False,False,138.55300000000003,,,"LINESTRING (25.6600872 60.9854351, 25.6599024 60.985504, 25.6581089 60.9861732, 25.6580519 60.9861954)",,,,,
50164055,Päijänteenkatu,residential,,False,True,99.757,,,"LINESTRING (25.6600872 60.9854351, 25.661292 60.9849698, 25.6615312 60.9848745)",,,,,
23715186,Hämeenkatu,residential,,False,False,140.173,2,,"LINESTRING (25.6557962 60.9821187, 25.6560739 60.9820978, 25.6582259 60.9819005, 25.6583507 60.9818876)",,,,,
23715186,Hämeenkatu,residential,,False,True,140.92,2,,"LINESTRING (25.6557962 60.9821187, 25.6545313 60.9822234, 25.6533842 60.9823347, 25.6532277 60.9823499)",,,,,
44291530,Mariankatu,residential,,False,False,103.909,,,"LINESTRING (25.6557962 60.9821187, 25.6557476 60.982008, 25.6554328 60.9812562, 25.65541 60.9812032)",,,,,
44291530,Mariankatu,residential,,False,True,11.63,,,"LINESTRING (25.6557962 60.9821187, 25.6558227 60.9821965, 25.6558325 60.9822218)",,,,,
32750240,Rautatienkatu,residential,40,False,False,110.743,,,"LINESTRING (25.6590791 60.9838359, 25.6591105 60.9839292, 25.6593959 60.9847182, 25.6594343 60.9848168)",,,,,
52720796,Vapaudenkatu,tertiary,40,True,False,140.873,2,,"LINESTRING (25.6590791 60.9838359, 25.6592709 60.9838189, 25.6609758 60.9836682, 25.6614294 60.9836274, 25.6616468 60.9836043)",,,,,
23715186,Hämeenkatu,residential,,False,True,10.334,2,,"LINESTRING (25.6610771 60.9816349, 25.6608882 60.9816504)",,,,,
23715186,Hämeenkatu,residential,,False,False,174.39,2,,"LINESTRING (25.6610771 60.9816349, 25.6612532 60.9816194, 25.6613127 60.9816143, 25.6619538 60.9815596, 25.6620954 60.981548, 25.6628127 60.9814891, 25.6635409 60.981425, 25.6640808 60.9813776, 25.6642607 60.9813618)",,,,,
35319102,Vesijärvenkatu,primary,40,True,False,108.007,2,167,"LINESTRING (25.6610771 60.9816349, 25.6611268 60.9817569, 25.661416 60.9825122, 25.6614449 60.9825897)",,,,,
1023892062,Aleksanterinkatu,secondary,40,True,False,11.618,3,,"LINESTRING (25.6614648 60.9826384, 25.6612494 60.9826377)",,,,,
43022331,Vesijärvenkatu,primary,40,True,False,107.145,2,167,"LINESTRING (25.6614648 60.9826384, 25.6615224 60.9827973, 25.6617939 60.983491, 25.6618365 60.9835849)",,,,,
172660720,Rautatienkatu,residential,,False,False,56.309,,,"LINESTRING (25.6571675 60.9782392, 25.6572778 60.9786332, 25.6573108 60.9787408)",,,,,
"[54038644, 23715125, 54038638]",Loviisankatu,residential,,False,False,140.43900000000002,,,"LINESTRING (25.6547459 60.9789571, 25.6548253 60.9789504, 25.6548571 60.9789478, 25.6551444 60.9789237, 25.6555743 60.9788878, 25.6571009 60.9787607, 25.6573108 60.9787408)",yes,destination,,,
24058061,Salininkatu,residential,,False,False,119.524,,,"LINESTRING (25.6547459 60.9789571, 25.6551238 60.9799701, 25.6551408 60.9800148)",,,,,
37074512,Puistokatu,residential,,False,False,29.575,,,"LINESTRING (25.654602 60.980064, 25.6549961 60.9800284, 25.6551408 60.9800148)",,,,,
172660719,Radiomäenkatu,residential,,False,False,43.306999999999995,,,"LINESTRING (25.654602 60.980064, 25.6546079 60.9801723, 25.6546236 60.9803126, 25.6546219 60.9803675, 25.6546046 60.9804528)",,,,,
"[244673728, 221958066, 221958075, 479469950]",Saimaankatu,secondary,,True,False,102.07,"['2', '3']",,"LINESTRING (25.6676153 60.9840188, 25.6675799 60.9839208, 25.6675475 60.9838337, 25.6674609 60.9836077, 25.6673329 60.9832687, 25.6672649 60.9831168)",,,,,
479469956,Kirkkokatu,residential,40,True,False,9.124,1,,"LINESTRING (25.6676153 60.9840188, 25.6676941 60.9840256, 25.667772 60.9840466)",,,,,
23745709,Tunnelikatu,tertiary,,False,False,10.051,3,,"LINESTRING (25.6681766 60.9853195, 25.6683594 60.9853019)",,,,,
479469949,Saimaankatu,secondary,,True,False,139.69400000000002,2,,"LINESTRING (25.6681766 60.9853195, 25.6681325 60.9852044, 25.6676907 60.9842117, 25.6676755 60.9841728, 25.6676432 60.9840902)",,,,,
25309784,Ursankatu,residential,,False,True,105.574,,,"LINESTRING (25.6676987 60.9788821, 25.6673386 60.9789416, 25.6672932 60.9789483, 25.666918 60.9790064, 25.6664515 60.9791016, 25.6663476 60.9791467, 25.6663059 60.9791754, 25.6662322 60.9792476, 25.6661873 60.9792916, 25.6661546 60.9793119, 25.6660806 60.9793424)",,,,,
23515938,Kulmakatu,residential,,False,False,193.597,,,"LINESTRING (25.6624371 60.9861246, 25.6626824 60.9861311, 25.6640982 60.9861641, 25.6651303 60.9861882, 25.6656727 60.9862009, 25.6660228 60.9862055)",,,,,
23515938,Kulmakatu,residential,,False,True,66.725,,,"LINESTRING (25.6624371 60.9861246, 25.6622551 60.9861092, 25.6619437 60.9861047, 25.6612033 60.9860914)",,,,,
39263270,Vesijärvenkatu,primary,40,False,True,117.838,4,167,"LINESTRING (25.6624371 60.9861246, 25.6624562 60.9860035, 25.6624725 60.9858343, 25.6624732 60.9856764, 25.6624621 60.9855224, 25.6624491 60.9854278, 25.6623762 60.9851544, 25.6623533 60.9850687)",,,,,
38227671,Mallaskatu,residential,,False,False,62.397000000000006,,,"LINESTRING (25.6587873 60.9866286, 25.6584935 60.9864556, 25.6581032 60.9862257, 25.6580519 60.9861954)",,,,,
38227671,Mallaskatu,residential,,False,True,62.397000000000006,,,"LINESTRING (25.6580519 60.9861954, 25.6581032 60.9862257, 25.6584935 60.9864556, 25.6587873 60.9866286)",,,,,
50164055,Päijänteenkatu,residential,,False,False,141.152,,,"LINESTRING (25.6580519 60.9861954, 25.6579432 60.9862369, 25.6561142 60.9869355, 25.655983 60.9869716)",,,,,
50164055,Päijänteenkatu,residential,,False,True,138.553,,,"LINESTRING (25.6580519 60.9861954, 25.6581089 60.9861732, 25.6599024 60.985504, 25.6600872 60.9854351)",,,,,
23715186,Hämeenkatu,residential,,False,False,140.92,2,,"LINESTRING (25.6532277 60.9823499, 25.6533842 60.9823347, 25.6545313 60.9822234, 25.6557962 60.9821187)",,,,,
23853014,Rauhankatu,residential,40,False,False,111.925,,,"LINESTRING (25.6532277 60.9823499, 25.6532587 60.9824295, 25.653567 60.9831756, 25.6535938 60.9832429, 25.6536294 60.9833374)",,,,,
23853014,Rauhankatu,residential,40,False,True,104.462,,,"LINESTRING (25.6532277 60.9823499, 25.6531947 60.9822699, 25.6528848 60.9815042, 25.6528626 60.9814274)",,,,,
23715126,Vuorikatu,residential,,False,False,139.654,,,"LINESTRING (25.6528626 60.9814274, 25.6530319 60.9814124, 25.6552329 60.9812164, 25.65541 60.9812032)",,,,,
23853014,Rauhankatu,residential,40,False,False,104.462,,,"LINESTRING (25.6528626 60.9814274, 25.6528848 60.9815042, 25.6531947 60.9822699, 25.6532277 60.9823499)",,,,,
37137056,Rauhankatu,residential,,False,False,78.897,,,"LINESTRING (25.6528626 60.9814274, 25.6528404 60.9813635, 25.6526328 60.9807682, 25.6526187 60.9807278)",,,,,
34903956,Lahdenkatu,primary,50,True,False,76.631,3,140,"LINESTRING (25.6531447 60.9853874, 25.653257 60.9854481, 25.6533337 60.985488, 25.6540902 60.9859018)",,,,,
36336186,Kirkkokatu,residential,40,True,False,65.035,,,"LINESTRING (25.6531447 60.9853874, 25.6532978 60.9853736, 25.6541494 60.985297, 25.6543303 60.9852807)",,,,,
952251281,Rauhankatu,residential,40,False,False,13.943,3,,"LINESTRING (25.6542271 60.9859756, 25.6539786 60.9860102)",,,,,
34903956,Lahdenkatu,primary,50,True,False,145.729,3,140,"LINESTRING (25.6542271 60.9859756, 25.6544013 60.9860691, 25.6558287 60.9868783, 25.655983 60.9869716)",,,,,
50164055,Päijänteenkatu,residential,,False,False,11.121,,,"LINESTRING (25.655983 60.9869716, 25.6558199 60.9870328)",,,,,
50164055,Päijänteenkatu,residential,,False,True,141.15200000000002,,,"LINESTRING (25.655983 60.9869716, 25.6561142 60.9869355, 25.6579432 60.9862369, 25.6580519 60.9861954)",,,,,
1077457554,Vesijärvenkatu,primary,50,True,False,11.605,2,167,"LINESTRING (25.6590757 60.9785878, 25.6589984 60.9784904)",,,,,
35423491,Loviisankatu,residential,,True,False,40.478,1,,"LINESTRING (25.6590757 60.9785878, 25.6588828 60.978626, 25.6586597 60.9786551, 25.6583489 60.9786605)",,,,,
1077457553,Loviisankatu,primary,,True,False,11.843,2,,"LINESTRING (25.6589984 60.9784904, 25.6592005 60.9784488)",,,,,
172660718,Harjukatu,residential,,False,False,10.653,,,"LINESTRING (25.6602773 60.9800309, 25.6604715 60.9800135)",,,,,
"[36947500, 35423494]",Vesijärvenkatu,primary,"['40', '50']",True,False,173.333,2,167,"LINESTRING (25.6602773 60.9800309, 25.6602199 60.9799193, 25.6599342 60.9795504, 25.6598713 60.9794675, 25.6596269 60.9791537, 25.6591784 60.9786875, 25.6590757 60.9785878)",,,,,
172660718,Harjukatu,residential,,False,True,139.953,,,"LINESTRING (25.6602773 60.9800309, 25.6601093 60.9800457, 25.6586885 60.980171, 25.6579484 60.9802415, 25.6577272 60.9802626)",,,,,
