osmid,ref,name,highway,junction,oneway,reversed,length,maxspeed,lanes,geometry,bridge
5110521,2560,Finpyyntie,tertiary,roundabout,True,False,5.279,,,"LINESTRING (21.8682124 61.5927888, 21.8681903 61.5927425)",
664199865,2560,Finpyyntie,tertiary,roundabout,True,False,5.285,,,"LINESTRING (21.8687455 61.592686, 21.8687652 61.5927326)",
"[5110522, 41934954]",2555,Finpyyntie,tertiary,,False,True,216.79200000000003,"['40', '30']",2,"LINESTRING (21.873751 61.5885012, 21.8733808 61.589018, 21.8732094 61.5892423, 21.872769 61.5897753, 21.8721935 61.5903005)",
103772498,,Mustamäenkuja,residential,,False,False,67.67699999999999,,,"LINESTRING (21.873751 61.5885012, 21.8735953 61.5884854, 21.8725284 61.5883233)",
25724459,2560,Laviantie,tertiary,,False,True,222.827,,,"LINESTRING (21.8769582 61.5919297, 21.8761607 61.5921148, 21.87578 61.5922213, 21.8752888 61.5923278, 21.8743749 61.5925246, 21.8737421 61.5926427, 21.8731065 61.5927282)",
25724459,2560,Laviantie,tertiary,,False,True,23.018,,,"LINESTRING (21.8721837 61.5929071, 21.8718143 61.5930165)",
25724459,2560,Laviantie,tertiary,,False,False,52.801,,,"LINESTRING (21.8721837 61.5929071, 21.8726254 61.5928067, 21.8731065 61.5927282)",
42046011,,Museotie,residential,,False,False,49.774,,,"LINESTRING (21.8721837 61.5929071, 21.8721295 61.5928722, 21.8720681 61.592808, 21.8720402 61.5927183, 21.8720486 61.5926275, 21.8721278 61.5924801)",
664199865,2560,Finpyyntie,tertiary,roundabout,True,False,10.565999999999999,,,"LINESTRING (21.868645 61.5928472, 21.8685548 61.5928677, 21.8684555 61.5928723)",
25724459,2560,Laviantie,tertiary,,False,False,154.845,,,"LINESTRING (21.8690743 61.5929173, 21.8696679 61.59304, 21.8697576 61.5930604, 21.8699533 61.5930924, 21.8703775 61.5931673, 21.8706416 61.593173, 21.8709855 61.593175, 21.8712391 61.5931685, 21.8715046 61.5931076, 21.8718143 61.5930165)",
539298175,2560,Laviantie,tertiary,,True,False,24.309,,,"LINESTRING (21.8690743 61.5929173, 21.8688145 61.5928927, 21.8687673 61.59288, 21.868645 61.5928472)",
412959553,23,Parkanontie,trunk,,True,False,51.992000000000004,,,"LINESTRING (21.8645564 61.5962426, 21.8644371 61.5961165, 21.8643084 61.5960272, 21.8641303 61.5959266, 21.8640107 61.5958575)",
664199873,23,,trunk,roundabout,True,False,19.134999999999998,50,,"LINESTRING (21.8645564 61.5962426, 21.8645922 61.5961878, 21.864663 61.5961414, 21.8647612 61.5961081)",
1071302679,23,,trunk,roundabout,True,False,8.998999999999999,50,,"LINESTRING (21.8652598 61.5961897, 21.865288 61.5962279, 21.8652973 61.5962681)",
412959574,23,Parkanontie,trunk,,True,False,44.482,,,"LINESTRING (21.8652973 61.5962681, 21.8654778 61.5964151, 21.8657556 61.5966031)",
1071302678,23,,trunk,roundabout,True,False,21.022,50,,"LINESTRING (21.8652973 61.5962681, 21.8652835 61.5963149, 21.8652441 61.5963583, 21.8651821 61.5963952, 21.8651017 61.596423)",
664199867,23,,trunk,roundabout,True,False,20.199,50,,"LINESTRING (21.8651017 61.596423, 21.864981 61.5964422, 21.8648537 61.5964409, 21.8647348 61.5964193)",
412959548,2701,Vanha Vaasantie,tertiary,,True,False,51.484,,,"LINESTRING (21.8647348 61.5964193, 21.8643808 61.5964801, 21.8640589 61.5965541, 21.863831 61.5965891)",
1071302677,23,,trunk,roundabout,True,False,14.725000000000001,50,,"LINESTRING (21.8647348 61.5964193, 21.8646616 61.5963922, 21.8646047 61.5963573, 21.8645678 61.5963168)",
1071302680,23,,trunk,roundabout,True,False,6.745,50,,"LINESTRING (21.8647612 61.5961081, 21.8648836 61.5960911)",
412959560,2560,Finpyyntie,tertiary,,True,False,58.479,40,,"LINESTRING (21.8648836 61.5960911, 21.8651935 61.5960297, 21.8655207 61.5959226, 21.8657962 61.5958032)",
664199868,23,,trunk,roundabout,True,False,24.121,50,,"LINESTRING (21.8648836 61.5960911, 21.8649975 61.5960934, 21.8651046 61.596112, 21.8651948 61.5961451, 21.8652598 61.5961897)",
664199869,23,,trunk,roundabout,True,False,8.318999999999999,50,,"LINESTRING (21.8645678 61.5963168, 21.8645538 61.59628, 21.8645564 61.5962426)",
41934953,,Kuurintie,residential,,False,True,254.403,40,,"LINESTRING (21.8622617 61.5895246, 21.8625736 61.5895712, 21.8632986 61.5896279, 21.863619 61.5896976, 21.8638654 61.5898029, 21.8640848 61.589918, 21.8643473 61.5901652, 21.8644653 61.5902834, 21.8645968 61.5903776, 21.8647681 61.5904655, 21.865258 61.590721, 21.8654124 61.5908364, 21.8654885 61.5909208, 21.8655396 61.5910043)",
42046010,,Krevuntie,residential,,False,False,98.51600000000002,40,,"LINESTRING (21.8622617 61.5895246, 21.862108 61.5895092, 21.8615774 61.5893865, 21.8611351 61.5893047, 21.8608742 61.5892849, 21.8605005 61.5893062)",
104026996,,Kukkulapolku,residential,,False,False,116.21699999999998,,,"LINESTRING (21.8622617 61.5895246, 21.8622254 61.5896014, 21.8621096 61.5898461, 21.8621194 61.5904335, 21.8621194 61.5905617)",
41934953,,Kuurintie,residential,,False,False,135.43699999999998,40,,"LINESTRING (21.8659433 61.5921636, 21.8656904 61.5920191, 21.8656095 61.5919399, 21.8655683 61.5918546, 21.8655516 61.591742, 21.8655988 61.5913894, 21.8656078 61.5911742, 21.8655396 61.5910043)",
41934953,,Kuurintie,residential,,False,True,116.615,40,,"LINESTRING (21.8659433 61.5921636, 21.8662068 61.5922416, 21.8678464 61.5925751, 21.8679509 61.5925928)",
104026990,,Mäkelänkuja,residential,,False,False,47.179,,,"LINESTRING (21.8659433 61.5921636, 21.8658158 61.5922011, 21.865495 61.5923084, 21.8653264 61.5923461, 21.8651668 61.592363)",
41934956,,Kaharinpellontie,residential,,False,False,145.25099999999998,30,,"LINESTRING (21.8688607 61.5900124, 21.8693975 61.5899608, 21.8703932 61.5898878, 21.8715127 61.5900804)",
41934956,,Kaharinpellontie,residential,,False,True,260.995,30,,"LINESTRING (21.8688607 61.5900124, 21.8681022 61.589754, 21.867414 61.5894304, 21.8668953 61.5890361, 21.8660983 61.588678, 21.8656318 61.5882794)",
104026987,,Vikunpolku,residential,,False,False,173.58200000000002,,,"LINESTRING (21.8688607 61.5900124, 21.8680044 61.5901335, 21.8672952 61.5903446, 21.8668377 61.5904994, 21.8663321 61.5907931, 21.8662304 61.5908705)",
41934956,,Kaharinpellontie,residential,,False,False,43.558,30,,"LINESTRING (21.8715127 61.5900804, 21.8720604 61.5902529, 21.8721935 61.5903005)",
41934956,,Kaharinpellontie,residential,,False,True,145.25099999999998,30,,"LINESTRING (21.8715127 61.5900804, 21.8703932 61.5898878, 21.8693975 61.5899608, 21.8688607 61.5900124)",
103772493,,Santrakuja,residential,,False,False,103.522,,,"LINESTRING (21.8715127 61.5900804, 21.870869 61.5901685, 21.8696922 61.5904164)",
5110522,2555,Finpyyntie,tertiary,,False,True,76.757,30,2,"LINESTRING (21.8721935 61.5903005, 21.8713437 61.59086)",
"[5110522, 41934954]",2555,Finpyyntie,tertiary,,False,False,216.79200000000003,"['40', '30']",2,"LINESTRING (21.8721935 61.5903005, 21.872769 61.5897753, 21.8732094 61.5892423, 21.8733808 61.589018, 21.873751 61.5885012)",
41934956,,Kaharinpellontie,residential,,False,True,43.558,30,,"LINESTRING (21.8721935 61.5903005, 21.8720604 61.5902529, 21.8715127 61.5900804)",
42046010,,Krevuntie,residential,,False,True,35.61,40,,"LINESTRING (21.8594432 61.5895921, 21.8600065 61.5894168)",
5110522,2555,Finpyyntie,tertiary,,False,False,76.757,30,2,"LINESTRING (21.8713437 61.59086, 21.8721935 61.5903005)",
5110522,2555,Finpyyntie,tertiary,,False,True,171.275,30,2,"LINESTRING (21.8713437 61.59086, 21.8711767 61.590969, 21.8707273 61.5912568, 21.8701863 61.5916032, 21.8694064 61.5920941)",
42046011,,Museotie,residential,,False,True,209.565,,,"LINESTRING (21.8713437 61.59086, 21.8714409 61.5908876, 21.8715769 61.5909263, 21.8719576 61.5910429, 21.8722717 61.5911458, 21.8723726 61.5912107, 21.8723895 61.5912583, 21.8723979 61.5912819, 21.8723685 61.5915057, 21.8722912 61.5917906, 21.8722024 61.5921804, 21.8721597 61.5923993, 21.8721278 61.5924801)",
57904113,,Isokoivukuja,residential,,False,False,612.602,30,,"LINESTRING (21.8662637 61.5954727, 21.8665986 61.5955319, 21.8667598 61.5955503, 21.8670023 61.5955479, 21.8695844 61.5954004, 21.8727695 61.5952185, 21.8739837 61.595148, 21.8747193 61.5951052, 21.8777398 61.5949299)",
"[60337720, 65135081, 60337714]",2560,Finpyyntie,tertiary,,False,False,261.779,40,,"LINESTRING (21.8662637 61.5954727, 21.8663871 61.5953732, 21.8665346 61.5952111, 21.8666527 61.5950835, 21.8667304 61.59491, 21.8668941 61.5946293, 21.8670925 61.594184, 21.8673154 61.5938403, 21.8678126 61.5932466)",yes
