osmid,lanes,highway,oneway,reversed,length,geometry,junction
79900391,2,primary,False,False,28.959,"LINESTRING (3.4553991 11.8881525, 3.4555821 11.8883416)",
235453978,,residential,False,True,58.27,"LINESTRING (3.4554206 11.8804863, 3.4553839 11.8810091)",
423659953,,residential,False,True,220.603,"LINESTRING (3.4554206 11.8804863, 3.455976 11.8805335, 3.4574323 11.8807285)",
235453970,,residential,False,True,69.5,"LINESTRING (3.4593648 11.8805525, 3.4591642 11.8811459)",
423667489,,residential,False,True,174.21699999999998,"LINESTRING (3.4593648 11.8805525, 3.4605604 11.8808805, 3.460808 11.8809523, 3.4609043 11.8809825)",
423659955,,residential,False,True,194.084,"LINESTRING (3.4574323 11.8807285, 3.4591642 11.8811459)",
423667500,,residential,False,True,66.785,"LINESTRING (3.4574323 11.8807285, 3.4573797 11.8813269)",
423659953,,residential,False,False,220.603,"LINESTRING (3.4574323 11.8807285, 3.455976 11.8805335, 3.4554206 11.8804863)",
235453970,,residential,False,False,65.633,"LINESTRING (3.4589586 11.8817008, 3.4591642 11.8811459)",
235453970,,residential,False,True,65.059,"LINESTRING (3.4589586 11.8817008, 3.4587902 11.8822622)",
"[637337363, 423659951]",,residential,False,False,177.099,"LINESTRING (3.4589586 11.8817008, 3.4586303 11.881606, 3.4580577 11.8814377, 3.4573797 11.8813269)",
637337363,,residential,False,True,104.06800000000001,"LINESTRING (3.4589586 11.8817008, 3.4596693 11.8819575, 3.4598326 11.8820685)",
235453978,,residential,False,True,137.979,"LINESTRING (3.4554596 11.8826122, 3.4554246 11.8838526)",
637337361,,residential,False,False,76.512,"LINESTRING (3.4554596 11.8826122, 3.4561548 11.8827154)",
235453978,,residential,False,False,48.796,"LINESTRING (3.4554596 11.8826122, 3.4554574 11.8821998, 3.4554587 11.8821734)",
423667500,,residential,False,False,51.845,"LINESTRING (3.4571881 11.8828325, 3.4572523 11.8823705)",
423667500,,residential,False,True,58.181,"LINESTRING (3.4571881 11.8828325, 3.4571278 11.8833524)",
637337361,,residential,False,True,57.72,"LINESTRING (3.4571881 11.8828325, 3.4566594 11.8827903)",
637337361,,residential,False,False,153.995,"LINESTRING (3.4571881 11.8828325, 3.4580505 11.8829721, 3.4585812 11.8830755)",
1136898110,,residential,False,False,54.039,"LINESTRING (3.4600452 11.8828547, 3.460538 11.8827945)",
1136898110,,residential,False,True,64.982,"LINESTRING (3.4600452 11.8828547, 3.459455 11.8829439)",
"[637337363, 235453964]",,residential,False,False,92.198,"LINESTRING (3.4600452 11.8828547, 3.4599407 11.8822115, 3.4598326 11.8820685)",
235453964,,residential,False,True,194.76399999999998,"LINESTRING (3.4600452 11.8828547, 3.460111 11.8832605, 3.4602839 11.8843244, 3.4603075 11.8845868)",
235453979,,residential,False,False,54.526,"LINESTRING (3.461289 11.8826649, 3.4613934 11.8831445)",
235453993,,residential,False,False,79.235,"LINESTRING (3.461289 11.8826649, 3.4620092 11.8825597)",
235453993,,residential,False,True,32.857,"LINESTRING (3.461289 11.8826649, 3.4609922 11.8827193)",
235453979,,residential,False,True,151.579,"LINESTRING (3.461289 11.8826649, 3.4611665 11.8818396, 3.4610721 11.8813185)",
235453970,,residential,False,False,36.027,"LINESTRING (3.4585812 11.8830755, 3.4586283 11.8827548)",
1136898110,,residential,False,False,77.704,"LINESTRING (3.4585812 11.8830755, 3.459287 11.8829692)",
235453991,,residential,False,True,103.99499999999999,"LINESTRING (3.4585812 11.8830755, 3.4585696 11.8833327, 3.4586988 11.8839986)",
637337361,,residential,False,True,153.995,"LINESTRING (3.4585812 11.8830755, 3.4580505 11.8829721, 3.4571881 11.8828325)",
235453981,,residential,False,True,61.732,"LINESTRING (3.4586988 11.8839986, 3.4581397 11.8840928)",
235453991,,residential,False,False,103.99499999999999,"LINESTRING (3.4586988 11.8839986, 3.4585696 11.8833327, 3.4585812 11.8830755)",
235453991,,residential,False,True,96.598,"LINESTRING (3.4586988 11.8839986, 3.4588922 11.8847679, 3.458909 11.8848426)",
235453981,,residential,False,False,42.386,"LINESTRING (3.4577517 11.8841266, 3.4581397 11.8840928)",
"[235453989, 235453981]",,residential,False,True,77.37,"LINESTRING (3.4577517 11.8841266, 3.4573732 11.8841899, 3.4570479 11.8842231)",
637337359,,residential,False,False,98.591,"LINESTRING (3.4577517 11.8841266, 3.4577188 11.8838767, 3.4570792 11.8837714)",
235453981,,residential,False,False,61.732,"LINESTRING (3.4581397 11.8840928, 3.4586988 11.8839986)",
235453981,,residential,False,True,42.386,"LINESTRING (3.4581397 11.8840928, 3.4577517 11.8841266)",
423667483,,residential,False,False,171.69099999999997,"LINESTRING (3.4581397 11.8840928, 3.4580831 11.8834973, 3.4571278 11.8833524)",
235453989,,residential,False,True,24.009,"LINESTRING (3.456628 11.8843651, 3.4564134 11.8844153)",
423667469,,residential,False,False,37.903,"LINESTRING (3.456628 11.8843651, 3.4568034 11.8846596)",
235453989,,residential,False,False,48.342,"LINESTRING (3.456628 11.8843651, 3.4568603 11.8842861, 3.4570479 11.8842231)",
235453996,,residential,False,True,58.307,"LINESTRING (3.4571201 11.8844821, 3.457365 11.8849485)",
423667500,,residential,False,False,29.852,"LINESTRING (3.4571201 11.8844821, 3.4570479 11.8842231)",
423667500,,residential,False,True,39.713,"LINESTRING (3.4571201 11.8844821, 3.4568034 11.8846596)",
423667486,,residential,False,False,51.329,"LINESTRING (3.4608026 11.8845089, 3.4612662 11.8844236)",
423667486,,residential,False,True,54.565,"LINESTRING (3.4608026 11.8845089, 3.4603075 11.8845868)",
423667476,,residential,False,False,192.80200000000002,"LINESTRING (3.4608026 11.8845089, 3.4606383 11.8833966, 3.460538 11.8827945)",
423667476,,residential,False,True,158.957,"LINESTRING (3.4608026 11.8845089, 3.4609705 11.8854836, 3.4610407 11.8859193)",
423667486,,residential,False,False,54.565,"LINESTRING (3.4603075 11.8845868, 3.4608026 11.8845089)",
235453964,,residential,False,False,194.764,"LINESTRING (3.4603075 11.8845868, 3.4602839 11.8843244, 3.460111 11.8832605, 3.4600452 11.8828547)",
235453964,,residential,False,True,55.127,"LINESTRING (3.4603075 11.8845868, 3.4603395 11.8849058, 3.4603667 11.885079)",
423667486,,residential,False,True,37.403999999999996,"LINESTRING (3.4603075 11.8845868, 3.4602015 11.8845955, 3.4601126 11.8846086, 3.4599658 11.8846224)",
235453995,,residential,False,True,42.912,"LINESTRING (3.4594976 11.8846727, 3.4598705 11.8847983)",
289707810,,residential,False,True,190.802,"LINESTRING (3.4594976 11.8846727, 3.459287 11.8829692)",
423667479,,residential,False,False,28.351,"LINESTRING (3.4594976 11.8846727, 3.4595708 11.8849174)",
637337362,,residential,False,False,66.775,"LINESTRING (3.4594976 11.8846727, 3.458909 11.8848426)",
423667486,,residential,False,False,51.291,"LINESTRING (3.4594976 11.8846727, 3.4597262 11.8846572, 3.4599658 11.8846224)",
637337362,,residential,False,False,27.057,"LINESTRING (3.458909 11.8848426, 3.4586871 11.8849524)",
637337362,,residential,False,True,66.775,"LINESTRING (3.458909 11.8848426, 3.4594976 11.8846727)",
235453991,,residential,False,False,96.598,"LINESTRING (3.458909 11.8848426, 3.4588922 11.8847679, 3.4586988 11.8839986)",
235453979,,residential,False,False,71.983,"LINESTRING (3.4617144 11.8851049, 3.4618125 11.8857451)",
235453979,,residential,False,True,81.616,"LINESTRING (3.4617144 11.8851049, 3.4615646 11.8843857)",
637337366,,residential,False,False,192.809,"LINESTRING (3.4617144 11.8851049, 3.4634601 11.8848075)",
235453964,,residential,False,False,50.289,"LINESTRING (3.4604007 11.8855273, 3.460409 11.8853019, 3.4603667 11.885079)",
235453976,,residential,False,True,82.157,"LINESTRING (3.4604007 11.8855273, 3.4605358 11.885612, 3.4610407 11.8859193)",
423667503,,residential,False,True,134.68900000000002,"LINESTRING (3.4604007 11.8855273, 3.4603621 11.8856129, 3.4603085 11.8856799, 3.4602324 11.885761, 3.4594227 11.8862335)",
235453973,,residential,False,False,179.099,"LINESTRING (3.4576729 11.8854541, 3.456252 11.8862671)",
235453996,,residential,False,False,65.446,"LINESTRING (3.4576729 11.8854541, 3.457365 11.8849485)",
235453996,,residential,False,True,57.001,"LINESTRING (3.4576729 11.8854541, 3.4579317 11.8858998)",
637337362,,residential,False,True,123.656,"LINESTRING (3.4576729 11.8854541, 3.4586871 11.8849524)",
637337365,,residential,False,False,29.622,"LINESTRING (3.463169 11.8856171, 3.4633848 11.8854547)",
637337365,,residential,False,True,158.959,"LINESTRING (3.463169 11.8856171, 3.4619018 11.8863284)",
637337364,,residential,False,True,71.17699999999999,"LINESTRING (3.463169 11.8856171, 3.4633282 11.8859004, 3.4634842 11.886178)",
235453997,,residential,False,True,130.264,"LINESTRING (3.4634842 11.886178, 3.4624518 11.8867711)",
637337364,,residential,False,True,67.616,"LINESTRING (3.4634842 11.886178, 3.4637837 11.8867108)",
637337364,,residential,False,False,71.17699999999999,"LINESTRING (3.4634842 11.886178, 3.4633282 11.8859004, 3.463169 11.8856171)",
235453979,,residential,False,True,65.584,"LINESTRING (3.4619018 11.8863284, 3.4618125 11.8857451)",
637337365,,residential,False,False,158.959,"LINESTRING (3.4619018 11.8863284, 3.463169 11.8856171)",
637337365,,residential,False,True,24.6,"LINESTRING (3.4619018 11.8863284, 3.4617057 11.8864385)",
423667471,,residential,False,False,32.394,"LINESTRING (3.4617057 11.8864385, 3.4615392 11.886197)",
423667471,,residential,False,True,72.945,"LINESTRING (3.4617057 11.8864385, 3.4620467 11.8870033)",
637337365,,residential,False,False,24.6,"LINESTRING (3.4617057 11.8864385, 3.4619018 11.8863284)",
637337365,,residential,False,True,204.682,"LINESTRING (3.4617057 11.8864385, 3.460074 11.8873544)",
235453996,,residential,False,True,70.039,"LINESTRING (3.4584274 11.8867878, 3.4587293 11.8873441)",
238286330,,residential,False,True,178.424,"LINESTRING (3.4584274 11.8867878, 3.4570082 11.8875916)",
423667503,,residential,False,False,124.61,"LINESTRING (3.4584274 11.8867878, 3.4594227 11.8862335)",
235453996,,residential,False,False,54.887,"LINESTRING (3.4584274 11.8867878, 3.4582245 11.8864336, 3.4581855 11.8863548)",
235453997,,residential,False,False,51.084,"LINESTRING (3.4620467 11.8870033, 3.4624518 11.8867711)",
235453997,,residential,False,True,123.767,"LINESTRING (3.4620467 11.8870033, 3.4610653 11.887566)",
423667471,,residential,False,False,72.945,"LINESTRING (3.4620467 11.8870033, 3.4617057 11.8864385)",
423667471,,residential,False,True,73.548,"LINESTRING (3.4620467 11.8870033, 3.4623903 11.8875729)",
235453977,,residential,False,True,172.265,"LINESTRING (3.4590805 11.8879186, 3.4577118 11.8886972)",
235453996,,residential,False,False,74.439,"LINESTRING (3.4590805 11.8879186, 3.4587293 11.8873441)",
235453996,,residential,False,True,75.508,"LINESTRING (3.4590805 11.8879186, 3.4594694 11.888481)",
637337365,,residential,False,False,124.988,"LINESTRING (3.4590805 11.8879186, 3.460074 11.8873544)",
423667471,,residential,False,False,53.452,"LINESTRING (3.4629349 11.8884655, 3.4626808 11.8880541)",
1227398555,,residential,False,False,94.022,"LINESTRING (3.4629349 11.8884655, 3.4634275 11.8891602)",
235453984,,residential,False,True,127.60499999999999,"LINESTRING (3.4629349 11.8884655, 3.4627607 11.8885632, 3.4625231 11.8886964, 3.4619174 11.8890361)",
423667471,,residential,False,True,157.72,"LINESTRING (3.4629349 11.8884655, 3.4632174 11.8886089, 3.463515 11.8886011, 3.4636384 11.8886799, 3.4637082 11.8887822, 3.4638047 11.8888505, 3.4639308 11.8888216, 3.4641823 11.8886411)",
235453996,,residential,False,False,75.508,"LINESTRING (3.4594694 11.888481, 3.4590805 11.8879186)",
235453997,,residential,False,False,30.908,"LINESTRING (3.4594694 11.888481, 3.4597145 11.8883405)",
235453997,,residential,False,True,38.323,"LINESTRING (3.4594694 11.888481, 3.4591655 11.8886552)",
238286344,,residential,False,True,64.954,"LINESTRING (3.4554031 11.8848168, 3.4556888 11.8853297)",
235453978,,residential,False,False,107.392,"LINESTRING (3.4554031 11.8848168, 3.4554286 11.8846211, 3.4554246 11.8838526)",
235453989,,residential,False,False,118.673,"LINESTRING (3.4554031 11.8848168, 3.4558551 11.8846264, 3.4564134 11.8844153)",
235453973,,residential,False,False,87.714,"LINESTRING (3.456252 11.8862671, 3.4555386 11.8866344)",
235453973,,residential,False,True,179.099,"LINESTRING (3.456252 11.8862671, 3.4576729 11.8854541)",
238286344,,residential,False,False,63.125,"LINESTRING (3.456252 11.8862671, 3.455958 11.8857777)",
238286344,,residential,False,True,57.079,"LINESTRING (3.456252 11.8862671, 3.4565079 11.8867152)",
238286330,,residential,False,False,178.424,"LINESTRING (3.4570082 11.8875916, 3.4584274 11.8867878)",
238286330,,residential,False,True,84.336,"LINESTRING (3.4570082 11.8875916, 3.4562955 11.8878897)",
238286344,,residential,False,False,55.647,"LINESTRING (3.4570082 11.8875916, 3.4567588 11.8871547)",
238286344,,residential,False,True,71.613,"LINESTRING (3.4570082 11.8875916, 3.4573561 11.8881383)",
79900391,2,primary,False,True,21.531,"LINESTRING (3.4557043 11.8884939, 3.4555821 11.8883416)",
79900391,2,primary,False,False,57.504999999999995,"LINESTRING (3.4557043 11.8884939, 3.4559261 11.8887704, 3.4560297 11.8889014)",
235453977,,residential,False,False,172.265,"LINESTRING (3.4577118 11.8886972, 3.4590805 11.8879186)",
238286344,,residential,False,False,73.214,"LINESTRING (3.4577118 11.8886972, 3.4573561 11.8881383)",
79900391,2,primary,False,True,57.504999999999995,"LINESTRING (3.4560297 11.8889014, 3.4559261 11.8887704, 3.4557043 11.8884939)",
289707810,,residential,False,False,190.802,"LINESTRING (3.459287 11.8829692, 3.4594976 11.8846727)",
1136898110,,residential,False,False,18.496,"LINESTRING (3.459287 11.8829692, 3.459455 11.8829439)",
1136898110,,residential,False,True,77.704,"LINESTRING (3.459287 11.8829692, 3.4585812 11.8830755)",
411566293,,residential,False,True,125.029,"LINESTRING (3.4623903 11.8875729, 3.4614017 11.888146)",
423667471,,residential,False,False,73.548,"LINESTRING (3.4623903 11.8875729, 3.4620467 11.8870033)",
423667471,,residential,False,True,62.146,"LINESTRING (3.4623903 11.8875729, 3.4626808 11.8880541)",
411566293,,residential,False,False,51.019999999999996,"LINESTRING (3.4623903 11.8875729, 3.4627335 11.8873738, 3.4627925 11.8873371)",
235453997,,residential,False,False,123.767,"LINESTRING (3.4610653 11.887566, 3.4620467 11.8870033)",
235453997,,residential,False,True,65.703,"LINESTRING (3.4610653 11.887566, 3.4605443 11.8878647)",
289707815,,residential,False,False,74.157,"LINESTRING (3.4610653 11.887566, 3.4614017 11.888146)",
235453997,,residential,False,False,65.703,"LINESTRING (3.4605443 11.8878647, 3.4610653 11.887566)",
235453997,,residential,False,True,104.649,"LINESTRING (3.4605443 11.8878647, 3.4597145 11.8883405)",
289707816,,residential,False,False,71.064,"LINESTRING (3.4605443 11.8878647, 3.4608647 11.8884216)",
289707812,,residential,False,True,126.122,"LINESTRING (3.4626808 11.8880541, 3.461668 11.8886057)",
423667471,,residential,False,False,62.146,"LINESTRING (3.4626808 11.8880541, 3.4623903 11.8875729)",
423667471,,residential,False,True,53.452,"LINESTRING (3.4626808 11.8880541, 3.4629349 11.8884655)",
289707815,,residential,False,False,58.758,"LINESTRING (3.4614017 11.888146, 3.461668 11.8886057)",
289707815,,residential,False,True,74.157,"LINESTRING (3.4614017 11.888146, 3.4610653 11.887566)",
411566293,,residential,False,False,125.029,"LINESTRING (3.4614017 11.888146, 3.4623903 11.8875729)",
79900391,2,primary,False,False,21.531,"LINESTRING (3.4555821 11.8883416, 3.4557043 11.8884939)",
79900391,2,primary,False,True,28.959,"LINESTRING (3.4555821 11.8883416, 3.4553991 11.8881525)",
238286330,,residential,False,False,92.47,"LINESTRING (3.4555821 11.8883416, 3.4562955 11.8878897)",
289707813,,residential,False,False,62.088,"LINESTRING (3.4608647 11.8884216, 3.4603709 11.8887014)",
289707816,,residential,False,False,37.103,"LINESTRING (3.4608647 11.8884216, 3.461031 11.8887129)",
289707816,,residential,False,True,71.064,"LINESTRING (3.4608647 11.8884216, 3.4605443 11.8878647)",
289707812,,residential,False,False,126.122,"LINESTRING (3.461668 11.8886057, 3.4626808 11.8880541)",
289707815,,residential,False,False,55.017,"LINESTRING (3.461668 11.8886057, 3.4619174 11.8890361)",
289707815,,residential,False,True,58.758,"LINESTRING (3.461668 11.8886057, 3.4614017 11.888146)",
289707813,,residential,False,True,43.09,"LINESTRING (3.4600282 11.8888956, 3.4603709 11.8887014)",
637337346,,residential,False,False,70.533,"LINESTRING (3.4600282 11.8888956, 3.4597943 11.8884811, 3.4597145 11.8883405)",
289707815,,residential,False,True,55.017,"LINESTRING (3.4619174 11.8890361, 3.461668 11.8886057)",
235453984,,residential,False,False,127.60499999999999,"LINESTRING (3.4619174 11.8890361, 3.4625231 11.8886964, 3.4627607 11.8885632, 3.4629349 11.8884655)",
637337364,,residential,False,False,69.593,"LINESTRING (3.4643803 11.8877722, 3.4640783 11.8872205)",
235453997,,residential,False,False,130.264,"LINESTRING (3.4624518 11.8867711, 3.4634842 11.886178)",
235453997,,residential,False,True,51.084,"LINESTRING (3.4624518 11.8867711, 3.4620467 11.8870033)",
411566302,,residential,False,False,73.043,"LINESTRING (3.4624518 11.8867711, 3.4627925 11.8873371)",
235453979,,residential,False,False,23.203,"LINESTRING (3.4610307 11.8811138, 3.4610721 11.8813185)",
1041181939,1,residential,True,False,15.479000000000001,"LINESTRING (3.4610307 11.8811138, 3.4610041 11.8811236, 3.4609757 11.8811254, 3.4609481 11.8811188, 3.4609237 11.8811045, 3.4609047 11.8810837)",roundabout
235453978,,residential,False,False,9.495,"LINESTRING (3.4553922 11.8810941, 3.4553839 11.8810091)",
235453978,,residential,False,True,64.011,"LINESTRING (3.4553922 11.8810941, 3.4554841 11.8816627)",
423659951,,residential,False,True,104.578,"LINESTRING (3.4553922 11.8810941, 3.4563428 11.8812326)",
235453970,,residential,False,False,69.5,"LINESTRING (3.4591642 11.8811459, 3.4593648 11.8805525)",
235453970,,residential,False,True,65.633,"LINESTRING (3.4591642 11.8811459, 3.4589586 11.8817008)",
423659955,,residential,False,False,194.084,"LINESTRING (3.4591642 11.8811459, 3.4574323 11.8807285)",
423659955,,residential,False,True,145.107,"LINESTRING (3.4591642 11.8811459, 3.4602752 11.8815134, 3.4604323 11.8815469)",
423659952,,residential,False,False,72.768,"LINESTRING (3.4604323 11.8815469, 3.4609047 11.8810837)",
423659952,,residential,False,True,87.305,"LINESTRING (3.4604323 11.8815469, 3.4598326 11.8820685)",
423659955,,residential,False,False,145.107,"LINESTRING (3.4604323 11.8815469, 3.4602752 11.8815134, 3.4591642 11.8811459)",
1136898109,,residential,False,True,137.265,"LINESTRING (3.4604323 11.8815469, 3.4604482 11.8816464, 3.4606066 11.8827695)",
423659952,,residential,False,False,87.305,"LINESTRING (3.4598326 11.8820685, 3.4604323 11.8815469)",
637337363,,residential,False,False,104.06800000000001,"LINESTRING (3.4598326 11.8820685, 3.4596693 11.8819575, 3.4589586 11.8817008)",
"[637337363, 235453964]",,residential,False,True,92.198,"LINESTRING (3.4598326 11.8820685, 3.4599407 11.8822115, 3.4600452 11.8828547)",
1136898110,,residential,False,True,7.965,"LINESTRING (3.4606066 11.8827695, 3.460538 11.8827945)",
