osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,junction,bridge,access
31782956,False,2,A7,Kalna iela,trunk,50,False,109.35199999999999,"LINESTRING (24.1854193 56.4095537, 24.1853247 56.4096362, 24.1850709 56.409876, 24.1845314 56.4104055)",,,
31782956,False,2,A7,Kalna iela,trunk,50,True,249.7,"LINESTRING (24.1854193 56.4095537, 24.1855251 56.4094427, 24.1863948 56.4085753, 24.1865783 56.4084013, 24.1865885 56.4083916, 24.1872642 56.4075559)",,,
"[900507376, 900507370, 834630118]",True,,,Plūdoņa iela,tertiary,50,False,94.18599999999999,"LINESTRING (24.1854193 56.4095537, 24.1855461 56.4095875, 24.185652 56.4096104, 24.1856822 56.4096169, 24.1860941 56.4096999, 24.1864428 56.4097708, 24.1866674 56.4098165, 24.1867566 56.4098351, 24.1868498 56.4098546)",,,
4435149,True,,A7,,trunk,50,False,43.069,"LINESTRING (24.1875633 56.4072104, 24.1873442 56.4075117, 24.1872642 56.4075559)",,,
365152681,True,2,A7,,trunk,50,False,29.323,"LINESTRING (24.1875633 56.4072104, 24.1874919 56.4072454, 24.1874049 56.4072669, 24.1873102 56.407273, 24.1872166 56.4072631, 24.1871326 56.4072382)",roundabout,,
4435148,False,2,A7,Zaļā iela,trunk,50,False,14.14,"LINESTRING (24.1889523 56.4069486, 24.1891821 56.4069505)",,,
4435148,False,2,A7,Zaļā iela,trunk,50,True,12.393,"LINESTRING (24.1889523 56.4069486, 24.1888261 56.4069472, 24.1887509 56.4069475)",,,
4435156,False,,,Pionieru iela,tertiary,50,False,163.75699999999998,"LINESTRING (24.1889523 56.4069486, 24.1890353 56.4067578, 24.1893444 56.4064307, 24.1900187 56.4056981, 24.1900835 56.4056208)",,,
4435148,False,2,A7,Zaļā iela,trunk,50,True,14.14,"LINESTRING (24.1891821 56.4069505, 24.1889523 56.4069486)",,,
117708799,True,,,Dārza iela,unclassified,,False,20.783,"LINESTRING (24.1891821 56.4069505, 24.1891845 56.4071374)",,,
4435148,False,2,A7,Zaļā iela,trunk,50,False,185.454,"LINESTRING (24.1891821 56.4069505, 24.1898846 56.4069782, 24.1902449 56.4069893, 24.1906741 56.4069949, 24.1914502 56.4069779, 24.1921872 56.4069249)",,,
4435148,False,2,A7,Zaļā iela,trunk,50,False,55.232,"LINESTRING (24.1921872 56.4069249, 24.1928634 56.4068531, 24.1930679 56.4068287)",,,
4435148,False,2,A7,Zaļā iela,trunk,50,True,185.454,"LINESTRING (24.1921872 56.4069249, 24.1914502 56.4069779, 24.1906741 56.4069949, 24.1902449 56.4069893, 24.1898846 56.4069782, 24.1891821 56.4069505)",,,
31725292,False,,,,living_street,,False,37.062999999999995,"LINESTRING (24.1921872 56.4069249, 24.1921372 56.4067155, 24.1921332 56.4066605, 24.192199 56.4066042)",,,
