osmid,name,highway,oneway,reversed,length,geometry,maxspeed,lanes,bridge,ref
805370171,Gaujas iela,tertiary,False,False,44.785,"LINESTRING (24.5398537 57.0939892, 24.5400522 57.0940008, 24.5402545 57.0940048, 24.5405907 57.09398)",,,,
23216503,Parka iela,residential,False,False,8.508,"LINESTRING (24.5461715 57.0946759, 24.5460608 57.0947232)",,,,
23216503,Parka iela,residential,False,True,131.475,"LINESTRING (24.5461715 57.0946759, 24.5478238 57.0939063)",,,,
361139043,Zaļā iela,residential,False,True,144.48499999999999,"LINESTRING (24.5461715 57.0946759, 24.5462288 57.0947221, 24.5464144 57.0948715, 24.5475064 57.0957541)",,,,
28689834,Dārzu iela,residential,False,False,22.176,"LINESTRING (24.5520416 57.0937288, 24.5518033 57.0938805)",,,,
928195797,Parka iela,residential,False,False,23.326,"LINESTRING (24.5520416 57.0937288, 24.5516579 57.0937053)",,,,
868752753,Priežu iela,unclassified,True,False,66.1,"LINESTRING (24.5405907 57.09398, 24.5399983 57.0944798)",,,,
"[805370169, 1082831562, 823069835]",Gaujas iela,tertiary,False,False,244.17100000000005,"LINESTRING (24.5405907 57.09398, 24.5406922 57.0939637, 24.5410081 57.0939101, 24.5413669 57.0938503, 24.542149 57.0937167, 24.5423739 57.0936739, 24.5428717 57.0935505, 24.5430131 57.0935137, 24.5432076 57.0934486, 24.5433055 57.0934191, 24.5442764 57.0931078)",30,,,
805370171,Gaujas iela,tertiary,False,True,44.785,"LINESTRING (24.5405907 57.09398, 24.5402545 57.0940048, 24.5400522 57.0940008, 24.5398537 57.0939892)",,,,
32613662,,unclassified,True,False,55.247,"LINESTRING (24.5399983 57.0944798, 24.5398537 57.0939892)",,,,
23216503,Parka iela,residential,False,False,131.475,"LINESTRING (24.5478238 57.0939063, 24.5461715 57.0946759)",,,,
32612512,Skolas iela,residential,False,False,166.978,"LINESTRING (24.5478238 57.0939063, 24.5493603 57.0951546)",,,,
"[928195797, 23216503]",Parka iela,residential,False,True,248.748,"LINESTRING (24.5478238 57.0939063, 24.5483147 57.0936943, 24.5485023 57.093631, 24.548812 57.0935706, 24.5491331 57.0935294, 24.5501491 57.0934948, 24.5502799 57.0934967, 24.5505908 57.0935011, 24.5509783 57.0935272, 24.5511563 57.0935538, 24.5514648 57.0936325, 24.5516579 57.0937053)",,,,
23216503,Parka iela,residential,False,True,163.67700000000002,"LINESTRING (24.5441977 57.0957845, 24.5445203 57.0955311, 24.5446119 57.0954775, 24.5451796 57.0951644, 24.545325 57.0950823, 24.5460223 57.094742, 24.5460608 57.0947232)",,,,
361139042,Dārzu iela,residential,False,True,89.375,"LINESTRING (24.5441977 57.0957845, 24.5451959 57.0960505, 24.5452748 57.0960872, 24.5454116 57.0962098)",,,,
1165062736,,residential,False,False,35.527,"LINESTRING (24.5454116 57.0962098, 24.544892 57.0963595)",,,,
"[361139041, 28689834]",Dārzu iela,residential,False,True,136.98,"LINESTRING (24.5454116 57.0962098, 24.5457895 57.0961053, 24.5459381 57.0960642, 24.5461784 57.0960288, 24.5464338 57.095991, 24.5469501 57.0959095, 24.5475064 57.0957541)",,,,
