osmid,oneway,name,highway,reversed,length,geometry,ref,lanes,maxspeed,junction
1011907903,True,Smilšu iela,residential,False,115.143,"LINESTRING (23.1460129 56.9714579, 23.1460101 56.9713968, 23.1459773 56.9709101, 23.1457764 56.9704352)",,,,
"[1080826920, 1218095506, 1229165683]",False,Kurzemes iela,primary,True,90.81899999999999,"LINESTRING (23.1460129 56.9714579, 23.1462921 56.9714597, 23.1467577 56.9714621, 23.1467708 56.9714622, 23.1475113 56.9714662)",P121,,,
37698335,False,Miera iela,residential,False,114.05799999999999,"LINESTRING (23.1475113 56.9714662, 23.1475141 56.9714056, 23.1475156 56.9713721, 23.1475185 56.9708491, 23.1474608 56.9704417)",,,,
"[1080826920, 1218095506, 1229165683]",False,Kurzemes iela,primary,False,90.81899999999999,"LINESTRING (23.1475113 56.9714662, 23.1467708 56.9714622, 23.1467577 56.9714621, 23.1462921 56.9714597, 23.1460129 56.9714579)",P121,,,
1080826920,False,Kurzemes iela,primary,True,116.66900000000001,"LINESTRING (23.1475113 56.9714662, 23.1481983 56.9714715, 23.1494362 56.9714678)",P121,,,
183785671,False,,unclassified,False,198.32600000000002,"LINESTRING (23.1494362 56.9714678, 23.1494219 56.9714088, 23.1494433 56.9711, 23.1495371 56.9706702, 23.1495679 56.9704753, 23.1495908 56.9702258, 23.1495935 56.9699728, 23.1496465 56.9696905)",,,,
1080826920,False,Kurzemes iela,primary,False,116.66900000000001,"LINESTRING (23.1494362 56.9714678, 23.1481983 56.9714715, 23.1475113 56.9714662)",P121,,,
1080826920,False,Kurzemes iela,primary,True,83.363,"LINESTRING (23.1494362 56.9714678, 23.1506516 56.9714574, 23.1508115 56.9714567)",P121,,,
1080826920,False,Kurzemes iela,primary,False,80.72,"LINESTRING (23.1521353 56.9713882, 23.1520503 56.971395, 23.1514271 56.9714452, 23.1508115 56.9714567)",P121,,,
1080826920,False,Kurzemes iela,primary,True,63.548,"LINESTRING (23.1521353 56.9713882, 23.1528515 56.9713168, 23.1531658 56.9712828)",P121,,,
37698331,False,Jāņa iela,residential,False,291.169,"LINESTRING (23.1531658 56.9712828, 23.1531586 56.971147, 23.1531564 56.9710916, 23.153135 56.9705518, 23.1531212 56.9702038, 23.1530603 56.9686649)",,,,
1080826920,False,Kurzemes iela,primary,False,63.548,"LINESTRING (23.1531658 56.9712828, 23.1528515 56.9713168, 23.1521353 56.9713882)",P121,,,
1080826920,False,Kurzemes iela,primary,True,211.13,"LINESTRING (23.1531658 56.9712828, 23.1533988 56.9712668, 23.1536599 56.9712509, 23.1542256 56.9712213, 23.154951 56.9711806, 23.1559651 56.9710744, 23.1563361 56.9710359, 23.1566089 56.9710064)",P121,,,
38138666,False,Pasta iela,secondary,True,29.954,"LINESTRING (23.1596451 56.9673593, 23.1594497 56.9674186, 23.1592133 56.9674903)",,2,50,
38138666,False,Pasta iela,secondary,False,86.31,"LINESTRING (23.1574037 56.9681109, 23.1574672 56.968063, 23.157598 56.9680004, 23.1577254 56.9679516, 23.1580142 56.9678569, 23.1585791 56.967683)",,2,50,
428979795,False,Meža iela,secondary,False,78.03399999999999,"LINESTRING (23.1574037 56.9681109, 23.157694 56.9682097, 23.1582175 56.9683696, 23.1585184 56.9684617)",,3,,
"[544723939, 1011907911]",False,Pasta iela,secondary,True,80.67299999999999,"LINESTRING (23.1574037 56.9681109, 23.1572009 56.9680405, 23.1566129 56.9678132, 23.1564662 56.9677569, 23.1563141 56.9676946)",,2,50,
37978778,True,Pasta iela,secondary,False,28.831,"LINESTRING (23.1551605 56.9672938, 23.155231 56.9673148, 23.1552987 56.967346, 23.1553546 56.9673864, 23.1553918 56.9674201, 23.1554903 56.9674756)",,,,
130845586,False,Pasta iela,secondary,True,46.379999999999995,"LINESTRING (23.1551605 56.9672938, 23.1549022 56.9671927, 23.1546429 56.9671127, 23.1545102 56.9670755)",,,,
37669768,False,Pasta iela,secondary,True,102.982,"LINESTRING (23.1545102 56.9670755, 23.1543431 56.9670296, 23.1540744 56.9669688, 23.1537955 56.966918, 23.1534482 56.9668701, 23.1530113 56.9668238, 23.152889 56.9668144)",,2,,
130845586,False,Pasta iela,secondary,False,46.379999999999995,"LINESTRING (23.1545102 56.9670755, 23.1546429 56.9671127, 23.1549022 56.9671927, 23.1551605 56.9672938)",,,,
564390198,False,Elizabetes iela,tertiary,True,41.903999999999996,"LINESTRING (23.1545102 56.9670755, 23.15458 56.9669879, 23.1547589 56.966724)",,,,
37665037,False,Kurzemes iela,primary,False,212.189,"LINESTRING (23.1566089 56.9710064, 23.1568636 56.9709785, 23.1572562 56.9709439, 23.1576795 56.9709084, 23.1583556 56.9708441, 23.1584522 56.9708351, 23.1585399 56.9708271, 23.1592329 56.9707699, 23.1600653 56.9707043)",P98,2,,
"[1218095500, 38138668, 1080826925]",False,Raudas iela,secondary,True,260.065,"LINESTRING (23.1566089 56.9710064, 23.1565681 56.9708827, 23.1563795 56.9706388, 23.1562113 56.9703826, 23.1560559 56.9701205, 23.1560381 56.9700858, 23.1559356 56.9698776, 23.1558904 56.9697472, 23.155811 56.9695126, 23.1557586 56.9693243, 23.1557262 56.9691944, 23.1557048 56.9691087, 23.1556456 56.968876, 23.1556116 56.9687422)",,,,
1080826920,False,Kurzemes iela,primary,False,211.13,"LINESTRING (23.1566089 56.9710064, 23.1563361 56.9710359, 23.1559651 56.9710744, 23.154951 56.9711806, 23.1542256 56.9712213, 23.1536599 56.9712509, 23.1533988 56.9712668, 23.1531658 56.9712828)",P121,,,
