osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,width
4540166,4,Jomas iela,secondary,50,False,True,39.539,"LINESTRING (23.7956597 56.9720395, 23.7953421 56.9721208, 23.7950494 56.9721602)",
27279788,,Jomas iela,residential,50,True,False,13.786999999999999,"LINESTRING (23.7956597 56.9720395, 23.7957447 56.972111, 23.7958084 56.9721283)",
27279703,2,Ērgļu iela,tertiary,50,True,False,145.33800000000002,"LINESTRING (23.7911301 56.9737168, 23.7911924 56.9735803, 23.7912776 56.9732602, 23.7913338 56.9728478, 23.7913346 56.972597, 23.7913352 56.9725556, 23.791335 56.9724184)",
"[948442536, 23587285]",2,Ērgļu iela,"['residential', 'living_street']","['20', '30']",False,True,159.416,"LINESTRING (23.7911301 56.9737168, 23.7910837 56.973806, 23.7909502 56.974107, 23.7908893 56.9742442, 23.7908199 56.9744008, 23.7907385 56.9744995, 23.7905629 56.9746186, 23.789867 56.9748928)",
"[27279706, 948444557]",,Ērgļu iela,residential,50,False,True,64.424,"LINESTRING (23.791335 56.9724184, 23.7913371 56.9723366, 23.7913444 56.9721819, 23.7913607 56.9718392)",
"[4540166, 1249939551]",4,Jomas iela,secondary,50,False,False,134.959,"LINESTRING (23.791335 56.9724184, 23.7915769 56.972407, 23.7919071 56.9723915, 23.7935447 56.9722704)",
"[115564786, 108261724, 108261582, 1249939551]",4,"['Jomas iela', 'Zigfrīda Meierovica prospekts']",secondary,50,False,True,275.684,"LINESTRING (23.791335 56.9724184, 23.7911506 56.9724078, 23.7907382 56.972384, 23.7903507 56.9723709, 23.7902366 56.9723701, 23.7896898 56.9723923, 23.7888838 56.9724608, 23.7884499 56.9725171, 23.788201 56.9725475, 23.7879203 56.9725793, 23.7875408 56.9726242, 23.7874022 56.97263, 23.7868368 56.9726537)",
35544273,2,Zigfrīda Meierovica prospekts,secondary,50,True,False,23.482,"LINESTRING (23.7868368 56.9726537, 23.7864564 56.9726938)",
"[115564786, 108261724, 108261582, 1249939551]",4,"['Jomas iela', 'Zigfrīda Meierovica prospekts']",secondary,50,False,False,275.684,"LINESTRING (23.7868368 56.9726537, 23.7874022 56.97263, 23.7875408 56.9726242, 23.7879203 56.9725793, 23.788201 56.9725475, 23.7884499 56.9725171, 23.7888838 56.9724608, 23.7896898 56.9723923, 23.7902366 56.9723701, 23.7903507 56.9723709, 23.7907382 56.972384, 23.7911506 56.9724078, 23.791335 56.9724184)",
108261715,,Jūras iela,tertiary,30,True,False,99.96000000000001,"LINESTRING (23.7964412 56.9746661, 23.7962046 56.9746238, 23.7954595 56.9744905, 23.7954266 56.9744846, 23.7953488 56.9744706, 23.7952781 56.9744579, 23.7948743 56.9743853)",
