osmid,lanes,ref,name,highway,maxspeed,width,oneway,reversed,length,geometry
156541942,2,A9,Rīga (Skulte) — Liepāja,trunk,50,8,False,True,487.70799999999997,"LINESTRING (22.5616802 56.6879027, 22.5616412 56.6877679, 22.5616239 56.6876313, 22.5616369 56.6874906, 22.56166 56.6873812, 22.5617007 56.6872638, 22.5617538 56.6871624, 22.5618228 56.6870654, 22.5618727 56.6869988, 22.5619318 56.6869302, 22.5619838 56.6868775, 22.5620423 56.6868266, 22.5622422 56.6866558, 22.5634171 56.6857336, 22.5637078 56.6855199, 22.5639895 56.6853402, 22.5642899 56.6851855, 22.5646109 56.6850391, 22.5649518 56.6849193, 22.5649973 56.6849033, 22.5659825 56.6845571, 22.5661079 56.6845121)"
156541942,2,A9,Rīga (Skulte) — Liepāja,trunk,50,8,False,False,487.708,"LINESTRING (22.5661079 56.6845121, 22.5659825 56.6845571, 22.5649973 56.6849033, 22.5649518 56.6849193, 22.5646109 56.6850391, 22.5642899 56.6851855, 22.5639895 56.6853402, 22.5637078 56.6855199, 22.5634171 56.6857336, 22.5622422 56.6866558, 22.5620423 56.6868266, 22.5619838 56.6868775, 22.5619318 56.6869302, 22.5618727 56.6869988, 22.5618228 56.6870654, 22.5617538 56.6871624, 22.5617007 56.6872638, 22.56166 56.6873812, 22.5616369 56.6874906, 22.5616239 56.6876313, 22.5616412 56.6877679, 22.5616802 56.6879027)"
156541942,2,A9,Rīga (Skulte) — Liepāja,trunk,50,8,False,True,508.4870000000001,"LINESTRING (22.5661079 56.6845121, 22.5663647 56.6844199, 22.5665261 56.6843619, 22.567278 56.6840116, 22.5673583 56.683973, 22.5675556 56.6838569, 22.5684508 56.6832957, 22.5689015 56.6829912, 22.5693804 56.6826841, 22.5702099 56.6820896, 22.5706464 56.6817854, 22.5715253 56.6810734)"
216518686,,V1156,Lielcieceres iela,secondary,,,False,False,217.94099999999997,"LINESTRING (22.5661079 56.6845121, 22.5660692 56.6841628, 22.5660465 56.6837977, 22.5660453 56.6837634, 22.5660187 56.683445, 22.5660055 56.6833282, 22.5659667 56.6829064, 22.5659635 56.6828339, 22.565942 56.682613, 22.5659363 56.6825545)"
216519495,,,Liepnieku iela,residential,,,False,True,136.274,"LINESTRING (22.5661079 56.6845121, 22.5660797 56.6847225, 22.5660364 56.6850762, 22.5660073 56.6852625, 22.5659419 56.6857026, 22.5659338 56.6857338)"
156541942,2,A9,Rīga (Skulte) — Liepāja,trunk,50,8,False,False,508.487,"LINESTRING (22.5715253 56.6810734, 22.5706464 56.6817854, 22.5702099 56.6820896, 22.5693804 56.6826841, 22.5689015 56.6829912, 22.5684508 56.6832957, 22.5675556 56.6838569, 22.5673583 56.683973, 22.567278 56.6840116, 22.5665261 56.6843619, 22.5663647 56.6844199, 22.5661079 56.6845121)"
216516096,,,Liepu iela,residential,,,False,True,81.05799999999999,"LINESTRING (22.5715253 56.6810734, 22.570912 56.6808695, 22.5703824 56.680703)"
216516096,,,Liepu iela,residential,,,False,False,81.05799999999999,"LINESTRING (22.5703824 56.680703, 22.570912 56.6808695, 22.5715253 56.6810734)"
"[218507872, 216728010]",,,Skolas iela,residential,,,False,False,374.62899999999996,"LINESTRING (22.5703824 56.680703, 22.5703281 56.6807473, 22.5700732 56.6809555, 22.5697934 56.6811683, 22.569204 56.6816167, 22.5690755 56.6817144, 22.5686001 56.6820849, 22.5684282 56.6822188, 22.5679795 56.6825145, 22.5678961 56.6825342, 22.5675868 56.6825351, 22.5675117 56.6825348, 22.567232 56.6825383, 22.5668806 56.6825415, 22.5660616 56.6825498, 22.5659363 56.6825545)"
"[216517961, 216728342]",,,"['Parka iela', 'Ezera iela']",residential,,,False,False,267.88300000000004,"LINESTRING (22.5628444 56.6826181, 22.5627898 56.6818493, 22.5627817 56.6816139, 22.56281 56.6813788, 22.5628729 56.6813215, 22.5629806 56.6812983, 22.5633813 56.6812834, 22.5648691 56.6812585)"
216517961,,,Ezera iela,residential,,,False,True,218.75400000000005,"LINESTRING (22.5628444 56.6826181, 22.5628376 56.6827745, 22.5628336 56.6828657, 22.562832 56.6829015, 22.5628155 56.6832661, 22.5628062 56.6834715, 22.5628076 56.6835381, 22.5627855 56.6840161, 22.5628349 56.6842496, 22.5629326 56.6844118, 22.5630691 56.6845565)"
218507872,,,Skolas iela,residential,,,False,True,128.397,"LINESTRING (22.5628444 56.6826181, 22.563949 56.6825934, 22.5640895 56.6825903, 22.5646148 56.6825787, 22.5647898 56.6825748, 22.5649449 56.6825714)"
"[216517961, 216728342]",,,"['Parka iela', 'Ezera iela']",residential,,,False,True,267.88300000000004,"LINESTRING (22.5648691 56.6812585, 22.5633813 56.6812834, 22.5629806 56.6812983, 22.5628729 56.6813215, 22.56281 56.6813788, 22.5627817 56.6816139, 22.5627898 56.6818493, 22.5628444 56.6826181)"
