osmid,oneway,name,highway,reversed,length,geometry,maxspeed,width,lanes,junction,ref
4957208,True,Vaļņu iela,tertiary,False,18.997999999999998,"LINESTRING (25.2677501 57.3101722, 25.2678143 57.3101668, 25.2679712 57.3101612, 25.2680653 57.3101626)",,,,,
69666743,False,Gaujas iela,secondary,True,20.137,"LINESTRING (25.2677501 57.3101722, 25.2675982 57.3102117, 25.2674433 57.310245)",,,,,
979880973,False,Rīgas iela,secondary,True,23.427,"LINESTRING (25.2677501 57.3101722, 25.2677619 57.3100525, 25.2677648 57.3099617)",,,,,
"[207310465, 1249471394]",False,Gaujas iela,secondary,False,38.912,"LINESTRING (25.2668096 57.310287, 25.2670107 57.3102955, 25.2671539 57.3102914, 25.2673232 57.3102709, 25.2674433 57.310245)",,,,,
4957206,True,Baznīcas laukums,residential,False,79.32300000000001,"LINESTRING (25.2715396 57.3126256, 25.2718263 57.3125734, 25.2720783 57.3125142, 25.2723603 57.3124366, 25.2725874 57.3123411, 25.2726226 57.3123306, 25.2727093 57.3123048)",,,,,
49834899,True,Torņa iela,residential,False,74.454,"LINESTRING (25.2715396 57.3126256, 25.2715058 57.3124364, 25.2714299 57.3122473, 25.2713796 57.3121078, 25.2713799 57.3120289, 25.2714353 57.3119712)",,,,,
49834898,False,Pils iela,residential,True,63.31,"LINESTRING (25.2722838 57.3134305, 25.2731449 57.313102)",,,,,
4957205,True,Torņa iela,residential,False,102.30000000000001,"LINESTRING (25.2722838 57.3134305, 25.2717714 57.3130797, 25.2716765 57.3129598, 25.2716108 57.3128418, 25.2715488 57.3126536, 25.2715396 57.3126256)",,,,,
49834898,False,Pils iela,residential,False,47.623,"LINESTRING (25.2737772 57.3128435, 25.2731449 57.313102)",,,,,
4957203,False,Lielā Skolas iela,living_street,False,54.743,"LINESTRING (25.2737772 57.3128435, 25.2741489 57.3129747, 25.2744121 57.3130676, 25.274446 57.3130796, 25.2744588 57.3130841, 25.2745441 57.3131094)",20,,,,
103850605,False,Pils iela,residential,True,38.354,"LINESTRING (25.2737772 57.3128435, 25.2738262 57.3128204, 25.2741441 57.3126704, 25.2742648 57.3126272, 25.2742704 57.3126252)",,,,,
49834901,True,Lielā Skolas iela,residential,False,87.754,"LINESTRING (25.2727093 57.3123048, 25.2730545 57.3124789, 25.2734935 57.3127004, 25.2737772 57.3128435)",30,,,,
"[1212118080, 1212118081, 23134346, 1212118067]",False,Raiņa iela,tertiary,True,303.52,"LINESTRING (25.2800761 57.3125178, 25.279953 57.3124047, 25.2798254 57.312294, 25.2792495 57.3117937, 25.2791963 57.3117466, 25.2790914 57.3116538, 25.2778574 57.3105707, 25.277784 57.3105066, 25.277488 57.3102481, 25.2774661 57.3102287, 25.2774262 57.3101935)",,"['7', '10']",3,,
897305278,False,Noliktavas iela,tertiary,False,23.372,"LINESTRING (25.2800761 57.3125178, 25.280015 57.3125774, 25.279992 57.3125999, 25.2799644 57.3127153)",,,,,
"[897305280, 1104153229, 1071765909, 1104153230]",False,Raiņa iela,residential,False,107.958,"LINESTRING (25.2800761 57.3125178, 25.2800997 57.3125468, 25.2801484 57.3125974, 25.2803729 57.3128307, 25.2804738 57.3129357, 25.2807802 57.3132543, 25.2809034 57.3133797)",,,,,
23134347,False,Noliktavas iela,tertiary,False,141.34500000000003,"LINESTRING (25.2797678 57.3133733, 25.2797623 57.3134494, 25.2797524 57.3135299, 25.2797064 57.3136911, 25.2795587 57.3140657, 25.2795026 57.3141618, 25.2792126 57.314484, 25.2791211 57.3145814)",,,,,
897305278,False,Noliktavas iela,tertiary,True,74.188,"LINESTRING (25.2797678 57.3133733, 25.2797712 57.3133149, 25.2797829 57.313256, 25.2799508 57.3127597, 25.2799644 57.3127153)",,,,,
"[49250448, 1104153233]",False,Raunas iela,residential,True,68.63199999999999,"LINESTRING (25.2797678 57.3133733, 25.2804806 57.3133972, 25.2806067 57.3134014, 25.2806966 57.3134034, 25.2808363 57.3133928, 25.2809034 57.3133797)",,,,,
23134347,False,Noliktavas iela,tertiary,True,141.345,"LINESTRING (25.2791211 57.3145814, 25.2792126 57.314484, 25.2795026 57.3141618, 25.2795587 57.3140657, 25.2797064 57.3136911, 25.2797524 57.3135299, 25.2797623 57.3134494, 25.2797678 57.3133733)",,,,,
67219218,False,Noliktavas iela,tertiary,False,140.76899999999998,"LINESTRING (25.2791211 57.3145814, 25.2790519 57.3146803, 25.2788117 57.3150683, 25.2786032 57.3154147, 25.278451 57.3157049, 25.2784385 57.3157288, 25.2784182 57.3157552, 25.2783979 57.3157851)",,,,,
893556532,False,Uzvaras bulvāris,tertiary,False,116.74999999999999,"LINESTRING (25.2791211 57.3145814, 25.2794397 57.3146202, 25.2805508 57.3147489, 25.2807771 57.3147716, 25.281021 57.3148039)",,,,,
67219218,False,Noliktavas iela,tertiary,True,140.76899999999998,"LINESTRING (25.2783979 57.3157851, 25.2784182 57.3157552, 25.2784385 57.3157288, 25.278451 57.3157049, 25.2786032 57.3154147, 25.2788117 57.3150683, 25.2790519 57.3146803, 25.2791211 57.3145814)",,,,,
1113149691,True,Valmieras iela,tertiary,False,11.706000000000001,"LINESTRING (25.2783979 57.3157851, 25.278433 57.315796, 25.2784609 57.3158119, 25.2784792 57.3158315, 25.2784863 57.315853, 25.278485 57.3158707)",,,,roundabout,
971311054,True,Vienības laukums,tertiary,False,73.214,"LINESTRING (25.2755951 57.3142385, 25.2758777 57.314879)",,,,,
