osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,geometry,name
9966982,False,2,P8,primary,50,True,96.731,"LINESTRING (24.7188084 56.7436085, 24.7191654 56.7437627, 24.7194146 56.7438675, 24.7200615 56.7441419)",Ķeguma prospekts
97282149,False,,,residential,,False,95.37799999999999,"LINESTRING (24.7188084 56.7436085, 24.7187541 56.7436433, 24.7186106 56.7437157, 24.7185622 56.7437418, 24.7185184 56.7437633, 24.717875 56.7442293, 24.7178188 56.74427)",
"[291424772, 1059818997]",False,2,,residential,30,False,258.658,"LINESTRING (24.7234267 56.7445974, 24.7233656 56.7446743, 24.7231181 56.7449855, 24.7227714 56.7454215, 24.7225985 56.7456389, 24.7220979 56.7461207, 24.7215468 56.7465986, 24.7214845 56.7466597)",Ozolu iela
291424772,False,2,,residential,30,True,85.83800000000001,"LINESTRING (24.7234267 56.7445974, 24.7237045 56.7442356, 24.723873 56.7440397, 24.7240325 56.7439024)",Ozolu iela
291424774,False,2,,residential,,True,224.067,"LINESTRING (24.7234267 56.7445974, 24.7234895 56.744608, 24.7236937 56.7446445, 24.7238625 56.744724, 24.7242238 56.7448913, 24.7248635 56.745247, 24.7262175 56.7458872)",Avotu iela
291424772,False,2,,residential,30,True,7.758,"LINESTRING (24.7240325 56.7439024, 24.7241032 56.7438444)",Ozolu iela
291424772,False,2,,residential,30,False,85.838,"LINESTRING (24.7240325 56.7439024, 24.723873 56.7440397, 24.7237045 56.7442356, 24.7234267 56.7445974)",Ozolu iela
137116080,False,,,residential,,False,170.175,"LINESTRING (24.7268672 56.7445122, 24.7242884 56.7439271)",Ziedu iela
823104804,False,,,residential,,True,59.725,"LINESTRING (24.7268672 56.7445122, 24.7264971 56.7450095)",Birzes iela
137116118,False,,,residential,,True,114.309,"LINESTRING (24.7262175 56.7458872, 24.726473 56.7460007, 24.7268192 56.7461737, 24.7275612 56.7465727, 24.7275887 56.7465873)",Birzes iela
291424774,False,2,,residential,,False,224.06700000000004,"LINESTRING (24.7262175 56.7458872, 24.7248635 56.745247, 24.7242238 56.7448913, 24.7238625 56.744724, 24.7236937 56.7446445, 24.7234895 56.744608, 24.7234267 56.7445974)",Avotu iela
823104804,False,,,residential,,False,99.76700000000001,"LINESTRING (24.7262175 56.7458872, 24.7262638 56.7456885, 24.7262746 56.7455179, 24.7263282 56.7452885, 24.7264391 56.7450731, 24.7264971 56.7450095)",Birzes iela
137116121,False,,,residential,30,False,73.59,"LINESTRING (24.7316287 56.7462434, 24.7325378 56.7458081)",Estrādes iela
137116089,False,,,residential,,False,94.936,"LINESTRING (24.7316287 56.7462434, 24.7317094 56.7462932, 24.7328881 56.7467425)",Lakstīgalu iela
137116121,False,,,residential,30,True,135.008,"LINESTRING (24.7316287 56.7462434, 24.7313882 56.746304, 24.7307423 56.7464284, 24.7301179 56.7465186, 24.7295297 56.7466248)",Estrādes iela
137116118,False,,,residential,,True,31.13,"LINESTRING (24.7275887 56.7465873, 24.7280555 56.7467007)",Birzes iela
137116118,False,,,residential,,False,114.309,"LINESTRING (24.7275887 56.7465873, 24.7275612 56.7465727, 24.7268192 56.7461737, 24.726473 56.7460007, 24.7262175 56.7458872)",Birzes iela
137116125,False,,,residential,,False,94.806,"LINESTRING (24.7275887 56.7465873, 24.7275587 56.7470867, 24.7275823 56.7474394)",
"[288112706, 137116093]",False,,,residential,,True,102.82000000000001,"LINESTRING (24.7214845 56.7466597, 24.7215337 56.7466788, 24.7224372 56.7470298, 24.7229363 56.7469522)",
"[1059248162, 1059818997]",False,2,,residential,,False,238.67600000000002,"LINESTRING (24.7214845 56.7466597, 24.7204008 56.7474939, 24.7191835 56.7482752, 24.7190708 56.7483469)",Ozolu iela
"[291424772, 1059818997]",False,2,,residential,30,True,258.658,"LINESTRING (24.7214845 56.7466597, 24.7215468 56.7465986, 24.7220979 56.7461207, 24.7225985 56.7456389, 24.7227714 56.7454215, 24.7231181 56.7449855, 24.7233656 56.7446743, 24.7234267 56.7445974)",Ozolu iela
137116081,False,,,residential,,False,39.565000000000005,"LINESTRING (24.7295297 56.7466248, 24.7294931 56.7466702, 24.7294759 56.7467339, 24.7294898 56.7467961, 24.7294902 56.7468433, 24.7295144 56.7468978, 24.7295745 56.7469661)",
137116121,False,,,residential,30,False,135.008,"LINESTRING (24.7295297 56.7466248, 24.7301179 56.7465186, 24.7307423 56.7464284, 24.7313882 56.746304, 24.7316287 56.7462434)",Estrādes iela
137116121,False,,,residential,30,True,76.589,"LINESTRING (24.7295297 56.7466248, 24.7291914 56.7466502, 24.7288339 56.746668, 24.7282888 56.7467272)",Estrādes iela
137116118,False,,,residential,,False,14.527,"LINESTRING (24.7282888 56.7467272, 24.7280555 56.7467007)",Birzes iela
137116118,False,,,residential,,True,82.863,"LINESTRING (24.7282888 56.7467272, 24.7287294 56.7467916, 24.7295745 56.7469661)",Birzes iela
137116121,False,,,residential,30,False,76.589,"LINESTRING (24.7282888 56.7467272, 24.7288339 56.746668, 24.7291914 56.7466502, 24.7295297 56.7466248)",Estrādes iela
"[288112706, 137116093]",False,,,residential,,False,102.82000000000001,"LINESTRING (24.7229363 56.7469522, 24.7224372 56.7470298, 24.7215337 56.7466788, 24.7214845 56.7466597)",
1059244775,False,2,,residential,,True,131.668,"LINESTRING (24.7328881 56.7467425, 24.7316032 56.7476942)",Priežu iela
137116089,False,,,residential,,True,94.936,"LINESTRING (24.7328881 56.7467425, 24.7317094 56.7462932, 24.7316287 56.7462434)",Lakstīgalu iela
137116119,False,,,residential,,False,306.09299999999996,"LINESTRING (24.7247745 56.7468069, 24.7241969 56.7472282, 24.7241567 56.7472576, 24.7241494 56.7472913, 24.7243679 56.747518, 24.7243902 56.7475697, 24.7243766 56.7476222, 24.7242599 56.7476687, 24.7241875 56.7477151, 24.7242205 56.7477763, 24.7245544 56.7480027, 24.7247305 56.7481221, 24.7253125 56.7485032, 24.7259616 56.7489522, 24.7260089 56.7490212)",Torņa iela
137116081,False,,,residential,,True,39.565,"LINESTRING (24.7295745 56.7469661, 24.7295144 56.7468978, 24.7294902 56.7468433, 24.7294898 56.7467961, 24.7294759 56.7467339, 24.7294931 56.7466702, 24.7295297 56.7466248)",
137116118,False,,,residential,,False,82.863,"LINESTRING (24.7295745 56.7469661, 24.7287294 56.7467916, 24.7282888 56.7467272)",Birzes iela
137116118,False,,,residential,,True,147.961,"LINESTRING (24.7295745 56.7469661, 24.7305923 56.7472985, 24.7316032 56.7476942)",Birzes iela
137116125,False,,,residential,,False,138.553,"LINESTRING (24.7275823 56.7474394, 24.7280198 56.7475677, 24.7282249 56.7474623, 24.7283705 56.7472304, 24.7283731 56.7470161, 24.7280555 56.7467007)",
137116125,False,,,residential,,True,94.806,"LINESTRING (24.7275823 56.7474394, 24.7275587 56.7470867, 24.7275887 56.7465873)",
823367262,False,,,residential,,False,107.751,"LINESTRING (24.7275823 56.7474394, 24.7266418 56.7470741, 24.7263939 56.7470372, 24.726231 56.7470683, 24.7260965 56.7471382)",
1059244775,False,2,,residential,,False,131.668,"LINESTRING (24.7316032 56.7476942, 24.7328881 56.7467425)",Priežu iela
137116118,False,,,residential,,False,147.961,"LINESTRING (24.7316032 56.7476942, 24.7305923 56.7472985, 24.7295745 56.7469661)",Birzes iela
1059244775,False,2,,residential,,True,177.15099999999998,"LINESTRING (24.7316032 56.7476942, 24.7306806 56.7482941, 24.7297721 56.7488634, 24.7297036 56.7488993)",Priežu iela
38581783,False,2,P8,primary,50,False,150.74900000000002,"LINESTRING (24.7190708 56.7483469, 24.7197559 56.7486514, 24.720762 56.7490581, 24.7210694 56.7491386)",Celtnieku iela
38581783,False,2,P8,primary,50,True,103.59400000000001,"LINESTRING (24.7190708 56.7483469, 24.7183503 56.7480319, 24.7182551 56.7479914, 24.7179066 56.747842, 24.7178395 56.7478145, 24.7177369 56.7477699)",Celtnieku iela
"[1059248162, 1059818997]",False,2,,residential,,True,238.676,"LINESTRING (24.7190708 56.7483469, 24.7191835 56.7482752, 24.7204008 56.7474939, 24.7214845 56.7466597)",Ozolu iela
290561101,False,,,residential,,False,176.173,"LINESTRING (24.7331186 56.7487132, 24.7329149 56.7487905, 24.7327083 56.7488405, 24.7323382 56.7488883, 24.731718 56.7489487, 24.7305727 56.7489591, 24.7304466 56.7490021, 24.7303516 56.7490345)",
38581783,False,2,P8,primary,50,False,113.02199999999999,"LINESTRING (24.7260089 56.7490212, 24.7266458 56.7489288, 24.7271605 56.7488515, 24.7278102 56.748784)",Celtnieku iela
38581783,False,2,P8,primary,50,True,133.272,"LINESTRING (24.7260089 56.7490212, 24.7257548 56.749071, 24.7251249 56.7491767, 24.7238703 56.749222)",Celtnieku iela
137116119,False,,,residential,,True,306.093,"LINESTRING (24.7260089 56.7490212, 24.7259616 56.7489522, 24.7253125 56.7485032, 24.7247305 56.7481221, 24.7245544 56.7480027, 24.7242205 56.7477763, 24.7241875 56.7477151, 24.7242599 56.7476687, 24.7243766 56.7476222, 24.7243902 56.7475697, 24.7243679 56.747518, 24.7241494 56.7472913, 24.7241567 56.7472576, 24.7241969 56.7472282, 24.7247745 56.7468069)",Torņa iela
1059244776,False,2,P8,primary,50,False,31.724,"LINESTRING (24.7303516 56.7490345, 24.7308314 56.7491449)",Celtnieku iela
1059244776,False,2,P8,primary,50,True,42.272,"LINESTRING (24.7303516 56.7490345, 24.7297036 56.7488993)",Celtnieku iela
290561101,False,,,residential,,True,176.173,"LINESTRING (24.7303516 56.7490345, 24.7304466 56.7490021, 24.7305727 56.7489591, 24.731718 56.7489487, 24.7323382 56.7488883, 24.7327083 56.7488405, 24.7329149 56.7487905, 24.7331186 56.7487132)",
38581783,False,2,P8,primary,50,False,171.726,"LINESTRING (24.7210694 56.7491386, 24.721153 56.7491498, 24.7214094 56.7491841, 24.7220854 56.749232, 24.7236582 56.7492246, 24.7238703 56.749222)",Celtnieku iela
38581783,False,2,P8,primary,50,True,150.749,"LINESTRING (24.7210694 56.7491386, 24.720762 56.7490581, 24.7197559 56.7486514, 24.7190708 56.7483469)",Celtnieku iela
"[1059244762, 1059244763]",False,,,"['residential', 'living_street']",20,True,105.33600000000001,"LINESTRING (24.7210694 56.7491386, 24.720405 56.74972, 24.7203121 56.749806, 24.7202726 56.7498426, 24.720253 56.7498702, 24.7201943 56.7499533)",
38581783,False,2,P8,primary,50,False,133.272,"LINESTRING (24.7238703 56.749222, 24.7251249 56.7491767, 24.7257548 56.749071, 24.7260089 56.7490212)",Celtnieku iela
38581783,False,2,P8,primary,50,True,171.726,"LINESTRING (24.7238703 56.749222, 24.7236582 56.7492246, 24.7220854 56.749232, 24.7214094 56.7491841, 24.721153 56.7491498, 24.7210694 56.7491386)",Celtnieku iela
137116067,False,,,living_street,20,False,103.44099999999999,"LINESTRING (24.7238703 56.749222, 24.7238752 56.749269, 24.7238701 56.7493682, 24.7238558 56.7494441, 24.7238207 56.7495497, 24.7237492 56.7496585, 24.7236341 56.7497789, 24.7233399 56.7499883, 24.7232545 56.7500585)",Staru iela
137116074,False,,,living_street,20,False,60.302,"LINESTRING (24.7201943 56.7499533, 24.7202806 56.7500054, 24.7209391 56.7503093)",
"[1059244762, 1059244763]",False,,,"['living_street', 'residential']",20,False,105.336,"LINESTRING (24.7201943 56.7499533, 24.720253 56.7498702, 24.7202726 56.7498426, 24.7203121 56.749806, 24.720405 56.74972, 24.7210694 56.7491386)",
137116067,False,,,living_street,20,False,38.843,"LINESTRING (24.7232545 56.7500585, 24.7232681 56.7502183, 24.7232961 56.7503041, 24.7233362 56.7504039)",Staru iela
137116067,False,,,living_street,20,True,103.441,"LINESTRING (24.7232545 56.7500585, 24.7233399 56.7499883, 24.7236341 56.7497789, 24.7237492 56.7496585, 24.7238207 56.7495497, 24.7238558 56.7494441, 24.7238701 56.7493682, 24.7238752 56.749269, 24.7238703 56.749222)",Staru iela
137116096,False,,,living_street,20,True,52.19500000000001,"LINESTRING (24.7232545 56.7500585, 24.7231993 56.7500493, 24.7229964 56.75003, 24.7227459 56.7500426, 24.7225758 56.7500889, 24.7224632 56.7501441)",Staru iela
324031453,False,,,living_street,20,True,17.821,"LINESTRING (24.7220871 56.7509894, 24.7219397 56.750851)",Staru iela
137116067,False,,,living_street,20,True,102.007,"LINESTRING (24.7220871 56.7509894, 24.7223433 56.7508543, 24.7225578 56.7507755, 24.7228325 56.7507079, 24.723071 56.7506064, 24.7232239 56.7505088, 24.7233362 56.7504039)",Staru iela
823104804,False,,,residential,,False,59.725,"LINESTRING (24.7264971 56.7450095, 24.7268672 56.7445122)",Birzes iela
137116124,False,,,residential,20,False,224.372,"LINESTRING (24.7264971 56.7450095, 24.7267857 56.7449905, 24.7269297 56.7449849, 24.727071 56.7449963, 24.7273497 56.7450214, 24.7281307 56.7450826, 24.7291928 56.7451708, 24.7297293 56.7451943, 24.7298527 56.7451855, 24.7299976 56.7451561, 24.7300789 56.7451328, 24.7301209 56.7451208)",Pils iela
823104804,False,,,residential,,True,99.767,"LINESTRING (24.7264971 56.7450095, 24.7264391 56.7450731, 24.7263282 56.7452885, 24.7262746 56.7455179, 24.7262638 56.7456885, 24.7262175 56.7458872)",Birzes iela
139193635,False,,,residential,,True,89.062,"LINESTRING (24.7268524 56.7478359, 24.7269038 56.7480708, 24.7276712 56.7484469)",Purva iela
139193626,False,,,residential,,True,77.813,"LINESTRING (24.7287379 56.7480627, 24.7276712 56.7484469)",Purva iela
139193626,False,,,residential,,False,77.813,"LINESTRING (24.7276712 56.7484469, 24.7287379 56.7480627)",Purva iela
139193635,False,,,residential,,False,89.062,"LINESTRING (24.7276712 56.7484469, 24.7269038 56.7480708, 24.7268524 56.7478359)",Purva iela
139193635,False,,,residential,,True,38.799,"LINESTRING (24.7276712 56.7484469, 24.7278096 56.7486844, 24.7278102 56.748784)",Purva iela
1059244776,False,2,P8,primary,50,False,42.272,"LINESTRING (24.7297036 56.7488993, 24.7303516 56.7490345)",Celtnieku iela
38581783,False,2,P8,primary,50,True,117.52499999999999,"LINESTRING (24.7297036 56.7488993, 24.7289812 56.7487843, 24.7283569 56.7487564, 24.7278102 56.748784)",Celtnieku iela
137116066,False,2,,living_street,20,True,87.201,"LINESTRING (24.7297036 56.7488993, 24.7294468 56.7492118, 24.7292375 56.7494354, 24.7290551 56.7495971)",Priežu iela
1059244775,False,2,,residential,,False,177.151,"LINESTRING (24.7297036 56.7488993, 24.7297721 56.7488634, 24.7306806 56.7482941, 24.7316032 56.7476942)",Priežu iela
1059244776,False,2,P8,primary,50,True,31.724,"LINESTRING (24.7308314 56.7491449, 24.7303516 56.7490345)",Celtnieku iela
139193625,False,,,residential,20,False,145.26,"LINESTRING (24.7308314 56.7491449, 24.730336 56.7495282, 24.7301161 56.7496988, 24.7298318 56.7499429, 24.7295099 56.7502312)",Aizvēja iela
1059244776,False,2,P8,primary,50,False,102.76299999999999,"LINESTRING (24.7308314 56.7491449, 24.7322141 56.7494738, 24.7323745 56.7495165)",Celtnieku iela
139193627,False,,,residential,20,False,127.286,"LINESTRING (24.7323745 56.7495165, 24.73113 56.7504356)",Pakalnes iela
1059244776,False,2,P8,primary,50,False,53.568,"LINESTRING (24.7323745 56.7495165, 24.7325574 56.7495767, 24.7327512 56.7496618, 24.7328961 56.7497383, 24.7330195 56.7498354)",Celtnieku iela
1059244776,False,2,P8,primary,50,True,102.76299999999999,"LINESTRING (24.7323745 56.7495165, 24.7322141 56.7494738, 24.7308314 56.7491449)",Celtnieku iela
137116066,False,2,,living_street,20,False,87.201,"LINESTRING (24.7290551 56.7495971, 24.7292375 56.7494354, 24.7294468 56.7492118, 24.7297036 56.7488993)",Priežu iela
137116066,False,2,,living_street,20,True,301.589,"LINESTRING (24.7290551 56.7495971, 24.7288513 56.7497824, 24.7279712 56.7502559, 24.7273494 56.7505904, 24.7260923 56.7512666, 24.7259199 56.7512834, 24.7254377 56.7511893)",Priežu iela
139193634,False,,,living_street,20,True,297.986,"LINESTRING (24.7290551 56.7495971, 24.7287011 56.7495765, 24.7283149 56.7495883, 24.7267002 56.7499001, 24.7258526 56.7500766, 24.7254771 56.7501854, 24.7252732 56.7502472, 24.7250962 56.750306, 24.7247851 56.7504501, 24.7246134 56.750553)",Saules iela
139193625,False,,,residential,20,True,145.26,"LINESTRING (24.7295099 56.7502312, 24.7298318 56.7499429, 24.7301161 56.7496988, 24.730336 56.7495282, 24.7308314 56.7491449)",Aizvēja iela
137116066,False,2,,living_street,20,False,81.021,"LINESTRING (24.7233362 56.7504039, 24.7243076 56.7504619, 24.7243283 56.7504665, 24.7245169 56.7505089, 24.7246134 56.750553)",Priežu iela
137116067,False,,,living_street,20,False,102.007,"LINESTRING (24.7233362 56.7504039, 24.7232239 56.7505088, 24.723071 56.7506064, 24.7228325 56.7507079, 24.7225578 56.7507755, 24.7223433 56.7508543, 24.7220871 56.7509894)",Staru iela
137116067,False,,,living_street,20,True,38.843,"LINESTRING (24.7233362 56.7504039, 24.7232961 56.7503041, 24.7232681 56.7502183, 24.7232545 56.7500585)",Staru iela
139193627,False,,,residential,20,True,127.286,"LINESTRING (24.73113 56.7504356, 24.7323745 56.7495165)",Pakalnes iela
137116066,False,2,,living_street,20,False,87.04599999999999,"LINESTRING (24.7246134 56.750553, 24.7249831 56.7507872, 24.7254377 56.7511893)",Priežu iela
137116066,False,2,,living_street,20,True,81.021,"LINESTRING (24.7246134 56.750553, 24.7245169 56.7505089, 24.7243283 56.7504665, 24.7243076 56.7504619, 24.7233362 56.7504039)",Priežu iela
139193634,False,,,living_street,20,False,297.98600000000005,"LINESTRING (24.7246134 56.750553, 24.7247851 56.7504501, 24.7250962 56.750306, 24.7252732 56.7502472, 24.7254771 56.7501854, 24.7258526 56.7500766, 24.7267002 56.7499001, 24.7283149 56.7495883, 24.7287011 56.7495765, 24.7290551 56.7495971)",Saules iela
137116066,False,2,,living_street,20,False,301.589,"LINESTRING (24.7254377 56.7511893, 24.7259199 56.7512834, 24.7260923 56.7512666, 24.7273494 56.7505904, 24.7279712 56.7502559, 24.7288513 56.7497824, 24.7290551 56.7495971)",Priežu iela
137116066,False,2,,living_street,20,True,87.04599999999999,"LINESTRING (24.7254377 56.7511893, 24.7249831 56.7507872, 24.7246134 56.750553)",Priežu iela
330528687,True,1,P8,primary,50,False,15.094000000000001,"LINESTRING (24.7172813 56.7476018, 24.7173912 56.7476186, 24.7175056 56.7476563)",
184327525,True,1,,primary_link,50,False,15.121,"LINESTRING (24.7170754 56.7476684, 24.7172275 56.7476022, 24.7172813 56.7476018)",
"[299116307, 1117835036]",True,"['1', '2']",A6;P8,trunk,50,False,423.697,"LINESTRING (24.7170754 56.7476684, 24.7171634 56.7475886, 24.7172627 56.7474985, 24.7176486 56.7472171, 24.7179956 56.7469479, 24.7196271 56.7457384, 24.7203007 56.745232, 24.7210011 56.7447056, 24.7212088 56.7446122)",
97282149,False,,,residential,,True,95.37799999999999,"LINESTRING (24.7178188 56.74427, 24.717875 56.7442293, 24.7185184 56.7437633, 24.7185622 56.7437418, 24.7186106 56.7437157, 24.7187541 56.7436433, 24.7188084 56.7436085)",
324031453,False,,,living_street,20,False,17.821,"LINESTRING (24.7219397 56.750851, 24.7220871 56.7509894)",Staru iela
324031453,False,,,living_street,20,True,21.787,"LINESTRING (24.7219397 56.750851, 24.7217218 56.7506957)",Staru iela
256241678,False,,,living_street,20,False,118.74,"LINESTRING (24.7219397 56.750851, 24.7217724 56.7508533, 24.7211678 56.7508704, 24.7210357 56.7508753, 24.7209993 56.7508336, 24.7209391 56.7503093)",Staru iela
870330685,False,,,living_street,20,False,119.97100000000002,"LINESTRING (24.7219397 56.750851, 24.7220554 56.7508416, 24.7221469 56.7508344, 24.7222068 56.7508037, 24.7225615 56.7506165, 24.7228827 56.7504393, 24.722903 56.750412, 24.7228786 56.7503785, 24.7227628 56.7503094, 24.7226174 56.7502331, 24.7224914 56.7501891, 24.7224741 56.7501673, 24.7224632 56.7501441)",
137116074,False,,,living_street,20,True,60.302,"LINESTRING (24.7209391 56.7503093, 24.7202806 56.7500054, 24.7201943 56.7499533)",
256241678,False,,,living_street,20,True,118.74000000000001,"LINESTRING (24.7209391 56.7503093, 24.7209993 56.7508336, 24.7210357 56.7508753, 24.7211678 56.7508704, 24.7217724 56.7508533, 24.7219397 56.750851)",Staru iela
324031453,False,,,living_street,20,False,64.466,"LINESTRING (24.7209391 56.7503093, 24.7212125 56.7504122, 24.7217218 56.7506957)",Staru iela
1059244776,False,2,P8,primary,50,True,53.568,"LINESTRING (24.7330195 56.7498354, 24.7328961 56.7497383, 24.7327512 56.7496618, 24.7325574 56.7495767, 24.7323745 56.7495165)",Celtnieku iela
137116124,False,,,residential,20,True,224.37199999999999,"LINESTRING (24.7301209 56.7451208, 24.7300789 56.7451328, 24.7299976 56.7451561, 24.7298527 56.7451855, 24.7297293 56.7451943, 24.7291928 56.7451708, 24.7281307 56.7450826, 24.7273497 56.7450214, 24.727071 56.7449963, 24.7269297 56.7449849, 24.7267857 56.7449905, 24.7264971 56.7450095)",Pils iela
376842063,False,,,residential,30,True,171.29500000000002,"LINESTRING (24.7301209 56.7451208, 24.7302201 56.745123, 24.7303059 56.7451415, 24.7304099 56.7451711, 24.7305554 56.7452042, 24.7306739 56.7452316, 24.7307519 56.7452675, 24.7307779 56.7453011, 24.7308205 56.7453427, 24.7308693 56.7453731, 24.7310315 56.7454293, 24.73114 56.7454567, 24.731231 56.7454837, 24.7313858 56.7455193, 24.7314955 56.7455317, 24.7316823 56.7455485, 24.7319048 56.745569, 24.7320607 56.7456044, 24.7322105 56.7456557, 24.7323643 56.7457173, 24.7325378 56.7458081)",Estrādes iela
324031453,False,,,living_street,20,False,21.787,"LINESTRING (24.7217218 56.7506957, 24.7219397 56.750851)",Staru iela
"[137116096, 288112308]",False,,,living_street,20,"[False, True]",83.437,"LINESTRING (24.7217218 56.7506957, 24.7220143 56.7505339, 24.7220426 56.7504977, 24.7220403 56.7504615, 24.7220004 56.7504239, 24.7219717 56.7503849, 24.7224632 56.7501441)",Staru iela
324031453,False,,,living_street,20,True,64.466,"LINESTRING (24.7217218 56.7506957, 24.7212125 56.7504122, 24.7209391 56.7503093)",Staru iela
137116121,False,,,residential,30,True,73.59,"LINESTRING (24.7325378 56.7458081, 24.7316287 56.7462434)",Estrādes iela
376842063,False,,,residential,30,False,171.295,"LINESTRING (24.7325378 56.7458081, 24.7323643 56.7457173, 24.7322105 56.7456557, 24.7320607 56.7456044, 24.7319048 56.745569, 24.7316823 56.7455485, 24.7314955 56.7455317, 24.7313858 56.7455193, 24.731231 56.7454837, 24.73114 56.7454567, 24.7310315 56.7454293, 24.7308693 56.7453731, 24.7308205 56.7453427, 24.7307779 56.7453011, 24.7307519 56.7452675, 24.7306739 56.7452316, 24.7305554 56.7452042, 24.7304099 56.7451711, 24.7303059 56.7451415, 24.7302201 56.745123, 24.7301209 56.7451208)",Estrādes iela
137116118,False,,,residential,,False,31.13,"LINESTRING (24.7280555 56.7467007, 24.7275887 56.7465873)",Birzes iela
137116118,False,,,residential,,True,14.527,"LINESTRING (24.7280555 56.7467007, 24.7282888 56.7467272)",Birzes iela
137116125,False,,,residential,,True,138.553,"LINESTRING (24.7280555 56.7467007, 24.7283731 56.7470161, 24.7283705 56.7472304, 24.7282249 56.7474623, 24.7280198 56.7475677, 24.7275823 56.7474394)",
823367262,False,,,residential,,True,107.751,"LINESTRING (24.7260965 56.7471382, 24.726231 56.7470683, 24.7263939 56.7470372, 24.7266418 56.7470741, 24.7275823 56.7474394)",
137116096,False,,,living_street,20,False,52.195,"LINESTRING (24.7224632 56.7501441, 24.7225758 56.7500889, 24.7227459 56.7500426, 24.7229964 56.75003, 24.7231993 56.7500493, 24.7232545 56.7500585)",Staru iela
"[137116096, 288112308]",False,,,living_street,20,"[False, True]",83.43700000000001,"LINESTRING (24.7224632 56.7501441, 24.7219717 56.7503849, 24.7220004 56.7504239, 24.7220403 56.7504615, 24.7220426 56.7504977, 24.7220143 56.7505339, 24.7217218 56.7506957)",Staru iela
870330685,False,,,living_street,20,True,119.97099999999999,"LINESTRING (24.7224632 56.7501441, 24.7224741 56.7501673, 24.7224914 56.7501891, 24.7226174 56.7502331, 24.7227628 56.7503094, 24.7228786 56.7503785, 24.722903 56.750412, 24.7228827 56.7504393, 24.7225615 56.7506165, 24.7222068 56.7508037, 24.7221469 56.7508344, 24.7220554 56.7508416, 24.7219397 56.750851)",
137116080,False,,,residential,,True,170.175,"LINESTRING (24.7242884 56.7439271, 24.7268672 56.7445122)",Ziedu iela
1059818999,True,,,residential,,False,16.07,"LINESTRING (24.7242884 56.7439271, 24.7240872 56.743918, 24.7240325 56.7439024)",Ziedu iela
291424772,False,2,,residential,30,False,7.758,"LINESTRING (24.7241032 56.7438444, 24.7240325 56.7439024)",Ozolu iela
1059819000,True,,,residential,,False,14.612,"LINESTRING (24.7241032 56.7438444, 24.7241543 56.7438613, 24.7242884 56.7439271)",Ziedu iela
1059856758,True,1,,primary_link,,False,17.587,"LINESTRING (24.7174368 56.7475039, 24.7174515 56.7475753, 24.7174834 56.7476271, 24.7175056 56.7476563)",
1059856760,True,1,A6;P8,trunk,50,False,14.631,"LINESTRING (24.7174368 56.7475039, 24.7173709 56.74753, 24.7172813 56.7476018)",
1059856759,True,1,P8,primary,50,False,18.941,"LINESTRING (24.7175056 56.7476563, 24.7175591 56.7476799, 24.7177369 56.7477699)",
