osmid,oneway,ref,name,highway,reversed,length,geometry,lanes
44498406,False,P130,Ventspils iela,primary,False,545.3960000000001,"LINESTRING (22.5717361 57.0468589, 22.5715534 57.0470266, 22.5709778 57.0475846, 22.570817 57.0477405, 22.5706513 57.0479011, 22.5706303 57.0479215, 22.5702994 57.048272, 22.5701886 57.0483894, 22.5701748 57.048404, 22.5694799 57.0491137, 22.569017 57.0496195, 22.5686887 57.0499783, 22.568505 57.0501349, 22.5683641 57.0502341, 22.5683294 57.050253, 22.5669882 57.0509854)",
"[925862875, 44498406]",False,P130,Ventspils iela,primary,True,97.557,"LINESTRING (22.5717361 57.0468589, 22.571789 57.046809, 22.5718638 57.0467347, 22.571991 57.0466338, 22.5725535 57.0462375, 22.5725626 57.0462252, 22.5726305 57.0461336)",
"[1101794090, 147029477]",False,,"['Abavas iela', 'Bērzu iela']",residential,False,203.178,"LINESTRING (22.5717361 57.0468589, 22.5709807 57.0465711, 22.5703502 57.0463272, 22.5703141 57.0463132, 22.5702122 57.0463015, 22.5700808 57.046338, 22.5690038 57.0467961)",
147029514,False,,Pilskalna iela,unclassified,True,266.10400000000004,"LINESTRING (22.5744254 57.0467993, 22.5747128 57.0467031, 22.575523 57.045933, 22.5752323 57.0457193, 22.5749019 57.0454763, 22.5747416 57.0452983, 22.5747258 57.0452807, 22.5745107 57.0450101, 22.5744466 57.0449254, 22.5744085 57.044875, 22.5743417 57.0447867)",
159918289,False,V1402,Talsu iela,secondary,False,153.349,"LINESTRING (22.5744254 57.0467993, 22.5742671 57.0467133, 22.5738705 57.0464321, 22.5736435 57.0462712, 22.5733514 57.0460641, 22.5730136 57.0458246, 22.5728574 57.0457168)",
"[159918289, 159918303]",False,V1402,"['Meža iela', 'Talsu iela']",secondary,True,258.649,"LINESTRING (22.5744254 57.0467993, 22.5747892 57.0469672, 22.5751792 57.0471752, 22.5753374 57.0472951, 22.5752592 57.0475647, 22.5752726 57.047772, 22.576263 57.0487784)",
159918288,False,P130,Rīgas iela,primary,False,12.667,"LINESTRING (22.5743417 57.0447867, 22.5741507 57.0448334)",2
147029514,False,,Pilskalna iela,unclassified,False,266.10400000000004,"LINESTRING (22.5743417 57.0447867, 22.5744085 57.044875, 22.5744466 57.0449254, 22.5745107 57.0450101, 22.5747258 57.0452807, 22.5747416 57.0452983, 22.5749019 57.0454763, 22.5752323 57.0457193, 22.575523 57.045933, 22.5747128 57.0467031, 22.5744254 57.0467993)",
159918288,False,P130,Rīgas iela,primary,True,63.848,"LINESTRING (22.5743417 57.0447867, 22.5748974 57.0446503, 22.5753033 57.0445499)",2
159918288,False,P130,Rīgas iela,primary,True,12.667,"LINESTRING (22.5741507 57.0448334, 22.5743417 57.0447867)",2
44498405,False,P130;V1402,Rīgas iela,primary,False,111.92199999999998,"LINESTRING (22.5741507 57.0448334, 22.5733804 57.0452058, 22.5730991 57.0453881, 22.5730578 57.0454232, 22.5730144 57.0454601, 22.5729601 57.0455287, 22.5729351 57.0455745)",
44498405,False,P130;V1402,Rīgas iela,primary,True,16.506,"LINESTRING (22.5728574 57.0457168, 22.5729351 57.0455745)",
159918289,False,V1402,Talsu iela,secondary,True,153.34900000000002,"LINESTRING (22.5728574 57.0457168, 22.5730136 57.0458246, 22.5733514 57.0460641, 22.5736435 57.0462712, 22.5738705 57.0464321, 22.5742671 57.0467133, 22.5744254 57.0467993)",
925862875,False,P130,Ventspils iela,primary,False,48.48799999999999,"LINESTRING (22.5728574 57.0457168, 22.5727762 57.0458343, 22.5727199 57.0459158, 22.5726676 57.0460162, 22.5726566 57.0460511, 22.5726305 57.0461336)",
225065010,False,,Kalna iela,residential,False,140.15,"LINESTRING (22.5753033 57.0445499, 22.5766017 57.0455938)",
159918288,False,P130,Rīgas iela,primary,False,63.848,"LINESTRING (22.5753033 57.0445499, 22.5748974 57.0446503, 22.5743417 57.0447867)",2
"[159918289, 159918303]",False,V1402,"['Talsu iela', 'Meža iela']",secondary,False,258.649,"LINESTRING (22.576263 57.0487784, 22.5752726 57.047772, 22.5752592 57.0475647, 22.5753374 57.0472951, 22.5751792 57.0471752, 22.5747892 57.0469672, 22.5744254 57.0467993)",
159918303,False,V1402,Meža iela,secondary,True,202.83100000000002,"LINESTRING (22.576263 57.0487784, 22.5769312 57.0490449, 22.5771311 57.0491787, 22.5772925 57.0493258, 22.5775771 57.0503438)",
159918303,False,V1402,Meža iela,secondary,False,34.633,"LINESTRING (22.5777185 57.0510429, 22.5776908 57.0507318)",
147029490,False,,Parka iela,residential,False,159.993,"LINESTRING (22.5648054 57.0501727, 22.5651559 57.0503108, 22.5665805 57.0508366, 22.5668741 57.0509437, 22.5669882 57.0509854)",
147029501,False,,,unclassified,False,250.70700000000002,"LINESTRING (22.5775771 57.0503438, 22.5774141 57.0503635, 22.5771384 57.0504119, 22.5767716 57.0505112, 22.5764099 57.0506343, 22.5738508 57.0513194)",
159918303,False,V1402,Meža iela,secondary,False,202.831,"LINESTRING (22.5775771 57.0503438, 22.5772925 57.0493258, 22.5771311 57.0491787, 22.5769312 57.0490449, 22.576263 57.0487784)",
159918303,False,V1402,Meža iela,secondary,True,43.697,"LINESTRING (22.5775771 57.0503438, 22.5776388 57.0505783, 22.5776908 57.0507318)",
159918303,False,V1402,Meža iela,secondary,True,34.633,"LINESTRING (22.5776908 57.0507318, 22.5777185 57.0510429)",
159918303,False,V1402,Meža iela,secondary,False,43.697,"LINESTRING (22.5776908 57.0507318, 22.5776388 57.0505783, 22.5775771 57.0503438)",
