osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,bridge,access,junction
35596507,False,,,Rennie Street,residential,30 mph,False,79.866,"LINESTRING (-3.7907484 55.9953932, -3.7920305 55.9954352)",,,
56018612,False,,,Rennie Street,residential,,False,149.566,"LINESTRING (-3.7907484 55.9953932, -3.7891232 55.9952866, -3.7883554 55.9952651)",,,
35596507,False,,,Rennie Street,residential,30 mph,True,79.866,"LINESTRING (-3.7920305 55.9954352, -3.7907484 55.9953932)",,,
35596493,False,,,Learmonth Street,residential,,False,103.351,"LINESTRING (-3.7872998 55.9959975, -3.7889611 55.9960238)",,,
196994662,True,,,Griffiths Street,residential,,False,92.12899999999999,"LINESTRING (-3.7872998 55.9959975, -3.7872514 55.9966777, -3.7872379 55.9968253)",,,
196994663,False,,,Griffiths Street,residential,,False,86.01500000000001,"LINESTRING (-3.7872998 55.9959975, -3.7873303 55.9954944, -3.7873251 55.9954199, -3.787311 55.9953648, -3.7872792 55.9952984, -3.7872457 55.9952297)",,,
35596492,False,,,Neilson Street,residential,,True,151.418,"LINESTRING (-3.7889611 55.9960238, -3.7888999 55.9973851)",,,
35596493,False,,,Learmonth Street,residential,,True,103.351,"LINESTRING (-3.7889611 55.9960238, -3.7872998 55.9959975)",,,
"[35596506, 35596493]",False,,,"['Learmonth Street', 'Woodlands Crescent']",residential,30 mph,False,128.10899999999998,"LINESTRING (-3.7889611 55.9960238, -3.790611 55.9960499, -3.7905925 55.9962787)",,,
29015642,False,2,,Majors Loan,tertiary,30 mph,False,28.546,"LINESTRING (-3.7908242 55.9975446, -3.7904754 55.9977115)",,,
35596506,False,,,Woodlands Crescent,residential,30 mph,True,144.429,"LINESTRING (-3.7908242 55.9975446, -3.7907652 55.9974917, -3.7906432 55.9973432, -3.7905466 55.9971634, -3.7905399 55.9969667, -3.7905925 55.9962787)",,,
35596492,False,,,Neilson Street,residential,,False,151.418,"LINESTRING (-3.7888999 55.9973851, -3.7889611 55.9960238)",,,
8907146,False,,B803,Hodge Street,secondary,30 mph,False,78.35299999999998,"LINESTRING (-3.7888999 55.9973851, -3.789456 55.997603, -3.7897075 55.9977034, -3.7898437 55.9977643, -3.7899324 55.9977871)",,,
8907146,False,,B803,Hodge Street,secondary,30 mph,True,120.749,"LINESTRING (-3.7888999 55.9973851, -3.7880802 55.9970831, -3.7872379 55.9968253)",,,
4886863,False,,,Woodside Terrace,residential,,True,14.129,"LINESTRING (-3.7844947 55.9951921, -3.7846849 55.9952616)",,,
"[134758760, 4886863]",False,,,"['Woodside Terrace', 'Cochrane Street']",residential,,"[False, True]",185.174,"LINESTRING (-3.7844947 55.9951921, -3.7844461 55.9951792, -3.7842915 55.9951557, -3.783977 55.9951441, -3.7836955 55.9951661, -3.7836683 55.9963764)",,,
134758761,False,,,Comely Park Terrace,residential,,True,21.146,"LINESTRING (-3.7833283 55.9963732, -3.7836683 55.9963764)",,,
134758761,False,,,Comely Park Terrace,residential,,False,21.146,"LINESTRING (-3.7836683 55.9963764, -3.7833283 55.9963732)",,,
134758761,False,,,Comely Park Terrace,residential,,True,27.448,"LINESTRING (-3.7836683 55.9963764, -3.7841095 55.9963836)",,,
"[134758760, 4886863]",False,,,"['Woodside Terrace', 'Cochrane Street']",residential,,"[False, True]",185.17399999999998,"LINESTRING (-3.7836683 55.9963764, -3.7836955 55.9951661, -3.783977 55.9951441, -3.7842915 55.9951557, -3.7844461 55.9951792, -3.7844947 55.9951921)",,,
134758761,False,,,Comely Park Terrace,residential,,False,27.448,"LINESTRING (-3.7841095 55.9963836, -3.7836683 55.9963764)",,,
4892236,True,,A803,Park Street,primary,30 mph,False,18.633,"LINESTRING (-3.7827944 56.0006796, -3.7828245 56.0006364, -3.7828691 56.0006085, -3.7829259 56.0005838, -3.7829949 56.0005636)",,,
4892237,True,,A803,Park Street,primary,30 mph,False,33.086999999999996,"LINESTRING (-3.7827944 56.0006796, -3.7827665 56.000606, -3.7827123 56.0005302, -3.7826525 56.0004785, -3.7825655 56.0004161)",,,
4892240,True,,B803,Cockburn Street,secondary,30 mph,False,13.524,"LINESTRING (-3.7878911 55.9988296, -3.7880673 55.9987583)",,,
251710777,True,,,Cockburn Street,secondary,30 mph,False,9.418,"LINESTRING (-3.7878911 55.9988296, -3.7879625 55.9988509, -3.7880083 55.9988809)",,,roundabout
251710777,True,,,Cockburn Street,secondary,30 mph,False,9.418,"LINESTRING (-3.7880083 55.9988809, -3.7880346 55.9989236, -3.7880316 55.9989631)",,,roundabout
4892260,True,1,B803,Cockburn Street,secondary,30 mph,False,82.87299999999999,"LINESTRING (-3.7880316 55.9989631, -3.7880733 55.9990613, -3.7881155 55.9991093, -3.7881811 55.9991647, -3.7882809 55.9992223, -3.7885323 55.9993058, -3.7889862 55.9994257)",,,
251710777,True,,,Cockburn Street,secondary,30 mph,False,18.75,"LINESTRING (-3.7880316 55.9989631, -3.7880047 55.9989996, -3.7879488 55.9990321, -3.7878846 55.9990486, -3.7878051 55.9990513)",,,roundabout
4886859,True,,A803,,primary,30 mph,False,5.214,"LINESTRING (-3.7769065 55.9981476, -3.7769373 55.9981635, -3.7769611 55.9981828)",,,roundabout
808544850,True,,A803,Callendar Road,primary,30 mph,False,15.928,"LINESTRING (-3.7766065 55.9982337, -3.7763679 55.9981816)",,,
1228673557,True,,A803,,primary,30 mph,False,8.138,"LINESTRING (-3.7766065 55.9982337, -3.7766171 55.9981976, -3.7766492 55.9981657)",,,roundabout
4886859,True,,A803,,primary,30 mph,False,9.805,"LINESTRING (-3.7766492 55.9981657, -3.7766878 55.9981458, -3.7767348 55.9981326, -3.7767865 55.9981272)",,,roundabout
44680615,False,,,Garden Terrace,residential,30 mph,True,148.189,"LINESTRING (-3.7800637 55.9999697, -3.7801052 56.0001907, -3.7802267 56.0012991)",,,
239825407,False,,A803,Kerse Lane,primary,30 mph,False,93.94800000000001,"LINESTRING (-3.7800637 55.9999697, -3.7802406 55.9999442, -3.7805278 55.9999219, -3.7808708 55.9999005, -3.7811798 55.9998851, -3.7813477 55.9998839, -3.7814567 55.999886, -3.7815626 55.9998875)",,,
239825407,False,,A803,Kerse Lane,primary,30 mph,True,89.136,"LINESTRING (-3.7800637 55.9999697, -3.7797362 56.000011, -3.7786688 56.0001545)",,,
4690567,True,2,A803,Park Street,primary,30 mph,False,14.825,"LINESTRING (-3.782892 56.0015018, -3.7828709 56.001369)",,,
44680617,True,,,,unclassified,30 mph,False,100.082,"LINESTRING (-3.782892 56.0015018, -3.7829254 56.0014399, -3.7829549 56.0014157, -3.7829953 56.0013964, -3.7830636 56.0013894, -3.7833862 56.0013901, -3.783779 56.0013938, -3.7840641 56.0013967, -3.7841038 56.0014013, -3.7841394 56.0014149, -3.7841592 56.0014461, -3.7841851 56.0015432)",,,
44680616,False,,,Orchard Street,residential,30 mph,False,152.502,"LINESTRING (-3.7816327 56.0013485, -3.7814882 55.9999794)",,,
44680612,False,,,Weir Street,residential,30 mph,False,87.764,"LINESTRING (-3.7816327 56.0013485, -3.7809521 56.0013492, -3.7802267 56.0012991)",,,
44680612,False,,,Weir Street,residential,30 mph,True,70.355,"LINESTRING (-3.7816327 56.0013485, -3.7820692 56.0013549, -3.7823245 56.0013628, -3.7827636 56.0013675)",,,
44680612,False,,,Weir Street,residential,30 mph,False,90.249,"LINESTRING (-3.7802267 56.0012991, -3.778783 56.0012152)",,,
44680612,False,,,Weir Street,residential,30 mph,True,87.764,"LINESTRING (-3.7802267 56.0012991, -3.7809521 56.0013492, -3.7816327 56.0013485)",,,
44680615,False,,,Garden Terrace,residential,30 mph,False,148.189,"LINESTRING (-3.7802267 56.0012991, -3.7801052 56.0001907, -3.7800637 55.9999697)",,,
44680614,False,,,Garden Street,residential,30 mph,True,105.018,"LINESTRING (-3.7784778 56.0002863, -3.7785222 56.0004234, -3.778783 56.0012152)",,,
44680612,False,,,Weir Street,residential,30 mph,True,90.249,"LINESTRING (-3.778783 56.0012152, -3.7802267 56.0012991)",,,
44680612,False,,,Weir Street,residential,30 mph,False,142.34199999999998,"LINESTRING (-3.778783 56.0012152, -3.7787649 56.0012143, -3.7787278 56.0012122, -3.7784105 56.0011952, -3.7778811 56.0011735, -3.7776882 56.0011687, -3.7771202 56.0011664, -3.7770426 56.0011628, -3.776971 56.0011529, -3.7769006 56.0011372, -3.7768314 56.0011144, -3.7767707 56.0010882, -3.7767125 56.0010486, -3.7766331 56.0009794)",,,
44680614,False,,,Garden Street,residential,30 mph,False,105.018,"LINESTRING (-3.778783 56.0012152, -3.7785222 56.0004234, -3.7784778 56.0002863)",,,
44680612,False,,,Weir Street,residential,30 mph,True,142.34199999999996,"LINESTRING (-3.7766331 56.0009794, -3.7767125 56.0010486, -3.7767707 56.0010882, -3.7768314 56.0011144, -3.7769006 56.0011372, -3.776971 56.0011529, -3.7770426 56.0011628, -3.7771202 56.0011664, -3.7776882 56.0011687, -3.7778811 56.0011735, -3.7784105 56.0011952, -3.7787278 56.0012122, -3.7787649 56.0012143, -3.778783 56.0012152)",,,
"[44680613, 467493310]",False,,,"['Kerse Lane', 'Kerse Place']",residential,30 mph,True,88.129,"LINESTRING (-3.7766331 56.0009794, -3.776649 56.0009383, -3.7766774 56.0008952, -3.7771843 56.0006817, -3.7773547 56.0005991, -3.7775571 56.0004793, -3.7775397 56.0004213)",,,
30445336,False,,,Cow Wynd,residential,,True,5.97,"LINESTRING (-3.7831837 55.99838, -3.7831578 55.9983283)",,,
"[30445336, 813805899]",False,,,"['Cow Wynd', 'Barnton Lane']","['residential', 'unclassified']",,"[False, True]",47.221000000000004,"LINESTRING (-3.7831837 55.99838, -3.7832811 55.9985548, -3.7828592 55.9986067)",,,
56018229,False,,,Bean Row,residential,,True,74.248,"LINESTRING (-3.7831837 55.99838, -3.7838763 55.9983422, -3.7839812 55.9983362, -3.7843706 55.9983078)",,,
56018221,False,,,Rosehall Terrace,residential,,False,82.645,"LINESTRING (-3.7851664 55.9970209, -3.7840765 55.9968364, -3.7839291 55.9967691)",,,
56018222,False,,,Bell's Wynd,residential,30 mph,False,85.63499999999999,"LINESTRING (-3.7867236 55.999326, -3.7872461 55.9992512, -3.7874625 55.9992267, -3.7875187 55.9992285, -3.7875681 55.9992457, -3.7875993 55.999278, -3.7876365 55.9993688, -3.7876864 55.9994454, -3.7877695 55.9994973)",,,
56018222,False,,,Bell's Wynd,residential,30 mph,True,85.63499999999999,"LINESTRING (-3.7877695 55.9994973, -3.7876864 55.9994454, -3.7876365 55.9993688, -3.7875993 55.999278, -3.7875681 55.9992457, -3.7875187 55.9992285, -3.7874625 55.9992267, -3.7872461 55.9992512, -3.7867236 55.999326)",,,
56018223,True,,,,unclassified,30 mph,False,30.274,"LINESTRING (-3.7877695 55.9994973, -3.7879121 55.9995067, -3.7879886 55.9995013, -3.7880941 55.9994736, -3.7882134 55.9994231)",,,
4690561,True,2,B803,Cockburn Street,secondary,30 mph,False,51.313,"LINESTRING (-3.7882134 55.9994231, -3.7882172 55.9993797, -3.7881895 55.9992842, -3.7881273 55.9992185, -3.7880656 55.9991731, -3.7878975 55.9990927, -3.7878051 55.9990513)",,,
56018224,False,,,Burnhead Lane,residential,,False,149.542,"LINESTRING (-3.7814631 55.9984113, -3.7807832 55.9977902, -3.7807721 55.99778, -3.7801725 55.9972768)",,,
56018225,False,,,Pleasance Gardens,residential,,False,49.634,"LINESTRING (-3.7878609 55.9979626, -3.7873344 55.9982981)",,,
56018225,False,,,Pleasance Gardens,residential,,True,49.634,"LINESTRING (-3.7873344 55.9982981, -3.7878609 55.9979626)",,,
56018231,False,,,Pleasance Gardens,residential,,False,98.45800000000001,"LINESTRING (-3.7873344 55.9982981, -3.7865311 55.9982219, -3.7858853 55.9982243, -3.7857651 55.9982103)",,,
56018231,False,,,Pleasance Gardens,residential,,True,59.617,"LINESTRING (-3.7873344 55.9982981, -3.7878103 55.9983495, -3.7878932 55.9983521, -3.7879705 55.9983458, -3.7880419 55.9983275, -3.7882256 55.9982461)",,,
196994661,False,,,Baxter's Wynd,residential,,False,61.16,"LINESTRING (-3.78441 55.9988573, -3.7844016 55.9986197, -3.7843706 55.9983078)",,,
56018229,False,,,Bean Row,residential,,False,74.24799999999999,"LINESTRING (-3.7843706 55.9983078, -3.7839812 55.9983362, -3.7838763 55.9983422, -3.7831837 55.99838)",,,
196994661,False,,,Baxter's Wynd,residential,,False,52.754000000000005,"LINESTRING (-3.7843706 55.9983078, -3.7845824 55.9980275, -3.7846062 55.997978, -3.7846252 55.9978596)",,,
196994661,False,,,Baxter's Wynd,residential,,True,61.16,"LINESTRING (-3.7843706 55.9983078, -3.7844016 55.9986197, -3.78441 55.9988573)",,,
56018227,False,,,Booth Place,residential,,True,47.069,"LINESTRING (-3.7846252 55.9978596, -3.7853749 55.997918)",,,
56018227,False,,,Booth Place,residential,,False,88.01400000000001,"LINESTRING (-3.7846252 55.9978596, -3.7841086 55.9978171, -3.7832234 55.9977502)",,,
196994661,False,,,Baxter's Wynd,residential,,True,52.754,"LINESTRING (-3.7846252 55.9978596, -3.7846062 55.997978, -3.7845824 55.9980275, -3.7843706 55.9983078)",,,
56018227,False,,,Booth Place,residential,,False,47.069,"LINESTRING (-3.7853749 55.997918, -3.7846252 55.9978596)",,,
56018227,False,,,Booth Place,residential,,True,29.185,"LINESTRING (-3.7853749 55.997918, -3.7858399 55.9979536)",,,
56018228,False,,,St Andrews Place,residential,,True,57.307,"LINESTRING (-3.7853749 55.997918, -3.7854861 55.9981927, -3.7855064 55.9982402, -3.785543 55.9982657, -3.7855941 55.9982749, -3.7856455 55.998272, -3.7856934 55.9982586, -3.7857362 55.9982363, -3.7857651 55.9982103)",,,
30445336,False,,,Cow Wynd,residential,,False,65.813,"LINESTRING (-3.7832234 55.9977502, -3.7831103 55.9979718, -3.7830925 55.9980609, -3.7830915 55.9981728, -3.7831578 55.9983283)",,,
30445336,False,,,Cow Wynd,residential,,True,107.353,"LINESTRING (-3.7832234 55.9977502, -3.7832872 55.9976163, -3.7833945 55.9974567, -3.7837947 55.9970063, -3.7837908 55.996964, -3.7837557 55.9969118, -3.783699 55.9968665)",,,
56018227,False,,,Booth Place,residential,,True,88.01400000000001,"LINESTRING (-3.7832234 55.9977502, -3.7841086 55.9978171, -3.7846252 55.9978596)",,,
195004077,False,,,Pleasance,residential,,True,28.92,"LINESTRING (-3.7857651 55.9982103, -3.7858399 55.9979536)",,,
56018228,False,,,St Andrews Place,residential,,False,57.307,"LINESTRING (-3.7857651 55.9982103, -3.7857362 55.9982363, -3.7856934 55.9982586, -3.7856455 55.998272, -3.7855941 55.9982749, -3.785543 55.9982657, -3.7855064 55.9982402, -3.7854861 55.9981927, -3.7853749 55.997918)",,,
56018231,False,,,Pleasance Gardens,residential,,True,98.458,"LINESTRING (-3.7857651 55.9982103, -3.7858853 55.9982243, -3.7865311 55.9982219, -3.7873344 55.9982981)",,,
56018231,False,,,Pleasance Gardens,residential,,False,59.617,"LINESTRING (-3.7882256 55.9982461, -3.7880419 55.9983275, -3.7879705 55.9983458, -3.7878932 55.9983521, -3.7878103 55.9983495, -3.7873344 55.9982981)",,,
56018612,False,,,Rennie Street,residential,,False,69.121,"LINESTRING (-3.7883554 55.9952651, -3.7872457 55.9952297)",,,
134761076,False,,,Aitchison Place,residential,,True,52.166,"LINESTRING (-3.7883554 55.9952651, -3.7883759 55.9947961)",,,
56018612,False,,,Rennie Street,residential,,True,149.566,"LINESTRING (-3.7883554 55.9952651, -3.7891232 55.9952866, -3.7907484 55.9953932)",,,
56018612,False,,,Rennie Street,residential,,True,69.121,"LINESTRING (-3.7872457 55.9952297, -3.7883554 55.9952651)",,,
196994663,False,,,Griffiths Street,residential,,True,86.015,"LINESTRING (-3.7872457 55.9952297, -3.7872792 55.9952984, -3.787311 55.9953648, -3.7873251 55.9954199, -3.7873303 55.9954944, -3.7872998 55.9959975)",,,
56018626,False,,,Hamilton Drive,residential,30 mph,False,109.643,"LINESTRING (-3.7923536 55.9963264, -3.7905925 55.9962787)",,,
56018626,False,,,Hamilton Drive,residential,30 mph,True,109.643,"LINESTRING (-3.7905925 55.9962787, -3.7923536 55.9963264)",,,
35596506,False,,,Woodlands Crescent,residential,30 mph,False,144.429,"LINESTRING (-3.7905925 55.9962787, -3.7905399 55.9969667, -3.7905466 55.9971634, -3.7906432 55.9973432, -3.7907652 55.9974917, -3.7908242 55.9975446)",,,
"[35596506, 35596493]",False,,,"['Learmonth Street', 'Woodlands Crescent']",residential,30 mph,True,128.10899999999998,"LINESTRING (-3.7905925 55.9962787, -3.790611 55.9960499, -3.7889611 55.9960238)",,,
56018635,False,,,Aitchison Place,residential,,False,11.829,"LINESTRING (-3.7899074 55.9948321, -3.7897248 55.9948023)",,,
134761076,False,,,Aitchison Place,residential,,False,52.166,"LINESTRING (-3.7883759 55.9947961, -3.7883554 55.9952651)",,,
56018635,False,,,Aitchison Place,residential,,False,63.207,"LINESTRING (-3.7883759 55.9947961, -3.7878624 55.9947887, -3.7878516 55.9949852, -3.7877004 55.9949851)",,,
56018635,False,,,Aitchison Place,residential,,True,84.31700000000001,"LINESTRING (-3.7883759 55.9947961, -3.7888372 55.9947661, -3.7891445 55.9947677, -3.789461 55.9947797, -3.7897248 55.9948023)",,,
56018637,False,,,Fortuna Court,residential,30 mph,False,82.434,"LINESTRING (-3.7792389 55.9956436, -3.7793368 55.9958521, -3.7793438 55.9959075, -3.7792861 55.9959922, -3.7792245 55.996056, -3.7791102 55.9961041, -3.7787197 55.9961664)",,,
56018637,False,,,Fortuna Court,residential,30 mph,True,82.434,"LINESTRING (-3.7787197 55.9961664, -3.7791102 55.9961041, -3.7792245 55.996056, -3.7792861 55.9959922, -3.7793438 55.9959075, -3.7793368 55.9958521, -3.7792389 55.9956436)",,,
265821426,False,2,,Kemper Avenue,tertiary,30 mph,False,146.453,"LINESTRING (-3.7787197 55.9961664, -3.7787517 55.9962172, -3.7792539 55.9970147, -3.7794002 55.997247, -3.7794768 55.9973687, -3.779502 55.9974087)",,,
265821426,False,2,,Kemper Avenue,tertiary,30 mph,True,95.727,"LINESTRING (-3.7787197 55.9961664, -3.7786421 55.9960149, -3.7785582 55.9958511, -3.7784462 55.9956093, -3.778325 55.9953344)",,,
56018641,False,,,Finistere Avenue,residential,30 mph,False,70.162,"LINESTRING (-3.778325 55.9953344, -3.7788624 55.9952565, -3.7794151 55.9951718)",,,
265821426,False,2,,Kemper Avenue,tertiary,30 mph,False,95.727,"LINESTRING (-3.778325 55.9953344, -3.7784462 55.9956093, -3.7785582 55.9958511, -3.7786421 55.9960149, -3.7787197 55.9961664)",,,
56018641,False,,,Finistere Avenue,residential,30 mph,False,107.45,"LINESTRING (-3.7794151 55.9951718, -3.7799708 55.995081, -3.7802649 55.9950276, -3.7805631 55.9949674, -3.7810506 55.994862)",,,
56018641,False,,,Finistere Avenue,residential,30 mph,True,70.162,"LINESTRING (-3.7794151 55.9951718, -3.7788624 55.9952565, -3.778325 55.9953344)",,,
56018645,False,,,Creteil Court,residential,30 mph,True,73.634,"LINESTRING (-3.7794151 55.9951718, -3.7795229 55.9953819, -3.7793882 55.9955136, -3.778891 55.9956024)",,,
56018641,False,,,Finistere Avenue,residential,30 mph,True,107.45000000000002,"LINESTRING (-3.7810506 55.994862, -3.7805631 55.9949674, -3.7802649 55.9950276, -3.7799708 55.995081, -3.7794151 55.9951718)",,,
56018645,False,,,Creteil Court,residential,30 mph,False,73.63399999999999,"LINESTRING (-3.778891 55.9956024, -3.7793882 55.9955136, -3.7795229 55.9953819, -3.7794151 55.9951718)",,,
56018647,False,,,Comely Place,residential,30 mph,False,94.733,"LINESTRING (-3.7819332 55.9952191, -3.782276 55.9960492)",,,
56018647,False,,,Comely Place,residential,30 mph,True,94.733,"LINESTRING (-3.782276 55.9960492, -3.7819332 55.9952191)",,,
56018647,False,,,Comely Place,residential,30 mph,False,114.03,"LINESTRING (-3.782276 55.9960492, -3.7823182 55.9961513, -3.7826283 55.9969025, -3.7826886 55.9970484)",,,
56018648,False,,,Comely Park Gardens,residential,30 mph,False,74.65400000000001,"LINESTRING (-3.782276 55.9960492, -3.7820926 55.9959939, -3.7819958 55.9958613, -3.7819372 55.9958046, -3.7818082 55.9957456, -3.7817214 55.9956513, -3.7816061 55.9955956, -3.7814987 55.9956096)",,,
8907147,False,2,B8080,St Crispin's Place,secondary,30 mph,False,56.999,"LINESTRING (-3.7826886 55.9970484, -3.7823234 55.9970959, -3.7822517 55.9971052, -3.7817908 55.9971508)",,,
8907147,False,2,B8080,St Crispin's Place,secondary,30 mph,True,66.217,"LINESTRING (-3.7826886 55.9970484, -3.7831654 55.9969847, -3.7832533 55.9969683, -3.7833412 55.9969518, -3.7834068 55.9969396, -3.783699 55.9968665)",,,
56018647,False,,,Comely Place,residential,30 mph,True,114.03,"LINESTRING (-3.7826886 55.9970484, -3.7826283 55.9969025, -3.7823182 55.9961513, -3.782276 55.9960492)",,,
56018648,False,,,Comely Park Gardens,residential,30 mph,True,74.654,"LINESTRING (-3.7814987 55.9956096, -3.7816061 55.9955956, -3.7817214 55.9956513, -3.7818082 55.9957456, -3.7819372 55.9958046, -3.7819958 55.9958613, -3.7820926 55.9959939, -3.782276 55.9960492)",,,
56018649,False,,,Oswald Street,residential,30 mph,False,76.685,"LINESTRING (-3.7808891 55.9956508, -3.781282 55.9963045)",,,
56018649,False,,,Oswald Street,residential,30 mph,False,99.281,"LINESTRING (-3.781282 55.9963045, -3.7817908 55.9971508)",,,
56018649,False,,,Oswald Street,residential,30 mph,True,76.685,"LINESTRING (-3.781282 55.9963045, -3.7808891 55.9956508)",,,
56018650,False,,,Elgin Place,residential,30 mph,False,36.971,"LINESTRING (-3.781282 55.9963045, -3.7807155 55.9964054)",,,
8907147,False,2,B8080,St Crispin's Place,secondary,30 mph,False,47.284,"LINESTRING (-3.7817908 55.9971508, -3.7810412 55.9972222)",,,
56018649,False,,,Oswald Street,residential,30 mph,True,99.281,"LINESTRING (-3.7817908 55.9971508, -3.781282 55.9963045)",,,
8907147,False,2,B8080,St Crispin's Place,secondary,30 mph,True,56.998999999999995,"LINESTRING (-3.7817908 55.9971508, -3.7822517 55.9971052, -3.7823234 55.9970959, -3.7826886 55.9970484)",,,
56018650,False,,,Elgin Place,residential,30 mph,True,36.971,"LINESTRING (-3.7807155 55.9964054, -3.781282 55.9963045)",,,
56018880,False,,,Arnothill Gardens,residential,,False,123.22300000000001,"LINESTRING (-3.7902238 55.999098, -3.7885641 55.9986702, -3.7884454 55.9986152)",,,
4690563,False,,B803,Cockburn Street,secondary,30 mph,False,28.39,"LINESTRING (-3.7884454 55.9986152, -3.7883768 55.9986415, -3.7880673 55.9987583)",,,
4690563,False,,B803,Cockburn Street,secondary,30 mph,True,51.771,"LINESTRING (-3.7884454 55.9986152, -3.7887656 55.9984963, -3.7891115 55.9983369)",,,
56018880,False,,,Arnothill Gardens,residential,,True,123.22300000000001,"LINESTRING (-3.7884454 55.9986152, -3.7885641 55.9986702, -3.7902238 55.999098)",,,
56018887,False,,,Arnothill,residential,,False,175.365,"LINESTRING (-3.7915994 55.9990757, -3.7905289 55.9987903, -3.7901026 55.9986697, -3.7897114 55.9985278, -3.7891115 55.9983369)",,,
56018888,False,,,Arnothill Mews,residential,,False,103.029,"LINESTRING (-3.7915994 55.9990757, -3.7918278 55.9987875, -3.7917879 55.9987079, -3.79094 55.9984741)",,,
4690563,False,,B803,Cockburn Street,secondary,30 mph,False,51.771,"LINESTRING (-3.7891115 55.9983369, -3.7887656 55.9984963, -3.7884454 55.9986152)",,,
"[4690563, 251710780]",False,,B803,"['Cockburn Street', 'Hodge Street']",secondary,30 mph,True,80.278,"LINESTRING (-3.7891115 55.9983369, -3.7892375 55.998272, -3.7893924 55.9981881, -3.789748 55.9979609, -3.7898466 55.997891, -3.7898887 55.997847, -3.7899324 55.9977871)",,,
56018887,False,,,Arnothill,residential,,True,175.365,"LINESTRING (-3.7891115 55.9983369, -3.7897114 55.9985278, -3.7901026 55.9986697, -3.7905289 55.9987903, -3.7915994 55.9990757)",,,
56018888,False,,,Arnothill Mews,residential,,True,103.029,"LINESTRING (-3.79094 55.9984741, -3.7917879 55.9987079, -3.7918278 55.9987875, -3.7915994 55.9990757)",,,
816330060,False,,,Penders Lane,residential,,False,49.526,"LINESTRING (-3.7901676 55.999998, -3.7901661 56.0004434)",,,
4690559,True,3,A803,West Bridge Street,primary,30 mph,False,18.979,"LINESTRING (-3.7901661 56.0004434, -3.7898636 56.0004206)",,,
816330060,False,,,Penders Lane,residential,,True,49.526,"LINESTRING (-3.7901661 56.0004434, -3.7901676 55.999998)",,,
56018892,False,,,Chapel Lane,residential,,False,40.218,"LINESTRING (-3.7888934 55.9999434, -3.7888433 56.000304)",,,
56018895,False,,,Wellside Place,residential,,False,209.66400000000002,"LINESTRING (-3.7901095 56.0023011, -3.7899339 56.0009947, -3.7899007 56.0007329, -3.7898718 56.0005117, -3.7898636 56.0004206)",,,
4690559,True,3,A803,West Bridge Street,primary,30 mph,False,64.757,"LINESTRING (-3.7898636 56.0004206, -3.7896678 56.0004012, -3.789199 56.0003459, -3.7888433 56.000304)",,,
56018895,False,,,Wellside Place,residential,,True,209.66400000000002,"LINESTRING (-3.7898636 56.0004206, -3.7898718 56.0005117, -3.7899007 56.0007329, -3.7899339 56.0009947, -3.7901095 56.0023011)",,,
191971540,False,,,Meeks Road,unclassified,,True,81.21799999999999,"LINESTRING (-3.7872656 56.0030736, -3.7864993 56.0030509, -3.7859608 56.003039)",,,
191971540,False,,,Meeks Road,unclassified,,False,81.21799999999999,"LINESTRING (-3.7859608 56.003039, -3.7864993 56.0030509, -3.7872656 56.0030736)",,,
191971540,False,,,Meeks Road,unclassified,,True,123.985,"LINESTRING (-3.7859608 56.003039, -3.784943 56.0030105, -3.7846789 56.0030052, -3.7845978 56.0030077, -3.7845113 56.0030191, -3.7843658 56.0030443, -3.7842551 56.003059, -3.7839805 56.0030571)",,,
"[9657263, 10427614, 10427615]",False,,,Hope Street,unclassified,30 mph,True,175.198,"LINESTRING (-3.7885984 56.0029879, -3.7884022 56.0028404, -3.7883808 56.0027979, -3.7883715 56.0027644, -3.7883445 56.0025781, -3.7883275 56.0024611, -3.7883063 56.0023153, -3.7882609 56.0019476, -3.7882472 56.0018822, -3.7882367 56.0018551, -3.7882123 56.0017934, -3.7881735 56.0017117, -3.7880936 56.0016333, -3.7880254 56.0015883, -3.7879023 56.0015103)",yes,,
56018227,False,,,Booth Place,residential,,False,29.185,"LINESTRING (-3.7858399 55.9979536, -3.7853749 55.997918)",,,
195004077,False,,,Pleasance,residential,,False,28.92,"LINESTRING (-3.7858399 55.9979536, -3.7857651 55.9982103)",,,
195004077,False,,,Pleasance,residential,,True,87.64099999999999,"LINESTRING (-3.7858399 55.9979536, -3.785876 55.9978262, -3.7859703 55.9974318, -3.7860117 55.9973255, -3.7860848 55.9971786)",,,
9657260,True,,,Glebe Street,unclassified,30 mph,False,6.116,"LINESTRING (-3.7859928 56.0018691, -3.7859941 56.0018141)",,,
4690565,True,,A803,Garrison Place,primary,30 mph,False,114.41900000000001,"LINESTRING (-3.7859928 56.0018691, -3.7858353 56.0018694, -3.785732 56.0018691, -3.784347 56.0018818, -3.7841557 56.0019006)",,,
56018635,False,,,Aitchison Place,residential,,True,63.206999999999994,"LINESTRING (-3.7877004 55.9949851, -3.7878516 55.9949852, -3.7878624 55.9947887, -3.7883759 55.9947961)",,,
134761085,False,,,Pleasance Road,unclassified,,True,46.281,"LINESTRING (-3.7860282 55.994786, -3.7862924 55.9951751)",,,
