osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,access,junction,width,tunnel
230503369,Great Scotland Yard,residential,20 mph,False,True,29.345,"LINESTRING (-0.1265116 51.5061185, -0.1267035 51.506062, -0.1267896 51.5060382, -0.1268974 51.5060091)",,,,,,
4256546,Great Scotland Yard,residential,20 mph,False,False,15.308,"LINESTRING (-0.126607 51.5062427, -0.1265116 51.5061185)",,,,,,
230503366,Great Scotland Yard,residential,20 mph,False,True,55.259,"LINESTRING (-0.1257722 51.506306, -0.1265116 51.5061185)",,,,,,
4256796,Scotland Place,residential,20 mph,False,False,43.126,"LINESTRING (-0.1257722 51.506306, -0.1255931 51.5060128, -0.1255486 51.505944)",,,,,,
230503366,Great Scotland Yard,residential,20 mph,False,False,99.326,"LINESTRING (-0.1257722 51.506306, -0.1254226 51.5063989, -0.1252829 51.5064494, -0.1251751 51.5065085, -0.1250766 51.5066278, -0.1249151 51.5069448)",,,,,,
498958807,Spring Gardens,residential,20 mph,False,False,16.567,"LINESTRING (-0.1278709 51.5064342, -0.1278101 51.5062901)",,,,,,
195406732,Spring Gardens,residential,20 mph,False,False,121.1,"LINESTRING (-0.1278709 51.5064342, -0.127929 51.506426, -0.1282894 51.5063766, -0.1291858 51.5062541, -0.1292614 51.5062438, -0.1293292 51.5063141, -0.1294312 51.506417)",,,,,,
498958807,Spring Gardens,residential,20 mph,False,True,59.169999999999995,"LINESTRING (-0.1278709 51.5064342, -0.12799 51.5067509, -0.1280286 51.5068251, -0.1280782 51.5068868, -0.128137 51.5069342)",,,,,,
935777935,William IV Street,secondary,20 mph,True,False,5.548,"LINESTRING (-0.126944 51.5095078, -0.1269281 51.5095044, -0.1268824 51.5094771)",,B404,,,,
4260259,Adelaide Street,residential,20 mph,False,False,38.205,"LINESTRING (-0.125896 51.5094899, -0.1258922 51.5094492, -0.1258783 51.5091465)",,,,,,
148377822,Chandos Place,residential,20 mph,False,True,52.338,"LINESTRING (-0.125896 51.5094899, -0.1258963 51.5095285, -0.1258941 51.5095692, -0.1258839 51.5095919, -0.1258647 51.509624, -0.1257745 51.50967, -0.1255234 51.5097783, -0.1254446 51.5098294)",,,,,,
155451007,William IV Street,residential,20 mph,False,True,68.285,"LINESTRING (-0.125896 51.5094899, -0.1261646 51.5094829, -0.1268824 51.5094771)",,,,,,
647037417,William IV Street,residential,20 mph,False,False,119.821,"LINESTRING (-0.125896 51.5094899, -0.125404 51.5094895, -0.1243756 51.5094912, -0.1242842 51.5095096, -0.1242481 51.5095456, -0.1242361 51.5095737)",,,,,,
4260259,Adelaide Street,residential,20 mph,False,True,38.205,"LINESTRING (-0.1258783 51.5091465, -0.1258922 51.5094492, -0.125896 51.5094899)",,,,,,
349937184,Carlton House Terrace,residential,20 mph,False,False,18.655,"LINESTRING (-0.13193 51.5063545, -0.1316944 51.506436)",,,,,,
349937184,Carlton House Terrace,residential,20 mph,False,True,107.73,"LINESTRING (-0.13193 51.5063545, -0.1332708 51.5058624)",,,,,,
38446963,Waterloo Place,residential,20 mph,True,False,99.949,"LINESTRING (-0.13193 51.5063545, -0.132579 51.5070853, -0.1326271 51.5071417)",,,,,,
211489816,Carlton Gardens,residential,20 mph,False,True,100.203,"LINESTRING (-0.1332708 51.5058624, -0.1339752 51.5066497)",,,,,,
349937184,Carlton House Terrace,residential,20 mph,False,False,107.73,"LINESTRING (-0.1332708 51.5058624, -0.13193 51.5063545)",,,,,,
"[349937184, 4369410]","['Carlton House Terrace', 'Carlton Gardens']",residential,20 mph,False,"[False, True]",61.68,"LINESTRING (-0.1332708 51.5058624, -0.1336865 51.5057129, -0.1340504 51.5055939)",,,,,,
4373939,Warwick House Street,residential,20 mph,False,True,99.95399999999998,"LINESTRING (-0.1312149 51.5071935, -0.1310574 51.5072437, -0.130981 51.5072529, -0.1306975 51.5073392, -0.1305839 51.5073673, -0.1304649 51.5073997, -0.1303654 51.5074242, -0.1303056 51.5074382, -0.130233 51.5074551, -0.1301778 51.5074691, -0.1301158 51.5074869, -0.1300724 51.5075066, -0.1300382 51.5075373, -0.1300201 51.5075664, -0.1300035 51.5076161)",,,,,,
4358420,St James's Market,residential,20 mph,True,False,56.756,"LINESTRING (-0.1333763 51.5092547, -0.1333513 51.5092578, -0.1327444 51.5094601, -0.1326532 51.5094939)",,,,,,
35085535,Haymarket,primary,20 mph,True,False,34.097,"LINESTRING (-0.1326532 51.5094939, -0.1325002 51.5093312, -0.1324533 51.5092864, -0.1324028 51.5092299)",2,A4,,,,
4358431,Orange Street,residential,20 mph,True,False,69.61,"LINESTRING (-0.1320508 51.5088294, -0.1319078 51.5088824, -0.1311865 51.5091496)",1,,,,,
436945579,Haymarket,primary,20 mph,True,False,46.958,"LINESTRING (-0.1320508 51.5088294, -0.1318387 51.5085872, -0.1318032 51.5085468, -0.1317288 51.5084577)",3,A4,,,,
4358430,Oxendon Street,residential,20 mph,True,False,53.954,"LINESTRING (-0.1311865 51.5091496, -0.131587 51.5095659)",1,,,,,
647037413,Orange Street,residential,20 mph,True,False,43.65299999999999,"LINESTRING (-0.1311865 51.5091496, -0.1309689 51.5092357, -0.1307644 51.5093166, -0.1307093 51.5093474, -0.1306681 51.5093715)",1,,,,,
4358441,Carlton Street,residential,20 mph,False,True,54.47699999999999,"LINESTRING (-0.1330567 51.5088232, -0.1330788 51.508822, -0.1336046 51.5086356, -0.1336756 51.5086104, -0.1337456 51.5085888)",,,,,,
4358441,Carlton Street,residential,20 mph,False,False,54.477,"LINESTRING (-0.1337456 51.5085888, -0.1336756 51.5086104, -0.1336046 51.5086356, -0.1330788 51.508822, -0.1330567 51.5088232)",,,,,,
462641800,Regent Street St James's,primary,20 mph,True,False,81.03099999999999,"LINESTRING (-0.1337456 51.5085888, -0.1338008 51.5086522, -0.1339993 51.5088809, -0.1341743 51.5090819, -0.134208 51.5091211, -0.1342372 51.509155, -0.1343057 51.5092287)",4,A4,,,,
"[49796159, 4358455]",St Martin's Street,residential,20 mph,False,False,96.097,"LINESTRING (-0.1302362 51.5088214, -0.1298313 51.5089015, -0.1297892 51.5089238, -0.129755 51.5089528, -0.1299419 51.5094384, -0.1299513 51.5094679)",1,,,,,
318825723,Whitcomb Street,residential,20 mph,True,False,68.221,"LINESTRING (-0.1302362 51.5088214, -0.1303222 51.5089606, -0.130357 51.5090065, -0.1304067 51.5090631, -0.1304476 51.5091172, -0.1305478 51.5092483, -0.1306515 51.5093545, -0.1306681 51.5093715)",1,,,,,
4360146,Suffolk Street,residential,20 mph,True,False,47.260999999999996,"LINESTRING (-0.1303096 51.5079533, -0.130368 51.5080184, -0.1306422 51.5083245)",,,,,,
603198589,Pall Mall East,primary,20 mph,True,False,44.025999999999996,"LINESTRING (-0.1303096 51.5079533, -0.1301246 51.5080213, -0.1297655 51.5081584)",2,A4,,,,
43491848,Haymarket,primary,20 mph,True,False,23.218,"LINESTRING (-0.1312218 51.5079003, -0.1312345 51.5078447, -0.1311985 51.5077997, -0.131168 51.5077609, -0.1311552 51.5077388, -0.1311359 51.5077052)",2,A4,,,,
210500025,Haymarket,primary,20 mph,True,False,24.581,"LINESTRING (-0.1312218 51.5079003, -0.1311444 51.5078715, -0.1311058 51.507831, -0.1310668 51.5077974, -0.1310419 51.5077807, -0.1309994 51.5077653, -0.1309656 51.507756)",2,A4,,,,
4373994,Suffolk Street,residential,20 mph,False,True,63.176,"LINESTRING (-0.1306422 51.5083245, -0.1310691 51.5088267)",,,,,,
4360147,Suffolk Place,residential,20 mph,True,False,58.421,"LINESTRING (-0.1306422 51.5083245, -0.1312322 51.5081277, -0.1313862 51.5080763)",,,,,,
4373994,Suffolk Street,residential,20 mph,False,False,63.176,"LINESTRING (-0.1310691 51.5088267, -0.1306422 51.5083245)",,,,,,
4369410,Carlton Gardens,residential,20 mph,False,True,12.766,"LINESTRING (-0.1343102 51.5055088, -0.134147 51.5055623)",,,,,,
349937184,Carlton House Terrace,residential,20 mph,False,True,139.175,"LINESTRING (-0.1299459 51.5070539, -0.130272 51.5069418, -0.1305871 51.5068307, -0.1306819 51.5067957, -0.1311437 51.5066242, -0.1316944 51.506436)",,,,,,
195406732,Spring Gardens,residential,20 mph,False,True,121.10000000000001,"LINESTRING (-0.1294312 51.506417, -0.1293292 51.5063141, -0.1292614 51.5062438, -0.1291858 51.5062541, -0.1282894 51.5063766, -0.127929 51.506426, -0.1278709 51.5064342)",,,,,,
"[515540040, 537932905, 537932902, 575394079]",The Mall,tertiary,20 mph,True,False,85.091,"LINESTRING (-0.1294312 51.506417, -0.1289833 51.5066024, -0.1287904 51.5066813, -0.1287029 51.5067187, -0.1285852 51.5067687, -0.1284061 51.5068394)",,,,,,building_passage
"[817967120, 817967121, 817967122, 817967123]",,tertiary,20 mph,True,False,88.07600000000001,"LINESTRING (-0.1294312 51.506417, -0.1293696 51.5064949, -0.1290508 51.506639, -0.1288643 51.5067269, -0.1287732 51.5067667, -0.1286487 51.5068172, -0.1284738 51.5068345, -0.1284061 51.5068394)",,,,,,building_passage
"[776630481, 776630483, 498958812, 1127848230]",The Mall,tertiary,20 mph,False,True,113.52900000000001,"LINESTRING (-0.1294312 51.506417, -0.1296231 51.5063459, -0.1300842 51.506155, -0.130437 51.5060098, -0.1305263 51.5059712, -0.1306096 51.5059382, -0.130808 51.5058624)",4,,,,,
2263971,Pall Mall East,primary,20 mph,True,False,50.438,"LINESTRING (-0.1309656 51.507756, -0.13054 51.5078782, -0.1304869 51.5078955, -0.1303096 51.5079533)",2,A4,,,,
542471107,Great Windmill Street,residential,20 mph,True,False,38.132999999999996,"LINESTRING (-0.1345727 51.5116039, -0.134859 51.5118524, -0.1348938 51.5118826)",1,,,,,
4370989,Ham Yard,residential,20 mph,False,False,30.019000000000002,"LINESTRING (-0.1346636 51.5112223, -0.1343478 51.511383, -0.1343278 51.5113932)",,,,,,
43365536,Charing Cross,primary,20 mph,True,False,6.46,"LINESTRING (-0.1273502 51.507293, -0.1274117 51.5072493)",3,,,circular,,
49796163,Charing Cross,primary,20 mph,True,False,3.039,"LINESTRING (-0.1279902 51.5072559, -0.1280109 51.50728)",3,,,circular,,
"[498958808, 480094739, 377346227, 817971869]",Cockspur Street,primary,20 mph,False,False,70.47099999999999,"LINESTRING (-0.1289998 51.5075106, -0.1291712 51.5075234, -0.1293502 51.5075414, -0.1297436 51.5075878, -0.1298465 51.5075999, -0.1298835 51.5076042, -0.1300035 51.5076161)",3,A4,,,,
817971871,Cockspur Street,primary_link,20 mph,True,False,33.066,"LINESTRING (-0.1289998 51.5075106, -0.1289843 51.5075215, -0.1289715 51.5075323, -0.1289 51.5075468, -0.1288193 51.5075437, -0.1285442 51.5075248)",,,,,,
"[1090621363, 4373940]",Spring Gardens,residential,20 mph,True,False,41.318,"LINESTRING (-0.1289998 51.5075106, -0.1290105 51.5074163, -0.129089 51.5071436)",,,,,,
"[645099808, 645099809, 4373942]",Cockspur Court,residential,20 mph,False,False,80.288,"LINESTRING (-0.129089 51.5071436, -0.1292116 51.5071442, -0.129461 51.5071791, -0.1295192 51.5071874, -0.1296412 51.5072204, -0.1299112 51.5072494, -0.1302202 51.5072879)",,,,,,building_passage
31119233,Spring Gardens,residential,20 mph,True,False,62.886,"LINESTRING (-0.129089 51.5071436, -0.1284367 51.5070575, -0.1283192 51.5070378, -0.1282061 51.5070126)",,,,,,
"[645099808, 645099809, 4373942]",Cockspur Court,residential,20 mph,False,True,80.288,"LINESTRING (-0.1302202 51.5072879, -0.1299112 51.5072494, -0.1296412 51.5072204, -0.1295192 51.5071874, -0.129461 51.5071791, -0.1292116 51.5071442, -0.129089 51.5071436)",,,,,,building_passage
"[647037418, 4277058]",Southampton Street,residential,20 mph,False,True,68.53,"LINESTRING (-0.1217101 51.5106773, -0.1218188 51.5107712, -0.1221837 51.5110851, -0.1222054 51.5111216, -0.1222702 51.5111839)",,,,,,
4256531,Charing Cross,primary,20 mph,True,False,2.319,"LINESTRING (-0.1277314 51.5071532, -0.1277649 51.5071532)",3,,,circular,,
23715305,Whitehall,primary,20 mph,True,False,44.666,"LINESTRING (-0.1274117 51.5072493, -0.1274382 51.5071533, -0.1274409 51.5071186, -0.1273961 51.5068505)",2,A3212,,,,
43118737,Charing Cross,primary,20 mph,True,False,25.188000000000002,"LINESTRING (-0.1274117 51.5072493, -0.1274606 51.5072201, -0.1275044 51.5071979, -0.127564 51.5071793, -0.1276448 51.5071627, -0.1277314 51.5071532)",3,,,circular,,
23715304,Whitehall,primary,20 mph,True,False,41.474000000000004,"LINESTRING (-0.1273961 51.5068505, -0.1274449 51.5069268, -0.1275247 51.5070058, -0.1275615 51.5070425, -0.127609 51.5070832, -0.1276653 51.5071224, -0.1277314 51.5071532)",2,A3212,,,,
"[39093506, 1008674254]",Whitehall,primary,20 mph,False,False,75.87899999999999,"LINESTRING (-0.1273961 51.5068505, -0.1273698 51.5067902, -0.1273065 51.5066452, -0.1272307 51.506483, -0.127109 51.5062712, -0.12707 51.5061994)",4,A3212,,,,
"[230506728, 43154948]",Strand,primary,20 mph,True,False,20.067,"LINESTRING (-0.1271295 51.5076083, -0.1271605 51.5075788, -0.1272252 51.5075152, -0.1272998 51.5074629)","['2', '3']",A4,,,,
199201258,,unclassified,20 mph,False,True,14.378,"LINESTRING (-0.1260076 51.503154, -0.1262131 51.5031729)",,,yes,,,
498958807,Spring Gardens,residential,20 mph,False,True,16.567,"LINESTRING (-0.1278101 51.5062901, -0.1278709 51.5064342)",,,,,,
38325238,Buckingham Street,residential,20 mph,False,False,77.992,"LINESTRING (-0.1238886 51.5086764, -0.1230675 51.508196)",,,,,,
294010666,John Adam Street,residential,20 mph,False,True,42.281,"LINESTRING (-0.1238886 51.5086764, -0.1234463 51.5089387)",,,,,,
349937184,Carlton House Terrace,residential,20 mph,False,True,18.655,"LINESTRING (-0.1316944 51.506436, -0.13193 51.5063545)",,,,,,
349937184,Carlton House Terrace,residential,20 mph,False,False,139.175,"LINESTRING (-0.1316944 51.506436, -0.1311437 51.5066242, -0.1306819 51.5067957, -0.1305871 51.5068307, -0.130272 51.5069418, -0.1299459 51.5070539)",,,,,,
255562922,Exeter Street,unclassified,20 mph,True,False,7.575,"LINESTRING (-0.1210919 51.5106453, -0.1210689 51.5105787)",,,,,,
"[200596450, 239318974]",Strand,primary,20 mph,True,False,189.046,"LINESTRING (-0.1254902 51.5086259, -0.1254481 51.5086493, -0.1253909 51.508679, -0.1253286 51.5087114, -0.125137 51.5088126, -0.1250935 51.5088338, -0.1246758 51.5090425, -0.1241422 51.5093037, -0.1240796 51.5093344, -0.1239434 51.509403, -0.1233671 51.5096954)",2,A4,,,,
1136343319,Bedford Street,unclassified,20 mph,True,False,5.899,"LINESTRING (-0.1233671 51.5096954, -0.1233454 51.5096441)",1,,,,,
200596450,Strand,primary,20 mph,True,False,60.056,"LINESTRING (-0.1233671 51.5096954, -0.1230959 51.5098144, -0.1229866 51.5098632, -0.1226653 51.510013)",2,A4,,,,
24511395,Adam Street,unclassified,20 mph,True,False,6.712,"LINESTRING (-0.1226653 51.510013, -0.122591 51.5099742)",,,,,,
200596450,Strand,primary,20 mph,True,False,129.634,"LINESTRING (-0.1226653 51.510013, -0.1225385 51.5100665, -0.1221404 51.5102319, -0.1219193 51.5103189, -0.1217815 51.5103773, -0.1215798 51.5104584, -0.1215012 51.5104881, -0.1211895 51.5106078, -0.1210919 51.5106453)",2,A4,,,,
220019919,Northumberland Avenue,primary,20 mph,True,False,47.337999999999994,"LINESTRING (-0.1227259 51.5065213, -0.1230013 51.5065801, -0.1232006 51.50662, -0.1233767 51.506652)",,A400,,,,
4256545,Great Scotland Yard,residential,20 mph,False,True,9.283,"LINESTRING (-0.1268974 51.5060091, -0.127022 51.5059782)",,,,,,
230503367,Whitehall,primary,20 mph,True,False,45.089,"LINESTRING (-0.1268974 51.5060091, -0.1268176 51.5058569, -0.1267073 51.5056213)",2,A3212,,,,
230503369,Great Scotland Yard,residential,20 mph,False,False,29.345,"LINESTRING (-0.1268974 51.5060091, -0.1267896 51.5060382, -0.1267035 51.506062, -0.1265116 51.5061185)",,,,,,
183238431,Victoria Embankment,primary,20 mph,False,True,7.219,"LINESTRING (-0.1224183 51.506463, -0.1223813 51.5065237)",,A3211,,,,
98477127,Northumberland Avenue,primary,20 mph,True,False,22.303,"LINESTRING (-0.1224183 51.506463, -0.1225373 51.5064893, -0.1226237 51.5065084, -0.1227259 51.5065213)",,A400,,,,
416690552,Victoria Embankment,primary,20 mph,False,False,25.116,"LINESTRING (-0.1224183 51.506463, -0.1224617 51.5064145, -0.1224804 51.5063933, -0.122502 51.5063547, -0.1225223 51.5063201, -0.1225878 51.5062651)",,A3211,,,,
603198588,Cockspur Street,primary,20 mph,False,True,19.747,"LINESTRING (-0.130284 51.5076486, -0.1300035 51.5076161)",4,A4,,,,
4369050,Cockspur Street,residential,20 mph,True,False,35.726,"LINESTRING (-0.130284 51.5076486, -0.1303226 51.5076961, -0.1303494 51.5077294, -0.130353 51.5077627, -0.1303634 51.5077927, -0.1303693 51.5078265, -0.1303622 51.5078616, -0.1303096 51.5079533)",1,,,,,
817971870,Cockspur Street,primary,20 mph,True,False,60.28800000000001,"LINESTRING (-0.130284 51.5076486, -0.1304097 51.5076462, -0.1307037 51.5076783, -0.1307824 51.5076883, -0.1308586 51.5076949, -0.1308984 51.5076951, -0.1309581 51.5076896, -0.130994 51.5076808, -0.1310392 51.5076686, -0.1311287 51.5076387)",2,A4,,,,
211487026,Shaftesbury Avenue,primary,20 mph,False,False,49.717000000000006,"LINESTRING (-0.1342688 51.5102971, -0.1341711 51.5104152, -0.1340296 51.5105865, -0.1339885 51.5106366, -0.1339402 51.5106947)",,A401,,,,
498958807,Spring Gardens,residential,20 mph,False,False,59.17,"LINESTRING (-0.128137 51.5069342, -0.1280782 51.5068868, -0.1280286 51.5068251, -0.12799 51.5067509, -0.1278709 51.5064342)",,,,,,
"[537932914, 522735404, 575394076, 537932911]",The Mall,tertiary,20 mph,True,False,108.896,"LINESTRING (-0.128137 51.5069342, -0.1282243 51.5068544, -0.1284091 51.506778, -0.1285013 51.5067291, -0.1286567 51.506661, -0.1292568 51.5064243, -0.1294312 51.506417)",,,,,,building_passage
43118734,Charing Cross,primary,20 mph,True,False,2.28,"LINESTRING (-0.1272998 51.5074629, -0.1272856 51.5074444)",3,,,circular,,
1229960688,Strand,primary,20 mph,True,False,21.136000000000003,"LINESTRING (-0.1257197 51.5085005, -0.1255779 51.5085772, -0.1254902 51.5086259)",1,A4,,,,
145344750,Whitehall Court,residential,20 mph,False,True,126.66499999999999,"LINESTRING (-0.1247072 51.505154, -0.1245387 51.5055651, -0.1244532 51.5057737, -0.1242935 51.5061633, -0.1242934 51.506201, -0.1243271 51.506257)",,,,,,
145344753,Whitehall Court,residential,20 mph,True,False,25.944000000000003,"LINESTRING (-0.1247072 51.505154, -0.1247409 51.5050965, -0.1248356 51.5049348)",,,,,,
1018924455,Regent Street St James's,primary,20 mph,True,False,30.707,"LINESTRING (-0.1333139 51.5080866, -0.1335217 51.5083306)",4,A4,,,,
148377820,Agar Street,residential,20 mph,True,False,70.966,"LINESTRING (-0.1242361 51.5095737, -0.1242514 51.5096257, -0.1247827 51.5101087)",,,,,,
647037417,William IV Street,residential,20 mph,False,True,119.821,"LINESTRING (-0.1242361 51.5095737, -0.1242481 51.5095456, -0.1242842 51.5095096, -0.1243756 51.5094912, -0.125404 51.5094895, -0.125896 51.5094899)",,,,,,
148377822,Chandos Place,residential,20 mph,False,True,55.8,"LINESTRING (-0.1247827 51.5101087, -0.124098 51.5103737)",,,,,,
148377822,Chandos Place,residential,20 mph,False,False,55.655,"LINESTRING (-0.1247827 51.5101087, -0.1253202 51.5099031, -0.1253933 51.5098697, -0.1254446 51.5098294)",,,,,,
148377822,Chandos Place,residential,20 mph,False,False,55.8,"LINESTRING (-0.124098 51.5103737, -0.1247827 51.5101087)",,,,,,
"[647037412, 148377821]",Bedford Street,unclassified,20 mph,False,False,80.35,"LINESTRING (-0.124098 51.5103737, -0.1240707 51.5103371, -0.123462 51.5097697)",1,,,,,
"[585735067, 237462806]",Bedford Street,residential,20 mph,False,True,131.286,"LINESTRING (-0.124098 51.5103737, -0.12414 51.5104413, -0.1244755 51.5107566, -0.1248058 51.5110549, -0.1249294 51.511169, -0.1249886 51.5112253, -0.1250289 51.511257, -0.1250751 51.5112815, -0.12514 51.5113019, -0.1251983 51.5113173)",,,,,,
1033592124,Southampton Street,unclassified,20 mph,False,False,20.367,"LINESTRING (-0.1222702 51.5111839, -0.1224384 51.5113342)",,,,,,
"[4277058, 647037418]",Southampton Street,residential,20 mph,False,False,68.53,"LINESTRING (-0.1222702 51.5111839, -0.1222054 51.5111216, -0.1221837 51.5110851, -0.1218188 51.5107712, -0.1217101 51.5106773)",,,,,,
585735068,Tavistock Street,unclassified,20 mph,False,True,94.94,"LINESTRING (-0.1222702 51.5111839, -0.1222274 51.5112031, -0.1222205 51.5112055, -0.1214369 51.5115621, -0.1213916 51.5115834, -0.1213224 51.5116189, -0.1211819 51.5117022)",2,,,,,
585735068,Tavistock Street,unclassified,20 mph,False,False,94.93999999999998,"LINESTRING (-0.1211819 51.5117022, -0.1213224 51.5116189, -0.1213916 51.5115834, -0.1214369 51.5115621, -0.1222205 51.5112055, -0.1222274 51.5112031, -0.1222702 51.5111839)",2,,,,,
585735070,Burleigh Street,unclassified,20 mph,False,True,42.589999999999996,"LINESTRING (-0.1211819 51.5117022, -0.1211336 51.5116712, -0.1211178 51.5116645, -0.1210532 51.51164, -0.1207841 51.5115758, -0.1207202 51.511559, -0.120675 51.5115394, -0.1206443 51.5115248)",,,,,,
647037414,St. Martin's Place,primary,20 mph,False,False,64.329,"LINESTRING (-0.1273697 51.5094394, -0.1273204 51.5093668, -0.1272996 51.5093119, -0.1272842 51.509267, -0.1272728 51.5092301, -0.1272718 51.5092153, -0.1272593 51.5091162, -0.1272385 51.5090389, -0.1272244 51.508931, -0.1272197 51.5088721)",2,A400,,,,
647037415,Charing Cross Road,primary,20 mph,False,True,7.695,"LINESTRING (-0.1273697 51.5094394, -0.1274035 51.5094654, -0.1274408 51.5094926)",3,A400,,,,
211490174,,primary,20 mph,True,False,7.411,"LINESTRING (-0.1311359 51.5077052, -0.1311287 51.5076387)",2,A4,,,,
211490210,Pall Mall,primary,20 mph,True,False,13.07,"LINESTRING (-0.1311359 51.5077052, -0.1309656 51.507756)",,A4,,,,
"[98477128, 1082811330]",Northumberland Avenue,primary_link,20 mph,True,False,30.378,"LINESTRING (-0.1225878 51.5062651, -0.1226174 51.5063233, -0.1226273 51.5063808, -0.1226475 51.506425, -0.1226726 51.506466, -0.1227259 51.5065213)",,A400,,,,
416690552,Victoria Embankment,primary,20 mph,False,True,25.116,"LINESTRING (-0.1225878 51.5062651, -0.1225223 51.5063201, -0.122502 51.5063547, -0.1224804 51.5063933, -0.1224617 51.5064145, -0.1224183 51.506463)",,A3211,,,,
"[1082811336, 419359922]",Victoria Embankment,primary,20 mph,False,False,184.97600000000003,"LINESTRING (-0.1225878 51.5062651, -0.1227009 51.5060458, -0.1228433 51.505813, -0.1229491 51.5055832, -0.1230621 51.5052509, -0.1230959 51.5051419, -0.1231609 51.5048219, -0.1231629 51.5048134, -0.123201 51.5046519)","['4', '3']",A3211,,,,
155451007,William IV Street,residential,20 mph,False,False,68.285,"LINESTRING (-0.1268824 51.5094771, -0.1261646 51.5094829, -0.125896 51.5094899)",,,,,,
"[935777936, 155451004]","[""St. Martin's Place"", 'William IV Street']",secondary,20 mph,True,False,35.645,"LINESTRING (-0.1268824 51.5094771, -0.1269441 51.509453, -0.1269753 51.5094559, -0.1270414 51.5094617, -0.127142 51.5094722, -0.1272015 51.5094798, -0.1272265 51.5094778, -0.1272906 51.5094619, -0.1273697 51.5094394)",,B404,,,4,
155451005,St. Martin's Place,secondary,20 mph,True,False,35.928000000000004,"LINESTRING (-0.1274408 51.5094926, -0.1273485 51.5095249, -0.127295 51.5095354, -0.127235 51.5095406, -0.1271345 51.509536, -0.127046 51.5095232, -0.126944 51.5095078)",,B404,,,4.4,
647037415,Charing Cross Road,primary,20 mph,False,False,7.695,"LINESTRING (-0.1274408 51.5094926, -0.1274035 51.5094654, -0.1273697 51.5094394)",3,A400,,,,
647037416,Charing Cross Road,primary,20 mph,False,True,59.028000000000006,"LINESTRING (-0.1274408 51.5094926, -0.1274865 51.5095192, -0.1275461 51.5095506, -0.1276068 51.5095826, -0.1277731 51.5096702, -0.1278722 51.5097301, -0.1280424 51.5098659)",2,A400,,,,
155450993,New Row,unclassified,20 mph,False,False,20.043,"LINESTRING (-0.1251983 51.5113173, -0.1253489 51.5112254, -0.1254164 51.5112002)",,,,,,
"[585735067, 237462806]",Bedford Street,residential,20 mph,False,False,131.286,"LINESTRING (-0.1251983 51.5113173, -0.12514 51.5113019, -0.1250751 51.5112815, -0.1250289 51.511257, -0.1249886 51.5112253, -0.1249294 51.511169, -0.1248058 51.5110549, -0.1244755 51.5107566, -0.12414 51.5104413, -0.124098 51.5103737)",,,,,,
"[4260265, 1065127957, 303982846, 1065127958]",Garrick Street,unclassified,20 mph,False,True,142.69600000000003,"LINESTRING (-0.1251983 51.5113173, -0.1253165 51.5113421, -0.1255864 51.5114056, -0.126238 51.5115762, -0.1267309 51.5116984, -0.1268558 51.5117293, -0.1269069 51.5117429, -0.1269759 51.5117592, -0.1270365 51.5117774, -0.1270621 51.5117836, -0.1271131 51.5117919)",,,,,,
199201258,,unclassified,20 mph,False,False,14.378,"LINESTRING (-0.1262131 51.5031729, -0.1260076 51.503154)",,,yes,,,
"[139726517, 4244999]",Downing Street,residential,20 mph,False,True,115.97900000000001,"LINESTRING (-0.1262131 51.5031729, -0.1262638 51.5031732, -0.1263535 51.5031737, -0.1264062 51.503174, -0.1269726 51.5031964, -0.1271758 51.5032126, -0.1275658 51.5032464, -0.1278817 51.5032569)",,,"['no', 'yes']",,,
"[230503680, 1065112867, 230500556, 482974060, 230500560]",Whitehall,primary,20 mph,True,False,174.588,"LINESTRING (-0.1262131 51.5031729, -0.1262213 51.503316, -0.126222 51.5033462, -0.1262315 51.5035412, -0.1262462 51.5037287, -0.1262846 51.5040491, -0.1263071 51.5041611, -0.1263381 51.5043012, -0.126393 51.5044661, -0.1264548 51.5046224, -0.1264736 51.5046725, -0.1264924 51.5047288)","['2', '3']",A3212,,,,
4376571,Piccadilly Circus,primary,20 mph,True,False,35.238,"LINESTRING (-0.1348626 51.5098248, -0.1348645 51.5098861, -0.1348604 51.5099234, -0.1348404 51.5099573, -0.1348156 51.5099859, -0.1347676 51.5100247, -0.1347126 51.5100568, -0.1346461 51.510091)",2,A4,,,,
183238431,Victoria Embankment,primary,20 mph,False,False,7.219,"LINESTRING (-0.1223813 51.5065237, -0.1224183 51.506463)",,A3211,,,,
267213248,St. Martin's Place,primary,20 mph,True,False,33.372,"LINESTRING (-0.1272197 51.5088721, -0.1271939 51.5087816, -0.1271912 51.5087477, -0.1271897 51.5087014, -0.1271842 51.5086501, -0.1271796 51.5085736)",2,A400,,,,
647037414,St. Martin's Place,primary,20 mph,False,True,64.329,"LINESTRING (-0.1272197 51.5088721, -0.1272244 51.508931, -0.1272385 51.5090389, -0.1272593 51.5091162, -0.1272718 51.5092153, -0.1272728 51.5092301, -0.1272842 51.509267, -0.1272996 51.5093119, -0.1273204 51.5093668, -0.1273697 51.5094394)",2,A400,,,,
2263979,Pall Mall,primary,20 mph,False,True,20.443,"LINESTRING (-0.1326271 51.5071417, -0.132375 51.5072375)",,A4,,,,
