osmid,oneway,name,highway,reversed,length,geometry,ref,maxspeed,junction
177272660,True,Princes Way,tertiary,False,30.549999999999997,"LINESTRING (-3.0377764 53.923515, -3.0376671 53.9235401, -3.0373311 53.9235962)",,,
49434294,False,Beach Road,tertiary,False,210.028,"LINESTRING (-3.0364499 53.9209837, -3.0365589 53.9213496, -3.0367776 53.9220361, -3.0368776 53.9223554, -3.036926 53.9225218, -3.0370249 53.9228419)",,,
49434294,False,Beach Road,tertiary,True,101.819,"LINESTRING (-3.0364499 53.9209837, -3.0364338 53.9209225, -3.0364153 53.9208672, -3.0361964 53.9200803)",,,
155143908,False,Shakespeare Road,residential,False,63.607,"LINESTRING (-3.0364499 53.9209837, -3.0361795 53.9210202, -3.0354994 53.9211014)",,,
155143881,False,Agnew Road,residential,False,53.111,"LINESTRING (-3.0253335 53.9223656, -3.0251563 53.9218995)",,,
155143881,False,Agnew Road,residential,True,33.866,"LINESTRING (-3.0253335 53.9223656, -3.0254488 53.9226625)",,,
155143908,False,Shakespeare Road,residential,True,73.265,"LINESTRING (-3.0253335 53.9223656, -3.0264285 53.9222302)",,,
168808798,False,Hamlet Road,residential,False,43.85,"LINESTRING (-3.0300168 53.9228395, -3.0305669 53.9230644)",,,
168808798,False,Hamlet Road,residential,True,52.078,"LINESTRING (-3.0300168 53.9228395, -3.0293601 53.9225753)",,,
155143882,False,Arden Green,residential,False,132.468,"LINESTRING (-3.0300168 53.9228395, -3.030047 53.9228117, -3.0302545 53.9224871, -3.0302683 53.9224552, -3.0302747 53.9224209, -3.0302688 53.9223838, -3.0302586 53.9223585, -3.0302408 53.9223365, -3.0302135 53.922316, -3.0301798 53.9222971, -3.0301301 53.9222822, -3.0300723 53.9222715, -3.0300067 53.9222714, -3.0299462 53.922276, -3.0298796 53.9222928, -3.0298233 53.9223201, -3.0293824 53.9225552, -3.0293601 53.9225753)",,,
168808798,False,Hamlet Road,residential,False,52.078,"LINESTRING (-3.0293601 53.9225753, -3.0300168 53.9228395)",,,
155143882,False,Arden Green,residential,True,132.468,"LINESTRING (-3.0293601 53.9225753, -3.0293824 53.9225552, -3.0298233 53.9223201, -3.0298796 53.9222928, -3.0299462 53.922276, -3.0300067 53.9222714, -3.0300723 53.9222715, -3.0301301 53.9222822, -3.0301798 53.9222971, -3.0302135 53.922316, -3.0302408 53.9223365, -3.0302586 53.9223585, -3.0302688 53.9223838, -3.0302747 53.9224209, -3.0302683 53.9224552, -3.0302545 53.9224871, -3.030047 53.9228117, -3.0300168 53.9228395)",,,
168808798,False,Hamlet Road,residential,True,100.061,"LINESTRING (-3.0293601 53.9225753, -3.0292167 53.9225246, -3.0291438 53.9225033, -3.0290594 53.9224861, -3.0288999 53.9224689, -3.0287632 53.9224679, -3.0286165 53.9224806, -3.0282662 53.9225136, -3.0282051 53.922524, -3.0281716 53.922541, -3.0280096 53.9226758)",,,
155143884,False,Ariel Way,residential,False,58.878,"LINESTRING (-3.030053 53.9235117, -3.0293109 53.9232127)",,,
155143901,False,Macbeth Road,residential,False,60.809,"LINESTRING (-3.030053 53.9235117, -3.0295419 53.9239683)",,,
155143901,False,Macbeth Road,residential,True,17.387,"LINESTRING (-3.030053 53.9235117, -3.0301972 53.9233804)",,,
155143885,False,Ariel Way,residential,True,54.582,"LINESTRING (-3.0280096 53.9226758, -3.0286902 53.9229592)",,,
155143895,False,Hamlet Road,residential,True,107.224,"LINESTRING (-3.0280096 53.9226758, -3.0278574 53.9228062, -3.0278375 53.9228276, -3.0278309 53.9228557, -3.0278379 53.9228802, -3.0279741 53.9232433, -3.0279989 53.9232907, -3.028034 53.9233337, -3.0280945 53.9233748, -3.028372 53.9234984)",,,
168808798,False,Hamlet Road,residential,False,100.06099999999998,"LINESTRING (-3.0280096 53.9226758, -3.0281716 53.922541, -3.0282051 53.922524, -3.0282662 53.9225136, -3.0286165 53.9224806, -3.0287632 53.9224679, -3.0288999 53.9224689, -3.0290594 53.9224861, -3.0291438 53.9225033, -3.0292167 53.9225246, -3.0293601 53.9225753)",,,
80222334,False,Avon Green,residential,True,51.758,"LINESTRING (-3.0344393 53.9229547, -3.0350715 53.9232341)",,,
155143909,False,Silvia Way,residential,False,60.54,"LINESTRING (-3.0344393 53.9229547, -3.0336875 53.9226378)",,,
155143904,False,Mowbray Road,residential,False,136.128,"LINESTRING (-3.0344393 53.9229547, -3.0348432 53.9226153, -3.0349086 53.9225258, -3.0349512 53.9224409, -3.0349629 53.9223355, -3.0349193 53.9220634, -3.0348969 53.9220423, -3.0346014 53.9219077)",,,
155143904,False,Mowbray Road,residential,True,80.311,"LINESTRING (-3.0344393 53.9229547, -3.033746 53.9235158, -3.0337109 53.9235352)",,,
43326208,False,Poulton Road,primary,True,20.579,"LINESTRING (-3.0301949 53.919152, -3.0304782 53.9190719)",A587,20 mph,
115464397,False,Poulton Road,primary,False,88.566,"LINESTRING (-3.0301949 53.919152, -3.03001 53.9192065, -3.0299649 53.9192181, -3.0298053 53.9192507, -3.0294417 53.9193249, -3.0292066 53.9193729, -3.0289289 53.9194296)",A587,20 mph,
313387068,False,Highbury Avenue,residential,True,187.676,"LINESTRING (-3.0301949 53.919152, -3.0300871 53.9190894, -3.0294809 53.9186474, -3.0294493 53.9186254, -3.0290101 53.9183119, -3.0283613 53.9178555)",,,
464084607,False,Manor Road,residential,False,70.19800000000001,"LINESTRING (-3.0301949 53.919152, -3.0302695 53.9192172, -3.0303417 53.9194258, -3.0304469 53.9197599)",,,
155143894,False,Grasmere Avenue,residential,False,68.417,"LINESTRING (-3.0360868 53.9197094, -3.0350597 53.9198221)",,,
49434294,False,Beach Road,tertiary,False,41.863,"LINESTRING (-3.0360868 53.9197094, -3.036146 53.919902, -3.0361964 53.9200803)",,,
49434294,False,Beach Road,tertiary,True,171.228,"LINESTRING (-3.0360868 53.9197094, -3.0358036 53.9188377, -3.0355923 53.9181973)",,,
155143901,False,Macbeth Road,residential,False,42.669,"LINESTRING (-3.0305669 53.9230644, -3.0301972 53.9233804)",,,
168808798,False,Hamlet Road,residential,True,43.85,"LINESTRING (-3.0305669 53.9230644, -3.0300168 53.9228395)",,,
155143901,False,Macbeth Road,residential,True,59.521,"LINESTRING (-3.0305669 53.9230644, -3.0306504 53.9230118, -3.0307446 53.9229643, -3.0308338 53.9229278, -3.0309695 53.9228845, -3.0311536 53.9228438, -3.0312741 53.9228259, -3.0313516 53.9228174)",,,
155143899,False,Hathaway Road,residential,True,263.551,"LINESTRING (-3.0354994 53.9211014, -3.0355902 53.9213713, -3.0358472 53.9221436, -3.0360975 53.9228689, -3.0362383 53.9229211, -3.0368472 53.9228594, -3.0370249 53.9228419)",,,
155143908,False,Shakespeare Road,residential,False,300.436,"LINESTRING (-3.0354994 53.9211014, -3.0325414 53.9214614, -3.0310106 53.9216601)",,,
155143908,False,Shakespeare Road,residential,True,63.607,"LINESTRING (-3.0354994 53.9211014, -3.0361795 53.9210202, -3.0364499 53.9209837)",,,
155143901,False,Macbeth Road,residential,False,60.308,"LINESTRING (-3.0337109 53.9235352, -3.0336731 53.9235124, -3.0329718 53.9232123)",,,
155143901,False,Macbeth Road,residential,True,68.422,"LINESTRING (-3.0337109 53.9235352, -3.0337285 53.9235596, -3.0337351 53.9235834, -3.0337519 53.923702, -3.0337546 53.9237235, -3.0338117 53.9241463)",,,
155143904,False,Mowbray Road,residential,False,80.311,"LINESTRING (-3.0337109 53.9235352, -3.033746 53.9235158, -3.0344393 53.9229547)",,,
