osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,tunnel,access,bridge,junction
"[4984729, 128360411, 4984732, 128360421]",False,,,"['Y Popls', 'The Pebbles']",unclassified,20 mph,True,283.63599999999997,"LINESTRING (-5.2691854 51.8815542, -5.2691635 51.8814848, -5.2691676 51.8814293, -5.2691876 51.8813806, -5.2692754 51.8812648, -5.2693056 51.8812242, -5.2692967 51.881186, -5.2692753 51.8811687, -5.2692368 51.8811536, -5.2687938 51.8811381, -5.2685455 51.8811647, -5.2680286 51.8813212, -5.2677897 51.8813782, -5.267649 51.8814108, -5.2675517 51.8814314, -5.2674843 51.8814327, -5.2672464 51.8814353, -5.2670038 51.8814168, -5.266675 51.8813717, -5.2659386 51.881266)",building_passage,,,
24888834,False,,,,unclassified,20 mph,False,119.53900000000002,"LINESTRING (-5.2691854 51.8815542, -5.2692931 51.8815081, -5.2698476 51.8812391, -5.2700583 51.8811574, -5.2701381 51.8811126, -5.2703521 51.8808408, -5.2703817 51.8808093)",,,,
60783347,False,,,Pit Street,tertiary,20 mph,False,11.762,"LINESTRING (-5.2703817 51.8808093, -5.2702385 51.8807512)",,,,
24888834,False,,,,unclassified,20 mph,True,119.539,"LINESTRING (-5.2703817 51.8808093, -5.2703521 51.8808408, -5.2701381 51.8811126, -5.2700583 51.8811574, -5.2698476 51.8812391, -5.2692931 51.8815081, -5.2691854 51.8815542)",,,,
60783347,False,,,Pit Street,tertiary,20 mph,True,51.024,"LINESTRING (-5.2703817 51.8808093, -5.2707199 51.8809558, -5.2709651 51.8810923)",,,,
29285667,False,2,,Heol y Bryn,residential,20 mph,False,68.166,"LINESTRING (-5.2655257 51.8803477, -5.2658806 51.88042, -5.2664984 51.8804471)",,yes,,
29285667,False,2,,Heol y Bryn,residential,20 mph,True,83.851,"LINESTRING (-5.2655257 51.8803477, -5.2650022 51.8803666, -5.2643062 51.8803917)",,yes,,
55594904,False,2,,Pen y Garn,residential,20 mph,False,168.523,"LINESTRING (-5.2655257 51.8803477, -5.2655343 51.8802675, -5.2654588 51.880084, -5.2654194 51.8799584, -5.2653325 51.8796871, -5.2650851 51.8788597)",,yes,,
8017462,False,,,Ffordd Caerfai,tertiary,20 mph,False,79.558,"LINESTRING (-5.2604165 51.8798934, -5.2602437 51.8801553, -5.2601389 51.8803333, -5.2600723 51.8804225, -5.2599913 51.8805587)",,,,
8017462,False,,,Ffordd Caerfai,tertiary,20 mph,True,227.329,"LINESTRING (-5.2604165 51.8798934, -5.2606834 51.8794788, -5.261477 51.8783211, -5.2616814 51.8780041)",,,,
26941050,False,,,,residential,20 mph,False,120.511,"LINESTRING (-5.2604165 51.8798934, -5.2608556 51.8801511, -5.2612446 51.8803209, -5.261834 51.8805219)",,,,
60783347,False,,,Pit Street,tertiary,20 mph,False,51.024,"LINESTRING (-5.2709651 51.8810923, -5.2707199 51.8809558, -5.2703817 51.8808093)",,,,
"[60783337, 944002930, 944002931]",True,,,,tertiary,60 mph,False,46.489000000000004,"LINESTRING (-5.2709651 51.8810923, -5.2710868 51.8811282, -5.2711869 51.8811773, -5.2713911 51.8813074, -5.2714176 51.8813367, -5.271443 51.8813748)",,,yes,
"[944002929, 944002932, 27821677]",True,,,,tertiary,60 mph,False,46.262,"LINESTRING (-5.271443 51.8813748, -5.2713675 51.8813573, -5.2713065 51.8813375, -5.2711127 51.8812075, -5.2710443 51.8811596, -5.2709651 51.8810923)",,,yes,
29285667,False,2,,Heol y Bryn,residential,20 mph,False,64.577,"LINESTRING (-5.2633703 51.880338, -5.2641691 51.8803926, -5.2643062 51.8803917)",,yes,,
29285667,False,2,,Heol y Bryn,residential,20 mph,True,109.013,"LINESTRING (-5.2633703 51.880338, -5.2630127 51.8803532, -5.2624948 51.8803751, -5.2620718 51.8804535, -5.2619258 51.8804755, -5.261834 51.8805219)",,yes,,
55589281,False,2,,Maes-y-Hedydd,residential,20 mph,False,158.757,"LINESTRING (-5.2633703 51.880338, -5.263175 51.8798465, -5.2630298 51.8797453, -5.2628098 51.879689, -5.2623468 51.8797273, -5.2618713 51.8797442, -5.2617814 51.8797309)",,yes,,
29285667,False,2,,Heol y Bryn,residential,20 mph,False,26.791,"LINESTRING (-5.2664984 51.8804471, -5.2668873 51.8804267)",,yes,,
29285667,False,2,,Heol y Bryn,residential,20 mph,True,68.166,"LINESTRING (-5.2664984 51.8804471, -5.2658806 51.88042, -5.2655257 51.8803477)",,yes,,
60783353,False,,,Feidr Steffan / Stephen's Lane,residential,20 mph,False,53.516999999999996,"LINESTRING (-5.2664984 51.8804471, -5.2665043 51.8808554, -5.2665309 51.8809265)",,,,
29285667,False,2,,Heol y Bryn,residential,20 mph,True,26.791,"LINESTRING (-5.2668873 51.8804267, -5.2664984 51.8804471)",,yes,,
29285669,False,2,,Feidr Meitr / Mitre Lane,residential,20 mph,False,46.581,"LINESTRING (-5.2668873 51.8804267, -5.267093 51.8808259)",,yes,,
29285667,False,2,,Heol y Bryn,residential,20 mph,False,103.04400000000001,"LINESTRING (-5.2668873 51.8804267, -5.267089 51.880386, -5.2673545 51.8802676, -5.2676795 51.8800426, -5.2679116 51.8797881)",,yes,,
8017459,False,2,,Stryd yr Afr,tertiary,20 mph,True,40.172,"LINESTRING (-5.267093 51.8808259, -5.2665309 51.8809265)",,yes,,
29285669,False,2,,Feidr Meitr / Mitre Lane,residential,20 mph,True,46.581,"LINESTRING (-5.267093 51.8808259, -5.2668873 51.8804267)",,yes,,
8017459,False,2,,Stryd yr Afr,tertiary,20 mph,False,142.09799999999998,"LINESTRING (-5.267093 51.8808259, -5.2674449 51.8807644, -5.2676649 51.8807368, -5.2680037 51.8807059, -5.2682103 51.8806957, -5.268582 51.8806955, -5.2687838 51.8806968, -5.2690038 51.8806734, -5.2691296 51.8806459)",,yes,,
60783358,False,2,,Bryn Teg,residential,20 mph,False,29.609,"LINESTRING (-5.2679116 51.8797881, -5.2675281 51.8796662)",,yes,,
"[29285667, 60783372]",False,2,,"['Heol y Bryn', 'Ffordd Owen']",residential,20 mph,False,30.659,"LINESTRING (-5.2679116 51.8797881, -5.2679271 51.8797666, -5.2680269 51.8797576, -5.2682384 51.8797882, -5.2682412 51.879844)",,yes,,
29285667,False,2,,Heol y Bryn,residential,20 mph,True,103.04400000000001,"LINESTRING (-5.2679116 51.8797881, -5.2676795 51.8800426, -5.2673545 51.8802676, -5.267089 51.880386, -5.2668873 51.8804267)",,yes,,
26941050,False,,,,residential,20 mph,True,120.511,"LINESTRING (-5.261834 51.8805219, -5.2612446 51.8803209, -5.2608556 51.8801511, -5.2604165 51.8798934)",,,,
29285667,False,2,,Heol y Bryn,residential,20 mph,False,109.01299999999999,"LINESTRING (-5.261834 51.8805219, -5.2619258 51.8804755, -5.2620718 51.8804535, -5.2624948 51.8803751, -5.2630127 51.8803532, -5.2633703 51.880338)",,yes,,
505873204,True,,,,residential,20 mph,False,25.222,"LINESTRING (-5.261834 51.8805219, -5.2620075 51.8806076, -5.2620522 51.8806929)",,,,
24888815,True,1,A487,Heol Non,primary,20 mph,False,16.242,"LINESTRING (-5.2653862 51.8819776, -5.2652731 51.8821059)",,,,
55588128,False,,,Feidr Efengyl,residential,20 mph,False,94.73400000000001,"LINESTRING (-5.2653862 51.8819776, -5.2650472 51.8818772, -5.2644585 51.8818085, -5.2641141 51.8816769)",,,,
55588127,False,2,,Feidr Pedr,residential,20 mph,False,85.917,"LINESTRING (-5.264688 51.8827394, -5.2636028 51.8823543)",,yes,,
24888815,True,1,A487,Heol Non,primary,20 mph,False,271.649,"LINESTRING (-5.264688 51.8827394, -5.2643874 51.8830541, -5.2643435 51.8830967, -5.2640739 51.8833568, -5.2639484 51.8834698, -5.2637237 51.883632, -5.2631564 51.884043, -5.2622054 51.884627)",,,,
55588127,False,2,,Feidr Pedr,residential,20 mph,True,85.917,"LINESTRING (-5.2636028 51.8823543, -5.264688 51.8827394)",,yes,,
182685353,True,1,A487,Heol Newydd,primary,20 mph,False,83.101,"LINESTRING (-5.2636028 51.8823543, -5.2637049 51.8822248, -5.2638733 51.8819993, -5.2641141 51.8816769)",,,,
55589281,False,2,,Maes-y-Hedydd,residential,20 mph,True,56.269000000000005,"LINESTRING (-5.2619305 51.8792561, -5.2618986 51.8792974, -5.2617261 51.8795793, -5.2617289 51.8796628, -5.2617814 51.8797309)",,yes,,
60783373,False,2,,Gerddi Ynys Dewi,residential,20 mph,False,54.131,"LINESTRING (-5.2721992 51.8794929, -5.2719585 51.8793665, -5.2718198 51.8793643, -5.2715498 51.8794855)",,yes,,
367276646,False,2,,Heol Catrin,unclassified,20 mph,True,131.90200000000002,"LINESTRING (-5.2721992 51.8794929, -5.2717398 51.8797368, -5.2707607 51.8801702, -5.270653 51.8801864)",,yes,,
"[55594905, 806289204, 1211562534, 716748703]",False,,,Y Cwcwll,unclassified,20 mph,False,281.037,"LINESTRING (-5.268704 51.8847244, -5.2686166 51.884791, -5.2684312 51.8848832, -5.2682891 51.8848756, -5.2681717 51.8848566, -5.2680597 51.8848081, -5.2679353 51.8847444, -5.2673538 51.8842799, -5.2671731 51.8841671, -5.2669686 51.8840395, -5.2667429 51.8837776, -5.2666264 51.8834531, -5.2664936 51.8830683)",,,yes,
"[24888822, 4984729, 72445202, 716748702]",False,,,The Pebbles,unclassified,20 mph,"[False, True]",393.63399999999996,"LINESTRING (-5.268704 51.8847244, -5.2685842 51.8842309, -5.2686875 51.8838581, -5.2686671 51.8835285, -5.2686593 51.8834033, -5.2689587 51.8831023, -5.2696994 51.8825302, -5.2697204 51.882514, -5.2696535 51.8824189, -5.2695944 51.8823701, -5.2693736 51.8822058, -5.2693118 51.8821654, -5.2692862 51.882129, -5.2693361 51.8820725, -5.269405 51.8819839, -5.2694316 51.8819419, -5.2694229 51.8818755, -5.2693218 51.881753, -5.2692484 51.8816614, -5.2691854 51.8815542)",,,,
55594907,False,2,,Maes Dyfed,residential,20 mph,False,185.535,"LINESTRING (-5.2642365 51.881495, -5.2635778 51.8812808, -5.2632406 51.8812123, -5.2629452 51.8812484, -5.2627244 51.8813377, -5.2623568 51.8817114, -5.2621164 51.8818511)",,yes,,
"[182685353, 625957482]",True,"['1', '2']",A487,Heol Newydd,primary,20 mph,False,72.94,"LINESTRING (-5.2642365 51.881495, -5.2645607 51.8810527, -5.2645972 51.8809715, -5.2646187 51.8808863)",,,,
55594907,False,2,,Maes Dyfed,residential,20 mph,False,109.669,"LINESTRING (-5.2621164 51.8818511, -5.2617435 51.8818708, -5.261298 51.8817893, -5.2610896 51.8818307, -5.2608942 51.8821414)",,yes,,
55594907,False,2,,Maes Dyfed,residential,20 mph,True,185.535,"LINESTRING (-5.2621164 51.8818511, -5.2623568 51.8817114, -5.2627244 51.8813377, -5.2629452 51.8812484, -5.2632406 51.8812123, -5.2635778 51.8812808, -5.2642365 51.881495)",,yes,,
55594908,False,2,,Maes Dyfed,residential,20 mph,False,92.88900000000001,"LINESTRING (-5.2621164 51.8818511, -5.2622194 51.8819821, -5.2622191 51.8820614, -5.2618311 51.8826229)",,yes,,
55594907,False,2,,Maes Dyfed,residential,20 mph,True,14.991,"LINESTRING (-5.2608209 51.8822684, -5.2608942 51.8821414)",,yes,,
55594908,False,2,,Maes Dyfed,residential,20 mph,True,10.53,"LINESTRING (-5.2617709 51.88271, -5.2618311 51.8826229)",,yes,,
55595000,False,2,,Heol Dewi,residential,20 mph,False,79.729,"LINESTRING (-5.2599666 51.8843375, -5.2592325 51.8848932)",,yes,,
55594999,False,2,,Maes Dewi,residential,20 mph,False,106.93,"LINESTRING (-5.2599666 51.8843375, -5.2597527 51.8842217, -5.2597306 51.8841754, -5.2597332 51.8841252, -5.259945 51.8838409, -5.2602237 51.8836291, -5.2603307 51.8835517)",,yes,,
55595000,False,2,,Heol Dewi,residential,20 mph,True,176.26999999999998,"LINESTRING (-5.2599666 51.8843375, -5.2601449 51.884379, -5.2602622 51.8843595, -5.2603793 51.8843112, -5.2608628 51.8839527, -5.2617028 51.8832928)",,yes,,
55594999,False,2,,Maes Dewi,residential,20 mph,True,106.93,"LINESTRING (-5.2603307 51.8835517, -5.2602237 51.8836291, -5.259945 51.8838409, -5.2597332 51.8841252, -5.2597306 51.8841754, -5.2597527 51.8842217, -5.2599666 51.8843375)",,yes,,
55595001,False,2,,Noddfa Dewi,residential,20 mph,False,47.294,"LINESTRING (-5.2617028 51.8832928, -5.2610922 51.8830957)",,yes,,
55595001,False,2,,Noddfa Dewi,residential,20 mph,True,60.661,"LINESTRING (-5.2617028 51.8832928, -5.26249 51.8835408)",,yes,,
55595000,False,2,,Heol Dewi,residential,20 mph,False,176.27,"LINESTRING (-5.2617028 51.8832928, -5.2608628 51.8839527, -5.2603793 51.8843112, -5.2602622 51.8843595, -5.2601449 51.884379, -5.2599666 51.8843375)",,yes,,
55595000,False,2,,Heol Dewi,residential,20 mph,True,79.729,"LINESTRING (-5.2592325 51.8848932, -5.2599666 51.8843375)",,yes,,
55595001,False,2,,Noddfa Dewi,residential,20 mph,False,60.661,"LINESTRING (-5.26249 51.8835408, -5.2617028 51.8832928)",,yes,,
182685353,True,1,A487,Heol Newydd,primary,20 mph,False,47.303,"LINESTRING (-5.26249 51.8835408, -5.2628717 51.8831866)",,,,
55595001,False,2,,Noddfa Dewi,residential,20 mph,True,47.294,"LINESTRING (-5.2610922 51.8830957, -5.2617028 51.8832928)",,yes,,
55595002,False,2,,Feidr Neuadd y Dre,residential,20 mph,False,67.485,"LINESTRING (-5.2628754 51.8831765, -5.2635136 51.8833563, -5.2637778 51.8834166)",,yes,,
182685353,True,1,A487,Heol Newydd,primary,20 mph,False,104.302,"LINESTRING (-5.2628754 51.8831765, -5.2631243 51.8829266, -5.2632662 51.8827842, -5.2636028 51.8823543)",,,,
60783350,False,,,,residential,20 mph,False,34.732,"LINESTRING (-5.26954 51.879933, -5.2696199 51.8799976, -5.2697766 51.8801648, -5.2698013 51.8801995)",,,,
60783351,False,,,Stryd yr Afr,unclassified,20 mph,True,43.239,"LINESTRING (-5.26954 51.879933, -5.2694594 51.8801295, -5.2694084 51.8802727, -5.2694054 51.8803122)",,,,
60783361,False,2,,Pen y Garn,residential,20 mph,False,40.331,"LINESTRING (-5.264031 51.8796088, -5.2636151 51.879865)",,yes,,
366835112,False,2,,Pen y Garn,residential,20 mph,False,21.616,"LINESTRING (-5.264031 51.8796088, -5.2642217 51.8794541)",,yes,,
60783361,False,2,,Pen y Garn,residential,20 mph,True,46.211999999999996,"LINESTRING (-5.264031 51.8796088, -5.2644136 51.879804, -5.2645362 51.8798827)",,yes,,
60783363,False,2,,Bryn Teg,residential,20 mph,False,57.918,"LINESTRING (-5.2666028 51.8795518, -5.2665634 51.8790315)",,yes,,
60783358,False,2,,Bryn Teg,residential,20 mph,False,64.756,"LINESTRING (-5.2666028 51.8795518, -5.2660958 51.8795972, -5.2660447 51.8796031, -5.2659881 51.8793717)",,yes,,
60783358,False,2,,Bryn Teg,residential,20 mph,True,64.879,"LINESTRING (-5.2666028 51.8795518, -5.2671829 51.8796073, -5.2675281 51.8796662)",,yes,,
60783350,False,,,,residential,20 mph,True,34.732,"LINESTRING (-5.2698013 51.8801995, -5.2697766 51.8801648, -5.2696199 51.8799976, -5.26954 51.879933)",,,,
1091087312,False,2,,Heol Catrin,tertiary,20 mph,False,18.57,"LINESTRING (-5.2698013 51.8801995, -5.2698452 51.8801945, -5.2700684 51.880173)",,yes,,
1091087312,False,2,,Heol Catrin,tertiary,20 mph,True,29.961,"LINESTRING (-5.2698013 51.8801995, -5.2694904 51.880282, -5.2694054 51.8803122)",,yes,,
60783361,False,2,,Pen y Garn,residential,20 mph,True,40.331,"LINESTRING (-5.2636151 51.879865, -5.264031 51.8796088)",,yes,,
60783330,False,2,,Clôs Santes Non,residential,20 mph,True,114.502,"LINESTRING (-5.2699543 51.8795042, -5.2701572 51.8794657, -5.27036 51.8794972, -5.2704509 51.879679, -5.2703845 51.8797874, -5.2701397 51.8799133, -5.2700767 51.8800183, -5.2700684 51.880173)",,yes,,
182685353,True,1,A487,Heol Newydd,primary,20 mph,False,1.151,"LINESTRING (-5.2628717 51.8831866, -5.2628754 51.8831765)",,,,
60783375,False,2,,Feidr Glasfryn,residential,20 mph,False,93.941,"LINESTRING (-5.2628717 51.8831866, -5.2620193 51.8829703, -5.2616201 51.8828461)",,yes,,
60783336,False,2,,Ffynnon Wen,residential,20 mph,True,156.231,"LINESTRING (-5.2679798 51.8783452, -5.2678705 51.8784458, -5.2679842 51.8785944, -5.2680148 51.8787037, -5.267982 51.8787741, -5.2678591 51.8790376, -5.267719 51.8793292, -5.2675281 51.8796662)",,yes,,
60783358,False,2,,Bryn Teg,residential,20 mph,True,64.756,"LINESTRING (-5.2659881 51.8793717, -5.2660447 51.8796031, -5.2660958 51.8795972, -5.2666028 51.8795518)",,yes,,
60783375,False,2,,Feidr Glasfryn,residential,20 mph,True,93.941,"LINESTRING (-5.2616201 51.8828461, -5.2620193 51.8829703, -5.2628717 51.8831866)",,yes,,
8017459,False,2,,Stryd yr Afr,tertiary,20 mph,False,40.172,"LINESTRING (-5.2665309 51.8809265, -5.267093 51.8808259)",,yes,,
8017459,False,2,,Stryd yr Afr,tertiary,20 mph,True,18.207,"LINESTRING (-5.2665309 51.8809265, -5.2662736 51.8809663)",,yes,,
60783353,False,,,Feidr Steffan / Stephen's Lane,residential,20 mph,True,53.516999999999996,"LINESTRING (-5.2665309 51.8809265, -5.2665043 51.8808554, -5.2664984 51.8804471)",,,,
60783363,False,2,,Bryn Teg,residential,20 mph,True,57.918,"LINESTRING (-5.2665634 51.8790315, -5.2666028 51.8795518)",,yes,,
60783363,False,2,,Bryn Teg,residential,20 mph,False,41.976,"LINESTRING (-5.2665634 51.8790315, -5.266407 51.8789742, -5.2659823 51.8790143)",,yes,,
366835115,False,,,,residential,20 mph,True,41.624,"LINESTRING (-5.2665634 51.8790315, -5.2666915 51.8789852, -5.2670005 51.8789506, -5.2671421 51.8789348)",,,,
55595002,False,2,,Feidr Neuadd y Dre,residential,20 mph,True,67.485,"LINESTRING (-5.2637778 51.8834166, -5.2635136 51.8833563, -5.2628754 51.8831765)",,yes,,
998821124,False,2,A487,Heol Fawr,primary,20 mph,False,36.027,"LINESTRING (-5.2646187 51.8808863, -5.2651257 51.8809701)",,,,
998821124,False,2,A487,Heol Fawr,primary,20 mph,True,177.89600000000002,"LINESTRING (-5.2646187 51.8808863, -5.2641057 51.8808081, -5.2635736 51.8807618, -5.2630817 51.8807289, -5.2620522 51.8806929)",,,,
29285667,False,2,,Heol y Bryn,residential,20 mph,False,83.851,"LINESTRING (-5.2643062 51.8803917, -5.2650022 51.8803666, -5.2655257 51.8803477)",,yes,,
29285667,False,2,,Heol y Bryn,residential,20 mph,True,64.577,"LINESTRING (-5.2643062 51.8803917, -5.2641691 51.8803926, -5.2633703 51.880338)",,yes,,
60783345,False,2,,Pen y Garn,residential,20 mph,False,59.801,"LINESTRING (-5.2643062 51.8803917, -5.2643318 51.8801834, -5.2643817 51.8800557, -5.2645362 51.8798827)",,yes,,
60783363,False,2,,Bryn Teg,residential,20 mph,True,41.976,"LINESTRING (-5.2659823 51.8790143, -5.266407 51.8789742, -5.2665634 51.8790315)",,yes,,
24888815,True,1,A487,Heol Non,primary,20 mph,False,39.323,"LINESTRING (-5.2652731 51.8821059, -5.2649913 51.8824138)",,,,
60783371,True,,,Y Cwcwll / Quickwell Hill,unclassified,20 mph,False,42.644999999999996,"LINESTRING (-5.2652731 51.8821059, -5.2654389 51.8822107, -5.2655264 51.8824415)",,,,
60783345,False,2,,Pen y Garn,residential,20 mph,False,21.583,"LINESTRING (-5.2645362 51.8798827, -5.2647818 51.8797615)",,yes,,
60783345,False,2,,Pen y Garn,residential,20 mph,True,59.801,"LINESTRING (-5.2645362 51.8798827, -5.2643817 51.8800557, -5.2643318 51.8801834, -5.2643062 51.8803917)",,yes,,
