osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,junction,access,est_width,tunnel
36976283,False,2,Upper Parliament Street,tertiary,,True,95.96400000000001,"LINESTRING (-1.1494081 52.9550912, -1.1492056 52.9551022, -1.1488404 52.9551222, -1.1486296 52.9551337, -1.1481711 52.9551588, -1.1481093 52.955166, -1.1479825 52.9551741)",,,,,
14793627,True,,Clarendon Street,tertiary,,False,57.768,"LINESTRING (-1.156712 52.956019, -1.1565075 52.9555767, -1.1564862 52.9555177)",,,,,
1167559987,True,2,Talbot Street,tertiary,20 mph,False,124.053,"LINESTRING (-1.156712 52.956019, -1.1560507 52.9559892, -1.1551248 52.9559402, -1.154867 52.9559235)",,,,,
30599980,True,2,Maid Marian Way,primary,30 mph,False,54.661,"LINESTRING (-1.1547901 52.9536399, -1.1549135 52.9537438, -1.1550075 52.953853, -1.1550302 52.9538772, -1.1550647 52.9539066, -1.1552782 52.9540282)",A6008,,,,
"[38187529, 477024442]",True,,Park Row,unclassified,,False,27.694999999999997,"LINESTRING (-1.1547901 52.9536399, -1.15486 52.9536322, -1.15495 52.9536182, -1.1550245 52.9535997, -1.1551258 52.9535702, -1.1551684 52.953548)",,,,,
10764294,False,,St James's Terrace,unclassified,30 mph,False,33.727,"LINESTRING (-1.1548451 52.9517208, -1.1549011 52.951764, -1.1549737 52.951812, -1.1550403 52.9518685, -1.1550741 52.951906, -1.1551155 52.9519731)",,,,,
"[10764294, 484756879]",False,,"['Standard Hill', ""St James's Terrace""]",unclassified,30 mph,True,56.809999999999995,"LINESTRING (-1.1548451 52.9517208, -1.1548059 52.9516904, -1.1544706 52.951442, -1.1543551 52.9513552, -1.1543174 52.9513211)",,,,,
16201606,False,,St. James's Street,unclassified,,True,124.80199999999999,"LINESTRING (-1.1548451 52.9517208, -1.1547567 52.9517585, -1.1540906 52.9520208, -1.1539759 52.9520755, -1.1538956 52.9521122, -1.1534901 52.9523122, -1.1534116 52.952332, -1.1533104 52.9523422)",,,,,
25680336,False,,Park Row,unclassified,,False,75.77699999999999,"LINESTRING (-1.1553966 52.9533677, -1.1558541 52.9528451, -1.1559189 52.9527633)",,,,,
25680336,False,,Park Row,unclassified,,True,25.506,"LINESTRING (-1.1553966 52.9533677, -1.1553061 52.9534616, -1.1552551 52.9535048, -1.1551684 52.953548)",,,,,
10764424,False,,King Charles Street,residential,,True,30.278,"LINESTRING (-1.1548498 52.9510445, -1.1548041 52.9510094, -1.1547183 52.9509371, -1.1545843 52.9508242)",,,,,
98002115,False,1,Standard Hill,residential,,False,70.82000000000001,"LINESTRING (-1.1548498 52.9510445, -1.1550621 52.9509529, -1.155104 52.9509407, -1.1551504 52.9509295, -1.1551623 52.9509266, -1.155258 52.9509081, -1.1553347 52.950899, -1.1553768 52.950896, -1.155399 52.9508954, -1.1554587 52.9508997, -1.1555033 52.9509076, -1.155557 52.9509211, -1.1556364 52.9509508, -1.1557354 52.9510075, -1.1557701 52.9510279)",,,,,
98002115,False,1,Standard Hill,residential,,True,47.101000000000006,"LINESTRING (-1.1548498 52.9510445, -1.154573 52.9511918, -1.1543517 52.9513036, -1.1543174 52.9513211)",,,,,
10764424,False,,King Charles Street,residential,,False,30.278,"LINESTRING (-1.1545843 52.9508242, -1.1547183 52.9509371, -1.1548041 52.9510094, -1.1548498 52.9510445)",,,,,
14793202,False,2,Wollaton Street,unclassified,,False,123.617,"LINESTRING (-1.1563201 52.955299, -1.1561379 52.9552805, -1.1557919 52.9552529, -1.1555258 52.9552413, -1.1552206 52.9552431, -1.1550149 52.9552457, -1.1549689 52.9552463, -1.1546599 52.9552424, -1.1544812 52.9552402)",,,,,
"[125686589, 125686590, 20212831]",True,3,Tollhouse Hill,primary,30 mph,False,115.084,"LINESTRING (-1.1563201 52.955299, -1.1562046 52.9552359, -1.1561205 52.9551695, -1.155933 52.9549639, -1.1558813 52.9549063, -1.1558474 52.9548685, -1.1556476 52.9546383, -1.1555535 52.9545785, -1.1554661 52.954551, -1.1553811 52.9545196, -1.1553026 52.954496)",A610,,,,
14793202,False,2,Wollaton Street,unclassified,,True,6.29,"LINESTRING (-1.152062 52.9551439, -1.1521558 52.9551465)",,,,,
50900669,True,3,Wollaton Street,primary,30 mph,False,3.883,"LINESTRING (-1.1563675 52.9553191, -1.1563201 52.955299)",A610,,,,
29138641,True,2,Maid Marian Way,primary,30 mph,False,180.93800000000002,"LINESTRING (-1.1540907 52.9531968, -1.1537876 52.9529488, -1.1533326 52.9525837, -1.1532239 52.9524642, -1.1528095 52.9520527, -1.1527618 52.9520044, -1.1527198 52.9519586, -1.1526872 52.951926, -1.1526646 52.9519069, -1.1526119 52.9518389)",,,,,
29188765,False,,Goldsmith Street,unclassified,20 mph,True,147.716,"LINESTRING (-1.1525739 52.9559193, -1.1526171 52.9559779, -1.1528528 52.9562928, -1.1530767 52.9565888, -1.1531905 52.956737, -1.1532077 52.9567536, -1.1532945 52.9568497, -1.1533361 52.9568857, -1.1534222 52.9569602, -1.1535985 52.9570887)",,,,,
31528648,True,2,Burton Street,tertiary,20 mph,False,104.34100000000001,"LINESTRING (-1.1525739 52.9559193, -1.1525458 52.9559252, -1.1524972 52.9559335, -1.1518035 52.9560356, -1.1515298 52.9560763, -1.1513985 52.9560991, -1.1513362 52.956111, -1.151318 52.9561162, -1.1512871 52.9561281, -1.1512325 52.9561582, -1.1511644 52.9562377)",,,,,
135740807,True,,Goldsmith Street,unclassified,20 mph,False,91.03399999999999,"LINESTRING (-1.1525739 52.9559193, -1.1524339 52.9557219, -1.1523868 52.9556532, -1.1523394 52.9555842, -1.1523119 52.9555441, -1.1522394 52.9554351, -1.1521818 52.9553648, -1.1521335 52.9553155, -1.1521 52.9552824, -1.1520812 52.9552613, -1.1520824 52.9552409, -1.1520986 52.9552242, -1.1521268 52.955204, -1.1521402 52.9551894, -1.1521509 52.9551781)",,,,,
"[4365253, 20610710]",False,2,"['Milton Street', 'Mansfield Road']","['unclassified', 'tertiary']",20 mph,False,243.301,"LINESTRING (-1.1479825 52.9551741, -1.1479962 52.9552222, -1.1480135 52.9552734, -1.1480277 52.9553175, -1.1480459 52.955363, -1.1482697 52.9558848, -1.1483614 52.9561726, -1.1483926 52.9562762, -1.1484555 52.9564852, -1.1485013 52.9567137, -1.1485705 52.9569766, -1.14858 52.9570266, -1.1486063 52.957178, -1.1486556 52.957244, -1.1487258 52.9573051)",,,,,
"[29138416, 29138418, 16468812, 1061053078]",False,2,"['Upper Parliament Street', 'Lower Parliament Street']","['unclassified', 'tertiary']",,True,158.32200000000003,"LINESTRING (-1.1479825 52.9551741, -1.1478699 52.9551765, -1.1477422 52.9551801, -1.1476165 52.9551837, -1.1474517 52.9552061, -1.1470395 52.9552253, -1.1466458 52.955237, -1.1465511 52.9552461, -1.146078 52.9552607, -1.1458595 52.9552664, -1.1456276 52.9552734)",,,,,
36976283,False,2,Upper Parliament Street,tertiary,,False,95.96400000000001,"LINESTRING (-1.1479825 52.9551741, -1.1481093 52.955166, -1.1481711 52.9551588, -1.1486296 52.9551337, -1.1488404 52.9551222, -1.1492056 52.9551022, -1.1494081 52.9550912)",,,,,
"[29157115, 16881604]",False,,"['Lincoln Street', 'Thurland Street']",unclassified,20 mph,True,166.275,"LINESTRING (-1.1453464 52.9546795, -1.1457614 52.9545974, -1.1458314 52.9545842, -1.1461215 52.9545282, -1.1462179 52.9545147, -1.1463905 52.9544963, -1.1465939 52.9544806, -1.1466148 52.9544748, -1.1466329 52.954466, -1.1466439 52.9544501, -1.1466455 52.9544379, -1.1466461 52.9544095, -1.146506 52.9537852)",,,,,
543451555,True,,George Street,unclassified,20 mph,False,68.675,"LINESTRING (-1.1453464 52.9546795, -1.1455996 52.955219, -1.1456276 52.9552734)",,,,,
91371806,True,1,Theatre Square,primary,30 mph,False,109.53999999999999,"LINESTRING (-1.1522099 52.9548361, -1.151816 52.9548813, -1.1517539 52.954895, -1.1515992 52.9549205, -1.1515453 52.9549328, -1.1513851 52.9549693, -1.1511799 52.9550081, -1.1510869 52.9550388, -1.1509996 52.9550687, -1.1509629 52.9550924, -1.1509107 52.9551482, -1.1508904 52.9551676, -1.1508819 52.9552633)",,,,,
653582484,False,2,Upper Parliament Street,primary,30 mph,True,135.473,"LINESTRING (-1.1522099 52.9548361, -1.1523683 52.9548234, -1.1525831 52.9548083, -1.1529326 52.9547737, -1.1533329 52.9547067, -1.1533971 52.9546982, -1.1535425 52.9546728, -1.154169 52.9545487)",A6008,,,,
16522484,True,2,South Sherwood Street,primary,30 mph,False,22.741999999999997,"LINESTRING (-1.1508819 52.9552633, -1.1508426 52.9551676, -1.1508127 52.9550949, -1.150805 52.9550642)",,,,,
"[40685648, 1167534611]",False,3,South Sherwood Street,primary,30 mph,False,65.16600000000001,"LINESTRING (-1.1508819 52.9552633, -1.1509022 52.9553082, -1.1509595 52.9554666, -1.1510122 52.9556125, -1.1510893 52.9558358)",,,,,
"[29157115, 16881604]",False,,"['Lincoln Street', 'Thurland Street']",unclassified,20 mph,False,166.275,"LINESTRING (-1.146506 52.9537852, -1.1466461 52.9544095, -1.1466455 52.9544379, -1.1466439 52.9544501, -1.1466329 52.954466, -1.1466148 52.9544748, -1.1465939 52.9544806, -1.1463905 52.9544963, -1.1462179 52.9545147, -1.1461215 52.9545282, -1.1458314 52.9545842, -1.1457614 52.9545974, -1.1453464 52.9546795)",,,,,
16201606,False,,St. James's Street,unclassified,,False,124.80199999999999,"LINESTRING (-1.1533104 52.9523422, -1.1534116 52.952332, -1.1534901 52.9523122, -1.1538956 52.9521122, -1.1539759 52.9520755, -1.1540906 52.9520208, -1.1547567 52.9517585, -1.1548451 52.9517208)",,,,,
"[477024437, 477024446]",True,2,Maid Marian Way,primary,30 mph,False,104.725,"LINESTRING (-1.1533104 52.9523422, -1.153385 52.9524216, -1.1535464 52.9525688, -1.1536828 52.9526931, -1.1540776 52.9530256, -1.1541056 52.9530483, -1.1541375 52.9530766, -1.154189 52.9531206)",,,,,
543507969,True,,High Cross Street,unclassified,30 mph,False,32.089,"LINESTRING (-1.1431885 52.9545958, -1.1432955 52.9545902, -1.1436657 52.9545707)",,,,,
"[217187121, 543507934, 653580254, 16947743]",True,,"['Goose Gate', 'Heathcoat Street']",living_street,30 mph,False,157.497,"LINESTRING (-1.1431885 52.9545958, -1.1431989 52.9545677, -1.143466 52.9538479, -1.1434719 52.9537843, -1.1434539 52.9537533, -1.1434187 52.9537293, -1.1433851 52.9537065, -1.1433499 52.9536941, -1.143307 52.9536818, -1.143177 52.9536781, -1.1428665 52.953701, -1.1427132 52.9537084, -1.1425836 52.953714)",,,destination,,
"[246799153, 19783191]",True,,Old Lenton Street,"['living_street', 'unclassified']",,False,59.422,"LINESTRING (-1.1443477 52.9545386, -1.1443525 52.9545293, -1.1443619 52.9545227, -1.1444756 52.954501, -1.1448209 52.9544286, -1.1451727 52.9543566)",,,,,
"[32985601, 16470405, 816955496, 19783211, 217187120, 32985594, 544970237]",True,1,"['George Street', 'Broad Street', 'Carlton Street']","['living_street', 'unclassified']","['20 mph', '30 mph']",False,211.73900000000003,"LINESTRING (-1.1443477 52.9545386, -1.1443136 52.9544943, -1.1442682 52.9544354, -1.1441742 52.9543059, -1.1441584 52.9542842, -1.1440776 52.9541681, -1.1439901 52.9540423, -1.1439506 52.9539724, -1.1438748 52.9538473, -1.1438622 52.9538264, -1.1438508 52.9538063, -1.1437792 52.95368, -1.143775 52.9536524, -1.1437759 52.9536342, -1.1437923 52.953609, -1.1438218 52.9535948, -1.1440028 52.9535601, -1.1442004 52.9535372, -1.1442643 52.9535298, -1.1443523 52.9535224, -1.1445288 52.9535076, -1.1445611 52.9535049, -1.1446327 52.9535041, -1.1447196 52.953538, -1.1448866 52.9538444)",,,destination,,
10762213,False,,Postern Street,unclassified,,False,38.975,"LINESTRING (-1.1563011 52.9522999, -1.1562628 52.9522934, -1.1559166 52.9521891, -1.1557786 52.9521467)",,,permissive,,
"[505623963, 505623956]",True,,Park Row,unclassified,,False,43.922,"LINESTRING (-1.1563011 52.9522999, -1.1565222 52.952032, -1.156572 52.9519813, -1.1565883 52.9519719, -1.1566229 52.9519615)",,,,,
23069051,True,,Rick Street,unclassified,30 mph,False,109.791,"LINESTRING (-1.1456052 52.9561671, -1.1449701 52.9566908, -1.1446384 52.9569644)",,,,,
"[4565929, 1167558207]",True,"['2', '3']",Glasshouse Street,trunk,30 mph,False,38.116,"LINESTRING (-1.1456052 52.9561671, -1.1456396 52.9561995, -1.1457024 52.9562547, -1.1457817 52.9563245, -1.1458578 52.9563914, -1.145925 52.9564506)",A60,,,,
114900350,True,,St Ann's Well Road,tertiary,20 mph,False,38.273,"LINESTRING (-1.1424147 52.9570407, -1.1424565 52.956834, -1.1424719 52.9567642, -1.1425161 52.9567043)",,,,,
22320576,True,,King Edward Street,tertiary,,False,73.741,"LINESTRING (-1.1434904 52.9562171, -1.1433731 52.9562953, -1.1431026 52.9564757, -1.1428694 52.9566313, -1.1427812 52.9567219)",,,,,
29189136,False,4,Huntingdon Street,trunk,30 mph,True,66.59700000000001,"LINESTRING (-1.1434904 52.9562171, -1.1433973 52.9561581, -1.1427908 52.9557916)",A60,,,,
1167558205,False,4,Huntingdon Street,trunk,30 mph,False,56.242999999999995,"LINESTRING (-1.1434904 52.9562171, -1.143598 52.9562825, -1.1440749 52.9565802)",A60,,,,
19790826,True,,Beck Street,tertiary,,False,35.695,"LINESTRING (-1.1426868 52.9561063, -1.1427645 52.9558934, -1.1427908 52.9557916)",,,,,
95658041,False,,Brook Street,tertiary,30 mph,True,29.345000000000002,"LINESTRING (-1.1426868 52.9561063, -1.1425864 52.9560914, -1.1424319 52.9560646, -1.1423348 52.9560456, -1.1422681 52.9560296)",,,,,
95658041,False,,Brook Street,tertiary,30 mph,False,29.345,"LINESTRING (-1.1422681 52.9560296, -1.1423348 52.9560456, -1.1424319 52.9560646, -1.1425864 52.9560914, -1.1426868 52.9561063)",,,,,
"[29157569, 5214434]",False,,"['Castle Gate', 'Castle Road']",living_street,,"[False, True]",95.35999999999999,"LINESTRING (-1.1535701 52.9508739, -1.1535244 52.9508266, -1.1535184 52.9508204, -1.1535022 52.950808, -1.1534329 52.9507554, -1.1533127 52.9506871, -1.153229 52.9506303, -1.1530986 52.9505392, -1.1530761 52.9505244, -1.1525386 52.9506071, -1.1524391 52.9506252)",,,,1.75,
246505875,False,,Hounds Gate,living_street,,True,78.044,"LINESTRING (-1.1535701 52.9508739, -1.1534056 52.9509029, -1.1531128 52.9509549, -1.1528581 52.9510001, -1.1526981 52.9510288, -1.1525691 52.9510526, -1.1524559 52.9510782)",,,,,
"[374962402, 115629923]",False,,Castle Place,living_street,,True,20.753,"LINESTRING (-1.1535701 52.9508739, -1.1536698 52.9509714, -1.1537372 52.951031)",,,,,
5214432,True,,Spaniel Row,unclassified,,False,80.011,"LINESTRING (-1.1519254 52.9520716, -1.1518517 52.95201, -1.1518035 52.9519612, -1.1516574 52.9517691, -1.1514833 52.951519, -1.1514466 52.9514593, -1.1514604 52.9514195)",,,,,
29188765,False,,Goldsmith Street,unclassified,20 mph,False,147.716,"LINESTRING (-1.1535985 52.9570887, -1.1534222 52.9569602, -1.1533361 52.9568857, -1.1532945 52.9568497, -1.1532077 52.9567536, -1.1531905 52.956737, -1.1530767 52.9565888, -1.1528528 52.9562928, -1.1526171 52.9559779, -1.1525739 52.9559193)",,,,,
22320510,True,,,tertiary,,False,4.911,"LINESTRING (-1.1425231 52.9566539, -1.1425363 52.9566402, -1.1425684 52.9566195)",,roundabout,,,
19790826,True,,Beck Street,tertiary,,False,57.644000000000005,"LINESTRING (-1.1425684 52.9566195, -1.1426076 52.9565011, -1.1426868 52.9561063)",,,,,
22320510,True,,,tertiary,,False,24.807,"LINESTRING (-1.1425684 52.9566195, -1.1426101 52.9566064, -1.1426566 52.9566022, -1.1427028 52.9566076, -1.142744 52.9566221, -1.1427742 52.9566436, -1.142791 52.9566698, -1.142793 52.9566963, -1.1427812 52.9567219)",,roundabout,,,
19790804,True,,St Ann's Well Road,tertiary,20 mph,False,33.727000000000004,"LINESTRING (-1.1426372 52.9567708, -1.1425394 52.956853, -1.1424147 52.9570407)",,,,,
22320510,True,,,tertiary,,False,11.670000000000002,"LINESTRING (-1.1426372 52.9567708, -1.1425953 52.9567637, -1.1425589 52.9567493, -1.1425316 52.9567288, -1.1425161 52.9567043)",,roundabout,,,
36976284,False,2,Upper Parliament Street,unclassified,,True,7.958,"LINESTRING (-1.1505181 52.9550305, -1.1503998 52.955037)",,,,,
134906302,True,1,Upper Parliament Street,unclassified,,False,33.46,"LINESTRING (-1.1505181 52.9550305, -1.1508036 52.9549734, -1.1509993 52.9549528)",,,,,
10764102,False,2,Market Street,tertiary,20 mph,False,96.114,"LINESTRING (-1.1512861 52.9545924, -1.1512818 52.9545429, -1.1512868 52.9537281)",,,,,
135744650,True,,Market Street,tertiary,20 mph,False,37.628,"LINESTRING (-1.1512861 52.9545924, -1.1513074 52.954657, -1.1513369 52.9547144, -1.1513612 52.9547517, -1.1513785 52.9547701, -1.1514133 52.9547935, -1.1514407 52.9548062, -1.151506 52.954835, -1.1515842 52.9548524)",,,,,
29189136,False,4,Huntingdon Street,trunk,30 mph,False,66.59700000000001,"LINESTRING (-1.1427908 52.9557916, -1.1433973 52.9561581, -1.1434904 52.9562171)",A60,,,,
"[289230320, 34338973]",True,4,Lower Parliament Street,trunk,30 mph,False,28.503999999999998,"LINESTRING (-1.1429441 52.9552244, -1.1430709 52.9552317, -1.1433647 52.9552622)",A60,,,,
