osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,access,ref,junction,tunnel,width
1190902284,Gresham Street,tertiary,20 mph,False,True,12.692,"LINESTRING (-0.0946076 51.5157284, -0.0944351 51.5156896)",2,,,,,
18131106,Gresham Street,tertiary,20 mph,False,False,56.833,"LINESTRING (-0.0946076 51.5157284, -0.0951736 51.5158702, -0.0953713 51.5159164)",,,,,,
80502796,Wood Street,unclassified,20 mph,False,False,79.375,"LINESTRING (-0.0946076 51.5157284, -0.0945733 51.5157872, -0.0942158 51.5163993)",,,,,,
3709268,Bread Street,residential,20 mph,False,True,110.299,"LINESTRING (-0.0948682 51.5132143, -0.0948525 51.5132487, -0.0945893 51.5138641, -0.0944938 51.514101, -0.0944839 51.5141281, -0.0944635 51.5141737)",,,,,,
"[3727760, 4223928]","['Watling Court', 'Watling Street']",unclassified,20 mph,False,"[False, True]",75.653,"LINESTRING (-0.0948682 51.5132143, -0.0948084 51.5131983, -0.0944062 51.5131407, -0.0944132 51.5131126, -0.094458 51.5129274, -0.094475 51.5128376, -0.0944078 51.5127731)",,,,,,
3727760,Watling Street,unclassified,20 mph,False,True,59.033,"LINESTRING (-0.0948682 51.5132143, -0.0949291 51.5132277, -0.0956974 51.513338)",,,,,,
"[849610264, 100511754, 632690836]",Bread Street,unclassified,20 mph,True,False,61.622,"LINESTRING (-0.0948682 51.5132143, -0.0948818 51.5131833, -0.0950712 51.5127985, -0.0950974 51.5127396, -0.095109 51.5127152, -0.0951234 51.5126834)",,,,,,
75663321,Silk Street,unclassified,20 mph,False,False,68.13600000000001,"LINESTRING (-0.0901946 51.5195083, -0.0903138 51.5195357, -0.0904281 51.519562, -0.0910085 51.5197065, -0.091093 51.519751)",2,,,,,
"[638076449, 156208034, 638076451]",Moor Lane,unclassified,20 mph,False,False,171.19800000000004,"LINESTRING (-0.0901946 51.5195083, -0.0902332 51.5194355, -0.0902403 51.5194264, -0.0902628 51.5193974, -0.09033 51.5192526, -0.0903716 51.5191837, -0.0904449 51.5190469, -0.0905205 51.5189176, -0.0905415 51.5188854, -0.0905794 51.5188189, -0.0907341 51.5185536, -0.0907546 51.5185222, -0.0908043 51.5184743, -0.0908463 51.5184356, -0.0909156 51.5183815, -0.0909512 51.5183414, -0.09101 51.5182797, -0.0910711 51.5182228, -0.0911499 51.5181578, -0.0911852 51.5181334, -0.091202 51.5181164)",,,,,,
156208034,Moor Lane,unclassified,20 mph,False,True,48.21,"LINESTRING (-0.0901946 51.5195083, -0.090008 51.519813, -0.0899742 51.5198679, -0.0899387 51.5199113)",,,,,,
4253666,Finsbury Pavement,primary,20 mph,False,False,75.543,"LINESTRING (-0.0876681 51.5192568, -0.0876341 51.5193517, -0.087623 51.5193862, -0.0876097 51.5194257, -0.0874487 51.5199223)",,,A501,,,
"[1065201851, 1065201852, 4260381]",South Place,tertiary,20 mph,False,False,52.102000000000004,"LINESTRING (-0.0876681 51.5192568, -0.0875338 51.5192067, -0.0874921 51.5191904, -0.0874469 51.5191749, -0.0872906 51.5191248, -0.0870064 51.5190336)",,,,,,
"[581735921, 442428178, 1186357643, 1186357642]",Moorgate,primary,20 mph,True,False,149.668,"LINESTRING (-0.0876681 51.5192568, -0.0876685 51.5191813, -0.0877042 51.5191198, -0.087796 51.5189614, -0.0878511 51.5188478, -0.0878955 51.5187274, -0.0880804 51.518404, -0.0881389 51.5182997, -0.0882943 51.5180182, -0.0883517 51.517994)",,,A501,,,
"[1065201850, 840274114, 840274117]",Ropemaker Street,unclassified,20 mph,False,True,38.18000000000001,"LINESTRING (-0.0876681 51.5192568, -0.0877101 51.5192714, -0.0878375 51.5193155, -0.0878873 51.5193328, -0.0879414 51.5193515, -0.0880872 51.5193999, -0.088153 51.5194206)",2,,,,,
554369,King William Street,tertiary,20 mph,False,False,12.732,"LINESTRING (-0.0878155 51.5121188, -0.0877335 51.5120163)",,,,,,
554369,King William Street,tertiary,20 mph,False,True,42.587999999999994,"LINESTRING (-0.0878155 51.5121188, -0.0879255 51.5122563, -0.0880893 51.5124618)",,,,,,
554369,King William Street,tertiary,20 mph,False,True,43.316,"LINESTRING (-0.08745 51.511669, -0.0877335 51.5120163)",,,,,,
1065083438,King William Street,tertiary,20 mph,False,False,15.471,"LINESTRING (-0.08745 51.511669, -0.0873569 51.5115425)",2,,,,,
"[1054934952, 1054934953, 4211268]",Nicholas Lane,unclassified,20 mph,True,False,45.553,"LINESTRING (-0.08745 51.511669, -0.087348 51.5117102, -0.0871694 51.5119619, -0.0871517 51.5119865, -0.0871311 51.5120157)",,,,,,
554369,King William Street,tertiary,20 mph,False,False,12.544,"LINESTRING (-0.0884017 51.5128673, -0.0883246 51.5127652)",,,,,,
"[773853948, 773853954, 183555211, 183555212]",Lombard Street,tertiary,20 mph,False,True,70.995,"LINESTRING (-0.0884017 51.5128673, -0.0884388 51.5129034, -0.0884869 51.5129443, -0.0885293 51.5129899, -0.0886152 51.5130673, -0.0886844 51.5131167, -0.0887394 51.5131635, -0.088775 51.5131983, -0.0888073 51.5132302, -0.0888706 51.5133025, -0.0889457 51.5134058)",2,,,,,
"[975852292, 975852293, 3712711]",Lombard Street,tertiary,20 mph,True,False,88.829,"LINESTRING (-0.0884017 51.5128673, -0.0883436 51.5128859, -0.0883116 51.5128962, -0.0882548 51.512912, -0.0881536 51.5129246, -0.0880768 51.5129167, -0.0879641 51.5128826, -0.0877768 51.512827, -0.0874601 51.5127361, -0.0872791 51.5126762, -0.0872328 51.5126609)",,yes,,,,
"[4255394, 1092376518, 1092376519, 971339467, 1092375959, 1092375961]","[""St. Martin's Le Grand"", 'Aldersgate Street']",primary,20 mph,True,False,85.94899999999998,"LINESTRING (-0.0968417 51.517087, -0.0968471 51.5170402, -0.0968503 51.5170118, -0.0968552 51.5169635, -0.0968595 51.5169326, -0.0968623 51.516912, -0.0968653 51.5168968, -0.0968739 51.5168482, -0.0968994 51.5167153, -0.0969037 51.5166806, -0.0969047 51.5166126, -0.0969238 51.5165333, -0.0969323 51.5164712, -0.0969418 51.5164016, -0.0969573 51.5163179)",2,,A40,,,
"[554756328, 554756327, 3998356, 1054932799]",Little Britain,residential,20 mph,True,False,123.70100000000001,"LINESTRING (-0.0968417 51.517087, -0.0968886 51.5170907, -0.0969341 51.5170928, -0.0969935 51.5170934, -0.0974221 51.5171005, -0.097482 51.5170929, -0.0976849 51.5170595, -0.0979619 51.5170158, -0.0981318 51.5169858, -0.0982285 51.5169762, -0.098351 51.5169766, -0.0984942 51.5169864, -0.098571 51.5169848, -0.0986021 51.5169894)",,,,,,
"[49780462, 49780463]",Aldersgate Rotunda,primary,20 mph,True,False,65.619,"LINESTRING (-0.0968183 51.5173227, -0.096913 51.5173163, -0.0970032 51.5173246, -0.0970869 51.5173433, -0.0971526 51.5173633, -0.0972085 51.5173944, -0.0972542 51.5174306, -0.0972962 51.5174729, -0.0973208 51.5175242, -0.0973281 51.5175719, -0.0973237 51.5176205, -0.0973103 51.5176608, -0.0972896 51.5176982)",,,A1,roundabout,,
"[4255411, 1124724125, 1124724126]",Aldersgate Street,primary,20 mph,True,False,26.259999999999998,"LINESTRING (-0.0968183 51.5173227, -0.0968253 51.5172435, -0.0968295 51.5171955, -0.0968342 51.5171534, -0.0968417 51.517087)",1,,A40,,,
59161445,Lothbury,unclassified,20 mph,True,False,44.379999999999995,"LINESTRING (-0.0896976 51.5147761, -0.0895712 51.5147967, -0.0894656 51.5147832, -0.0893103 51.5147739, -0.0892412 51.5147624, -0.0891737 51.5147536, -0.0891199 51.5146965)",1,,,,,
"[977095714, 581729092, 849359565, 975850165, 975850168]",Moorgate,tertiary,20 mph,False,False,62.949,"LINESTRING (-0.0896976 51.5147761, -0.0896447 51.5148646, -0.0896257 51.5148953, -0.089605 51.514936, -0.0895877 51.5149746, -0.0895738 51.5150108, -0.0894668 51.51529, -0.0894549 51.5153209)",2,,,,,
"[849359568, 975844656, 3713823, 975844655]",Lothbury,tertiary,20 mph,False,True,46.888000000000005,"LINESTRING (-0.0896976 51.5147761, -0.0899281 51.5148167, -0.0899879 51.5148293, -0.0900527 51.5148419, -0.0901862 51.5148661, -0.0903485 51.514893)",2,,,,,
"[1065083429, 1065083430, 1186358631, 3712716, 773853949]",Princes Street,tertiary,20 mph,False,False,126.35499999999999,"LINESTRING (-0.0896976 51.5147761, -0.0897491 51.5146996, -0.0897597 51.5146699, -0.0897663 51.5146339, -0.0897632 51.514617, -0.0897461 51.5145805, -0.0896806 51.5144746, -0.0895412 51.5142739, -0.089407 51.5140807, -0.0893373 51.5139807, -0.0893108 51.5139427, -0.0891583 51.5137237)",2,,,,,
"[849359570, 3712715, 977094021]",Gresham Street,tertiary,20 mph,False,False,52.857,"LINESTRING (-0.0921149 51.5150918, -0.0919733 51.5150805, -0.0919087 51.5150753, -0.0918012 51.515065, -0.0915071 51.5150327, -0.0913608 51.5150167)",2,,,,,
"[18131108, 977104958, 977104959]",Gresham Street,tertiary,20 mph,False,False,78.70400000000001,"LINESTRING (-0.0921149 51.5150918, -0.092281 51.5151164, -0.0923401 51.5151252, -0.0924049 51.5151339, -0.0924466 51.5151409, -0.0925975 51.5151616, -0.0926726 51.5151769, -0.0927192 51.5151864, -0.0928248 51.515208, -0.0929625 51.5152492, -0.0931638 51.5153413)",2,,,,,
3959463,Bartholomew Lane,unclassified,20 mph,False,False,87.722,"LINESTRING (-0.0872813 51.5139048, -0.0877666 51.5145957, -0.0878034 51.514622)",,,,,,
"[1262049491, 211900222]",Threadneedle Street,unclassified,20 mph,False,False,41.907000000000004,"LINESTRING (-0.0872813 51.5139048, -0.0875013 51.5138531, -0.0876634 51.5138097, -0.0877461 51.5137875, -0.0877769 51.5137797, -0.087841 51.5137612)",,,,,,
"[817648166, 230191247]",Threadneedle Street,unclassified,20 mph,False,True,77.71499999999999,"LINESTRING (-0.0872813 51.5139048, -0.087111 51.5139414, -0.0867076 51.5140091, -0.0865395 51.5140415, -0.0864688 51.5140558, -0.086206 51.5141057)",,,,,,
"[1184101278, 817648164, 1184101277, 3959462]",Old Broad Street,unclassified,20 mph,True,False,95.314,"LINESTRING (-0.086206 51.5141057, -0.0862024 51.5141836, -0.0861734 51.5142175, -0.0861516 51.5142429, -0.0861197 51.5142828, -0.0860825 51.5143112, -0.0858241 51.5145385, -0.0855702 51.5147698, -0.0855324 51.5148038, -0.085496 51.5148249)",1,,,,,
"[817648166, 230191247]",Threadneedle Street,unclassified,20 mph,False,False,77.71500000000002,"LINESTRING (-0.086206 51.5141057, -0.0864688 51.5140558, -0.0865395 51.5140415, -0.0867076 51.5140091, -0.087111 51.5139414, -0.0872813 51.5139048)",,,,,,
3713823,Lothbury,tertiary,20 mph,False,False,14.709,"LINESTRING (-0.0905573 51.5149178, -0.0903485 51.514893)",2,,,,,
849359570,Gresham Street,tertiary,20 mph,False,True,37.669,"LINESTRING (-0.0905573 51.5149178, -0.0910919 51.5149817)",2,,,,,
"[977093939, 977093940, 840264350]",Old Jewry,residential,20 mph,False,True,93.83699999999999,"LINESTRING (-0.0905573 51.5149178, -0.0905694 51.514891, -0.0905713 51.5148867, -0.0906482 51.5147162, -0.0907385 51.5145157, -0.0908623 51.5142788, -0.0909306 51.5141068)",1,,,,,
3713143,Frederick's Place,residential,20 mph,False,False,40.596,"LINESTRING (-0.0915009 51.5141924, -0.0909708 51.5141128, -0.0909306 51.5141068)",,,,,,
840264350,Old Jewry,residential,20 mph,False,True,21.76,"LINESTRING (-0.0909306 51.5141068, -0.0910162 51.5139185)",1,,,,,
3713143,Frederick's Place,residential,20 mph,False,True,40.596,"LINESTRING (-0.0909306 51.5141068, -0.0909708 51.5141128, -0.0915009 51.5141924)",,,,,,
"[977093939, 977093940, 840264350]",Old Jewry,residential,20 mph,False,False,93.83699999999999,"LINESTRING (-0.0909306 51.5141068, -0.0908623 51.5142788, -0.0907385 51.5145157, -0.0906482 51.5147162, -0.0905713 51.5148867, -0.0905694 51.514891, -0.0905573 51.5149178)",1,,,,,
3727760,Watling Street,unclassified,20 mph,False,False,59.033,"LINESTRING (-0.0956974 51.513338, -0.0949291 51.5132277, -0.0948682 51.5132143)",,,,,,
"[1262816668, 896794996, 896794990, 7225343]",Cannon Street,tertiary,20 mph,True,False,53.348,"LINESTRING (-0.0944848 51.5125165, -0.0943293 51.5125217, -0.0941579 51.5125038, -0.0940862 51.5124946, -0.0940164 51.5124797, -0.0939561 51.5124716, -0.0938276 51.5124427, -0.0937379 51.5124213)",1,,,,,
"[849610266, 896794989]",Cannon Street,tertiary,20 mph,False,True,40.900999999999996,"LINESTRING (-0.0944848 51.5125165, -0.0948195 51.5125866, -0.0948722 51.5125976, -0.0950447 51.5126343)",,,,,,
3727764,Cannon Street,tertiary,20 mph,False,True,55.217999999999996,"LINESTRING (-0.0956872 51.5127641, -0.0958549 51.5127955, -0.095885 51.5128021, -0.0959232 51.5128083, -0.0961451 51.5128413, -0.0962153 51.5128525, -0.0962801 51.5128642, -0.0964569 51.5128944)",3,,,,,
48741698,Cannon Street,tertiary,20 mph,True,False,41.253,"LINESTRING (-0.0956872 51.5127641, -0.0956053 51.5127839, -0.0954501 51.5127515, -0.0953548 51.5127329, -0.0951234 51.5126834)",,,,,,
48741701,Friday Street,tertiary,20 mph,False,True,88.34299999999999,"LINESTRING (-0.0956872 51.5127641, -0.0957096 51.5126522, -0.0957471 51.5124652, -0.0958128 51.5121991, -0.0958216 51.5121542, -0.0958245 51.5121122, -0.0958233 51.5120956, -0.0957978 51.5119765)",,,,,,
20205232,Tokenhouse Yard,unclassified,20 mph,False,False,60.724000000000004,"LINESTRING (-0.0884198 51.5146587, -0.0884176 51.5146905, -0.088382 51.5152043)",,,,,,
"[232287545, 849359563]",Lothbury,unclassified,20 mph,False,False,48.660000000000004,"LINESTRING (-0.0884198 51.5146587, -0.088829 51.5146758, -0.0890165 51.5146854, -0.0891199 51.5146965)",,,,,,
232287545,Lothbury,unclassified,20 mph,False,True,42.991,"LINESTRING (-0.0884198 51.5146587, -0.0878522 51.5146336, -0.0878034 51.514622)",,,,,,
3959463,Bartholomew Lane,unclassified,20 mph,False,True,87.722,"LINESTRING (-0.0878034 51.514622, -0.0877666 51.5145957, -0.0872813 51.5139048)",,,,,,
232287545,Lothbury,unclassified,20 mph,False,False,42.991,"LINESTRING (-0.0878034 51.514622, -0.0878522 51.5146336, -0.0884198 51.5146587)",,,,,,
3959461,Throgmorton Street,residential,20 mph,True,False,166.68599999999998,"LINESTRING (-0.085496 51.5148249, -0.0855502 51.5148688, -0.0856964 51.5148815, -0.0859783 51.5148931, -0.0861622 51.5149006, -0.0863587 51.5148829, -0.0866589 51.5148464, -0.0868477 51.5148186, -0.0870752 51.5147778, -0.08718 51.5147575, -0.0873462 51.5147254, -0.0876829 51.5146493, -0.0878034 51.514622)",,,,,,
372790213,Old Broad Street,unclassified,20 mph,True,False,5.699,"LINESTRING (-0.085496 51.5148249, -0.0854626 51.5148425, -0.0854309 51.5148562)",1,,,,,
80784904,Wood Street,unclassified,20 mph,False,True,9.607,"LINESTRING (-0.093643 51.517535, -0.0936913 51.517454)",,,,,,
"[99944952, 474261739, 1167658149]",London Wall,primary,20 mph,True,False,243.52300000000002,"LINESTRING (-0.093643 51.517535, -0.0933581 51.517538, -0.0932459 51.5175392, -0.0931622 51.5175405, -0.092355 51.5175534, -0.0921552 51.5175566, -0.0920734 51.5175573, -0.091567 51.5175617, -0.0901245 51.517584)",,,A1211,,building_passage,
"[745522848, 474261738]",Wood Street,residential,20 mph,True,False,33.23,"LINESTRING (-0.093643 51.517535, -0.0936504 51.5175797, -0.0935799 51.5176868, -0.093571 51.5177045, -0.0935125 51.5177762, -0.0935071 51.5177838, -0.093461 51.5177953)",,,,,yes,
"[1068540418, 1068540419, 3713821, 474261742, 99944952, 488491645]",London Wall,primary,20 mph,True,False,202.88499999999996,"LINESTRING (-0.0964692 51.5177064, -0.0963868 51.5176422, -0.0963279 51.5176107, -0.0962547 51.5175802, -0.0961789 51.5175496, -0.0961232 51.5175349, -0.0959908 51.5175187, -0.0955971 51.5175223, -0.0955161 51.5175232, -0.0952428 51.5175261, -0.0951939 51.5175266, -0.0949231 51.5175324, -0.094802 51.5175315, -0.0942598 51.5175386, -0.094202 51.5175349, -0.0940163 51.5175361, -0.0939383 51.5175366, -0.093643 51.517535)",,,A1211,,building_passage,
"[224299517, 173689478]",Aldersgate Rotunda,primary,20 mph,True,False,29.084999999999997,"LINESTRING (-0.0964692 51.5177064, -0.0964415 51.5176203, -0.0964397 51.5175931, -0.0964422 51.5175302, -0.0964649 51.5174857, -0.0964951 51.5174539)",1,,A1,roundabout,building_passage,
224299514,Aldersgate Rotunda,primary,20 mph,True,False,27.028,"LINESTRING (-0.0964951 51.5174539, -0.0965649 51.5174096, -0.0966225 51.5173844, -0.0966738 51.5173619, -0.0967388 51.5173424, -0.0968183 51.5173227)",,,A1,roundabout,,
"[1054942402, 4255407]",Little Britain,primary,20 mph,True,False,39.381,"LINESTRING (-0.0986021 51.5169894, -0.098599 51.5170304, -0.0986037 51.51707, -0.0986154 51.5171325, -0.0986172 51.5171701, -0.0985943 51.5172264, -0.0985632 51.5172674, -0.0984892 51.5173194)",1,,A40,,,
208175368,Aldersgate Rotunda,primary,20 mph,True,False,23.418,"LINESTRING (-0.0972896 51.5176982, -0.0972556 51.5177307, -0.0972178 51.5177637, -0.0971813 51.5177948, -0.0971265 51.5178279, -0.0970681 51.5178549)",,,A1,roundabout,,
"[173689480, 208175220]",Aldersgate Rotunda,primary,20 mph,True,False,24.220999999999997,"LINESTRING (-0.0970681 51.5178549, -0.0969936 51.5178713, -0.096929 51.5178783, -0.0968847 51.5178802, -0.0968394 51.5178759, -0.0967984 51.5178681, -0.0967293 51.5178548)",,,A1,roundabout,building_passage,
"[1068540417, 1209394318, 4268634, 1068540411, 1105921756, 1105921757]",Aldersgate Street,primary,20 mph,True,False,237.491,"LINESTRING (-0.0970681 51.5178549, -0.0970593 51.5178707, -0.0970504 51.5178865, -0.0970184 51.5179438, -0.0969972 51.5179906, -0.096988 51.5180325, -0.0969917 51.5180841, -0.0970033 51.5181518, -0.0970739 51.5184735, -0.0970938 51.5185651, -0.0971271 51.5187451, -0.0971602 51.5188799, -0.097234 51.5192092, -0.0972823 51.519452, -0.0973527 51.5197986, -0.0973629 51.5198431, -0.0973735 51.5198872, -0.0973778 51.519907, -0.0973326 51.5199604)","['1', '2']",,A1,,,
208175221,Aldersgate Rotunda,primary,20 mph,True,False,24.758,"LINESTRING (-0.0967293 51.5178548, -0.0966787 51.517837, -0.09663 51.5178188, -0.0965896 51.5177965, -0.0965466 51.5177687, -0.0964998 51.5177355, -0.0964692 51.5177064)",,,A1,roundabout,building_passage,
"[1065099800, 49780458, 1065099799]",St. Martin's Le Grand,tertiary,20 mph,True,False,83.61,"LINESTRING (-0.0972222 51.5152947, -0.097187 51.5152512, -0.0971854 51.5151912, -0.0971913 51.515162, -0.0971956 51.5151255, -0.0971962 51.5150776, -0.0971887 51.5150363, -0.0971837 51.5150249, -0.0971773 51.5150102, -0.0971657 51.5149836, -0.0971333 51.5149362, -0.0971015 51.5149019, -0.0970728 51.5148751, -0.0969529 51.5147956, -0.0969153 51.5147635, -0.0968792 51.5147211, -0.096857 51.5146672, -0.0968625 51.5146099)",,,,,,
"[172649357, 49780455]",St. Martin's Le Grand,primary,20 mph,True,False,41.574999999999996,"LINESTRING (-0.0972222 51.5152947, -0.0972924 51.5152546, -0.0973331 51.5152254, -0.0973842 51.5151936, -0.0974153 51.5151785, -0.0974509 51.5151661, -0.0975237 51.5151442, -0.0976153 51.515131, -0.0977312 51.5151343)",1,,A40,,,
"[79318523, 1256918982]",King Edward Street,primary,20 mph,True,False,38.65,"LINESTRING (-0.0986295 51.5156561, -0.098601 51.5159438, -0.0985976 51.5160031)",2,,A40,,,
"[1211598998, 4255406, 1065099797, 1065099798]",King Edward Street,primary_link,20 mph,True,False,40.679,"LINESTRING (-0.0984911 51.515321, -0.09856 51.5153796, -0.0985978 51.5154012, -0.0986256 51.5154304, -0.0986392 51.5154662, -0.0986466 51.5155173, -0.0986446 51.5155547, -0.0986295 51.5156561)",2,,A40,,,
"[49780457, 3998354, 1009104502, 1009104503]",Newgate Street,tertiary,20 mph,True,False,84.24000000000001,"LINESTRING (-0.0968625 51.5146099, -0.0969811 51.5146893, -0.0970058 51.5147073, -0.0971342 51.5148089, -0.0972201 51.5148663, -0.0973225 51.5149286, -0.0973581 51.5149469, -0.0974289 51.5149837, -0.0974657 51.5150011, -0.0975866 51.5150473, -0.0976589 51.5150843, -0.0977312 51.5151343)",2,,,,,
1065099802,Cheapside,unclassified,20 mph,False,True,30.064,"LINESTRING (-0.0968625 51.5146099, -0.0965993 51.5145627, -0.0965179 51.514544, -0.0964485 51.5145284)",,,,,,
"[122768812, 1211598997, 1065099804, 1065099805, 1065099806, 1065099807]",New Change,tertiary,20 mph,False,False,200.45299999999997,"LINESTRING (-0.0968625 51.5146099, -0.0968763 51.5145276, -0.0968857 51.5144748, -0.0968873 51.5144384, -0.0968865 51.5144057, -0.0968821 51.5143588, -0.0968714 51.5143203, -0.0968486 51.5142728, -0.0968174 51.5142277, -0.0967429 51.5141505, -0.096688 51.514108, -0.0966142 51.5140407, -0.0965451 51.5139727, -0.0965224 51.5139433, -0.0964873 51.5138982, -0.0964593 51.5138645, -0.096434 51.5138213, -0.0963717 51.513681, -0.0963405 51.5135699, -0.0963347 51.5135056, -0.0963361 51.5134411, -0.0963543 51.5133087, -0.0963661 51.5132316, -0.0963985 51.5130809, -0.096405 51.5130414, -0.096413 51.5130169, -0.0964569 51.5128944)",2,,,,,
3713823,Lothbury,tertiary,20 mph,False,True,14.709,"LINESTRING (-0.0903485 51.514893, -0.0905573 51.5149178)",2,,,,,
"[975844656, 849359568, 975844655, 3713823]",Lothbury,tertiary,20 mph,False,False,46.888000000000005,"LINESTRING (-0.0903485 51.514893, -0.0901862 51.5148661, -0.0900527 51.5148419, -0.0899879 51.5148293, -0.0899281 51.5148167, -0.0896976 51.5147761)",2,,,,,
"[4018975, 975850167]",Coleman Street,unclassified,20 mph,True,False,59.943999999999996,"LINESTRING (-0.0903485 51.514893, -0.0903287 51.5149318, -0.0903181 51.5149525, -0.0900975 51.5153858, -0.0900868 51.5154069)",1,,,,,
99944945,Coleman Street,unclassified,20 mph,False,True,46.660999999999994,"LINESTRING (-0.0895725 51.5172903, -0.0896257 51.5171763, -0.0896689 51.5170214, -0.0896804 51.5169662, -0.0896845 51.5169477, -0.0896955 51.5169047, -0.0897065 51.5168798)",,,,,,
459998653,South Place,tertiary,20 mph,False,True,5.873,"LINESTRING (-0.0862318 51.5187912, -0.0863075 51.5188151)",,,,,,
