osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,bridge,geometry
"[49405048, 52443292, 75225341]",2,A67,Yarm Road,primary,30 mph,False,True,224.05499999999998,yes,"LINESTRING (-1.3560822 54.5114314, -1.356099 54.5114957, -1.3560741 54.5115765, -1.3560595 54.5115988, -1.3555648 54.5122806, -1.3554678 54.5124437, -1.3553385 54.5126701, -1.3552744 54.512877, -1.3552555 54.5130948, -1.3553317 54.5133559)"
82625856,,,Bridge Street,residential,,False,True,138.23,,"LINESTRING (-1.3560822 54.5114314, -1.3561841 54.5114208, -1.3565748 54.5114792, -1.3571335 54.5115475, -1.3573385 54.5115725, -1.3578437 54.5116013, -1.358056 54.511572, -1.3581754 54.5115451)"
245688980,2,A67,High Street,primary,30 mph,False,False,134.582,,"LINESTRING (-1.3560822 54.5114314, -1.3560261 54.511304, -1.355697 54.5108854, -1.3556633 54.5108401, -1.3554153 54.5105164, -1.355327 54.5104025, -1.3552632 54.5103203)"
"[123096374, 224208767]",,,Central Street,residential,,False,True,137.167,,"LINESTRING (-1.354308 54.5089651, -1.354008 54.5090094, -1.3539127 54.5090235, -1.3522577 54.5092886)"
224208768,2,A67,High Street,primary,30 mph,False,False,84.721,,"LINESTRING (-1.354308 54.5089651, -1.3542146 54.5087694, -1.3540911 54.5084309, -1.3540159 54.5082226)"
224208768,2,A67,High Street,primary,30 mph,False,True,19.373,,"LINESTRING (-1.354308 54.5089651, -1.3543474 54.5090469, -1.3543887 54.5091329)"
49405050,2,A67,The Spital,primary,30 mph,False,True,199.801,,"LINESTRING (-1.3546878 54.5057893, -1.3546552 54.505927, -1.3544141 54.5063205, -1.3541297 54.5067915, -1.3540297 54.5069151, -1.3538287 54.5071637, -1.3538106 54.507302, -1.3538028 54.5074359, -1.3538172 54.5074925)"
916861217,2,A67,The Spital,primary,30 mph,False,False,25.139,,"LINESTRING (-1.3546878 54.5057893, -1.3546458 54.505686, -1.3545528 54.5055789)"
30596202,2,B1265,Worsall Road,secondary,30 mph,True,False,47.297,,"LINESTRING (-1.3550378 54.5054868, -1.3549754 54.5055619, -1.3549613 54.5055993, -1.3549689 54.505664, -1.3549557 54.5057091, -1.3549173 54.5057541, -1.3548747 54.5057759, -1.3548101 54.5057858, -1.3546878 54.5057893)"
52442249,,,Westgate,residential,,False,False,42.808,,"LINESTRING (-1.3580043 54.5106104, -1.3586432 54.5105073)"
52442212,,,West Street,residential,,False,False,106.85099999999998,,"LINESTRING (-1.3580043 54.5106104, -1.3580273 54.5106574, -1.3582082 54.5110277, -1.3582329 54.5111461, -1.3582343 54.5113436, -1.3582353 54.5114816, -1.3581754 54.5115451)"
52442212,,,West Street,residential,,False,True,24.283,,"LINESTRING (-1.3580043 54.5106104, -1.3579867 54.5105661, -1.3579015 54.5104004)"
52442212,,,West Street,residential,,False,True,106.851,,"LINESTRING (-1.3581754 54.5115451, -1.3582353 54.5114816, -1.3582343 54.5113436, -1.3582329 54.5111461, -1.3582082 54.5110277, -1.3580273 54.5106574, -1.3580043 54.5106104)"
52442263,,,West End Gardens,residential,,False,False,70.554,,"LINESTRING (-1.3581754 54.5115451, -1.3582008 54.5115947, -1.3582397 54.5118374, -1.3583381 54.5118776, -1.358678 54.5118707, -1.3587791 54.5118295)"
82625856,,,Bridge Street,residential,,False,False,138.23,,"LINESTRING (-1.3581754 54.5115451, -1.358056 54.511572, -1.3578437 54.5116013, -1.3573385 54.5115725, -1.3571335 54.5115475, -1.3565748 54.5114792, -1.3561841 54.5114208, -1.3560822 54.5114314)"
52443292,2,A67,,primary,30 mph,False,True,8.137,,"LINESTRING (-1.3553317 54.5133559, -1.3553629 54.5134268)"
1124641735,2,,Aislaby Road,unclassified,,False,False,27.502,,"LINESTRING (-1.3553317 54.5133559, -1.355746 54.5132982)"
"[49405048, 52443292, 75225341]",2,A67,Yarm Road,primary,30 mph,False,False,224.055,yes,"LINESTRING (-1.3553317 54.5133559, -1.3552555 54.5130948, -1.3552744 54.512877, -1.3553385 54.5126701, -1.3554678 54.5124437, -1.3555648 54.5122806, -1.3560595 54.5115988, -1.3560741 54.5115765, -1.356099 54.5114957, -1.3560822 54.5114314)"
1124641735,2,,Aislaby Road,unclassified,,False,True,27.502,,"LINESTRING (-1.355746 54.5132982, -1.3553317 54.5133559)"
"[61043857, 56060691, 35802589]",2,,"['Aislaby Road', 'Aislaby Lane']",unclassified,,False,False,420.852,yes,"LINESTRING (-1.355746 54.5132982, -1.3559161 54.5132799, -1.3565966 54.5133154, -1.3573487 54.5133121, -1.3578771 54.5133449, -1.3582281 54.5133544, -1.3585317 54.5133295, -1.3590411 54.5131289, -1.3596425 54.5127988, -1.3599418 54.5127214, -1.3604098 54.5126645, -1.3610356 54.5127024, -1.3618792 54.5127114)"
56060702,,,Old Station Mews,residential,,False,False,86.57,,"LINESTRING (-1.355746 54.5132982, -1.3557717 54.5132394, -1.3565582 54.5130937, -1.356706 54.5131213, -1.3568336 54.51325)"
41447399,,,Silver Street,residential,,False,False,118.436,,"LINESTRING (-1.3552632 54.5103203, -1.3550319 54.5103783, -1.3549976 54.5103862, -1.3542986 54.5105482, -1.3541863 54.5106003, -1.354047 54.5106648, -1.3536775 54.5108346)"
"[224208768, 245688980]",2,A67,High Street,primary,30 mph,False,False,143.653,,"LINESTRING (-1.3552632 54.5103203, -1.3550898 54.5100968, -1.3547723 54.5096874, -1.3547065 54.5096026, -1.3545026 54.5093147, -1.354435 54.5092014, -1.3543887 54.5091329)"
245688980,2,A67,High Street,primary,30 mph,False,True,134.582,,"LINESTRING (-1.3552632 54.5103203, -1.355327 54.5104025, -1.3554153 54.5105164, -1.3556633 54.5108401, -1.355697 54.5108854, -1.3560261 54.511304, -1.3560822 54.5114314)"
41448829,,,,residential,,False,False,17.686,,"LINESTRING (-1.3536775 54.5108346, -1.3538116 54.5109733)"
41447399,,,Silver Street,residential,,False,True,118.436,,"LINESTRING (-1.3536775 54.5108346, -1.354047 54.5106648, -1.3541863 54.5106003, -1.3542986 54.5105482, -1.3549976 54.5103862, -1.3550319 54.5103783, -1.3552632 54.5103203)"
41448829,,,,residential,,False,True,85.06099999999999,,"LINESTRING (-1.3536775 54.5108346, -1.3533451 54.5106371, -1.3532227 54.5104655, -1.3530747 54.5103812, -1.3529847 54.51033, -1.3529769 54.5103256, -1.3528617 54.5102469)"
41448829,,,,residential,,False,False,85.061,,"LINESTRING (-1.3528617 54.5102469, -1.3529769 54.5103256, -1.3529847 54.51033, -1.3530747 54.5103812, -1.3532227 54.5104655, -1.3533451 54.5106371, -1.3536775 54.5108346)"
41448993,,,Atlas Wynd,residential,,False,True,189.155,,"LINESTRING (-1.3527424 54.5080857, -1.3521759 54.5081355, -1.35209 54.5081106, -1.35203 54.5079611, -1.35203 54.5078914, -1.3521415 54.5078565, -1.3530464 54.5077942, -1.3536384 54.5077679, -1.3538821 54.5077538)"
56061389,,,Central Street,residential,,False,False,74.566,,"LINESTRING (-1.3525588 54.509936, -1.3524619 54.5097276, -1.3522577 54.5092886)"
52442220,2,,The Old Market,residential,,False,False,23.89,,"LINESTRING (-1.3563229 54.5082139, -1.3559577 54.5082486)"
52442237,2,,The Old Market,residential,,False,False,10.159,,"LINESTRING (-1.3563229 54.5082139, -1.356474 54.5081884)"
52442220,2,,The Old Market,residential,,False,True,91.421,,"LINESTRING (-1.3563229 54.5082139, -1.3562321 54.5080125, -1.3561391 54.5077702, -1.3561505 54.5076893, -1.3561918 54.5076355, -1.3564393 54.5074615)"
52442220,2,,The Old Market,residential,,False,False,28.492,,"LINESTRING (-1.3559577 54.5082486, -1.3555215 54.5082876)"
52442220,2,,The Old Market,residential,,False,True,23.89,,"LINESTRING (-1.3559577 54.5082486, -1.3563229 54.5082139)"
52442236,2,,The Old Market,residential,,False,False,10.908,,"LINESTRING (-1.3559577 54.5082486, -1.3559255 54.5081523)"
52442220,2,,The Old Market,residential,,False,True,28.492,,"LINESTRING (-1.3555215 54.5082876, -1.3559577 54.5082486)"
245688988,2,,The Old Market,residential,,False,True,7.862,,"LINESTRING (-1.3555215 54.5082876, -1.355542 54.5083573)"
245688988,2,,The Old Market,residential,,False,False,12.389000000000001,,"LINESTRING (-1.3555215 54.5082876, -1.355519 54.5082783, -1.3554921 54.5081775)"
