osmid,oneway,ref,name,highway,reversed,length,geometry,bridge,lanes,maxspeed,junction,tunnel
96217353,False,,Smith Street,residential,False,179.613,"LINESTRING (-4.6267136 55.4589771, -4.6262028 55.4591758, -4.6257628 55.4593383, -4.6254139 55.4594672, -4.6243348 55.4598658)",,,30 mph,,
43649964,False,,Mill Street,residential,True,58.897999999999996,"LINESTRING (-4.6243348 55.4598658, -4.624361 55.4598805, -4.6249746 55.4602234, -4.625 55.4602377)",,,30 mph,,
96217353,False,,Smith Street,residential,True,179.613,"LINESTRING (-4.6243348 55.4598658, -4.6254139 55.4594672, -4.6257628 55.4593383, -4.6262028 55.4591758, -4.6267136 55.4589771)",,,30 mph,,
"[1098541865, 96217362, 96217364]",False,,Mill Street,residential,False,46.073,"LINESTRING (-4.6243348 55.4598658, -4.6242885 55.4598399, -4.6240438 55.4597133, -4.6237565 55.4596162)",,,30 mph,,yes
1098541863,False,,Mill Street,residential,True,11.833,"LINESTRING (-4.6235953 55.4595617, -4.6237565 55.4596162)",,,,,
1098541864,True,A79,Station Road,primary,False,52.824,"LINESTRING (-4.6235953 55.4595617, -4.6236743 55.4594927, -4.6237752 55.4593907, -4.6239875 55.4591425)",,,30 mph,,
30151988,False,,Wellington Square,unclassified,True,70.821,"LINESTRING (-4.6375138 55.461565, -4.6375576 55.4612537, -4.637603 55.4609301)",,,,,
30151989,False,,Cassillis Street,residential,False,113.12900000000002,"LINESTRING (-4.6375138 55.461565, -4.6374858 55.4621094, -4.6374558 55.4622428, -4.6374685 55.462581)",,,30 mph,,
60236297,False,,Wellington Square,unclassified,False,158.212,"LINESTRING (-4.6375138 55.461565, -4.6362837 55.461541, -4.6350076 55.4614943)",,,30 mph,,
60236284,False,A719,Wellington Square,primary,True,71.737,"LINESTRING (-4.6350076 55.4614943, -4.6350189 55.4611921, -4.6350318 55.4608493)",,,,,
60236297,False,,Wellington Square,unclassified,True,158.212,"LINESTRING (-4.6350076 55.4614943, -4.6362837 55.461541, -4.6375138 55.461565)",,,30 mph,,
360494031,False,A719,Fort Street,primary,False,27.793,"LINESTRING (-4.6350076 55.4614943, -4.6349869 55.4616572, -4.6349759 55.4617436)",,,,,
18779324,False,,Wellington Square,tertiary,True,162.349,"LINESTRING (-4.637603 55.4609301, -4.6363286 55.4608922, -4.6350318 55.4608493)",,,30 mph,,
30151988,False,,Wellington Square,unclassified,False,70.821,"LINESTRING (-4.637603 55.4609301, -4.6375576 55.4612537, -4.6375138 55.461565)",,,,,
43649972,False,,Wellington Lane,residential,True,239.12800000000001,"LINESTRING (-4.637603 55.4609301, -4.6376298 55.460841, -4.6376757 55.4602629, -4.6376071 55.4602621, -4.6365841 55.4602313, -4.6358614 55.4602096, -4.6350664 55.4601857)",,,,,
30151989,False,,Cassillis Street,residential,False,50.607,"LINESTRING (-4.6374685 55.462581, -4.6374766 55.4630361)",,,30 mph,,
43649968,False,,Charlotte Street,residential,True,12.488,"LINESTRING (-4.6374685 55.462581, -4.6376665 55.4625776)",,,,,
30151989,False,,Cassillis Street,residential,True,113.129,"LINESTRING (-4.6374685 55.462581, -4.6374558 55.4622428, -4.6374858 55.4621094, -4.6375138 55.461565)",,,30 mph,,
43649968,False,,Charlotte Street,residential,False,151.106,"LINESTRING (-4.6374685 55.462581, -4.637024 55.4625798, -4.6368772 55.4625798, -4.6368082 55.4625798, -4.6363162 55.4625796, -4.6350716 55.4625852)",,,,,
30151992,True,A719,Fort Street,primary,False,117.223,"LINESTRING (-4.6350716 55.4625852, -4.6351117 55.462945, -4.6350901 55.4631284, -4.6350224 55.4633048, -4.6349037 55.4636272)",,,30 mph,,
38067102,False,A719,Fort Street,primary,True,63.536,"LINESTRING (-4.6350716 55.4625852, -4.6350133 55.4623661, -4.6349638 55.4621572, -4.634871 55.4620285)",,,30 mph,,
43649968,False,,Charlotte Street,residential,True,151.106,"LINESTRING (-4.6350716 55.4625852, -4.6363162 55.4625796, -4.6368082 55.4625798, -4.6368772 55.4625798, -4.637024 55.4625798, -4.6374685 55.462581)",,,,,
30151993,True,A79,King Street,primary,False,23.084,"LINESTRING (-4.6275151 55.4665704, -4.6275999 55.4665569, -4.6277231 55.4665623, -4.6278553 55.4666077)",,,,roundabout,
38067229,True,A79,John Street,primary,False,288.57399999999996,"LINESTRING (-4.6275151 55.4665704, -4.627657 55.4662613, -4.6277202 55.4659599, -4.6277046 55.4657802, -4.627644 55.4654611, -4.6273625 55.4651273, -4.6261418 55.4642704)",,,30 mph,,
34107014,False,,Albert Terrace,residential,False,2.846,"LINESTRING (-4.623097 55.4633248, -4.6231387 55.463315)",,,,,
394158500,False,,Content Street,residential,False,122.13999999999999,"LINESTRING (-4.623097 55.4633248, -4.6232189 55.4634843, -4.6232405 55.4635377, -4.6232189 55.4635923, -4.6230836 55.4636599, -4.6228651 55.4637691, -4.6226103 55.4638965, -4.6225027 55.4639952, -4.6224494 55.4640988, -4.6224443 55.4641962, -4.6224759 55.4642233)",,,,,
38001322,True,A719,King Street,primary,False,77.726,"LINESTRING (-4.6291017 55.4666477, -4.6297491 55.4666951, -4.6303157 55.4667661)",,,,,
1069952815,True,,Garden Street,residential,False,58.064,"LINESTRING (-4.6291017 55.4666477, -4.629353 55.4662063, -4.6293415 55.4661483)",,,30 mph,,
1073032468,False,A719,Main Street,primary,False,21.877,"LINESTRING (-4.6303157 55.4667661, -4.6302169 55.4669547)",,,,,
131280239,False,A719,Main Street,primary,True,92.03200000000001,"LINESTRING (-4.6303157 55.4667661, -4.630383 55.4666256, -4.630576 55.4659689, -4.6305807 55.4659528)",,,,,
38067103,True,A719,,primary,False,16.595,"LINESTRING (-4.6349642 55.46191, -4.634979 55.4619334, -4.6349806 55.4619583, -4.6349691 55.4619823, -4.6349453 55.4620032, -4.6349116 55.4620191, -4.634871 55.4620285)",,,,roundabout,
38067102,False,A719,Fort Street,primary,False,63.536,"LINESTRING (-4.634871 55.4620285, -4.6349638 55.4621572, -4.6350133 55.4623661, -4.6350716 55.4625852)",,,30 mph,,
38067103,True,A719,,primary,False,13.794999999999998,"LINESTRING (-4.634871 55.4620285, -4.6348274 55.4620305, -4.6347847 55.4620251, -4.6347468 55.4620126, -4.6347173 55.4619943, -4.6346989 55.4619718)",,,,roundabout,
38067103,True,A719,,primary,False,7.412,"LINESTRING (-4.6346989 55.4619718, -4.6346931 55.4619498, -4.634698 55.4619278, -4.6347132 55.4619073)",,,,roundabout,
38067103,True,A719,,primary,False,11.338000000000001,"LINESTRING (-4.6347132 55.4619073, -4.6347419 55.4618876, -4.6347798 55.461874, -4.6348233 55.4618676, -4.6348682 55.4618691)",,,,roundabout,
43649984,False,,Fullarton Street,unclassified,False,81.264,"LINESTRING (-4.6347132 55.4619073, -4.6346148 55.4618359, -4.634278 55.4617225, -4.633644 55.4615089)",,,30 mph,,
38067104,True,A719,Fort Street,primary,False,15.519,"LINESTRING (-4.6348682 55.4618691, -4.6349759 55.4617436)",,,,,
38067103,True,A719,,primary,False,7.7829999999999995,"LINESTRING (-4.6348682 55.4618691, -4.6349067 55.4618772, -4.6349396 55.4618913, -4.6349642 55.46191)",,,,roundabout,
38067105,True,A719,Fort Street,primary,False,18.518,"LINESTRING (-4.6349759 55.4617436, -4.6349642 55.46191)",,,,,
360494031,False,A719,Fort Street,primary,True,27.793,"LINESTRING (-4.6349759 55.4617436, -4.6349869 55.4616572, -4.6350076 55.4614943)",,,,,
"[38067106, 1225714975]",True,A719,"['New Bridge Street', 'Sandgate']",primary,False,105.584,"LINESTRING (-4.6320782 55.4645058, -4.6324497 55.4641423, -4.6325065 55.4640919, -4.632727 55.4638802, -4.6329488 55.4636951)",,,30 mph,,
1251693777,True,,,secondary,False,51.962,"LINESTRING (-4.6320782 55.4645058, -4.6319751 55.4646226, -4.6318343 55.4647739, -4.6316709 55.4649112)",,,20 mph,,
28238358,False,,Elba Street,residential,False,35.964,"LINESTRING (-4.6261418 55.4642704, -4.6257085 55.4644808)",,,,,
28238358,False,,Elba Street,residential,True,8.296,"LINESTRING (-4.6261418 55.4642704, -4.6262418 55.4642219)",,,,,
38067229,True,A79,John Street,primary,False,197.818,"LINESTRING (-4.6261418 55.4642704, -4.6242133 55.462867)",,,30 mph,,
34107014,False,,Albert Terrace,residential,False,8.859,"LINESTRING (-4.6242133 55.462867, -4.6243158 55.4628125)",,,,,
34107014,False,,Albert Terrace,residential,True,84.099,"LINESTRING (-4.6242133 55.462867, -4.6233569 55.46323, -4.6231387 55.463315)",,,,,
42554825,False,,River Terrace,residential,False,65.119,"LINESTRING (-4.6283858 55.4645275, -4.6286671 55.465091)",,,,,
42554825,False,,River Terrace,residential,True,65.119,"LINESTRING (-4.6286671 55.465091, -4.6283858 55.4645275)",,,,,
43649947,False,,River Street,residential,True,85.059,"LINESTRING (-4.6286671 55.465091, -4.6292792 55.4652647, -4.6298639 55.4654441)",,,20 mph,,
359096227,False,,George Street,residential,False,50.167,"LINESTRING (-4.6286671 55.465091, -4.62806 55.465211, -4.6279156 55.4652395)",,,,,
43547431,False,,North Harbour Street,unclassified,False,60.538,"LINESTRING (-4.6338643 55.4667297, -4.6345657 55.4671016)",,,30 mph,,
43547431,False,,North Harbour Street,unclassified,True,55.761,"LINESTRING (-4.6338643 55.4667297, -4.6332427 55.4663729)",,,30 mph,,
43547431,False,,North Harbour Street,unclassified,False,21.424,"LINESTRING (-4.6329754 55.4662539, -4.6332427 55.4663729)",,,30 mph,,
43547431,False,,North Harbour Street,unclassified,True,149.679,"LINESTRING (-4.6329754 55.4662539, -4.6326081 55.4660709, -4.6308975 55.4656213)",,,30 mph,,
125867406,False,,Back Main Street,unclassified,False,35.259,"LINESTRING (-4.6329754 55.4662539, -4.6328809 55.4663383, -4.6328036 55.466366, -4.632637 55.4663867, -4.6325203 55.4664048)",,,30 mph,,
43547431,False,,North Harbour Street,unclassified,False,55.761,"LINESTRING (-4.6332427 55.4663729, -4.6338643 55.4667297)",,,30 mph,,
43547431,False,,North Harbour Street,unclassified,True,21.424,"LINESTRING (-4.6332427 55.4663729, -4.6329754 55.4662539)",,,30 mph,,
43649989,False,,Alloway Park,residential,False,135.722,"LINESTRING (-4.6370149 55.4589297, -4.6369408 55.4590468, -4.6368069 55.4591287, -4.6366496 55.4591934, -4.6364316 55.4592344, -4.6362507 55.4592477, -4.6359277 55.4592506, -4.6351209 55.4592454)",,,,,
96360367,True,,Alloway Street,residential,False,179.411,"LINESTRING (-4.6289651 55.4586944, -4.6289366 55.4591465, -4.6289243 55.4592431, -4.6288917 55.4594714, -4.6288535 55.4597383, -4.6287438 55.4600467, -4.6286667 55.4602109, -4.62862 55.4602427, -4.6285523 55.4602585)",,,20 mph,,
43649986,False,,Park Terrace,residential,False,40.423,"LINESTRING (-4.6377002 55.4598023, -4.6370604 55.4597785)",,,,,
18809342,False,A719,Alloway Place,primary,False,44.586,"LINESTRING (-4.6350664 55.4601857, -4.6350969 55.4597851)",,,30 mph,,
18809342,False,A719,Alloway Place,primary,True,73.821,"LINESTRING (-4.6350664 55.4601857, -4.6350318 55.4608493)",,,30 mph,,
43649972,False,,Wellington Lane,residential,False,239.128,"LINESTRING (-4.6350664 55.4601857, -4.6358614 55.4602096, -4.6365841 55.4602313, -4.6376071 55.4602621, -4.6376757 55.4602629, -4.6376298 55.460841, -4.637603 55.4609301)",,,,,
18809342,False,A719,Alloway Place,primary,False,54.389,"LINESTRING (-4.6351008 55.4597344, -4.6351209 55.4592454)",,,30 mph,,
18809342,False,A719,Alloway Place,primary,True,5.643,"LINESTRING (-4.6351008 55.4597344, -4.6350969 55.4597851)",,,30 mph,,
43649986,False,,Park Terrace,residential,True,123.65700000000001,"LINESTRING (-4.6351008 55.4597344, -4.6359116 55.4597441, -4.6370604 55.4597785)",,,,,
18809342,False,A719,Alloway Place,primary,True,54.389,"LINESTRING (-4.6351209 55.4592454, -4.6351008 55.4597344)",,,30 mph,,
43649989,False,,Alloway Park,residential,True,135.722,"LINESTRING (-4.6351209 55.4592454, -4.6359277 55.4592506, -4.6362507 55.4592477, -4.6364316 55.4592344, -4.6366496 55.4591934, -4.6368069 55.4591287, -4.6369408 55.4590468, -4.6370149 55.4589297)",,,,,
59653059,False,,Barns Street,unclassified,False,174.80399999999997,"LINESTRING (-4.6322704 55.4607089, -4.6328516 55.4607469, -4.6350318 55.4608493)",,,30 mph,,
59653061,True,,,unclassified,False,18.732,"LINESTRING (-4.6322704 55.4607089, -4.6322663 55.4607299, -4.6322483 55.4607537, -4.6322269 55.4607683, -4.6321913 55.4607823, -4.6321559 55.4607889, -4.6321079 55.4607892, -4.6320589 55.4607791)",,,,roundabout,
59653062,False,,Carrick Street,residential,True,19.217,"LINESTRING (-4.6311076 55.4613836, -4.631321 55.4612602)",,,30 mph,,
121109817,False,,,unclassified,False,18.045,"LINESTRING (-4.6311076 55.4613836, -4.6308712 55.4614751)",,,,,
59653062,False,,Carrick Street,residential,False,60.364,"LINESTRING (-4.6319914 55.4608726, -4.631321 55.4612602)",,,30 mph,,
59653062,False,,Carrick Street,residential,True,11.234,"LINESTRING (-4.6319914 55.4608726, -4.6320589 55.4607791)",,,30 mph,,
43649984,False,,Fullarton Street,unclassified,True,125.94,"LINESTRING (-4.6319914 55.4608726, -4.632577 55.4610981, -4.632819 55.4611913, -4.633644 55.4615089)",,,30 mph,,
30151992,True,A719,Fort Street,primary,False,57.972,"LINESTRING (-4.6349037 55.4636272, -4.6348745 55.4636612, -4.6347672 55.4637761, -4.6344756 55.4640886)",,,30 mph,,
49204441,False,,Citadel Place,residential,True,97.303,"LINESTRING (-4.6349037 55.4636272, -4.6354966 55.4636764, -4.6364319 55.4637501)",,,,,
43649982,False,,Boswell Park,unclassified,False,38.615,"LINESTRING (-4.6340403 55.4626149, -4.6335103 55.4624408)",,,30 mph,,
366572953,True,A719,Sandgate,primary,False,83.155,"LINESTRING (-4.6340403 55.4626149, -4.6346157 55.4620105, -4.6346989 55.4619718)",,,,,
43649983,False,,Arthur Street,unclassified,False,102.25399999999999,"LINESTRING (-4.630867 55.4624665, -4.630946 55.4624448, -4.6316186 55.4622599, -4.6321067 55.4619101)",,,,,
1086320103,True,,Boswell Park,unclassified,False,85.992,"LINESTRING (-4.6321067 55.4619101, -4.6311076 55.4613836)",,,30 mph,,
43649982,False,,Boswell Park,unclassified,True,66.015,"LINESTRING (-4.6321067 55.4619101, -4.6325359 55.4621132, -4.6329463 55.462263)",,,30 mph,,
43649983,False,,Arthur Street,unclassified,True,102.254,"LINESTRING (-4.6321067 55.4619101, -4.6316186 55.4622599, -4.630946 55.4624448, -4.630867 55.4624665)",,,,,
59653224,False,,Cathcart Street,unclassified,False,107.495,"LINESTRING (-4.6329488 55.4636951, -4.6330021 55.4637513, -4.6330853 55.4637863, -4.6344756 55.4640886)",,,,,
"[125865966, 1225714975]",True,A719,Sandgate,primary,False,138.536,"LINESTRING (-4.6329488 55.4636951, -4.6331284 55.4635355, -4.6333201 55.4633731, -4.63354 55.4631444, -4.6340403 55.4626149)",,,30 mph,,
43649964,False,,Mill Street,residential,False,136.811,"LINESTRING (-4.6279358 55.4619941, -4.6278319 55.4619769, -4.6277357 55.461895, -4.6276695 55.4618097, -4.6275812 55.461721, -4.6274653 55.4616476, -4.6269325 55.4613353, -4.6265124 55.4610891)",,,30 mph,,
"[96217355, 296156911]",False,,Mill Wynd,residential,True,239.83300000000003,"LINESTRING (-4.6279358 55.4619941, -4.6280458 55.4619971, -4.6281718 55.4619759, -4.628255 55.4619485, -4.6282821 55.4619337, -4.6283301 55.4619074, -4.6283456 55.4618815, -4.6283757 55.4618314, -4.6283784 55.4617584, -4.6283623 55.4617082, -4.6279934 55.4613069, -4.6278103 55.4611434, -4.6274071 55.4607834, -4.6273201 55.4607568, -4.6272618 55.4607586, -4.6272116 55.4607682, -4.6268795 55.4609206, -4.6266983 55.4610038, -4.6265124 55.4610891)",,,30 mph,,
59653060,False,,Blackfriars Walk,residential,False,96.215,"LINESTRING (-4.6279358 55.4619941, -4.6277672 55.4620447, -4.6278759 55.4622052, -4.6279271 55.4623168, -4.6278936 55.4623704, -4.6277991 55.4624329, -4.6272482 55.4625416)",,,,,
43649947,False,,River Street,residential,True,45.305,"LINESTRING (-4.6298639 55.4654441, -4.6304768 55.4656569)",,,20 mph,,
43649947,False,,River Street,residential,False,85.059,"LINESTRING (-4.6298639 55.4654441, -4.6292792 55.4652647, -4.6286671 55.465091)",,,20 mph,,
43649963,False,,Garden Street,residential,False,85.82600000000001,"LINESTRING (-4.6298639 55.4654441, -4.6296188 55.4657745, -4.6294124 55.4661186, -4.6293415 55.4661483)",,,30 mph,,
43649948,False,,George Street,residential,False,60.07300000000001,"LINESTRING (-4.6263601 55.4654306, -4.6261228 55.4654008, -4.6259276 55.4653985, -4.6257528 55.465417, -4.6255577 55.4654608, -4.6254601 55.4655069)",,,,,
43649948,False,,George Street,residential,True,42.095,"LINESTRING (-4.6263601 55.4654306, -4.6266635 55.4654769, -4.6270131 55.4654469)",,,,,
394158508,False,,Content Street,residential,True,107.953,"LINESTRING (-4.6263601 55.4654306, -4.6262501 55.4652782, -4.6252797 55.4646889)",,,,,
43649948,False,,George Street,residential,False,59.856,"LINESTRING (-4.6254601 55.4655069, -4.6246795 55.4658134)",,,,,
43649948,False,,George Street,residential,True,60.07299999999999,"LINESTRING (-4.6254601 55.4655069, -4.6255577 55.4654608, -4.6257528 55.465417, -4.6259276 55.4653985, -4.6261228 55.4654008, -4.6263601 55.4654306)",,,,,
43649959,False,,Limonds Wynd,residential,False,89.357,"LINESTRING (-4.6254601 55.4655069, -4.6255251 55.4655645, -4.625591 55.4658851, -4.625629 55.466297)",,,,,
28238358,False,,Elba Street,residential,False,49.283,"LINESTRING (-4.6252797 55.4646889, -4.6246859 55.4649772)",,,,,
28238358,False,,Elba Street,residential,True,35.582,"LINESTRING (-4.6252797 55.4646889, -4.6257085 55.4644808)",,,,,
394158508,False,,Content Street,residential,False,107.953,"LINESTRING (-4.6252797 55.4646889, -4.6262501 55.4652782, -4.6263601 55.4654306)",,,,,
43649959,False,,Limonds Wynd,residential,True,49.482,"LINESTRING (-4.6256699 55.4667414, -4.625629 55.466297)",,,,,
125867410,True,A719,King Street,primary,False,109.031,"LINESTRING (-4.6256699 55.4667414, -4.6268815 55.4667166, -4.6271734 55.4667053, -4.6273722 55.4666459)",,,30 mph,,
43649948,False,,George Street,residential,True,59.856,"LINESTRING (-4.6246795 55.4658134, -4.6254601 55.4655069)",,,,,
43649956,False,,James Street,residential,False,67.542,"LINESTRING (-4.6246795 55.4658134, -4.6240314 55.4653297)",,,,,
43649948,False,,George Street,residential,False,117.465,"LINESTRING (-4.6246795 55.4658134, -4.6246637 55.4658206, -4.6242985 55.4659857, -4.6241439 55.4660556, -4.6239732 55.4660741, -4.6232008 55.4664382)",,,,,
43649956,False,,James Street,residential,False,75.788,"LINESTRING (-4.6240314 55.4653297, -4.623263 55.4648055)",,,,,
43649956,False,,James Street,residential,True,67.542,"LINESTRING (-4.6240314 55.4653297, -4.6246795 55.4658134)",,,,,
28238358,False,,Elba Street,residential,True,56.917,"LINESTRING (-4.6240314 55.4653297, -4.6246117 55.4650132, -4.6246859 55.4649772)",,,,,
43649956,False,,James Street,residential,False,68.901,"LINESTRING (-4.623263 55.4648055, -4.6225501 55.4643358)",,,,,
43649956,False,,James Street,residential,True,75.788,"LINESTRING (-4.623263 55.4648055, -4.6240314 55.4653297)",,,,,
43649968,False,,Charlotte Street,residential,False,12.488,"LINESTRING (-4.6376665 55.4625776, -4.6374685 55.462581)",,,,,
30151989,False,,Cassillis Street,residential,False,14.641,"LINESTRING (-4.6374766 55.4630361, -4.6374649 55.4631676)",,,30 mph,,
30151989,False,,Cassillis Street,residential,True,50.607,"LINESTRING (-4.6374766 55.4630361, -4.6374685 55.462581)",,,30 mph,,
30151989,False,,Cassillis Street,residential,True,14.641,"LINESTRING (-4.6374649 55.4631676, -4.6374766 55.4630361)",,,30 mph,,
49204443,False,,Eglinton Terrace,residential,False,116.54,"LINESTRING (-4.6374649 55.4631676, -4.6373545 55.4642138)",,,,,
49204453,False,,Bruce Crescent,residential,True,99.21900000000001,"LINESTRING (-4.6374649 55.4631676, -4.6370793 55.4632284, -4.6368502 55.463315, -4.6366538 55.4634325, -4.6364901 55.463581, -4.6364319 55.4637501)",,,,,
49204445,False,,Montgomerie Terrace,residential,True,48.928,"LINESTRING (-4.6364319 55.4637501, -4.6363846 55.4641893)",,,,,
49204441,False,,Citadel Place,residential,False,97.303,"LINESTRING (-4.6364319 55.4637501, -4.6354966 55.4636764, -4.6349037 55.4636272)",,,,,
49204453,False,,Bruce Crescent,residential,False,99.219,"LINESTRING (-4.6364319 55.4637501, -4.6364901 55.463581, -4.6366538 55.4634325, -4.6368502 55.463315, -4.6370793 55.4632284, -4.6374649 55.4631676)",,,,,
49204443,False,,Eglinton Terrace,residential,True,116.54,"LINESTRING (-4.6373545 55.4642138, -4.6374649 55.4631676)",,,,,
49204452,False,,,unclassified,False,61.202,"LINESTRING (-4.6373545 55.4642138, -4.6363846 55.4641893)",,,,,
49204443,False,,Eglinton Terrace,residential,False,104.83000000000001,"LINESTRING (-4.6373545 55.4642138, -4.6372607 55.4650218, -4.6372881 55.4651539)",,,,,
49204445,False,,Montgomerie Terrace,residential,False,48.928,"LINESTRING (-4.6363846 55.4641893, -4.6364319 55.4637501)",,,,,
49204452,False,,,unclassified,True,61.202,"LINESTRING (-4.6363846 55.4641893, -4.6373545 55.4642138)",,,,,
49204445,False,,Montgomerie Terrace,residential,True,209.03199999999998,"LINESTRING (-4.6363846 55.4641893, -4.6362973 55.4647687, -4.6363082 55.464946, -4.6363501 55.4649969, -4.6364537 55.4650986, -4.636661 55.4652099, -4.6369484 55.4652944, -4.6373434 55.465308, -4.6380022 55.4652524)",,,,,
49204443,False,,Eglinton Terrace,residential,True,104.83000000000001,"LINESTRING (-4.6372881 55.4651539, -4.6372607 55.4650218, -4.6373545 55.4642138)",,,,,
30151993,True,A79,King Street,primary,False,6.582,"LINESTRING (-4.6274293 55.4668497, -4.6273677 55.4668019)",,,,roundabout,
59653062,False,,Carrick Street,residential,False,11.234,"LINESTRING (-4.6320589 55.4607791, -4.6319914 55.4608726)",,,30 mph,,
