osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,tunnel,access,junction
4186636,False,,A5046,Tithebarn Street,primary,30 mph,False,24.864,"LINESTRING (-2.9897294 53.409628, -2.9894903 53.4098003)",,,
4186636,False,,A5046,Tithebarn Street,primary,30 mph,True,69.086,"LINESTRING (-2.9897294 53.409628, -2.9904315 53.4091688)",,,
4186635,False,,B5182,Pall Mall,secondary,30 mph,True,119.894,"LINESTRING (-2.9897294 53.409628, -2.9907275 53.4102993, -2.9909273 53.4104359)",,,
4186636,False,,A5046,Tithebarn Street,primary,30 mph,True,24.864,"LINESTRING (-2.9894903 53.4098003, -2.9897294 53.409628)",,,
630081327,False,,A5046,Tithebarn Street,primary,30 mph,False,35.453,"LINESTRING (-2.9894903 53.4098003, -2.9891577 53.41005)",,,
866068800,True,2,A5046,Great Crosshall Street,primary,30 mph,False,66.377,"LINESTRING (-2.9874224 53.4109997, -2.9864302 53.4110807)",,,
4844033,True,,,Victoria Street,tertiary,,False,26.321,"LINESTRING (-2.9887453 53.4064599, -2.9883937 53.4065699)",,,
4844025,False,2,,North John Street,tertiary,,True,77.766,"LINESTRING (-2.9887453 53.4064599, -2.9886158 53.4062255, -2.9883826 53.4057948)",,,
4844033,True,,,Victoria Street,tertiary,,False,47.784,"LINESTRING (-2.9869726 53.4071387, -2.9863753 53.4073793)",,,
9198984,True,,,Stanley Street,residential,,False,137.722,"LINESTRING (-2.9869726 53.4071387, -2.9870448 53.4071993, -2.9872403 53.4073634, -2.9879095 53.4079249, -2.988174 53.4081492)",,,
388230078,False,,,Stanley Street,unclassified,,True,140.954,"LINESTRING (-2.9869726 53.4071387, -2.9868633 53.407069, -2.9860386 53.406543, -2.9855206 53.4062126)",,,
1176854386,True,3,A57,Dale Street,primary,30 mph,False,27.235,"LINESTRING (-2.9893086 53.4077189, -2.9893477 53.4077041, -2.9895081 53.4076433, -2.9896536 53.4075859)",,,
119057267,True,3,A57,Dale Street,primary,30 mph,False,51.377,"LINESTRING (-2.9860132 53.4089685, -2.9866672 53.4087205)",,,
1266578533,True,3,A57,Dale Street,primary,30 mph,False,31.037,"LINESTRING (-2.9866672 53.4087205, -2.9870623 53.4085707)",,,
1266578535,True,3,A57,Dale Street,primary,30 mph,False,8.737,"LINESTRING (-2.9874091 53.4084392, -2.9875206 53.4083973)",,,
4186637,True,,,Vernon Street,residential,,False,82.705,"LINESTRING (-2.9874091 53.4084392, -2.9877623 53.4087523, -2.9878061 53.4087911, -2.9879659 53.4088981, -2.9881627 53.4090299)",,,
1266578534,True,3,A57,Dale Street,primary,30 mph,False,27.244,"LINESTRING (-2.9870623 53.4085707, -2.9874091 53.4084392)",,,
8025590,True,1,,Sir Thomas Street,unclassified,,False,135.52499999999998,"LINESTRING (-2.9870623 53.4085707, -2.9862248 53.4078478, -2.9860152 53.4076707, -2.9858983 53.4075687)",,,
630081327,False,,A5046,Tithebarn Street,primary,30 mph,False,2.462,"LINESTRING (-2.9891577 53.41005, -2.9891343 53.4100672)",,,
630081327,False,,A5046,Tithebarn Street,primary,30 mph,True,35.453,"LINESTRING (-2.9891577 53.41005, -2.9894903 53.4098003)",,,
4882799,False,,,Cunliffe Street,residential,,False,123.209,"LINESTRING (-2.9891577 53.41005, -2.9884316 53.4096235, -2.9881795 53.4094629, -2.987857 53.4092587)",,,
4186638,True,2,A5046,Great Crosshall Street,primary,30 mph,False,30.028,"LINESTRING (-2.9878381 53.4109018, -2.9876049 53.41098, -2.9874224 53.4109997)",,,
4186639,False,,A5038,Vauxhall Road,primary,30 mph,True,88.911,"LINESTRING (-2.9878381 53.4109018, -2.9879245 53.4110589, -2.9882922 53.4116541)",,,
630081327,False,,A5046,Tithebarn Street,primary,30 mph,True,90.622,"LINESTRING (-2.9878381 53.4109018, -2.9880409 53.4108039, -2.9888044 53.4103267)",,,
4086244,True,4,A5036,New Quay,trunk,30 mph,False,11.958,"LINESTRING (-2.9957317 53.4069748, -2.995806 53.4070728)",,,
"[106222473, 997388385]",True,,,Saint Nicholas Place,unclassified,30 mph,False,52.219,"LINESTRING (-2.9957317 53.4069748, -2.9958638 53.4069405, -2.9959681 53.4069117, -2.9960373 53.4068932, -2.9961186 53.4068503, -2.9962284 53.4067465, -2.9963373 53.4066955)",,,
4086212,True,4,A5036,George's Dock Gates,trunk,30 mph,False,156.971,"LINESTRING (-2.99559 53.4071002, -2.9955271 53.4070225, -2.9954235 53.4069036, -2.9953893 53.4068625, -2.9953535 53.4068196, -2.9952495 53.4066943, -2.9951311 53.4065764, -2.9950732 53.4065176, -2.9950125 53.4064643, -2.9947368 53.4062245, -2.9944967 53.4060367, -2.9944556 53.4060008, -2.9944168 53.4059668, -2.9943397 53.4059058)",,,
4186633,False,2,A5046,Chapel Street,primary,30 mph,False,62.532,"LINESTRING (-2.99559 53.4071002, -2.9954714 53.407134, -2.995402 53.4071538, -2.995385 53.4071583, -2.9947167 53.4073121)",,,
663647582,True,,,Saint Nicholas Place,primary,30 mph,False,17.024,"LINESTRING (-2.99559 53.4071002, -2.9956627 53.407015, -2.9957317 53.4069748)",,,
4186633,False,2,A5046,Chapel Street,primary,30 mph,False,42.679,"LINESTRING (-2.9947167 53.4073121, -2.9941382 53.4074806)",,,
4186633,False,2,A5046,Chapel Street,primary,30 mph,True,62.532,"LINESTRING (-2.9947167 53.4073121, -2.995385 53.4071583, -2.995402 53.4071538, -2.9954714 53.407134, -2.99559 53.4071002)",,,
25890438,False,,,Old Churchyard,unclassified,,False,69.487,"LINESTRING (-2.9947167 53.4073121, -2.9945859 53.4072083, -2.9943179 53.4070319, -2.9940396 53.4068355)",,,
119057262,True,2,,Victoria Street,tertiary,,False,40.769,"LINESTRING (-2.9848747 53.4079784, -2.9843613 53.4081803)",,,
670894174,True,3,,Crosshall Street,tertiary,,False,134.301,"LINESTRING (-2.9848747 53.4079784, -2.9849983 53.4080859, -2.9852253 53.4082833, -2.9858329 53.4088689, -2.9859491 53.4089127, -2.9860132 53.4089685)",,,
670179640,False,4,,Queensway,primary,30 mph,True,463.36800000000005,"LINESTRING (-2.9843996 53.4093041, -2.9846535 53.4092938, -2.9849676 53.4092706, -2.9854113 53.4091881, -2.9858307 53.4090478, -2.9861777 53.4089184, -2.9868151 53.4086796, -2.9895683 53.4076598, -2.9897135 53.4075905, -2.9898234 53.4075213, -2.990035 53.4073669, -2.9902308 53.4071658)",yes,no @ (Mo-Su 21:00-06:30),
119057264,True,,,North John Street,unclassified,,False,138.931,"LINESTRING (-2.9896536 53.4075859, -2.9891759 53.4070001, -2.9887453 53.4064599)",,,
119057265,True,3,A57,Dale Street,primary,30 mph,False,20.736,"LINESTRING (-2.9896536 53.4075859, -2.9897613 53.4075553, -2.9899283 53.407497)",,,
381822543,False,,A5042,Castle Street,primary,30 mph,False,52.26,"LINESTRING (-2.9906503 53.4060075, -2.9903402 53.4055754)",,,
"[1225423203, 1225299811, 8025646]",True,,,Cook Street,tertiary,,False,135.998,"LINESTRING (-2.9906503 53.4060075, -2.9895737 53.406251, -2.9894057 53.4062843, -2.9887453 53.4064599)",,,
31291648,True,3,A5036,The Strand,trunk,30 mph,False,65.234,"LINESTRING (-2.993575 53.4052681, -2.9931587 53.4048574, -2.9930663 53.4047659)",,,
5098638,True,2,A57,Water Street,primary,30 mph,False,36.873,"LINESTRING (-2.9924956 53.4065969, -2.9929727 53.4064264)",,,
4844025,False,2,,North John Street,tertiary,,False,77.766,"LINESTRING (-2.9883826 53.4057948, -2.9886158 53.4062255, -2.9887453 53.4064599)",,,
"[8025656, 4844025]",False,2,,"['Lord Street', 'North John Street']",tertiary,,"[False, True]",183.76700000000002,"LINESTRING (-2.9883826 53.4057948, -2.9882341 53.4053429, -2.9882532 53.4053004, -2.988322 53.405278, -2.9896543 53.4052306, -2.989691 53.4052279, -2.989785 53.4052346, -2.9898606 53.4052464, -2.9899426 53.4052623, -2.9900181 53.4052766, -2.9901414 53.4053131)",,,
381822543,False,,A5042,Castle Street,primary,30 mph,True,52.26,"LINESTRING (-2.9903402 53.4055754, -2.9906503 53.4060075)",,,
8025804,True,,,Harrington Street,residential,,False,132.487,"LINESTRING (-2.9903402 53.4055754, -2.9893795 53.4057246, -2.9892063 53.4057515, -2.9889902 53.4057629, -2.9883826 53.4057948)",,,
381822543,False,,A5042,Castle Street,primary,30 mph,False,32.363,"LINESTRING (-2.9903402 53.4055754, -2.9902134 53.405438, -2.9901603 53.4053827, -2.9901414 53.4053131)",,,
1176854386,True,3,A57,Dale Street,primary,30 mph,False,22.966,"LINESTRING (-2.988618 53.4079808, -2.9889104 53.40787)",,,
4186636,False,,A5046,Tithebarn Street,primary,30 mph,False,69.086,"LINESTRING (-2.9904315 53.4091688, -2.9897294 53.409628)",,,
8026150,True,1,A5051,Moorfields,primary,30 mph,False,178.701,"LINESTRING (-2.9904315 53.4091688, -2.9896998 53.4087232, -2.9895856 53.4086537, -2.9895151 53.4086046, -2.9893821 53.4085122, -2.9891926 53.4083804, -2.9890466 53.4082789, -2.988979 53.4082319, -2.9888621 53.4081506, -2.988618 53.4079808)",,,
1176854385,False,2,A5046,Tithebarn Street,primary,30 mph,True,71.969,"LINESTRING (-2.9904315 53.4091688, -2.9909827 53.4088275, -2.9910263 53.4087424, -2.99111 53.4086742)",,,
8026155,True,,A565,Exchange Street East,primary,30 mph,False,135.201,"LINESTRING (-2.9906072 53.407264, -2.9911378 53.4077369, -2.9917478 53.408272)",,,
119057265,True,3,A57,Dale Street,primary,30 mph,False,37.554,"LINESTRING (-2.9906072 53.407264, -2.9906872 53.4072344, -2.9910854 53.4070829)",,,
25890510,False,2,A5046,Tithebarn Street,primary,30 mph,False,42.85,"LINESTRING (-2.9917478 53.408272, -2.9912958 53.4085475)",,,
25890510,False,2,A5046,Tithebarn Street,primary,30 mph,True,56.145999999999994,"LINESTRING (-2.9917478 53.408272, -2.9918902 53.4082135, -2.9920461 53.4081596, -2.9923625 53.408058, -2.9924802 53.4080192)",,,
4882799,False,,,Cunliffe Street,residential,,True,123.20899999999999,"LINESTRING (-2.987857 53.4092587, -2.9881795 53.4094629, -2.9884316 53.4096235, -2.9891577 53.41005)",,,
4186635,False,,B5182,Pall Mall,secondary,30 mph,False,119.894,"LINESTRING (-2.9909273 53.4104359, -2.9907275 53.4102993, -2.9897294 53.409628)",,,
4186635,False,,B5182,Pall Mall,secondary,30 mph,True,75.763,"LINESTRING (-2.9909273 53.4104359, -2.991126 53.4105654, -2.9913709 53.4107251, -2.9916987 53.4109387)",,,
11149572,False,,,Cockspur Street West,residential,,False,59.281,"LINESTRING (-2.9909273 53.4104359, -2.9906781 53.4105739, -2.9902721 53.4107988)",,,
8027299,False,,,Bixteth Street,residential,,False,56.073,"LINESTRING (-2.9933003 53.4101642, -2.9927496 53.4097814)",,,
11150223,True,,,Prussia Street,residential,,False,39.815,"LINESTRING (-2.9933003 53.4101642, -2.9937597 53.4099335)",,,
958538098,False,,,East Street,residential,,False,26.966,"LINESTRING (-2.9933003 53.4101642, -2.992978 53.4103122)",,,
1176854385,False,2,A5046,Tithebarn Street,primary,30 mph,True,18.712,"LINESTRING (-2.99111 53.4086742, -2.9912958 53.4085475)",,,
729799131,False,,,Bixteth Street,residential,,True,55.848,"LINESTRING (-2.99111 53.4086742, -2.9912754 53.4087676, -2.991357 53.4088118, -2.9916917 53.4090368)",,,
1176854385,False,2,A5046,Tithebarn Street,primary,30 mph,False,71.969,"LINESTRING (-2.99111 53.4086742, -2.9910263 53.4087424, -2.9909827 53.4088275, -2.9904315 53.4091688)",,,
8027299,False,,,Bixteth Street,residential,,True,56.073,"LINESTRING (-2.9927496 53.4097814, -2.9933003 53.4101642)",,,
8027299,False,,,Bixteth Street,residential,,False,54.686,"LINESTRING (-2.9927496 53.4097814, -2.9926931 53.4097309, -2.9922098 53.4094102)",,,
8027300,True,,,Edmund Street,residential,,False,75.926,"LINESTRING (-2.9940461 53.4090886, -2.9931896 53.409542)",,,
1101427281,False,,A565,Old Hall Street,primary,30 mph,True,16.547,"LINESTRING (-2.9940461 53.4090886, -2.9942118 53.4091999)",,,
1101427282,False,,A565,Old Hall Street,primary,30 mph,False,30.862,"LINESTRING (-2.9940461 53.4090886, -2.9937498 53.4088745)",,,
8027302,True,,,Fazakerley Street,residential,,False,90.94,"LINESTRING (-2.9947411 53.4083091, -2.9937498 53.4088745)",,,
25890499,False,,,Rumford Place,residential,,False,44.2,"LINESTRING (-2.9947411 53.4083091, -2.9942609 53.4080333)",,,
923601579,False,,,Fazakerley Street,residential,,False,62.394,"LINESTRING (-2.9947411 53.4083091, -2.9954211 53.4079211)",,,
"[8027322, 8027301]",False,,,"['Spellow Place', 'Union Street']",residential,,"[False, True]",126.106,"LINESTRING (-2.9947411 53.4083091, -2.9949039 53.4084278, -2.9949944 53.4085283, -2.9950015 53.4086074, -2.9949312 53.4086882, -2.9942565 53.4090399, -2.9942118 53.4091999)",,,
4186633,False,2,A5046,Chapel Street,primary,30 mph,True,37.504,"LINESTRING (-2.9936378 53.407638, -2.9941382 53.4074806)",,,
4186633,False,2,A5046,Chapel Street,primary,30 mph,False,87.661,"LINESTRING (-2.9936378 53.407638, -2.992504 53.4080114, -2.9924802 53.4080192)",,,
25890475,True,,,Rumford Street,tertiary,,False,70.548,"LINESTRING (-2.9936378 53.407638, -2.9932681 53.4073177, -2.9932399 53.4072927, -2.9930385 53.4071137)",,,
25890499,False,,,Rumford Place,residential,,True,60.385000000000005,"LINESTRING (-2.9936378 53.407638, -2.9939454 53.4078522, -2.9942609 53.4080333)",,,
923601579,False,,,Fazakerley Street,residential,,True,62.394,"LINESTRING (-2.9954211 53.4079211, -2.9947411 53.4083091)",,,
8027299,False,,,Bixteth Street,residential,,False,53.925,"LINESTRING (-2.9922098 53.4094102, -2.9921263 53.4093384, -2.9916917 53.4090368)",,,
8027299,False,,,Bixteth Street,residential,,True,54.686,"LINESTRING (-2.9922098 53.4094102, -2.9926931 53.4097309, -2.9927496 53.4097814)",,,
"[8028834, 669726207]",True,,,Ormond Street,unclassified,,False,115.70500000000001,"LINESTRING (-2.9922098 53.4094102, -2.993326 53.4088269, -2.9934421 53.408759, -2.993496 53.4087098)",,,
729799130,True,,A565,Old Hall Street,primary,30 mph,False,47.96,"LINESTRING (-2.993496 53.4087098, -2.9930234 53.4083832)",,,
4186637,True,,,Vernon Street,residential,,False,123.649,"LINESTRING (-2.9881627 53.4090299, -2.9885417 53.4092426, -2.9888013 53.409375, -2.9890596 53.4095144, -2.9894199 53.4097088, -2.9894903 53.4098003)",,,
8028836,False,,,Hale Street,unclassified,,False,52.202,"LINESTRING (-2.9881627 53.4090299, -2.9885089 53.4088337, -2.9886434 53.4087574, -2.9885599 53.4087026)",,,
8028836,False,,,Hale Street,unclassified,,True,52.202,"LINESTRING (-2.9885599 53.4087026, -2.9886434 53.4087574, -2.9885089 53.4088337, -2.9881627 53.4090299)",,,
630081327,False,,A5046,Tithebarn Street,primary,30 mph,True,36.204,"LINESTRING (-2.9888044 53.4103267, -2.9891343 53.4100672)",,,
"[11149427, 8040811, 11149421]",True,,,"['Smithfield Street', 'Highfield Street', 'Pownhall Square']",residential,,False,206.502,"LINESTRING (-2.9888044 53.4103267, -2.9893899 53.4106855, -2.9896784 53.4108623, -2.9900554 53.4106522, -2.9891343 53.4100672)",,,
4882789,True,,,Cheapside,unclassified,,False,227.97500000000002,"LINESTRING (-2.9888044 53.4103267, -2.9887595 53.4102937, -2.988091 53.4098031, -2.9875274 53.4093852, -2.9866672 53.4087205)",,,
630081327,False,,A5046,Tithebarn Street,primary,30 mph,False,90.622,"LINESTRING (-2.9888044 53.4103267, -2.9880409 53.4108039, -2.9878381 53.4109018)",,,
8043926,False,,,High Street,unclassified,,False,53.745999999999995,"LINESTRING (-2.9910854 53.4070829, -2.9911867 53.4071378, -2.9915283 53.4074841)",,,
"[119057265, 5098638]",True,"['2', '3']",A57,"['Water Street', 'Dale Street']",primary,30 mph,False,55.032000000000004,"LINESTRING (-2.9910854 53.4070829, -2.9911671 53.4070365, -2.9912253 53.4070021, -2.9912992 53.4069656, -2.9914185 53.4069147, -2.9916249 53.4068611, -2.9917844 53.4068304)",,,
9198519,True,,,Peter Street,unclassified,,False,96.081,"LINESTRING (-2.984559 53.4070671, -2.9846368 53.4071053, -2.9853726 53.4077791)",,,
106223174,False,3,,Whitechapel,unclassified,,False,34.435,"LINESTRING (-2.984559 53.4070671, -2.9844475 53.4071194, -2.9843427 53.4072574, -2.9842934 53.4073249)",,,
1266604483,True,2,,Victoria Street,tertiary,,False,39.753,"LINESTRING (-2.9853726 53.4077791, -2.9851077 53.4078851, -2.9848747 53.4079784)",,,
1266578538,True,3,A57,Dale Street,primary,30 mph,False,34.882000000000005,"LINESTRING (-2.988174 53.4081492, -2.9884666 53.4080382, -2.988618 53.4079808)",,,
4186639,False,,A5038,Vauxhall Road,primary,30 mph,False,88.911,"LINESTRING (-2.9882922 53.4116541, -2.9879245 53.4110589, -2.9878381 53.4109018)",,,
11289482,False,2,,Cockspur Street,residential,,True,54.094,"LINESTRING (-2.9882922 53.4116541, -2.9883703 53.4116286, -2.9890081 53.4114205)",,,
630081327,False,,A5046,Tithebarn Street,primary,30 mph,False,36.204,"LINESTRING (-2.9891343 53.4100672, -2.9888044 53.4103267)",,,
630081327,False,,A5046,Tithebarn Street,primary,30 mph,True,2.462,"LINESTRING (-2.9891343 53.4100672, -2.9891577 53.41005)",,,
453394524,False,,,,residential,,False,14.563,"LINESTRING (-2.9902721 53.4107988, -2.9901241 53.410702)",,,
453394524,False,,,,residential,,True,13.887,"LINESTRING (-2.9902721 53.4107988, -2.9904136 53.4108909)",,,
11149572,False,,,Cockspur Street West,residential,,True,59.281,"LINESTRING (-2.9902721 53.4107988, -2.9906781 53.4105739, -2.9909273 53.4104359)",,,
958538096,True,,,Edmund Street,residential,,False,39.486,"LINESTRING (-2.9931896 53.409542, -2.9927496 53.4097814)",,,
11150022,False,,,George Street,unclassified,,False,114.382,"LINESTRING (-2.9930234 53.4083832, -2.9924767 53.4086371, -2.9923431 53.4086991, -2.9916917 53.4090368)",,,
729799129,True,,A565,Old Hall Street,primary,30 mph,False,54.172,"LINESTRING (-2.9930234 53.4083832, -2.9927799 53.40822, -2.9924802 53.4080192)",,,
8027299,False,,,Bixteth Street,residential,,True,53.925,"LINESTRING (-2.9916917 53.4090368, -2.9921263 53.4093384, -2.9922098 53.4094102)",,,
11150022,False,,,George Street,unclassified,,True,114.382,"LINESTRING (-2.9916917 53.4090368, -2.9923431 53.4086991, -2.9924767 53.4086371, -2.9930234 53.4083832)",,,
729799131,False,,,Bixteth Street,residential,,False,55.848,"LINESTRING (-2.9916917 53.4090368, -2.991357 53.4088118, -2.9912754 53.4087676, -2.99111 53.4086742)",,,
11149866,True,,,Earle Street,residential,,False,57.645,"LINESTRING (-2.9937597 53.4099335, -2.9931896 53.409542)",,,
958538097,False,,,Prussia Street,residential,,False,27.961,"LINESTRING (-2.9937597 53.4099335, -2.9940861 53.4097742)",,,
958538097,False,,,Prussia Street,residential,,True,27.961,"LINESTRING (-2.9940861 53.4097742, -2.9937597 53.4099335)",,,
4186635,False,,B5182,Pall Mall,secondary,30 mph,False,75.76299999999999,"LINESTRING (-2.9916987 53.4109387, -2.9913709 53.4107251, -2.991126 53.4105654, -2.9909273 53.4104359)",,,
11289486,False,,,Prussia Street,residential,,True,61.154999999999994,"LINESTRING (-2.9916987 53.4109387, -2.9913147 53.4111368, -2.9911508 53.4112213, -2.991001 53.4112986)",,,
11289481,False,,,Westmorland Drive,residential,20 mph,False,30.074,"LINESTRING (-2.9890081 53.4114205, -2.9892646 53.4116436)",,,
11289482,False,2,,Cockspur Street,residential,,False,54.094,"LINESTRING (-2.9890081 53.4114205, -2.9883703 53.4116286, -2.9882922 53.4116541)",,,
11289482,False,2,,Cockspur Street,residential,,True,54.480999999999995,"LINESTRING (-2.9890081 53.4114205, -2.9895254 53.411235, -2.989707 53.4111628)",,,
11289481,False,,,Westmorland Drive,residential,20 mph,True,30.074,"LINESTRING (-2.9892646 53.4116436, -2.9890081 53.4114205)",,,
11289483,False,,,Highfield Street,residential,20 mph,False,30.51,"LINESTRING (-2.991001 53.4112986, -2.9907552 53.4111295, -2.9907006 53.4110907)",,,
11289486,False,,,Prussia Street,residential,,False,61.154999999999994,"LINESTRING (-2.991001 53.4112986, -2.9911508 53.4112213, -2.9913147 53.4111368, -2.9916987 53.4109387)",,,
11289482,False,2,,Cockspur Street,residential,,False,54.480999999999995,"LINESTRING (-2.989707 53.4111628, -2.9895254 53.411235, -2.9890081 53.4114205)",,,
670894170,True,2,,Victoria Street,tertiary,,False,41.971999999999994,"LINESTRING (-2.9858983 53.4075687, -2.9856642 53.4076624, -2.9853726 53.4077791)",,,
"[9198936, 670894171, 1266572451]",True,"['1', '2']",,"['Whitechapel', 'Sir Thomas Street']",unclassified,,False,158.296,"LINESTRING (-2.9858983 53.4075687, -2.9852409 53.4069667, -2.985071 53.4068111, -2.9850249 53.4067689, -2.9849986 53.4067519, -2.9849668 53.4067457, -2.9849051 53.4067456, -2.9848659 53.4067542, -2.9848344 53.406768, -2.984559 53.4070671)",,,
15742447,True,,,Johnson Street,unclassified,,False,216.42999999999998,"LINESTRING (-2.9864302 53.4110807, -2.9862664 53.4103917, -2.9858557 53.4100656, -2.985339 53.4096552, -2.9852945 53.4096147, -2.985233 53.4095588, -2.9850793 53.4094191, -2.9850662 53.4094054, -2.98504 53.409378)",,,
"[866068800, 155778018]",True,"['2', '3']",A5046,Great Crosshall Street,primary,30 mph,False,33.899,"LINESTRING (-2.9864302 53.4110807, -2.9861633 53.4110966, -2.9861286 53.4110994, -2.986098 53.4111032, -2.9859528 53.4111242, -2.9859259 53.4111277)",,,
218386511,True,,,Dale Street,primary,30 mph,False,11.831,"LINESTRING (-2.98504 53.409378, -2.9851937 53.4093239)",,,
25691559,False,,,Canada Boulevard,unclassified,,True,72.17,"LINESTRING (-2.9969459 53.4057973, -2.9965279 53.405198)",,,
25691559,False,,,Canada Boulevard,unclassified,,False,44.077999999999996,"LINESTRING (-2.9969459 53.4057973, -2.9970626 53.405972, -2.9971643 53.4061244, -2.9971918 53.4061656)",,,
155221884,False,,,Saint Nicholas Place,unclassified,,True,172.654,"LINESTRING (-2.9969459 53.4057973, -2.9969229 53.4058049, -2.9966796 53.4058869, -2.9964621 53.4059644, -2.9963938 53.4059882, -2.9962434 53.4060407, -2.9961031 53.4060878, -2.996 53.4061223, -2.995933 53.4061448, -2.995717 53.4062224, -2.99568 53.4062411, -2.9956523 53.406262, -2.9956357 53.4062842, -2.9956394 53.4063106, -2.995667 53.4063346, -2.995704 53.4063506, -2.9962712 53.4065434, -2.9963187 53.4065667, -2.9964606 53.4066476)",,,
24794608,False,,,Brunswick Street,unclassified,,True,47.097,"LINESTRING (-2.994643 53.4050086, -2.994564 53.4050353, -2.9944052 53.4050901, -2.9943162 53.4051165, -2.9941896 53.4051583, -2.9940673 53.4051993, -2.994022 53.4052142)",,,
24794725,False,,,Brunswick Street,unclassified,,False,109.254,"LINESTRING (-2.994643 53.4050086, -2.9947691 53.4049714, -2.9957116 53.4046893, -2.9957946 53.404664, -2.9961124 53.4045637)",,,
"[901662605, 25691558]",True,1,,"[""George's Dock Way"", 'Mann Island']",unclassified,30 mph,False,203.26800000000003,"LINESTRING (-2.994643 53.4050086, -2.9945554 53.4049528, -2.9940152 53.4043083, -2.9938542 53.4040937, -2.9946226 53.4038691, -2.994715 53.4038079, -2.9950274 53.4037259)",,,
24794725,False,,,Brunswick Street,unclassified,,True,109.25399999999999,"LINESTRING (-2.9961124 53.4045637, -2.9957946 53.404664, -2.9957116 53.4046893, -2.9947691 53.4049714, -2.994643 53.4050086)",,,
25691559,False,,,Canada Boulevard,unclassified,,False,75.72,"LINESTRING (-2.9961124 53.4045637, -2.9963201 53.4048864, -2.9965279 53.405198)",,,
1149696241,False,,,Canada Boulevard,unclassified,,False,96.162,"LINESTRING (-2.9961124 53.4045637, -2.995609 53.4038644, -2.9955424 53.4038124, -2.995484 53.4037962)",,,
25691559,False,,,Canada Boulevard,unclassified,,False,72.17,"LINESTRING (-2.9965279 53.405198, -2.9969459 53.4057973)",,,
25691559,False,,,Canada Boulevard,unclassified,,True,75.72,"LINESTRING (-2.9965279 53.405198, -2.9963201 53.4048864, -2.9961124 53.4045637)",,,
25691561,False,2,,Water Street,unclassified,,False,116.62799999999999,"LINESTRING (-2.9965279 53.405198, -2.9963279 53.4052646, -2.9949919 53.4057095)",,,
1056416305,False,,,Fenwick Street,unclassified,,False,2.918,"LINESTRING (-2.991083 53.4053335, -2.9911111 53.4053537)",,,
1056416305,False,,,Fenwick Street,unclassified,,True,26.8,"LINESTRING (-2.991083 53.4053335, -2.9908661 53.4051301)",,,
25890179,False,,,Moor Street,unclassified,,False,69.004,"LINESTRING (-2.991083 53.4053335, -2.991384 53.4052263, -2.9916819 53.4051201, -2.9918945 53.4050234, -2.9919548 53.404996)",,,
