osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,access,width
23563725,2,B819,Lindsaybeg Road,secondary,30 mph,False,False,134.48000000000002,"LINESTRING (-4.1486534 55.9185496, -4.1483456 55.9186662, -4.1480352 55.918769, -4.146793 55.9191616)",,
23563725,2,B819,Lindsaybeg Road,secondary,30 mph,False,True,98.908,"LINESTRING (-4.1486534 55.9185496, -4.1487913 55.9184792, -4.1490343 55.9182846, -4.1492216 55.9181345, -4.1492939 55.9180836, -4.1494398 55.9179594, -4.1495937 55.917836)",,
35040377,,,Watermill Avenue,residential,,False,False,223.21799999999996,"LINESTRING (-4.1486534 55.9185496, -4.1487214 55.9186054, -4.1491332 55.9189433, -4.1492232 55.9190731, -4.1492641 55.9191844, -4.1492641 55.9194511, -4.1491322 55.919735, -4.1488947 55.9199584, -4.1488133 55.9199986, -4.1487097 55.9200263, -4.1485028 55.9200682, -4.1481434 55.9201252)",,
262609713,2,B757,Kirkintilloch Road,secondary,30 mph,False,True,61.42,"LINESTRING (-4.15655 55.9258492, -4.1566828 55.925659, -4.1567257 55.9255975, -4.1568298 55.9253215)",,
34014491,,,Heath Avenue,residential,30 mph,False,False,258.813,"LINESTRING (-4.1544868 55.9223008, -4.1545729 55.9222839, -4.1549749 55.9221725, -4.1554952 55.9220283, -4.156021 55.9218825, -4.1582144 55.9212745)",,
249287037,,B757,Kirkintilloch Road,secondary,30 mph,False,False,116.845,"LINESTRING (-4.1544868 55.9223008, -4.154542 55.9223443, -4.1553723 55.9232266)",,
249287041,,B757,Kirkintilloch Road,secondary,30 mph,False,True,58.123000000000005,"LINESTRING (-4.1544868 55.9223008, -4.1543662 55.9221875, -4.1542011 55.9220514, -4.1539807 55.9219659, -4.1538485 55.9219488)",,
363637145,,,Garngaber Avenue,tertiary,30 mph,False,True,346.20599999999996,"LINESTRING (-4.1544868 55.9223008, -4.1542167 55.9223514, -4.153485 55.9225001, -4.1529183 55.9226106, -4.1526565 55.9226501, -4.152022 55.9227525, -4.1513507 55.9228155, -4.1499693 55.9229281, -4.1493452 55.9230398, -4.1491292 55.9230847)",,
34014491,,,Heath Avenue,residential,30 mph,False,True,258.813,"LINESTRING (-4.1582144 55.9212745, -4.156021 55.9218825, -4.1554952 55.9220283, -4.1549749 55.9221725, -4.1545729 55.9222839, -4.1544868 55.9223008)",,
32800172,,,Millersneuk Avenue,residential,,False,False,43.42,"LINESTRING (-4.146793 55.9191616, -4.146488 55.9188105)",,
23563725,2,B819,Lindsaybeg Road,secondary,30 mph,False,False,135.77,"LINESTRING (-4.146793 55.9191616, -4.1462168 55.9193449, -4.1460076 55.9194127, -4.1449038 55.91977)",,
23563725,2,B819,Lindsaybeg Road,secondary,30 mph,False,True,134.48000000000002,"LINESTRING (-4.146793 55.9191616, -4.1480352 55.918769, -4.1483456 55.9186662, -4.1486534 55.9185496)",,
32800172,,,Millersneuk Avenue,residential,,False,True,43.42,"LINESTRING (-4.146488 55.9188105, -4.146793 55.9191616)",,
23563725,2,B819,Lindsaybeg Road,secondary,30 mph,False,False,98.908,"LINESTRING (-4.1495937 55.917836, -4.1494398 55.9179594, -4.1492939 55.9180836, -4.1492216 55.9181345, -4.1490343 55.9182846, -4.1487913 55.9184792, -4.1486534 55.9185496)",,
32597557,2,B757,Auchinloch Road,secondary,30 mph,False,True,162.082,"LINESTRING (-4.1495937 55.917836, -4.1496694 55.9178683, -4.1498048 55.9179319, -4.149958 55.9180052, -4.1508192 55.9184249, -4.1510067 55.918553, -4.1511561 55.9186925, -4.1513132 55.918899)",,
35040377,,,Watermill Avenue,residential,,False,False,164.255,"LINESTRING (-4.1481434 55.9201252, -4.1478567 55.9202127, -4.1476736 55.9203329, -4.1475865 55.920435, -4.1475251 55.9206225, -4.147585 55.9210236, -4.147548 55.9211466, -4.1474563 55.9212418, -4.1472179 55.9213866)",,
35040377,,,Watermill Avenue,residential,,False,True,223.21800000000002,"LINESTRING (-4.1481434 55.9201252, -4.1485028 55.9200682, -4.1487097 55.9200263, -4.1488133 55.9199986, -4.1488947 55.9199584, -4.1491322 55.919735, -4.1492641 55.9194511, -4.1492641 55.9191844, -4.1492232 55.9190731, -4.1491332 55.9189433, -4.1487214 55.9186054, -4.1486534 55.9185496)",,
35044204,,,Farm Park,residential,,False,False,48.169,"LINESTRING (-4.1481434 55.9201252, -4.1479339 55.9199734, -4.1475765 55.9198388)",,
35040377,,,Watermill Avenue,residential,,False,False,81.619,"LINESTRING (-4.1472179 55.9213866, -4.1468332 55.9214327, -4.1461957 55.921407, -4.1459183 55.9214049)",,
35040377,,,Watermill Avenue,residential,,False,True,164.25500000000002,"LINESTRING (-4.1472179 55.9213866, -4.1474563 55.9212418, -4.147548 55.9211466, -4.147585 55.9210236, -4.1475251 55.9206225, -4.1475865 55.920435, -4.1476736 55.9203329, -4.1478567 55.9202127, -4.1481434 55.9201252)",,
35044210,,,Mill Rise,residential,,False,False,101.65700000000001,"LINESTRING (-4.1472179 55.9213866, -4.1475143 55.9216195, -4.14779 55.921705, -4.1482261 55.9217703, -4.1485773 55.9217976)",,
35040377,,,Watermill Avenue,residential,,False,True,81.619,"LINESTRING (-4.1459183 55.9214049, -4.1461957 55.921407, -4.1468332 55.9214327, -4.1472179 55.9213866)",,
35040378,,,Orchard Field,residential,,False,False,82.67699999999999,"LINESTRING (-4.1459183 55.9214049, -4.145892 55.9209355, -4.1458499 55.9208174, -4.1457597 55.9206725)",,
35040378,,,Orchard Field,residential,,False,False,69.205,"LINESTRING (-4.1457597 55.9206725, -4.1454501 55.9203345, -4.1452525 55.9201188)",,
35040378,,,Orchard Field,residential,,False,True,82.67699999999999,"LINESTRING (-4.1457597 55.9206725, -4.1458499 55.9208174, -4.145892 55.9209355, -4.1459183 55.9214049)",,
35044214,,,Thistle Bank,residential,,False,False,48.629999999999995,"LINESTRING (-4.1457597 55.9206725, -4.1462967 55.9205134, -4.1463709 55.920601)",,
35040378,,,Orchard Field,residential,,False,False,44.456,"LINESTRING (-4.1452525 55.9201188, -4.1449038 55.91977)",,
35040378,,,Orchard Field,residential,,False,True,69.205,"LINESTRING (-4.1452525 55.9201188, -4.1454501 55.9203345, -4.1457597 55.9206725)",,
35040379,,,Haystack Place,residential,,False,False,64.966,"LINESTRING (-4.1452525 55.9201188, -4.1456509 55.9199938, -4.1462113 55.9198977)",,
35040378,,,Orchard Field,residential,,False,True,44.456,"LINESTRING (-4.1449038 55.91977, -4.1452525 55.9201188)",,
23563725,2,B819,Lindsaybeg Road,secondary,30 mph,False,True,135.77,"LINESTRING (-4.1449038 55.91977, -4.1460076 55.9194127, -4.1462168 55.9193449, -4.146793 55.9191616)",,
35040379,,,Haystack Place,residential,,False,True,9.13,"LINESTRING (-4.1463516 55.919874, -4.1462113 55.9198977)",,
35044204,,,Farm Park,residential,,False,False,55.13,"LINESTRING (-4.1475765 55.9198388, -4.1472861 55.9197788, -4.1471253 55.9197707, -4.146977 55.9197906, -4.1467229 55.9198248)",,
35044204,,,Farm Park,residential,,False,True,48.169,"LINESTRING (-4.1475765 55.9198388, -4.1479339 55.9199734, -4.1481434 55.9201252)",,
35044205,,,Millars Place,residential,,False,False,62.393,"LINESTRING (-4.1475765 55.9198388, -4.1478669 55.9195607, -4.1482184 55.9194255)",,
35044205,,,Millars Place,residential,,False,True,62.393,"LINESTRING (-4.1482184 55.9194255, -4.1478669 55.9195607, -4.1475765 55.9198388)",,
35044210,,,Mill Rise,residential,,False,True,13.027,"LINESTRING (-4.1487844 55.9218137, -4.1485773 55.9217976)",,
35044214,,,Thistle Bank,residential,,False,True,48.629999999999995,"LINESTRING (-4.1463709 55.920601, -4.1462967 55.9205134, -4.1457597 55.9206725)",,
35044204,,,Farm Park,residential,,False,True,10.682,"LINESTRING (-4.1465569 55.9198488, -4.1467229 55.9198248)",,
35089252,,,Alexandra Avenue,residential,30 mph,False,True,81.432,"LINESTRING (-4.1551333 55.9209643, -4.155103 55.9209071, -4.155027 55.9207788, -4.1558866 55.9205403)",,
35089252,,,Alexandra Avenue,residential,30 mph,False,True,28.336,"LINESTRING (-4.1572939 55.9201135, -4.1577434 55.9200748)",,
35089252,,,Alexandra Avenue,residential,30 mph,False,False,100.439,"LINESTRING (-4.1572939 55.9201135, -4.1570968 55.9202195, -4.1569981 55.9202458, -4.1558866 55.9205403)",,
"[35089253, 35089254]",,,"['Alexandra Road', 'Alexandra Avenue']",residential,30 mph,False,"[False, True]",34.888999999999996,"LINESTRING (-4.1572939 55.9201135, -4.1573482 55.920069, -4.1574212 55.9199997, -4.1574887 55.9199265, -4.1575169 55.9198308)",,
35089251,,,Alexandra Road,residential,30 mph,False,False,47.417,"LINESTRING (-4.1575169 55.9198308, -4.1572803 55.9194255)",,
35089251,,,Alexandra Road,residential,30 mph,False,True,32.414,"LINESTRING (-4.1575169 55.9198308, -4.1575954 55.9198435, -4.1577434 55.9200748)",,
"[35089253, 35089254]",,,"['Alexandra Road', 'Alexandra Avenue']",residential,30 mph,False,"[False, True]",34.889,"LINESTRING (-4.1575169 55.9198308, -4.1574887 55.9199265, -4.1574212 55.9199997, -4.1573482 55.920069, -4.1572939 55.9201135)",,
35089251,,,Alexandra Road,residential,30 mph,False,False,70.421,"LINESTRING (-4.1572803 55.9194255, -4.1569485 55.9188201)",,
35089251,,,Alexandra Road,residential,30 mph,False,True,47.417,"LINESTRING (-4.1572803 55.9194255, -4.1575169 55.9198308)",,
35089255,,,Alexandra Gardens,residential,30 mph,False,False,34.977,"LINESTRING (-4.1572803 55.9194255, -4.1567499 55.9195285)",,
35089255,,,Alexandra Gardens,residential,30 mph,False,True,34.977,"LINESTRING (-4.1567499 55.9195285, -4.1572803 55.9194255)",,
35089256,,,Alexandra Gardens,residential,30 mph,False,False,16.495,"LINESTRING (-4.1567499 55.9195285, -4.1566704 55.919387)",,
35089256,,,Alexandra Gardens,residential,30 mph,False,True,38.341,"LINESTRING (-4.1567499 55.9195285, -4.1569289 55.9198584)",,
35089256,,,Alexandra Gardens,residential,30 mph,False,False,38.341,"LINESTRING (-4.1569289 55.9198584, -4.1567499 55.9195285)",,
35089256,,,Alexandra Gardens,residential,30 mph,False,True,16.495,"LINESTRING (-4.1566704 55.919387, -4.1567499 55.9195285)",,
35089251,,,Alexandra Road,residential,30 mph,False,True,70.421,"LINESTRING (-4.1569485 55.9188201, -4.1572803 55.9194255)",,
35089257,,,Alexandra Park,residential,30 mph,False,False,43.958,"LINESTRING (-4.1569485 55.9188201, -4.157507 55.9187179, -4.15761 55.9186857)",,
35089258,,,Alexandra Park,residential,30 mph,False,False,41.846,"LINESTRING (-4.15761 55.9186857, -4.1580758 55.9189568)",,
35089257,,,Alexandra Park,residential,30 mph,False,False,106.781,"LINESTRING (-4.15761 55.9186857, -4.1576826 55.9185748, -4.1576463 55.9184678, -4.1573255 55.9182184, -4.157208 55.9180738, -4.1571334 55.9178929, -4.1570742 55.9178187)",,
