osmid,ref,highway,oneway,reversed,length,geometry,lanes,maxspeed,name
38047235,,residential,False,True,159.079,"LINESTRING (-4.9320691 55.9493185, -4.9295759 55.9490057)",,,Hill Street
38047235,,residential,False,False,159.079,"LINESTRING (-4.9295759 55.9490057, -4.9320691 55.9493185)",,,Hill Street
38047241,B8042,secondary,False,False,131.114,"LINESTRING (-4.9295759 55.9490057, -4.9294105 55.9496046, -4.9292542 55.950171)",,,Victoria Road
38047241,B8042,secondary,False,True,130.03300000000002,"LINESTRING (-4.9295759 55.9490057, -4.929782 55.9483765, -4.9299299 55.9478533)",,,Victoria Road
38047241,B8042,secondary,False,True,82.616,"LINESTRING (-4.9294427 55.9511176, -4.9291938 55.9503878)",,,Victoria Road
38047234,,residential,False,True,131.345,"LINESTRING (-4.9294427 55.9511176, -4.9305944 55.9509921, -4.9315164 55.9509006)",,,John Street
458571395,,residential,True,False,94.63900000000001,"LINESTRING (-4.9294427 55.9511176, -4.928515 55.951211, -4.9279466 55.9512683)",,,John Street
38047234,,residential,False,True,7.18,"LINESTRING (-4.9315164 55.9509006, -4.9316315 55.9508966)",,,John Street
38047232,,residential,False,True,56.233999999999995,"LINESTRING (-4.9315164 55.9509006, -4.9314901 55.9507623, -4.9316282 55.9504039)",,,Edward Street
38047234,,residential,False,False,131.345,"LINESTRING (-4.9315164 55.9509006, -4.9305944 55.9509921, -4.9294427 55.9511176)",,,John Street
4592162,,residential,False,False,207.275,"LINESTRING (-4.9283242 55.9499509, -4.9281126 55.9498531, -4.9279385 55.9497367, -4.9276953 55.9495302, -4.9275522 55.9493005, -4.9274695 55.9489728, -4.9275395 55.9487082, -4.9276933 55.9484751, -4.9279057 55.9482888)",,,Royal Crescent
4592162,,residential,False,True,63.378,"LINESTRING (-4.9283242 55.9499509, -4.9288587 55.950116, -4.9292542 55.950171)",,,Royal Crescent
38047241,B8042,secondary,False,False,24.399,"LINESTRING (-4.9292542 55.950171, -4.9291938 55.9503878)",,,Victoria Road
4592162,,residential,False,False,63.378,"LINESTRING (-4.9292542 55.950171, -4.9288587 55.950116, -4.9283242 55.9499509)",,,Royal Crescent
38047241,B8042,secondary,False,True,131.114,"LINESTRING (-4.9292542 55.950171, -4.9294105 55.9496046, -4.9295759 55.9490057)",,,Victoria Road
120530898,,residential,False,True,60.193,"LINESTRING (-4.9263415 55.9479085, -4.9256733 55.9475173)",,,Kirk Street
38047239,,residential,False,True,18.326999999999998,"LINESTRING (-4.9263415 55.9479085, -4.9264718 55.9479301, -4.9265994 55.9479827)",,,Milton Avenue
77966407,,residential,False,False,47.035,"LINESTRING (-4.9263415 55.9479085, -4.9261278 55.9479129, -4.9259266 55.9479456, -4.9257667 55.9479844, -4.9256425 55.9480389)",,,Ferry Brae
26592791,A885,primary,True,False,105.836,"LINESTRING (-4.9252348 55.9485676, -4.9255781 55.9488379, -4.9260008 55.9491683, -4.9262231 55.949342)",,,Argyll Street
77966407,,residential,False,True,65.93599999999999,"LINESTRING (-4.9252348 55.9485676, -4.9252654 55.9484632, -4.9252931 55.9483661, -4.9253392 55.9482768, -4.9254148 55.948188, -4.9255082 55.9481092, -4.9256425 55.9480389)",,,Ferry Brae
26592791,A885,primary,True,False,32.633,"LINESTRING (-4.9273699 55.9502797, -4.9274482 55.9503688, -4.9275847 55.9505473)",,,Argyll Street
77966411,,residential,True,False,77.586,"LINESTRING (-4.9262695 55.9502853, -4.9256792 55.9508998)",,,George Street
1154210102,,residential,True,False,68.513,"LINESTRING (-4.9262695 55.9502853, -4.9273699 55.9502797)",,,Church Street
4592165,,residential,False,False,88.898,"LINESTRING (-4.9262695 55.9502853, -4.925215 55.9502977, -4.9248427 55.9502838)",,,Church Street
4592159,A815,primary,False,False,71.587,"LINESTRING (-4.9269876 55.9465443, -4.9272669 55.9466378, -4.9280202 55.9468252)",,,Tom-A-Mhoid Road
4592159,A815,primary,False,True,119.22099999999999,"LINESTRING (-4.9269876 55.9465443, -4.9265804 55.9463438, -4.9263513 55.9462527, -4.9261605 55.9462028, -4.9253814 55.9459726)",,,Tom-A-Mhoid Road
38508776,,residential,False,False,100.78299999999999,"LINESTRING (-4.9269876 55.9465443, -4.9267583 55.9466151, -4.926101 55.94653, -4.925421 55.94656)",,,Castle Street
"[120530898, 120530858]",,residential,False,False,39.223,"LINESTRING (-4.925647 55.9470606, -4.9257395 55.9473001, -4.9256936 55.9473337, -4.9255781 55.947324)",,,"['Kirk Street', 'Church Square']"
77966408,,residential,False,False,122.45700000000001,"LINESTRING (-4.9255781 55.947324, -4.9247754 55.9474062, -4.9246984 55.9474141, -4.9245482 55.9476364, -4.9242692 55.9477265, -4.9239523 55.9477691)",,,Kirk Brae
120530898,,residential,False,False,23.729,"LINESTRING (-4.9255781 55.947324, -4.925584 55.947465, -4.9256733 55.9475173)",,,Kirk Street
"[120530858, 120530898]",,residential,False,True,39.223,"LINESTRING (-4.9255781 55.947324, -4.9256936 55.9473337, -4.9257395 55.9473001, -4.925647 55.9470606)",,,"['Church Square', 'Kirk Street']"
38508776,,residential,False,True,100.783,"LINESTRING (-4.925421 55.94656, -4.926101 55.94653, -4.9267583 55.9466151, -4.9269876 55.9465443)",,,Castle Street
38508589,,residential,True,False,39.359,"LINESTRING (-4.9275847 55.9505473, -4.9282071 55.9504853)",,,Hanover Street
26592791,A885,primary,True,False,83.287,"LINESTRING (-4.9275847 55.9505473, -4.9277073 55.9507728, -4.9279466 55.9512683)",,,Argyll Street
38508619,A815,primary,False,True,18.213,"LINESTRING (-4.932065 55.9452385, -4.9318792 55.945365)",,,Wellington Street
38047241,B8042,secondary,False,False,82.616,"LINESTRING (-4.9291938 55.9503878, -4.9294427 55.9511176)",,,Victoria Road
38047241,B8042,secondary,False,True,24.399,"LINESTRING (-4.9291938 55.9503878, -4.9292542 55.950171)",,,Victoria Road
458571403,,residential,False,False,153.89499999999998,"LINESTRING (-4.9291938 55.9503878, -4.9296032 55.9503494, -4.9303865 55.950276, -4.9316282 55.9504039)",,,Hanover Street
458571403,,residential,False,True,62.379999999999995,"LINESTRING (-4.9291938 55.9503878, -4.9284556 55.9504607, -4.9282071 55.9504853)",,,Hanover Street
77966381,,residential,True,False,42.169,"LINESTRING (-4.9262231 55.949342, -4.9257257 55.9495994)",,,Moir Street
26592791,A885,primary,True,False,126.41,"LINESTRING (-4.9262231 55.949342, -4.9273299 55.950237, -4.9273699 55.9502797)",,,Argyll Street
4592158,A815,primary,False,False,39.591,"LINESTRING (-4.9248905 55.9499292, -4.9248785 55.9501349, -4.9248427 55.9502838)",,,
4592158,A815,primary,False,True,288.12899999999996,"LINESTRING (-4.9248905 55.9499292, -4.9248368 55.9497575, -4.9247427 55.9495966, -4.9241697 55.9488263, -4.924093 55.9487296, -4.9239565 55.9485807, -4.9234945 55.947988, -4.9234128 55.9479096, -4.9233778 55.9478649, -4.9232443 55.9475192)",,,
458571400,,residential,False,True,74.522,"LINESTRING (-4.9248905 55.9499292, -4.9254065 55.9499072, -4.9256425 55.9497751, -4.9256532 55.9496369, -4.9257257 55.9495994)",,,Moir Street
77966394,,residential,False,False,65.187,"LINESTRING (-4.9316721 55.9476544, -4.9326949 55.9477796)",,,Edward Place
38047232,,residential,False,False,46.823,"LINESTRING (-4.9326949 55.9477796, -4.9325197 55.9481891)",,,Edward Street
77966394,,residential,False,True,65.187,"LINESTRING (-4.9326949 55.9477796, -4.9316721 55.9476544)",,,Edward Place
77966395,,residential,False,False,66.982,"LINESTRING (-4.930964 55.9473721, -4.9308259 55.9479695)",,,Gladstone Avenue
4592163,,residential,False,False,108.251,"LINESTRING (-4.9308259 55.9479695, -4.9325197 55.9481891)",,,Mary Street
4592163,,residential,False,True,57.265,"LINESTRING (-4.9308259 55.9479695, -4.9299299 55.9478533)",,,Mary Street
77966395,,residential,False,True,66.982,"LINESTRING (-4.9308259 55.9479695, -4.930964 55.9473721)",,,Gladstone Avenue
77966401,,residential,False,False,82.715,"LINESTRING (-4.9271917 55.9460067, -4.9283503 55.9463706)",,,
77966401,,residential,False,True,82.715,"LINESTRING (-4.9283503 55.9463706, -4.9271917 55.9460067)",,,
458579455,,residential,True,False,97.433,"LINESTRING (-4.9283503 55.9463706, -4.9284775 55.9461739, -4.928883 55.9455467)",,,Jane Street
77966404,,residential,False,True,39.711,"LINESTRING (-4.9269424 55.9454162, -4.9263133 55.9453576)",,,Clyde Street
458579454,,residential,True,False,122.19900000000001,"LINESTRING (-4.9269424 55.9454162, -4.9285842 55.9455623, -4.928883 55.9455467)",,,Clyde Street
458579745,,residential,False,False,97.57900000000001,"LINESTRING (-4.9269424 55.9454162, -4.9271147 55.9449945, -4.9278939 55.9450816)",,,Park Avenue
458579454,,residential,True,False,189.744,"LINESTRING (-4.928883 55.9455467, -4.9299675 55.9454533, -4.9316311 55.94531, -4.9318792 55.945365)",,,Clyde Street
4592159,A815,primary,False,True,5.085,"LINESTRING (-4.9280992 55.9468368, -4.9280202 55.9468252)",,,Tom-A-Mhoid Road
458579455,,residential,True,False,54.146,"LINESTRING (-4.9280992 55.9468368, -4.9283503 55.9463706)",,,Jane Street
4592159,A815,primary,False,False,111.873,"LINESTRING (-4.9280992 55.9468368, -4.9285661 55.9468395, -4.9291888 55.9468181, -4.929521 55.9467926, -4.9298752 55.9467315)",,,Tom-A-Mhoid Road
77966404,,residential,False,False,39.711,"LINESTRING (-4.9263133 55.9453576, -4.9269424 55.9454162)",,,Clyde Street
38047239,,residential,False,True,14.392,"LINESTRING (-4.9265994 55.9479827, -4.9267583 55.9478887)",,,Milton Avenue
38047239,,residential,False,False,18.326999999999998,"LINESTRING (-4.9265994 55.9479827, -4.9264718 55.9479301, -4.9263415 55.9479085)",,,Milton Avenue
77966405,,unclassified,False,False,115.66799999999999,"LINESTRING (-4.9265994 55.9479827, -4.9266188 55.948129, -4.9265652 55.9482672, -4.9268776 55.9486062, -4.9269434 55.948776, -4.9268334 55.9488739, -4.9267032 55.9489097)",,,
77966405,,unclassified,False,False,110.393,"LINESTRING (-4.9267032 55.9489097, -4.926561 55.9489332, -4.9264004 55.9489221, -4.926264 55.9488513, -4.9262111 55.9487358, -4.9261728 55.9486348, -4.9263163 55.9485817, -4.9265652 55.9487478, -4.9267032 55.9489097)",,,
77966405,,unclassified,False,True,110.39299999999999,"LINESTRING (-4.9267032 55.9489097, -4.9265652 55.9487478, -4.9263163 55.9485817, -4.9261728 55.9486348, -4.9262111 55.9487358, -4.926264 55.9488513, -4.9264004 55.9489221, -4.926561 55.9489332, -4.9267032 55.9489097)",,,
77966405,,unclassified,False,True,115.66799999999999,"LINESTRING (-4.9267032 55.9489097, -4.9268334 55.9488739, -4.9269434 55.948776, -4.9268776 55.9486062, -4.9265652 55.9482672, -4.9266188 55.948129, -4.9265994 55.9479827)",,,
77966406,,residential,False,False,58.93,"LINESTRING (-4.9256425 55.9480389, -4.9255889 55.9477926, -4.9255889 55.9476845, -4.9256733 55.9475173)",,,School Brae
77966407,,residential,False,False,65.93599999999999,"LINESTRING (-4.9256425 55.9480389, -4.9255082 55.9481092, -4.9254148 55.948188, -4.9253392 55.9482768, -4.9252931 55.9483661, -4.9252654 55.9484632, -4.9252348 55.9485676)",,,Ferry Brae
77966407,,residential,False,True,47.035,"LINESTRING (-4.9256425 55.9480389, -4.9257667 55.9479844, -4.9259266 55.9479456, -4.9261278 55.9479129, -4.9263415 55.9479085)",,,Ferry Brae
120530898,,residential,False,False,60.193,"LINESTRING (-4.9256733 55.9475173, -4.9263415 55.9479085)",,,Kirk Street
77966406,,residential,False,True,58.93,"LINESTRING (-4.9256733 55.9475173, -4.9255889 55.9476845, -4.9255889 55.9477926, -4.9256425 55.9480389)",,,School Brae
120530898,,residential,False,True,23.729,"LINESTRING (-4.9256733 55.9475173, -4.925584 55.947465, -4.9255781 55.947324)",,,Kirk Street
4592158,A815,primary,False,False,288.129,"LINESTRING (-4.9232443 55.9475192, -4.9233778 55.9478649, -4.9234128 55.9479096, -4.9234945 55.947988, -4.9239565 55.9485807, -4.924093 55.9487296, -4.9241697 55.9488263, -4.9247427 55.9495966, -4.9248368 55.9497575, -4.9248905 55.9499292)",,,
"[45406001, 4592158, 4592159]",A815,primary,False,"[False, True]",414.602,"LINESTRING (-4.9232443 55.9475192, -4.9231875 55.9473723, -4.9231385 55.9472198, -4.9231041 55.9471196, -4.9230781 55.9470338, -4.9230474 55.9469354, -4.922986 55.9466788, -4.9229873 55.946613, -4.9229784 55.9465386, -4.9229328 55.9460022, -4.9229297 55.945908, -4.9229183 55.9456868, -4.9229676 55.9455991, -4.9230745 55.9455099, -4.9232707 55.9453994, -4.9234539 55.945322, -4.923662 55.9452619, -4.9238562 55.9452412, -4.9240091 55.9452524, -4.9242606 55.9453042, -4.9243177 55.9453297, -4.9245402 55.9454291, -4.924762 55.9455529, -4.9252415 55.9458932, -4.9253814 55.9459726)",,,"['Pier Esplanade', 'Tom-A-Mhoid Road']"
26592791,A885,primary,True,False,53.051,"LINESTRING (-4.9232443 55.9475192, -4.9234399 55.9475437, -4.9239523 55.9477691)",,,Argyll Street
77966412,,unclassified,True,False,59.868,"LINESTRING (-4.9282071 55.9504853, -4.9283242 55.9499509)",,,
458571403,,residential,False,False,62.379999999999995,"LINESTRING (-4.9282071 55.9504853, -4.9284556 55.9504607, -4.9291938 55.9503878)",,,Hanover Street
4592158,A815,primary,False,False,99.032,"LINESTRING (-4.9248427 55.9502838, -4.9247419 55.9504563, -4.9246142 55.9506062, -4.9245069 55.9507054, -4.9243755 55.950811, -4.9241502 55.9509643, -4.9241148 55.9510052, -4.9240858 55.9510571)",,,
4592158,A815,primary,False,True,39.591,"LINESTRING (-4.9248427 55.9502838, -4.9248785 55.9501349, -4.9248905 55.9499292)",,,
4592165,,residential,False,True,88.898,"LINESTRING (-4.9248427 55.9502838, -4.925215 55.9502977, -4.9262695 55.9502853)",,,Church Street
38047232,,residential,False,True,123.774,"LINESTRING (-4.9316282 55.9504039, -4.9320691 55.9493185)",,,Edward Street
38047232,,residential,False,False,56.233999999999995,"LINESTRING (-4.9316282 55.9504039, -4.9314901 55.9507623, -4.9315164 55.9509006)",,,Edward Street
458571403,,residential,False,True,153.89499999999998,"LINESTRING (-4.9316282 55.9504039, -4.9303865 55.950276, -4.9296032 55.9503494, -4.9291938 55.9503878)",,,Hanover Street
38508619,A815,primary,False,True,5.973,"LINESTRING (-4.9299402 55.946692, -4.9298752 55.9467315)",,,Wellington Street
38508619,A815,primary,False,False,190.655,"LINESTRING (-4.9299402 55.946692, -4.9317618 55.9454449, -4.9318792 55.945365)",,,Wellington Street
77966481,,residential,False,False,75.381,"LINESTRING (-4.9268871 55.9509465, -4.9256792 55.9508998)",,,Carolina Place
77966411,,residential,True,False,33.784,"LINESTRING (-4.9256792 55.9508998, -4.9254531 55.951176)",,,George Street
77966481,,residential,False,True,75.381,"LINESTRING (-4.9256792 55.9508998, -4.9268871 55.9509465)",,,Carolina Place
77966483,,residential,False,False,36.456,"LINESTRING (-4.9311142 55.9515111, -4.9316995 55.951521)",,,Dunloskinbeg Place
77966483,,residential,False,True,36.456,"LINESTRING (-4.9316995 55.951521, -4.9311142 55.9515111)",,,Dunloskinbeg Place
458581888,,residential,False,True,69.574,"LINESTRING (-4.9316995 55.951521, -4.9316642 55.9510981, -4.9316315 55.9508966)",,,Edward Street
458571400,,residential,False,False,74.52199999999999,"LINESTRING (-4.9257257 55.9495994, -4.9256532 55.9496369, -4.9256425 55.9497751, -4.9254065 55.9499072, -4.9248905 55.9499292)",,,Moir Street
458579745,,residential,False,True,97.57900000000001,"LINESTRING (-4.9278939 55.9450816, -4.9271147 55.9449945, -4.9269424 55.9454162)",,,Park Avenue
38508619,A815,primary,False,False,18.213,"LINESTRING (-4.9318792 55.945365, -4.932065 55.9452385)",,,Wellington Street
38508619,A815,primary,False,True,190.655,"LINESTRING (-4.9318792 55.945365, -4.9317618 55.9454449, -4.9299402 55.946692)",,,Wellington Street
38047234,,residential,False,False,7.18,"LINESTRING (-4.9316315 55.9508966, -4.9315164 55.9509006)",,,John Street
458581888,,residential,False,False,69.574,"LINESTRING (-4.9316315 55.9508966, -4.9316642 55.9510981, -4.9316995 55.951521)",,,Edward Street
26592791,A885,primary,True,False,119.814,"LINESTRING (-4.9239523 55.9477691, -4.9242116 55.9478831, -4.9244809 55.948049, -4.9250766 55.9484548, -4.9252348 55.9485676)",,,Argyll Street
77966408,,residential,False,True,122.457,"LINESTRING (-4.9239523 55.9477691, -4.9242692 55.9477265, -4.9245482 55.9476364, -4.9246984 55.9474141, -4.9247754 55.9474062, -4.9255781 55.947324)",,,Kirk Brae
