osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,name,bridge,geometry,junction,width
81225226,False,,,residential,,True,74.785,Kings Court,,"LINESTRING (-3.7974683 56.1200368, -3.7973396 56.1199232, -3.7972645 56.1196899, -3.7970299 56.1194186)",,
81227787,False,,,residential,20 mph,False,173.67899999999997,North Street,,"LINESTRING (-3.7996958 56.1193527, -3.7991834 56.1192059, -3.8000662 56.1180669)",,
334300358,True,1,,unclassified,,False,60.927,Mill Street,,"LINESTRING (-3.7924791 56.1142592, -3.7924208 56.1142983, -3.7919358 56.1145583, -3.7917825 56.1146453)",,7.1
81230039,True,1,,unclassified,20 mph,False,124.678,Drysdale Street,,"LINESTRING (-3.7917746 56.1160325, -3.7910558 56.1157901, -3.7901053 56.1154087)",,6.4
81251838,True,1,,unclassified,20 mph,False,135.27100000000002,High Street,,"LINESTRING (-3.7917746 56.1160325, -3.7918686 56.115908, -3.7918487 56.1158389, -3.7917565 56.1156581, -3.7916012 56.1153275, -3.7912563 56.1148858)",,3
81231610,False,2,,unclassified,,False,74.07,East Vennel,,"LINESTRING (-3.7901764 56.1145009, -3.7902968 56.1144836, -3.7912209 56.1141824)",,
81231610,False,2,,unclassified,,True,33.247,East Vennel,,"LINESTRING (-3.7901764 56.1145009, -3.7900375 56.1145647, -3.7898463 56.1146323, -3.7897366 56.1146711)",,
81251991,False,,,unclassified,,True,44.468,East Vennel,,"LINESTRING (-3.7901764 56.1145009, -3.7901199 56.1144889, -3.7900272 56.1144396, -3.7899409 56.1143928, -3.7897254 56.1143325, -3.7895662 56.114304)",,5.8
81231669,False,,,residential,,True,231.492,Church Street,,"LINESTRING (-3.7953722 56.113408, -3.7953693 56.1134532, -3.7953243 56.1137907, -3.7953019 56.114047, -3.7950047 56.1146579, -3.794805 56.115092, -3.7947811 56.1151967, -3.7947959 56.1152953, -3.7948538 56.1154479)",,
81251659,False,,,unclassified,,False,80.371,Bedford Place,,"LINESTRING (-3.7953722 56.113408, -3.7957515 56.1134544, -3.7966373 56.1135658)",,
"[81251659, 124529661]",False,,,unclassified,,True,37.368,"['Bedford Place', 'Kirkgate']",,"LINESTRING (-3.7953722 56.113408, -3.795212 56.1133964, -3.7949646 56.1133811, -3.7947728 56.1133887)",,
81251984,False,,,residential,,False,36.374,St Mungo's Wynd,,"LINESTRING (-3.7966373 56.1135658, -3.7967856 56.1132493)",,
87762056,False,,,unclassified,,False,29.479,Bedford Place,,"LINESTRING (-3.7966373 56.1135658, -3.7971036 56.1136177)",,
81251659,False,,,unclassified,,True,80.371,Bedford Place,,"LINESTRING (-3.7966373 56.1135658, -3.7957515 56.1134544, -3.7953722 56.113408)",,
87762056,False,,,unclassified,,True,29.479,Bedford Place,,"LINESTRING (-3.7971036 56.1136177, -3.7966373 56.1135658)",,
81251561,False,,,residential,,True,107.46100000000001,Ludgate,,"LINESTRING (-3.7971036 56.1136177, -3.7967672 56.1144908, -3.7967672 56.1145642)",,
87762056,False,,,unclassified,,False,101.667,Bedford Place,,"LINESTRING (-3.7971036 56.1136177, -3.7975748 56.1136806, -3.7987022 56.1138215)",,
81231680,False,,,residential,,True,81.374,Bedford Court,,"LINESTRING (-3.7987022 56.1138215, -3.7985557 56.1142524, -3.7980408 56.1141926)",,
"[87762056, 87133569, 87762057]",False,,,"['unclassified', 'residential']",,"[False, True]",56.28300000000001,"['Bedford Place', 'Grange Road']",yes,"LINESTRING (-3.7987022 56.1138215, -3.7990425 56.1138685, -3.7992064 56.113899, -3.799535 56.1139326, -3.7995841 56.1139389)",,
87762056,False,,,unclassified,,True,101.667,Bedford Place,,"LINESTRING (-3.7987022 56.1138215, -3.7975748 56.1136806, -3.7971036 56.1136177)",,
193368674,False,,,residential,,False,96.945,Glasshouse Loan,,"LINESTRING (-3.799875 56.1128328, -3.8000009 56.1126126, -3.8000993 56.1124406, -3.8002015 56.1122166, -3.8002736 56.1119911)",,
"[193368672, 193368674, 87762058]",False,,,residential,,True,441.913,Glasshouse Loan,,"LINESTRING (-3.799875 56.1128328, -3.7995157 56.1136251, -3.799395 56.1139689, -3.7988307 56.115783, -3.7987425 56.1159288, -3.7985661 56.1161131, -3.7983665 56.1162278, -3.798218 56.116302, -3.7980561 56.1163626, -3.7979109 56.1164132, -3.797688 56.116442)",,
81251561,False,,,residential,,False,109.44999999999999,Ludgate,,"LINESTRING (-3.7973561 56.1159044, -3.797308 56.1157956, -3.7971875 56.1155465, -3.7969784 56.1150929, -3.7969229 56.1149503)",,
81251561,False,,,residential,,True,55.362,Ludgate,,"LINESTRING (-3.7973561 56.1159044, -3.7974903 56.1161708, -3.7975189 56.1163914)",,
87137561,False,,,residential,,True,107.62300000000002,Colville Gardens,,"LINESTRING (-3.7973561 56.1159044, -3.7969878 56.1159588, -3.7968274 56.115963, -3.796518 56.1159401, -3.7963987 56.115955, -3.7962485 56.1159715, -3.7958113 56.1159386, -3.7957791 56.1158479)",,
87147905,False,,,residential,,False,43.464,Earn Court,,"LINESTRING (-3.7851064 56.1133072, -3.7854613 56.1136443)",,
87147901,False,,,residential,,False,45.954,Earn Court,,"LINESTRING (-3.7851064 56.1133072, -3.7848536 56.1133925, -3.7845972 56.1131892)",,
87147901,False,,,residential,,True,76.59100000000001,Earn Court,,"LINESTRING (-3.7851064 56.1133072, -3.785669 56.1131174, -3.7853686 56.1128422)",,
87133156,True,1,,unclassified,20 mph,False,25.065000000000005,,,"LINESTRING (-3.7892065 56.1142833, -3.7892158 56.1142482, -3.7892571 56.1142097, -3.7893085 56.1141886, -3.7893697 56.1141785, -3.7894498 56.1141834, -3.7894997 56.1141915)",roundabout,
87147901,False,,,residential,,True,45.954,Earn Court,,"LINESTRING (-3.7845972 56.1131892, -3.7848536 56.1133925, -3.7851064 56.1133072)",,
87147901,False,,,residential,,False,76.59100000000001,Earn Court,,"LINESTRING (-3.7853686 56.1128422, -3.785669 56.1131174, -3.7851064 56.1133072)",,
87147905,False,,,residential,,True,43.464,Earn Court,,"LINESTRING (-3.7854613 56.1136443, -3.7851064 56.1133072)",,
81252061,False,,,residential,,False,39.782,Earn Court,,"LINESTRING (-3.7854613 56.1136443, -3.7853181 56.1137287, -3.7850369 56.1139125)",,
81252061,False,,,residential,,True,128.805,Earn Court,,"LINESTRING (-3.7854613 56.1136443, -3.7855877 56.1135697, -3.78621 56.1132586, -3.7863959 56.1131923, -3.7866207 56.1131194, -3.7871194 56.1129576)",,
81251991,False,,,unclassified,,False,44.467999999999996,East Vennel,,"LINESTRING (-3.7895662 56.114304, -3.7897254 56.1143325, -3.7899409 56.1143928, -3.7900272 56.1144396, -3.7901199 56.1144889, -3.7901764 56.1145009)",,5.8
87133156,True,1,,unclassified,20 mph,False,15.302000000000001,,,"LINESTRING (-3.7895662 56.114304, -3.7895593 56.1143207, -3.7895243 56.1143505, -3.78945 56.1143772, -3.789387 56.1143828)",roundabout,
4441951,True,,A907,primary,30 mph,False,12.312000000000001,,,"LINESTRING (-3.7975189 56.1163914, -3.7975729 56.1163958, -3.7976378 56.1164132, -3.797688 56.116442)",roundabout,
81251561,False,,,residential,,False,55.362,Ludgate,,"LINESTRING (-3.7975189 56.1163914, -3.7974903 56.1161708, -3.7973561 56.1159044)",,
1128312332,True,1,A907,primary,30 mph,False,16.584,,,"LINESTRING (-3.7906302 56.1171354, -3.7906806 56.1171038, -3.79076 56.1170776, -3.7908578 56.1170677)",roundabout,
87192045,True,2,A907,primary,30 mph,False,184.08399999999997,King Street,,"LINESTRING (-3.7880325 56.116411, -3.7882555 56.1165734, -3.7885356 56.1166478, -3.789332 56.1168774, -3.7900591 56.1170749, -3.790367 56.1171305, -3.7906302 56.1171354)",,
1128312335,True,2,A907,primary,30 mph,False,28.266000000000002,,,"LINESTRING (-3.7880325 56.116411, -3.78805 56.1164461, -3.7880514 56.1165194, -3.7879906 56.1166039, -3.7879198 56.1166399)",roundabout,
1128312335,True,2,A907,primary,30 mph,False,27.598,,,"LINESTRING (-3.7879198 56.1166399, -3.787861 56.1166697, -3.7877513 56.116692, -3.7876836 56.116696, -3.7875073 56.1166734)",roundabout,
48756027,True,,,unclassified,,False,35.19199999999999,,,"LINESTRING (-3.7908978 56.1173821, -3.7908454 56.1174196, -3.7907874 56.1174424, -3.7906495 56.1174977, -3.7904221 56.1175432)",,
87197319,True,1,A907,primary,30 mph,False,15.261999999999999,,,"LINESTRING (-3.7908978 56.1173821, -3.7908355 56.1173807, -3.7907547 56.1173691, -3.7906698 56.1173392)",roundabout,
81231595,True,1,,unclassified,,False,128.302,Mar Street,,"LINESTRING (-3.7926129 56.1151985, -3.7926834 56.1152545, -3.7927032 56.1152702, -3.7929341 56.1154891, -3.7931323 56.115677, -3.793513 56.1160406, -3.7936468 56.116197)",,7.3
87239822,True,2,A907,primary,30 mph,False,95.212,King Street,,"LINESTRING (-3.7911157 56.1171734, -3.7911613 56.1171905, -3.791466 56.1173044, -3.7917541 56.1173593, -3.7920811 56.1173899, -3.7923176 56.117371, -3.7925478 56.1173349)",,
1128312333,True,1,A907,primary,30 mph,False,15.062000000000001,,,"LINESTRING (-3.7911157 56.1171734, -3.7911282 56.1172252, -3.7911082 56.1172766, -3.7910824 56.1173036)",roundabout,
87197319,True,1,A907,primary,30 mph,False,6.194,,,"LINESTRING (-3.7906698 56.1173392, -3.7906179 56.1172916)",roundabout,
1128312334,True,,A907,primary,30 mph,False,16.295,,,"LINESTRING (-3.7941569 56.1165489, -3.7941454 56.1165128, -3.7941502 56.1164763, -3.7941711 56.1164416, -3.7942068 56.1164108)",roundabout,
87348846,False,,,residential,,False,50.66799999999999,St Mungo's Wynd,,"LINESTRING (-3.7962125 56.1128292, -3.7965395 56.1128698, -3.7967861 56.1129316, -3.7969501 56.1130064)",,
81251561,False,,,residential,,False,7.994,Ludgate,,"LINESTRING (-3.7969229 56.1149503, -3.7968867 56.1148813)",,
81251582,False,,,residential,,False,139.697,Glebe Terrace,,"LINESTRING (-3.7969229 56.1149503, -3.7948538 56.1154479)",,
81251561,False,,,residential,,True,109.44999999999999,Ludgate,,"LINESTRING (-3.7969229 56.1149503, -3.7969784 56.1150929, -3.7971875 56.1155465, -3.797308 56.1157956, -3.7973561 56.1159044)",,
81251582,False,,,residential,,True,139.697,Glebe Terrace,,"LINESTRING (-3.7948538 56.1154479, -3.7969229 56.1149503)",,
81231669,False,,,residential,,False,231.49200000000002,Church Street,,"LINESTRING (-3.7948538 56.1154479, -3.7947959 56.1152953, -3.7947811 56.1151967, -3.794805 56.115092, -3.7950047 56.1146579, -3.7953019 56.114047, -3.7953243 56.1137907, -3.7953693 56.1134532, -3.7953722 56.113408)",,
81231669,False,,,residential,,True,90.321,Church Street,,"LINESTRING (-3.7948538 56.1154479, -3.7949884 56.115677, -3.7952619 56.116083, -3.7952643 56.1162205)",,
81230039,True,1,,unclassified,20 mph,False,93.526,Drysdale Street,,"LINESTRING (-3.7936468 56.116197, -3.79214 56.1161551)",,6.4
82509641,False,2,,unclassified,30 mph,True,42.116,,,"LINESTRING (-3.7936468 56.116197, -3.7939058 56.1162858, -3.7942068 56.1164108)",,
4441951,True,,A907,primary,30 mph,False,15.174,,,"LINESTRING (-3.797688 56.116442, -3.7977174 56.1164786, -3.7977227 56.1165187, -3.7977032 56.1165573, -3.7976863 56.1165703)",roundabout,
"[193368672, 87762058, 193368674]",False,,,residential,,False,441.913,Glasshouse Loan,,"LINESTRING (-3.797688 56.116442, -3.7979109 56.1164132, -3.7980561 56.1163626, -3.798218 56.116302, -3.7983665 56.1162278, -3.7985661 56.1161131, -3.7987425 56.1159288, -3.7988307 56.115783, -3.799395 56.1139689, -3.7995157 56.1136251, -3.799875 56.1128328)",,
4441949,True,,A907,primary,30 mph,False,9.381,,,"LINESTRING (-3.7942068 56.1164108, -3.7942633 56.1163828, -3.7943318 56.1163648)",roundabout,
82509641,False,2,,unclassified,30 mph,False,42.116,,,"LINESTRING (-3.7942068 56.1164108, -3.7939058 56.1162858, -3.7936468 56.116197)",,
87239822,True,2,A907,primary,30 mph,False,136.36799999999997,King Street,,"LINESTRING (-3.7925478 56.1173349, -3.7927117 56.1173046, -3.7928417 56.1172704, -3.7930998 56.1171779, -3.7934432 56.1170417, -3.79389 56.116799, -3.793915 56.1167814, -3.7941091 56.1166445, -3.7941569 56.1165489)",,
"[1205724674, 44530614]",True,1,,unclassified,20 mph,False,74.875,Primrose Street,,"LINESTRING (-3.7925478 56.1173349, -3.7923313 56.1167088, -3.7923192 56.1166737)",,"['5.4', '8.1']"
87388599,True,1,A907,primary,30 mph,False,38.962,,,"LINESTRING (-3.7995321 56.1176281, -3.799746 56.1176843, -3.7998587 56.1177381, -3.7998694 56.1178069, -3.7998376 56.1178713)",,
4441953,True,1,A907,primary,30 mph,False,9.268,,,"LINESTRING (-3.7998376 56.1178713, -3.7997342 56.1179315)",,
44530640,False,,,residential,,True,20.096,Erskine Street,,"LINESTRING (-3.7923837 56.1194651, -3.7923589 56.1192849)",,
44530640,False,,,residential,,False,61.775,Erskine Street,,"LINESTRING (-3.7923837 56.1194651, -3.7924258 56.1196455, -3.7925124 56.120016)",,
81226076,False,,,residential,,False,89.829,Sunnyside Court,,"LINESTRING (-3.7923837 56.1194651, -3.7917805 56.1194976, -3.7914211 56.1191669, -3.7913436 56.1190956)",,
81226177,False,,,residential,,False,66.053,Paton Court,,"LINESTRING (-3.7923837 56.1194651, -3.7931737 56.1194501, -3.7932634 56.1194866, -3.7933514 56.1195638)",,
4441950,False,2,A907,primary,30 mph,False,8.882,Marshill,,"LINESTRING (-3.7952643 56.1162205, -3.7951219 56.1162117)",,
4441950,False,2,A907,primary,30 mph,True,132.56099999999998,Marshill,,"LINESTRING (-3.7952643 56.1162205, -3.7956512 56.1162401, -3.7960133 56.1162686, -3.7964175 56.1162915, -3.7965855 56.1163072, -3.7968018 56.1163284, -3.7971476 56.1163864, -3.7973216 56.1164675)",,
81231669,False,,,residential,,False,90.321,Church Street,,"LINESTRING (-3.7952643 56.1162205, -3.7952619 56.116083, -3.7949884 56.115677, -3.7948538 56.1154479)",,
87496292,False,,,residential,,False,33.283,St Mungo's Wynd,,"LINESTRING (-3.7962604 56.1131873, -3.7967856 56.1132493)",,
88218098,False,,,residential,,False,34.881,,,"LINESTRING (-3.7859699 56.1147985, -3.7860666 56.1147529, -3.7864141 56.1146061)",,
81224975,False,,,residential,,False,67.487,Hill Street,,"LINESTRING (-3.7906065 56.1198253, -3.7895383 56.119708)",,
81224975,False,,,residential,,True,120.028,Hill Street,,"LINESTRING (-3.7906065 56.1198253, -3.7925124 56.120016)",,
81224975,False,,,residential,,True,67.487,Hill Street,,"LINESTRING (-3.7895383 56.119708, -3.7906065 56.1198253)",,
"[81225740, 81225469]",False,2,B908,secondary,30 mph,False,473.086,"['Parkway', 'Sunnyside Road']",,"LINESTRING (-3.7895383 56.119708, -3.7897033 56.1194879, -3.7897473 56.1194292, -3.7899167 56.1192332, -3.7901098 56.1190657, -3.7909335 56.1187802, -3.7916504 56.1185446, -3.7917807 56.1185018, -3.7920354 56.1184445, -3.7921803 56.1184093, -3.7923494 56.1183763, -3.792554 56.1183474, -3.7928782 56.1182924, -3.7937784 56.1181917, -3.7943905 56.1181152, -3.7946411 56.1180839, -3.7951195 56.1179898, -3.7954335 56.117928, -3.7959663 56.1177939)",,
81226177,False,,,residential,,True,66.053,Paton Court,,"LINESTRING (-3.7933514 56.1195638, -3.7932634 56.1194866, -3.7931737 56.1194501, -3.7923837 56.1194651)",,
93887905,False,,,residential,,False,38.525999999999996,Burgh Mews,,"LINESTRING (-3.7940926 56.1144057, -3.7938806 56.1145313, -3.7936097 56.1144449)",,
93888463,False,,,residential,,False,27.777,Delaney Court,,"LINESTRING (-3.799832 56.1133533, -3.7997096 56.1135936)",,
94341552,False,,,residential,,False,85.692,,,"LINESTRING (-3.7959721 56.1139353, -3.7964817 56.1143734, -3.7967672 56.1145642)",,
81251561,False,,,residential,,False,107.46100000000001,Ludgate,,"LINESTRING (-3.7967672 56.1145642, -3.7967672 56.1144908, -3.7971036 56.1136177)",,
81251561,False,,,residential,,True,36.242,Ludgate,,"LINESTRING (-3.7967672 56.1145642, -3.7967672 56.1146344, -3.7968867 56.1148813)",,
94341552,False,,,residential,,True,85.692,,,"LINESTRING (-3.7967672 56.1145642, -3.7964817 56.1143734, -3.7959721 56.1139353)",,
4441951,True,,A907,primary,30 mph,False,18.052999999999997,,,"LINESTRING (-3.7976863 56.1165703, -3.797661 56.1165899, -3.7976148 56.1166088, -3.7975651 56.1166194, -3.7975365 56.1166221, -3.7975306 56.1166223, -3.7974964 56.1166221, -3.7974579 56.1166179, -3.7974307 56.1166122)",roundabout,
"[87388587, 120666860, 87388590]",True,2,A907,primary,30 mph,False,168.54000000000002,Claremont,yes,"LINESTRING (-3.7976863 56.1165703, -3.7978521 56.1167311, -3.7980249 56.1168786, -3.7982721 56.1170285, -3.798496 56.1171642, -3.7986653 56.1172669, -3.7989841 56.1174602, -3.799121 56.1175395, -3.7993017 56.1176128, -3.7995321 56.1176281)",,
237358767,False,,,residential,,False,52.264,Ward Street,,"LINESTRING (-3.7988737 56.1128372, -3.79906 56.1123788)",,
237358767,False,,,residential,,True,24.397,Ward Street,,"LINESTRING (-3.7988737 56.1128372, -3.7987885 56.1130514)",,
81254325,False,,,residential,,False,251.30600000000004,Ward Street,,"LINESTRING (-3.7988737 56.1128372, -3.7977454 56.1126956, -3.7976411 56.1126065, -3.7976354 56.1125687, -3.7976285 56.1125219, -3.7978867 56.1118821, -3.7981891 56.1111327)",,
"[1220281299, 192903877]",False,1,,unclassified,,False,123.41000000000001,,,"LINESTRING (-3.788939 56.1128122, -3.789567 56.1134446, -3.7896336 56.1135117, -3.7898489 56.11356, -3.7899723 56.1136078, -3.7900687 56.1136887)",,
81252061,False,,,residential,,False,128.80499999999998,Earn Court,,"LINESTRING (-3.7871194 56.1129576, -3.7866207 56.1131194, -3.7863959 56.1131923, -3.78621 56.1132586, -3.7855877 56.1135697, -3.7854613 56.1136443)",,
237358767,False,,,residential,,False,24.397,Ward Street,,"LINESTRING (-3.7987885 56.1130514, -3.7988737 56.1128372)",,
120418655,False,,,residential,,True,54.843,Hill Street,,"LINESTRING (-3.7982208 56.1197774, -3.7974683 56.1200368)",,
520016713,False,,B9096,secondary,30 mph,False,36.95,Tullibody Road,,"LINESTRING (-3.7982208 56.1197774, -3.7979119 56.1194932)",,
81224975,False,,,residential,,False,120.028,Hill Street,,"LINESTRING (-3.7925124 56.120016, -3.7906065 56.1198253)",,
44530640,False,,,residential,,True,61.775,Erskine Street,,"LINESTRING (-3.7925124 56.120016, -3.7924258 56.1196455, -3.7923837 56.1194651)",,
87137561,False,,,residential,,False,107.623,Colville Gardens,,"LINESTRING (-3.7957791 56.1158479, -3.7958113 56.1159386, -3.7962485 56.1159715, -3.7963987 56.115955, -3.796518 56.1159401, -3.7968274 56.115963, -3.7969878 56.1159588, -3.7973561 56.1159044)",,
1205894519,False,1,,unclassified,,False,39.823,Mill Road,,"LINESTRING (-3.7889592 56.1156085, -3.7888064 56.1155436, -3.7885273 56.1153466)",,
93888463,False,,,residential,,True,39.176,Delaney Court,,"LINESTRING (-3.7995841 56.1139389, -3.7997096 56.1135936)",,
"[87762056, 87762057, 87133569]",False,,,"['residential', 'unclassified']",,"[False, True]",56.283,"['Bedford Place', 'Grange Road']",yes,"LINESTRING (-3.7995841 56.1139389, -3.799535 56.1139326, -3.7992064 56.113899, -3.7990425 56.1138685, -3.7987022 56.1138215)",,
1145217313,True,2,A907,primary,30 mph,False,16.877,Marshill,,"LINESTRING (-3.7948497 56.1162088, -3.7951219 56.1162117)",,
81251932,False,,,residential,,False,65.024,Earl of Mar Court,,"LINESTRING (-3.7948497 56.1162088, -3.7944796 56.1158066, -3.7942622 56.1157525)",,
1205894534,False,,,unclassified,,False,18.031,,,"LINESTRING (-3.7904221 56.1175432, -3.7901593 56.1176127)",,
1205894533,True,,,unclassified,,False,27.856,,,"LINESTRING (-3.7904221 56.1175432, -3.7905442 56.1174707, -3.7905905 56.1174419, -3.790634 56.1173999, -3.7906698 56.1173392)",,
1205894534,False,,,unclassified,,True,18.031,,,"LINESTRING (-3.7901593 56.1176127, -3.7904221 56.1175432)",,
