osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,width,ref,bridge
37190671,Corrie Terrace,residential,20 mph,False,True,57.125,"LINESTRING (-4.4639831 57.5175469, -4.4630731 57.5173885)",,,,
292265534,Corrie Gardens,residential,20 mph,False,False,180.344,"LINESTRING (-4.4639831 57.5175469, -4.4641259 57.5174701, -4.4643393 57.517204, -4.4644022 57.5170918, -4.4643974 57.5169301, -4.4647804 57.5164658, -4.4650761 57.5160588)",,,,
"[37190669, 292265534]",Corrie Gardens,residential,20 mph,False,True,103.453,"LINESTRING (-4.4639831 57.5175469, -4.4638302 57.5176292, -4.4636702 57.517744, -4.4634909 57.5180387, -4.4641259 57.5181562)",,,,
292265534,Corrie Gardens,residential,20 mph,False,True,180.34400000000002,"LINESTRING (-4.4650761 57.5160588, -4.4647804 57.5164658, -4.4643974 57.5169301, -4.4644022 57.5170918, -4.4643393 57.517204, -4.4641259 57.5174701, -4.4639831 57.5175469)",,,,
37190670,Corrie Gardens,residential,20 mph,False,False,193.978,"LINESTRING (-4.4621625 57.5176683, -4.4621285 57.5177596, -4.4627055 57.5178692, -4.4624322 57.5183149, -4.4624897 57.5183835, -4.463838 57.5186687)",,,,
37190671,Corrie Terrace,residential,20 mph,False,False,58.072,"LINESTRING (-4.462148 57.5172275, -4.4630731 57.5173885)",,,,
37190671,Corrie Terrace,residential,20 mph,False,False,57.125,"LINESTRING (-4.4630731 57.5173885, -4.4639831 57.5175469)",,,,
37190671,Corrie Terrace,residential,20 mph,False,True,58.072,"LINESTRING (-4.4630731 57.5173885, -4.462148 57.5172275)",,,,
37190672,Corrie Terrace,residential,20 mph,False,True,41.676,"LINESTRING (-4.4630731 57.5173885, -4.4633071 57.5170354)",,,,
37190672,Corrie Terrace,residential,20 mph,False,False,31.825,"LINESTRING (-4.463486 57.5167658, -4.4633071 57.5170354)",,,,
37190672,Corrie Terrace,residential,20 mph,False,False,41.676,"LINESTRING (-4.4633071 57.5170354, -4.4630731 57.5173885)",,,,
37190672,Corrie Terrace,residential,20 mph,False,True,31.825,"LINESTRING (-4.4633071 57.5170354, -4.463486 57.5167658)",,,,
37190673,Corrie Place,residential,20 mph,False,True,46.482,"LINESTRING (-4.4633071 57.5170354, -4.4625698 57.5169014)",,,,
37190673,Corrie Place,residential,20 mph,False,False,46.482,"LINESTRING (-4.4625698 57.5169014, -4.4633071 57.5170354)",,,,
356103780,,unclassified,,False,True,46.051,"LINESTRING (-4.4657041 57.5190573, -4.465837 57.5190168, -4.4660423 57.5189572, -4.4661487 57.5189195, -4.4662061 57.5188899, -4.4662476 57.5188465, -4.4662612 57.5188003)",1,3,,
503645462,Corry Road,unclassified,20 mph,False,True,20.933,"LINESTRING (-4.4613351 57.5173861, -4.461388 57.5172)",,,,
39270549,Station View,residential,20 mph,False,False,200.428,"LINESTRING (-4.4613351 57.5173861, -4.4612512 57.5173815, -4.461166 57.5173743, -4.4610762 57.5173509, -4.4610225 57.5173336, -4.4609937 57.5173023, -4.4609763 57.5172612, -4.4609495 57.5170466, -4.460936 57.5168067, -4.4609414 57.5166929, -4.4609495 57.5165683, -4.4610259 57.5157163)",2,,,
503645462,Corry Road,unclassified,20 mph,False,False,125.113,"LINESTRING (-4.4613351 57.5173861, -4.4613079 57.5174989, -4.4612333 57.5177657, -4.4611939 57.5179432, -4.4611695 57.5180582, -4.4611695 57.5181144, -4.4611888 57.5181787, -4.4612362 57.5182259, -4.4613464 57.5182821, -4.4614326 57.5183276, -4.4614722 57.51838, -4.4614998 57.5184475)",,,,
39270549,Station View,residential,20 mph,False,True,200.42800000000003,"LINESTRING (-4.4610259 57.5157163, -4.4609495 57.5165683, -4.4609414 57.5166929, -4.460936 57.5168067, -4.4609495 57.5170466, -4.4609763 57.5172612, -4.4609937 57.5173023, -4.4610225 57.5173336, -4.4610762 57.5173509, -4.461166 57.5173743, -4.4612512 57.5173815, -4.4613351 57.5173861)",2,,,
41067094,Highfield Circle,residential,30 mph,False,False,21.872,"LINESTRING (-4.4595466 57.5206911, -4.4597013 57.5208694)",,,,
41067093,Fairmuir Road,residential,30 mph,True,False,260.493,"LINESTRING (-4.4595466 57.5206911, -4.4597491 57.5206026, -4.4601114 57.5202209, -4.4601659 57.5201256, -4.4601854 57.5200808, -4.4601871 57.520036, -4.4596213 57.5184819)",,,,
"[24240773, 41067094]","['Seaforth Road', 'Highfield Circle']",residential,30 mph,False,True,244.41899999999998,"LINESTRING (-4.4595466 57.5206911, -4.4593902 57.5204458, -4.4593371 57.5203048, -4.4592255 57.5199682, -4.4587514 57.5185376)",,,,
38273765,Fairmuir Road,residential,30 mph,False,False,30.538,"LINESTRING (-4.4596213 57.5184819, -4.4596 57.5182075)",,,,
38273765,Fairmuir Road,residential,30 mph,False,True,53.174,"LINESTRING (-4.4596213 57.5184819, -4.4587309 57.518476)",,,,
40598282,Fairways Avenue,residential,30 mph,False,False,13.363,"LINESTRING (-4.4587585 57.5140025, -4.4585354 57.5140117)",,,,
80560551,Tarradale Terrace,primary,30 mph,False,True,55.961,"LINESTRING (-4.4571242 57.513947, -4.4569462 57.5134529)",2,,A862,
499978784,Tarradale Terrace,primary,20 mph,False,False,85.678,"LINESTRING (-4.4571242 57.513947, -4.4573918 57.514704)",2,,A862,
40598282,Fairways Avenue,residential,30 mph,False,True,93.286,"LINESTRING (-4.4571242 57.513947, -4.4572393 57.5139368, -4.4573244 57.5139206, -4.4573868 57.5138932, -4.4574525 57.5138727, -4.4575598 57.5138615, -4.4578099 57.5138385, -4.4579849 57.5138342, -4.4581043 57.5138489, -4.4582035 57.5138677, -4.4582947 57.5138925, -4.4584054 57.5139332, -4.4584805 57.5139725, -4.4585354 57.5140117)",,,,
40598283,Castlehill,residential,20 mph,False,False,45.198,"LINESTRING (-4.4587034 57.5150151, -4.4585678 57.5146152)",,,,
40598283,Castlehill,residential,20 mph,False,False,18.702,"LINESTRING (-4.4585678 57.5146152, -4.4585163 57.5144493)",,,,
40598283,Castlehill,residential,20 mph,False,True,45.198,"LINESTRING (-4.4585678 57.5146152, -4.4587034 57.5150151)",,,,
40598284,Castlehill,residential,20 mph,False,False,56.314,"LINESTRING (-4.4585678 57.5146152, -4.4577831 57.5146967, -4.4576415 57.5146835)",,,,
40598283,Castlehill,residential,20 mph,False,True,18.702,"LINESTRING (-4.4585163 57.5144493, -4.4585678 57.5146152)",,,,
292266193,Castlehill,residential,20 mph,False,True,15.086,"LINESTRING (-4.4573918 57.514704, -4.4576415 57.5146835)",,,,
499978784,Tarradale Terrace,primary,20 mph,False,True,85.678,"LINESTRING (-4.4573918 57.514704, -4.4571242 57.513947)",2,,A862,
499978784,Tarradale Terrace,primary,20 mph,False,False,102.828,"LINESTRING (-4.4573918 57.514704, -4.4574497 57.5148509, -4.4577087 57.5156129)",2,,A862,
292266193,Castlehill,residential,20 mph,False,False,15.086,"LINESTRING (-4.4576415 57.5146835, -4.4573918 57.514704)",,,,
40598284,Castlehill,residential,20 mph,False,True,56.314,"LINESTRING (-4.4576415 57.5146835, -4.4577831 57.5146967, -4.4585678 57.5146152)",,,,
40598285,Golf Terrace,residential,20 mph,False,True,54.57299999999999,"LINESTRING (-4.4576415 57.5146835, -4.4576584 57.5146589, -4.4575214 57.5142002)",,,,
40598285,Golf Terrace,residential,20 mph,False,False,54.57299999999999,"LINESTRING (-4.4575214 57.5142002, -4.4576584 57.5146589, -4.4576415 57.5146835)",,,,
24240773,Seaforth Road,residential,30 mph,False,True,6.958,"LINESTRING (-4.4587514 57.5185376, -4.4587309 57.518476)",,,,
4020325,Balvaird Road,unclassified,30 mph,False,False,60.738,"LINESTRING (-4.4587514 57.5185376, -4.4586735 57.5185499, -4.4584067 57.5185811, -4.4580489 57.5186771, -4.4578295 57.5187549)",,,,
"[24240773, 41067094]","['Seaforth Road', 'Highfield Circle']",residential,30 mph,False,False,244.41899999999998,"LINESTRING (-4.4587514 57.5185376, -4.4592255 57.5199682, -4.4593371 57.5203048, -4.4593902 57.5204458, -4.4595466 57.5206911)",,,,
38273765,Fairmuir Road,residential,30 mph,False,True,30.538,"LINESTRING (-4.4596 57.5182075, -4.4596213 57.5184819)",,,,
41067094,Highfield Circle,residential,30 mph,False,False,54.096,"LINESTRING (-4.4597013 57.5208694, -4.4601002 57.5213062)",,,,
41067094,Highfield Circle,residential,30 mph,False,True,21.872,"LINESTRING (-4.4597013 57.5208694, -4.4595466 57.5206911)",,,,
41067094,Highfield Circle,residential,30 mph,False,True,57.192,"LINESTRING (-4.4597013 57.5208694, -4.4592668 57.5210478, -4.4591139 57.5211106, -4.4589442 57.5211844)",,,,
41067095,Rose Croft,residential,30 mph,False,True,191.147,"LINESTRING (-4.4508215 57.5215873, -4.4512867 57.5218591, -4.4514525 57.5219204, -4.4515878 57.5219248, -4.4516269 57.5219261, -4.4521179 57.5218359, -4.4524022 57.5218163, -4.452812 57.5218064, -4.453143 57.5217053, -4.4533715 57.5216798, -4.4536408 57.5217599)",,,,
56045454,,residential,30 mph,False,True,44.84,"LINESTRING (-4.4607923 57.5211497, -4.4601002 57.5213062)",,,,
56045456,,residential,30 mph,False,False,6.951,"LINESTRING (-4.4607923 57.5211497, -4.4607616 57.5210894)",,,,
56045456,,residential,30 mph,False,True,7.835,"LINESTRING (-4.4607923 57.5211497, -4.4608253 57.5212179)",,,,
56045456,,residential,30 mph,False,False,7.835,"LINESTRING (-4.4608253 57.5212179, -4.4607923 57.5211497)",,,,
56045456,,residential,30 mph,False,True,6.951,"LINESTRING (-4.4607616 57.5210894, -4.4607923 57.5211497)",,,,
56045457,Margarets Drive,residential,30 mph,False,True,98.524,"LINESTRING (-4.4558516 57.5187121, -4.4560507 57.5187732, -4.4562036 57.5188343, -4.4562925 57.5188935, -4.4563636 57.5189851, -4.456424 57.519113, -4.456459 57.5192089, -4.4565201 57.5192796, -4.4566819 57.5193956, -4.4567176 57.5194221)",,,,
41067094,Highfield Circle,residential,30 mph,False,True,54.096,"LINESTRING (-4.4601002 57.5213062, -4.4597013 57.5208694)",,,,
56045454,,residential,30 mph,False,False,44.84,"LINESTRING (-4.4601002 57.5213062, -4.4607923 57.5211497)",,,,
41067094,Highfield Circle,residential,30 mph,False,False,57.192,"LINESTRING (-4.4589442 57.5211844, -4.4591139 57.5211106, -4.4592668 57.5210478, -4.4597013 57.5208694)",,,,
41067094,Highfield Circle,residential,30 mph,False,True,54.925000000000004,"LINESTRING (-4.4589442 57.5211844, -4.4583667 57.5213542, -4.4582492 57.5213887, -4.4581513 57.5214326)",,,,
56045461,Burns Avenue,residential,30 mph,False,False,416.4,"LINESTRING (-4.4589442 57.5211844, -4.4587459 57.5209415, -4.4582023 57.5202942, -4.4579979 57.5200578, -4.4578992 57.5199764, -4.4577476 57.5198819, -4.4575936 57.5198109, -4.457495 57.5198135, -4.4573487 57.5198651, -4.4572265 57.5199072, -4.4570224 57.5199495, -4.4569017 57.5199627, -4.4568466 57.5199925, -4.4568171 57.5200237, -4.4568097 57.5200601, -4.456933 57.5204489, -4.4569918 57.5205719, -4.4570602 57.5206635, -4.4574429 57.5211751, -4.4574797 57.5212265, -4.457539 57.521285, -4.4579126 57.5213947, -4.4580419 57.5214205, -4.4581513 57.5214326)",,,,
41067094,Highfield Circle,residential,30 mph,False,False,54.925000000000004,"LINESTRING (-4.4581513 57.5214326, -4.4582492 57.5213887, -4.4583667 57.5213542, -4.4589442 57.5211844)",,,,
56045461,Burns Avenue,residential,30 mph,False,True,416.4,"LINESTRING (-4.4581513 57.5214326, -4.4580419 57.5214205, -4.4579126 57.5213947, -4.457539 57.521285, -4.4574797 57.5212265, -4.4574429 57.5211751, -4.4570602 57.5206635, -4.4569918 57.5205719, -4.456933 57.5204489, -4.4568097 57.5200601, -4.4568171 57.5200237, -4.4568466 57.5199925, -4.4569017 57.5199627, -4.4570224 57.5199495, -4.4572265 57.5199072, -4.4573487 57.5198651, -4.457495 57.5198135, -4.4575936 57.5198109, -4.4577476 57.5198819, -4.4578992 57.5199764, -4.4579979 57.5200578, -4.4582023 57.5202942, -4.4587459 57.5209415, -4.4589442 57.5211844)",,,,
41067094,Highfield Circle,residential,30 mph,False,True,63.376,"LINESTRING (-4.4581513 57.5214326, -4.4581408 57.5214441, -4.4581438 57.5214654, -4.4581505 57.5215136, -4.4583626 57.5216864, -4.4584932 57.5218086, -4.4586257 57.5219287)",,,,
4020325,Balvaird Road,unclassified,30 mph,False,False,96.75,"LINESTRING (-4.4567176 57.5194221, -4.4564898 57.51954, -4.4561274 57.5197327, -4.4560845 57.5197555, -4.4559927 57.5198044, -4.4555921 57.5200473)",,,,
4020325,Balvaird Road,unclassified,30 mph,False,True,99.78699999999999,"LINESTRING (-4.4567176 57.5194221, -4.4569869 57.5192853, -4.457146 57.5192002, -4.4572261 57.5191508, -4.4575352 57.5189353, -4.4576459 57.5188581, -4.4577651 57.5187882, -4.4578295 57.5187549)",,,,
56045457,Margarets Drive,residential,30 mph,False,False,98.52399999999999,"LINESTRING (-4.4567176 57.5194221, -4.4566819 57.5193956, -4.4565201 57.5192796, -4.456459 57.5192089, -4.456424 57.519113, -4.4563636 57.5189851, -4.4562925 57.5188935, -4.4562036 57.5188343, -4.4560507 57.5187732, -4.4558516 57.5187121)",,,,
56045462,,residential,30 mph,False,True,38.879000000000005,"LINESTRING (-4.4563544 57.5201201, -4.456388 57.5201756, -4.4562193 57.5201782, -4.4558748 57.5202559)",,,,
4020325,Balvaird Road,unclassified,30 mph,False,False,64.634,"LINESTRING (-4.4555921 57.5200473, -4.4552371 57.520232, -4.4547839 57.5204333)",,,,
4020325,Balvaird Road,unclassified,30 mph,False,True,96.75,"LINESTRING (-4.4555921 57.5200473, -4.4559927 57.5198044, -4.4560845 57.5197555, -4.4561274 57.5197327, -4.4564898 57.51954, -4.4567176 57.5194221)",,,,
56045464,Balvaird Terrace,residential,30 mph,False,False,28.784,"LINESTRING (-4.4555921 57.5200473, -4.455737 57.5201363, -4.4558748 57.5202559)",,,,
56045462,,residential,30 mph,False,False,38.879,"LINESTRING (-4.4558748 57.5202559, -4.4562193 57.5201782, -4.456388 57.5201756, -4.4563544 57.5201201)",,,,
56045464,Balvaird Terrace,residential,30 mph,False,False,69.323,"LINESTRING (-4.4558748 57.5202559, -4.4559856 57.5203533, -4.4561552 57.5205267, -4.456221 57.5206035, -4.4562502 57.5206478, -4.4562634 57.5206924, -4.4562695 57.5207351, -4.4562656 57.520829)",,,,
56045464,Balvaird Terrace,residential,30 mph,False,True,28.784,"LINESTRING (-4.4558748 57.5202559, -4.455737 57.5201363, -4.4555921 57.5200473)",,,,
56045464,Balvaird Terrace,residential,30 mph,False,False,58.094,"LINESTRING (-4.4562944 57.5211268, -4.4564768 57.5211806, -4.4567719 57.5212392, -4.4569548 57.5214601)",,,,
56045464,Balvaird Terrace,residential,30 mph,False,True,26.75,"LINESTRING (-4.4562944 57.5211268, -4.4562826 57.521076, -4.4562702 57.5210045, -4.4562704 57.5209403, -4.4562654 57.520887)",,,,
56045465,Balvaird Terrace,residential,30 mph,False,False,46.637,"LINESTRING (-4.4562944 57.5211268, -4.4561854 57.5211593, -4.4561296 57.5211456, -4.456088 57.5211242, -4.4560749 57.5210804, -4.4560832 57.5210346, -4.4561235 57.5209274, -4.4562075 57.520892, -4.4562654 57.520887)",,,,
56045464,Balvaird Terrace,residential,30 mph,False,True,58.094,"LINESTRING (-4.4569548 57.5214601, -4.4567719 57.5212392, -4.4564768 57.5211806, -4.4562944 57.5211268)",,,,
56045464,Balvaird Terrace,residential,30 mph,False,False,6.449,"LINESTRING (-4.4562656 57.520829, -4.4562654 57.520887)",,,,
56045459,Finlayson Court,residential,30 mph,False,False,86.667,"LINESTRING (-4.4562656 57.520829, -4.4560249 57.5208607, -4.4558192 57.5208812, -4.4556468 57.5208929, -4.4555802 57.5208878, -4.4555311 57.52088, -4.4554277 57.5208566, -4.4552712 57.5208056, -4.4551729 57.5207806, -4.4550796 57.5207817, -4.4548948 57.5208291)",2,,,
56045464,Balvaird Terrace,residential,30 mph,False,True,69.32300000000001,"LINESTRING (-4.4562656 57.520829, -4.4562695 57.5207351, -4.4562634 57.5206924, -4.4562502 57.5206478, -4.456221 57.5206035, -4.4561552 57.5205267, -4.4559856 57.5203533, -4.4558748 57.5202559)",,,,
56045464,Balvaird Terrace,residential,30 mph,False,True,6.449,"LINESTRING (-4.4562654 57.520887, -4.4562656 57.520829)",,,,
56045464,Balvaird Terrace,residential,30 mph,False,False,26.75,"LINESTRING (-4.4562654 57.520887, -4.4562704 57.5209403, -4.4562702 57.5210045, -4.4562826 57.521076, -4.4562944 57.5211268)",,,,
56045465,Balvaird Terrace,residential,30 mph,False,True,46.637,"LINESTRING (-4.4562654 57.520887, -4.4562075 57.520892, -4.4561235 57.5209274, -4.4560832 57.5210346, -4.4560749 57.5210804, -4.456088 57.5211242, -4.4561296 57.5211456, -4.4561854 57.5211593, -4.4562944 57.5211268)",,,,
56045460,Finlayson Court,residential,30 mph,False,False,6.865,"LINESTRING (-4.4549502 57.5208832, -4.4548948 57.5208291)",,,,
56045468,,residential,30 mph,False,True,54.758,"LINESTRING (-4.4594956 57.5217728, -4.4586257 57.5219287)",,,,
56045469,,residential,30 mph,False,False,7.727,"LINESTRING (-4.4594956 57.5217728, -4.4595784 57.5218262)",,,,
56045469,,residential,30 mph,False,True,6.853,"LINESTRING (-4.4594956 57.5217728, -4.4595165 57.5217122)",,,,
56045469,,residential,30 mph,False,False,6.853,"LINESTRING (-4.4595165 57.5217122, -4.4594956 57.5217728)",,,,
56045469,,residential,30 mph,False,True,7.727,"LINESTRING (-4.4595784 57.5218262, -4.4594956 57.5217728)",,,,
56045468,,residential,30 mph,False,False,54.758,"LINESTRING (-4.4586257 57.5219287, -4.4594956 57.5217728)",,,,
41067094,Highfield Circle,residential,30 mph,False,False,63.376,"LINESTRING (-4.4586257 57.5219287, -4.4584932 57.5218086, -4.4583626 57.5216864, -4.4581505 57.5215136, -4.4581438 57.5214654, -4.4581408 57.5214441, -4.4581513 57.5214326)",,,,
26930295,Hawthorn Road,residential,30 mph,False,True,34.442,"LINESTRING (-4.454271 57.5202916, -4.4547839 57.5204333)",1,3,,
56045473,,residential,30 mph,False,False,43.772,"LINESTRING (-4.454271 57.5202916, -4.454491 57.5199161)",,,,
26930295,Hawthorn Road,residential,30 mph,False,False,106.576,"LINESTRING (-4.454271 57.5202916, -4.4536948 57.5202403, -4.4534052 57.520189, -4.4532262 57.5201762, -4.4531741 57.5201725, -4.4530638 57.5201739, -4.4525116 57.5201808)",1,3,,
