osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,geometry,name,junction,access,bridge
395053237,False,2,,residential,30 mph,True,27.097,"LINESTRING (-3.5745253 51.5087454, -3.574654 51.5087153, -3.5747751 51.5086722, -3.5748713 51.5086335)",Minerva Street,,yes,
24050440,False,2,,residential,30 mph,False,223.89499999999998,"LINESTRING (-3.5731868 51.5079774, -3.573223 51.5077387, -3.5731409 51.5076265, -3.5728782 51.5075237, -3.5726894 51.5075343, -3.5721057 51.5076412, -3.5718048 51.5076911, -3.5717195 51.5077053, -3.5712903 51.5077854, -3.5709642 51.5078495, -3.5706202 51.5079007)",Waunscil Avenue,,yes,
"[24050440, 395053237]",False,2,,residential,30 mph,True,130.961,"LINESTRING (-3.5731868 51.5079774, -3.5731991 51.5080478, -3.5733451 51.508151, -3.5736681 51.5083491, -3.5738725 51.5084744, -3.5738905 51.5084855, -3.5738977 51.5084899, -3.5741525 51.5086602, -3.5742651 51.5087103, -3.5744019 51.508742, -3.5745253 51.5087454)","['Waunscil Avenue', 'Minerva Street']",,yes,
123225780,False,2,,residential,30 mph,True,193.256,"LINESTRING (-3.5731868 51.5079774, -3.5726282 51.5080617, -3.5720488 51.5083422, -3.571405 51.5087241, -3.5713622 51.5087495, -3.57133 51.5089164, -3.5714265 51.50907)",High View,,yes,
24050440,False,2,,residential,30 mph,False,120.047,"LINESTRING (-3.5706202 51.5079007, -3.5704234 51.5078869, -3.5701917 51.5078442, -3.5700372 51.5077801, -3.5698055 51.5076358, -3.5695608 51.5071739)",Waunscil Avenue,,yes,
24050440,False,2,,residential,30 mph,True,223.895,"LINESTRING (-3.5706202 51.5079007, -3.5709642 51.5078495, -3.5712903 51.5077854, -3.5717195 51.5077053, -3.5718048 51.5076911, -3.5721057 51.5076412, -3.5726894 51.5075343, -3.5728782 51.5075237, -3.5731409 51.5076265, -3.573223 51.5077387, -3.5731868 51.5079774)",Waunscil Avenue,,yes,
123225779,False,2,,residential,30 mph,False,71.735,"LINESTRING (-3.5706202 51.5079007, -3.5706105 51.5083687, -3.5703415 51.5084264)",Napier Close,,yes,
24050440,False,2,,residential,30 mph,True,120.04700000000001,"LINESTRING (-3.5695608 51.5071739, -3.5698055 51.5076358, -3.5700372 51.5077801, -3.5701917 51.5078442, -3.5704234 51.5078869, -3.5706202 51.5079007)",Waunscil Avenue,,yes,
"[93591976, 595640476]",False,2,,residential,30 mph,False,117.409,"LINESTRING (-3.5695608 51.5071739, -3.5697578 51.5071257, -3.5701214 51.507037, -3.5706551 51.5069034, -3.57115 51.5068062)",Pen-y-banc,,yes,
171227702,False,2,A473,primary,20 mph,False,37.134,"LINESTRING (-3.5744733 51.5014387, -3.5749461 51.5015965)",Cowbridge Road,,,
124275641,False,,,residential,,True,49.435,"LINESTRING (-3.5744733 51.5014387, -3.5747715 51.5010806, -3.5747739 51.5010394)",Caewallis Street,,,
171227702,False,2,A473,primary,20 mph,True,172.559,"LINESTRING (-3.5744733 51.5014387, -3.5739755 51.5012551, -3.5739358 51.5012405, -3.5738963 51.5012259, -3.5736579 51.501138, -3.5730438 51.5008917, -3.5730125 51.5008792, -3.5726011 51.5007218, -3.5725384 51.5006978, -3.5723516 51.5006243)",Cowbridge Road,,,
24241355,False,2,,tertiary,20 mph,False,58.72800000000001,"LINESTRING (-3.5741282 51.5018024, -3.5740584 51.5018091, -3.5737527 51.5018425, -3.5735837 51.5018709, -3.5734603 51.5019026, -3.5733128 51.5019394)",Heol Llangrallo,,,
24241365,False,2,,residential,30 mph,True,75.9,"LINESTRING (-3.5741282 51.5018024, -3.574211 51.5020389, -3.5742569 51.5021698, -3.5742686 51.5022015, -3.5743669 51.5024686)",South Place,,yes,
24241355,False,2,,tertiary,20 mph,True,48.09,"LINESTRING (-3.5727058 51.5021498, -3.5733128 51.5019394)",Heol Llangrallo,,,
93690375,False,2,,residential,30 mph,False,9.649,"LINESTRING (-3.5727058 51.5021498, -3.572771 51.5022265)",Gerddi Heol Llangrallo,,yes,
24241355,False,2,,tertiary,20 mph,False,55.05500000000001,"LINESTRING (-3.5727058 51.5021498, -3.5726326 51.5021737, -3.5725254 51.5022014, -3.5724352 51.5022195, -3.572286 51.5022375, -3.5721949 51.5022404, -3.5721076 51.5022362, -3.5720328 51.5022256, -3.5719415 51.5022106)",Heol Llangrallo,,,
177136051,False,2,,tertiary,20 mph,False,22.493000000000002,"LINESTRING (-3.5690318 51.5036505, -3.5689978 51.5036879, -3.5689551 51.5037349, -3.5689312 51.5037611, -3.5688832 51.5038301)",Coychurch Road,,,
"[177136049, 177136051, 177136052]",False,2,,tertiary,20 mph,True,71.644,"LINESTRING (-3.5690318 51.5036505, -3.5692928 51.5035136, -3.5695506 51.5033911, -3.5698443 51.5032516)",Coychurch Road,,,yes
24677926,False,2,B4181,secondary,20 mph,True,90.763,"LINESTRING (-3.5688832 51.5038301, -3.5690047 51.5038683, -3.5691513 51.5039145, -3.5692066 51.503932, -3.5699673 51.5041558, -3.5700628 51.5041865)",Tremains Road,,,
177136051,False,2,,tertiary,20 mph,True,22.493,"LINESTRING (-3.5688832 51.5038301, -3.5689312 51.5037611, -3.5689551 51.5037349, -3.5689978 51.5036879, -3.5690318 51.5036505)",Coychurch Road,,,
24026242,True,,,tertiary,20 mph,False,69.81,"LINESTRING (-3.5751166 51.5016775, -3.5741282 51.5018024)",Coychurch Road,,,
831162923,True,1,A473,primary,20 mph,False,15.204,"LINESTRING (-3.5751166 51.5016775, -3.5749883 51.501634, -3.5749461 51.5015965)",Cowbridge Road,,,
24241355,False,2,,tertiary,20 mph,False,48.09,"LINESTRING (-3.5733128 51.5019394, -3.5727058 51.5021498)",Heol Llangrallo,,,
24241355,False,2,,tertiary,20 mph,True,58.728,"LINESTRING (-3.5733128 51.5019394, -3.5734603 51.5019026, -3.5735837 51.5018709, -3.5737527 51.5018425, -3.5740584 51.5018091, -3.5741282 51.5018024)",Heol Llangrallo,,,
372397877,False,,,residential,,True,44.343999999999994,"LINESTRING (-3.5733128 51.5019394, -3.5732806 51.5019961, -3.5731867 51.5020445, -3.5729426 51.5021431, -3.5728434 51.5021965)",Gerddi Heol Llangrallo,,,
24678049,False,2,,unclassified,30 mph,True,100.81700000000001,"LINESTRING (-3.5698443 51.5032516, -3.5695525 51.503054, -3.5692668 51.5028841, -3.5689774 51.502712, -3.5687715 51.5026482)",Walker Street,,,
"[177136049, 177136051, 177136052]",False,2,,tertiary,20 mph,False,71.644,"LINESTRING (-3.5698443 51.5032516, -3.5695506 51.5033911, -3.5692928 51.5035136, -3.5690318 51.5036505)",Coychurch Road,,,yes
"[177136049, 177136045, 24241351]",False,2,,tertiary,20 mph,True,188.697,"LINESTRING (-3.5698443 51.5032516, -3.5701147 51.5031256, -3.5701646 51.5031055, -3.5703864 51.5030162, -3.570611 51.5029258, -3.5707201 51.5028819, -3.5708633 51.5028242, -3.5709136 51.5028057, -3.5712095 51.502697, -3.5713803 51.5026387, -3.5715521 51.5025518, -3.5716332 51.5025108, -3.5718564 51.5023185, -3.5719415 51.5022106)","['Heol Llangrallo', 'Coychurch Road']",,,yes
"[1243848689, 924365173]",True,"['2', '3']",A4061,primary,30 mph,False,64.667,"LINESTRING (-3.578037 51.5087149, -3.577566 51.5088, -3.5774256 51.5088144, -3.5771494 51.5088899)",Boulevard de Villenave d'Ornon,,,
23336703,True,2,A4061,primary,30 mph,False,25.271,"LINESTRING (-3.5767116 51.5088789, -3.5767988 51.5088668, -3.5770424 51.5087863)",Boulevard de Villenave d'Ornon,,,
"[906623294, 26730007]",True,,,tertiary,,False,26.52,"LINESTRING (-3.5767116 51.5088789, -3.5767505 51.508809, -3.5767717 51.5087614, -3.5767777 51.5087301, -3.5768116 51.5086492)",Derwen Road,,,
124275650,True,,,tertiary,,False,33.567,"LINESTRING (-3.5766628 51.5032617, -3.576697 51.5033868, -3.5767442 51.5035593)",Nolton Street,,,
24340785,False,2,,tertiary,30 mph,False,92.22800000000001,"LINESTRING (-3.5768794 51.5044574, -3.5768137 51.5044716, -3.5766729 51.5045508, -3.5765441 51.5046285, -3.5762149 51.5048177, -3.5759428 51.50498, -3.5758931 51.5050097)",Brackla Street,,,
1177912607,False,2,,tertiary,30 mph,False,51.54,"LINESTRING (-3.5768794 51.5044574, -3.576951 51.5044745, -3.577009 51.5045244, -3.5770282 51.5046165, -3.577042 51.5046585, -3.5770467 51.5046847, -3.5770575 51.5047465, -3.5770548 51.5048249, -3.5770434 51.5048759)",Nolton Street,,,
24050472,False,,,tertiary,,False,221.43499999999997,"LINESTRING (-3.5768479 51.5059191, -3.5768185 51.5060262, -3.5768056 51.5062004, -3.5768 51.5063015, -3.5768121 51.5064034, -3.5768404 51.5065848, -3.5768429 51.5066006, -3.5768451 51.5066144, -3.576863 51.5067248, -3.5768697 51.5068074, -3.5768751 51.5069284, -3.5768688 51.5069982, -3.5768645 51.5070463, -3.5768289 51.5074534, -3.576806 51.5078846, -3.576803 51.5079056)",Derwen Road,,,
"[26730411, 26730404]",False,2,,unclassified,30 mph,False,281.3,"LINESTRING (-3.5768479 51.5059191, -3.5767445 51.5059475, -3.5766482 51.5059843, -3.5765239 51.5060261, -3.5764185 51.5060712, -3.5763211 51.5061301, -3.5762211 51.5061937, -3.5761442 51.5062801, -3.5761227 51.5063475, -3.576121 51.5064292, -3.5761253 51.5064852, -3.5761263 51.5065354, -3.5761417 51.506664, -3.5761414 51.5067306, -3.5761343 51.5067901, -3.5761314 51.5068346, -3.5761072 51.5068847, -3.5760404 51.5069336, -3.5759729 51.5069695, -3.5759055 51.5069987, -3.575816 51.5070298, -3.5757817 51.5070619, -3.5757891 51.5071054, -3.576294 51.5075728, -3.576411 51.5076665, -3.5765183 51.5077419, -3.576803 51.5079056)","['Court Road', 'Station Hill']",,,
164112214,True,2,,tertiary,30 mph,False,116.999,"LINESTRING (-3.5768479 51.5059191, -3.5768947 51.5057708, -3.576922 51.5054588, -3.5769323 51.5053652, -3.5769821 51.5050629, -3.5770208 51.5049352, -3.5770434 51.5048759)",Nolton Street,,,
24045446,False,2,,residential,30 mph,False,152.735,"LINESTRING (-3.5817819 51.5050844, -3.5819295 51.5048052, -3.5821223 51.504432, -3.5822127 51.5042497, -3.5824519 51.5037757)",Sunnyside Road,,,
24045446,False,2,,residential,30 mph,True,146.987,"LINESTRING (-3.5817819 51.5050844, -3.581623 51.5054072, -3.5816025 51.5054486, -3.5813223 51.5060138, -3.5811647 51.5063492)",Sunnyside Road,,,
24049330,False,2,,unclassified,30 mph,True,69.539,"LINESTRING (-3.5817819 51.5050844, -3.5814052 51.5050108, -3.5811745 51.5049727, -3.5811242 51.504964, -3.5810179 51.5049582, -3.5809059 51.5049557, -3.58085 51.5049584, -3.580806 51.5049606)",Rice Street,,,
974073190,True,2,A473,primary,30 mph,False,9.329,"LINESTRING (-3.5810388 51.506584, -3.5810452 51.5066678)",,,,
974073191,True,2,A473,primary,30 mph,False,29.933999999999997,"LINESTRING (-3.5810388 51.506584, -3.5811621 51.506611, -3.5812665 51.5066116, -3.581321 51.5066118, -3.581457 51.5066391)",Park Street,,,
24049293,True,2,A473,primary,30 mph,False,11.952,"LINESTRING (-3.5808772 51.5065461, -3.5810388 51.506584)",Park Street,,,
974073192,True,2,A473,primary,30 mph,False,39.879,"LINESTRING (-3.5808772 51.5065461, -3.5808751 51.5064921, -3.5808689 51.5063879, -3.5808624 51.5062775, -3.5808559 51.5061877)",,,,
24049330,False,2,,unclassified,30 mph,False,69.539,"LINESTRING (-3.580806 51.5049606, -3.58085 51.5049584, -3.5809059 51.5049557, -3.5810179 51.5049582, -3.5811242 51.504964, -3.5811745 51.5049727, -3.5814052 51.5050108, -3.5817819 51.5050844)",Rice Street,,,
24286488,True,2,A473,primary,30 mph,False,181.27300000000002,"LINESTRING (-3.580806 51.5049606, -3.5808142 51.5050021, -3.5809071 51.5055801, -3.5809951 51.5061085, -3.5810274 51.5064251, -3.5810293 51.5064539, -3.581032 51.506495, -3.5810388 51.506584)",,,,
"[429755514, 429755508, 24045462]",False,2,,tertiary,30 mph,False,128.15800000000002,"LINESTRING (-3.5803384 51.5062619, -3.580253 51.5061778, -3.5801034 51.5059455, -3.5799804 51.5057801, -3.5799247 51.5057007, -3.57957 51.5052146)",Angel Street,,,
24049366,True,,,primary_link,30 mph,False,41.634,"LINESTRING (-3.5803384 51.5062619, -3.5804962 51.5062955, -3.5805754 51.5063022, -3.5806558 51.5062984, -3.5807297 51.5062785, -3.580796 51.5062391, -3.5808559 51.5061877)",,,,
1243325277,False,3,,tertiary,30 mph,False,27.272,"LINESTRING (-3.5803384 51.5062619, -3.5804305 51.5063698, -3.5805572 51.5064643)",Angel Street,,,
24045446,False,2,,residential,30 mph,True,152.73499999999999,"LINESTRING (-3.5824519 51.5037757, -3.5822127 51.5042497, -3.5821223 51.504432, -3.5819295 51.5048052, -3.5817819 51.5050844)",Sunnyside Road,,,
122512126,False,2,,tertiary,30 mph,True,368.1859999999999,"LINESTRING (-3.5824519 51.5037757, -3.5814106 51.5035466, -3.5812657 51.5035128, -3.5811262 51.5034898, -3.5809472 51.5034786, -3.5807749 51.5034877, -3.5806911 51.5034969, -3.5805409 51.5035291, -3.5804919 51.5035399, -3.5804423 51.5035558, -3.5801001 51.5036991, -3.579919 51.50381, -3.5797882 51.5038901, -3.5795572 51.5040639, -3.5794212 51.5041639, -3.5792722 51.5043552, -3.5792345 51.504511, -3.5792471 51.5046536, -3.5793155 51.5048774, -3.57957 51.5052146)",Angel Street,,,
"[974073192, 24286489, 24286490]",True,2,A473,primary,30 mph,False,594.518,"LINESTRING (-3.5808559 51.5061877, -3.5808241 51.5058426, -3.5807564 51.5054265, -3.5805202 51.5042546, -3.5803656 51.5037814, -3.5802865 51.503652, -3.580206 51.5035501, -3.5800602 51.5033956, -3.5799499 51.5033131, -3.5797715 51.5031887, -3.5794948 51.5030266, -3.5793021 51.5029474, -3.5792636 51.5029334, -3.5790017 51.5028381, -3.5785525 51.502697, -3.5766415 51.5021642)",Langenau Strasse,,,yes
24049377,True,,,tertiary,30 mph,False,24.246,"LINESTRING (-3.5805572 51.5064643, -3.5806759 51.5064795, -3.5807106 51.5064935, -3.5807879 51.5065246, -3.5808772 51.5065461)",Angel Street,,,
1243325277,False,3,,tertiary,30 mph,True,27.272,"LINESTRING (-3.5805572 51.5064643, -3.5804305 51.5063698, -3.5803384 51.5062619)",Angel Street,,,
1243325253,False,3,A473,primary,20 mph,False,10.049,"LINESTRING (-3.572229 51.5005759, -3.5723516 51.5006243)",Cowbridge Road,,,
24241351,False,2,,tertiary,20 mph,False,44.742999999999995,"LINESTRING (-3.5720253 51.5018141, -3.572028 51.5019227, -3.5720012 51.5020546, -3.5719756 51.5021474, -3.5719415 51.5022106)",Heol Llangrallo,,,
24241351,False,2,,tertiary,20 mph,True,120.944,"LINESTRING (-3.5720253 51.5018141, -3.5720012 51.5016806, -3.5719448 51.5015336, -3.5718783 51.5013776, -3.5718644 51.5012581, -3.5718651 51.5012144, -3.5718697 51.5011346, -3.5718897 51.5010338, -3.5720012 51.5008658, -3.5721076 51.5007729)",Heol Llangrallo,,,
736222688,False,,,residential,,False,34.838,"LINESTRING (-3.5720253 51.5018141, -3.571944 51.5018204, -3.5715259 51.5018531)",Heol Loveluck,,,
"[177136049, 177136045, 24241351]",False,2,,tertiary,20 mph,False,188.697,"LINESTRING (-3.5719415 51.5022106, -3.5718564 51.5023185, -3.5716332 51.5025108, -3.5715521 51.5025518, -3.5713803 51.5026387, -3.5712095 51.502697, -3.5709136 51.5028057, -3.5708633 51.5028242, -3.5707201 51.5028819, -3.570611 51.5029258, -3.5703864 51.5030162, -3.5701646 51.5031055, -3.5701147 51.5031256, -3.5698443 51.5032516)","['Heol Llangrallo', 'Coychurch Road']",,,yes
24241351,False,2,,tertiary,20 mph,True,44.743,"LINESTRING (-3.5719415 51.5022106, -3.5719756 51.5021474, -3.5720012 51.5020546, -3.572028 51.5019227, -3.5720253 51.5018141)",Heol Llangrallo,,,
24241355,False,2,,tertiary,20 mph,True,55.05500000000001,"LINESTRING (-3.5719415 51.5022106, -3.5720328 51.5022256, -3.5721076 51.5022362, -3.5721949 51.5022404, -3.572286 51.5022375, -3.5724352 51.5022195, -3.5725254 51.5022014, -3.5726326 51.5021737, -3.5727058 51.5021498)",Heol Llangrallo,,,
24241391,False,2,,tertiary,30 mph,False,74.394,"LINESTRING (-3.5760812 51.5009173, -3.576206 51.5013925, -3.5762344 51.5015792)",Heol Ewenni,,,
124275641,False,,,residential,,False,91.503,"LINESTRING (-3.5760812 51.5009173, -3.5753283 51.5009876, -3.5753134 51.500989, -3.5747739 51.5010394)",Caewallis Street,,,
24677926,False,2,B4181,secondary,20 mph,False,326.97300000000007,"LINESTRING (-3.5733976 51.5062039, -3.5732864 51.5060895, -3.5732533 51.5060554, -3.5731356 51.5059491, -3.573038 51.5058605, -3.5728345 51.5056757, -3.572635 51.505517, -3.5725187 51.5054244, -3.5722091 51.5052015, -3.572008 51.5050668, -3.571945 51.5050246, -3.5716446 51.5048416, -3.5715756 51.5047996, -3.5713969 51.5046975, -3.5713308 51.5046598, -3.571135 51.5045708, -3.5709231 51.5044745, -3.5709019 51.5044666, -3.570508 51.5043217, -3.5702206 51.5042344, -3.5700628 51.5041865)",Tremains Road,,,
24677926,False,2,B4181,secondary,20 mph,True,156.345,"LINESTRING (-3.5733976 51.5062039, -3.573434 51.5062414, -3.5735178 51.5063276, -3.5735567 51.5063677, -3.5738377 51.5066661, -3.5739034 51.5067642, -3.5741082 51.5070932, -3.5741395 51.5071416, -3.5743536 51.5074733)",Tremains Road,,,
"[178619681, 178619682, 24340785]",False,2,,tertiary,30 mph,True,164.847,"LINESTRING (-3.5733976 51.5062039, -3.5736007 51.506115, -3.5736532 51.506092, -3.5740142 51.5059238, -3.5740521 51.5059063, -3.5743908 51.505769, -3.5749453 51.5055491, -3.5750905 51.5054779, -3.5753378 51.505347)",Brackla Street,,,yes
"[24340785, 178619682, 178619681]",False,2,,tertiary,30 mph,False,164.847,"LINESTRING (-3.5753378 51.505347, -3.5750905 51.5054779, -3.5749453 51.5055491, -3.5743908 51.505769, -3.5740521 51.5059063, -3.5740142 51.5059238, -3.5736532 51.506092, -3.5736007 51.506115, -3.5733976 51.5062039)",Brackla Street,,,yes
24340785,False,2,,tertiary,30 mph,True,53.717,"LINESTRING (-3.5753378 51.505347, -3.5754775 51.5052652, -3.5756999 51.5051349, -3.5758931 51.5050097)",Brackla Street,,,
24340815,True,,,tertiary,30 mph,False,312.402,"LINESTRING (-3.5753378 51.505347, -3.5748921 51.5050628, -3.5748122 51.505013, -3.5745193 51.5048307, -3.5742833 51.5046788, -3.5742017 51.5046127, -3.5741845 51.5045988, -3.5741492 51.5045703, -3.5740955 51.5045219, -3.5740687 51.5044601, -3.5740928 51.5043749, -3.5741331 51.5043215, -3.5742047 51.5042747, -3.5742682 51.5042418, -3.5743077 51.5042213, -3.5744227 51.5042078, -3.5744451 51.5042052, -3.5745652 51.5042052, -3.5745949 51.5042144, -3.5746512 51.5042317, -3.5747933 51.5042985, -3.5750994 51.5044946, -3.5755256 51.5047676, -3.5758931 51.5050097)",Cheapside,,,
24340785,False,2,,tertiary,30 mph,False,53.717,"LINESTRING (-3.5758931 51.5050097, -3.5756999 51.5051349, -3.5754775 51.5052652, -3.5753378 51.505347)",Brackla Street,,,
24340785,False,2,,tertiary,30 mph,True,92.22800000000001,"LINESTRING (-3.5758931 51.5050097, -3.5759428 51.50498, -3.5762149 51.5048177, -3.5765441 51.5046285, -3.5766729 51.5045508, -3.5768137 51.5044716, -3.5768794 51.5044574)",Brackla Street,,,
24677936,True,,B4181,secondary,30 mph,False,27.124000000000002,"LINESTRING (-3.5760924 51.5091318, -3.5762248 51.5092633, -3.5762875 51.509343)",,,,
"[1243848694, 1243848695]",True,"['2', '3']",A4061,primary,30 mph,False,51.668000000000006,"LINESTRING (-3.5760924 51.5091318, -3.576356 51.5090312, -3.5763931 51.5090171, -3.5764313 51.5089816, -3.5767116 51.5088789)",Boulevard de Villenave d'Ornon,,,
24241420,False,2,,residential,30 mph,False,39.564,"LINESTRING (-3.5802259 51.5011619, -3.580456 51.5008362)",Merthyrmawr Road,,yes,
24241420,False,2,,residential,30 mph,True,188.80000000000004,"LINESTRING (-3.5802259 51.5011619, -3.5799631 51.501523, -3.5798585 51.5016941, -3.5797887 51.5018434, -3.5797539 51.5019951, -3.5796975 51.5023473, -3.5796251 51.5025405, -3.5795997 51.5025765, -3.5795585 51.5026339, -3.5794833 51.5027387, -3.5794524 51.5027742)",Merthyrmawr Road,,yes,
24678017,True,2,,residential,30 mph,False,245.97500000000002,"LINESTRING (-3.5802259 51.5011619, -3.5796962 51.5010223, -3.579597 51.5010058, -3.579495 51.5010191, -3.5783091 51.5012656, -3.5782121 51.5012971, -3.5780846 51.5013538, -3.5780255 51.5013733, -3.5768621 51.5015237)",St Marie Street,,yes,
24241391,False,2,,tertiary,30 mph,False,25.313,"LINESTRING (-3.5762344 51.5015792, -3.5762868 51.5018045)",Heol Ewenni,,,
128417361,False,,,unclassified,,True,48.726,"LINESTRING (-3.5762344 51.5015792, -3.5755348 51.5016278)",Heol y Pum Cloch,,,
24241391,False,2,,tertiary,30 mph,True,74.394,"LINESTRING (-3.5762344 51.5015792, -3.576206 51.5013925, -3.5760812 51.5009173)",Heol Ewenni,,,
24678027,False,,,residential,,False,79.302,"LINESTRING (-3.5781066 51.5018225, -3.5769846 51.5019668)",South Street,,,
24678027,False,,,residential,,True,18.857999999999997,"LINESTRING (-3.5767172 51.5019993, -3.5767427 51.5019962, -3.5769846 51.5019668)",South Street,,,
24678027,False,,,residential,,True,79.302,"LINESTRING (-3.5769846 51.5019668, -3.5781066 51.5018225)",South Street,,,
24678043,False,,,residential,,False,49.995,"LINESTRING (-3.5769846 51.5019668, -3.5768621 51.5015237)",South Street,,,
24678027,False,,,residential,,False,18.857999999999997,"LINESTRING (-3.5769846 51.5019668, -3.5767427 51.5019962, -3.5767172 51.5019993)",South Street,,,
24678017,True,2,,residential,30 mph,False,43.884,"LINESTRING (-3.5768621 51.5015237, -3.5762344 51.5015792)",St Marie Street,,yes,
24678043,False,,,residential,,True,49.995,"LINESTRING (-3.5768621 51.5015237, -3.5769846 51.5019668)",South Street,,,
25205643,False,2,,residential,30 mph,False,58.819,"LINESTRING (-3.5825835 51.5069869, -3.5824714 51.5068412, -3.5822115 51.5065113)",Cae Dre Street,,,
24049295,False,2,A473,primary,30 mph,True,54.587,"LINESTRING (-3.5822115 51.5065113, -3.58207 51.5065563, -3.5819151 51.5065885, -3.5818233 51.5066073, -3.5816914 51.5066187, -3.581457 51.5066391)",Park Street,,,
25205643,False,2,,residential,30 mph,True,58.819,"LINESTRING (-3.5822115 51.5065113, -3.5824714 51.5068412, -3.5825835 51.5069869)",Cae Dre Street,,,
26452468,False,,,residential,30 mph,False,65.898,"LINESTRING (-3.577569 51.5037475, -3.5771376 51.5040603, -3.5770299 51.5041285, -3.5769551 51.5041539, -3.5769067 51.5041638)",Merthyrmawr Road North,,,
26452468,False,,,residential,30 mph,True,118.46899999999998,"LINESTRING (-3.577569 51.5037475, -3.577631 51.5037305, -3.578534 51.5034825, -3.5786521 51.50345, -3.5787924 51.5034144, -3.5791199 51.5033313, -3.5791408 51.503326)",Merthyrmawr Road North,,,
124783831,False,2,,residential,30 mph,False,127.10199999999999,"LINESTRING (-3.577569 51.5037475, -3.5775179 51.50371, -3.577475 51.5036507, -3.5774429 51.5035673, -3.5774126 51.5034886, -3.5775314 51.5034253, -3.5775374 51.5034026, -3.5773282 51.503123, -3.5772974 51.5031276, -3.5771616 51.503148, -3.5766514 51.5032246)",Chapel Street,,yes,
26452468,False,,,residential,30 mph,True,65.898,"LINESTRING (-3.5769067 51.5041638, -3.5769551 51.5041539, -3.5770299 51.5041285, -3.5771376 51.5040603, -3.577569 51.5037475)",Merthyrmawr Road North,,,
