osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,junction
"[25722833, 162280058, 162280059]",2,A48,Water Street,primary,20 mph,False,False,100.464,yes,"LINESTRING (-4.0465678 51.7161188, -4.0464487 51.7160954, -4.0462575 51.7160206, -4.0460849 51.7160065, -4.0456099 51.7159675, -4.0451613 51.7159244)",
25722897,2,A48,Fforest Road,primary,20 mph,False,True,31.696,,"LINESTRING (-4.0465678 51.7161188, -4.0466377 51.7162096, -4.0467033 51.7162888, -4.0467554 51.7163786)",
25723080,2,A48,Saint Teilo Street,primary,20 mph,False,False,12.313,,"LINESTRING (-4.0338439 51.7113278, -4.0340021 51.7113793)",
24829652,,,Ty'n-y-Bonau Road,residential,,False,True,265.583,,"LINESTRING (-4.0391121 51.7159342, -4.0392221 51.7161826, -4.0393132 51.7166943, -4.0396944 51.7173883, -4.0395956 51.717853, -4.0394865 51.7182617)",
25744922,1,A48,Ty'n-y-Bonau Road,primary,20 mph,True,False,79.428,,"LINESTRING (-4.0391121 51.7159342, -4.038876 51.7156002, -4.0387634 51.7154024, -4.0387051 51.7152672)",
25744921,1,A48,Water Street,primary,20 mph,True,False,24.982,,"LINESTRING (-4.0387648 51.7151336, -4.0387327 51.7151254, -4.0386385 51.7151012, -4.0385438 51.7150769, -4.0384657 51.7150568, -4.0384298 51.7150476)",
25744926,,,Water Street,residential,20 mph,False,False,213.633,,"LINESTRING (-4.0387648 51.7151336, -4.0388225 51.715144, -4.0392766 51.7152254, -4.0395599 51.7152463, -4.0399847 51.715208, -4.040142 51.7152157, -4.0401754 51.7152173, -4.0403066 51.7152595, -4.0406126 51.7153807, -4.0410952 51.7155619, -4.0414143 51.7156158, -4.0416705 51.7156173)",
25384719,1,A48,St Teilo Street,primary,20 mph,True,False,95.476,,"LINESTRING (-4.038918 51.7135671, -4.0394128 51.7139167, -4.0397371 51.7140295, -4.0399876 51.71408)",
686280057,2,A48,St Teilo Street,primary,20 mph,False,True,61.391,,"LINESTRING (-4.038918 51.7135671, -4.038873 51.7134225, -4.0384821 51.7130981)",
25384719,1,A48,St Teilo Street,primary,20 mph,True,False,56.772,,"LINESTRING (-4.0418886 51.7146377, -4.042563 51.7149311)",
33651098,,,New Road,residential,,False,False,100.90100000000001,,"LINESTRING (-4.0418886 51.7146377, -4.0423568 51.7142738, -4.0427127 51.7141459, -4.0429997 51.7140876)",
25384141,2,A48,Water Street,primary,20 mph,True,False,126.835,,"LINESTRING (-4.044177 51.7158533, -4.0436341 51.7158276, -4.0424607 51.7158407, -4.0423388 51.7158306)",
115122056,2,A48,Water Street,primary,20 mph,False,True,57.989000000000004,,"LINESTRING (-4.044177 51.7158533, -4.0447105 51.7158882, -4.0448629 51.7158991, -4.045013 51.7159134)",
25722698,,,Caecerrig Road,unclassified,,False,False,111.351,,"LINESTRING (-4.0384298 51.7150476, -4.0378058 51.7149736, -4.037551 51.714957, -4.0373042 51.7149936, -4.0370949 51.7150522, -4.0368751 51.7151139)",
25744920,1,A48,Dulais Road,primary,20 mph,True,False,168.26999999999998,,"LINESTRING (-4.0384298 51.7150476, -4.0384446 51.7150096, -4.0384574 51.7149768, -4.0385037 51.7148579, -4.0386938 51.7143695, -4.0387629 51.714192, -4.0387839 51.7140809, -4.0388446 51.7137595, -4.038918 51.7135671)",
115122056,2,A48,Water Street,primary,20 mph,False,False,10.29,,"LINESTRING (-4.0451613 51.7159244, -4.045013 51.7159134)",
"[132816968, 132816970, 132816964, 364257098]",,,Tidal Reach,unclassified,,False,False,447.074,yes,"LINESTRING (-4.0451613 51.7159244, -4.0451495 51.7158779, -4.0451205 51.7157642, -4.0449935 51.7152647, -4.0449399 51.7150952, -4.0448863 51.7149357, -4.0444678 51.7138256, -4.0444276 51.7137175, -4.0441936 51.7132866, -4.0435591 51.7122967, -4.0435006 51.7122429, -4.0434374 51.7121991, -4.0432567 51.7121485)",
"[25722833, 162280058, 162280059]",2,A48,Water Street,primary,20 mph,False,True,100.464,yes,"LINESTRING (-4.0451613 51.7159244, -4.0456099 51.7159675, -4.0460849 51.7160065, -4.0462575 51.7160206, -4.0464487 51.7160954, -4.0465678 51.7161188)",
24829652,,,Ty'n-y-Bonau Road,residential,,False,False,5.489,,"LINESTRING (-4.0394769 51.7183107, -4.0394865 51.7182617)",
33651083,,,High Street,residential,,False,False,135.594,,"LINESTRING (-4.0394769 51.7183107, -4.039719 51.7183074, -4.0414281 51.7181575)",
33651083,,,High Street,residential,,False,False,67.76599999999999,,"LINESTRING (-4.0414281 51.7181575, -4.0423289 51.7180814, -4.0424028 51.7180752)",
33651083,,,High Street,residential,,False,True,135.594,,"LINESTRING (-4.0414281 51.7181575, -4.039719 51.7183074, -4.0394769 51.7183107)",
25384719,1,A48,St Teilo Street,primary,20 mph,True,False,145.505,,"LINESTRING (-4.0399876 51.71408, -4.0411255 51.7143741, -4.0415216 51.7144765, -4.0418886 51.7146377)",
33651097,,,Cambrian Place,residential,,False,False,151.82299999999998,,"LINESTRING (-4.0399876 51.71408, -4.0401642 51.7137773, -4.0402187 51.7131749, -4.0409249 51.7132227)",
33651097,,,Cambrian Place,residential,,False,False,51.483999999999995,,"LINESTRING (-4.0409249 51.7132227, -4.0410229 51.7134189, -4.04101 51.7136764)",
33651097,,,Cambrian Place,residential,,False,True,151.823,,"LINESTRING (-4.0409249 51.7132227, -4.0402187 51.7131749, -4.0401642 51.7137773, -4.0399876 51.71408)",
1001090379,2,,,unclassified,20 mph,False,False,153.237,,"LINESTRING (-4.0409249 51.7132227, -4.0415103 51.7132053, -4.0420789 51.7130425, -4.0425188 51.7127799, -4.0423525 51.7125539)",
33651097,,,Cambrian Place,residential,,False,True,51.483999999999995,,"LINESTRING (-4.04101 51.7136764, -4.0410229 51.7134189, -4.0409249 51.7132227)",
33651098,,,New Road,residential,,False,True,100.901,,"LINESTRING (-4.0429997 51.7140876, -4.0427127 51.7141459, -4.0423568 51.7142738, -4.0418886 51.7146377)",
33651099,,,Bryn Road,residential,,False,False,151.41000000000003,,"LINESTRING (-4.0429879 51.7151193, -4.0433363 51.7147584, -4.0435902 51.714491, -4.0439055 51.7141986, -4.0441693 51.7140768, -4.0442896 51.7140654)",
"[1000528488, 1000528489, 1000528487, 161131239]",1,A48,St Teilo Street,primary,"['20 mph', '30 mph']",True,False,115.851,yes,"LINESTRING (-4.0429879 51.7151193, -4.0436508 51.7154934, -4.0437456 51.7155514, -4.0437704 51.7155666, -4.0440408 51.7157428, -4.044177 51.7158533)",
33651099,,,Bryn Road,residential,,False,True,151.41,,"LINESTRING (-4.0442896 51.7140654, -4.0441693 51.7140768, -4.0439055 51.7141986, -4.0435902 51.714491, -4.0433363 51.7147584, -4.0429879 51.7151193)",
"[25744946, 161131237]",2,A48,Water Street,primary,20 mph,True,False,160.417,,"LINESTRING (-4.0423388 51.7158306, -4.0420924 51.7158267, -4.0418747 51.7158145, -4.0415685 51.7157745, -4.0411109 51.7157506, -4.0408072 51.715778, -4.0400292 51.7158399)",
161131239,1,A48,St Teilo Street,primary,20 mph,True,False,35.984,,"LINESTRING (-4.042563 51.7149311, -4.0429879 51.7151193)",
"[222696938, 33651100, 222696934]",,,St Michael's Avenue,residential,20 mph,True,False,102.384,yes,"LINESTRING (-4.042563 51.7149311, -4.0424883 51.7150006, -4.0423923 51.7154664, -4.0423702 51.7157352, -4.0423536 51.7158148, -4.0423388 51.7158306)",
33705273,,,Ffos Yr Efail Terrace,residential,,False,False,97.718,,"LINESTRING (-4.0387051 51.7152672, -4.0372877 51.7153001)",
"[25744922, 222696932, 222696935]",1,A48,Ty'n-y-Bonau Road,primary,20 mph,True,False,15.416999999999998,yes,"LINESTRING (-4.0387051 51.7152672, -4.0387133 51.7152512, -4.0387536 51.7151618, -4.0387648 51.7151336)",
33705273,,,Ffos Yr Efail Terrace,residential,,False,True,97.718,,"LINESTRING (-4.0372877 51.7153001, -4.0387051 51.7152672)",
118713808,,,Maesgwyn Road,residential,,False,True,38.381,,"LINESTRING (-4.0366541 51.7159877, -4.0366799 51.7163325)",
"[33705275, 33705278]",,,Maesgwyn Drive,residential,,False,True,84.50999999999999,,"LINESTRING (-4.0366541 51.7159877, -4.0363349 51.7160058, -4.0354786 51.7161895)",
118713804,,,Williams Street,residential,,True,False,169.442,,"LINESTRING (-4.0366541 51.7159877, -4.0378834 51.7159616, -4.0391121 51.7159342)",
118713808,,,Maesgwyn Road,residential,,False,False,84.44,,"LINESTRING (-4.0366541 51.7159877, -4.0366319 51.7157078, -4.0363505 51.7152615)",
"[33705275, 33705278]",,,Maesgwyn Drive,residential,,False,False,84.50999999999999,,"LINESTRING (-4.0354786 51.7161895, -4.0363349 51.7160058, -4.0366541 51.7159877)",
