osmid,ref,name,highway,oneway,reversed,length,lanes,access,geometry
60159433,,Mell Avenue,residential,False,False,70.791,,,"LINESTRING (-1.4447147 53.5035902, -1.4445774 53.5036074, -1.4438706 53.5037545, -1.4437781 53.5037565, -1.4436909 53.5037469)"
47483295,,Market Street,tertiary,False,False,10.211,,,"LINESTRING (-1.4392786 53.5018129, -1.4393598 53.501891)"
55301641,,Barber Street,residential,False,True,68.476,,,"LINESTRING (-1.4392786 53.5018129, -1.4384549 53.502186)"
45428181,,Market Street,tertiary,False,True,44.236,,,"LINESTRING (-1.4392786 53.5018129, -1.4391775 53.50173, -1.4388929 53.5014879)"
47483314,,Greenfield Road,residential,False,True,83.507,,,"LINESTRING (-1.4369587 53.5048566, -1.4369561 53.5044392, -1.4369256 53.5041061)"
47483330,,Greenside Lane,tertiary,False,False,109.906,,,"LINESTRING (-1.4369587 53.5048566, -1.4370431 53.5048604, -1.4378661 53.5048554, -1.4386175 53.5048939)"
47483314,,Greenfield Road,residential,False,False,31.339000000000002,,,"LINESTRING (-1.4364434 53.5024899, -1.4362623 53.5025569, -1.4361361 53.5026925)"
55301641,,Barber Street,residential,False,False,92.76499999999999,,,"LINESTRING (-1.4364434 53.5024899, -1.4368162 53.5025425, -1.4371651 53.5025672, -1.4375564 53.5025601, -1.4376976 53.5025353, -1.4378145 53.5025023)"
55301648,,Barber Street,residential,False,True,47.332,,,"LINESTRING (-1.4364434 53.5024899, -1.4361553 53.5023933, -1.4358416 53.5022606)"
55301641,,Barber Street,residential,False,False,68.476,,,"LINESTRING (-1.4384549 53.502186, -1.4392786 53.5018129)"
55301641,,Barber Street,residential,False,True,55.19499999999999,,,"LINESTRING (-1.4384549 53.502186, -1.4379359 53.5024596, -1.4378145 53.5025023)"
59994102,,Manor Way,residential,False,True,212.40800000000002,,,"LINESTRING (-1.4384549 53.502186, -1.438228 53.5020205, -1.4381254 53.5019722, -1.4380135 53.5019384, -1.4378552 53.5019164, -1.4368947 53.5019255, -1.4367436 53.5019165, -1.4366013 53.5018888, -1.436469 53.5018421, -1.4363513 53.5017732, -1.4358312 53.5013715)"
228486907,,Manor House Close,residential,False,False,65.87299999999999,,,"LINESTRING (-1.4384549 53.502186, -1.4386894 53.5023906, -1.4386806 53.5024603, -1.4383246 53.5026356)"
55301642,,Cherry Tree Street,residential,False,False,91.12599999999999,,,"LINESTRING (-1.4315241 53.5013931, -1.4320246 53.5016065, -1.4323564 53.5017947, -1.4325731 53.5019211)"
59994153,,Eaden Crescent,residential,False,True,237.977,,,"LINESTRING (-1.4315241 53.5013931, -1.4318176 53.5011462, -1.4326839 53.5010122, -1.4328253 53.5010341, -1.4329119 53.5010681, -1.4333437 53.5014781, -1.4333269 53.5015749, -1.4332632 53.5016488, -1.4325731 53.5019211)"
59994491,,Birchin Bank,residential,False,True,66.291,,,"LINESTRING (-1.4315241 53.5013931, -1.4312677 53.5015308, -1.4312355 53.5015491, -1.4307435 53.5017659)"
55301642,,Cherry Tree Street,residential,False,False,64.985,,,"LINESTRING (-1.4325731 53.5019211, -1.4327496 53.5020344, -1.4332019 53.5023698)"
55301642,,Cherry Tree Street,residential,False,True,91.126,,,"LINESTRING (-1.4325731 53.5019211, -1.4323564 53.5017947, -1.4320246 53.5016065, -1.4315241 53.5013931)"
59994153,,Eaden Crescent,residential,False,False,237.97699999999998,,,"LINESTRING (-1.4325731 53.5019211, -1.4332632 53.5016488, -1.4333269 53.5015749, -1.4333437 53.5014781, -1.4329119 53.5010681, -1.4328253 53.5010341, -1.4326839 53.5010122, -1.4318176 53.5011462, -1.4315241 53.5013931)"
47483314,,Greenfield Road,residential,False,False,16.354,,,"LINESTRING (-1.4368907 53.5039605, -1.4369256 53.5041061)"
47483314,,Greenfield Road,residential,False,True,59.363,,,"LINESTRING (-1.4368907 53.5039605, -1.4367896 53.5036712, -1.4366874 53.5034407)"
55301642,,Cherry Tree Street,residential,False,True,115.51299999999999,,,"LINESTRING (-1.4368907 53.5039605, -1.4367802 53.5039687, -1.4357433 53.5039775, -1.435588 53.5039584, -1.4354307 53.5039177, -1.4352253 53.5038152)"
47483295,,Market Street,tertiary,False,True,70.483,,,"LINESTRING (-1.4415323 53.5035368, -1.4412931 53.5033394, -1.4409402 53.5030994, -1.4408649 53.5030434)"
55301644,,Market Street,tertiary,False,False,57.153,,,"LINESTRING (-1.4415323 53.5035368, -1.4415746 53.5035805, -1.4419633 53.5039823)"
60159433,,Mell Avenue,residential,False,True,68.485,,,"LINESTRING (-1.4415323 53.5035368, -1.4420958 53.5033605, -1.4422935 53.5033162, -1.4424778 53.5032955)"
55301645,,Milton Road,tertiary,False,False,13.282,,,"LINESTRING (-1.4383206 53.4979585, -1.4384373 53.4980557)"
55301645,,Milton Road,tertiary,False,True,76.05000000000001,,,"LINESTRING (-1.4383206 53.4979585, -1.4380832 53.4977575, -1.4378169 53.4975384, -1.4377665 53.4974839, -1.4376808 53.4973913)"
"[1101667678, 59993887]",,Milton Crescent,"['residential', 'living_street']",False,False,104.121,,,"LINESTRING (-1.4383206 53.4979585, -1.43823 53.4979876, -1.4378857 53.4980219, -1.4367925 53.4981724)"
724798519,B6097,King Street,secondary,False,False,75.276,,,"LINESTRING (-1.4335529 53.5001251, -1.4346654 53.5002679)"
724798519,B6097,King Street,secondary,False,True,57.694,,,"LINESTRING (-1.4335529 53.5001251, -1.4327019 53.5000112)"
55301648,,Barber Street,residential,False,False,122.482,,,"LINESTRING (-1.4335529 53.5001251, -1.4334677 53.5002882, -1.433465 53.500352, -1.4334758 53.5003927, -1.4335009 53.5004375, -1.4337584 53.5007533, -1.4341527 53.5011107)"
55301648,,Barber Street,residential,False,False,84.295,,,"LINESTRING (-1.4341527 53.5011107, -1.4344353 53.5013655, -1.4348623 53.5017404)"
55301648,,Barber Street,residential,False,True,122.482,,,"LINESTRING (-1.4341527 53.5011107, -1.4337584 53.5007533, -1.4335009 53.5004375, -1.4334758 53.5003927, -1.433465 53.500352, -1.4334677 53.5002882, -1.4335529 53.5001251)"
59993989,,Victoria Street,residential,False,True,106.048,,,"LINESTRING (-1.4341527 53.5011107, -1.4344944 53.5009548, -1.4346437 53.5007467, -1.4349546 53.5003132)"
59994086,,Green Street,residential,False,False,130.221,,,"LINESTRING (-1.4348623 53.5017404, -1.4332019 53.5023698)"
59994086,,Green Street,residential,False,True,76.086,,,"LINESTRING (-1.4348623 53.5017404, -1.4358312 53.5013715)"
55301648,,Barber Street,residential,False,False,87.041,,,"LINESTRING (-1.4348623 53.5017404, -1.4350596 53.5018733, -1.4356292 53.5021461, -1.4358416 53.5022606)"
55301648,,Barber Street,residential,False,True,84.295,,,"LINESTRING (-1.4348623 53.5017404, -1.4344353 53.5013655, -1.4341527 53.5011107)"
60159433,,Mell Avenue,residential,False,False,97.25,,,"LINESTRING (-1.4436909 53.5037469, -1.4435595 53.5036951, -1.4430635 53.5034205, -1.4428162 53.5033283, -1.4426395 53.5033059, -1.4424778 53.5032955)"
60159433,,Mell Avenue,residential,False,True,70.791,,,"LINESTRING (-1.4436909 53.5037469, -1.4437781 53.5037565, -1.4438706 53.5037545, -1.4445774 53.5036074, -1.4447147 53.5035902)"
60457527,,Windsor Street,residential,False,False,134.99099999999999,,,"LINESTRING (-1.4436909 53.5037469, -1.4436701 53.5037998, -1.4444138 53.5048718)"
60159256,,St Andrews Road,residential,False,True,67.646,,,"LINESTRING (-1.4424778 53.5032955, -1.4424769 53.5032363, -1.4420671 53.5027442)"
60159433,,Mell Avenue,residential,False,False,68.485,,,"LINESTRING (-1.4424778 53.5032955, -1.4422935 53.5033162, -1.4420958 53.5033605, -1.4415323 53.5035368)"
60159433,,Mell Avenue,residential,False,True,97.25,,,"LINESTRING (-1.4424778 53.5032955, -1.4426395 53.5033059, -1.4428162 53.5033283, -1.4430635 53.5034205, -1.4435595 53.5036951, -1.4436909 53.5037469)"
47483314,,Greenfield Road,residential,False,False,43.32,,,"LINESTRING (-1.4361361 53.5026925, -1.4364125 53.5030457)"
47483314,,Greenfield Road,residential,False,True,31.339000000000002,,,"LINESTRING (-1.4361361 53.5026925, -1.4362623 53.5025569, -1.4364434 53.5024899)"
59994158,,Greenfield Road,residential,False,False,52.034000000000006,,,"LINESTRING (-1.4361361 53.5026925, -1.435857 53.5023204, -1.4358416 53.5022606)"
47483314,,Greenfield Road,residential,False,True,47.536,,,"LINESTRING (-1.4366874 53.5034407, -1.4364125 53.5030457)"
47483314,,Greenfield Road,residential,False,False,59.363,,,"LINESTRING (-1.4366874 53.5034407, -1.4367896 53.5036712, -1.4368907 53.5039605)"
59994162,,Barfield Road,residential,False,True,138.058,,,"LINESTRING (-1.4366874 53.5034407, -1.4367851 53.5034077, -1.4378381 53.5027515, -1.4379014 53.5026725, -1.4378895 53.5026013, -1.4378145 53.5025023)"
47483314,,Greenfield Road,residential,False,True,16.354,,,"LINESTRING (-1.4369256 53.5041061, -1.4368907 53.5039605)"
59994240,,Greenfield Road,residential,False,True,59.136,,,"LINESTRING (-1.4369256 53.5041061, -1.4378129 53.5040403)"
47483314,,Greenfield Road,residential,False,False,83.507,,,"LINESTRING (-1.4369256 53.5041061, -1.4369561 53.5044392, -1.4369587 53.5048566)"
724798519,B6097,King Street,secondary,False,False,19.78,,,"LINESTRING (-1.4346654 53.5002679, -1.4349546 53.5003132)"
724798519,B6097,King Street,secondary,False,True,75.276,,,"LINESTRING (-1.4346654 53.5002679, -1.4335529 53.5001251)"
59993908,,Millmount Road,residential,False,True,64.096,,,"LINESTRING (-1.4346654 53.5002679, -1.4346881 53.5002005, -1.4347015 53.5001247, -1.4346942 53.5000518, -1.4346017 53.4996976)"
724798521,B6097,Market Street,tertiary,True,False,29.294999999999998,1,,"LINESTRING (-1.4383722 53.5006676, -1.438236 53.5007551, -1.4381964 53.5008069, -1.438181 53.500845, -1.4381889 53.5008929)"
724798522,B6097,High Street,secondary,True,False,30.536,1,yes,"LINESTRING (-1.4383722 53.5006676, -1.4381857 53.500719, -1.4379444 53.5007701)"
968840530,B6097,King Street,secondary,True,False,27.542,2,yes,"LINESTRING (-1.4367492 53.5007376, -1.4363689 53.5006367)"
"[59993863, 1145362591]",,Hall Street,"['unclassified', 'residential']",False,False,72.19999999999999,,,"LINESTRING (-1.4367492 53.5007376, -1.4368921 53.5006368, -1.4369513 53.5005974, -1.4369064 53.5004732, -1.4368361 53.5002951, -1.4367771 53.5001445)"
"[5019418, 968840532]",B6097,Southgate,secondary,True,False,52.299,"['1', '2']",yes,"LINESTRING (-1.4367771 53.5001445, -1.4371786 53.500088, -1.4374489 53.5000487, -1.4375449 53.5000323)"
"[1145362591, 59993863]",,Hall Street,"['residential', 'unclassified']",False,True,72.19999999999999,,,"LINESTRING (-1.4367771 53.5001445, -1.4368361 53.5002951, -1.4369064 53.5004732, -1.4369513 53.5005974, -1.4368921 53.5006368, -1.4367492 53.5007376)"
59993865,,High Croft,residential,False,False,45.899,,,"LINESTRING (-1.4384306 53.5003151, -1.4382388 53.4999184)"
59993865,,High Croft,residential,False,True,45.899,,,"LINESTRING (-1.4382388 53.4999184, -1.4384306 53.5003151)"
59993865,,High Croft,residential,False,False,82.01400000000001,,,"LINESTRING (-1.4382388 53.4999184, -1.438107 53.499599, -1.4379598 53.4991998)"
"[968840531, 968840532]",B6097,Southgate,secondary,True,False,30.081999999999997,"['1', '2']",yes,"LINESTRING (-1.4382388 53.4999184, -1.4384459 53.4998814, -1.4385639 53.4998646, -1.4386781 53.4998488)"
59993865,,High Croft,residential,False,True,82.01400000000001,,,"LINESTRING (-1.4379598 53.4991998, -1.438107 53.499599, -1.4382388 53.4999184)"
59993866,,George Street,residential,False,False,115.753,,,"LINESTRING (-1.4369957 53.4990439, -1.4372913 53.4995759, -1.4375449 53.5000323)"
968840532,B6097,Southgate,secondary,True,False,47.611,1,yes,"LINESTRING (-1.4375449 53.5000323, -1.4382388 53.4999184)"
59993866,,George Street,residential,False,True,115.753,,,"LINESTRING (-1.4375449 53.5000323, -1.4372913 53.4995759, -1.4369957 53.4990439)"
"[1101667678, 59993887]",,Milton Crescent,"['living_street', 'residential']",False,True,104.12100000000001,,,"LINESTRING (-1.4367925 53.4981724, -1.4378857 53.4980219, -1.43823 53.4979876, -1.4383206 53.4979585)"
55301645,,Milton Road,tertiary,False,False,81.964,,,"LINESTRING (-1.4388436 53.4984683, -1.4389649 53.498625, -1.4390528 53.4987858, -1.4390829 53.4988587, -1.4391017 53.4989265, -1.4391124 53.4990103, -1.4391084 53.4990661, -1.4390917 53.4991775)"
55301645,,Milton Road,tertiary,False,True,53.212999999999994,,,"LINESTRING (-1.4388436 53.4984683, -1.4386685 53.4982716, -1.4384373 53.4980557)"
59993889,,Southlea Drive,residential,False,False,210.08599999999998,,,"LINESTRING (-1.4388436 53.4984683, -1.4386685 53.4985236, -1.4385411 53.4985572, -1.4384064 53.4985784, -1.4365697 53.4987203, -1.436493 53.4987259, -1.4361037 53.4987531, -1.4357926 53.4988807)"
59993897,,Southlea Avenue,residential,False,True,54.964,,,"LINESTRING (-1.4357926 53.4988807, -1.4352769 53.4984931)"
59993889,,Southlea Drive,residential,False,True,210.08599999999998,,,"LINESTRING (-1.4357926 53.4988807, -1.4361037 53.4987531, -1.436493 53.4987259, -1.4365697 53.4987203, -1.4384064 53.4985784, -1.4385411 53.4985572, -1.4386685 53.4985236, -1.4388436 53.4984683)"
59993897,,Southlea Avenue,residential,False,False,63.980999999999995,,,"LINESTRING (-1.4357926 53.4988807, -1.4359964 53.4990339, -1.4359321 53.4992062, -1.4357068 53.4993594)"
59993897,,Southlea Avenue,residential,False,False,75.767,,,"LINESTRING (-1.4345335 53.4979747, -1.4352769 53.4984931)"
55301646,,Millhouses Street,residential,False,False,170.914,,,"LINESTRING (-1.4345335 53.4979747, -1.4340401 53.4981224, -1.433103 53.4984141, -1.4330386 53.498431, -1.4322341 53.4986757)"
55301646,,Millhouses Street,residential,False,True,137.22299999999998,,,"LINESTRING (-1.4345335 53.4979747, -1.435242 53.4977698, -1.4358774 53.4976326, -1.4364672 53.4975381)"
59993902,,Southlea Road,residential,False,False,94.494,,,"LINESTRING (-1.4357068 53.4993594, -1.4365789 53.5000325)"
59993897,,Southlea Avenue,residential,False,False,82.244,,,"LINESTRING (-1.4357068 53.4993594, -1.4349987 53.4995891, -1.4346017 53.4996976)"
59993897,,Southlea Avenue,residential,False,True,63.980999999999995,,,"LINESTRING (-1.4357068 53.4993594, -1.4359321 53.4992062, -1.4359964 53.4990339, -1.4357926 53.4988807)"
59993908,,Millmount Road,residential,False,True,32.992,,,"LINESTRING (-1.4346017 53.4996976, -1.4344411 53.4994167)"
59993897,,Southlea Avenue,residential,False,True,82.244,,,"LINESTRING (-1.4346017 53.4996976, -1.4349987 53.4995891, -1.4357068 53.4993594)"
59993908,,Millmount Road,residential,False,False,64.09599999999999,,,"LINESTRING (-1.4346017 53.4996976, -1.4346942 53.5000518, -1.4347015 53.5001247, -1.4346881 53.5002005, -1.4346654 53.5002679)"
59993902,,Southlea Road,residential,False,True,94.494,,,"LINESTRING (-1.4365789 53.5000325, -1.4357068 53.4993594)"
59993908,,Millmount Road,residential,False,False,54.826,,,"LINESTRING (-1.4341403 53.4989573, -1.4344193 53.4993785, -1.4344411 53.4994167)"
59993908,,Millmount Road,residential,False,False,32.992,,,"LINESTRING (-1.4344411 53.4994167, -1.4346017 53.4996976)"
59993908,,Millmount Road,residential,False,True,54.826,,,"LINESTRING (-1.4344411 53.4994167, -1.4344193 53.4993785, -1.4341403 53.4989573)"
59993926,,Hillside Drive,residential,False,False,203.904,,,"LINESTRING (-1.4344411 53.4994167, -1.4336146 53.4996338, -1.4334001 53.4996146, -1.4322341 53.4986757)"
55301646,,Millhouses Street,residential,False,False,75.87700000000001,,,"LINESTRING (-1.4322341 53.4986757, -1.4318449 53.49879, -1.4316102 53.4988437, -1.431397 53.4988704, -1.4311571 53.4988961)"
55301646,,Millhouses Street,residential,False,True,170.914,,,"LINESTRING (-1.4322341 53.4986757, -1.4330386 53.498431, -1.433103 53.4984141, -1.4340401 53.4981224, -1.4345335 53.4979747)"
59993926,,Hillside Drive,residential,False,True,203.904,,,"LINESTRING (-1.4322341 53.4986757, -1.4334001 53.4996146, -1.4336146 53.4996338, -1.4344411 53.4994167)"
59993938,,Southlea Close,residential,False,False,50.078,,,"LINESTRING (-1.4359106 53.4982489, -1.435578 53.4983574, -1.4352769 53.4984931)"
59993897,,Southlea Avenue,residential,False,False,54.964,,,"LINESTRING (-1.4352769 53.4984931, -1.4357926 53.4988807)"
59993897,,Southlea Avenue,residential,False,True,75.767,,,"LINESTRING (-1.4352769 53.4984931, -1.4345335 53.4979747)"
59993938,,Southlea Close,residential,False,True,50.078,,,"LINESTRING (-1.4352769 53.4984931, -1.435578 53.4983574, -1.4359106 53.4982489)"
55301646,,Millhouses Street,residential,False,True,75.87700000000001,,,"LINESTRING (-1.4311571 53.4988961, -1.431397 53.4988704, -1.4316102 53.4988437, -1.4318449 53.49879, -1.4322341 53.4986757)"
59993972,,Gill Street,residential,False,False,147.11299999999997,,,"LINESTRING (-1.4311571 53.4988961, -1.4324082 53.4998926, -1.4324297 53.4999121, -1.4324361 53.4999287, -1.4324217 53.4999667)"
"[235670010, 59993972]",,"['Gill Street', 'Greenacre Close']",residential,False,True,97.607,,,"LINESTRING (-1.4311571 53.4988961, -1.4307699 53.4985288, -1.4307423 53.4984526, -1.4305623 53.4982827, -1.4307769 53.4981774)"
724798519,B6097,King Street,secondary,False,False,19.182,,,"LINESTRING (-1.4324217 53.4999667, -1.4327019 53.5000112)"
724798519,B6097,King Street,secondary,False,True,72.566,,,"LINESTRING (-1.4324217 53.4999667, -1.4313543 53.4998158)"
59993972,,Gill Street,residential,False,True,147.113,,,"LINESTRING (-1.4324217 53.4999667, -1.4324361 53.4999287, -1.4324297 53.4999121, -1.4324082 53.4998926, -1.4311571 53.4988961)"
59993984,,Royal Court,residential,False,False,101.243,,,"LINESTRING (-1.4312972 53.5007314, -1.4318658 53.500623, -1.4321126 53.5005272, -1.4327376 53.5004483)"
59993987,,Rock Mount,residential,False,True,18.823,,,"LINESTRING (-1.4327376 53.5004483, -1.4328207 53.5006102)"
59993984,,Royal Court,residential,False,True,101.243,,,"LINESTRING (-1.4327376 53.5004483, -1.4321126 53.5005272, -1.4318658 53.500623, -1.4312972 53.5007314)"
59993987,,Rock Mount,residential,False,False,50.545,,,"LINESTRING (-1.4327376 53.5004483, -1.4326356 53.5002608, -1.4326175 53.5002172, -1.4326242 53.5001757, -1.4326537 53.5001087, -1.4327019 53.5000112)"
59993987,,Rock Mount,residential,False,False,18.823,,,"LINESTRING (-1.4328207 53.5006102, -1.4327376 53.5004483)"
724798519,B6097,King Street,secondary,False,False,57.694,,,"LINESTRING (-1.4327019 53.5000112, -1.4335529 53.5001251)"
724798519,B6097,King Street,secondary,False,True,19.182,,,"LINESTRING (-1.4327019 53.5000112, -1.4324217 53.4999667)"
59993987,,Rock Mount,residential,False,True,50.545,,,"LINESTRING (-1.4327019 53.5000112, -1.4326537 53.5001087, -1.4326242 53.5001757, -1.4326175 53.5002172, -1.4326356 53.5002608, -1.4327376 53.5004483)"
724798519,B6097,King Street,secondary,False,False,48.4,,,"LINESTRING (-1.4349546 53.5003132, -1.4356424 53.5004618)"
724798519,B6097,King Street,secondary,False,True,19.78,,,"LINESTRING (-1.4349546 53.5003132, -1.4346654 53.5002679)"
59993989,,Victoria Street,residential,False,False,106.048,,,"LINESTRING (-1.4349546 53.5003132, -1.4346437 53.5007467, -1.4344944 53.5009548, -1.4341527 53.5011107)"
724798519,B6097,King Street,secondary,False,True,48.4,,,"LINESTRING (-1.4356424 53.5004618, -1.4349546 53.5003132)"
59994055,,Fitzwilliam Close,residential,False,False,51.629999999999995,,,"LINESTRING (-1.4356424 53.5004618, -1.4354258 53.5008501, -1.4353966 53.5009025)"
968840536,B6097,King Street,secondary,True,False,25.741000000000003,1,,"LINESTRING (-1.4356424 53.5004618, -1.4357556 53.5004669, -1.4358482 53.5004605, -1.4359193 53.500439, -1.436002 53.5004028)"
59994055,,Fitzwilliam Close,residential,False,True,51.629999999999995,,,"LINESTRING (-1.4353966 53.5009025, -1.4354258 53.5008501, -1.4356424 53.5004618)"
968840530,B6097,King Street,secondary,True,False,19.769,2,yes,"LINESTRING (-1.4363689 53.5006367, -1.436094 53.5005669)"
59994069,,Booth Street,residential,False,False,79.323,,,"LINESTRING (-1.4363689 53.5006367, -1.4359888 53.5012459, -1.4360116 53.501308)"
59994086,,Green Street,residential,False,False,13.864,,,"LINESTRING (-1.4360116 53.501308, -1.4358312 53.5013715)"
59994086,,Green Street,residential,False,True,20.546,,,"LINESTRING (-1.4360116 53.501308, -1.4362741 53.5012092)"
59994069,,Booth Street,residential,False,True,79.323,,,"LINESTRING (-1.4360116 53.501308, -1.4359888 53.5012459, -1.4363689 53.5006367)"
59994086,,Green Street,residential,False,False,20.546,,,"LINESTRING (-1.4362741 53.5012092, -1.4360116 53.501308)"
59994086,,Green Street,residential,False,False,76.086,,,"LINESTRING (-1.4358312 53.5013715, -1.4348623 53.5017404)"
59994086,,Green Street,residential,False,True,13.864,,,"LINESTRING (-1.4358312 53.5013715, -1.4360116 53.501308)"
59994102,,Manor Way,residential,False,False,212.408,,,"LINESTRING (-1.4358312 53.5013715, -1.4363513 53.5017732, -1.436469 53.5018421, -1.4366013 53.5018888, -1.4367436 53.5019165, -1.4368947 53.5019255, -1.4378552 53.5019164, -1.4380135 53.5019384, -1.4381254 53.5019722, -1.438228 53.5020205, -1.4384549 53.502186)"
55301642,,Cherry Tree Street,residential,False,False,65.292,,,"LINESTRING (-1.4332019 53.5023698, -1.4338286 53.5028235)"
59994086,,Green Street,residential,False,True,130.221,,,"LINESTRING (-1.4332019 53.5023698, -1.4348623 53.5017404)"
55301642,,Cherry Tree Street,residential,False,True,64.985,,,"LINESTRING (-1.4332019 53.5023698, -1.4327496 53.5020344, -1.4325731 53.5019211)"
228486907,,Manor House Close,residential,False,True,65.87299999999999,,,"LINESTRING (-1.4383246 53.5026356, -1.4386806 53.5024603, -1.4386894 53.5023906, -1.4384549 53.502186)"
59994110,,Mallin Croft,residential,False,False,19.055,,,"LINESTRING (-1.4372184 53.5014278, -1.4371365 53.5012635)"
1145362594,B6097,King Street,secondary,True,False,21.307,2,yes,"LINESTRING (-1.4370467 53.5008111, -1.4367492 53.5007376)"
59994110,,Mallin Croft,residential,False,True,52.16,,,"LINESTRING (-1.4370467 53.5008111, -1.4370027 53.5008725, -1.4369955 53.5009525, -1.4370253 53.5010325, -1.4370625 53.5011109, -1.4371003 53.5011907, -1.4371365 53.5012635)"
55301648,,Barber Street,residential,False,False,47.332,,,"LINESTRING (-1.4358416 53.5022606, -1.4361553 53.5023933, -1.4364434 53.5024899)"
55301648,,Barber Street,residential,False,True,87.041,,,"LINESTRING (-1.4358416 53.5022606, -1.4356292 53.5021461, -1.4350596 53.5018733, -1.4348623 53.5017404)"
