osmid,name,highway,maxspeed,oneway,reversed,length,lanes,ref,geometry,bridge,tunnel
123192899,Townsend Place,tertiary,30 mph,False,True,77.51599999999999,2,,"LINESTRING (-3.1563656 56.1142772, -3.1565884 56.1141932, -3.1574582 56.1139398)",,
29045765,Victoria Gardens,residential,20 mph,False,True,154.626,,,"LINESTRING (-3.1608533 56.1143161, -3.1627258 56.1152347)",,
35840007,West Albert Road,residential,20 mph,False,False,126.68,,,"LINESTRING (-3.1608533 56.1143161, -3.1598455 56.1146473, -3.1596187 56.1147218, -3.1593558 56.1148042, -3.1591137 56.114911)",,
35840007,West Albert Road,residential,20 mph,False,True,122.74,,,"LINESTRING (-3.1608533 56.1143161, -3.1610767 56.1142215, -3.1623594 56.1136001)",,
75568873,Volunteer's Green,unclassified,20 mph,False,False,112.342,,,"LINESTRING (-3.1587482 56.1065666, -3.1587607 56.1066614, -3.1587739 56.1067612, -3.1587799 56.106883, -3.1587357 56.1070226, -3.158516 56.1075604)",,
75572457,Nicol Street,primary,30 mph,False,True,54.641000000000005,3,A910,"LINESTRING (-3.1587482 56.1065666, -3.1582405 56.1065841, -3.1580151 56.1065859, -3.157868 56.1065861)",,
75654382,Park Place,tertiary,20 mph,False,False,63.897,,,"LINESTRING (-3.1618932 56.1093604, -3.1622335 56.108818)",,
"[219230379, 31001277, 219230373]",Hunter Place,tertiary,20 mph,False,False,139.38400000000001,,,"LINESTRING (-3.1618932 56.1093604, -3.1617956 56.1095097, -3.1615917 56.1098218, -3.1615477 56.1098994, -3.1614879 56.1100124, -3.1614719 56.1100513, -3.1614832 56.110108, -3.1615116 56.1101692, -3.1616201 56.1102575, -3.1616677 56.1102921, -3.1617555 56.1103569, -3.1618758 56.1104117, -3.1620138 56.1104468)",,
219230380,Whytescauseway,unclassified,20 mph,False,False,93.34,,,"LINESTRING (-3.1618932 56.1093604, -3.1627705 56.1095053, -3.1629592 56.109541, -3.1633296 56.1096111)",,
75560095,,tertiary,20 mph,False,False,46.977,,,"LINESTRING (-3.1620138 56.1104468, -3.1622215 56.1104706, -3.1627559 56.110532)",,
"[219230379, 219230373, 31001277]",Hunter Place,tertiary,20 mph,False,True,139.38400000000001,,,"LINESTRING (-3.1620138 56.1104468, -3.1618758 56.1104117, -3.1617555 56.1103569, -3.1616677 56.1102921, -3.1616201 56.1102575, -3.1615116 56.1101692, -3.1614832 56.110108, -3.1614719 56.1100513, -3.1614879 56.1100124, -3.1615477 56.1098994, -3.1615917 56.1098218, -3.1617956 56.1095097, -3.1618932 56.1093604)",,
230204479,Hunter Street,unclassified,20 mph,False,True,102.891,,,"LINESTRING (-3.1620138 56.1104468, -3.1619099 56.1104862, -3.1615601 56.1106187, -3.1607573 56.1110469)",,
75560095,,tertiary,20 mph,False,True,46.977,,,"LINESTRING (-3.1627559 56.110532, -3.1622215 56.1104706, -3.1620138 56.1104468)",,
123192908,Wemyssfield,tertiary,20 mph,False,False,149.042,2,,"LINESTRING (-3.1627559 56.110532, -3.1627977 56.1105399, -3.1629049 56.11056, -3.1630759 56.1106094, -3.163212 56.1106483, -3.1633355 56.1107065, -3.1634875 56.1107736, -3.1635925 56.1108418, -3.163656 56.1108872, -3.163737 56.1109452, -3.1638105 56.1109978, -3.163865 56.1110481, -3.163906 56.1110859, -3.1640217 56.1111926, -3.1641461 56.1113403, -3.1641817 56.1113883, -3.1642717 56.1115097)",,
31014798,St Brycedale Avenue,tertiary,30 mph,False,True,39.699,2,,"LINESTRING (-3.1624671 56.1121839, -3.1630017 56.1119874)",,
31018033,Gow Crescent,residential,20 mph,False,False,117.824,,,"LINESTRING (-3.1624671 56.1121839, -3.1634968 56.1130745)",,
31014798,St Brycedale Avenue,tertiary,30 mph,False,False,120.61500000000001,2,,"LINESTRING (-3.1624671 56.1121839, -3.1614406 56.1125674, -3.161319 56.1126128, -3.1608509 56.1127877)",,
31018033,Gow Crescent,residential,20 mph,False,True,117.824,,,"LINESTRING (-3.1634968 56.1130745, -3.1624671 56.1121839)",,
31018038,Sang Place,residential,20 mph,False,False,40.906,,,"LINESTRING (-3.1634968 56.1130745, -3.1638526 56.1133843)",,
31018034,Sang Road,residential,20 mph,False,False,91.58699999999999,,,"LINESTRING (-3.1634968 56.1130745, -3.1630521 56.11328, -3.1629055 56.1133477, -3.1623594 56.1136001)",,
31018034,Sang Road,residential,20 mph,False,True,103.973,,,"LINESTRING (-3.1634968 56.1130745, -3.1641133 56.1128123, -3.1644052 56.1126882, -3.1648302 56.1125074)",,
31018038,Sang Place,residential,20 mph,False,True,40.906,,,"LINESTRING (-3.1638526 56.1133843, -3.1634968 56.1130745)",,
12625248,Bennochy Road,secondary,30 mph,False,False,38.042,2,B925,"LINESTRING (-3.1648302 56.1125074, -3.1649667 56.1127534, -3.1650112 56.1128343)",,
12625248,Bennochy Road,secondary,30 mph,False,True,116.231,2,B925,"LINESTRING (-3.1648302 56.1125074, -3.1647364 56.1123291, -3.1645585 56.1120083, -3.1644338 56.1117835, -3.1643564 56.111644, -3.1642717 56.1115097)",,
31018034,Sang Road,residential,20 mph,False,False,103.973,,,"LINESTRING (-3.1648302 56.1125074, -3.1644052 56.1126882, -3.1641133 56.1128123, -3.1634968 56.1130745)",,
31018034,Sang Road,residential,20 mph,False,True,91.58699999999999,,,"LINESTRING (-3.1623594 56.1136001, -3.1629055 56.1133477, -3.1630521 56.11328, -3.1634968 56.1130745)",,
35840007,West Albert Road,residential,20 mph,False,False,122.74,,,"LINESTRING (-3.1623594 56.1136001, -3.1610767 56.1142215, -3.1608533 56.1143161)",,
35840009,Carlyle Road,residential,20 mph,False,False,130.027,,,"LINESTRING (-3.1623594 56.1136001, -3.1616731 56.1132305, -3.1608509 56.1127877)",,
35840009,Carlyle Road,residential,20 mph,False,True,149.133,,,"LINESTRING (-3.1623594 56.1136001, -3.1632759 56.1140977, -3.1635176 56.1141971, -3.1641822 56.1144705)",,
29045767,Townsend Crescent,residential,20 mph,False,False,150.83900000000003,,,"LINESTRING (-3.1591137 56.114911, -3.1587437 56.1147699, -3.1583652 56.1146079, -3.1580056 56.1143951, -3.1579222 56.114331, -3.1574582 56.1139398)",,
35840007,West Albert Road,residential,20 mph,False,True,126.68,,,"LINESTRING (-3.1591137 56.114911, -3.1593558 56.1148042, -3.1596187 56.1147218, -3.1598455 56.1146473, -3.1608533 56.1143161)",,
31358893,Esplanade,primary,30 mph,True,False,13.192,2,A921,"LINESTRING (-3.1560068 56.1102942, -3.1559228 56.1104032)",,
123192762,,primary,30 mph,False,False,10.856,,A921,"LINESTRING (-3.1560068 56.1102942, -3.15584 56.1102645)",,
40298976,Tolbooth Street,unclassified,30 mph,False,True,52.160000000000004,,,"LINESTRING (-3.1560068 56.1102942, -3.1560932 56.1103234, -3.1567265 56.1105371)",,
40298976,Tolbooth Street,unclassified,30 mph,False,False,52.160000000000004,,,"LINESTRING (-3.1567265 56.1105371, -3.1560932 56.1103234, -3.1560068 56.1102942)",,
40307241,Glasswork Street,unclassified,20 mph,True,False,42.987,1,,"LINESTRING (-3.1600813 56.1078082, -3.159411 56.1077095)",,
219230374,High Street,tertiary,20 mph,False,False,44.507,,,"LINESTRING (-3.1600813 56.1078082, -3.16004 56.1081013, -3.1600244 56.1082072)",,
219230374,High Street,tertiary,20 mph,False,True,103.493,,,"LINESTRING (-3.1600813 56.1078082, -3.1601113 56.1072495, -3.1601486 56.1068783)",,
40307242,Whytehouse Avenue,tertiary,20 mph,False,False,82.898,,,"LINESTRING (-3.1600244 56.1082072, -3.1602154 56.1082106, -3.1603467 56.1082129, -3.1612374 56.1082286, -3.1613606 56.1082319)",,
219230374,High Street,tertiary,20 mph,False,True,44.507,,,"LINESTRING (-3.1600244 56.1082072, -3.16004 56.1081013, -3.1600813 56.1078082)",,
"[384604841, 31001276]","['Whytescauseway', 'High Street']",unclassified,20 mph,True,False,117.338,,,"LINESTRING (-3.1600244 56.1082072, -3.1600174 56.1082737, -3.1599749 56.1086774, -3.1598788 56.1089708, -3.1598812 56.109005, -3.1599237 56.1090265, -3.1599581 56.1090324, -3.1603005 56.1090909)",,
460638905,Charlotte Street,tertiary,20 mph,False,False,101.565,,,"LINESTRING (-3.1600244 56.1082072, -3.1598443 56.1081774, -3.1597723 56.1081655, -3.1595201 56.1081237, -3.1592934 56.1080861, -3.1586676 56.1079824, -3.1584542 56.1079471)",,
75654270,Douglas Street,residential,20 mph,False,False,114.912,,,"LINESTRING (-3.1613606 56.1082319, -3.1613996 56.1071987)",,
40307242,Whytehouse Avenue,tertiary,20 mph,False,False,73.465,,,"LINESTRING (-3.1613606 56.1082319, -3.1614558 56.1082389, -3.1619891 56.1083475, -3.1624776 56.1084486)",,
40307242,Whytehouse Avenue,tertiary,20 mph,False,True,82.898,,,"LINESTRING (-3.1613606 56.1082319, -3.1612374 56.1082286, -3.1603467 56.1082129, -3.1602154 56.1082106, -3.1600244 56.1082072)",,
31001276,Whytescauseway,unclassified,20 mph,True,False,103.20400000000001,,,"LINESTRING (-3.1603005 56.1090909, -3.1605237 56.1091256, -3.1618932 56.1093604)",,
"[329109141, 40308221, 329109142]",Hill Street,unclassified,20 mph,True,False,350.10100000000006,,,"LINESTRING (-3.1603005 56.1090909, -3.1600914 56.1094807, -3.1600194 56.109615, -3.1598295 56.1100198, -3.1595886 56.1103784, -3.1594097 56.1106445, -3.1593291 56.1107913, -3.1593222 56.1108006, -3.1591378 56.111204, -3.1589408 56.1114044, -3.1588091 56.1115034, -3.158653 56.1116262, -3.1585505 56.1117068, -3.1585167 56.111732, -3.1581835 56.111972)",yes,
35840009,Carlyle Road,residential,20 mph,False,False,149.13299999999998,,,"LINESTRING (-3.1641822 56.1144705, -3.1635176 56.1141971, -3.1632759 56.1140977, -3.1623594 56.1136001)",,
75652656,Victoria Road,secondary,30 mph,False,False,82.846,2,B925,"LINESTRING (-3.1641186 56.1146866, -3.1639197 56.1147617, -3.1634493 56.1149185, -3.1630225 56.1151102)",,
75652760,Bennochy Road,secondary,30 mph,True,False,62.657,2,B925,"LINESTRING (-3.1641186 56.1146866, -3.1644456 56.1144734, -3.1645735 56.1143776, -3.1647459 56.1142453)",,
31014798,St Brycedale Avenue,tertiary,30 mph,False,False,39.699,2,,"LINESTRING (-3.1630017 56.1119874, -3.1624671 56.1121839)",,
31014798,St Brycedale Avenue,tertiary,30 mph,False,True,94.981,2,,"LINESTRING (-3.1630017 56.1119874, -3.1635486 56.1117799, -3.1638006 56.1116857, -3.1640152 56.1116055, -3.1642717 56.1115097)",,
52813201,St Brycedale Road,unclassified,20 mph,False,False,174.365,,,"LINESTRING (-3.1630017 56.1119874, -3.1629163 56.1119331, -3.1628256 56.1118835, -3.162495 56.1117492, -3.1621223 56.1115978, -3.1611949 56.11121, -3.1607573 56.1110469)",,
123192899,Townsend Place,tertiary,30 mph,False,False,11.742,2,,"LINESTRING (-3.1608509 56.1127877, -3.1606875 56.1128411)",,
31014798,St Brycedale Avenue,tertiary,30 mph,False,True,120.61500000000001,2,,"LINESTRING (-3.1608509 56.1127877, -3.161319 56.1126128, -3.1614406 56.1125674, -3.1624671 56.1121839)",,
35840009,Carlyle Road,residential,20 mph,False,True,130.027,,,"LINESTRING (-3.1608509 56.1127877, -3.1616731 56.1132305, -3.1623594 56.1136001)",,
123192899,Townsend Place,tertiary,30 mph,False,True,11.742,2,,"LINESTRING (-3.1606875 56.1128411, -3.1608509 56.1127877)",,
52813203,Kirk Wynd,unclassified,20 mph,False,False,110.035,,,"LINESTRING (-3.1606875 56.1128411, -3.1604486 56.1127493, -3.1598104 56.1125042, -3.1591465 56.1123643)",,
123192899,Townsend Place,tertiary,30 mph,False,False,234.58100000000002,2,,"LINESTRING (-3.1606875 56.1128411, -3.1592005 56.1133642, -3.1587827 56.1135073, -3.158113 56.1137347, -3.1576611 56.1138751, -3.1574582 56.1139398)",,
52813208,Oswalds Wynd,residential,30 mph,False,False,45.064,,,"LINESTRING (-3.1574582 56.1139398, -3.1571677 56.1135683)",,
29045767,Townsend Crescent,residential,20 mph,False,True,150.839,,,"LINESTRING (-3.1574582 56.1139398, -3.1579222 56.114331, -3.1580056 56.1143951, -3.1583652 56.1146079, -3.1587437 56.1147699, -3.1591137 56.114911)",,
123192899,Townsend Place,tertiary,30 mph,False,False,77.51599999999999,2,,"LINESTRING (-3.1574582 56.1139398, -3.1565884 56.1141932, -3.1563656 56.1142772)",,
123192899,Townsend Place,tertiary,30 mph,False,True,234.58100000000002,2,,"LINESTRING (-3.1574582 56.1139398, -3.1576611 56.1138751, -3.158113 56.1137347, -3.1587827 56.1135073, -3.1592005 56.1133642, -3.1606875 56.1128411)",,
123192869,Mitchell Street,tertiary,30 mph,False,True,70.715,,,"LINESTRING (-3.1554053 56.1152708, -3.1554675 56.1151436, -3.1557228 56.11466)",,
123192869,Mitchell Street,tertiary,30 mph,False,False,70.715,,,"LINESTRING (-3.1557228 56.11466, -3.1554675 56.1151436, -3.1554053 56.1152708)",,
123192869,Mitchell Street,tertiary,30 mph,False,True,58.425,,,"LINESTRING (-3.1557228 56.11466, -3.1558643 56.1145548, -3.1563656 56.1142772)",,
62200788,Ollerton Court,residential,,False,True,34.879,,,"LINESTRING (-3.163367 56.1153582, -3.1630225 56.1151102)",,
62200788,Ollerton Court,residential,,False,False,84.518,,,"LINESTRING (-3.163367 56.1153582, -3.163517 56.1154732, -3.1632205 56.1156287, -3.1630424 56.1155101, -3.163367 56.1153582)",,
62200788,Ollerton Court,residential,,False,True,84.518,,,"LINESTRING (-3.163367 56.1153582, -3.1630424 56.1155101, -3.1632205 56.1156287, -3.163517 56.1154732, -3.163367 56.1153582)",,
62200788,Ollerton Court,residential,,False,False,34.879,,,"LINESTRING (-3.1630225 56.1151102, -3.163367 56.1153582)",,
75652656,Victoria Road,secondary,30 mph,False,False,23.021,2,B925,"LINESTRING (-3.1630225 56.1151102, -3.1627258 56.1152347)",,
75652656,Victoria Road,secondary,30 mph,False,True,82.84599999999999,2,B925,"LINESTRING (-3.1630225 56.1151102, -3.1634493 56.1149185, -3.1639197 56.1147617, -3.1641186 56.1146866)",,
219230374,High Street,tertiary,20 mph,False,False,103.493,,,"LINESTRING (-3.1601486 56.1068783, -3.1601113 56.1072495, -3.1600813 56.1078082)",,
40306711,,primary,30 mph,False,False,9.397,,A921,"LINESTRING (-3.1577172 56.1065777, -3.157868 56.1065861)",,
511567888,Charlotte Street,tertiary,20 mph,False,True,7.348,,,"LINESTRING (-3.1572027 56.1077407, -3.1573138 56.1077637)",,
1134130250,Esplanade,primary,30 mph,True,False,14.029,2,A921,"LINESTRING (-3.1572027 56.1077407, -3.157353 56.1076464)",,
123192762,,primary,30 mph,False,True,10.856,,A921,"LINESTRING (-3.15584 56.1102645, -3.1560068 56.1102942)",,
"[887954114, 524981620]",Esplanade,primary,30 mph,True,False,293.104,2,A921,"LINESTRING (-3.15584 56.1102645, -3.155892 56.1101743, -3.1563327 56.1094093, -3.1567022 56.1086935, -3.1569377 56.1082431, -3.1569909 56.1081413, -3.1572027 56.1077407)",,
75568873,Volunteer's Green,unclassified,20 mph,False,False,43.242000000000004,,,"LINESTRING (-3.158516 56.1075604, -3.1584675 56.1077379, -3.1584542 56.1079471)",,
75568873,Volunteer's Green,unclassified,20 mph,False,True,112.34200000000001,,,"LINESTRING (-3.158516 56.1075604, -3.1587357 56.1070226, -3.1587799 56.106883, -3.1587739 56.1067612, -3.1587607 56.1066614, -3.1587482 56.1065666)",,
524981641,Glasswork Street,unclassified,20 mph,False,True,57.91799999999999,1,,"LINESTRING (-3.158516 56.1075604, -3.1587518 56.1075997, -3.1588535 56.1076166, -3.1590396 56.1076476, -3.1591301 56.1076627, -3.159411 56.1077095)",,
75568873,Volunteer's Green,unclassified,20 mph,False,True,43.242000000000004,,,"LINESTRING (-3.1584542 56.1079471, -3.1584675 56.1077379, -3.158516 56.1075604)",,
"[1126700744, 460638905]",Charlotte Street,tertiary,20 mph,False,False,73.61300000000001,,,"LINESTRING (-3.1584542 56.1079471, -3.1581162 56.1078912, -3.1580314 56.1078772, -3.1579108 56.1078571, -3.1576213 56.1078092, -3.1574366 56.1077786, -3.1573138 56.1077637)",,
460638905,Charlotte Street,tertiary,20 mph,False,True,101.565,,,"LINESTRING (-3.1584542 56.1079471, -3.1586676 56.1079824, -3.1592934 56.1080861, -3.1595201 56.1081237, -3.1597723 56.1081655, -3.1598443 56.1081774, -3.1600244 56.1082072)",,
75654339,South Fergus Place,residential,20 mph,True,False,103.219,,,"LINESTRING (-3.1633296 56.1096111, -3.1641337 56.1087983)",,
75654374,Wemyssfield,unclassified,20 mph,True,False,108.40199999999999,,,"LINESTRING (-3.1633296 56.1096111, -3.1629651 56.1101962, -3.1628472 56.1103855, -3.162794 56.1104709, -3.1627559 56.110532)",,
219230380,Whytescauseway,unclassified,20 mph,False,True,93.34,,,"LINESTRING (-3.1633296 56.1096111, -3.1629592 56.109541, -3.1627705 56.1095053, -3.1618932 56.1093604)",,
938214094,,unclassified,20 mph,False,True,13.408,,,"LINESTRING (-3.1547898 56.1122712, -3.1545848 56.1122328)",,
938214076,,unclassified,20 mph,True,False,94.751,,,"LINESTRING (-3.1547898 56.1122712, -3.1544522 56.1128036, -3.1543278 56.1129635, -3.1541871 56.113045)",,
93548805,Adam Smith Court,residential,20 mph,False,True,76.499,,,"LINESTRING (-3.1556013 56.1117945, -3.1558023 56.1118572, -3.1556428 56.1120249, -3.1550389 56.1118722)",,
75568310,Esplanade,primary,30 mph,False,False,41.205,2,A921,"LINESTRING (-3.1548481 56.1118279, -3.15507 56.1114786)",,
75569414,,unclassified,20 mph,False,True,12.814,,,"LINESTRING (-3.1548481 56.1118279, -3.1550389 56.1118722)",,
75568310,Esplanade,primary,30 mph,False,True,47.891,2,A921,"LINESTRING (-3.1548481 56.1118279, -3.1546433 56.1121434, -3.1545848 56.1122328)",,
75569414,,unclassified,20 mph,False,False,12.814,,,"LINESTRING (-3.1550389 56.1118722, -3.1548481 56.1118279)",,
93548805,Adam Smith Court,residential,20 mph,False,False,76.499,,,"LINESTRING (-3.1550389 56.1118722, -3.1556428 56.1120249, -3.1558023 56.1118572, -3.1556013 56.1117945)",,
5183952,Williamson's Quay,residential,30 mph,False,False,69.306,,,"LINESTRING (-3.1516303 56.1133836, -3.1518267 56.1134225, -3.1524263 56.1135293, -3.152567 56.1135914, -3.1526298 56.1136352)",,
5183952,Williamson's Quay,residential,30 mph,False,False,81.50399999999999,,,"LINESTRING (-3.1526298 56.1136352, -3.152767 56.1135963, -3.1529598 56.1135976, -3.1531475 56.1136008, -3.1533459 56.1135642, -3.1534479 56.1135454, -3.153742 56.113455, -3.1538575 56.1134244)",,
5183952,Williamson's Quay,residential,30 mph,False,True,69.306,,,"LINESTRING (-3.1526298 56.1136352, -3.152567 56.1135914, -3.1524263 56.1135293, -3.1518267 56.1134225, -3.1516303 56.1133836)",,
75569861,Williamson's Quay,residential,30 mph,False,False,28.048000000000002,,,"LINESTRING (-3.1526298 56.1136352, -3.1525814 56.1136624, -3.1525434 56.1137277, -3.1525419 56.1137908, -3.1525171 56.1138718)",,
75569861,Williamson's Quay,residential,30 mph,False,False,17.371,,,"LINESTRING (-3.1525171 56.1138718, -3.1523961 56.1140127)",,
75569861,Williamson's Quay,residential,30 mph,False,True,28.048000000000002,,,"LINESTRING (-3.1525171 56.1138718, -3.1525419 56.1137908, -3.1525434 56.1137277, -3.1525814 56.1136624, -3.1526298 56.1136352)",,
75569882,Williamson's Quay,residential,30 mph,False,False,26.767,,,"LINESTRING (-3.1525171 56.1138718, -3.1527359 56.1139174, -3.1528587 56.1139583, -3.15289 56.1139836)",,
75569861,Williamson's Quay,residential,30 mph,False,True,17.371,,,"LINESTRING (-3.1523961 56.1140127, -3.1525171 56.1138718)",,
75569882,Williamson's Quay,residential,30 mph,False,True,26.767000000000003,,,"LINESTRING (-3.15289 56.1139836, -3.1528587 56.1139583, -3.1527359 56.1139174, -3.1525171 56.1138718)",,
75568310,Esplanade,primary,30 mph,False,False,54.55,2,A921,"LINESTRING (-3.1542864 56.1126943, -3.1545848 56.1122328)",,
971654613,Esplanade,primary,30 mph,True,False,39.479,2,A921,"LINESTRING (-3.1542864 56.1126943, -3.1541871 56.113045)",,
"[75570010, 459216941]",High Street,unclassified,"['20 mph', '30 mph']",True,False,194.446,1,,"LINESTRING (-3.1564853 56.1123846, -3.1559786 56.1125207, -3.1556688 56.1126138, -3.155458 56.1127214, -3.1553109 56.1128103, -3.1548777 56.1130807, -3.1546511 56.1132088, -3.1544278 56.1133118, -3.1543116 56.1133585, -3.1540063 56.1133975)",,
"[328779405, 75654766]","['Hill Place', 'Oswalds Wynd']",unclassified,20 mph,False,False,162.00799999999998,1,,"LINESTRING (-3.1564853 56.1123846, -3.1566981 56.112795, -3.156698 56.1128203, -3.156698 56.1128378, -3.1566721 56.1128745, -3.156477 56.1129867, -3.15642 56.1130576, -3.1563262 56.1131742, -3.1562745 56.1132385, -3.1561655 56.113374, -3.1559045 56.1135547, -3.1558225 56.1136815)",,
22889781,Bennochy Road,tertiary,30 mph,False,False,8.432,,,"LINESTRING (-3.1647459 56.1142453, -3.1648638 56.1142831)",,
75653037,Bennochy Road,secondary,30 mph,True,False,161.73399999999998,2,B925,"LINESTRING (-3.1647459 56.1142453, -3.1649314 56.1140128, -3.1650168 56.1138833, -3.1650802 56.1137615, -3.1651088 56.1136659, -3.1651296 56.113573, -3.165134 56.1135531, -3.1651371 56.1134101, -3.1651245 56.1132407, -3.1650301 56.1129833, -3.1650251 56.1129437, -3.1650112 56.1128343)",,
75654349,West Fergus Place,tertiary,20 mph,False,False,1.671,2,,"LINESTRING (-3.1641337 56.1087983, -3.1641564 56.1088064)",,
384652560,Whytehouse Avenue,tertiary,20 mph,False,True,36.308,,,"LINESTRING (-3.1641337 56.1087983, -3.1635917 56.1086747)",,
75654270,Douglas Street,residential,20 mph,False,True,114.912,,,"LINESTRING (-3.1613996 56.1071987, -3.1613606 56.1082319)",,
75654276,David Street,residential,20 mph,False,False,181.601,,,"LINESTRING (-3.1613996 56.1071987, -3.1640979 56.1078337)",,
75654270,Douglas Street,residential,20 mph,False,False,93.544,,,"LINESTRING (-3.1613996 56.1071987, -3.1613996 56.1071075, -3.1613996 56.1068667, -3.1614014 56.1068591, -3.1614109 56.1068185, -3.1614563 56.1067742, -3.1614847 56.1067537, -3.1615121 56.106736, -3.1615506 56.1067287, -3.1616173 56.1067221, -3.1621385 56.1067959)",,
75654276,David Street,residential,20 mph,False,False,71.992,,,"LINESTRING (-3.1640979 56.1078337, -3.165168 56.1080849)",,
75654276,David Street,residential,20 mph,False,True,181.601,,,"LINESTRING (-3.1640979 56.1078337, -3.1613996 56.1071987)",,
75654321,George Street,residential,20 mph,False,True,98.642,,,"LINESTRING (-3.1640979 56.1078337, -3.1635917 56.1086747)",,
75654276,David Street,residential,20 mph,False,True,71.992,,,"LINESTRING (-3.165168 56.1080849, -3.1640979 56.1078337)",,
384604845,South Fergus Place,residential,20 mph,False,True,101.837,,,"LINESTRING (-3.165168 56.1080849, -3.1641564 56.1088064)",,
75654321,George Street,residential,20 mph,False,False,98.642,,,"LINESTRING (-3.1635917 56.1086747, -3.1640979 56.1078337)",,
384652560,Whytehouse Avenue,tertiary,20 mph,False,False,36.308,,,"LINESTRING (-3.1635917 56.1086747, -3.1641337 56.1087983)",,
384652560,Whytehouse Avenue,tertiary,20 mph,False,True,73.513,,,"LINESTRING (-3.1635917 56.1086747, -3.162788 56.1085097, -3.1624776 56.1084486)",,
75654382,Park Place,tertiary,20 mph,False,True,43.775,,,"LINESTRING (-3.1624776 56.1084486, -3.1622335 56.108818)",,
40307242,Whytehouse Avenue,tertiary,20 mph,False,True,73.46499999999999,,,"LINESTRING (-3.1624776 56.1084486, -3.1619891 56.1083475, -3.1614558 56.1082389, -3.1613606 56.1082319)",,
384652560,Whytehouse Avenue,tertiary,20 mph,False,False,73.513,,,"LINESTRING (-3.1624776 56.1084486, -3.162788 56.1085097, -3.1635917 56.1086747)",,
