osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,junction,bridge,lanes
37908326,False,,Creighton Grove,residential,,False,66.023,"LINESTRING (-4.1781484 55.763267, -4.1776998 55.7634054, -4.1776322 55.7634406, -4.1772764 55.7635971)",,,
37908326,False,,Creighton Grove,residential,,True,66.023,"LINESTRING (-4.1772764 55.7635971, -4.1776322 55.7634406, -4.1776998 55.7634054, -4.1781484 55.763267)",,,
38061056,False,,Telford Road,residential,,False,60.17999999999999,"LINESTRING (-4.1719306 55.7571662, -4.1720992 55.7571785, -4.1722534 55.7571917, -4.1724076 55.7572048, -4.1726355 55.7572243, -4.172882 55.7572454)",,,
158504161,False,,The Murray Road,tertiary,,False,74.91300000000001,"LINESTRING (-4.1719306 55.7571662, -4.1718405 55.7574882, -4.1717258 55.7578299)",,,
158504161,False,,The Murray Road,tertiary,,True,151.285,"LINESTRING (-4.1719306 55.7571662, -4.1719572 55.7569859, -4.1720516 55.7565487, -4.1721547 55.7561485, -4.1722858 55.7558219)",,,
38061056,False,,Telford Road,residential,,False,37.848,"LINESTRING (-4.172882 55.7572454, -4.173127 55.75729, -4.1732383 55.7573324, -4.1734024 55.7574088)",,,
38061056,False,,Telford Road,residential,,True,60.18,"LINESTRING (-4.172882 55.7572454, -4.1726355 55.7572243, -4.1724076 55.7572048, -4.1722534 55.7571917, -4.1720992 55.7571785, -4.1719306 55.7571662)",,,
61013192,False,,Lairhills Road,residential,,False,54.788,"LINESTRING (-4.172882 55.7572454, -4.1729002 55.7571707, -4.1729592 55.7570139, -4.1730957 55.7567686)",,,
38061056,False,,Telford Road,residential,,False,97.194,"LINESTRING (-4.1734024 55.7574088, -4.1738745 55.7576412, -4.1742715 55.7577438, -4.1743157 55.7577506, -4.1747435 55.7578163)",,,
38061056,False,,Telford Road,residential,,True,37.848,"LINESTRING (-4.1734024 55.7574088, -4.1732383 55.7573324, -4.173127 55.75729, -4.172882 55.7572454)",,,
84752277,False,,Sinclair Place,residential,,True,48.062,"LINESTRING (-4.1734024 55.7574088, -4.1732456 55.7575341, -4.1732182 55.7576555, -4.1731727 55.75781)",,,
38061056,False,,Telford Road,residential,,False,74.439,"LINESTRING (-4.1747435 55.7578163, -4.1750431 55.7578377, -4.1759237 55.7579008)",,,
38061056,False,,Telford Road,residential,,True,97.194,"LINESTRING (-4.1747435 55.7578163, -4.1743157 55.7577506, -4.1742715 55.7577438, -4.1738745 55.7576412, -4.1734024 55.7574088)",,,
84752259,False,,Sinclair Park,residential,,True,44.376000000000005,"LINESTRING (-4.1747435 55.7578163, -4.1746647 55.7580852, -4.1746303 55.7581095, -4.1745968 55.7582031)",,,
84752291,False,,Denholm Green,residential,,True,57.605,"LINESTRING (-4.1759237 55.7579008, -4.1757905 55.7584134)",,,
38061056,False,,Telford Road,residential,,False,60.995,"LINESTRING (-4.1759237 55.7579008, -4.176385 55.757925, -4.1768893 55.7578767)",,,
38061056,False,,Telford Road,residential,,True,74.439,"LINESTRING (-4.1759237 55.7579008, -4.1750431 55.7578377, -4.1747435 55.7578163)",,,
38061056,False,,Telford Road,residential,,False,30.145,"LINESTRING (-4.1768893 55.7578767, -4.1773442 55.7577874)",,,
38061056,False,,Telford Road,residential,,True,60.995,"LINESTRING (-4.1768893 55.7578767, -4.176385 55.757925, -4.1759237 55.7579008)",,,
782661300,False,,Denholm Crescent,residential,,True,99.28699999999999,"LINESTRING (-4.1768893 55.7578767, -4.177115 55.7581948, -4.17721 55.7582565, -4.1773081 55.7582992, -4.1777061 55.7583341, -4.1780061 55.7583687)",,,
38061056,False,,Telford Road,residential,,True,30.145,"LINESTRING (-4.1773442 55.7577874, -4.1768893 55.7578767)",,,
38061056,False,,Telford Road,residential,,False,71.564,"LINESTRING (-4.1773442 55.7577874, -4.1775805 55.7577971, -4.1779123 55.757835, -4.1784678 55.7579024)",,,
"[84752262, 84752295]",False,,"['Muirhouse Lane', 'Bell Green West']",residential,,True,95.27399999999999,"LINESTRING (-4.1773442 55.7577874, -4.1773057 55.7576831, -4.1772397 55.7575289, -4.1772282 55.757502, -4.1771637 55.7574401, -4.1770599 55.7573921, -4.1766902 55.7573536, -4.1766541 55.7574576, -4.1766264 55.7575555)",,,
38061056,False,,Telford Road,residential,,False,52.176,"LINESTRING (-4.1784678 55.7579024, -4.1792867 55.757991)",,,
38061056,False,,Telford Road,residential,,True,71.564,"LINESTRING (-4.1784678 55.7579024, -4.1779123 55.757835, -4.1775805 55.7577971, -4.1773442 55.7577874)",,,
84752252,False,,Denholm Crescent,residential,,True,56.107,"LINESTRING (-4.1784678 55.7579024, -4.1784226 55.7580133, -4.1782704 55.7583946)",,,
38061056,False,,Telford Road,residential,,True,52.176,"LINESTRING (-4.1792867 55.757991, -4.1784678 55.7579024)",,,
38061056,False,,Telford Road,residential,,False,154.55499999999998,"LINESTRING (-4.1792867 55.757991, -4.179435 55.7579998, -4.1796809 55.7580426, -4.1798601 55.7580738, -4.180108 55.7581557, -4.1801744 55.75819, -4.180276 55.7582668, -4.1806641 55.7584932, -4.1808612 55.7585751, -4.1811418 55.7586662, -4.1813403 55.7586814)",,,
38061069,False,,Baird Hill,residential,,False,66.17,"LINESTRING (-4.1792867 55.757991, -4.179432 55.7576714, -4.1795461 55.7574141)",,,
84752285,False,,Murdoch Road,residential,,False,66.066,"LINESTRING (-4.1795461 55.7574141, -4.1785633 55.7571969)",,,
38061069,False,,Baird Hill,residential,,False,193.29299999999995,"LINESTRING (-4.1795461 55.7574141, -4.1797003 55.7570979, -4.1799577 55.7565787, -4.180065 55.756301, -4.1801394 55.756167, -4.1801723 55.7561078, -4.1803439 55.7557353)",,,
38061069,False,,Baird Hill,residential,,True,66.17,"LINESTRING (-4.1795461 55.7574141, -4.179432 55.7576714, -4.1792867 55.757991)",,,
38061069,False,,Baird Hill,residential,,True,193.29299999999998,"LINESTRING (-4.1803439 55.7557353, -4.1801723 55.7561078, -4.1801394 55.756167, -4.180065 55.756301, -4.1799577 55.7565787, -4.1797003 55.7570979, -4.1795461 55.7574141)",,,
38061072,False,,Hillview,residential,,True,68.38300000000001,"LINESTRING (-4.1803439 55.7557353, -4.180493 55.7557678, -4.1809579 55.7557916, -4.1810242 55.7558368, -4.1810382 55.7558942, -4.1810197 55.7560396)",,,
38061072,False,,Hillview,residential,,False,68.383,"LINESTRING (-4.1810197 55.7560396, -4.1810382 55.7558942, -4.1810242 55.7558368, -4.1809579 55.7557916, -4.180493 55.7557678, -4.1803439 55.7557353)",,,
61013192,False,,Lairhills Road,residential,,False,20.938,"LINESTRING (-4.1730957 55.7567686, -4.1732411 55.756599)",,,
84752264,False,,Todhills North,residential,30 mph,True,56.562,"LINESTRING (-4.1730957 55.7567686, -4.1723 55.7565272)",,,2
61013192,False,,Lairhills Road,residential,,True,54.788,"LINESTRING (-4.1730957 55.7567686, -4.1729592 55.7570139, -4.1729002 55.7571707, -4.172882 55.7572454)",,,
169889132,False,,Livingstone Drive,residential,,False,76.13799999999999,"LINESTRING (-4.187558 55.7586812, -4.1872854 55.7585612, -4.1871722 55.7584728, -4.1871206 55.7583913, -4.1870859 55.7583056, -4.1870955 55.7582198, -4.1871597 55.7581047)",,,
169889132,False,,Livingstone Drive,residential,,True,86.70400000000001,"LINESTRING (-4.1871595 55.756387, -4.1872486 55.756656, -4.1873821 55.7569409, -4.187448 55.7571491)",,,
38061056,False,,Telford Road,residential,,True,92.643,"LINESTRING (-4.1871597 55.7581047, -4.1869473 55.7580608, -4.1868146 55.7580738, -4.1863537 55.7582303, -4.185898 55.758385, -4.1858559 55.7583993)",,,
169889132,False,,Livingstone Drive,residential,,False,97.602,"LINESTRING (-4.1871597 55.7581047, -4.187468 55.7577423, -4.1874815 55.757668, -4.1874599 55.7572669)",,,
169889132,False,,Livingstone Drive,residential,,True,76.138,"LINESTRING (-4.1871597 55.7581047, -4.1870955 55.7582198, -4.1870859 55.7583056, -4.1871206 55.7583913, -4.1871722 55.7584728, -4.1872854 55.7585612, -4.187558 55.7586812)",,,
169889132,False,,Livingstone Drive,residential,,False,13.12,"LINESTRING (-4.1874599 55.7572669, -4.187448 55.7571491)",,,
85134749,False,,Hume Place,residential,,True,51.38199999999999,"LINESTRING (-4.1874599 55.7572669, -4.1872779 55.7572738, -4.1871539 55.7572844, -4.1869583 55.7573494, -4.1867984 55.7574066, -4.1867212 55.7574394)",,,
169889132,False,,Livingstone Drive,residential,,True,97.602,"LINESTRING (-4.1874599 55.7572669, -4.1874815 55.757668, -4.187468 55.7577423, -4.1871597 55.7581047)",,,
38061056,False,,Telford Road,residential,,False,98.497,"LINESTRING (-4.1823655 55.7588049, -4.1839183 55.7589507)",,,
38061056,False,,Telford Road,residential,,True,60.132,"LINESTRING (-4.1823655 55.7588049, -4.181425 55.7586936)",,,
85134714,False,,Mid Park,residential,,True,62.474000000000004,"LINESTRING (-4.1823655 55.7588049, -4.1824747 55.7583771, -4.1825517 55.7582549)",,,
38061056,False,,Telford Road,residential,,False,70.381,"LINESTRING (-4.1850861 55.7588245, -4.1851652 55.7586875, -4.1852309 55.7586351, -4.1853094 55.758591, -4.1858559 55.7583993)",,,
38061056,False,,Telford Road,residential,,True,82.44,"LINESTRING (-4.1850861 55.7588245, -4.1849869 55.7589279, -4.1849543 55.7589408, -4.1848823 55.7589694, -4.1847536 55.7589973, -4.1845847 55.7590052, -4.1842872 55.7589819, -4.1839183 55.7589507)",,,
85134735,False,,Dicks Park,residential,,True,66.771,"LINESTRING (-4.1850861 55.7588245, -4.185397 55.758937, -4.185453 55.7589654, -4.1854959 55.7589872, -4.1856162 55.7590714, -4.185704 55.7591613, -4.1857588 55.7592637)",,,
61131531,False,,Cloverhill View,residential,,True,211.269,"LINESTRING (-4.1870281 55.7625309, -4.1867967 55.7626193, -4.1865557 55.7627115, -4.1862231 55.7628926, -4.1859763 55.7630857, -4.1856759 55.7633513, -4.1852789 55.7635867, -4.184882 55.7637074, -4.1845708 55.7637738)",,,
686431457,False,,Blacklands Road,tertiary,,False,66.89999999999999,"LINESTRING (-4.1870281 55.7625309, -4.1873714 55.7628509, -4.1874328 55.7629479, -4.1874128 55.7630723)",,,
686431457,False,,Blacklands Road,tertiary,,True,52.991,"LINESTRING (-4.1870281 55.7625309, -4.186556 55.7621688, -4.1865277 55.7621464)",,,
686431457,False,,Blacklands Road,tertiary,,False,33.162,"LINESTRING (-4.1859659 55.7641124, -4.1857348 55.7643808)",,,
686431457,False,,Blacklands Road,tertiary,,True,148.621,"LINESTRING (-4.1859659 55.7641124, -4.1866835 55.7634543, -4.1867491 55.7633941, -4.1871997 55.7631949, -4.1874128 55.7630723)",,,
686431457,False,,Blacklands Road,tertiary,,True,33.162,"LINESTRING (-4.1857348 55.7643808, -4.1859659 55.7641124)",,,
85556125,False,,Kirktonholme Road,tertiary,30 mph,False,50.583,"LINESTRING (-4.1857348 55.7643808, -4.1855483 55.7643595, -4.1853626 55.7643474, -4.1849317 55.7643366)",,,
61131529,False,,Park Terrace,residential,,True,66.529,"LINESTRING (-4.1849317 55.7643366, -4.1845708 55.7637738)",,,
85556125,False,,Kirktonholme Road,tertiary,30 mph,False,65.53999999999999,"LINESTRING (-4.1849317 55.7643366, -4.1846454 55.7643642, -4.1838991 55.7644362)",,,
85556125,False,,Kirktonholme Road,tertiary,30 mph,True,50.583,"LINESTRING (-4.1849317 55.7643366, -4.1853626 55.7643474, -4.1855483 55.7643595, -4.1857348 55.7643808)",,,
85556125,False,,Kirktonholme Road,tertiary,30 mph,False,8.801,"LINESTRING (-4.1838991 55.7644362, -4.1837608 55.7644507)",,,
85556125,False,,Kirktonholme Road,tertiary,30 mph,True,65.53999999999999,"LINESTRING (-4.1838991 55.7644362, -4.1846454 55.7643642, -4.1849317 55.7643366)",,,
61123324,True,,Murrayhill,tertiary,50 mph,False,32.287,"LINESTRING (-4.1871473 55.759764, -4.1871368 55.7598803, -4.187158 55.7599614, -4.1871884 55.7600275, -4.187199 55.7600504)",,,
710759167,False,,Rothesay Street,tertiary,,False,9.211,"LINESTRING (-4.1855982 55.7612825, -4.185664 55.7613566)",,,
"[45376093, 45376094]",False,,Rothesay Street,tertiary,30 mph,True,987.8290000000002,"LINESTRING (-4.1855982 55.7612825, -4.1855567 55.7612263, -4.1855211 55.761178, -4.1855035 55.7611282, -4.1855034 55.7610953, -4.1855163 55.76106, -4.1855403 55.761032, -4.1856938 55.7609379, -4.185759 55.7608951, -4.1858277 55.7608409, -4.1858795 55.760782, -4.1859173 55.7607152, -4.1859395 55.7606524, -4.1859473 55.7606064, -4.1859491 55.7605594, -4.1859421 55.760518, -4.1859147 55.7604705, -4.1858652 55.7604192, -4.1858099 55.7603758, -4.1857373 55.7603293, -4.1856495 55.7602955, -4.1851949 55.7601715, -4.184603 55.7600175, -4.1842908 55.7599475, -4.184013 55.7598956, -4.1836882 55.7598519, -4.1832027 55.7597855, -4.1829771 55.759756, -4.1825265 55.7596862, -4.1816618 55.7595583, -4.1811937 55.7594897, -4.1807109 55.7594286, -4.1802791 55.7593765, -4.1796839 55.7593019, -4.1793905 55.7592651, -4.1789401 55.7592185, -4.1785114 55.7591741, -4.1773555 55.7590683, -4.1761371 55.758965, -4.1757355 55.7589309, -4.1752033 55.758892, -4.1745029 55.7588453, -4.1739666 55.7588324, -4.1738025 55.7588254, -4.1733909 55.7588164, -4.1729264 55.7588058, -4.1728146 55.7588122, -4.1727031 55.7588252, -4.1725867 55.7588521, -4.172494 55.7588841, -4.1723968 55.7589272, -4.1723509 55.758955, -4.1723133 55.7589789)",,yes,
710759166,True,,Cornwall Street,tertiary,30 mph,False,115.17799999999998,"LINESTRING (-4.1855982 55.7612825, -4.1857973 55.7612221, -4.1858985 55.7611825, -4.1860056 55.7611281, -4.1860882 55.7610801, -4.1861629 55.7610253, -4.186231 55.7609636, -4.186325 55.7608514, -4.1864029 55.7607482, -4.1864709 55.7606316, -4.1864811 55.7605785, -4.1864545 55.7604421)",,,
444416610,True,A726,Righead Roundabout,trunk,50 mph,False,16.872,"LINESTRING (-4.1864545 55.7604421, -4.1863577 55.7603641, -4.1863299 55.7603097)",roundabout,yes,
61127512,False,,Andrew Street,unclassified,,False,220.063,"LINESTRING (-4.176065 55.7617181, -4.1760559 55.7618291, -4.1760147 55.7623315, -4.1759826 55.7627235, -4.1759804 55.7627503, -4.1759076 55.7627921, -4.1758271 55.7628072, -4.1748647 55.7627761, -4.174338 55.7627541)",,,
158889426,False,,Cornwall Street,tertiary,30 mph,True,91.80799999999999,"LINESTRING (-4.176065 55.7617181, -4.1755004 55.7617011, -4.1748138 55.7616804, -4.1746005 55.7616678)",,,
169889139,False,,Cornwall Street,tertiary,30 mph,False,64.188,"LINESTRING (-4.176065 55.7617181, -4.1767122 55.7617394, -4.1767802 55.7617408, -4.1768565 55.7617415, -4.1769228 55.7617422, -4.1770896 55.7617375)",,,
61128228,False,,Newlands Place,residential,,False,188.691,"LINESTRING (-4.1801214 55.7610905, -4.1790414 55.7615285, -4.17812 55.7617762, -4.1779007 55.7618454, -4.1778378 55.761863, -4.1777708 55.7618878, -4.1776904 55.7619127, -4.177582 55.7619315, -4.1775264 55.761937)",,,
37908325,False,,Brouster Hill,residential,,False,4.999,"LINESTRING (-4.1785797 55.7637279, -4.1786182 55.7637673)",,,
37908325,False,,Brouster Hill,residential,,True,57.92,"LINESTRING (-4.1785797 55.7637279, -4.1783918 55.7635314, -4.1781484 55.763267)",,,
