osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,junction
22975904,A379,Torwood Street,primary,30 mph,False,False,77.126,"LINESTRING (-3.5214019 50.4614182, -3.520349 50.4615966)",,
29321131,,The Terrace,unclassified,,False,True,144.488,"LINESTRING (-3.5214019 50.4614182, -3.5214647 50.4615197, -3.5215448 50.4615604, -3.5217715 50.4616328, -3.5222473 50.4616927, -3.5227807 50.4617333, -3.5232714 50.4617512)",,
30337469,,Parkhill Road,residential,,False,True,28.947000000000003,"LINESTRING (-3.5214019 50.4614182, -3.5213782 50.4612772, -3.5214133 50.4611608)",,
"[1089751202, 27938035]",A379,Torwood Street,primary,30 mph,False,True,134.22899999999998,"LINESTRING (-3.5214019 50.4614182, -3.5217022 50.4613762, -3.5221578 50.4613143, -3.5222031 50.4613081, -3.5226162 50.4612319, -3.522991 50.4611146, -3.5230356 50.4611033, -3.5232036 50.4610607)",3,
722293297,A379,Babbacombe Road,primary,30 mph,False,True,38.306,"LINESTRING (-3.5198329 50.4617002, -3.520349 50.4615966)",2,
22976767,,Torwood Gardens Road,residential,,False,False,36.398,"LINESTRING (-3.5198329 50.4617002, -3.5196692 50.4615933, -3.519562 50.46152, -3.5194706 50.4614682)",,
722293297,A379,Babbacombe Road,primary,30 mph,False,False,116.321,"LINESTRING (-3.5198329 50.4617002, -3.5196137 50.4617752, -3.5194433 50.4618325, -3.5189202 50.4620292, -3.5184566 50.4622658)",2,
25595304,,Braddons Hill Road East,residential,,False,False,242.66500000000002,"LINESTRING (-3.5172843 50.4630999, -3.5179009 50.4631897, -3.5180135 50.4632064, -3.5189942 50.4633521, -3.5200854 50.4634806, -3.5206417 50.4635371)",,
722293297,A379,Babbacombe Road,primary,30 mph,False,False,51.512,"LINESTRING (-3.5172843 50.4630999, -3.5171257 50.4631782, -3.5169861 50.4632179, -3.5168043 50.4632445, -3.5166169 50.4632392)",2,
722293297,A379,Babbacombe Road,primary,30 mph,False,True,124.556,"LINESTRING (-3.5172843 50.4630999, -3.5180854 50.4625, -3.5181792 50.4624456, -3.5184566 50.4622658)",2,
22977086,,Torwood Gardens Road,residential,,False,True,315.253,"LINESTRING (-3.5166169 50.4632392, -3.5166613 50.4628972, -3.5165577 50.4628769, -3.5162022 50.4628064, -3.5159897 50.4627546, -3.5156475 50.4626603, -3.5155603 50.462613, -3.5155349 50.4625992, -3.5155137 50.4625081, -3.5156219 50.4624354, -3.5162391 50.4621936, -3.5171025 50.4618722, -3.5173331 50.4618015, -3.5173701 50.461779, -3.5176146 50.4616183)",,
28237965,,Stitchill Road,residential,,False,False,77.538,"LINESTRING (-3.5166169 50.4632392, -3.5165964 50.4633631, -3.5165102 50.4636211, -3.5164408 50.4638239, -3.5164134 50.4639238)",,
722293297,A379,Babbacombe Road,primary,30 mph,False,True,51.512,"LINESTRING (-3.5166169 50.4632392, -3.5168043 50.4632445, -3.5169861 50.4632179, -3.5171257 50.4631782, -3.5172843 50.4630999)",2,
30337469,,Parkhill Road,residential,,False,False,45.738,"LINESTRING (-3.5219272 50.4607528, -3.5218834 50.4607841, -3.5216354 50.4609788, -3.5214611 50.4610211)",,
30337469,,Parkhill Road,residential,,False,False,15.898,"LINESTRING (-3.5214611 50.4610211, -3.5214133 50.4611608)",,
30337469,,Parkhill Road,residential,,False,True,45.738,"LINESTRING (-3.5214611 50.4610211, -3.5216354 50.4609788, -3.5218834 50.4607841, -3.5219272 50.4607528)",,
30337469,,Parkhill Road,residential,,False,True,15.898,"LINESTRING (-3.5214133 50.4611608, -3.5214611 50.4610211)",,
22976767,,Torwood Gardens Road,residential,,False,True,155.125,"LINESTRING (-3.5214133 50.4611608, -3.5210535 50.4610821, -3.5208379 50.4610668, -3.5203932 50.4611385, -3.5200481 50.4611928, -3.519707 50.4612561, -3.5195373 50.4613449, -3.5194706 50.4614682)",,
30337469,,Parkhill Road,residential,,False,False,28.947000000000003,"LINESTRING (-3.5214133 50.4611608, -3.5213782 50.4612772, -3.5214019 50.4614182)",,
22976226,,,primary,30 mph,True,False,13.692,"LINESTRING (-3.5236279 50.4609104, -3.5236796 50.4608996, -3.5237436 50.4609061, -3.5237627 50.4609128, -3.5237994 50.4609366)",,roundabout
22976227,,,primary,30 mph,True,False,27.434,"LINESTRING (-3.5265951 50.4614297, -3.5265863 50.461379, -3.5266191 50.4613328, -3.5266541 50.4613131, -3.5266825 50.4613041, -3.5267116 50.4612992, -3.5267428 50.4612981, -3.5267849 50.4613033, -3.5268199 50.4613214)",,roundabout
158392402,,,primary,30 mph,True,False,10.146,"LINESTRING (-3.5268529 50.4614545, -3.5267858 50.4614848, -3.5267253 50.4614901)",,roundabout
"[1155257379, 1155257381, 158392393, 158392397, 22976763, 22976764]",A379,"['Cary Parade', 'Strand']",primary,30 mph,True,False,285.49600000000004,"LINESTRING (-3.5267253 50.4614901, -3.5264811 50.4616509, -3.5262464 50.4617792, -3.526008 50.4619195, -3.5258879 50.4619756, -3.5257264 50.4620314, -3.5256174 50.4620564, -3.525481 50.4620677, -3.5254376 50.4620679, -3.5253693 50.4620647, -3.5252702 50.4620513, -3.5251971 50.4620226, -3.5251674 50.4619961, -3.5250777 50.4619168, -3.5250063 50.4618504, -3.5249071 50.4617452, -3.5247434 50.4616417, -3.5237772 50.4610913, -3.5236768 50.4610603)",2,
