osmid,oneway,lanes,highway,maxspeed,junction,reversed,length,geometry,ref,name,bridge,access
59654740,False,,tertiary,,,True,139.425,"LINESTRING (-3.0384661 51.7000905, -3.0384126 51.700187, -3.0383472 51.7002802, -3.0383134 51.7003477, -3.0383056 51.7004013, -3.0382994 51.7004512, -3.0383237 51.7005121, -3.0383808 51.7005827, -3.0384259 51.7006295, -3.0388055 51.7008756, -3.0391921 51.7011154)",,Hanbury Road,,
59654745,False,,tertiary,,,False,34.120999999999995,"LINESTRING (-3.0384661 51.7000905, -3.0384815 51.7000564, -3.038494 51.7000037, -3.0384963 51.6999419, -3.0384888 51.6997856)",,Clarence Street,,
59737131,True,,residential,,,False,51.0,"LINESTRING (-3.0384661 51.7000905, -3.0382286 51.7000129, -3.0380569 51.6999464, -3.0377983 51.6999003)",,Trosnant Street,,
59654741,True,,tertiary,,roundabout,False,9.006,"LINESTRING (-3.0408396 51.7037018, -3.0408094 51.7036948, -3.0407843 51.7036822, -3.040767 51.7036653, -3.0407591 51.7036449)",,,,
59654741,True,,tertiary,,roundabout,False,13.978,"LINESTRING (-3.0407591 51.7036449, -3.0407626 51.7036241, -3.040777 51.7036051, -3.0408007 51.7035902, -3.0408311 51.703581, -3.0408647 51.7035786, -3.0408977 51.7035832)",,,,
"[223436964, 223436965, 1101570327]",False,,residential,,,True,43.729,"LINESTRING (-3.0407591 51.7036449, -3.0406588 51.7036594, -3.0405416 51.7037028, -3.0405015 51.7037287, -3.0403011 51.7038486, -3.0402589 51.7038738)",,Pont ap Hywell,yes,
107224965,True,,tertiary,,roundabout,False,11.436,"LINESTRING (-3.0408977 51.7035832, -3.0409263 51.7035943, -3.0409474 51.7036107, -3.0409585 51.7036305, -3.0409587 51.7036505, -3.0409486 51.7036695)",,,,
1055240938,False,,tertiary,,,False,95.202,"LINESTRING (-3.0408977 51.7035832, -3.0409112 51.7035206, -3.0409124 51.7034085, -3.0409062 51.7033624, -3.0408824 51.7032842, -3.0408666 51.7031831, -3.040857 51.7030954, -3.0408494 51.7030632, -3.0408066 51.70294, -3.0407576 51.7028331, -3.040756 51.7027372)",,Commercial Street,,
59654742,False,,unclassified,,,True,109.70899999999999,"LINESTRING (-3.0409486 51.7036695, -3.0410327 51.7036776, -3.0411086 51.7036856, -3.0411956 51.7037102, -3.0412835 51.7037524, -3.0417556 51.704178, -3.0419876 51.7043498, -3.0420035 51.7043643)",,,,
107224965,True,,tertiary,,roundabout,False,8.894,"LINESTRING (-3.0409486 51.7036695, -3.0409293 51.7036855, -3.0409028 51.7036969, -3.0408719 51.7037026, -3.0408396 51.7037018)",,,,
59654743,False,,residential,,,True,88.90699999999998,"LINESTRING (-3.0402589 51.7038738, -3.0397385 51.7039161, -3.0393135 51.7038864, -3.0391595 51.7038624, -3.0389841 51.7038408)",,Park Road,,
61454669,False,,residential,,,False,118.29400000000001,"LINESTRING (-3.0402589 51.7038738, -3.0402484 51.7039343, -3.0405312 51.7042355, -3.0407507 51.704667, -3.0407776 51.7048684)",,Park Road,,
"[223436964, 223436965, 1101570327]",False,,residential,,,False,43.729,"LINESTRING (-3.0402589 51.7038738, -3.0403011 51.7038486, -3.0405015 51.7037287, -3.0405416 51.7037028, -3.0406588 51.7036594, -3.0407591 51.7036449)",,Pont ap Hywell,yes,
59916966,False,,residential,,,False,68.095,"LINESTRING (-3.0473155 51.7006851, -3.0472208 51.70103, -3.0471343 51.701287)",,,,
119663464,False,,residential,,,False,72.276,"LINESTRING (-3.0473155 51.7006851, -3.0470341 51.7006508, -3.0466472 51.7005944, -3.046287 51.7005597)",,High Street,,
59916781,False,,residential,,,True,229.27399999999994,"LINESTRING (-3.0447487 51.7004567, -3.0446272 51.7015805, -3.0446464 51.7016616, -3.0447048 51.7017222, -3.0447991 51.7017701, -3.0449051 51.7017929, -3.0450301 51.7017767, -3.0451549 51.7017409, -3.0452744 51.7016666, -3.0453797 51.701573, -3.0454793 51.7014359, -3.0455355 51.7013377)",,East View,,
119663464,False,,residential,,,False,23.735999999999997,"LINESTRING (-3.0447487 51.7004567, -3.0445688 51.7004215, -3.0444256 51.7003835)",,High Street,,
119663464,False,,residential,,,True,106.644,"LINESTRING (-3.0447487 51.7004567, -3.0450225 51.7004766, -3.0453 51.7004968, -3.0457308 51.7005203, -3.0458763 51.7005282, -3.046287 51.7005597)",,High Street,,
119663464,False,,residential,,,False,9.019,"LINESTRING (-3.0444256 51.7003835, -3.0443223 51.7003337)",,High Street,,
59916721,False,,residential,,,True,43.08,"LINESTRING (-3.0444256 51.7003835, -3.0444588 51.7003378, -3.0444863 51.7002572, -3.0445193 51.7000031)",,Bryngwyn Road,,
119663464,False,,residential,,,True,23.735999999999997,"LINESTRING (-3.0444256 51.7003835, -3.0445688 51.7004215, -3.0447487 51.7004567)",,High Street,,
59654480,False,,tertiary,,,True,145.114,"LINESTRING (-3.0351481 51.6988795, -3.0353428 51.6988842, -3.0356326 51.6988338, -3.0358936 51.6987644, -3.0360977 51.6987012, -3.0363585 51.6986027, -3.0365705 51.6985193, -3.0368065 51.6984405, -3.0370525 51.6983671)",,Clarence Road,,
"[103149880, 722961037]",False,,"['unclassified', 'residential']",,,True,234.581,"LINESTRING (-3.0351481 51.6988795, -3.0351601 51.6990487, -3.0352567 51.6992282, -3.0354176 51.6993878, -3.0356939 51.6994626, -3.0357864 51.6994858, -3.0364154 51.6996072, -3.036683 51.6996638, -3.0368673 51.6997027, -3.0373595 51.6998067, -3.0377983 51.6999003)",,Trosnant Street,,destination
59657214,False,,tertiary,,,True,75.08900000000001,"LINESTRING (-3.0472563 51.698302, -3.0470341 51.6983199, -3.0466818 51.6983508, -3.0466052 51.6983575, -3.0464619 51.6983597, -3.0463868 51.6983436, -3.0462765 51.6983038, -3.046209 51.6982751)",,Crumlin Road,,
59916721,False,,residential,,,False,552.688,"LINESTRING (-3.0472563 51.698302, -3.0472364 51.6983758, -3.0471831 51.6984164, -3.0470152 51.6984556, -3.0463404 51.6986339, -3.0458898 51.6988866, -3.045761 51.6990462, -3.045761 51.6991925, -3.0459649 51.6992191, -3.0464048 51.6991526, -3.0469198 51.6990462, -3.0473855 51.6991437, -3.047481 51.6992024, -3.0474991 51.6992855, -3.0475099 51.6993556, -3.0474745 51.6994435, -3.0474111 51.6994996, -3.0472582 51.6995368, -3.0466771 51.699621, -3.0465673 51.6996567, -3.0464277 51.6996686, -3.0462763 51.6996581, -3.0461541 51.6996359, -3.0460609 51.6996189, -3.0457975 51.6995132, -3.0457208 51.6994975, -3.045647 51.6994959, -3.0451932 51.6995885, -3.0446681 51.6997017, -3.0446158 51.6997337, -3.0445686 51.6997702, -3.0445472 51.6998139, -3.0445193 51.7000031)",,Bryngwyn Road,,
1101570330,True,2,primary,40 mph,,False,24.411,"LINESTRING (-3.0443375 51.7049419, -3.0442551 51.7048276, -3.04426 51.7047333)",A4043,,,
119663464,False,,residential,,,True,9.019,"LINESTRING (-3.0443223 51.7003337, -3.0444256 51.7003835)",,High Street,,
59916768,False,,residential,,,False,293.851,"LINESTRING (-3.0443223 51.7003337, -3.044298 51.70036, -3.0442224 51.7004542, -3.044158 51.7005816, -3.0441092 51.7007281, -3.044088 51.7008668, -3.0440478 51.7011073, -3.0440346 51.7011859, -3.044023 51.7020251, -3.0440873 51.7025903, -3.0442391 51.7029358)",,Broadway,,
119663464,False,,residential,,,False,35.244,"LINESTRING (-3.0443223 51.7003337, -3.0441573 51.7002228, -3.0441187 51.7001968, -3.0439702 51.7001039)",,High Street,,
"[59916768, 59916955]",False,,residential,,,False,227.692,"LINESTRING (-3.0442391 51.7029358, -3.0442912 51.703069, -3.0446248 51.7039386, -3.044656 51.7040198, -3.0449966 51.704718, -3.0450181 51.7048842, -3.0450295 51.7049207)",,"['Broadway', 'George Street']",,
59916768,False,,residential,,,True,293.851,"LINESTRING (-3.0442391 51.7029358, -3.0440873 51.7025903, -3.044023 51.7020251, -3.0440346 51.7011859, -3.0440478 51.7011073, -3.044088 51.7008668, -3.0441092 51.7007281, -3.044158 51.7005816, -3.0442224 51.7004542, -3.044298 51.70036, -3.0443223 51.7003337)",,Broadway,,
59916779,False,,residential,,,True,81.35900000000001,"LINESTRING (-3.0442391 51.7029358, -3.0443382 51.7029256, -3.0444359 51.7029028, -3.0451373 51.7024824)",,North Road,,
59916779,False,,residential,,,False,201.54300000000003,"LINESTRING (-3.046287 51.7005597, -3.0461258 51.7012139, -3.0456836 51.70191, -3.0454798 51.7022923)",,North Road,,
59917052,False,,residential,,,False,43.556000000000004,"LINESTRING (-3.046287 51.7005597, -3.0463027 51.7003211, -3.0462971 51.7002664, -3.046287 51.7001685)",,Haden Street,,
119663464,False,,residential,,,False,106.644,"LINESTRING (-3.046287 51.7005597, -3.0458763 51.7005282, -3.0457308 51.7005203, -3.0453 51.7004968, -3.0450225 51.7004766, -3.0447487 51.7004567)",,High Street,,
119663464,False,,residential,,,True,72.276,"LINESTRING (-3.046287 51.7005597, -3.0466472 51.7005944, -3.0470341 51.7006508, -3.0473155 51.7006851)",,High Street,,
59916779,False,,residential,,,False,31.684,"LINESTRING (-3.0454798 51.7022923, -3.0451373 51.7024824)",,North Road,,
59916779,False,,residential,,,True,201.543,"LINESTRING (-3.0454798 51.7022923, -3.0456836 51.70191, -3.0461258 51.7012139, -3.046287 51.7005597)",,North Road,,
59916966,False,,residential,,,True,50.192,"LINESTRING (-3.0454798 51.7022923, -3.0459687 51.7024111, -3.0460848 51.7024129, -3.0461683 51.7023976)",,,,
59916781,False,,residential,,,False,13.356,"LINESTRING (-3.0456352 51.7012347, -3.0455355 51.7013377)",,East View,,
59916808,False,,residential,,,False,11.285,"LINESTRING (-3.043275 51.7003718, -3.0432252 51.7003553, -3.0431264 51.7003294)",,Upper Bridge Street,,
"[119663464, 85012039]",False,,"['residential', 'unclassified']",,,False,135.54,"LINESTRING (-3.043275 51.7003718, -3.0432126 51.7004499, -3.0431635 51.7005214, -3.043118 51.7006217, -3.0430967 51.7006983, -3.043079 51.7008009, -3.0430818 51.7009841, -3.0430991 51.7010913, -3.0431064 51.7011581, -3.043094 51.7012281, -3.0430697 51.7013053, -3.0430417 51.7013574, -3.0430111 51.7013945, -3.042875 51.7015368)",,High Street,,
119663464,False,,residential,,,True,67.75,"LINESTRING (-3.043275 51.7003718, -3.0433357 51.7003055, -3.0433762 51.7002612, -3.0435151 51.7001484, -3.0435757 51.7000971, -3.0436426 51.7000607, -3.0437008 51.7000451, -3.0437587 51.7000404, -3.0438262 51.7000555, -3.0439702 51.7001039)",,High Street,,
59916808,False,,residential,,,False,43.933,"LINESTRING (-3.0431264 51.7003294, -3.0424903 51.7003034)",,Upper Bridge Street,,
59916810,False,,residential,,,True,72.562,"LINESTRING (-3.0431264 51.7003294, -3.0433677 51.6996942)",,Crumlin Street,,
59916808,False,,residential,,,True,11.285,"LINESTRING (-3.0431264 51.7003294, -3.0432252 51.7003553, -3.043275 51.7003718)",,Upper Bridge Street,,
59916808,False,,residential,,,True,43.933,"LINESTRING (-3.0424903 51.7003034, -3.0431264 51.7003294)",,Upper Bridge Street,,
59916808,False,,residential,,,False,65.43,"LINESTRING (-3.0424903 51.7003034, -3.0415948 51.7002853, -3.0415419 51.70029)",,Upper Bridge Street,,
59916809,False,,residential,,,False,106.609,"LINESTRING (-3.0424903 51.7003034, -3.0423888 51.6998411, -3.0423735 51.6997737, -3.0422781 51.6993537)",,Nicholas Street,,
59916808,False,,residential,,,True,65.43,"LINESTRING (-3.0415419 51.70029, -3.0415948 51.7002853, -3.0424903 51.7003034)",,Upper Bridge Street,,
59916813,False,,residential,,,True,15.821,"LINESTRING (-3.0415419 51.70029, -3.0415101 51.7002194, -3.0414659 51.7001561)",,John Street,,
118822201,False,,residential,,,False,89.138,"LINESTRING (-3.0415419 51.70029, -3.0415777 51.7003539, -3.0420972 51.7010135)",,Upper Park Terrace,,
59916809,False,,residential,,,False,56.515,"LINESTRING (-3.0422781 51.6993537, -3.0422185 51.6991167, -3.0422139 51.6990983, -3.0421519 51.6988515)",,Nicholas Street,,
59916809,False,,residential,,,True,106.609,"LINESTRING (-3.0422781 51.6993537, -3.0423735 51.6997737, -3.0423888 51.6998411, -3.0424903 51.7003034)",,Nicholas Street,,
59916812,False,,residential,,,True,87.84299999999999,"LINESTRING (-3.0422781 51.6993537, -3.0429946 51.6992872, -3.0431612 51.6992711, -3.0432623 51.6992771, -3.0434235 51.6992965, -3.0435361 51.6993131)",,Capel Street,,
59654475,False,,tertiary,,,True,42.806,"LINESTRING (-3.0421519 51.6988515, -3.0415351 51.6988968)",,Albion Road,,
59654475,False,,tertiary,,,False,124.12,"LINESTRING (-3.0421519 51.6988515, -3.0425925 51.6988181, -3.042925 51.698792, -3.0439398 51.6987173)",,Albion Road,,
59916809,False,,residential,,,True,56.515,"LINESTRING (-3.0421519 51.6988515, -3.0422139 51.6990983, -3.0422185 51.6991167, -3.0422781 51.6993537)",,Nicholas Street,,
59654475,False,,tertiary,,,False,169.358,"LINESTRING (-3.0439398 51.6987173, -3.0443266 51.6986867, -3.0450594 51.6986299, -3.0454552 51.698593, -3.0456519 51.6985495, -3.0458029 51.6984984, -3.0459505 51.6984412, -3.0460772 51.6983739, -3.046209 51.6982751)",,Albion Road,,
59654475,False,,tertiary,,,True,124.12,"LINESTRING (-3.0439398 51.6987173, -3.042925 51.698792, -3.0425925 51.6988181, -3.0421519 51.6988515)",,Albion Road,,
59916810,False,,residential,,,False,72.235,"LINESTRING (-3.0439398 51.6987173, -3.0439408 51.698745, -3.0439153 51.6987907, -3.0438481 51.6988779, -3.0437589 51.6989996, -3.0436675 51.6991042, -3.0435995 51.6992032, -3.0435361 51.6993131)",,Crumlin Street,,
59916810,False,,residential,,,False,43.937,"LINESTRING (-3.0435361 51.6993131, -3.0433677 51.6996942)",,Crumlin Street,,
59916810,False,,residential,,,True,72.235,"LINESTRING (-3.0435361 51.6993131, -3.0435995 51.6992032, -3.0436675 51.6991042, -3.0437589 51.6989996, -3.0438481 51.6988779, -3.0439153 51.6987907, -3.0439408 51.698745, -3.0439398 51.6987173)",,Crumlin Street,,
59916812,False,,residential,,,False,87.84299999999999,"LINESTRING (-3.0435361 51.6993131, -3.0434235 51.6992965, -3.0432623 51.6992771, -3.0431612 51.6992711, -3.0429946 51.6992872, -3.0422781 51.6993537)",,Capel Street,,
59916810,False,,residential,,,False,72.562,"LINESTRING (-3.0433677 51.6996942, -3.0431264 51.7003294)",,Crumlin Street,,
59916810,False,,residential,,,True,43.937,"LINESTRING (-3.0433677 51.6996942, -3.0435361 51.6993131)",,Crumlin Street,,
59916811,False,,residential,,,True,33.64,"LINESTRING (-3.0433677 51.6996942, -3.0434268 51.6996916, -3.043506 51.6996755, -3.0436112 51.6996315, -3.0438003 51.6995635)",,Coedcae Place,,
59916811,False,,residential,,,False,129.152,"LINESTRING (-3.0455294 51.6991157, -3.0445657 51.6993623, -3.0438003 51.6995635)",,Coedcae Place,,
59916811,False,,residential,,,False,33.64,"LINESTRING (-3.0438003 51.6995635, -3.0436112 51.6996315, -3.043506 51.6996755, -3.0434268 51.6996916, -3.0433677 51.6996942)",,Coedcae Place,,
59916811,False,,residential,,,True,129.152,"LINESTRING (-3.0438003 51.6995635, -3.0445657 51.6993623, -3.0455294 51.6991157)",,Coedcae Place,,
59917055,False,,residential,,,False,71.62700000000001,"LINESTRING (-3.0438003 51.6995635, -3.0438284 51.6995925, -3.0438762 51.6996315, -3.0440361 51.6997371, -3.0441092 51.6997892, -3.0441357 51.6998584, -3.0441279 51.6999361, -3.0440988 51.7000065, -3.0439702 51.7001039)",,Coedcae Terrace,,
59654475,False,,tertiary,,,True,23.394,"LINESTRING (-3.0405938 51.6989653, -3.0402544 51.6989687)",,Albion Road,,
59654475,False,,tertiary,,,False,65.32000000000001,"LINESTRING (-3.0405938 51.6989653, -3.0407943 51.6989489, -3.0411088 51.6989265, -3.0415351 51.6988968)",,Albion Road,,
59654475,False,,tertiary,,,False,42.806,"LINESTRING (-3.0415351 51.6988968, -3.0421519 51.6988515)",,Albion Road,,
