osmid,ref,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,access
37573739,A53,Buxton Road,trunk,30 mph,False,True,150.055,,"LINESTRING (-2.0208514 53.1070483, -2.0198895 53.1072167, -2.018922 53.1073445, -2.018672 53.1073756)",
404588066,,Ball Haye Road,tertiary,,False,True,79.055,,"LINESTRING (-2.0208514 53.1070483, -2.0208365 53.107252, -2.0208447 53.1073286, -2.0208732 53.1073775, -2.0210817 53.1077347)",
4251092,A53,Brook Street,trunk,30 mph,False,True,41.864000000000004,2,"LINESTRING (-2.0233039 53.1046122, -2.0235667 53.1045693, -2.023828 53.1045311, -2.0239134 53.1045259)",
118639186,,Shoobridge Street,unclassified,,False,False,172.266,,"LINESTRING (-2.0233039 53.1046122, -2.0227929 53.1039639, -2.0227395 53.1038973, -2.0223403 53.1033996, -2.0221916 53.1032143)",
1151091067,A53,Haywood Street,trunk,30 mph,False,False,54.334999999999994,,"LINESTRING (-2.0233039 53.1046122, -2.0229376 53.1046697, -2.0229129 53.1046742, -2.0225215 53.1047465)",
118696143,A53,Haywood Street,trunk,30 mph,False,True,81.297,,"LINESTRING (-2.0216411 53.1052479, -2.0218994 53.1050905, -2.0222666 53.1048569, -2.0224016 53.1047922, -2.0225215 53.1047465)",
189618435,A53,Haywood Street,trunk,30 mph,True,False,46.318,,"LINESTRING (-2.0216411 53.1052479, -2.021538 53.1053505, -2.0214875 53.1053834, -2.021437 53.1054162, -2.0214049 53.1054371, -2.0212094 53.1055721)",
37614963,,Wood Street,residential,,False,True,59.72,,"LINESTRING (-2.0179029 53.1048728, -2.0179292 53.1047091, -2.0179217 53.1046478, -2.0179716 53.1043381)",
189618438,A523,Ashbourne Road,trunk,30 mph,False,False,49.239,2,"LINESTRING (-2.0179029 53.1048728, -2.0176831 53.1048714, -2.0171669 53.1048957)",
189618438,A523,Ashbourne Road,trunk,30 mph,False,True,79.54499999999999,2,"LINESTRING (-2.0179029 53.1048728, -2.0185572 53.1048909, -2.0188192 53.1049141, -2.0190834 53.1049523)",
37806955,A53,Broad Street,trunk,30 mph,False,False,88.27799999999999,2,"LINESTRING (-2.0303285 53.1020514, -2.0299704 53.1023187, -2.029737 53.1024929, -2.0294997 53.10267)",
37806964,,Daintry Street,residential,,False,False,42.900999999999996,,"LINESTRING (-2.0303285 53.1020514, -2.0300891 53.1018581, -2.0299731 53.101731)",
37806955,A53,Broad Street,trunk,30 mph,False,False,71.767,2,"LINESTRING (-2.0273435 53.1035422, -2.0268406 53.1037492, -2.0264676 53.1039162)",
37806955,A53,Broad Street,trunk,30 mph,False,True,135.33599999999998,2,"LINESTRING (-2.0273435 53.1035422, -2.0276311 53.1034266, -2.027983 53.1033257, -2.028411 53.1032008, -2.0286917 53.1031171, -2.0289456 53.1030117, -2.029079 53.1029278)",
37806976,,Alsop Street,residential,,False,False,86.331,,"LINESTRING (-2.0273435 53.1035422, -2.0272966 53.1034617, -2.0269163 53.1028094)",
37614971,,Ballington Gardens,residential,,False,False,34.74,,"LINESTRING (-2.0218347 53.1033596, -2.0215137 53.1031137)",
118639225,,Southbank Street,tertiary,,False,False,31.22,,"LINESTRING (-2.0218347 53.1033596, -2.0214629 53.1035299)",
118639225,,Southbank Street,tertiary,,False,True,28.788,,"LINESTRING (-2.0218347 53.1033596, -2.0221916 53.1032143)",
30098395,,Bath Street,tertiary,,True,False,50.763,,"LINESTRING (-2.0220279 53.1071016, -2.0219058 53.106651)",
11825349,A523,Stockwell Street,trunk,30 mph,False,False,45.738,,"LINESTRING (-2.0220279 53.1071016, -2.0221822 53.1070959, -2.0224761 53.1070899, -2.0227117 53.1070773)",
11825349,A523,Stockwell Street,trunk,30 mph,False,True,49.828,,"LINESTRING (-2.0220279 53.1071016, -2.0217104 53.1070725, -2.0212887 53.1070395)",
"[37012733, 37012734]",,"['New Street', 'Horton Street']",residential,,True,False,135.695,,"LINESTRING (-2.0220279 53.1071016, -2.0220466 53.1071564, -2.0221636 53.1074976, -2.0222248 53.1076763, -2.0222895 53.1078649, -2.0223087 53.1078846, -2.0223491 53.1078934, -2.0229898 53.1078155)",
30098413,,Market Street,tertiary,,True,False,51.839,,"LINESTRING (-2.0232397 53.1057536, -2.0232439 53.1058553, -2.0232651 53.1060855, -2.023273 53.1061434, -2.0232847 53.1062189)",
36975670,A523,Church Street,trunk,30 mph,False,True,60.799,,"LINESTRING (-2.028129 53.1065882, -2.0278952 53.1065844, -2.027665 53.1066009, -2.0272273 53.1066493)",
118794289,,West Street,tertiary,,False,False,56.463,2,"LINESTRING (-2.028129 53.1065882, -2.028137 53.1065445, -2.0281816 53.1065157, -2.0282457 53.1064956, -2.028357 53.1064809, -2.0285003 53.1064834, -2.0286935 53.1064985, -2.0288711 53.1065241)",
124891085,A523,Mill Street,trunk,30 mph,False,False,236.019,,"LINESTRING (-2.028129 53.1065882, -2.0283364 53.106607, -2.0285596 53.1066683, -2.0288335 53.1067541, -2.0299474 53.1072475, -2.0303324 53.1074485, -2.0303807 53.1074752, -2.0309761 53.1078061)",
32479031,,Albert Street,residential,,False,False,13.134,,"LINESTRING (-2.030977 53.106527, -2.0309888 53.1066449)",yes
118794289,,West Street,tertiary,,False,True,40.830999999999996,2,"LINESTRING (-2.030977 53.106527, -2.0305199 53.106531, -2.0303667 53.1065431)",
124891085,A523,Mill Street,trunk,30 mph,False,True,236.019,,"LINESTRING (-2.0309761 53.1078061, -2.0303807 53.1074752, -2.0303324 53.1074485, -2.0299474 53.1072475, -2.0288335 53.1067541, -2.0285596 53.1066683, -2.0283364 53.106607, -2.028129 53.1065882)",
36974568,,Brough Close,residential,,False,False,106.244,,"LINESTRING (-2.0272884 53.109296, -2.0270019 53.1096153, -2.026989 53.1097005, -2.0269729 53.1097487, -2.0269769 53.1097969, -2.027009 53.1098475, -2.0270884 53.1098967, -2.0271914 53.1099314, -2.0273066 53.1099543, -2.0275319 53.1100021)",
"[118794284, 118794292]",,"['Badgers Rise', 'Hen Croft']",residential,,False,False,76.997,,"LINESTRING (-2.0272884 53.109296, -2.0271143 53.1092101, -2.0270703 53.1091621, -2.0270258 53.1091134, -2.0270124 53.1090426, -2.0270016 53.1089557, -2.0271277 53.1087753, -2.027213 53.1086979)",
118794284,,Hen Croft,residential,,False,True,223.592,,"LINESTRING (-2.0272884 53.109296, -2.0273724 53.1093208, -2.0276346 53.1093856, -2.0283535 53.1095691, -2.028729 53.1096431, -2.0290213 53.1096802, -2.0294264 53.1097188, -2.0298716 53.1097253, -2.0301801 53.1097076, -2.0305003 53.1096549)",
36974567,,Badgers Sett,residential,,False,False,81.769,,"LINESTRING (-2.0283498 53.1089664, -2.0280888 53.1089242, -2.0276672 53.1088308, -2.0274564 53.1087706, -2.027213 53.1086979)",
36974568,,Brough Close,residential,,False,True,106.244,,"LINESTRING (-2.0275319 53.1100021, -2.0273066 53.1099543, -2.0271914 53.1099314, -2.0270884 53.1098967, -2.027009 53.1098475, -2.0269769 53.1097969, -2.0269729 53.1097487, -2.026989 53.1097005, -2.0270019 53.1096153, -2.0272884 53.109296)",
"[36974572, 36974573]",,Daisy Bank,residential,,False,False,149.31399999999996,,"LINESTRING (-2.0296237 53.1090233, -2.0295344 53.1089675, -2.0294441 53.1088801, -2.0293788 53.1087988, -2.0293537 53.1087114, -2.0293136 53.1084583, -2.0293086 53.1081781, -2.0293118 53.1080463, -2.0293123 53.108028, -2.0293207 53.1079404, -2.02934 53.1078825, -2.0293818 53.1077533, -2.0293843 53.1077327)",
36974572,,Daisy Bank,residential,,False,True,94.012,,"LINESTRING (-2.0296237 53.1090233, -2.0301658 53.1093084, -2.0303469 53.1094167, -2.0304532 53.1095255, -2.0304935 53.1096031, -2.0305003 53.1096549)",
36974574,,Daisy Bank,residential,,False,False,52.077,,"LINESTRING (-2.0296237 53.1090233, -2.0295873 53.1090741, -2.0294203 53.1090799, -2.0289 53.1090664)",
36974574,,Daisy Bank,residential,,False,True,52.077,,"LINESTRING (-2.0289 53.1090664, -2.0294203 53.1090799, -2.0295873 53.1090741, -2.0296237 53.1090233)",
36975553,,Naylor Yard,residential,,False,False,71.46100000000001,,"LINESTRING (-2.0275035 53.1066818, -2.0275234 53.1068146, -2.0275157 53.1068439, -2.0274822 53.106864, -2.0274643 53.1068856, -2.0274463 53.1071525, -2.0274892 53.1073104)",
118794287,,Clerk Bank,residential,,False,False,182.289,,"LINESTRING (-2.0275035 53.1066818, -2.0277635 53.1066519, -2.0278814 53.1066476, -2.0280397 53.106653, -2.0282061 53.1066702, -2.0283877 53.1067097, -2.0284866 53.1067411, -2.0286849 53.1068348, -2.0287242 53.1069831, -2.0289783 53.1075645, -2.0291569 53.1076328)",
118794287,,Clerk Bank,residential,,False,True,20.015,,"LINESTRING (-2.0275035 53.1066818, -2.0273627 53.106695, -2.0272863 53.1066778, -2.0272273 53.1066493)",
36975547,,Church Lane,residential,,False,False,13.774,,"LINESTRING (-2.0271097 53.1071792, -2.0270351 53.1072573, -2.0269837 53.1072712)",
36975547,,Church Lane,residential,,False,True,61.088,,"LINESTRING (-2.0271097 53.1071792, -2.0271914 53.1070491, -2.0271939 53.1068692, -2.0271642 53.1067203, -2.0272273 53.1066493)",
36975551,,Mount Pleasant,residential,,False,True,29.958,,"LINESTRING (-2.0271097 53.1071792, -2.0271781 53.1072287, -2.0272284 53.1072499, -2.0272916 53.1072697, -2.0274892 53.1073104)",
36975547,,Church Lane,residential,,False,False,33.051,,"LINESTRING (-2.0269837 53.1072712, -2.0268244 53.1072928, -2.0267191 53.1072975, -2.026493 53.1073021)",
36975547,,Church Lane,residential,,False,True,13.774,,"LINESTRING (-2.0269837 53.1072712, -2.0270351 53.1072573, -2.0271097 53.1071792)",
36975548,,Ball Lane,residential,,False,False,43.63699999999999,,"LINESTRING (-2.0269837 53.1072712, -2.0269144 53.1074903, -2.0268733 53.1075998, -2.0268326 53.1076515)",
36975547,,Church Lane,residential,,False,True,33.051,,"LINESTRING (-2.026493 53.1073021, -2.0267191 53.1072975, -2.0268244 53.1072928, -2.0269837 53.1072712)",
36975551,,Mount Pleasant,residential,,False,False,29.668,,"LINESTRING (-2.0279164 53.107384, -2.0274892 53.1073104)",
36975551,,Mount Pleasant,residential,,False,True,29.668,,"LINESTRING (-2.0274892 53.1073104, -2.0279164 53.107384)",
36975551,,Mount Pleasant,residential,,False,False,29.958000000000002,,"LINESTRING (-2.0274892 53.1073104, -2.0272916 53.1072697, -2.0272284 53.1072499, -2.0271781 53.1072287, -2.0271097 53.1071792)",
36975553,,Naylor Yard,residential,,False,True,71.46100000000001,,"LINESTRING (-2.0274892 53.1073104, -2.0274463 53.1071525, -2.0274643 53.1068856, -2.0274822 53.106864, -2.0275157 53.1068439, -2.0275234 53.1068146, -2.0275035 53.1066818)",
36975554,,Clerk Bank,residential,,False,True,27.496,,"LINESTRING (-2.0294237 53.1074444, -2.0291569 53.1076328)",
36975555,,Clerk Bank,residential,,False,False,7.9,,"LINESTRING (-2.0294237 53.1074444, -2.0293338 53.1073982)",
36975555,,Clerk Bank,residential,,False,True,14.59,,"LINESTRING (-2.0294237 53.1074444, -2.0295882 53.1075308)",
36975555,,Clerk Bank,residential,,False,False,14.59,,"LINESTRING (-2.0295882 53.1075308, -2.0294237 53.1074444)",
36975555,,Clerk Bank,residential,,False,True,7.9,,"LINESTRING (-2.0293338 53.1073982, -2.0294237 53.1074444)",
11825349,A523,Stockwell Street,trunk,30 mph,False,False,52.937,,"LINESTRING (-2.0227117 53.1070773, -2.0234733 53.1069446)",
11825349,A523,Stockwell Street,trunk,30 mph,False,True,45.738,,"LINESTRING (-2.0227117 53.1070773, -2.0224761 53.1070899, -2.0221822 53.1070959, -2.0220279 53.1071016)",
37012737,,Union Street,residential,,False,False,74.55199999999999,,"LINESTRING (-2.0229898 53.1078155, -2.0228482 53.1074126, -2.022753 53.1071603)",
"[37012737, 37012735]",,Union Street,residential,,False,True,46.244,,"LINESTRING (-2.0229898 53.1078155, -2.0230288 53.1080105, -2.0231023 53.1082255)",
"[37012737, 37012735]",,Union Street,residential,,False,False,46.244,,"LINESTRING (-2.0231023 53.1082255, -2.0230288 53.1080105, -2.0229898 53.1078155)",
37012736,,Union Street,residential,,True,False,9.632,,"LINESTRING (-2.022753 53.1071603, -2.0227117 53.1070773)",
37012737,,Union Street,residential,,False,True,74.55199999999999,,"LINESTRING (-2.022753 53.1071603, -2.0228482 53.1074126, -2.0229898 53.1078155)",
5536424,A53,Buxton Road,trunk,30 mph,False,True,62.912,2,"LINESTRING (-2.018672 53.1073756, -2.0184557 53.1073985, -2.017745 53.1074777)",
37573739,A53,Buxton Road,trunk,30 mph,False,False,150.055,,"LINESTRING (-2.018672 53.1073756, -2.018922 53.1073445, -2.0198895 53.1072167, -2.0208514 53.1070483)",
38936284,,Earl Street,residential,,False,True,49.513,,"LINESTRING (-2.018672 53.1073756, -2.0186005 53.1070815, -2.0185647 53.106935)",
5536424,A53,Buxton Road,trunk,30 mph,False,True,9.171,2,"LINESTRING (-2.017745 53.1074777, -2.0176093 53.1074906)",
5536424,A53,Buxton Road,trunk,30 mph,False,False,62.912,2,"LINESTRING (-2.017745 53.1074777, -2.0184557 53.1073985, -2.018672 53.1073756)",
"[37573075, 37573076]",,"['Rose Bank Street', 'Portland Street North']",residential,,False,False,325.49699999999996,,"LINESTRING (-2.017745 53.1074777, -2.0177948 53.1076566, -2.0177915 53.1077412, -2.0177625 53.1078983, -2.0177768 53.1079873, -2.0179229 53.1083863, -2.0186611 53.1082457, -2.0210817 53.1077347)",
"[37573075, 37573076]",,"['Rose Bank Street', 'Portland Street North']",residential,,False,True,325.497,,"LINESTRING (-2.0210817 53.1077347, -2.0186611 53.1082457, -2.0179229 53.1083863, -2.0177768 53.1079873, -2.0177625 53.1078983, -2.0177915 53.1077412, -2.0177948 53.1076566, -2.017745 53.1074777)",
404588065,,Vicarage Road,tertiary,,False,True,56.105999999999995,,"LINESTRING (-2.0210817 53.1077347, -2.0212489 53.1079745, -2.0213561 53.1082105)",
404588066,,Ball Haye Road,tertiary,,False,False,79.055,,"LINESTRING (-2.0210817 53.1077347, -2.0208732 53.1073775, -2.0208447 53.1073286, -2.0208365 53.107252, -2.0208514 53.1070483)",
25832702,,Moorhouse Street,tertiary,,False,False,6.574,,"LINESTRING (-2.0197654 53.1044962, -2.0197944 53.1044397)",
25832702,,Moorhouse Street,tertiary,,False,True,63.406,,"LINESTRING (-2.0197654 53.1044962, -2.0195872 53.1047353, -2.019412 53.1049139, -2.0193254 53.1050005)",
37614965,,Grosvenor Street,residential,,False,False,121.047,,"LINESTRING (-2.0197654 53.1044962, -2.0193071 53.1044484, -2.0179716 53.1043381)",
25832702,,Moorhouse Street,tertiary,,False,True,15.016,,"LINESTRING (-2.0198722 53.1043171, -2.019819 53.1043574, -2.0197944 53.1044397)",
37614962,,Moorhouse Street,residential,,False,False,63.166000000000004,,"LINESTRING (-2.0198722 53.1043171, -2.0198335 53.1042845, -2.0198128 53.1042521, -2.0198012 53.1041843, -2.0198012 53.1040464, -2.0197975 53.1040013, -2.0197745 53.1039584, -2.0196131 53.1038135, -2.0196003 53.1038049, -2.0195828 53.103801)",
118639225,,Southbank Street,tertiary,,False,True,137.618,,"LINESTRING (-2.0198722 53.1043171, -2.0212295 53.1036445, -2.0214629 53.1035299)",
118639225,,Southbank Street,tertiary,,False,True,31.22,,"LINESTRING (-2.0214629 53.1035299, -2.0218347 53.1033596)",
37614969,,Westfields,residential,,False,False,83.348,,"LINESTRING (-2.0214629 53.1035299, -2.0212582 53.1034103, -2.0206696 53.1029528)",
118639222,,Leonard Street,unclassified,,False,False,42.371,,"LINESTRING (-2.0214629 53.1035299, -2.0216709 53.1036847, -2.0216851 53.1036952, -2.0218057 53.1038475)",
118639225,,Southbank Street,tertiary,,False,False,137.618,,"LINESTRING (-2.0214629 53.1035299, -2.0212295 53.1036445, -2.0198722 53.1043171)",
118639225,,Southbank Street,tertiary,,False,False,28.788,,"LINESTRING (-2.0221916 53.1032143, -2.0218347 53.1033596)",
118639225,,Southbank Street,tertiary,,False,True,55.066,,"LINESTRING (-2.0221916 53.1032143, -2.0228724 53.1029347)",
"[37614972, 37614973]",,Ballington Gardens,residential,,False,False,53.85,,"LINESTRING (-2.0221916 53.1032143, -2.0218799 53.102913, -2.0217671 53.1028025)",
118639186,,Shoobridge Street,unclassified,,False,True,172.266,,"LINESTRING (-2.0221916 53.1032143, -2.0223403 53.1033996, -2.0227395 53.1038973, -2.0227929 53.1039639, -2.0233039 53.1046122)",
37649933,,London Street,residential,,False,False,70.33,,"LINESTRING (-2.0228724 53.1029347, -2.0233109 53.1035098)",
118639225,,Southbank Street,tertiary,,False,False,55.066,,"LINESTRING (-2.0228724 53.1029347, -2.0221916 53.1032143)",
118639225,,Southbank Street,tertiary,,False,True,17.167,,"LINESTRING (-2.0228724 53.1029347, -2.0230831 53.1028462)",
37614974,,Fynney Street,residential,,False,False,86.808,,"LINESTRING (-2.0230831 53.1028462, -2.022353 53.1022002)",
118639225,,Southbank Street,tertiary,,False,False,17.167,,"LINESTRING (-2.0230831 53.1028462, -2.0228724 53.1029347)",
118639225,,Southbank Street,tertiary,,False,True,99.48899999999999,,"LINESTRING (-2.0230831 53.1028462, -2.0234316 53.102706, -2.0237697 53.1025711, -2.0239784 53.1025404, -2.0243557 53.1024762, -2.0244113 53.1024668)",
37614962,,Moorhouse Street,residential,,False,True,63.166000000000004,,"LINESTRING (-2.0195828 53.103801, -2.0196003 53.1038049, -2.0196131 53.1038135, -2.0197745 53.1039584, -2.0197975 53.1040013, -2.0198012 53.1040464, -2.0198012 53.1041843, -2.0198128 53.1042521, -2.0198335 53.1042845, -2.0198722 53.1043171)",
37614963,,Wood Street,residential,,False,False,132.316,,"LINESTRING (-2.0195828 53.103801, -2.0195557 53.103801, -2.0194736 53.1038112, -2.018475 53.1040314, -2.0181361 53.1041002, -2.0180613 53.1041361, -2.0180239 53.104169, -2.017984 53.1042603, -2.0179716 53.1043381)",
37614964,,Moorfields,residential,,False,False,44.258,,"LINESTRING (-2.0195828 53.103801, -2.0195959 53.1037793, -2.0196377 53.1037351, -2.0196676 53.1036788, -2.0196995 53.1035866, -2.0197294 53.1034167)",
37614966,,Grosvenor Street,residential,,False,False,55.388,,"LINESTRING (-2.0179716 53.1043381, -2.0171565 53.1042451)",
37614963,,Wood Street,residential,,False,False,59.72,,"LINESTRING (-2.0179716 53.1043381, -2.0179217 53.1046478, -2.0179292 53.1047091, -2.0179029 53.1048728)",
37614963,,Wood Street,residential,,False,True,132.316,,"LINESTRING (-2.0179716 53.1043381, -2.017984 53.1042603, -2.0180239 53.104169, -2.0180613 53.1041361, -2.0181361 53.1041002, -2.018475 53.1040314, -2.0194736 53.1038112, -2.0195557 53.103801, -2.0195828 53.103801)",
37614965,,Grosvenor Street,residential,,False,True,121.047,,"LINESTRING (-2.0179716 53.1043381, -2.0193071 53.1044484, -2.0197654 53.1044962)",
37614964,,Moorfields,residential,,False,True,44.258,,"LINESTRING (-2.0197294 53.1034167, -2.0196995 53.1035866, -2.0196676 53.1036788, -2.0196377 53.1037351, -2.0195959 53.1037793, -2.0195828 53.103801)",
37614966,,Grosvenor Street,residential,,False,True,55.388,,"LINESTRING (-2.0171565 53.1042451, -2.0179716 53.1043381)",
37614969,,Westfields,residential,,False,True,83.348,,"LINESTRING (-2.0206696 53.1029528, -2.0212582 53.1034103, -2.0214629 53.1035299)",
37614971,,Ballington Gardens,residential,,False,True,34.74,,"LINESTRING (-2.0215137 53.1031137, -2.0218347 53.1033596)",
"[37614972, 37614973]",,Ballington Gardens,residential,,False,True,53.85,,"LINESTRING (-2.0217671 53.1028025, -2.0218799 53.102913, -2.0221916 53.1032143)",
37614974,,Fynney Street,residential,,False,True,86.808,,"LINESTRING (-2.022353 53.1022002, -2.0230831 53.1028462)",
37649933,,London Street,residential,,False,True,70.33,,"LINESTRING (-2.0233109 53.1035098, -2.0228724 53.1029347)",
37649931,,Duke Street,residential,,False,True,108.246,,"LINESTRING (-2.0233109 53.1035098, -2.0235402 53.103442, -2.0247321 53.1030894, -2.0247651 53.1030792)",
37649933,,London Street,residential,,False,False,122.60300000000001,,"LINESTRING (-2.0233109 53.1035098, -2.0240263 53.10448, -2.0240342 53.1045213)",
37649952,,Cornhill Street,unclassified,30 mph,False,False,44.144,,"LINESTRING (-2.0249756 53.1038737, -2.0243383 53.1039796)",
"[37649952, 37649951]",,"['Prospect Place', 'Cornhill Street']",unclassified,30 mph,False,True,61.013000000000005,,"LINESTRING (-2.0249756 53.1038737, -2.0250937 53.1038479, -2.0251165 53.103836, -2.0251239 53.1038095, -2.0248944 53.1035099, -2.0248924 53.1034818, -2.0249071 53.1034524, -2.0249691 53.1034387)",
"[37649953, 118639180]",,"['Jolliffe Street', 'Step Row']",unclassified,30 mph,False,"[False, True]",60.068,,"LINESTRING (-2.0249756 53.1038737, -2.0249938 53.103902, -2.0251445 53.1041337, -2.0251833 53.1041952, -2.0248769 53.104261)",
37649952,,Cornhill Street,unclassified,30 mph,False,True,44.144,,"LINESTRING (-2.0243383 53.1039796, -2.0249756 53.1038737)",
32479031,,Albert Street,residential,,False,True,13.134,,"LINESTRING (-2.0309888 53.1066449, -2.030977 53.106527)",yes
"[1215132397, 32479031]",,"['School Street', 'Albert Street']",residential,,False,False,112.54999999999998,,"LINESTRING (-2.0309888 53.1066449, -2.0309424 53.106972, -2.0305406 53.1069733, -2.0303667 53.1065431)",yes
37806967,,Hartington Street,residential,,False,False,42.812,,"LINESTRING (-2.0294997 53.10267, -2.0291272 53.1023566)",
37806955,A53,Broad Street,trunk,30 mph,False,False,40.131,2,"LINESTRING (-2.0294997 53.10267, -2.0292648 53.1028137, -2.029079 53.1029278)",
37806955,A53,Broad Street,trunk,30 mph,False,True,88.27799999999999,2,"LINESTRING (-2.0294997 53.10267, -2.029737 53.1024929, -2.0299704 53.1023187, -2.0303285 53.1020514)",
38730110,,Cruso Street,residential,,False,True,141.365,,"LINESTRING (-2.0294997 53.10267, -2.0302244 53.1030699, -2.0309466 53.1034664, -2.031047 53.103537)",
37806955,A53,Broad Street,trunk,30 mph,False,False,55.292,2,"LINESTRING (-2.0264676 53.1039162, -2.025789 53.1042013)",
37806955,A53,Broad Street,trunk,30 mph,False,True,71.767,2,"LINESTRING (-2.0264676 53.1039162, -2.0268406 53.1037492, -2.0273435 53.1035422)",
118606843,,King Street,unclassified,,False,False,165.677,,"LINESTRING (-2.0264676 53.1039162, -2.0263183 53.1036391, -2.0260312 53.1031635, -2.0259091 53.1029611, -2.025638 53.1025121)",
"[37806964, 37806965]",,Daintry Street,residential,,False,False,108.243,,"LINESTRING (-2.0299731 53.101731, -2.029887 53.1016715, -2.0297982 53.1015457, -2.0297502 53.1014852, -2.0296513 53.1013361, -2.0295214 53.1011562, -2.0290246 53.1013074)",
37806964,,Daintry Street,residential,,False,True,42.900999999999996,,"LINESTRING (-2.0299731 53.101731, -2.0300891 53.1018581, -2.0303285 53.1020514)",
37806966,,Daintry Close,residential,,False,True,51.733,,"LINESTRING (-2.0299731 53.101731, -2.0302785 53.1015808, -2.0304269 53.101484, -2.0305253 53.1014075)",
"[37806964, 37806965]",,Daintry Street,residential,,False,True,108.243,,"LINESTRING (-2.0290246 53.1013074, -2.0295214 53.1011562, -2.0296513 53.1013361, -2.0297502 53.1014852, -2.0297982 53.1015457, -2.029887 53.1016715, -2.0299731 53.101731)",
37806966,,Daintry Close,residential,,False,False,51.733000000000004,,"LINESTRING (-2.0305253 53.1014075, -2.0304269 53.101484, -2.0302785 53.1015808, -2.0299731 53.101731)",
37806967,,Hartington Street,residential,,False,True,42.812,,"LINESTRING (-2.0291272 53.1023566, -2.0294997 53.10267)",
37806973,,Hugo Street,residential,,False,False,98.431,,"LINESTRING (-2.0291272 53.1023566, -2.0277317 53.1026423)",
"[37806970, 37806967]",,"['Hartington Street', 'Spencer Avenue']",residential,,False,False,185.119,,"LINESTRING (-2.0291272 53.1023566, -2.0290178 53.1022329, -2.028872 53.1020539, -2.028587 53.1016799, -2.0282969 53.1012296, -2.0281347 53.1012753, -2.0280093 53.1013172, -2.0279353 53.1013439, -2.0278503 53.1013838, -2.027726 53.1014791)",
"[37806970, 37806967]",,"['Hartington Street', 'Spencer Avenue']",residential,,False,True,185.11900000000003,,"LINESTRING (-2.027726 53.1014791, -2.0278503 53.1013838, -2.0279353 53.1013439, -2.0280093 53.1013172, -2.0281347 53.1012753, -2.0282969 53.1012296, -2.028587 53.1016799, -2.028872 53.1020539, -2.0290178 53.1022329, -2.0291272 53.1023566)",
37806972,,Spencer Avenue,residential,,False,False,97.21900000000001,,"LINESTRING (-2.0276403 53.1015917, -2.0276104 53.101639, -2.027586 53.1016846, -2.0275371 53.1017368, -2.0274693 53.1017743, -2.0272901 53.1018427, -2.027104 53.101861, -2.0268614 53.1019088, -2.0265623 53.1019798, -2.026447 53.1020044)",
