osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,junction,bridge,tunnel
613593606,,Bedford Road,residential,20 mph,False,True,208.501,"LINESTRING (0.0721052 51.554911, 0.0726252 51.5550646, 0.0730546 51.5551902, 0.0740735 51.5554862, 0.0746772 51.555667, 0.0748346 51.5557083)",,,,
"[1246996816, 1246996818, 1246996815]",A123,Ilford Lane,primary,30 mph,False,False,77.141,"LINESTRING (0.0721052 51.554911, 0.0722551 51.5547431, 0.0722882 51.5547059, 0.0723181 51.5546711, 0.0723286 51.5546588, 0.0725194 51.5544366, 0.072636 51.5543008)",,,,
"[1246996816, 1246996814]",A123,Ilford Lane,primary,30 mph,False,True,23.883,"LINESTRING (0.0721052 51.554911, 0.071984 51.5550602, 0.0719494 51.5551027)",,,,
701378730,A406,,trunk_link,30 mph,True,False,31.301,"LINESTRING (0.0665577 51.5549452, 0.0665184 51.5549655, 0.0664417 51.5550308, 0.0663704 51.5550952, 0.066302 51.5551753)",2,,,
701376885,A406,,trunk_link,30 mph,True,False,44.982,"LINESTRING (0.0670875 51.5550566, 0.0670461 51.5550089, 0.066996 51.5549667, 0.0669375 51.5549324, 0.0668286 51.5549078, 0.0666996 51.5549083, 0.0665577 51.5549452)",2,,,
701376887,A406,,trunk_link,30 mph,True,False,31.110999999999997,"LINESTRING (0.0669307 51.5553058, 0.0670476 51.5552194, 0.0670854 51.555143, 0.0670942 51.5550983, 0.0670875 51.5550566)",2,,,
"[244577577, 701376886]",A406,,trunk_link,30 mph,True,False,116.638,"LINESTRING (0.066302 51.5551753, 0.0661106 51.5553228, 0.0659548 51.5554762, 0.0656183 51.5557693, 0.0655325 51.5558496, 0.0654032 51.5559565, 0.0653169 51.5560259)","['2', '3']",,,
48568096,A123,Cranbrook Road,primary,,False,True,185.49799999999996,"LINESTRING (0.0699109 51.5599425, 0.0698 51.5601513, 0.0697794 51.5601901, 0.0697626 51.5602218, 0.0695466 51.5606284, 0.0692266 51.5611993, 0.0691464 51.5613362, 0.0691133 51.5613834, 0.0690247 51.5615166)",,,,
"[4950300, 585997263]",A123,Cranbrook Road,primary,30 mph,False,"[False, True]",120.164,"LINESTRING (0.0699109 51.5599425, 0.0699383 51.5598852, 0.070075 51.5596327, 0.07022 51.5593547, 0.0702418 51.559313, 0.0702505 51.559274, 0.0702642 51.5592065, 0.0702627 51.5590999, 0.0702341 51.5589787, 0.0702034 51.5588991)",,,,
"[504293762, 14011899]",,High Road,tertiary,,False,False,67.96,"LINESTRING (0.0775276 51.5598158, 0.0774665 51.5598218, 0.0773608 51.5598063, 0.0770044 51.5597359, 0.0767265 51.5596838, 0.0765864 51.5596534)",,,,
"[14011899, 43177844]",,"['Riches Road', 'High Road']",tertiary,30 mph,False,True,59.21300000000001,"LINESTRING (0.0775276 51.5598158, 0.077571 51.5597993, 0.0776029 51.5597789, 0.0776217 51.5597427, 0.0778045 51.5593687, 0.0778433 51.5593325)",,,,
"[762161712, 1178214847]",,High Road,residential,,False,False,63.557,"LINESTRING (0.0775276 51.5598158, 0.0775459 51.5598361, 0.0775932 51.5598674, 0.0776296 51.5598784, 0.0779305 51.559936, 0.0783146 51.5600079, 0.0783637 51.5600252)",,,,
"[14011899, 43177844]",,"['Riches Road', 'High Road']",tertiary,30 mph,False,False,59.213000000000015,"LINESTRING (0.0778433 51.5593325, 0.0778045 51.5593687, 0.0776217 51.5597427, 0.0776029 51.5597789, 0.077571 51.5597993, 0.0775276 51.5598158)",,,,
43177844,,Riches Road,tertiary,30 mph,False,True,30.353,"LINESTRING (0.0778433 51.5593325, 0.0779161 51.5593292, 0.0779694 51.5593368, 0.0780279 51.5593451, 0.0782675 51.5593924)",,,,
54676536,,Riches Road,unclassified,,False,False,35.08,"LINESTRING (0.0778433 51.5593325, 0.0778409 51.5592774, 0.0779674 51.5590292)",,,,
504293762,,High Road,tertiary,,False,False,10.527,"LINESTRING (0.0765864 51.5596534, 0.0764428 51.5596219)",,,,
165850379,,Holstock Road,residential,,False,True,98.66,"LINESTRING (0.0765864 51.5596534, 0.0766257 51.5595767, 0.077034 51.5588109)",,,,
"[504293762, 14011899]",,High Road,tertiary,,False,True,67.96000000000001,"LINESTRING (0.0765864 51.5596534, 0.0767265 51.5596838, 0.0770044 51.5597359, 0.0773608 51.5598063, 0.0774665 51.5598218, 0.0775276 51.5598158)",,,,
"[25355795, 25355794, 4357418, 4357419]",,"['Havelock Street', 'Station Road']",unclassified,,True,False,436.39,"LINESTRING (0.0702034 51.5588991, 0.0703754 51.5589004, 0.0704553 51.5589037, 0.0707568 51.5589421, 0.0709705 51.5589901, 0.0716122 51.5591198, 0.0717111 51.5591584, 0.0717241 51.5592348, 0.0717268 51.5592997, 0.0718004 51.5593721, 0.072035 51.559411, 0.0731548 51.5596364, 0.0732651 51.5596953, 0.0733296 51.5597082, 0.0734896 51.5597401, 0.0741767 51.5598953, 0.0742393 51.5599089, 0.0745495 51.5599765, 0.0749707 51.5600683, 0.075437 51.5601582, 0.0755414 51.5601682, 0.0756078 51.5601671, 0.0756658 51.560152, 0.0757091 51.5601245, 0.0757405 51.560077, 0.0757881 51.5600037)",,,,yes
"[4950300, 585997263]",A123,Cranbrook Road,primary,30 mph,False,"[False, True]",120.164,"LINESTRING (0.0702034 51.5588991, 0.0702341 51.5589787, 0.0702627 51.5590999, 0.0702642 51.5592065, 0.0702505 51.559274, 0.0702418 51.559313, 0.07022 51.5593547, 0.070075 51.5596327, 0.0699383 51.5598852, 0.0699109 51.5599425)",,,,
4950300,A123,Cranbrook Road,primary,30 mph,False,True,25.606,"LINESTRING (0.0702034 51.5588991, 0.0701716 51.5588097, 0.0701366 51.5586727)",,,,
4950301,A123,Cranbrook Road,primary,30 mph,False,True,43.897,"LINESTRING (0.0701343 51.5582785, 0.0701219 51.558372, 0.0701199 51.5584481, 0.0701231 51.5584911, 0.0701366 51.5586727)",,,,
48373660,A118,Chapel Road,primary,30 mph,True,False,64.868,"LINESTRING (0.0701343 51.5582785, 0.0701675 51.5581379, 0.0701558 51.5576967)",,,,
8398131,,Bengal Road,residential,,False,True,182.21,"LINESTRING (0.0719494 51.5551027, 0.0696225 51.5543333)",,,,
"[1246996816, 1246996814]",A123,Ilford Lane,primary,30 mph,False,False,23.883,"LINESTRING (0.0719494 51.5551027, 0.071984 51.5550602, 0.0721052 51.554911)",,,,
"[1246996817, 1246996814]",A123,Ilford Lane,primary,30 mph,False,True,75.642,"LINESTRING (0.0719494 51.5551027, 0.0716186 51.5555229, 0.0715652 51.5555908, 0.0715186 51.5556636, 0.0714817 51.5557174)",,,,
"[1246996818, 1246996819]",A123,Ilford Lane,primary,30 mph,False,True,40.514,"LINESTRING (0.0728977 51.5539748, 0.0728281 51.5540615, 0.072636 51.5543008)",,,,
"[1246996818, 1246996819]",A123,Ilford Lane,primary,30 mph,False,False,40.514,"LINESTRING (0.072636 51.5543008, 0.0728281 51.5540615, 0.0728977 51.5539748)",,,,
"[1246996816, 1246996818, 1246996815]",A123,Ilford Lane,primary,30 mph,False,True,77.14100000000002,"LINESTRING (0.072636 51.5543008, 0.0725194 51.5544366, 0.0723286 51.5546588, 0.0723181 51.5546711, 0.0722882 51.5547059, 0.0722551 51.5547431, 0.0721052 51.554911)",,,,
48373656,,Handforth Road,unclassified,,False,True,48.760999999999996,"LINESTRING (0.0737439 51.5572013, 0.0736584 51.557338, 0.0735556 51.5575324, 0.0735283 51.5575745, 0.0734837 51.5576058)",,,,
48373657,A118,Winston Way,primary,30 mph,True,False,223.91500000000002,"LINESTRING (0.0737439 51.5572013, 0.0743735 51.5573955, 0.0746574 51.5574873, 0.0749568 51.5575997, 0.0750236 51.5576271, 0.0751038 51.5576599, 0.0753485 51.557772, 0.0755612 51.5578796, 0.0757615 51.5579866, 0.0759608 51.5581132, 0.0761134 51.558231, 0.076351 51.5583641)",,,,
48373662,,Clements Road,unclassified,,False,False,8.219,"LINESTRING (0.0759643 51.5587465, 0.0759533 51.5586729)",,,,
23651687,,,unclassified,,True,False,53.399,"LINESTRING (0.0759643 51.5587465, 0.0760173 51.5587093, 0.0761288 51.558495, 0.0761622 51.5584305, 0.0762198 51.5583978, 0.0762935 51.5583726, 0.076351 51.5583641)",,,,
48373662,,Clements Road,unclassified,,False,True,21.098,"LINESTRING (0.0759643 51.5587465, 0.0759499 51.558786, 0.0759342 51.5588219, 0.0758754 51.5589278)",,,,
23651652,,Oakfield Road,unclassified,,False,False,28.89,"LINESTRING (0.0745319 51.5589236, 0.0746728 51.558679)",,,,
31318808,,Roden Street,unclassified,,False,False,54.693000000000005,"LINESTRING (0.067733 51.5564854, 0.0674961 51.5563262, 0.0673992 51.5562611, 0.0671901 51.5561277)",,,,
"[31318816, 217415987, 139907101]",,Roden Street,unclassified,,False,True,72.14099999999999,"LINESTRING (0.067733 51.5564854, 0.0680099 51.5566714, 0.0680729 51.5567137, 0.0681415 51.5567598, 0.068193 51.5567944, 0.0683096 51.5568489, 0.068403 51.5568885, 0.0684881 51.5569292)",,,,
535802100,,Riverdene Road,residential,,False,False,149.879,"LINESTRING (0.067733 51.5564854, 0.0677648 51.5564613, 0.0681907 51.5561295, 0.0686529 51.5556425, 0.0688744 51.5553462)",,,,
54676527,,Cleveland Road,residential,,False,True,66.497,"LINESTRING (0.0738999 51.5569605, 0.0740422 51.5567775, 0.0743101 51.5564196)",,,,
"[54676528, 585995970]",,Mildmay Road,residential,,False,False,78.57499999999999,"LINESTRING (0.075713 51.5567186, 0.0755777 51.5569566, 0.0755027 51.5570978, 0.0753374 51.5573855)",,,,
315543937,,Albert Road,residential,20 mph,False,True,87.12799999999999,"LINESTRING (0.075713 51.5567186, 0.0759671 51.5567713, 0.0769106 51.5569626)",,,,
585995962,,Albert Road,residential,20 mph,False,False,102.577,"LINESTRING (0.075713 51.5567186, 0.0751213 51.5565974, 0.0749127 51.5565538, 0.074594 51.5564917, 0.0743101 51.5564196)",,,,
"[54676528, 585995970]",,Mildmay Road,residential,,False,True,78.575,"LINESTRING (0.0753374 51.5573855, 0.0755027 51.5570978, 0.0755777 51.5569566, 0.075713 51.5567186)",,,,
54676529,,Woodlands Road,residential,,False,True,5.716,"LINESTRING (0.0763284 51.5580697, 0.0763507 51.5580202)",,,,
54676530,,Grosvenor Road,residential,,False,True,8.688,"LINESTRING (0.0771753 51.5584114, 0.0772698 51.5584629)",,,,
165001343,,Grosvenor Road,residential,,False,False,8.649,"LINESTRING (0.0771753 51.5584114, 0.0770612 51.5583795)",,,,
54676530,,Grosvenor Road,residential,,False,False,147.21699999999998,"LINESTRING (0.0771753 51.5584114, 0.0772771 51.5583289, 0.0774143 51.5580843, 0.0778899 51.55717)",,,,
23651652,,Oakfield Road,unclassified,,False,False,34.638,"LINESTRING (0.0746728 51.558679, 0.0748328 51.5583838)",,,,
23651652,,Oakfield Road,unclassified,,False,True,28.89,"LINESTRING (0.0746728 51.558679, 0.0745319 51.5589236)",,,,
54676535,,Kenneth More Road,unclassified,,False,False,51.68299999999999,"LINESTRING (0.0746728 51.558679, 0.0748381 51.5587128, 0.0749703 51.5587407, 0.0753834 51.5588234)",,,,
54676535,,Kenneth More Road,unclassified,,False,False,34.949,"LINESTRING (0.0753834 51.5588234, 0.0754441 51.5587091, 0.0755412 51.5585248)",,,,
54676535,,Kenneth More Road,unclassified,,False,True,51.683,"LINESTRING (0.0753834 51.5588234, 0.0749703 51.5587407, 0.0748381 51.5587128, 0.0746728 51.558679)",,,,
95841423,,Clements Road,unclassified,,False,False,35.943,"LINESTRING (0.0753834 51.5588234, 0.0754922 51.5588488, 0.0758089 51.5589141, 0.0758754 51.5589278)",,,,
54676536,,Riches Road,unclassified,,False,True,35.08,"LINESTRING (0.0779674 51.5590292, 0.0778409 51.5592774, 0.0778433 51.5593325)",,,,
60213425,,Nigel Mews,residential,,False,False,45.24,"LINESTRING (0.070473 51.5541618, 0.0699039 51.553961)",,,,
31315838,,Riverdene Road,residential,,False,False,45.742,"LINESTRING (0.0699039 51.553961, 0.0696225 51.5543333)",,,,
60213425,,Nigel Mews,residential,,False,True,45.24,"LINESTRING (0.0699039 51.553961, 0.070473 51.5541618)",,,,
"[8398144, 8398146, 1175120045, 667957109, 31315838]",,"['Riverdene Road', 'Kenneth Avenue', 'Agnes Avenue']",residential,,False,"[False, True]",171.34199999999998,"LINESTRING (0.0699039 51.553961, 0.069943 51.5538912, 0.0699559 51.553869, 0.0699579 51.5538534, 0.0699291 51.5538215, 0.0697964 51.5537891, 0.068774 51.553608, 0.0685478 51.5542339)",,,,
60911318,,Prior Road,residential,,False,False,94.206,"LINESTRING (0.0662166 51.5576612, 0.0669359 51.5580327, 0.0670045 51.5580888, 0.0672449 51.5582146)",,,,
60911318,,Prior Road,residential,,False,False,71.154,"LINESTRING (0.0672449 51.5582146, 0.0677121 51.5578305, 0.0677973 51.5577605, 0.0678657 51.5577042)",,,,
60911318,,Prior Road,residential,,False,True,94.206,"LINESTRING (0.0672449 51.5582146, 0.0670045 51.5580888, 0.0669359 51.5580327, 0.0662166 51.5576612)",,,,
970705115,,,residential,,False,True,85.333,"LINESTRING (0.0672449 51.5582146, 0.067712 51.5584354, 0.0678329 51.5584618, 0.0680428 51.5581664)",,,,
"[8118421, 782067894]",,Balfour Road,residential,,False,False,120.24000000000001,"LINESTRING (0.0703477 51.5597301, 0.0706514 51.5601034, 0.0708214 51.5603039, 0.0711563 51.5606874)",,,,
"[95840842, 23651667, 4357420]",,"['Clements Road', 'Chadwick Road']",unclassified,,False,"[False, True]",128.20800000000003,"LINESTRING (0.0730349 51.5586242, 0.0730685 51.5585556, 0.0731564 51.5583801, 0.07325 51.5581925, 0.0732895 51.5581184, 0.0733667 51.5580263, 0.073424 51.5579579, 0.0734893 51.557902, 0.0735873 51.5578195, 0.0736084 51.5577909, 0.0736325 51.5577602, 0.0736632 51.557728, 0.0735846 51.557691, 0.0735425 51.5576546, 0.0735201 51.5576318, 0.0734837 51.5576058)",,,,
23651652,,Oakfield Road,unclassified,,False,True,34.638,"LINESTRING (0.0748328 51.5583838, 0.0746728 51.558679)",,,,
48373662,,Clements Road,unclassified,,False,False,21.098,"LINESTRING (0.0758754 51.5589278, 0.0759342 51.5588219, 0.0759499 51.558786, 0.0759643 51.5587465)",,,,
"[217416742, 501246753, 48373662]",,"['Clements Road', 'High Road']","['unclassified', 'tertiary']",,False,True,120.29599999999999,"LINESTRING (0.0758754 51.5589278, 0.0757664 51.5591388, 0.0756634 51.5593311, 0.0756437 51.5593694, 0.0756239 51.5594206, 0.0756305 51.5594434, 0.0756514 51.5594647, 0.07596 51.5595237, 0.0762886 51.5595882, 0.0764428 51.5596219)",,,,
95841423,,Clements Road,unclassified,,False,True,35.943,"LINESTRING (0.0758754 51.5589278, 0.0758089 51.5589141, 0.0754922 51.5588488, 0.0753834 51.5588234)",,,,
4357460,,Balfour Road,residential,,False,True,36.528999999999996,"LINESTRING (0.0714651 51.560953, 0.0713961 51.5608971, 0.0712862 51.5608177, 0.0711563 51.5606874)",,,,
96204719,,Balfour Road,residential,20 mph,True,False,12.634,"LINESTRING (0.0714651 51.560953, 0.07146 51.5609834, 0.0714574 51.5609982, 0.0714307 51.5610302, 0.0714032 51.5610574)",,,,
204693095,A406,,trunk_link,30 mph,True,False,114.354,"LINESTRING (0.0659046 51.5560971, 0.0660972 51.5559254, 0.0664758 51.5555419, 0.0665949 51.5554672, 0.0667149 51.5554081, 0.0669307 51.5553058)",2,,,
"[101791280, 101791282]",A406,,trunk_link,30 mph,True,False,77.23,"LINESTRING (0.0662292 51.5567481, 0.0660127 51.556443, 0.0659358 51.5563438, 0.0659154 51.5563059, 0.0658888 51.5562318, 0.0658955 51.5561747, 0.0659046 51.5560971)",2,,yes,
"[132041560, 132040723]",A118,Ilford Hill,primary,30 mph,True,False,62.400999999999996,"LINESTRING (0.0662292 51.5567481, 0.0661085 51.5566675, 0.0658562 51.5565257, 0.0656798 51.5564212, 0.0655747 51.5563621)",3,,yes,
244577576,A406,,trunk_link,30 mph,True,False,10.992,"LINESTRING (0.0651314 51.5562095, 0.0650879 51.5562554, 0.0650497 51.5562943)",2,,,
1163131628,A118,Romford Road,primary,30 mph,True,False,19.674,"LINESTRING (0.0651314 51.5562095, 0.0650736 51.5561828, 0.0650386 51.5561666, 0.064883 51.5561257)",3,,,
132041560,A118,Ilford Hill,primary,30 mph,True,False,35.031,"LINESTRING (0.0655747 51.5563621, 0.0651314 51.5562095)",3,,,
204693095,A406,,trunk_link,30 mph,True,False,37.263,"LINESTRING (0.0655747 51.5563621, 0.0656661 51.5562904, 0.0659046 51.5560971)",2,,,
132041836,A118,Romford Road,trunk_link,30 mph,True,False,54.073,"LINESTRING (0.06435 51.5560961, 0.0645918 51.556122, 0.0648421 51.5562064, 0.064902 51.5562251, 0.064986 51.5562658, 0.0649954 51.5562704, 0.0650497 51.5562943)",1,,,
"[244577571, 1163131629]",A118,Romford Road,primary,30 mph,True,False,54.635,"LINESTRING (0.06435 51.5560961, 0.0645479 51.5561899, 0.0647701 51.5562622, 0.0648451 51.5562889, 0.064966 51.556332, 0.0650223 51.556352)",2,,,
155112489,,Britannia Road,residential,,False,True,180.001,"LINESTRING (0.0714817 51.5557174, 0.0714244 51.5557, 0.0713696 51.5556857, 0.0710428 51.5555841, 0.0708465 51.5554768, 0.0706872 51.5553689, 0.0693095 51.5548736, 0.0692862 51.5548656)",,,,
"[1246996817, 1246996814]",A123,Ilford Lane,primary,30 mph,False,False,75.642,"LINESTRING (0.0714817 51.5557174, 0.0715186 51.5556636, 0.0715652 51.5555908, 0.0716186 51.5555229, 0.0719494 51.5551027)",,,,
1246996817,A123,Ilford Lane,primary,30 mph,False,True,17.134,"LINESTRING (0.0714817 51.5557174, 0.0714358 51.5557984, 0.0714081 51.5558644)",,,,
585995962,,Albert Road,residential,20 mph,False,True,186.82000000000002,"LINESTRING (0.0718623 51.555708, 0.0719222 51.5557232, 0.0725195 51.5558974, 0.0743101 51.5564196)",,,,
228969095,A118,,primary,30 mph,True,False,13.797,"LINESTRING (0.0713032 51.5565931, 0.0713362 51.5565992, 0.0714197 51.5566072, 0.0715002 51.5566041)",,roundabout,,
"[95840842, 23651667, 4357420]",,"['Clements Road', 'Chadwick Road']",unclassified,,False,"[False, True]",128.208,"LINESTRING (0.0734837 51.5576058, 0.0735201 51.5576318, 0.0735425 51.5576546, 0.0735846 51.557691, 0.0736632 51.557728, 0.0736325 51.5577602, 0.0736084 51.5577909, 0.0735873 51.5578195, 0.0734893 51.557902, 0.073424 51.5579579, 0.0733667 51.5580263, 0.0732895 51.5581184, 0.07325 51.5581925, 0.0731564 51.5583801, 0.0730685 51.5585556, 0.0730349 51.5586242)",,,,
48373656,,Handforth Road,unclassified,,False,False,48.760999999999996,"LINESTRING (0.0734837 51.5576058, 0.0735283 51.5575745, 0.0735556 51.5575324, 0.0736584 51.557338, 0.0737439 51.5572013)",,,,
"[141149872, 1156098066, 1156098067, 94452348, 58974271]",,"['Clements Road', 'Clements Lane']","['unclassified', 'residential']",,True,False,277.684,"LINESTRING (0.0734837 51.5576058, 0.0733181 51.5575328, 0.0731254 51.5574456, 0.0730552 51.5574188, 0.0729992 51.5574057, 0.0728785 51.5573761, 0.0728066 51.5573628, 0.0726187 51.5573562, 0.0724713 51.5573341, 0.0723636 51.5573354, 0.0722991 51.5573614, 0.0722356 51.5574108, 0.0721602 51.5575609, 0.0721139 51.5576532, 0.0720469 51.5577867, 0.0719738 51.5578108, 0.0719452 51.5578153, 0.0719059 51.557816, 0.0718457 51.5578092, 0.0716418 51.5577697, 0.0714383 51.5577246, 0.0713064 51.5576741, 0.0710925 51.5575971, 0.0710307 51.5575876, 0.0706947 51.557565, 0.0703906 51.5574925, 0.070336 51.5574795, 0.0702041 51.5574529)",,,,yes
575113924,,York Road,residential,,False,False,1.251,"LINESTRING (0.0693694 51.5597902, 0.0693866 51.5597937)",,,,
575113924,,York Road,residential,,False,True,35.5,"LINESTRING (0.0693694 51.5597902, 0.0688901 51.5596756)",,,,
173871174,,York Place,residential,,False,False,120.667,"LINESTRING (0.0693694 51.5597902, 0.0693924 51.5597471, 0.0694899 51.5595648, 0.0694898 51.5595476, 0.0694705 51.5595235, 0.0687128 51.5593313, 0.0686829 51.5593292, 0.0686538 51.559351, 0.0685379 51.5595462, 0.0685158 51.5595834)",,,,
165001344,,Woodlands Road,residential,,False,True,11.347,"LINESTRING (0.0761931 51.5579917, 0.0763507 51.5580202)",,,,
54676529,,Woodlands Road,residential,,False,False,5.716,"LINESTRING (0.0763507 51.5580202, 0.0763284 51.5580697)",,,,
54676529,,Woodlands Road,residential,,False,True,123.806,"LINESTRING (0.0763507 51.5580202, 0.0769106 51.5569626)",,,,
165001344,,Woodlands Road,residential,,False,False,11.347,"LINESTRING (0.0763507 51.5580202, 0.0761931 51.5579917)",,,,
165001343,,Grosvenor Road,residential,,False,True,8.649,"LINESTRING (0.0770612 51.5583795, 0.0771753 51.5584114)",,,,
54676530,,Grosvenor Road,residential,,False,False,8.688,"LINESTRING (0.0772698 51.5584629, 0.0771753 51.5584114)",,,,
165850379,,Holstock Road,residential,,False,False,5.753,"LINESTRING (0.0771134 51.5588264, 0.077034 51.5588109)",,,,
165850379,,Holstock Road,residential,,False,True,5.753,"LINESTRING (0.077034 51.5588109, 0.0771134 51.5588264)",,,,
165850527,,Holstock Road,residential,,False,True,4.394,"LINESTRING (0.077034 51.5588109, 0.0770545 51.5587735)",,,,
165850379,,Holstock Road,residential,,False,False,98.66,"LINESTRING (0.077034 51.5588109, 0.0766257 51.5595767, 0.0765864 51.5596534)",,,,
165850527,,Holstock Road,residential,,False,False,4.394,"LINESTRING (0.0770545 51.5587735, 0.077034 51.5588109)",,,,
48373662,,Clements Road,unclassified,,False,True,8.219,"LINESTRING (0.0759533 51.5586729, 0.0759643 51.5587465)",,,,
54676535,,Kenneth More Road,unclassified,,False,True,34.949,"LINESTRING (0.0755412 51.5585248, 0.0754441 51.5587091, 0.0753834 51.5588234)",,,,
132041563,A406,,trunk_link,30 mph,True,False,32.045,"LINESTRING (0.0653169 51.5560259, 0.0651899 51.556058, 0.0651576 51.5560662, 0.0650966 51.5560788, 0.0649977 51.5560946, 0.064883 51.5561257)",1,,,
244577576,A406,,trunk_link,30 mph,True,False,24.149,"LINESTRING (0.0653169 51.5560259, 0.0652474 51.5561057, 0.0652034 51.556143, 0.0651314 51.5562095)",2,,,
244577573,A118,Ilford Hill,trunk_link,30 mph,True,False,43.918,"LINESTRING (0.0650497 51.5562943, 0.0652311 51.5563654, 0.0653565 51.5564142, 0.0654163 51.5564305, 0.0654397 51.5564329, 0.0654561 51.5564323, 0.0654771 51.5564289, 0.0654881 51.5564245, 0.0654979 51.5564189, 0.0655747 51.5563621)",2,,,
244577576,A406,,trunk_link,30 mph,True,False,6.7010000000000005,"LINESTRING (0.0650497 51.5562943, 0.0650322 51.556325, 0.0650223 51.556352)",2,,,
1135388168,,Sylvan Road,unclassified,,False,True,15.177,"LINESTRING (0.0766236 51.5614334, 0.0765603 51.5614936, 0.0764921 51.5615423)",,,,
31318808,,Roden Street,unclassified,,False,True,54.693,"LINESTRING (0.0671901 51.5561277, 0.0673992 51.5562611, 0.0674961 51.5563262, 0.067733 51.5564854)",,,,
474079185,,Havelock Street,unclassified,,False,True,23.117,"LINESTRING (0.0754711 51.5599375, 0.0757881 51.5600037)",,,,
"[1163132056, 1163132057, 48714706, 509455871]",A118,Chapel Road,primary,30 mph,True,False,58.797000000000004,"LINESTRING (0.0685275 51.557158, 0.0685002 51.5571667, 0.0683993 51.557205, 0.0682087 51.5572793, 0.0678508 51.557415, 0.0678018 51.5574336)",,,,
"[502863235, 48373654]",A118,Ilford Hill,primary,30 mph,True,False,136.291,"LINESTRING (0.0678657 51.5577042, 0.0683036 51.5578764, 0.06899 51.5581074, 0.0695263 51.5582851, 0.0695829 51.5583051)",,,,
60911318,,Prior Road,residential,,False,True,71.154,"LINESTRING (0.0678657 51.5577042, 0.0677973 51.5577605, 0.0677121 51.5578305, 0.0672449 51.5582146)",,,,
"[96203392, 108349727]",,Balfour Road,residential,20 mph,True,False,23.226,"LINESTRING (0.0716418 51.5611513, 0.071637 51.5611048, 0.071604 51.5610795, 0.0715666 51.561066, 0.071524 51.5610589, 0.0714712 51.561055, 0.0714032 51.5610574)",,,,
535669202,,Balfour Road,residential,20 mph,False,False,93.31,"LINESTRING (0.0716418 51.5611513, 0.0716548 51.5611645, 0.0724425 51.5618268)",,,,
155112491,,Audrey Road,residential,,False,True,168.128,"LINESTRING (0.0709989 51.5560795, 0.0706808 51.5559922, 0.0703429 51.5558803, 0.0688744 51.5553462)",,,,
575113924,,York Road,residential,,False,True,1.251,"LINESTRING (0.0693866 51.5597937, 0.0693694 51.5597902)",,,,
585997261,,York Road,residential,,True,False,39.946,"LINESTRING (0.0693866 51.5597937, 0.0695224 51.5598441, 0.0697713 51.5599032, 0.0699109 51.5599425)",,,,
"[762161712, 1178214847]",,High Road,residential,,False,True,63.557,"LINESTRING (0.0783637 51.5600252, 0.0783146 51.5600079, 0.0779305 51.559936, 0.0776296 51.5598784, 0.0775932 51.5598674, 0.0775459 51.5598361, 0.0775276 51.5598158)",,,,
970705115,,,residential,,False,False,85.333,"LINESTRING (0.0680428 51.5581664, 0.0678329 51.5584618, 0.067712 51.5584354, 0.0672449 51.5582146)",,,,
813645868,,Riverdene Road,residential,,False,True,48.796,"LINESTRING (0.0691705 51.5549479, 0.0689037 51.5553111, 0.0688744 51.5553462)",,,,
1046623451,,Riverdene Road,residential,,True,False,12.434999999999999,"LINESTRING (0.0691705 51.5549479, 0.0692103 51.5549345, 0.0692509 51.5548928, 0.0692862 51.5548656)",,,,
31315838,,Riverdene Road,residential,,False,True,3.147,"LINESTRING (0.0696031 51.5543589, 0.0696225 51.5543333)",,,,
14012291,,Fallaize Avenue,residential,,False,True,74.372,"LINESTRING (0.0696031 51.5543589, 0.0695412 51.5543438, 0.0694691 51.5543325, 0.0685478 51.5542339)",,,,
"[1046623450, 31315838]",,Riverdene Road,residential,,False,False,61.85199999999999,"LINESTRING (0.0696031 51.5543589, 0.06939 51.5546439, 0.0692732 51.5548172, 0.0692621 51.5548314, 0.0692663 51.5548469, 0.0692755 51.5548576, 0.0692862 51.5548656)",,,,
8394067,,Woodlands Road,residential,20 mph,True,False,77.564,"LINESTRING (0.0779515 51.5549872, 0.0775931 51.5556482)",,,,
25863624,,Dudley Road,residential,20 mph,False,False,163.49699999999999,"LINESTRING (0.0779515 51.5549872, 0.0778313 51.5549626, 0.0766801 51.5546889, 0.0758848 51.5544963, 0.0757445 51.5544595)",,,,
8394067,,Woodlands Road,residential,20 mph,True,False,75.296,"LINESTRING (0.0772447 51.5563181, 0.0769106 51.5569626)",,,,
155112384,,Bedford Road,residential,20 mph,False,False,179.89999999999998,"LINESTRING (0.0772447 51.5563181, 0.0771301 51.5562915, 0.0759166 51.555989, 0.0750083 51.5557533, 0.0748346 51.5557083)",,,,
8394067,,Woodlands Road,residential,20 mph,True,False,78.287,"LINESTRING (0.0775931 51.5556482, 0.0772447 51.5563181)",,,,
8398106,,Rutland Road,residential,20 mph,False,False,172.958,"LINESTRING (0.0775931 51.5556482, 0.0774891 51.5556272, 0.0764871 51.5553865, 0.0754452 51.5551276, 0.0752669 51.5550768)",,,,
8142351,,Thorold Road,residential,20 mph,False,False,225.935,"LINESTRING (0.0730312 51.561207, 0.0731606 51.5612733, 0.0744885 51.56171, 0.0752451 51.5619651, 0.0758555 51.5622227)",,,,
1137600391,,Thorold Road,residential,20 mph,True,False,13.185,"LINESTRING (0.0730312 51.561207, 0.0729817 51.5611909, 0.072958 51.5611832, 0.0728753 51.5611399)",,,,
