osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,bridge
376133621,2,A541,Chester Road,primary,20 mph,False,False,20.947,"LINESTRING (-3.1346378 53.1674594, -3.1348978 53.1675652)",,
4387702,,,The Avenue,residential,,False,False,61.678,"LINESTRING (-3.1346378 53.1674594, -3.1349129 53.1671079, -3.1351819 53.1670668)",,
211509899,2,A541,,primary,20 mph,True,False,3.766,"LINESTRING (-3.1366789 53.1683907, -3.1367298 53.168376)",roundabout,
4273710,2,A5119,Chester Street,primary,20 mph,False,False,88.207,"LINESTRING (-3.1370126 53.1684523, -3.1374367 53.1683422, -3.137805 53.1682151, -3.1379872 53.168142, -3.1380286 53.1681254, -3.1381675 53.1680697)",,
882592939,2,A541,,primary,20 mph,True,False,13.143999999999998,"LINESTRING (-3.1370126 53.1684523, -3.1370306 53.1684902, -3.1370294 53.1685296, -3.1370093 53.1685671)",roundabout,
879753412,2,A541,,primary,20 mph,True,False,7.791,"LINESTRING (-3.1368476 53.16864, -3.1367699 53.1686401, -3.136733 53.1686322)",roundabout,
879753412,2,A541,,primary,20 mph,True,False,4.926,"LINESTRING (-3.1365991 53.1685562, -3.136587 53.1685125)",roundabout,
4389609,,,St David's Lane,residential,,False,False,131.962,"LINESTRING (-3.1372117 53.1689976, -3.1370325 53.1690807, -3.1369351 53.1691621, -3.1365797 53.1695803, -3.1364603 53.169719, -3.1362113 53.1700081)",,
"[912429928, 912429929, 912429927]",3,A541,Lead Mills,primary,20 mph,False,False,75.489,"LINESTRING (-3.1372117 53.1689976, -3.1372776 53.1690827, -3.1373722 53.1692047, -3.1374703 53.1693313, -3.1375462 53.1694292, -3.1376888 53.1696133)",,
"[912429930, 376133637]",3,A541,Lead Mills,primary,20 mph,False,True,26.096,"LINESTRING (-3.1372117 53.1689976, -3.1371324 53.1688972, -3.1370441 53.1687855)",,
4272538,2,A541,,primary,20 mph,True,False,3.283,"LINESTRING (-3.1381751 53.1697137, -3.1382231 53.1697071)",roundabout,
135327494,1,A5119,King Street,primary,20 mph,True,False,58.081,"LINESTRING (-3.1387249 53.1701838, -3.1385653 53.1703667, -3.1383566 53.1706568)",,
680991848,2,A541,,primary,20 mph,True,False,33.010999999999996,"LINESTRING (-3.1387249 53.1701838, -3.1384539 53.1701989, -3.1382476 53.170148)",roundabout,
"[199830772, 97010718, 97010711]",,B5444,King Street,secondary,20 mph,False,True,90.525,"LINESTRING (-3.1390687 53.1695699, -3.139144 53.1695239, -3.1392191 53.1694589, -3.1392295 53.1694451, -3.1392405 53.1694305, -3.1392824 53.1693752, -3.1393109 53.1693375, -3.1393235 53.1693208, -3.1394452 53.1691804, -3.1395809 53.1690629, -3.1396838 53.1689887, -3.1398246 53.1689015)",,yes
879768237,,,,secondary,20 mph,True,False,38.94,"LINESTRING (-3.1390687 53.1695699, -3.1389097 53.169709, -3.13888 53.1698897)",,
"[4389394, 4389389]",,,"['Milford Street', 'Love Lane']","['unclassified', 'residential']",,False,True,299.70799999999997,"LINESTRING (-3.1398246 53.1689015, -3.1398763 53.1689413, -3.1398763 53.1689995, -3.1398852 53.1690828, -3.1399092 53.1691712, -3.1401627 53.1696705, -3.1402298 53.169825, -3.1402451 53.1698648, -3.1403676 53.1701841, -3.1404564 53.1704657, -3.1404726 53.1704946, -3.1405 53.1705196, -3.140553 53.1705461, -3.1414089 53.1708545, -3.1414565 53.1708693, -3.1414982 53.1708772, -3.1415487 53.1708825, -3.1416003 53.1708799, -3.1416498 53.1708663, -3.1416828 53.1708532, -3.141961 53.1707425)",,
