osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,bridge
29136675,2,Netherfield Road,tertiary,30 mph,False,False,262.627,"LINESTRING (0.4814318 50.9220827, 0.4813779 50.9221004, 0.4813118 50.9221287, 0.481237 50.922176, 0.4811964 50.9222232, 0.4811785 50.922253, 0.4810462 50.9224915, 0.4810294 50.922522, 0.4809582 50.9226515, 0.4808834 50.9227892, 0.4808584 50.9228353, 0.4808453 50.9228595, 0.4807822 50.922964, 0.4807554 50.9230076, 0.480731 50.9230473, 0.4806617 50.9231457, 0.480596 50.9232356, 0.4805563 50.92329, 0.4805059 50.9233545, 0.4804744 50.9233948, 0.4804456 50.9234378, 0.4804209 50.9234748, 0.4803984 50.9235226, 0.4803788 50.9235727, 0.4803628 50.9236239, 0.4803506 50.9236771, 0.4803358 50.9237957, 0.4803259 50.9238743, 0.4802847 50.9240996, 0.480267 50.9241636, 0.4802448 50.9242213, 0.4802209 50.9242704)",,
"[1052491238, 226514295]","['2', '3']",London Road,primary,40 mph,False,True,308.228,"LINESTRING (0.4814318 50.9220827, 0.4814271 50.9223513, 0.4814308 50.922482, 0.4814808 50.9233951, 0.4814895 50.9235545, 0.4814925 50.9236091, 0.4814935 50.9236268, 0.4815157 50.9238433, 0.4815194 50.9242184, 0.4815359 50.9246564, 0.4815408 50.9247873, 0.4815433 50.9248533)",A2100,
29136675,2,Netherfield Road,tertiary,30 mph,False,False,187.82,"LINESTRING (0.4800752 50.9244403, 0.4800116 50.9244905, 0.4798524 50.924597, 0.479667 50.9247341, 0.4795457 50.9248301, 0.479465 50.9248991, 0.4793827 50.9249793, 0.4792857 50.9250921, 0.4792301 50.9251569, 0.4790317 50.9253869, 0.4789133 50.92551, 0.4788361 50.9255831, 0.4787558 50.9256592, 0.4785837 50.9258122, 0.4785645 50.925828)",,
29136675,2,Netherfield Road,tertiary,30 mph,False,True,21.502000000000002,"LINESTRING (0.4800752 50.9244403, 0.480135 50.9243787, 0.4801911 50.9243127, 0.4802209 50.9242704)",,
29137123,,Wattle's Wish,unclassified,,False,True,12.832,"LINESTRING (0.4800752 50.9244403, 0.4801119 50.9244494, 0.4801508 50.9244529, 0.480255 50.9244564)",,
29137123,,Wattle's Wish,unclassified,,False,False,13.432,"LINESTRING (0.4810564 50.9249208, 0.4808701 50.9249491)",,
1052491237,2,London Road,primary,40 mph,False,True,87.69399999999999,"LINESTRING (0.4815433 50.9248533, 0.4815484 50.925107, 0.481559 50.9254081, 0.4815672 50.9256418)",A2100,
"[1052491238, 226514295]","['2', '3']",London Road,primary,40 mph,False,False,308.22799999999995,"LINESTRING (0.4815433 50.9248533, 0.4815408 50.9247873, 0.4815359 50.9246564, 0.4815194 50.9242184, 0.4815157 50.9238433, 0.4814935 50.9236268, 0.4814925 50.9236091, 0.4814895 50.9235545, 0.4814808 50.9233951, 0.4814308 50.922482, 0.4814271 50.9223513, 0.4814318 50.9220827)",A2100,
857133012,,Rowbarns,residential,,False,False,7.985,"LINESTRING (0.4809196 50.9242302, 0.4810331 50.9242364)",,
857133012,,Rowbarns,residential,,False,True,8.084,"LINESTRING (0.4809196 50.9242302, 0.4808049 50.9242226)",,
