osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,bridge,geometry,width,junction
"[38978149, 50761446, 52723679]",False,,,Woodbridge Road,tertiary,30 mph,"[False, True]",66.593,,"LINESTRING (-0.5756491 51.2384188, -0.5755747 51.2381642, -0.575559 51.2381029, -0.5755425 51.2380622, -0.5755273 51.2380357, -0.5754468 51.2379315, -0.5753487 51.2378629)",,
"[154571466, 61232119]",True,4,A322,Onslow Street,primary,30 mph,False,87.28699999999999,,"LINESTRING (-0.5771333 51.2367588, -0.5770625 51.2366048, -0.5770216 51.2365335, -0.5770046 51.2364982, -0.5769819 51.2364274, -0.5769748 51.2363425, -0.5769912 51.2362405, -0.5770716 51.2359932)",,
4397766,True,2,A322,Onslow Street,primary,30 mph,False,61.56,,"LINESTRING (-0.5775075 51.2368253, -0.577387 51.2369022, -0.5773707 51.2369126, -0.5773385 51.2369311, -0.5773176 51.2369627, -0.5772929 51.237, -0.5772875 51.2371393, -0.5772661 51.2372435, -0.5772446 51.2373274)",,
154571469,True,1,A322,Onslow Street,primary,30 mph,False,28.476,,"LINESTRING (-0.5775075 51.2368253, -0.577385 51.2368327, -0.5773425 51.2368307, -0.5772921 51.2368218, -0.5772502 51.2368155, -0.5771982 51.2367898, -0.5771333 51.2367588)",,
53125808,False,2,A3100,Park Street,primary,30 mph,True,43.408,,"LINESTRING (-0.5780917 51.2351196, -0.5779602 51.2349132, -0.5779319 51.2348658, -0.5779108 51.2348106, -0.5779107 51.2347498)",,
53125809,True,3,A3100,Park Street,primary,30 mph,False,46.066,,"LINESTRING (-0.5780917 51.2351196, -0.5781538 51.2351874, -0.5781915 51.2352257, -0.5782385 51.2352672, -0.578296 51.2353131, -0.5784904 51.2354483)",,
4323043,False,,,Mount Pleasant,residential,30 mph,True,117.935,,"LINESTRING (-0.5791088 51.2330416, -0.5792722 51.2331426, -0.5793339 51.2333878, -0.5793673 51.2334504, -0.5795324 51.2335792, -0.579843 51.2338754, -0.5799247 51.233909, -0.5799576 51.2339165)",,
43045537,False,2,A3100,Portsmouth Road,primary,30 mph,False,32.531,,"LINESTRING (-0.5791088 51.2330416, -0.5790596 51.2331794, -0.5790068 51.2333271)",,
43045537,False,2,A3100,Portsmouth Road,primary,30 mph,True,202.732,,"LINESTRING (-0.5791088 51.2330416, -0.579157 51.2327897, -0.5791168 51.2322153, -0.5791007 51.231965, -0.5790495 51.2314384, -0.5789827 51.231226)",,
3979099,False,,,Sydenham Road,unclassified,,False,120.421,,"LINESTRING (-0.5714168 51.2347979, -0.5712277 51.2348704, -0.5705898 51.2351085, -0.5705444 51.2351252, -0.5703887 51.2351791, -0.570323 51.235208, -0.5699389 51.23536)",,
4641172,False,,,South Hill,unclassified,,False,32.057,,"LINESTRING (-0.5714168 51.2347979, -0.5712864 51.2346967, -0.5711642 51.2346155, -0.5711185 51.2345786)",,
35955440,False,,,Castle Street,unclassified,,True,92.253,,"LINESTRING (-0.5714168 51.2347979, -0.5715988 51.2347602, -0.5718934 51.2347323, -0.5723306 51.2347223, -0.5723771 51.2347247, -0.5725586 51.234734, -0.5727222 51.2347071)",,
984075638,False,2,,High Street,unclassified,30 mph,False,3.946,,"LINESTRING (-0.5771427 51.2348609, -0.5770878 51.2348697)",,
4413881,False,2,,High Street,unclassified,30 mph,True,42.325,,"LINESTRING (-0.5771427 51.2348609, -0.5771795 51.2348534, -0.5774157 51.2348046, -0.5777192 51.2347401)",,
"[198457653, 4538734]",False,,,Millmead,unclassified,30 mph,False,147.449,,"LINESTRING (-0.5771427 51.2348609, -0.5770217 51.2345991, -0.576885 51.2344653, -0.5766946 51.2342822, -0.5764718 51.2340768, -0.5763753 51.2339374, -0.5762263 51.2336777)",,
3979097,True,,,Mill Lane,unclassified,30 mph,False,93.94100000000002,,"LINESTRING (-0.5747197 51.2348962, -0.5749513 51.2348116, -0.5749943 51.2347686, -0.5749883 51.2347189, -0.5748159 51.2344211, -0.5747577 51.2343206, -0.5747609 51.2342735, -0.5747933 51.2342434, -0.5748242 51.2342147, -0.5748508 51.2341843)",,
4422326,True,,,Quarry Street,unclassified,,False,101.07300000000001,,"LINESTRING (-0.5747197 51.2348962, -0.5743397 51.2347065, -0.5742726 51.2346141, -0.5740687 51.2343256, -0.5739729 51.2341944, -0.5739441 51.2341549)",,
4422326,True,,,Quarry Street,unclassified,,False,68.062,,"LINESTRING (-0.5739441 51.2341549, -0.5734764 51.2336174)",,
3979098,True,,,Castle Street,unclassified,,False,74.82900000000001,,"LINESTRING (-0.5739441 51.2341549, -0.573523 51.2342758, -0.5733406 51.2343833, -0.5733284 51.2343943, -0.5732977 51.2344219, -0.5732199 51.2345327, -0.5731931 51.2345882)",,
61570047,False,,,Chapel Street,unclassified,,True,6.015,,"LINESTRING (-0.5731931 51.2345882, -0.5732307 51.2346369)",,
31648938,True,,,Castle Street,unclassified,,False,35.553,,"LINESTRING (-0.5731931 51.2345882, -0.5730245 51.2346486, -0.5728526 51.2346823, -0.5727222 51.2347071)",,
3979096,False,,,Pewley Hill,residential,,False,110.22399999999999,,"LINESTRING (-0.5701329 51.2345122, -0.5701026 51.2345048, -0.5697536 51.2344198, -0.5695223 51.2343645, -0.5693215 51.2343055, -0.5690689 51.2342254, -0.5686952 51.2341005)",,
3979096,False,,,Pewley Hill,residential,,True,70.455,,"LINESTRING (-0.5701329 51.2345122, -0.5702949 51.2345452, -0.570928 51.2346079, -0.5709957 51.2346084, -0.5710554 51.2345999, -0.5711185 51.2345786)",,
4789711,False,,,Oxford Terrace,residential,,True,59.772000000000006,,"LINESTRING (-0.5701329 51.2345122, -0.5701345 51.2345803, -0.5703106 51.2347916, -0.5704058 51.2348848, -0.5705201 51.2349817)",,
3979096,False,,,Pewley Hill,residential,,False,65.876,,"LINESTRING (-0.5686952 51.2341005, -0.5685437 51.2340333, -0.5684007 51.2339694, -0.5682134 51.2338745, -0.5679681 51.2337236)",,
3979096,False,,,Pewley Hill,residential,,True,110.22399999999999,,"LINESTRING (-0.5686952 51.2341005, -0.5690689 51.2342254, -0.5693215 51.2343055, -0.5695223 51.2343645, -0.5697536 51.2344198, -0.5701026 51.2345048, -0.5701329 51.2345122)",,
3979102,False,,,Harvey Road,residential,,False,173.22400000000002,,"LINESTRING (-0.5686952 51.2341005, -0.5686125 51.2343115, -0.5684325 51.2346389, -0.5682868 51.2347999, -0.5680222 51.2350259, -0.5676708 51.235254, -0.5674383 51.2354083)",,
3979104,True,,,Bright Hill,unclassified,,False,17.467,,"LINESTRING (-0.5673151 51.2356437, -0.5674105 51.2355934, -0.5675262 51.2355619)",,
57738542,True,,,Harvey Road,unclassified,,False,28.916999999999998,,"LINESTRING (-0.5673151 51.2356437, -0.5672958 51.2356048, -0.5673044 51.2355592, -0.5673976 51.2354398, -0.5674383 51.2354083)",,
3979104,True,,,Bright Hill,unclassified,,False,137.669,,"LINESTRING (-0.5675262 51.2355619, -0.567584 51.2355632, -0.567644 51.2355733, -0.5677158 51.2355961, -0.5677876 51.2356075, -0.5678433 51.2356082, -0.567899 51.2356028, -0.5679547 51.2355907, -0.5680069 51.2355704, -0.5684293 51.2353566, -0.5685487 51.23531, -0.5686286 51.235301, -0.5687314 51.235313, -0.5687861 51.2353318, -0.5688353 51.235356, -0.5689382 51.235423, -0.5691711 51.235567)",,
3979096,False,,,Pewley Hill,residential,,False,127.87400000000001,,"LINESTRING (-0.5679681 51.2337236, -0.5677764 51.2336179, -0.5676505 51.2335582, -0.567524 51.2334983, -0.5672091 51.2333736, -0.5668755 51.2332819, -0.5665793 51.2332179, -0.5663809 51.233167)",,
3979096,False,,,Pewley Hill,residential,,True,65.876,,"LINESTRING (-0.5679681 51.2337236, -0.5682134 51.2338745, -0.5684007 51.2339694, -0.5685437 51.2340333, -0.5686952 51.2341005)",,
4789675,False,,,Poyle Road,residential,,False,210.151,,"LINESTRING (-0.5679681 51.2337236, -0.5679458 51.2321832, -0.5679285 51.2321197, -0.5678988 51.2320561, -0.5678047 51.2318454)",,
3979096,False,,,Pewley Hill,residential,,True,8.904,,"LINESTRING (-0.5662594 51.233142, -0.5663809 51.233167)",,
3979099,False,,,Sydenham Road,unclassified,,False,36.003,,"LINESTRING (-0.5699389 51.23536, -0.5695385 51.2355649)",,
4789712,False,,,Oxford Road,residential,,False,73.449,,"LINESTRING (-0.5699389 51.23536, -0.5695054 51.2347578)",,
3979099,False,,,Sydenham Road,unclassified,,True,120.421,,"LINESTRING (-0.5699389 51.23536, -0.570323 51.235208, -0.5703887 51.2351791, -0.5705444 51.2351252, -0.5705898 51.2351085, -0.5712277 51.2348704, -0.5714168 51.2347979)",,
4789717,False,,,Brodie Road,residential,,True,101.616,,"LINESTRING (-0.5666916 51.2358872, -0.5673525 51.236702)",,
3979103,True,,,Harvey Road,unclassified,,False,51.744,,"LINESTRING (-0.5666916 51.2358872, -0.566788 51.2358604, -0.5670955 51.2357685, -0.5671598 51.2357363, -0.5672208 51.2357041, -0.5673151 51.2356437)",,
4397766,True,2,A322,Onslow Street,primary,30 mph,False,145.793,,"LINESTRING (-0.5772446 51.2373274, -0.5771937 51.23745, -0.5771347 51.2375592, -0.5769764 51.2377657, -0.576794 51.237937, -0.5766009 51.2381251, -0.5764266 51.2383098, -0.576279 51.2384828)",,
4705462,True,2,,Bedford Road,unclassified,30 mph,False,213.41199999999998,,"LINESTRING (-0.5772446 51.2373274, -0.5773679 51.2373504, -0.577459 51.2373673, -0.5775676 51.2373807, -0.5777004 51.2373908, -0.577815 51.237402, -0.5779712 51.2374078, -0.5781316 51.2374055, -0.5782175 51.2374454, -0.5782556 51.2375251, -0.5783043 51.237844, -0.578319 51.2379405, -0.5784031 51.238491, -0.5784432 51.2387243)",,
60873244,True,3,A322,Onslow Street,primary,30 mph,False,63.245999999999995,,"LINESTRING (-0.5760832 51.2387968, -0.5759411 51.2392149, -0.5758826 51.2393514)",,
62001302,True,3,A322,Onslow Street,primary,30 mph,False,37.605999999999995,,"LINESTRING (-0.576279 51.2384828, -0.576153 51.2386524, -0.5761369 51.2386742, -0.5760832 51.2387968)",,
"[26271904, 43045537]",False,2,A3100,Portsmouth Road,primary,30 mph,True,153.53799999999998,,"LINESTRING (-0.578025 51.2345604, -0.5780511 51.2345272, -0.5780872 51.234488, -0.5781163 51.2344564, -0.5781544 51.2344114, -0.5786367 51.2338423, -0.5788513 51.2335891, -0.5789451 51.2334598, -0.5790068 51.2333271)",,
"[661264952, 661266478]",False,,,The Mount,residential,30 mph,True,164.156,,"LINESTRING (-0.578025 51.2345604, -0.5780998 51.2345858, -0.5781408 51.2345998, -0.5782071 51.234613, -0.5782783 51.2346211, -0.5783419 51.2346217, -0.5784051 51.2346183, -0.5784753 51.2346074, -0.5785525 51.2345914, -0.5787118 51.2345519, -0.5788748 51.234511, -0.5788819 51.2345092, -0.5789396 51.234492, -0.5791103 51.2344361, -0.5792383 51.2343878, -0.5793205 51.2343492, -0.5795803 51.2341791, -0.5798679 51.2339792, -0.5799576 51.2339165)",,
"[661268090, 661574702]",False,2,A3100,Portsmouth Road,primary,30 mph,False,22.643,,"LINESTRING (-0.578025 51.2345604, -0.5779625 51.2346444, -0.577942 51.2346723, -0.5779263 51.2346975, -0.5779107 51.2347498)",,
4517304,True,3,A246,York Road,primary,30 mph,False,46.454,,"LINESTRING (-0.5749023 51.2394546, -0.5755374 51.2393264)",,
"[1117650620, 1117650621, 1117650622, 4418767]",False,"['4', '5', '3']",A246,York Road,primary,30 mph,False,243.923,,"LINESTRING (-0.5749023 51.2394546, -0.5743656 51.2395218, -0.5741615 51.2395539, -0.5738003 51.2396145, -0.5736789 51.2396329, -0.5736333 51.2396393, -0.5735719 51.2396493, -0.5732171 51.2397079, -0.5730271 51.2397258, -0.572763 51.2397349, -0.5721595 51.2397491, -0.5716547 51.2397599, -0.5714503 51.2397636)",,
"[4526906, 984075637]",True,1,,Millmead,unclassified,,False,218.041,,"LINESTRING (-0.5762263 51.2336777, -0.5759955 51.2334792, -0.5758666 51.2333061, -0.5757886 51.2330718, -0.5757674 51.2328063, -0.5758965 51.2327768, -0.5759334 51.2328376, -0.5759629 51.2329461, -0.575985 51.2331809, -0.5760108 51.2332248, -0.5762168 51.2335751, -0.5762186 51.2336014, -0.5762263 51.2336777)",,
"[198457653, 4538734]",False,,,Millmead,unclassified,30 mph,True,147.449,,"LINESTRING (-0.5762263 51.2336777, -0.5763753 51.2339374, -0.5764718 51.2340768, -0.5766946 51.2342822, -0.576885 51.2344653, -0.5770217 51.2345991, -0.5771427 51.2348609)",,
547335732,False,,,Bury Fields,unclassified,,False,63.20100000000001,,"LINESTRING (-0.5768634 51.2324934, -0.5768421 51.232412, -0.5768139 51.2322416, -0.5768213 51.2321653, -0.5769517 51.2319416)",6.5,
"[4604745, 547335733]",True,,,Bury Fields,unclassified,30 mph,False,159.874,,"LINESTRING (-0.5775927 51.2338493, -0.5774938 51.2335696, -0.5774632 51.2334832, -0.5774404 51.2334276, -0.5774108 51.2333632, -0.5773726 51.2333022, -0.57719 51.2330456, -0.5769521 51.2326841, -0.5768624 51.2325353, -0.5768634 51.2324934)",,
135791920,True,,,Bury Street,residential,30 mph,False,105.433,,"LINESTRING (-0.5775927 51.2338493, -0.5774859 51.2339034, -0.5774485 51.2339746, -0.5776387 51.2343518, -0.5776816 51.2345907, -0.5777092 51.2346975, -0.5777192 51.2347401)",,
4602539,False,,,Bury Street,residential,30 mph,True,7.37,,"LINESTRING (-0.5783776 51.233596, -0.5783428 51.2335334)",,
135791920,True,,,Bury Street,residential,30 mph,False,61.479,,"LINESTRING (-0.5783776 51.233596, -0.5775927 51.2338493)",,
4413881,False,2,,High Street,unclassified,30 mph,False,42.325,,"LINESTRING (-0.5777192 51.2347401, -0.5774157 51.2348046, -0.5771795 51.2348534, -0.5771427 51.2348609)",,
"[4413881, 661574701]",False,"['2', '3']",,High Street,unclassified,30 mph,True,13.533999999999999,,"LINESTRING (-0.5777192 51.2347401, -0.5777515 51.2347348, -0.5779107 51.2347498)",,
"[837605449, 51266689, 4606375]",False,,,Castle Hill,residential,,False,264.991,,"LINESTRING (-0.5734764 51.2336174, -0.573404 51.2336309, -0.5733258 51.2336411, -0.5732243 51.2336544, -0.5731043 51.2336514, -0.5728991 51.2336573, -0.5727356 51.2335836, -0.5726149 51.2333686, -0.5725291 51.233335, -0.5724111 51.2333384, -0.5719739 51.2333804, -0.5715716 51.233419, -0.5712953 51.2334408, -0.5710566 51.2334207, -0.5709493 51.2333434, -0.5707374 51.2332729, -0.5705335 51.2332475, -0.5703216 51.2332343, -0.5700788 51.2332466)",,
24698907,True,,,Quarry Street,unclassified,,False,100.83,,"LINESTRING (-0.5734764 51.2336174, -0.5733598 51.2334039, -0.573337 51.2333622, -0.5733229 51.2333442, -0.5730506 51.2327512)",,
316430126,False,,,Dene Road,unclassified,,True,37.943,,"LINESTRING (-0.5675417 51.2391137, -0.5669972 51.2391288)",,
4641659,False,,,Eastgate Gardens,unclassified,,False,185.029,,"LINESTRING (-0.5675417 51.2391137, -0.5677992 51.2390247, -0.5679708 51.2389928, -0.5680942 51.2389877, -0.5684831 51.238892, -0.5685261 51.2388534, -0.5684574 51.2386873, -0.5679421 51.2379442)",,
25216819,False,,,Denmark Road,unclassified,,True,63.629000000000005,,"LINESTRING (-0.5675417 51.2391137, -0.5676007 51.2393202, -0.5676773 51.2395704, -0.5677214 51.2396745)",,
4641659,False,,,Eastgate Gardens,unclassified,,True,16.145,,"LINESTRING (-0.5678498 51.237811, -0.5679421 51.2379442)",,
316430126,False,,,Dene Road,unclassified,,False,37.943,,"LINESTRING (-0.5669972 51.2391288, -0.5675417 51.2391137)",,
69890800,False,2,A246,York Road,primary,30 mph,False,34.543,,"LINESTRING (-0.5682377 51.239879, -0.5677417 51.2398877)",,
69890800,False,2,A246,York Road,primary,30 mph,True,30.341,,"LINESTRING (-0.5682377 51.239879, -0.5686732 51.2398682)",,
23229814,True,,,Denmark Road,unclassified,,False,23.749,,"LINESTRING (-0.5677417 51.2398877, -0.5677214 51.2396745)",,
69890800,False,2,A246,York Road,primary,30 mph,False,71.254,,"LINESTRING (-0.5677417 51.2398877, -0.5667192 51.2399166)",,
69890800,False,2,A246,York Road,primary,30 mph,True,34.543,,"LINESTRING (-0.5677417 51.2398877, -0.5682377 51.239879)",,
25216819,False,,,Denmark Road,unclassified,,False,63.629000000000005,,"LINESTRING (-0.5677214 51.2396745, -0.5676773 51.2395704, -0.5676007 51.2393202, -0.5675417 51.2391137)",,
157777528,True,,,,unclassified,,False,55.818,,"LINESTRING (-0.5677214 51.2396745, -0.5681282 51.2396664, -0.5682004 51.2396856, -0.5682275 51.2397151, -0.5682377 51.239879)",,
4641664,False,,,Alexandra Terrace,unclassified,,True,88.374,,"LINESTRING (-0.5665519 51.2376862, -0.5670378 51.2383436, -0.5670436 51.2384139)",,
61421907,False,,A3100,High Street,primary,30 mph,False,19.937,,"LINESTRING (-0.5665519 51.2376862, -0.5664041 51.2377517, -0.5663059 51.2377755)",,
61421907,False,,A3100,High Street,primary,30 mph,True,289.19699999999995,,"LINESTRING (-0.5665519 51.2376862, -0.5666578 51.2376502, -0.5668632 51.2375707, -0.5670264 51.2375037, -0.5671798 51.2374626, -0.5674369 51.2374127, -0.5676502 51.2373333, -0.5680727 51.2371437, -0.5686214 51.2369122, -0.5687982 51.2368535, -0.5691039 51.2367521, -0.5692232 51.2367125, -0.5698754 51.2365163, -0.5701734 51.2364327)",,
"[4641665, 4641666]",False,,A320,"['Chertsey Street', 'Stoke Road']",primary,30 mph,False,182.676,,"LINESTRING (-0.5714293 51.2395887, -0.5713826 51.2393506, -0.5713006 51.2391105, -0.5711892 51.2388734, -0.5710483 51.2386262, -0.5708441 51.238243, -0.5707454 51.2380071)",,
4641665,False,,A320,Stoke Road,primary,30 mph,True,19.509,,"LINESTRING (-0.5714293 51.2395887, -0.5714308 51.2396241, -0.5714503 51.2397636)",,
4641666,False,,A320,Chertsey Street,primary,30 mph,False,141.527,,"LINESTRING (-0.5707454 51.2380071, -0.5707183 51.2379195, -0.5706157 51.2376008, -0.5705648 51.2374427, -0.5705538 51.2373683, -0.5705449 51.2373173, -0.5704906 51.2370079, -0.5704946 51.2368696, -0.5705245 51.2368041, -0.5705814 51.2367643)",,
"[4641665, 4641666]",False,,A320,"['Chertsey Street', 'Stoke Road']",primary,30 mph,True,182.676,,"LINESTRING (-0.5707454 51.2380071, -0.5708441 51.238243, -0.5710483 51.2386262, -0.5711892 51.2388734, -0.5713006 51.2391105, -0.5713826 51.2393506, -0.5714293 51.2395887)",,
5003751,False,,,Martyr Road,residential,,True,125.576,,"LINESTRING (-0.5707454 51.2380071, -0.5711826 51.2379517, -0.5714777 51.2378895, -0.571664 51.2378521, -0.5724741 51.2376895)",,
4641668,True,1,,,primary_link,30 mph,False,48.239,,"LINESTRING (-0.5708338 51.2398053, -0.571267 51.2396732, -0.5714293 51.2395887)",,
69730877,False,4,A246,York Road,primary,30 mph,True,43.193,,"LINESTRING (-0.5708338 51.2398053, -0.5712729 51.2397696, -0.5714503 51.2397636)",,
69890800,False,2,A246,York Road,primary,30 mph,False,85.844,,"LINESTRING (-0.5708338 51.2398053, -0.5704121 51.2398218, -0.5703397 51.2398237, -0.5696022 51.2398429)",,
4705461,True,2,,Mary Road,unclassified,,False,15.025,,"LINESTRING (-0.5782571 51.2395295, -0.5780694 51.2394628)",,
4705462,True,2,,Bedford Road,unclassified,30 mph,False,13.344,,"LINESTRING (-0.5783924 51.2394445, -0.5782571 51.2395295)",,
4705624,True,,,,unclassified,,False,22.578,,"LINESTRING (-0.5783924 51.2394445, -0.5780694 51.2394628)",,
4705462,True,2,,Bedford Road,unclassified,30 mph,False,84.557,,"LINESTRING (-0.5784432 51.2387243, -0.5785185 51.2393102, -0.5785187 51.2393764, -0.578507 51.2393857, -0.5784648 51.2394193, -0.5783924 51.2394445)",,
4705461,True,2,,Mary Road,unclassified,,False,83.637,,"LINESTRING (-0.5780694 51.2394628, -0.5778964 51.2394354, -0.5778479 51.2393807, -0.5778389 51.2393303, -0.57777 51.2388049)",,
4717724,True,1,A31,,primary,30 mph,False,59.01599999999999,,"LINESTRING (-0.5790566 51.2358443, -0.5792555 51.2359204, -0.5793064 51.2359386, -0.5793933 51.2359678, -0.579477 51.23599, -0.5795711 51.2360044, -0.5796846 51.2360189, -0.5798383 51.2360207)",,
61267170,True,3,A322,Park Street,primary,30 mph,False,28.522,,"LINESTRING (-0.5790566 51.2358443, -0.579127 51.2359165, -0.5791572 51.2359904, -0.5791614 51.236086)",,
4641173,False,,,Warwick's Bench,unclassified,,False,9.063,,"LINESTRING (-0.5696082 51.2313263, -0.5695478 51.2312541)",,
