osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,lanes,access,area,junction
62360282,False,,Highfield Crescent,residential,,False,57.831,"LINESTRING (-1.988453 52.9925951, -1.9891821 52.9928742)",,,,
62360281,False,,Highfield Avenue,residential,,False,100.89999999999999,"LINESTRING (-1.9899209 52.9920833, -1.9898301 52.992188, -1.9891821 52.9928742)",,,,
"[231255833, 159981639]",False,A522,"['Butles Hill', 'Leek Road']",primary,30 mph,True,195.825,"LINESTRING (-1.9899209 52.9920833, -1.9894201 52.9919929, -1.989171 52.9919517, -1.988891 52.9918949, -1.9887637 52.9918618, -1.9885789 52.9918089, -1.9884707 52.9917643, -1.9882806 52.9916777, -1.9881036 52.9915693, -1.9879709 52.9914686, -1.9878648 52.9913696, -1.987777 52.9912826, -1.9876887 52.9911825, -1.9876358 52.9911196)",,,,
62360234,False,A522,Leek Road,primary,,False,130.857,"LINESTRING (-1.987348 52.988431, -1.9872954 52.9886535, -1.9872006 52.9889102, -1.9871711 52.9890925, -1.9871282 52.9894872, -1.9871289 52.9895976)",,,,
126194049,False,A522,Tape Street,primary,30 mph,False,38.217,"LINESTRING (-1.987348 52.988431, -1.9873421 52.9883976, -1.9873224 52.9883824, -1.9872916 52.9883586, -1.9871949 52.9882885, -1.9871708 52.988271, -1.9871462 52.9882455, -1.9870485 52.988144)",,,,
241095294,True,A521,Chapel Street,primary,30 mph,False,20.073,"LINESTRING (-1.9892274 52.9862905, -1.9894739 52.9861877)",1,,,
126194613,False,A521,Chapel Street,primary,30 mph,True,58.367000000000004,"LINESTRING (-1.9892274 52.9862905, -1.9890289 52.9863017, -1.9889816 52.9862993, -1.9883697 52.9862224)",,,,
107196978,False,,Glebe Road,residential,30 mph,False,54.098000000000006,"LINESTRING (-1.9945501 52.9849693, -1.9945415 52.9850272, -1.9945442 52.9852371, -1.994571 52.9853905, -1.99459 52.9854537)",2,,,
107196978,False,,Glebe Road,residential,30 mph,True,47.324999999999996,"LINESTRING (-1.9945501 52.9849693, -1.9945737 52.9848108, -1.9946327 52.9846542, -1.9946871 52.9845535)",2,,,
126037023,False,,Bassett Close,residential,,True,47.866,"LINESTRING (-1.9945501 52.9849693, -1.9944571 52.9849545, -1.9942506 52.9849359, -1.9938523 52.9848772)",,,,
107196941,True,A521,Watt Place,primary,,False,36.516000000000005,"LINESTRING (-1.9912733 52.9856549, -1.9913966 52.9856772, -1.9915535 52.9857409, -1.991693 52.9858491)",,,,
157393333,True,,Bank Street,residential,,False,61.407000000000004,"LINESTRING (-1.9912733 52.9856549, -1.9912835 52.9856453, -1.9912934 52.9856359, -1.991327 52.9856036, -1.9913779 52.9855124, -1.9914396 52.9854551, -1.9914579 52.985444, -1.9914892 52.9854252, -1.9915657 52.9853695, -1.9917615 52.9852815, -1.9918564 52.9852495)",,,,
125852440,False,,Lid Lane,residential,,False,54.905,"LINESTRING (-1.9918564 52.9852495, -1.9919053 52.9851921, -1.9919659 52.9851531, -1.9919901 52.9851361, -1.9920229 52.9851166, -1.9920685 52.9850931, -1.992306 52.9849706, -1.9924392 52.9849087)",,,,
"[126194096, 126194114]",True,,Watt Place,residential,,False,72.42699999999999,"LINESTRING (-1.9918564 52.9852495, -1.991889 52.9853053, -1.9919532 52.9853986, -1.9919612 52.9855051, -1.9919563 52.9855272, -1.9919488 52.9855486, -1.9919061 52.9856139, -1.9918784 52.9856567, -1.9918392 52.9857032, -1.991803 52.9857619, -1.9917735 52.9857885, -1.9917258 52.985825, -1.9917174 52.9858312, -1.991693 52.9858491)",,,,
107196917,False,,Rawle Close,residential,,True,62.09600000000001,"LINESTRING (-1.9946871 52.9845535, -1.9948178 52.9845896, -1.9949224 52.9846203, -1.9949948 52.9846719, -1.9950431 52.9847172, -1.9951128 52.9848544, -1.9951667 52.9849428, -1.9951774 52.9849851)",,,,
107196978,False,,Glebe Road,residential,30 mph,False,47.325,"LINESTRING (-1.9946871 52.9845535, -1.9946327 52.9846542, -1.9945737 52.9848108, -1.9945501 52.9849693)",2,,,
107196978,False,,Glebe Road,residential,30 mph,True,60.153,"LINESTRING (-1.9946871 52.9845535, -1.9947373 52.9844604, -1.9948753 52.9843257, -1.995109 52.9841732, -1.9951886 52.9841265, -1.995202 52.9841199)",2,,,
107196981,False,,The Birches,residential,30 mph,True,81.99,"LINESTRING (-1.9928695 52.9847706, -1.9927417 52.9846542, -1.9924226 52.984328, -1.9922287 52.9841424)",2,,,
125852440,False,,Lid Lane,residential,,False,61.087,"LINESTRING (-1.9928695 52.9847706, -1.9930329 52.9846848, -1.9930846 52.9846548, -1.9931857 52.9845669, -1.9932729 52.9844918, -1.9934076 52.9843344)",,,,
125852440,False,,Lid Lane,residential,,True,32.741,"LINESTRING (-1.9928695 52.9847706, -1.9927767 52.9848067, -1.9926411 52.9848566, -1.9925623 52.9848762, -1.9924392 52.9849087)",,,,
231255836,False,A522,Tape Street,primary,30 mph,True,192.053,"LINESTRING (-1.9863937 52.9864703, -1.9863991 52.9864887, -1.9864086 52.9865209, -1.9864569 52.9866317, -1.9865775 52.986902, -1.9865873 52.9869285, -1.9866209 52.9870089, -1.9866263 52.9870342, -1.9866571 52.9871392, -1.9866763 52.9872125, -1.9866982 52.9872714, -1.9867725 52.9876478, -1.9868025 52.9877319, -1.9868573 52.9878601, -1.9868918 52.9879368, -1.9869787 52.9880564, -1.9870485 52.988144)",,,,
126194049,False,A522,Tape Street,primary,30 mph,True,38.21699999999999,"LINESTRING (-1.9870485 52.988144, -1.9871462 52.9882455, -1.9871708 52.988271, -1.9871949 52.9882885, -1.9872916 52.9883586, -1.9873224 52.9883824, -1.9873421 52.9883976, -1.987348 52.988431)",,,,
231255836,False,A522,Tape Street,primary,30 mph,False,192.05300000000003,"LINESTRING (-1.9870485 52.988144, -1.9869787 52.9880564, -1.9868918 52.9879368, -1.9868573 52.9878601, -1.9868025 52.9877319, -1.9867725 52.9876478, -1.9866982 52.9872714, -1.9866763 52.9872125, -1.9866571 52.9871392, -1.9866263 52.9870342, -1.9866209 52.9870089, -1.9865873 52.9869285, -1.9865775 52.986902, -1.9864569 52.9866317, -1.9864086 52.9865209, -1.9863991 52.9864887, -1.9863937 52.9864703)",,,,
126215470,True,,Cross Street,unclassified,,False,9.768,"LINESTRING (-1.9894592 52.9862751, -1.9894739 52.9861877)",1,,,
157398892,True,,Cross Street,unclassified,,False,15.611,"LINESTRING (-1.9894592 52.9862751, -1.9892274 52.9862905)",1,,,
126638176,False,,Meadow Drive,residential,,False,191.61200000000002,"LINESTRING (-1.9905638 52.9854147, -1.990544 52.9854009, -1.9903848 52.985295, -1.9903223 52.9852419, -1.9901844 52.9851248, -1.989699 52.9847168, -1.9894911 52.9845424, -1.9893087 52.984385, -1.989074 52.9841476, -1.9889003 52.9840151)",,,,
107196934,False,A521,Town End,primary,30 mph,True,301.114,"LINESTRING (-2.0002117 52.9844975, -1.9998764 52.9845831, -1.9988277 52.9847882, -1.9984032 52.9848707, -1.9977548 52.985003, -1.9972854 52.9850837, -1.9970438 52.985125, -1.9968036 52.9851644, -1.996755 52.9851712, -1.9965022 52.9852064, -1.9960301 52.9852646, -1.9959754 52.9852707, -1.9959111 52.9852778)",,,,
136181660,False,A521,The Green,primary,,True,76.85300000000001,"LINESTRING (-2.0002117 52.9844975, -2.0004343 52.984412, -2.0007911 52.9842618, -2.0010217 52.9841568, -2.0011509 52.9841005)",,,,
107196941,True,A521,Watt Place,primary,,False,7.143,"LINESTRING (-1.991693 52.9858491, -1.9917298 52.9859094)",,,,
107196934,False,A521,Town End,primary,30 mph,False,90.64500000000001,"LINESTRING (-1.99459 52.9854537, -1.9947024 52.9854309, -1.9951834 52.9853641, -1.9953891 52.9853356, -1.9959111 52.9852778)",,,,
107196934,False,A521,Town End,primary,30 mph,True,70.212,"LINESTRING (-1.99459 52.9854537, -1.9938982 52.9856943, -1.9936825 52.9857703)",,,,
107196978,False,,Glebe Road,residential,30 mph,True,54.098,"LINESTRING (-1.99459 52.9854537, -1.994571 52.9853905, -1.9945442 52.9852371, -1.9945415 52.9850272, -1.9945501 52.9849693)",2,,,
136181660,False,A521,The Green,primary,,False,76.853,"LINESTRING (-2.0011509 52.9841005, -2.0010217 52.9841568, -2.0007911 52.9842618, -2.0004343 52.984412, -2.0002117 52.9844975)",,,,
107196917,False,,Rawle Close,residential,,False,62.096,"LINESTRING (-1.9951774 52.9849851, -1.9951667 52.9849428, -1.9951128 52.9848544, -1.9950431 52.9847172, -1.9949948 52.9846719, -1.9949224 52.9846203, -1.9948178 52.9845896, -1.9946871 52.9845535)",,,,
157393330,True,A521,Bank Street,primary,30 mph,False,109.594,"LINESTRING (-1.9894739 52.9861877, -1.9895956 52.9861341, -1.9897257 52.9860953, -1.9897878 52.9860818, -1.9899338 52.9860501, -1.9899523 52.9860461, -1.990009 52.9860323, -1.9901396 52.9859975, -1.9901986 52.9859816, -1.9902051 52.98598, -1.9902555 52.9859675, -1.9904112 52.9859155, -1.9905661 52.9858592, -1.9907275 52.9857982, -1.9907955 52.9857718, -1.9908346 52.9857566, -1.9909148 52.9857281)",,,,
62326853,False,,Carlos Close,residential,,True,8.542,"LINESTRING (-1.9932436 52.9855273, -1.9931463 52.9854776)",,,,
125494274,False,,Carlos Close,residential,,True,10.376,"LINESTRING (-1.9932436 52.9855273, -1.9931456 52.9855996)",,,,
62326853,False,,Carlos Close,residential,,False,40.107,"LINESTRING (-1.9932436 52.9855273, -1.9936356 52.9857278, -1.9936825 52.9857703)",,,,
125494274,False,,Carlos Close,residential,,False,10.376,"LINESTRING (-1.9931456 52.9855996, -1.9932436 52.9855273)",,,,
107196978,False,,Glebe Road,residential,30 mph,False,60.153,"LINESTRING (-1.995202 52.9841199, -1.9951886 52.9841265, -1.995109 52.9841732, -1.9948753 52.9843257, -1.9947373 52.9844604, -1.9946871 52.9845535)",2,,,
125852428,False,,Lid Lane,residential,,True,138.79899999999998,"LINESTRING (-1.995202 52.9841199, -1.9952832 52.9841657, -1.995361 52.9842916, -1.9954401 52.9844353, -1.9954951 52.9845484, -1.9955956 52.9846549, -1.9956976 52.9847793, -1.9957526 52.9848689, -1.9958102 52.9849674, -1.9958323 52.9850202, -1.9958505 52.9850635, -1.995884 52.9851733, -1.9959111 52.9852778)",1,,,
125852440,False,,Lid Lane,residential,,False,132.37,"LINESTRING (-1.9934076 52.9843344, -1.9934593 52.9843183, -1.9935947 52.984244, -1.9938758 52.9841212, -1.9940749 52.9840349, -1.9942054 52.9839896, -1.9943371 52.9839573, -1.9944733 52.9839293, -1.9946067 52.9839209, -1.9947522 52.9839299, -1.9948495 52.9839439, -1.9949987 52.9839989, -1.9950225 52.9840081, -1.9951196 52.9840534)",,,,
125852440,False,,Lid Lane,residential,,True,61.087,"LINESTRING (-1.9934076 52.9843344, -1.9932729 52.9844918, -1.9931857 52.9845669, -1.9930846 52.9846548, -1.9930329 52.9846848, -1.9928695 52.9847706)",,,,
125852440,False,,Lid Lane,residential,,True,132.37,"LINESTRING (-1.9951196 52.9840534, -1.9950225 52.9840081, -1.9949987 52.9839989, -1.9948495 52.9839439, -1.9947522 52.9839299, -1.9946067 52.9839209, -1.9944733 52.9839293, -1.9943371 52.9839573, -1.9942054 52.9839896, -1.9940749 52.9840349, -1.9938758 52.9841212, -1.9935947 52.984244, -1.9934593 52.9843183, -1.9934076 52.9843344)",,,,
126194052,False,,The Avenue,residential,30 mph,False,105.53900000000002,"LINESTRING (-1.9889003 52.9840151, -1.9887176 52.984092, -1.9885173 52.9841552, -1.9882795 52.9841996, -1.9879835 52.9842513, -1.9879484 52.984258, -1.9877645 52.9843096, -1.987491 52.9844214)",,,,
126638176,False,,Meadow Drive,residential,,True,191.61200000000002,"LINESTRING (-1.9889003 52.9840151, -1.989074 52.9841476, -1.9893087 52.984385, -1.9894911 52.9845424, -1.989699 52.9847168, -1.9901844 52.9851248, -1.9903223 52.9852419, -1.9903848 52.985295, -1.990544 52.9854009, -1.9905638 52.9854147)",,,,
126037023,False,,Bassett Close,residential,,False,24.344,"LINESTRING (-1.9934983 52.984873, -1.9936002 52.9848528, -1.9937136 52.9848568, -1.9938523 52.9848772)",,,,
126037023,False,,Bassett Close,residential,,False,47.866,"LINESTRING (-1.9938523 52.9848772, -1.9942506 52.9849359, -1.9944571 52.9849545, -1.9945501 52.9849693)",,,,
126037023,False,,Bassett Close,residential,,True,24.344,"LINESTRING (-1.9938523 52.9848772, -1.9937136 52.9848568, -1.9936002 52.9848528, -1.9934983 52.984873)",,,,
126037030,False,,Bassett Close,residential,,True,63.191,"LINESTRING (-1.9938523 52.9848772, -1.9938711 52.9847963, -1.9939542 52.984554, -1.993981 52.984483, -1.9939971 52.9844612, -1.9940146 52.9844378, -1.9940342 52.9844127, -1.9941219 52.9843409)",,,,
126037030,False,,Bassett Close,residential,,False,63.190999999999995,"LINESTRING (-1.9941219 52.9843409, -1.9940342 52.9844127, -1.9940146 52.9844378, -1.9939971 52.9844612, -1.993981 52.984483, -1.9939542 52.984554, -1.9938711 52.9847963, -1.9938523 52.9848772)",,,,
126057497,False,,Monkhouse,residential,,False,167.24,"LINESTRING (-1.9902176 52.9884983, -1.9901817 52.988485, -1.9901499 52.988458, -1.9901274 52.988432, -1.9901133 52.9884091, -1.9901066 52.9883816, -1.9901053 52.9883687, -1.9901213 52.9883566, -1.9901423 52.9883445, -1.990161 52.9883373, -1.990212 52.9883179, -1.9903367 52.9882646, -1.9904218 52.9882202, -1.9905277 52.9880692, -1.9905905 52.987952, -1.9906028 52.9879291, -1.9906095 52.9879166, -1.9906921 52.9878101, -1.9910494 52.9876211, -1.9910837 52.9876002, -1.9910864 52.9875865, -1.9910467 52.9875533, -1.9907085 52.9873379)",,,,
"[126327634, 126194062]",False,,Church Street,residential,30 mph,True,80.565,"LINESTRING (-1.9916493 52.9869474, -1.9916778 52.9869366, -1.9916904 52.9869172, -1.9917146 52.9868857, -1.9917234 52.9868639, -1.9917244 52.9868498, -1.9917246 52.9868265, -1.9917169 52.9867868, -1.991706 52.9867654, -1.9916886 52.9867404, -1.9916041 52.9866693, -1.9915621 52.986631, -1.9913249 52.9864169, -1.9912126 52.9863317)",,yes,,
126194098,True,,Prince George Street,residential,,False,76.675,"LINESTRING (-1.9916493 52.9869474, -1.9916436 52.9869495, -1.9913809 52.9870459, -1.9913511 52.9870568, -1.9911337 52.9871408, -1.9910976 52.9871547, -1.9909582 52.9872086, -1.9909145 52.9872318, -1.9908549 52.9872635, -1.9907085 52.9873379)",,,,
62360234,False,A522,Leek Road,primary,,False,160.908,"LINESTRING (-1.9871289 52.9895976, -1.9871278 52.9896403, -1.9871549 52.9897746, -1.9871763 52.9898907, -1.9872028 52.9900042, -1.9872274 52.990122, -1.9872976 52.9903622, -1.987348 52.9905236, -1.9874137 52.9907263, -1.9874727 52.990845, -1.9875641 52.9910168)",,,,
62360234,False,A522,Leek Road,primary,,True,130.857,"LINESTRING (-1.9871289 52.9895976, -1.9871282 52.9894872, -1.9871711 52.9890925, -1.9872006 52.9889102, -1.9872954 52.9886535, -1.987348 52.988431)",,,,
126057497,False,,Monkhouse,residential,,True,167.24000000000004,"LINESTRING (-1.9907085 52.9873379, -1.9910467 52.9875533, -1.9910864 52.9875865, -1.9910837 52.9876002, -1.9910494 52.9876211, -1.9906921 52.9878101, -1.9906095 52.9879166, -1.9906028 52.9879291, -1.9905905 52.987952, -1.9905277 52.9880692, -1.9904218 52.9882202, -1.9903367 52.9882646, -1.990212 52.9883179, -1.990161 52.9883373, -1.9901423 52.9883445, -1.9901213 52.9883566, -1.9901053 52.9883687, -1.9901066 52.9883816, -1.9901133 52.9884091, -1.9901274 52.988432, -1.9901499 52.988458, -1.9901817 52.988485, -1.9902176 52.9884983)",,,,
"[126194105, 126194038, 126194103]",True,,Prince George Street,residential,,False,377.19100000000014,"LINESTRING (-1.9907085 52.9873379, -1.9906894 52.9873476, -1.9905419 52.9874226, -1.9905137 52.9874381, -1.9903802 52.9875114, -1.9903072 52.9875531, -1.9901417 52.9876477, -1.9900583 52.9876954, -1.9898357 52.9878254, -1.9897855 52.9878553, -1.9897542 52.9878708, -1.9896828 52.9879061, -1.9896152 52.9879344, -1.9894548 52.9879764, -1.9891418 52.9880297, -1.9888615 52.9880789, -1.9886888 52.988107, -1.9886005 52.9881314, -1.9884463 52.9881919, -1.9884015 52.9882162, -1.9883833 52.9882315, -1.9883672 52.9882428, -1.9883511 52.9882589, -1.9883337 52.9882751, -1.9883015 52.9883114, -1.9882438 52.9884285, -1.9882138 52.9885674, -1.9882101 52.988588, -1.9882011 52.9886214, -1.9881982 52.9886335, -1.9881762 52.9886844, -1.9880622 52.9888071, -1.9880147 52.9888525, -1.9879757 52.9889022, -1.9879268 52.9889646, -1.987824 52.9890913, -1.9877784 52.9892027, -1.9877436 52.9893359, -1.9877216 52.9893997, -1.987698 52.9894392, -1.9876832 52.9894634, -1.9876443 52.9894933, -1.9876277 52.9895079, -1.9876054 52.9895256, -1.9875706 52.9895425, -1.987485 52.989559, -1.9872879 52.9895806, -1.9871289 52.9895976)",,,,
126121255,False,,,unclassified,,True,42.474000000000004,"LINESTRING (-1.9955188 52.9872005, -1.9956333 52.9870213, -1.9957395 52.9868424)",,,,
126121248,False,,Park Lane Close,unclassified,,True,100.709,"LINESTRING (-1.9951064 52.9865511, -1.9955554 52.9862237, -1.9955931 52.9861962, -1.9956146 52.9861833, -1.9956508 52.9861664, -1.9957111 52.9861615, -1.9958466 52.9861656, -1.9960021 52.9861559, -1.9961269 52.9861325, -1.9962595 52.986059)",,,,
126121259,False,,Park Lane,unclassified,,False,129.93,"LINESTRING (-1.9951064 52.9865511, -1.9948446 52.986428, -1.9944062 52.9862511, -1.9943135 52.9862008, -1.9941192 52.9860953, -1.9938752 52.9859217, -1.9936825 52.9857703)",,,,
126121259,False,,Park Lane,unclassified,,True,53.376000000000005,"LINESTRING (-1.9951064 52.9865511, -1.9953182 52.9866508, -1.9956172 52.9867945, -1.9956581 52.9868105, -1.9957395 52.9868424)",,,,
126121259,False,,Park Lane,unclassified,,False,277.58400000000006,"LINESTRING (-1.9981142 52.9888499, -1.9979801 52.9887369, -1.9976825 52.9884624, -1.9974505 52.9882622, -1.9973418 52.9881411, -1.9972814 52.9880329, -1.9971433 52.9878166, -1.9969758 52.9876277, -1.9969153 52.9875703, -1.9967044 52.9874084, -1.996584 52.987316, -1.9961577 52.9870649, -1.9958935 52.9869027, -1.9957395 52.9868424)",,,,
126121248,False,,Park Lane Close,unclassified,,False,100.709,"LINESTRING (-1.9962595 52.986059, -1.9961269 52.9861325, -1.9960021 52.9861559, -1.9958466 52.9861656, -1.9957111 52.9861615, -1.9956508 52.9861664, -1.9956146 52.9861833, -1.9955931 52.9861962, -1.9955554 52.9862237, -1.9951064 52.9865511)",,,,
62364278,True,A521,High Street,primary,,False,81.66,"LINESTRING (-1.9912126 52.9863317, -1.9911667 52.9863488, -1.9910309 52.9863955, -1.9909956 52.9864063, -1.9909639 52.9864145, -1.9907274 52.9864816, -1.990659 52.9865044, -1.9905627 52.9865366, -1.9904456 52.9865783, -1.9902893 52.9866366, -1.9902002 52.9866726, -1.9901752 52.9866827, -1.9901517 52.9866922)",,,,
"[126327634, 126194062]",False,,Church Street,residential,30 mph,False,80.56500000000001,"LINESTRING (-1.9912126 52.9863317, -1.9913249 52.9864169, -1.9915621 52.986631, -1.9916041 52.9866693, -1.9916886 52.9867404, -1.991706 52.9867654, -1.9917169 52.9867868, -1.9917246 52.9868265, -1.9917244 52.9868498, -1.9917234 52.9868639, -1.9917146 52.9868857, -1.9916904 52.9869172, -1.9916778 52.9869366, -1.9916493 52.9869474)",,yes,,
126626619,True,A521,The Terrace,primary,,False,22.355,"LINESTRING (-1.9920096 52.9861013, -1.9918183 52.9861179, -1.991717 52.9861269, -1.9916807 52.9861342)",,,,
126626627,False,A521,The Terrace,primary,,False,120.519,"LINESTRING (-1.9920096 52.9861013, -1.992361 52.9860989, -1.9925103 52.9860941, -1.9927343 52.9860653, -1.9931855 52.9859523, -1.9936825 52.9857703)",,,,
62364278,True,A521,High Street,primary,,False,38.421,"LINESTRING (-1.9916807 52.9861342, -1.9916096 52.9861541, -1.9915224 52.9861864, -1.9914381 52.9862239, -1.9913967 52.9862446, -1.991346 52.9862704, -1.991268 52.98631, -1.9912126 52.9863317)",,,,
"[126626632, 126194090, 62364278]",True,A521,High Street,primary,,False,272.20500000000004,"LINESTRING (-1.9901517 52.9866922, -1.9899684 52.9867581, -1.9898737 52.986794, -1.9898474 52.986804, -1.9897928 52.986828, -1.9897425 52.9868562, -1.9896916 52.9868914, -1.9895081 52.9870262, -1.9894162 52.9871039, -1.9893883 52.9871309, -1.9892901 52.9872173, -1.9891699 52.9873112, -1.989089 52.9873815, -1.9889597 52.9874857, -1.9888435 52.9875781, -1.988803 52.9876103, -1.988576 52.9877588, -1.9884617 52.9878354, -1.9882637 52.9879616, -1.9880524 52.9880902, -1.9879816 52.9881334, -1.9878778 52.9881922, -1.9877831 52.9882436, -1.987695 52.9882911, -1.987651 52.9883122, -1.9875294 52.9883783, -1.9874556 52.9884066, -1.987348 52.988431)",2,,,
107196985,True,,Cross Street,unclassified,,False,69.357,"LINESTRING (-1.9901517 52.9866922, -1.9901287 52.9866927, -1.9900668 52.9866841, -1.9900177 52.9866746, -1.9899549 52.9866628, -1.9899186 52.9866537, -1.989891 52.9866469, -1.989845 52.9866354, -1.9897645 52.9865579, -1.9896599 52.9864481, -1.989566 52.986356, -1.9894592 52.9862751)",,,,
107196934,False,A521,Town End,primary,30 mph,False,301.1139999999999,"LINESTRING (-1.9959111 52.9852778, -1.9959754 52.9852707, -1.9960301 52.9852646, -1.9965022 52.9852064, -1.996755 52.9851712, -1.9968036 52.9851644, -1.9970438 52.985125, -1.9972854 52.9850837, -1.9977548 52.985003, -1.9984032 52.9848707, -1.9988277 52.9847882, -1.9998764 52.9845831, -2.0002117 52.9844975)",,,,
107196934,False,A521,Town End,primary,30 mph,True,90.64500000000001,"LINESTRING (-1.9959111 52.9852778, -1.9953891 52.9853356, -1.9951834 52.9853641, -1.9947024 52.9854309, -1.99459 52.9854537)",,,,
125852428,False,,Lid Lane,residential,,False,138.799,"LINESTRING (-1.9959111 52.9852778, -1.995884 52.9851733, -1.9958505 52.9850635, -1.9958323 52.9850202, -1.9958102 52.9849674, -1.9957526 52.9848689, -1.9956976 52.9847793, -1.9955956 52.9846549, -1.9954951 52.9845484, -1.9954401 52.9844353, -1.995361 52.9842916, -1.9952832 52.9841657, -1.995202 52.9841199)",1,,,
126121255,False,,,unclassified,,False,42.474000000000004,"LINESTRING (-1.9957395 52.9868424, -1.9956333 52.9870213, -1.9955188 52.9872005)",,,,
126121259,False,,Park Lane,unclassified,,False,53.376000000000005,"LINESTRING (-1.9957395 52.9868424, -1.9956581 52.9868105, -1.9956172 52.9867945, -1.9953182 52.9866508, -1.9951064 52.9865511)",,,,
126121259,False,,Park Lane,unclassified,,True,277.584,"LINESTRING (-1.9957395 52.9868424, -1.9958935 52.9869027, -1.9961577 52.9870649, -1.996584 52.987316, -1.9967044 52.9874084, -1.9969153 52.9875703, -1.9969758 52.9876277, -1.9971433 52.9878166, -1.9972814 52.9880329, -1.9973418 52.9881411, -1.9974505 52.9882622, -1.9976825 52.9884624, -1.9979801 52.9887369, -1.9981142 52.9888499)",,,,
154909619,True,A521,Watt Place,primary,,False,25.42,"LINESTRING (-1.9917298 52.9859094, -1.9917376 52.9859591, -1.9917241 52.9860253, -1.9916807 52.9861342)",,,,
231504470,True,A521,Watt Place,primary,,False,29.319000000000003,"LINESTRING (-1.9917298 52.9859094, -1.9917627 52.9859426, -1.9918654 52.9860254, -1.991905 52.9860572, -1.9919204 52.9860735, -1.9919425 52.9860888, -1.9919669 52.9860967, -1.9919844 52.9860998, -1.9920096 52.9861013)",,,,
157393330,True,A521,Bank Street,primary,30 mph,False,25.94,"LINESTRING (-1.9909148 52.9857281, -1.9909987 52.9857, -1.9910641 52.9856787, -1.9911687 52.9856577, -1.991217 52.9856521, -1.9912519 52.9856504, -1.9912733 52.9856549)",,,,
