osmid,name,highway,oneway,reversed,length,ref,maxspeed,lanes,junction,geometry,bridge
25165655,Tramroad Side North,tertiary,False,True,75.251,,20 mph,2,,"LINESTRING (-3.3770505 51.7466758, -3.3769147 51.7466135, -3.3768371 51.7465585, -3.3767303 51.7464836, -3.3766143 51.7463713, -3.3764303 51.7461311)",
128508732,Church Street,tertiary,True,False,72.71600000000001,,20 mph,2,,"LINESTRING (-3.3770505 51.7466758, -3.3772249 51.7467192, -3.3773219 51.7467424, -3.377464 51.7467583, -3.3779125 51.7467582, -3.3780306 51.7467582, -3.3780806 51.7467696)",
59192040,Nantygwenith Street,unclassified,False,False,43.454,,20 mph,,,"LINESTRING (-3.3855511 51.7489603, -3.3851631 51.7488107, -3.3850035 51.7487676)",
59192049,Dynevor Street,unclassified,False,False,192.27599999999998,,20 mph,,,"LINESTRING (-3.3838452 51.7471942, -3.3838788 51.747242, -3.3843208 51.7478501, -3.3848444 51.7485591, -3.3849089 51.7486464, -3.3850035 51.7487676)",
"[860716385, 59192054]",Penry Street,unclassified,False,False,97.807,,20 mph,,,"LINESTRING (-3.3838452 51.7471942, -3.3836427 51.7469236, -3.3835193 51.7467587, -3.3834734 51.7467092, -3.3834463 51.7466908, -3.3834139 51.7466687, -3.3834006 51.7466597, -3.3833182 51.7466229, -3.3832508 51.7466018, -3.3831619 51.7465974, -3.3829838 51.7466072)",
76199199,Aberdare Road,residential,False,False,63.135999999999996,,20 mph,,,"LINESTRING (-3.3838452 51.7471942, -3.3843845 51.7471629, -3.3844801 51.7471573, -3.384757 51.7471343)",
22744732,High Street,primary,True,False,13.05,A4054,20 mph,2,roundabout,"LINESTRING (-3.3772363 51.7420375, -3.3771436 51.7420252, -3.3770601 51.7419975)",
22744732,High Street,primary,True,False,23.947,A4054,20 mph,2,roundabout,"LINESTRING (-3.3770726 51.7416495, -3.3772075 51.7416232, -3.3773335 51.7416258, -3.3774089 51.7416429)",
340894443,,primary,True,False,41.426,A4102,30 mph,,,"LINESTRING (-3.3770726 51.7416495, -3.3771601 51.7415615, -3.3772789 51.7414681, -3.3774634 51.7413704)",
368287339,Tramroad Side South,tertiary,False,True,25.339,,,,,"LINESTRING (-3.3759851 51.7439396, -3.3756805 51.7438117)",
25165654,,tertiary,True,False,17.326,,20 mph,1,roundabout,"LINESTRING (-3.3759851 51.7439396, -3.376052 51.7439082, -3.3761328 51.7438943, -3.3762162 51.7438996)",
368287339,Tramroad Side South,tertiary,False,False,25.339,,,,,"LINESTRING (-3.3756805 51.7438117, -3.3759851 51.7439396)",
70265415,Twynyrodyn Road,tertiary,False,False,146.84,,,,,"LINESTRING (-3.3756805 51.7438117, -3.3753616 51.7436896, -3.3752477 51.7436605, -3.3751259 51.7436407, -3.3749881 51.7436244, -3.374066 51.7435558, -3.3736267 51.7435449)",
751074578,Alma Street,residential,False,True,65.6,,30 mph,,,"LINESTRING (-3.3756805 51.7438117, -3.3756872 51.7439913, -3.3750665 51.744135)",
70265415,Twynyrodyn Road,tertiary,False,True,63.32000000000001,,,,,"LINESTRING (-3.3720054 51.7434883, -3.3724842 51.7434922, -3.3729242 51.743509)",
76207113,Mary Street,residential,True,False,108.34100000000001,,20 mph,,,"LINESTRING (-3.3720054 51.7434883, -3.3720083 51.7433552, -3.3719504 51.7432222, -3.3715286 51.742569)",
76207112,Rees Street,residential,False,False,39.54,,,,,"LINESTRING (-3.373928 51.742064, -3.3736703 51.7420717, -3.373607 51.742076, -3.3733645 51.7421198)",
975654191,Tramroad Side South,residential,True,False,243.16100000000003,,,,,"LINESTRING (-3.373928 51.742064, -3.3739658 51.7422497, -3.3739981 51.7425882, -3.3740266 51.7426827, -3.3740838 51.7428028, -3.3741656 51.7428843, -3.3742564 51.7429594, -3.374371 51.7430255, -3.3746716 51.7431755, -3.3749237 51.7432559, -3.3750457 51.7433085, -3.3751257 51.7433462, -3.3752144 51.743399, -3.3753767 51.7435145, -3.3756186 51.7437154, -3.3756805 51.7438117)",
128844149,Dixon Street,residential,False,True,13.846,,,,,"LINESTRING (-3.38303 51.7482682, -3.3830643 51.7483909)",
97010858,Bevan Place,residential,False,True,39.216,,,,,"LINESTRING (-3.3809008 51.748829, -3.3814087 51.7489887)",
1086960772,Court Street,tertiary,False,False,9.291,,20 mph,2,,"LINESTRING (-3.3768692 51.7432428, -3.3767768 51.7433037)",
76167167,Yew Street,unclassified,False,True,168.66100000000003,,,,,"LINESTRING (-3.3768692 51.7432428, -3.3760042 51.7427, -3.3760976 51.7426383, -3.3764696 51.7423928, -3.3765366 51.7423762, -3.3765916 51.7423745, -3.3766587 51.7423812, -3.3768048 51.742416, -3.3768772 51.7424484, -3.3769429 51.7424924)",
340894448,Court Street,tertiary,False,True,14.030000000000001,,20 mph,2,,"LINESTRING (-3.3768692 51.7432428, -3.3769305 51.7432032, -3.3770102 51.7431517)",
76167167,Yew Street,unclassified,False,False,168.661,,,,,"LINESTRING (-3.3769429 51.7424924, -3.3768772 51.7424484, -3.3768048 51.742416, -3.3766587 51.7423812, -3.3765916 51.7423745, -3.3765366 51.7423762, -3.3764696 51.7423928, -3.3760976 51.7426383, -3.3760042 51.7427, -3.3768692 51.7432428)",
76207111,Trevithick Gardens,residential,False,True,183.30100000000002,,,,,"LINESTRING (-3.3742508 51.7412359, -3.3741828 51.7413115, -3.3741471 51.7413825, -3.3741428 51.7414185, -3.3741571 51.7414587, -3.3742019 51.7415103, -3.3742463 51.7415683, -3.3742674 51.7415959, -3.3742911 51.7416446, -3.3742993 51.741713, -3.3742756 51.7417891, -3.3741964 51.7418804, -3.3741415 51.741952, -3.3741264 51.7420071, -3.3741418 51.7420702, -3.3741825 51.7421203, -3.3742969 51.7421885, -3.3745084 51.7422758, -3.3745597 51.7423107, -3.3746033 51.7423404, -3.3747131 51.7424459, -3.3747777 51.7425304, -3.3748031 51.7425951, -3.3747824 51.7426667)",
130535042,Plymouth Street,primary,False,False,98.78999999999999,A4054,20 mph,2,,"LINESTRING (-3.3742508 51.7412359, -3.3745313 51.7413351, -3.3749152 51.7414392, -3.3755628 51.7415914)",
76202683,Quarry Row,residential,False,False,81.091,,,,,"LINESTRING (-3.3824047 51.7493421, -3.3821824 51.7492615, -3.3819577 51.7491959, -3.3815481 51.7490967, -3.3814789 51.7490721, -3.381441 51.7490342, -3.3814087 51.7489887)",
"[76202683, 11004919]",Quarry Row,residential,False,True,85.97099999999999,,,,,"LINESTRING (-3.3824047 51.7493421, -3.3826487 51.7494385, -3.3827788 51.7494976, -3.3829416 51.7495887, -3.3832678 51.74978, -3.3833678 51.7498307)",
97010858,Bevan Place,residential,False,False,39.216,,,,,"LINESTRING (-3.3814087 51.7489887, -3.3809008 51.748829)",
76202683,Quarry Row,residential,False,True,81.091,,,,,"LINESTRING (-3.3814087 51.7489887, -3.381441 51.7490342, -3.3814789 51.7490721, -3.3815481 51.7490967, -3.3819577 51.7491959, -3.3821824 51.7492615, -3.3824047 51.7493421)",
76202684,,residential,False,False,33.324,,,,,"LINESTRING (-3.3814087 51.7489887, -3.3814595 51.7488429, -3.3816196 51.7487296)",
76202740,Park Terrace,residential,False,False,143.734,,,,,"LINESTRING (-3.3781212 51.7498959, -3.3788772 51.749545, -3.3789404 51.7495321, -3.3789973 51.7495504, -3.3792647 51.7497878, -3.3794294 51.7499339, -3.3796641 51.7499989)",
59192037,The Walk,residential,False,False,51.776,,,,,"LINESTRING (-3.3796641 51.7499989, -3.3796984 51.7498454, -3.3797601 51.7497541, -3.3799688 51.7495864)",
76202740,Park Terrace,residential,False,True,143.734,,,,,"LINESTRING (-3.3796641 51.7499989, -3.3794294 51.7499339, -3.3792647 51.7497878, -3.3789973 51.7495504, -3.3789404 51.7495321, -3.3788772 51.749545, -3.3781212 51.7498959)",
76207106,William Street,residential,True,False,133.749,,,,,"LINESTRING (-3.3722558 51.7423815, -3.3728131 51.7432419, -3.3729242 51.743509)",
76207112,Rees Street,residential,False,False,54.236999999999995,,,,,"LINESTRING (-3.3722558 51.7423815, -3.3719127 51.7424699, -3.3715286 51.742569)",
76207112,Rees Street,residential,False,True,52.088,,,,,"LINESTRING (-3.3722558 51.7423815, -3.3726226 51.7422916, -3.3729593 51.7422092)",
70265415,Twynyrodyn Road,tertiary,False,True,8.567,,,,,"LINESTRING (-3.3729242 51.743509, -3.3730481 51.7435161)",
70265415,Twynyrodyn Road,tertiary,False,False,63.32000000000001,,,,,"LINESTRING (-3.3729242 51.743509, -3.3724842 51.7434922, -3.3720054 51.7434883)",
76207112,Rees Street,residential,False,True,29.617,,,,,"LINESTRING (-3.3729593 51.7422092, -3.3733645 51.7421198)",
76207110,Fairview Terrace,residential,False,False,135.005,,,,,"LINESTRING (-3.3729593 51.7422092, -3.372814 51.7419888, -3.3727742 51.7419285, -3.372764 51.7418912, -3.3728095 51.7418655, -3.3731289 51.741789, -3.3731743 51.7417716, -3.3731775 51.7417345, -3.3728409 51.7412226)",
76207112,Rees Street,residential,False,False,52.088,,,,,"LINESTRING (-3.3729593 51.7422092, -3.3726226 51.7422916, -3.3722558 51.7423815)",
70265415,Twynyrodyn Road,tertiary,False,False,39.966,,,,,"LINESTRING (-3.3736267 51.7435449, -3.3732673 51.7435281, -3.3730481 51.7435161)",
70265415,Twynyrodyn Road,tertiary,False,True,146.84,,,,,"LINESTRING (-3.3736267 51.7435449, -3.374066 51.7435558, -3.3749881 51.7436244, -3.3751259 51.7436407, -3.3752477 51.7436605, -3.3753616 51.7436896, -3.3756805 51.7438117)",
76207108,Dyke Street,residential,True,False,158.46699999999998,,,,,"LINESTRING (-3.3736267 51.7435449, -3.3736732 51.743277, -3.3729593 51.7422092)",
76207109,Hampton Street,residential,False,False,74.549,,,,,"LINESTRING (-3.3733645 51.7421198, -3.3737757 51.74274)",
76207112,Rees Street,residential,False,False,29.617,,,,,"LINESTRING (-3.3733645 51.7421198, -3.3729593 51.7422092)",
76207112,Rees Street,residential,False,True,39.54,,,,,"LINESTRING (-3.3733645 51.7421198, -3.373607 51.742076, -3.3736703 51.7420717, -3.373928 51.742064)",
76207110,Fairview Terrace,residential,False,True,135.00499999999997,,,,,"LINESTRING (-3.3728409 51.7412226, -3.3731775 51.7417345, -3.3731743 51.7417716, -3.3731289 51.741789, -3.3728095 51.7418655, -3.372764 51.7418912, -3.3727742 51.7419285, -3.372814 51.7419888, -3.3729593 51.7422092)",
76207111,Trevithick Gardens,residential,False,False,64.94500000000001,,,,,"LINESTRING (-3.3754281 51.7430719, -3.37532 51.743038, -3.3751119 51.7428404, -3.3750087 51.7427528, -3.3748801 51.7426987, -3.3747824 51.7426667)",
76207111,Trevithick Gardens,residential,False,False,183.30100000000004,,,,,"LINESTRING (-3.3747824 51.7426667, -3.3748031 51.7425951, -3.3747777 51.7425304, -3.3747131 51.7424459, -3.3746033 51.7423404, -3.3745597 51.7423107, -3.3745084 51.7422758, -3.3742969 51.7421885, -3.3741825 51.7421203, -3.3741418 51.7420702, -3.3741264 51.7420071, -3.3741415 51.741952, -3.3741964 51.7418804, -3.3742756 51.7417891, -3.3742993 51.741713, -3.3742911 51.7416446, -3.3742674 51.7415959, -3.3742463 51.7415683, -3.3742019 51.7415103, -3.3741571 51.7414587, -3.3741428 51.7414185, -3.3741471 51.7413825, -3.3741828 51.7413115, -3.3742508 51.7412359)",
76207111,Trevithick Gardens,residential,False,True,64.94500000000001,,,,,"LINESTRING (-3.3747824 51.7426667, -3.3748801 51.7426987, -3.3750087 51.7427528, -3.3751119 51.7428404, -3.37532 51.743038, -3.3754281 51.7430719)",
340894458,Trevithick Gardens,residential,False,False,18.496000000000002,,,,,"LINESTRING (-3.3747824 51.7426667, -3.3747437 51.7427058, -3.3746859 51.7427465, -3.3745958 51.7427823)",
76207112,Rees Street,residential,False,True,54.236999999999995,,,,,"LINESTRING (-3.3715286 51.742569, -3.3719127 51.7424699, -3.3722558 51.7423815)",
76208471,Cae'r Wern,residential,False,True,36.438,,20 mph,,,"LINESTRING (-3.3841285 51.7441826, -3.3846373 51.7440924)",
76208453,Cae'r Wern,residential,False,False,128.10999999999999,,20 mph,,,"LINESTRING (-3.3841285 51.7441826, -3.3838214 51.7433882, -3.3837004 51.7430614)",
76208471,Cae'r Wern,residential,False,False,77.45500000000001,,20 mph,,,"LINESTRING (-3.3841285 51.7441826, -3.3840237 51.7442025, -3.383817 51.7442418, -3.3837238 51.7442282, -3.3836492 51.7441985, -3.3834979 51.7438296)",
546636458,Cae'r Wern,residential,False,False,72.62,,20 mph,,,"LINESTRING (-3.3837004 51.7430614, -3.3847297 51.7429188)",
546636458,Cae'r Wern,residential,False,True,45.392,,20 mph,,,"LINESTRING (-3.3837004 51.7430614, -3.3830542 51.7431423)",
76208453,Cae'r Wern,residential,False,True,128.10999999999999,,20 mph,,,"LINESTRING (-3.3837004 51.7430614, -3.3838214 51.7433882, -3.3841285 51.7441826)",
76208471,Cae'r Wern,residential,False,False,36.438,,20 mph,,,"LINESTRING (-3.3846373 51.7440924, -3.3841285 51.7441826)",
76208471,Cae'r Wern,residential,False,True,42.402,,20 mph,,,"LINESTRING (-3.3846373 51.7440924, -3.3852262 51.7439808)",
76208455,Cae'r Wern,residential,False,False,101.559,,20 mph,,,"LINESTRING (-3.3846373 51.7440924, -3.3847303 51.7443183, -3.384878 51.7444853, -3.3849525 51.7445696, -3.3851122 51.7449507)",
76208455,Cae'r Wern,residential,False,True,101.559,,20 mph,,,"LINESTRING (-3.3851122 51.7449507, -3.3849525 51.7445696, -3.384878 51.7444853, -3.3847303 51.7443183, -3.3846373 51.7440924)",
76208477,Cae'r Wern,residential,False,False,47.311,,20 mph,,,"LINESTRING (-3.3856008 51.7447495, -3.3853984 51.7443429)",
76208477,Cae'r Wern,residential,False,True,40.061,,20 mph,,,"LINESTRING (-3.3856008 51.7447495, -3.3857254 51.7449921, -3.3857446 51.7450458, -3.3857373 51.7450963)",
76208459,Cae'r Wern,residential,False,False,27.551,,,,,"LINESTRING (-3.3857826 51.7442736, -3.3857512 51.7442793, -3.3853984 51.7443429)",
76208477,Cae'r Wern,residential,False,True,47.311,,20 mph,,,"LINESTRING (-3.3853984 51.7443429, -3.3856008 51.7447495)",
76208459,Cae'r Wern,residential,False,True,27.551,,,,,"LINESTRING (-3.3853984 51.7443429, -3.3857512 51.7442793, -3.3857826 51.7442736)",
76208477,Cae'r Wern,residential,False,False,41.973,,20 mph,,,"LINESTRING (-3.3853984 51.7443429, -3.3853618 51.7442659, -3.3852262 51.7439808)",
76208477,Cae'r Wern,residential,False,True,24.96,,20 mph,,,"LINESTRING (-3.3846288 51.7427032, -3.3847297 51.7429188)",
76208477,Cae'r Wern,residential,False,False,92.029,,20 mph,,,"LINESTRING (-3.3846288 51.7427032, -3.384516 51.7424424, -3.3842857 51.7419033)",
76208470,Cae'r Wern,residential,False,False,10.689,,,,,"LINESTRING (-3.3830149 51.7430493, -3.3830542 51.7431423)",
76208470,Cae'r Wern,residential,False,False,10.253,,,,,"LINESTRING (-3.3830542 51.7431423, -3.3830919 51.7432315)",
76208470,Cae'r Wern,residential,False,True,10.689,,,,,"LINESTRING (-3.3830542 51.7431423, -3.3830149 51.7430493)",
546636458,Cae'r Wern,residential,False,False,45.392,,20 mph,,,"LINESTRING (-3.3830542 51.7431423, -3.3837004 51.7430614)",
76208477,Cae'r Wern,residential,False,False,24.96,,20 mph,,,"LINESTRING (-3.3847297 51.7429188, -3.3846288 51.7427032)",
546636458,Cae'r Wern,residential,False,True,72.62,,20 mph,,,"LINESTRING (-3.3847297 51.7429188, -3.3837004 51.7430614)",
76208477,Cae'r Wern,residential,False,True,122.938,,20 mph,,,"LINESTRING (-3.3847297 51.7429188, -3.3850954 51.743701, -3.385163 51.7438456, -3.3852262 51.7439808)",
76208471,Cae'r Wern,residential,False,False,42.402,,20 mph,,,"LINESTRING (-3.3852262 51.7439808, -3.3846373 51.7440924)",
76208477,Cae'r Wern,residential,False,False,122.938,,20 mph,,,"LINESTRING (-3.3852262 51.7439808, -3.385163 51.7438456, -3.3850954 51.743701, -3.3847297 51.7429188)",
76208477,Cae'r Wern,residential,False,True,41.973,,20 mph,,,"LINESTRING (-3.3852262 51.7439808, -3.3853618 51.7442659, -3.3853984 51.7443429)",
76208471,Cae'r Wern,residential,False,True,77.455,,20 mph,,,"LINESTRING (-3.3834979 51.7438296, -3.3836492 51.7441985, -3.3837238 51.7442282, -3.383817 51.7442418, -3.3840237 51.7442025, -3.3841285 51.7441826)",
76208477,Cae'r Wern,residential,False,False,40.061,,20 mph,,,"LINESTRING (-3.3857373 51.7450963, -3.3857446 51.7450458, -3.3857254 51.7449921, -3.3856008 51.7447495)",
76208490,,residential,False,True,257.771,,20 mph,,,"LINESTRING (-3.3857373 51.7450963, -3.3856892 51.745142, -3.3856199 51.7451713, -3.3854042 51.7452564, -3.3852092 51.7453384, -3.3851575 51.7453687, -3.3850204 51.7454492, -3.3848586 51.7456011, -3.384808 51.7456648, -3.3847629 51.7457215, -3.384661 51.7459085, -3.3846345 51.7460573, -3.3846319 51.7461916, -3.3846825 51.7463906, -3.3847331 51.7465437, -3.3847545 51.7467297, -3.3847552 51.7468351, -3.3847555 51.7468972, -3.384757 51.7471343)",
76208477,Cae'r Wern,residential,False,True,92.029,,20 mph,,,"LINESTRING (-3.3842857 51.7419033, -3.384516 51.7424424, -3.3846288 51.7427032)",
76208479,Cae'r Wern,residential,False,False,67.078,,,,,"LINESTRING (-3.3842857 51.7419033, -3.3841013 51.7419311, -3.3833392 51.7420462)",
76208479,Cae'r Wern,residential,False,False,18.503,,,,,"LINESTRING (-3.3833392 51.7420462, -3.383076 51.7420798)",
76208479,Cae'r Wern,residential,False,True,67.078,,,,,"LINESTRING (-3.3833392 51.7420462, -3.3841013 51.7419311, -3.3842857 51.7419033)",
76208481,Cae'r Wern,residential,False,False,91.31799999999998,,,,,"LINESTRING (-3.3833392 51.7420462, -3.3835308 51.7425054, -3.3835343 51.7425378, -3.3835287 51.7425603, -3.3834831 51.742576, -3.3834308 51.7425833, -3.3830762 51.7426378)",
76208479,Cae'r Wern,residential,False,True,18.503,,,,,"LINESTRING (-3.383076 51.7420798, -3.3833392 51.7420462)",
223769152,Caer Wern,residential,False,False,8.28,,,,,"LINESTRING (-3.3830762 51.7426378, -3.3830945 51.7427114)",
76208481,Cae'r Wern,residential,False,False,10.27,,,,,"LINESTRING (-3.3830762 51.7426378, -3.3830528 51.7425932, -3.3830385 51.7425486)",
76208481,Cae'r Wern,residential,False,True,91.318,,,,,"LINESTRING (-3.3830762 51.7426378, -3.3834308 51.7425833, -3.3834831 51.742576, -3.3835287 51.7425603, -3.3835343 51.7425378, -3.3835308 51.7425054, -3.3833392 51.7420462)",
76199199,Aberdare Road,residential,False,True,63.135999999999996,,20 mph,,,"LINESTRING (-3.384757 51.7471343, -3.3844801 51.7471573, -3.3843845 51.7471629, -3.3838452 51.7471942)",
76208490,,residential,False,False,257.771,,20 mph,,,"LINESTRING (-3.384757 51.7471343, -3.3847555 51.7468972, -3.3847552 51.7468351, -3.3847545 51.7467297, -3.3847331 51.7465437, -3.3846825 51.7463906, -3.3846319 51.7461916, -3.3846345 51.7460573, -3.384661 51.7459085, -3.3847629 51.7457215, -3.384808 51.7456648, -3.3848586 51.7456011, -3.3850204 51.7454492, -3.3851575 51.7453687, -3.3852092 51.7453384, -3.3854042 51.7452564, -3.3856199 51.7451713, -3.3856892 51.745142, -3.3857373 51.7450963)",
128844147,Garth Street,residential,False,True,37.022,,,,,"LINESTRING (-3.3798642 51.7495123, -3.3802529 51.7492822)",
1088780480,Brecon Road,unclassified,False,True,10.943,,30 mph,,,"LINESTRING (-3.3798642 51.7495123, -3.3799688 51.7495864)",
1088780480,Brecon Road,unclassified,False,False,62.556,,30 mph,,,"LINESTRING (-3.3798642 51.7495123, -3.3794996 51.7492487, -3.3794389 51.7491948, -3.3793435 51.7490571)",
76208500,Castle Yard,unclassified,False,True,138.863,,,,,"LINESTRING (-3.3783393 51.7484744, -3.3784545 51.7481757, -3.3785465 51.7477848, -3.3785626 51.7477228, -3.3786253 51.7476667, -3.3787009 51.7476131, -3.3787292 51.7475613, -3.3787247 51.7475209, -3.378675 51.747458, -3.3786456 51.7474174, -3.3786408 51.7473997, -3.3786414 51.7473819, -3.3786473 51.7473684, -3.3786617 51.7473576, -3.3787548 51.747316)",
76208501,Abermorlais Terrace,residential,False,True,185.953,,,,,"LINESTRING (-3.3812945 51.7480242, -3.3809591 51.7480925, -3.3806023 51.7481941, -3.3799552 51.748543, -3.3798802 51.7485834, -3.3794311 51.7488289, -3.3793633 51.7488733, -3.3793472 51.7489052, -3.37934 51.7489427, -3.3793373 51.7490048, -3.3793435 51.7490571)",
76208940,Caedraw Road,unclassified,False,True,283.93899999999996,,,,,"LINESTRING (-3.3780443 51.7422125, -3.378069 51.7422044, -3.3785834 51.7420364, -3.3786787 51.7420356, -3.3787525 51.7420597, -3.3788876 51.7422148, -3.3796442 51.7430834, -3.3798629 51.7433344, -3.3800659 51.7435674, -3.3800936 51.7435992, -3.3801502 51.7439135)",
