osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,bridge,access,width,tunnel
4073261,False,2,B3268,Grenville Road,secondary,30 mph,False,59.199000000000005,"LINESTRING (-4.6643307 50.4074887, -4.6641083 50.4072196, -4.6640121 50.4071321, -4.663868 50.4070527)",,,,
4073261,False,2,B3268,Grenville Road,secondary,30 mph,True,25.878,"LINESTRING (-4.6643307 50.4074887, -4.6644345 50.4075828, -4.6645902 50.4076461)",,,,
164699133,False,,,Mill Hill,unclassified,,True,20.64,"LINESTRING (-4.6643307 50.4074887, -4.6643495 50.4075975, -4.6643447 50.4076736)",,,,
1191753157,False,2,B3268,Grenville Road,secondary,30 mph,False,9.373,"LINESTRING (-4.6628105 50.4069672, -4.662683 50.4069448)",,,,
4073261,False,2,B3268,Grenville Road,secondary,30 mph,True,75.581,"LINESTRING (-4.6628105 50.4069672, -4.6632346 50.407, -4.6637068 50.4070321, -4.663868 50.4070527)",,,,
169353387,False,2,,Cott Road,tertiary,,True,165.68099999999998,"LINESTRING (-4.6628105 50.4069672, -4.6627979 50.4070184, -4.6628059 50.4070714, -4.662881 50.407162, -4.6629591 50.4073185, -4.6630067 50.4074198, -4.6630694 50.4075529, -4.6630992 50.4076164, -4.6631541 50.407786, -4.6631494 50.4079895, -4.6631138 50.4081013, -4.6630564 50.4082813, -4.6629966 50.4084085)",,,4,
4073256,False,2,A390,Queen Street,trunk,30 mph,False,28.96,"LINESTRING (-4.6714127 50.406404, -4.6713666 50.4064354, -4.6713061 50.4064793, -4.6712204 50.4065661, -4.6711852 50.4066179)",,,,
"[4073256, 262251266]",False,2,A390,"['Edgcumbe Road', 'Queen Street']",trunk,30 mph,True,159.17500000000004,"LINESTRING (-4.6714127 50.406404, -4.6715062 50.4063665, -4.6716195 50.4063363, -4.6719233 50.4062867, -4.672329 50.4062457, -4.6725665 50.4062217, -4.6730223 50.4061765, -4.6730448 50.4061734, -4.6732477 50.4061456, -4.6734024 50.406116, -4.6735854 50.4060739)",,,,
147860599,False,2,,Castle Hill,unclassified,,False,24.607,"LINESTRING (-4.6714127 50.406404, -4.6713806 50.4063766, -4.6713482 50.4063491, -4.6713718 50.4062597, -4.6713879 50.4061985)",,,,
91815110,False,,,Rosehill Close,residential,,False,40.46,"LINESTRING (-4.6743296 50.4056239, -4.6741124 50.4054898, -4.6740525 50.4055019, -4.6739237 50.4056041)",,,,
262251266,False,2,A390,Edgcumbe Road,trunk,30 mph,False,72.947,"LINESTRING (-4.6743296 50.4056239, -4.6739158 50.4059069, -4.6737208 50.4060149, -4.6735854 50.4060739)",,,,
"[4073256, 262251266]",False,2,A390,"['Edgcumbe Road', 'Queen Street']",trunk,30 mph,False,159.175,"LINESTRING (-4.6735854 50.4060739, -4.6734024 50.406116, -4.6732477 50.4061456, -4.6730448 50.4061734, -4.6730223 50.4061765, -4.6725665 50.4062217, -4.672329 50.4062457, -4.6719233 50.4062867, -4.6716195 50.4063363, -4.6715062 50.4063665, -4.6714127 50.406404)",,,,
262251266,False,2,A390,Edgcumbe Road,trunk,30 mph,True,72.947,"LINESTRING (-4.6735854 50.4060739, -4.6737208 50.4060149, -4.6739158 50.4059069, -4.6743296 50.4056239)",,,,
"[1092666491, 1092666492]",False,,,Scrations Lane,unclassified,,False,79.76100000000001,"LINESTRING (-4.6735854 50.4060739, -4.6736386 50.4061225, -4.673725 50.4062337, -4.6737741 50.4062967, -4.6738634 50.4064116, -4.6739242 50.4064898, -4.6740215 50.4065585, -4.6741562 50.4065351, -4.6742571 50.4065178)",,,,
4073256,False,2,A390,Queen Street,trunk,30 mph,True,4.463,"LINESTRING (-4.6711685 50.4066566, -4.6711852 50.4066179)",,,,
134160508,False,2,A390,Queen Street,trunk,30 mph,False,94.217,"LINESTRING (-4.6711685 50.4066566, -4.6710331 50.4069632, -4.6708988 50.4071587, -4.6707617 50.4073349, -4.6707215 50.4073878, -4.6706788 50.4074412)",,,,
148015296,False,2,B3268,Tanhouse Road,secondary,,False,24.506,"LINESTRING (-4.6711685 50.4066566, -4.6712211 50.4066628, -4.6712552 50.4066721, -4.6713812 50.406711, -4.6714871 50.4067399)",,,,
262244935,False,2,B3268,Tanhouse Road,secondary,,True,19.250999999999998,"LINESTRING (-4.673828 50.407642, -4.6736907 50.4075987, -4.6736116 50.4075425)",,,,
95676529,False,2,,Cott Road,unclassified,,False,42.507,"LINESTRING (-4.6622674 50.4102578, -4.6624991 50.4099052)",,,,
95676529,False,2,,Cott Road,unclassified,,True,32.121,"LINESTRING (-4.6629829 50.4093223, -4.6629118 50.4093592, -4.6628435 50.4093979, -4.6627978 50.4094558, -4.6627272 50.4095533)",,,,
111399054,False,2,A390,Liddicoat Road,trunk,40 mph,True,67.874,"LINESTRING (-4.6629829 50.4093223, -4.6632103 50.4094885, -4.6635101 50.4096843, -4.6636417 50.4097649)",,,,
"[262138683, 262251269]",False,,A390,Liddicoat Road,trunk,40 mph,"[False, True]",72.57900000000001,"LINESTRING (-4.6629829 50.4093223, -4.662931 50.4092809, -4.6626497 50.4090509, -4.6623713 50.408799)",,,8,
262244935,False,2,B3268,Tanhouse Road,secondary,,False,19.250999999999998,"LINESTRING (-4.6736116 50.4075425, -4.6736907 50.4075987, -4.673828 50.407642)",,,,
"[148015296, 262244935]",False,2,B3268,Tanhouse Road,secondary,,True,129.507,"LINESTRING (-4.6736116 50.4075425, -4.6732883 50.4073704, -4.6730625 50.4071577, -4.6728893 50.4070609, -4.6726997 50.4069945, -4.6725194 50.4069175, -4.672366 50.4068355, -4.6723243 50.4068132, -4.6722439 50.4067959)",,,,
134160508,False,2,A390,Queen Street,trunk,30 mph,True,5.397,"LINESTRING (-4.6701696 50.4080025, -4.6702091 50.407961)",,,,
4073257,False,2,A390,Liddicoat Road,trunk,30 mph,False,85.57300000000001,"LINESTRING (-4.6701696 50.4080025, -4.670106 50.4080728, -4.6699331 50.4082435, -4.6699044 50.4082731, -4.6696412 50.4085452, -4.6695277 50.4086542)",,,,
39813505,False,,,Duke Street,unclassified,,False,60.763,"LINESTRING (-4.6701696 50.4080025, -4.6702436 50.4080333, -4.6703784 50.4080777, -4.6705563 50.4081362, -4.6705966 50.4081495, -4.6707539 50.4082157, -4.6708982 50.4082877)",,,,
39628055,True,2,B3268,Fore Street,secondary,,False,75.71900000000001,"LINESTRING (-4.6693401 50.407059, -4.6687415 50.4068976, -4.6685178 50.4068651, -4.668329 50.406859)",,,,
262138682,False,,,Church Lane,unclassified,30 mph,True,63.816,"LINESTRING (-4.6693401 50.407059, -4.6694302 50.4069389, -4.6695204 50.406777, -4.6696049 50.4065669, -4.6696001 50.4065149)",,,,
39634552,False,2,,South Street,unclassified,30 mph,True,24.782,"LINESTRING (-4.6696001 50.4065149, -4.6699377 50.406573)",,,,
"[39634553, 78331845]",False,"['1', '2']",,South Street,unclassified,,False,73.268,"LINESTRING (-4.6696001 50.4065149, -4.6694432 50.4065065, -4.6691569 50.4064642, -4.6688304 50.4063923, -4.6686418 50.4063473, -4.6686084 50.4063393)",,no,,building_passage
166197438,False,2,,Summers Street,unclassified,,True,194.305,"LINESTRING (-4.6696001 50.4065149, -4.6696068 50.4064425, -4.6696402 50.4063359, -4.6696979 50.4062008, -4.6697648 50.406093, -4.669821 50.4060135, -4.6699366 50.4058571, -4.6702337 50.4055622, -4.6707987 50.4051161, -4.6709255 50.4050189)",,,,
262138682,False,,,Church Lane,unclassified,30 mph,False,63.816,"LINESTRING (-4.6696001 50.4065149, -4.6696049 50.4065669, -4.6695204 50.406777, -4.6694302 50.4069389, -4.6693401 50.407059)",,,,
134160508,False,2,A390,Queen Street,trunk,30 mph,True,6.969,"LINESTRING (-4.6706297 50.4074955, -4.6706788 50.4074412)",,,,
134160508,False,2,A390,Queen Street,trunk,30 mph,False,59.74799999999999,"LINESTRING (-4.6706297 50.4074955, -4.6705009 50.4076501, -4.6703627 50.4077996, -4.6702091 50.407961)",,,,
262244934,False,2,,Bodmin Hill,unclassified,,True,7.083,"LINESTRING (-4.6706297 50.4074955, -4.670672 50.4075094, -4.6707186 50.4075246)",,,,
39813505,False,,,Duke Street,unclassified,,True,9.562,"LINESTRING (-4.6724026 50.4087444, -4.6723061 50.4088045)",,,,
262244934,False,2,,Bodmin Hill,unclassified,,False,181.88399999999996,"LINESTRING (-4.6724026 50.4087444, -4.6721053 50.40854, -4.6719048 50.4083752, -4.671669 50.4081384, -4.6715907 50.4080499, -4.6714325 50.4079421, -4.6712601 50.4078257, -4.6710342 50.4076884, -4.6710028 50.4076705, -4.6709067 50.4076157, -4.670857 50.4075873, -4.6707186 50.4075246)",,,,
262244934,False,2,,Bodmin Hill,unclassified,,True,120.59700000000001,"LINESTRING (-4.6724026 50.4087444, -4.6724931 50.4087707, -4.6725867 50.4088059, -4.6727512 50.4088677, -4.6730849 50.4089951, -4.6731952 50.4090372, -4.6738572 50.4093062)",,,,
262244942,False,,,,unclassified,,True,31.237,"LINESTRING (-4.6721913 50.4096489, -4.6725421 50.409819)",,,,
39855098,False,,,,unclassified,,False,183.621,"LINESTRING (-4.6721913 50.4096489, -4.671901 50.4098606, -4.6718758 50.409879, -4.6717307 50.4100232, -4.6715965 50.410336, -4.6715235 50.4104258, -4.6713428 50.4105355, -4.6712453 50.4108796, -4.6712383 50.4111199)",,,,
39855098,False,,,,unclassified,,True,108.48199999999999,"LINESTRING (-4.6721913 50.4096489, -4.6720438 50.4095173, -4.6718903 50.4093944, -4.6718876 50.4093175, -4.6719279 50.4092543, -4.672007 50.4091623, -4.6722457 50.4088991, -4.672294 50.4088375, -4.6723061 50.4088045)",,,,
4073257,False,2,A390,Liddicoat Road,trunk,30 mph,False,15.44,"LINESTRING (-4.6695277 50.4086542, -4.6694121 50.4087719)",,,,
4073257,False,2,A390,Liddicoat Road,trunk,30 mph,True,85.573,"LINESTRING (-4.6695277 50.4086542, -4.6696412 50.4085452, -4.6699044 50.4082731, -4.6699331 50.4082435, -4.670106 50.4080728, -4.6701696 50.4080025)",,,,
147860599,False,2,,Castle Hill,unclassified,,False,32.089,"LINESTRING (-4.6722039 50.4056741, -4.6724888 50.4054498)",,,,
147860599,False,2,,Castle Hill,unclassified,,True,82.12400000000001,"LINESTRING (-4.6722039 50.4056741, -4.6714751 50.4061424, -4.6713879 50.4061985)",,,,
147908865,False,2,,Carbes Lane,residential,,True,116.25999999999999,"LINESTRING (-4.6722039 50.4056741, -4.6715886 50.4053587, -4.6709255 50.4050189)",,,,
134160508,False,2,A390,Queen Street,trunk,30 mph,False,6.969,"LINESTRING (-4.6706788 50.4074412, -4.6706297 50.4074955)",,,,
39628055,True,2,B3268,Fore Street,secondary,,False,95.655,"LINESTRING (-4.6706788 50.4074412, -4.6706172 50.4074202, -4.6702317 50.4073026, -4.6701948 50.4072914, -4.6694468 50.4070906)",,,,
134160508,False,2,A390,Queen Street,trunk,30 mph,True,94.21700000000001,"LINESTRING (-4.6706788 50.4074412, -4.6707215 50.4073878, -4.6707617 50.4073349, -4.6708988 50.4071587, -4.6710331 50.4069632, -4.6711685 50.4066566)",,,,
147860599,False,2,,Castle Hill,unclassified,,True,32.089,"LINESTRING (-4.6724888 50.4054498, -4.6722039 50.4056741)",,,,
78066069,False,,,Old Orchard,residential,,True,45.897,"LINESTRING (-4.6724888 50.4054498, -4.6726698 50.4055157, -4.6729538 50.4053022)",,,,
147860599,False,2,,Castle Hill,unclassified,,False,153.73699999999997,"LINESTRING (-4.6724888 50.4054498, -4.6731049 50.4050584, -4.6735275 50.4047528, -4.6738259 50.4044523, -4.6738785 50.4043964)",,,,
78066069,False,,,Old Orchard,residential,,False,45.897,"LINESTRING (-4.6729538 50.4053022, -4.6726698 50.4055157, -4.6724888 50.4054498)",,,,
147908350,False,,,Rosehill,unclassified,,True,16.284,"LINESTRING (-4.6712762 50.4037843, -4.6714088 50.4036647)",,,,
166197439,False,,,Dark Lane,unclassified,,False,139.65200000000002,"LINESTRING (-4.6712762 50.4037843, -4.6711759 50.404157, -4.6710676 50.4045596, -4.6710032 50.4048502, -4.6709255 50.4050189)",,,,
164719757,False,2,,Quay Street,unclassified,,False,61.086,"LINESTRING (-4.6686084 50.4063393, -4.668329 50.406859)",,,,
"[39634553, 78331845]",False,"['1', '2']",,South Street,unclassified,,True,73.268,"LINESTRING (-4.6686084 50.4063393, -4.6686418 50.4063473, -4.6688304 50.4063923, -4.6691569 50.4064642, -4.6694432 50.4065065, -4.6696001 50.4065149)",,no,,building_passage
95676529,False,2,,Cott Road,unclassified,,True,42.507,"LINESTRING (-4.6624991 50.4099052, -4.6622674 50.4102578)",,,,
95676529,False,2,,Cott Road,unclassified,,False,42.359,"LINESTRING (-4.6624991 50.4099052, -4.6626238 50.4097291, -4.6627272 50.4095533)",,,,
506274928,False,,,Fortescue Place,residential,,False,45.642,"LINESTRING (-4.6624991 50.4099052, -4.6624129 50.4098989, -4.6619659 50.4098888, -4.6618571 50.4098993)",,,,
88814247,False,,,Coffeelake Meadow,residential,,False,34.56,"LINESTRING (-4.6619097 50.4055187, -4.6621518 50.4055302, -4.6622813 50.4055404, -4.662391 50.4055611)",,,,
144701679,False,,,Lanwithan Road,unclassified,,False,39.533,"LINESTRING (-4.6619097 50.4055187, -4.6619165 50.4057116, -4.6619045 50.405874)",,,,
88814254,False,2,,Pendour Park,residential,,True,21.075,"LINESTRING (-4.6609201 50.4085975, -4.6610834 50.4084391)",,,,
91815108,False,2,,Pendour Park,residential,,True,43.909,"LINESTRING (-4.6609201 50.4085975, -4.6613813 50.4088612)",,,,
91815108,False,2,,Pendour Park,residential,,False,43.909,"LINESTRING (-4.6613813 50.4088612, -4.6609201 50.4085975)",,,,
88814258,False,2,,Barn Park,residential,,True,127.05600000000001,"LINESTRING (-4.6613813 50.4088612, -4.6621302 50.4094291, -4.6622853 50.4094715, -4.6627272 50.4095533)",,,,
88814262,False,2,,Barn Park,residential,,False,37.138000000000005,"LINESTRING (-4.6613813 50.4088612, -4.6612649 50.408916, -4.6611644 50.4089616, -4.6609442 50.4089854, -4.6609119 50.4089884)",,,,
88814257,False,,,Coffeelake Meadow,residential,,True,34.957,"LINESTRING (-4.662563 50.4049896, -4.662446 50.4050872, -4.6624611 50.4052785)",,,,
88814257,False,,,Coffeelake Meadow,residential,,False,31.814,"LINESTRING (-4.662391 50.4055611, -4.6624611 50.4052785)",,,,
88814247,False,,,Coffeelake Meadow,residential,,False,90.778,"LINESTRING (-4.662391 50.4055611, -4.6625069 50.4055954, -4.6626457 50.4056576, -4.6629183 50.4057406, -4.6632114 50.4058044, -4.6635811 50.4058285)",,,,
88814247,False,,,Coffeelake Meadow,residential,,True,34.56,"LINESTRING (-4.662391 50.4055611, -4.6622813 50.4055404, -4.6621518 50.4055302, -4.6619097 50.4055187)",,,,
88814258,False,2,,Barn Park,residential,,False,127.056,"LINESTRING (-4.6627272 50.4095533, -4.6622853 50.4094715, -4.6621302 50.4094291, -4.6613813 50.4088612)",,,,
95676529,False,2,,Cott Road,unclassified,,False,32.120999999999995,"LINESTRING (-4.6627272 50.4095533, -4.6627978 50.4094558, -4.6628435 50.4093979, -4.6629118 50.4093592, -4.6629829 50.4093223)",,,,
95676529,False,2,,Cott Road,unclassified,,True,42.359,"LINESTRING (-4.6627272 50.4095533, -4.6626238 50.4097291, -4.6624991 50.4099052)",,,,
"[1238963429, 88814255]",False,2,,Cott Road,tertiary,,True,62.67600000000001,"LINESTRING (-4.6629966 50.4084085, -4.6629855 50.4084313, -4.6627904 50.4085728, -4.6626921 50.4086441, -4.6625738 50.4087017, -4.6623713 50.408799)",,,,
88814259,False,,,Reeds Park,residential,,False,153.004,"LINESTRING (-4.6629966 50.4084085, -4.6626796 50.4083072, -4.6624638 50.408221, -4.6622838 50.4081392, -4.6621073 50.4080252, -4.6620012 50.4078751, -4.6618563 50.4076828, -4.6616948 50.4075518, -4.6615253 50.4074595)",,,5.5,
169353387,False,2,,Cott Road,tertiary,,False,165.681,"LINESTRING (-4.6629966 50.4084085, -4.6630564 50.4082813, -4.6631138 50.4081013, -4.6631494 50.4079895, -4.6631541 50.407786, -4.6630992 50.4076164, -4.6630694 50.4075529, -4.6630067 50.4074198, -4.6629591 50.4073185, -4.662881 50.407162, -4.6628059 50.4070714, -4.6627979 50.4070184, -4.6628105 50.4069672)",,,4,
91815100,False,,,Trewithan Parc,residential,,True,70.979,"LINESTRING (-4.6649467 50.4058241, -4.664681 50.4058068, -4.6645107 50.4057603, -4.6642387 50.4057434, -4.663966 50.4057167)",,,,
88814252,False,,,Trewithan Parc,residential,,True,35.653999999999996,"LINESTRING (-4.6638115 50.4054166, -4.6638385 50.40554, -4.6638737 50.4056179, -4.663966 50.4057167)",,,,
"[262138683, 262251269]",False,,A390,Liddicoat Road,trunk,40 mph,"[False, True]",72.57900000000001,"LINESTRING (-4.6623713 50.408799, -4.6626497 50.4090509, -4.662931 50.4092809, -4.6629829 50.4093223)",,,8,
"[1238963429, 88814255]",False,2,,Cott Road,tertiary,,False,62.676,"LINESTRING (-4.6623713 50.408799, -4.6625738 50.4087017, -4.6626921 50.4086441, -4.6627904 50.4085728, -4.6629855 50.4084313, -4.6629966 50.4084085)",,,,
88814254,False,2,,Pendour Park,residential,,False,21.075,"LINESTRING (-4.6610834 50.4084391, -4.6609201 50.4085975)",,,,
88814254,False,2,,Pendour Park,residential,,True,36.190000000000005,"LINESTRING (-4.6610834 50.4084391, -4.6610436 50.4083687, -4.6610168 50.408338, -4.6609122 50.4082508, -4.6608585 50.4082098, -4.660939 50.4081995)",,,,
261452610,False,2,,Pendour Park,residential,,False,33.126000000000005,"LINESTRING (-4.6610834 50.4084391, -4.6611779 50.4084608, -4.6613093 50.4084967, -4.6614032 50.4085463, -4.6614434 50.4086061)",,,,
88814250,False,,,Coffeelake Meadow,residential,,True,54.30500000000001,"LINESTRING (-4.6631643 50.4054493, -4.6629784 50.4054057, -4.6627657 50.4053233, -4.6627015 50.4053008, -4.6626352 50.4052867, -4.6625533 50.4052754, -4.6624611 50.4052785)",,,,
88814257,False,,,Coffeelake Meadow,residential,,True,31.814,"LINESTRING (-4.6624611 50.4052785, -4.662391 50.4055611)",,,,
88814250,False,,,Coffeelake Meadow,residential,,False,54.30499999999999,"LINESTRING (-4.6624611 50.4052785, -4.6625533 50.4052754, -4.6626352 50.4052867, -4.6627015 50.4053008, -4.6627657 50.4053233, -4.6629784 50.4054057, -4.6631643 50.4054493)",,,,
88814257,False,,,Coffeelake Meadow,residential,,False,34.957,"LINESTRING (-4.6624611 50.4052785, -4.662446 50.4050872, -4.662563 50.4049896)",,,,
88814247,False,,,Coffeelake Meadow,residential,,True,30.916,"LINESTRING (-4.663966 50.4057167, -4.6638361 50.4057871, -4.6637144 50.405819, -4.6635811 50.4058285)",,,,
88814252,False,,,Trewithan Parc,residential,,False,35.653999999999996,"LINESTRING (-4.663966 50.4057167, -4.6638737 50.4056179, -4.6638385 50.40554, -4.6638115 50.4054166)",,,,
91815100,False,,,Trewithan Parc,residential,,False,70.979,"LINESTRING (-4.663966 50.4057167, -4.6642387 50.4057434, -4.6645107 50.4057603, -4.664681 50.4058068, -4.6649467 50.4058241)",,,,
88814249,False,,,Fortescue Place,residential,,False,49.03,"LINESTRING (-4.6618571 50.4098993, -4.6618017 50.4098654, -4.661725 50.4098621, -4.6616629 50.409891, -4.6616445 50.4099385, -4.6616784 50.4099825, -4.6617487 50.4100024, -4.6618225 50.4099887, -4.6618654 50.4099481, -4.6618571 50.4098993)",,,,
88814249,False,,,Fortescue Place,residential,,True,49.029999999999994,"LINESTRING (-4.6618571 50.4098993, -4.6618654 50.4099481, -4.6618225 50.4099887, -4.6617487 50.4100024, -4.6616784 50.4099825, -4.6616445 50.4099385, -4.6616629 50.409891, -4.661725 50.4098621, -4.6618017 50.4098654, -4.6618571 50.4098993)",,,,
506274928,False,,,Fortescue Place,residential,,True,45.641999999999996,"LINESTRING (-4.6618571 50.4098993, -4.6619659 50.4098888, -4.6624129 50.4098989, -4.6624991 50.4099052)",,,,
"[91815105, 261313294]",False,,,Butts Park,residential,,True,52.696,"LINESTRING (-4.6611704 50.405297, -4.6611942 50.4053548, -4.6612117 50.4053922, -4.6613733 50.4057529)",,,,
262244934,False,2,,Bodmin Hill,unclassified,,True,19.617,"LINESTRING (-4.6744891 50.4095825, -4.6747321 50.409667)",,,,
91815116,False,,,Trewince Lane,residential,,False,51.064,"LINESTRING (-4.6744891 50.4095825, -4.6744054 50.4096233, -4.6742804 50.4097098, -4.6740218 50.4099293)",,,,
262244934,False,2,,Bodmin Hill,unclassified,,False,54.30500000000001,"LINESTRING (-4.6744891 50.4095825, -4.6740199 50.4093774, -4.6738572 50.4093062)",,,,
39634552,False,2,,South Street,unclassified,30 mph,False,24.782,"LINESTRING (-4.6699377 50.406573, -4.6696001 50.4065149)",,,,
39634552,False,2,,South Street,unclassified,30 mph,True,88.88300000000001,"LINESTRING (-4.6699377 50.406573, -4.670388 50.4066119, -4.6706779 50.4065974, -4.6708172 50.4065996, -4.6708953 50.4066009, -4.6710775 50.4066069, -4.6711422 50.4066135, -4.6711852 50.4066179)",,,,
91815115,False,2,,Hillside Gardens,residential,,True,156.307,"LINESTRING (-4.6699377 50.406573, -4.6700064 50.4063809, -4.670025 50.40633, -4.6700696 50.4062577, -4.6701417 50.4062378, -4.67017 50.4061949, -4.6702543 50.4061059, -4.6702833 50.4060753, -4.6703912 50.4059532, -4.6704943 50.4059352, -4.6705491 50.4059367, -4.670683 50.4059805, -4.6707725 50.4060127, -4.6709004 50.4060587, -4.6713437 50.4061688, -4.6713879 50.4061985)",,,,
4073261,False,2,B3268,Grenville Road,secondary,30 mph,False,75.581,"LINESTRING (-4.663868 50.4070527, -4.6637068 50.4070321, -4.6632346 50.407, -4.6628105 50.4069672)",,,,
4073261,False,2,B3268,Grenville Road,secondary,30 mph,True,59.199,"LINESTRING (-4.663868 50.4070527, -4.6640121 50.4071321, -4.6641083 50.4072196, -4.6643307 50.4074887)",,,,
91815102,False,,,Springfield Close,residential,,False,70.355,"LINESTRING (-4.663868 50.4070527, -4.6641747 50.4067585, -4.6642087 50.4066854, -4.6641956 50.4066305, -4.6641304 50.4066072, -4.6639765 50.4065873)",,,,
91815103,False,,,Lanwithan Close,residential,,False,46.753,"LINESTRING (-4.6625711 50.4065002, -4.6628711 50.4064552, -4.662921 50.4064201, -4.6629505 50.4063509, -4.662892 50.4062528)",,,,
144701679,False,,,Lanwithan Road,unclassified,,False,50.604,"LINESTRING (-4.6625711 50.4065002, -4.6626491 50.4066445, -4.6626914 50.406821, -4.662683 50.4069448)",,,,
144701679,False,,,Lanwithan Road,unclassified,,True,89.54800000000002,"LINESTRING (-4.6625711 50.4065002, -4.6623751 50.4063242, -4.6619757 50.4061388, -4.661919 50.4060714, -4.6619005 50.4059669, -4.6619045 50.405874)",,,,
91815106,False,,,Terras Hill,residential,,False,37.353,"LINESTRING (-4.6725421 50.409819, -4.6728523 50.4095474)",,,,
262244942,False,,,,unclassified,,False,31.237,"LINESTRING (-4.6725421 50.409819, -4.6721913 50.4096489)",,,,
91815102,False,,,Springfield Close,residential,,True,70.355,"LINESTRING (-4.6639765 50.4065873, -4.6641304 50.4066072, -4.6641956 50.4066305, -4.6642087 50.4066854, -4.6641747 50.4067585, -4.663868 50.4070527)",,,,
"[91815105, 261313294]",False,,,Butts Park,residential,,False,52.696,"LINESTRING (-4.6613733 50.4057529, -4.6612117 50.4053922, -4.6611942 50.4053548, -4.6611704 50.405297)",,,,
91815105,False,,,Butts Park,residential,,True,41.469,"LINESTRING (-4.6613733 50.4057529, -4.6614078 50.4057831, -4.661474 50.4058131, -4.661575 50.4058372, -4.6617795 50.4058739, -4.6619045 50.405874)",,,,
134160497,False,,,Butts Park,residential,,True,21.483,"LINESTRING (-4.6613733 50.4057529, -4.6612267 50.4057669, -4.6611636 50.405774, -4.6611037 50.4057814, -4.6610795 50.4057925)",,,,
91815106,False,,,Terras Hill,residential,,True,37.353,"LINESTRING (-4.6728523 50.4095474, -4.6725421 50.409819)",,,,
91815106,False,,,Terras Hill,residential,,False,91.438,"LINESTRING (-4.6728523 50.4095474, -4.6729936 50.4094488, -4.6731704 50.4093018, -4.6733342 50.4091961, -4.6735346 50.4092455, -4.6737351 50.4093032, -4.6738572 50.4093062)",,,,
