osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,bridge,lanes,junction,tunnel,width,access
1212793280,True,B3398,The Hundred,secondary,30 mph,False,46.92,"LINESTRING (-1.497493 50.9889212, -1.4974079 50.9888857, -1.4972991 50.9888396, -1.4968854 50.9887508)",,,,,,
3163,False,,The Meads,residential,,False,113.478,"LINESTRING (-1.5022207 50.9887567, -1.5029362 50.9885771, -1.503766 50.9884584)",,,,,,
"[3998216, 3998212]",False,,"['Church Lane', 'The Abbey']",residential,,True,283.16700000000003,"LINESTRING (-1.5022207 50.9887567, -1.502275 50.9889138, -1.5023599 50.9891506, -1.5024567 50.9893663, -1.5024643 50.9893833, -1.5024423 50.9894414, -1.5023676 50.9894998, -1.5021304 50.9896488, -1.502032 50.9897108, -1.5019702 50.9897703, -1.5019546 50.9898319, -1.5019651 50.9899898, -1.5019918 50.9901249, -1.502027 50.9902589, -1.5020917 50.9905403, -1.5021568 50.9908423, -1.5022534 50.9911518)",,,,,,
681354426,False,,The Abbey,residential,,True,58.114999999999995,"LINESTRING (-1.5022207 50.9887567, -1.5018923 50.9888226, -1.5014275 50.9889111)",,,,,,
"[683118552, 683118553, 683118608]",False,,The Meads,residential,,True,140.15800000000002,"LINESTRING (-1.5053944 50.9873864, -1.5053442 50.9874116, -1.5053266 50.9874229, -1.5052212 50.9874729, -1.5051714 50.9874982, -1.5051055 50.9875535, -1.5050435 50.9876112, -1.5049194 50.987747, -1.5046204 50.9880423, -1.5041747 50.9883158, -1.5041253 50.9883461)",yes,,,,,
"[97482929, 97482882, 23440308]",False,A3090,Mainstone,primary,40 mph,False,589.379,"LINESTRING (-1.5026048 50.9847767, -1.502233 50.9847742, -1.5019428 50.9848132, -1.5016653 50.984883, -1.5016209 50.9848942, -1.5013779 50.9849578, -1.5012867 50.9849817, -1.5001193 50.9854639, -1.4998115 50.9855997, -1.4994338 50.9857006, -1.4978127 50.9861339, -1.4972804 50.9863052, -1.4959854 50.9868077, -1.4955891 50.986915, -1.4950726 50.9870314)",yes,2,,,,
3998218,True,,Middlebridge Street,unclassified,,False,4.311,"LINESTRING (-1.5026178 50.9848146, -1.5026048 50.9847767)",,,,,,
23171544,False,,Middlebridge Street,residential,30 mph,False,94.24199999999999,"LINESTRING (-1.5026178 50.9848146, -1.5026188 50.9849551, -1.5026186 50.9849871, -1.502617 50.9849948, -1.5024948 50.9850666, -1.5024051 50.9850995, -1.5017658 50.9853906)",,,,,,
3161,False,,Station Road,residential,30 mph,True,135.826,"LINESTRING (-1.4961248 50.991394, -1.496103 50.9913923, -1.4960782 50.9913941, -1.4960488 50.9914014, -1.4960252 50.9914098, -1.4959741 50.9914327, -1.4952214 50.9917578, -1.4951116 50.9918089, -1.494861 50.9919273, -1.4947545 50.9919763, -1.4945305 50.9920795)",,,,,,
3998203,False,,Duttons Road,residential,30 mph,False,121.46300000000001,"LINESTRING (-1.4961248 50.991394, -1.4961423 50.9913979, -1.4961557 50.9914053, -1.4961753 50.9914232, -1.4961916 50.9914462, -1.4962092 50.9914784, -1.4962262 50.9915164, -1.4962992 50.9916971, -1.4964437 50.9920545, -1.4965979 50.9924361)",,,,,,
148891200,False,,Station Road,residential,30 mph,True,74.68900000000001,"LINESTRING (-1.4961248 50.991394, -1.4961552 50.9913636, -1.4962001 50.9913321, -1.4962682 50.9912988, -1.4969642 50.9909845)",,2,,,,
3998206,False,B3398,Church Street,secondary,,False,86.07900000000001,"LINESTRING (-1.5002305 50.9898034, -1.5002325 50.9898277, -1.500231 50.9898554, -1.500225 50.9898813, -1.5002196 50.9899004, -1.5002115 50.9899287, -1.5001982 50.9899939, -1.5001512 50.9902501, -1.5001457 50.9903519, -1.5001534 50.9904227, -1.5001564 50.9904615, -1.5001634 50.9905002, -1.5001766 50.9905396, -1.5001891 50.9905719)",,,,,,
"[323326976, 323326971, 3998206]",False,B3398,"['Market Place', 'Church Street']",secondary,,True,95.13,"LINESTRING (-1.5002305 50.9898034, -1.5002191 50.9897745, -1.5002109 50.9897501, -1.5002071 50.9897191, -1.5002 50.9896006, -1.5001946 50.9894398, -1.5001896 50.9893917, -1.5001832 50.989358, -1.5001703 50.9893231, -1.5001496 50.9892946, -1.5001198 50.9892694, -1.5000878 50.9892295, -1.5000681 50.9892007, -1.5000563 50.9891803, -1.5000508 50.9891574, -1.5000487 50.989134, -1.5000617 50.9890643, -1.5000639 50.9890367, -1.5000602 50.9890128, -1.5000461 50.9889963, -1.5000182 50.988979)",,,,,,
"[3998209, 3998210]",False,,"['Church Road', 'Church Place']",residential,,False,206.394,"LINESTRING (-1.5002305 50.9898034, -1.500749 50.9898383, -1.5009698 50.9898531, -1.5009439 50.9902101, -1.500927 50.9904461, -1.5009099 50.9906787, -1.5009374 50.9912401)",,,,,,
3998205,False,,Portersbridge Street,residential,,True,169.422,"LINESTRING (-1.5001891 50.9905719, -1.5001208 50.9905808, -1.5000675 50.9905856, -1.500004 50.9905876, -1.4999198 50.9905877, -1.4998212 50.9905839, -1.4997348 50.9905768, -1.4996644 50.9905706, -1.4996077 50.9905698, -1.4995467 50.9905728, -1.499282 50.9905894, -1.4992629 50.99059, -1.4992251 50.9905914, -1.4991787 50.9905893, -1.4991382 50.990581, -1.4990981 50.9905646, -1.4990602 50.990542, -1.499053 50.9905376, -1.4989181 50.9904556, -1.4988688 50.9904302, -1.4988033 50.9904034, -1.4987515 50.9903884, -1.4986938 50.9903783, -1.4986321 50.9903712, -1.498565 50.9903661, -1.4984938 50.9903626, -1.4982959 50.9903547, -1.4981835 50.9903474, -1.4981164 50.9903389, -1.4980523 50.9903287, -1.4979029 50.9902958)",,,,,,
"[148623472, 3998206]",False,B3398,"['Church Street', 'The Horsefair']",secondary,,False,104.068,"LINESTRING (-1.5001891 50.9905719, -1.5002085 50.9906068, -1.5002202 50.9906349, -1.5002317 50.9906666, -1.5002375 50.990701, -1.5002382 50.9907402, -1.5002355 50.9907721, -1.5002296 50.9908154, -1.5002027 50.990976, -1.5001967 50.9910146, -1.5001922 50.991046, -1.5001984 50.9910685, -1.5002085 50.9910896, -1.5002257 50.9911079, -1.5002479 50.9911247, -1.5002655 50.9911354, -1.5002921 50.9911471, -1.5003779 50.9911716, -1.5004666 50.9911903, -1.5006128 50.9912156, -1.500673 50.9912298, -1.5007105 50.9912458, -1.5007402 50.9912671, -1.5007543 50.9912868)",,,,,,
3998206,False,B3398,Church Street,secondary,,True,86.07899999999998,"LINESTRING (-1.5001891 50.9905719, -1.5001766 50.9905396, -1.5001634 50.9905002, -1.5001564 50.9904615, -1.5001534 50.9904227, -1.5001457 50.9903519, -1.5001512 50.9902501, -1.5001982 50.9899939, -1.5002115 50.9899287, -1.5002196 50.9899004, -1.500225 50.9898813, -1.500231 50.9898554, -1.5002325 50.9898277, -1.5002305 50.9898034)",,,,,,
3998215,False,B3398,Palmerston Street,secondary,30 mph,False,90.60799999999999,"LINESTRING (-1.496048 50.9885438, -1.4960561 50.9885259, -1.4960618 50.9885009, -1.4960605 50.9884759, -1.4959797 50.9883119, -1.4957779 50.9878817, -1.4957285 50.9877599)",,,,,,
148893290,False,B3398,The Hundred,secondary,30 mph,False,94.388,"LINESTRING (-1.496048 50.9885438, -1.4960229 50.9885566, -1.495998 50.9885634, -1.4959687 50.9885679, -1.4959281 50.9885715, -1.4957821 50.9885759, -1.4955779 50.9885786, -1.4954388 50.9885805, -1.4950379 50.9885847, -1.4948417 50.9885918, -1.4947112 50.9885978)",,,,,,
3998215,False,B3398,Palmerston Street,secondary,30 mph,True,90.608,"LINESTRING (-1.4957285 50.9877599, -1.4957779 50.9878817, -1.4959797 50.9883119, -1.4960605 50.9884759, -1.4960618 50.9885009, -1.4960561 50.9885259, -1.496048 50.9885438)",,,,,,
85103092,False,B3398,Broadwater Road,secondary,,False,113.489,"LINESTRING (-1.4957285 50.9877599, -1.4957844 50.9877571, -1.4959081 50.9877195, -1.4959796 50.987699, -1.4960706 50.9876729, -1.4962548 50.9876211, -1.496443 50.987583, -1.496462 50.9875792, -1.4966703 50.9875642, -1.4969001 50.9875692, -1.4970919 50.9875711, -1.4972899 50.9875617)",,,,,,
"[97482908, 145109204, 97482973]",False,B3398,Palmerston Street,secondary,,False,86.596,"LINESTRING (-1.4957285 50.9877599, -1.4956698 50.9877364, -1.4953203 50.9874137, -1.4951834 50.9872959, -1.4950918 50.9872142, -1.4950407 50.9871681, -1.4949949 50.9871372)",yes,,,,,
"[954990236, 5088572]",True,,,primary,,False,28.182000000000002,"LINESTRING (-1.4948412 50.987096, -1.4948287 50.9870626, -1.4948371 50.9870329, -1.4948646 50.9870059, -1.4949013 50.9869894, -1.4949626 50.9869819, -1.4950162 50.9869916, -1.4950443 50.9870048, -1.4950726 50.9870314)",,,roundabout,,,
"[97482929, 97482882, 23440308]",False,A3090,Mainstone,primary,40 mph,True,589.379,"LINESTRING (-1.4950726 50.9870314, -1.4955891 50.986915, -1.4959854 50.9868077, -1.4972804 50.9863052, -1.4978127 50.9861339, -1.4994338 50.9857006, -1.4998115 50.9855997, -1.5001193 50.9854639, -1.5012867 50.9849817, -1.5013779 50.9849578, -1.5016209 50.9848942, -1.5016653 50.984883, -1.5019428 50.9848132, -1.502233 50.9847742, -1.5026048 50.9847767)",yes,2,,,,
954990234,True,,,primary,,False,14.427,"LINESTRING (-1.4950726 50.9870314, -1.4950819 50.987058, -1.4950762 50.9870852, -1.495043 50.987119, -1.4949949 50.9871372)",,,roundabout,,,
"[145109204, 97482908, 97482973]",False,B3398,Palmerston Street,secondary,,True,86.596,"LINESTRING (-1.4949949 50.9871372, -1.4950407 50.9871681, -1.4950918 50.9872142, -1.4951834 50.9872959, -1.4953203 50.9874137, -1.4956698 50.9877364, -1.4957285 50.9877599)",yes,,,,,
954990235,True,,,primary,,False,12.704,"LINESTRING (-1.4949949 50.9871372, -1.494946 50.987141, -1.4949022 50.9871339, -1.4948652 50.9871175, -1.4948412 50.987096)",,,roundabout,,,
25540890,False,,Mountbatten Avenue,residential,,False,68.879,"LINESTRING (-1.4937124 50.9917444, -1.493671 50.9917318, -1.4935978 50.9916945, -1.4934708 50.9916061, -1.4933102 50.9915014, -1.4930161 50.9913097)",,,,,,
25540890,False,,Mountbatten Avenue,residential,,True,40.937999999999995,"LINESTRING (-1.4937124 50.9917444, -1.4937673 50.991747, -1.4938388 50.9917303, -1.4938862 50.9917193, -1.4940532 50.9916711, -1.4941488 50.9916435, -1.4942044 50.9916283, -1.4942545 50.9916164)",,,,,,
123072744,False,,Fleming Place,residential,,False,41.092,"LINESTRING (-1.4937124 50.9917444, -1.4937099 50.9918155, -1.4938509 50.9920596, -1.4939123 50.9920615)",,,,,,
25540890,False,,Mountbatten Avenue,residential,,True,68.87899999999999,"LINESTRING (-1.4930161 50.9913097, -1.4933102 50.9915014, -1.4934708 50.9916061, -1.4935978 50.9916945, -1.493671 50.9917318, -1.4937124 50.9917444)",,,,,,
25540899,False,,Albany Road,residential,,True,75.782,"LINESTRING (-1.4950773 50.9911002, -1.4940489 50.9913134)",,,,,,
152357605,False,,Pembroke Close,residential,,True,65.36,"LINESTRING (-1.494386 50.9897956, -1.4944255 50.9898927, -1.4944341 50.9899067, -1.4944536 50.9899187, -1.4944804 50.9899224, -1.4945123 50.9899224, -1.4951592 50.9898278)",,,,,,
1212793278,True,,Latimer Street,unclassified,30 mph,False,11.599999999999998,"LINESTRING (-1.4975038 50.9890234, -1.4974938 50.9890047, -1.497488 50.9889851, -1.4974847 50.9889592, -1.4974849 50.9889404, -1.497493 50.9889212)",,,,,,
"[1212802380, 1212802381, 1212793279]",False,,Love Lane,residential,,True,26.887,"LINESTRING (-1.4975038 50.9890234, -1.497425 50.9890469, -1.4973633 50.9890621, -1.4972869 50.9890786, -1.4971439 50.9891069)",,,,,,
25541681,False,,Brewery Lane,residential,,True,148.405,"LINESTRING (-1.4987305 50.9926229, -1.4987094 50.9926522, -1.4986006 50.9928025, -1.4985116 50.9929256, -1.4983954 50.9930861, -1.498335 50.9931475, -1.4982683 50.9931788, -1.4981722 50.9932064, -1.4980917 50.99323, -1.4980364 50.993261, -1.4979696 50.9933713, -1.4979371 50.9934679, -1.4979242 50.9935011, -1.497898 50.9935276, -1.497867 50.993544, -1.4978278 50.9935494, -1.4977916 50.9935479, -1.4977538 50.9935367, -1.4977323 50.9935224, -1.4976204 50.9934127)",,,,,,
"[3998217, 681354426, 681354427]",False,,The Abbey,residential,,False,74.115,"LINESTRING (-1.5003721 50.9888965, -1.5004643 50.9888988, -1.500582 50.9889017, -1.501096 50.9889154, -1.5013722 50.988922, -1.5014275 50.9889111)",,,,building_passage,2.5,
3998217,False,,The Abbey,residential,,True,28.15,"LINESTRING (-1.5003721 50.9888965, -1.5001931 50.9888994, -1.5001562 50.9889044, -1.5001219 50.9889137, -1.5000789 50.9889323, -1.5000182 50.988979)",,,,,,
35210070,False,,Abbey Water,residential,,False,93.59,"LINESTRING (-1.5003721 50.9888965, -1.500422 50.9887692, -1.5004911 50.9886621, -1.5005687 50.9886228, -1.5009601 50.9886077, -1.5014131 50.9885951)",,,,,,
35210070,False,,Abbey Water,residential,,True,93.59,"LINESTRING (-1.5014131 50.9885951, -1.5009601 50.9886077, -1.5005687 50.9886228, -1.5004911 50.9886621, -1.500422 50.9887692, -1.5003721 50.9888965)",,,,,,
35210071,False,,Narrow Lane,residential,,False,26.532,"LINESTRING (-1.5014131 50.9885951, -1.5014133 50.9884788, -1.5013839 50.9883579)",,,,,,
"[683748809, 683748810, 960772807]",False,,Abbey Water,residential,,False,35.152,"LINESTRING (-1.5014131 50.9885951, -1.5014157 50.9886512, -1.5014192 50.988729, -1.5014275 50.9889111)",,,,building_passage,,
681354426,False,,The Abbey,residential,,False,58.114999999999995,"LINESTRING (-1.5014275 50.9889111, -1.5018923 50.9888226, -1.5022207 50.9887567)",,,,,,
"[3998217, 681354426, 681354427]",False,,The Abbey,residential,,True,74.11500000000001,"LINESTRING (-1.5014275 50.9889111, -1.5013722 50.988922, -1.501096 50.9889154, -1.500582 50.9889017, -1.5004643 50.9888988, -1.5003721 50.9888965)",,,,building_passage,2.5,
"[683748809, 683748810, 960772807]",False,,Abbey Water,residential,,True,35.152,"LINESTRING (-1.5014275 50.9889111, -1.5014192 50.988729, -1.5014157 50.9886512, -1.5014131 50.9885951)",,,,building_passage,,
527216309,False,,Narrow Lane,residential,,True,30.351,"LINESTRING (-1.5012326 50.9877367, -1.5012983 50.9880065)",,1,,,,
5088453,False,,Newton Lane,residential,,False,103.53099999999998,"LINESTRING (-1.5012326 50.9877367, -1.5014683 50.9876928, -1.5015424 50.9875977, -1.5016038 50.9875191, -1.501641 50.9874713, -1.5021024 50.9873633, -1.5023118 50.9871875)",,1,,,,
5088453,False,,Newton Lane,residential,,True,130.248,"LINESTRING (-1.5012326 50.9877367, -1.5007326 50.9876843, -1.5005563 50.9876704, -1.5004885 50.9876708, -1.5001541 50.987668, -1.500088 50.9876463, -1.5000536 50.9876036, -1.5000045 50.9875668, -1.4999358 50.9875356, -1.4998432 50.9875113, -1.4996814 50.9874836, -1.4996579 50.9874777, -1.4995886 50.9874601, -1.4995084 50.9874289)",,1,,,,
"[683118608, 3163, 683118607]",False,,The Meads,residential,,False,28.079,"LINESTRING (-1.503766 50.9884584, -1.5039854 50.9883893, -1.504048 50.9883699, -1.5041253 50.9883461)",yes,,,,,
3163,False,,The Meads,residential,,True,113.478,"LINESTRING (-1.503766 50.9884584, -1.5029362 50.9885771, -1.5022207 50.9887567)",,,,,,
119333299,False,,Little Meads,residential,,True,109.88000000000001,"LINESTRING (-1.503766 50.9884584, -1.503805 50.9884934, -1.5038477 50.9885354, -1.5039782 50.9888055, -1.5042137 50.9892927, -1.5042617 50.9893922)",,,,,,destination
"[683118544, 683118545, 119333302]",False,,Rivermead Close,residential,,False,206.16500000000002,"LINESTRING (-1.5041253 50.9883461, -1.5041859 50.9884427, -1.5049447 50.9886816, -1.5052936 50.9887914, -1.5053239 50.9888031, -1.5054308 50.9888197, -1.5054895 50.988826, -1.5056635 50.9888106, -1.5057923 50.9887667, -1.5058672 50.9886924, -1.5058689 50.9886803, -1.5058753 50.9886333, -1.5058672 50.988142)",yes,,,,,destination
"[683118608, 683118553, 683118552]",False,,The Meads,residential,,False,140.158,"LINESTRING (-1.5041253 50.9883461, -1.5041747 50.9883158, -1.5046204 50.9880423, -1.5049194 50.987747, -1.5050435 50.9876112, -1.5051055 50.9875535, -1.5051714 50.9874982, -1.5052212 50.9874729, -1.5053266 50.9874229, -1.5053442 50.9874116, -1.5053944 50.9873864)",yes,,,,,
"[683118608, 3163, 683118607]",False,,The Meads,residential,,True,28.079,"LINESTRING (-1.5041253 50.9883461, -1.504048 50.9883699, -1.5039854 50.9883893, -1.503766 50.9884584)",yes,,,,,
119333299,False,,Little Meads,residential,,False,109.88,"LINESTRING (-1.5042617 50.9893922, -1.5042137 50.9892927, -1.5039782 50.9888055, -1.5038477 50.9885354, -1.503805 50.9884934, -1.503766 50.9884584)",,,,,,destination
"[683118544, 683118545, 119333302]",False,,Rivermead Close,residential,,True,206.165,"LINESTRING (-1.5058672 50.988142, -1.5058753 50.9886333, -1.5058689 50.9886803, -1.5058672 50.9886924, -1.5057923 50.9887667, -1.5056635 50.9888106, -1.5054895 50.988826, -1.5054308 50.9888197, -1.5053239 50.9888031, -1.5052936 50.9887914, -1.5049447 50.9886816, -1.5041859 50.9884427, -1.5041253 50.9883461)",yes,,,,,destination
123072744,False,,Fleming Place,residential,,True,41.092,"LINESTRING (-1.4939123 50.9920615, -1.4938509 50.9920596, -1.4937099 50.9918155, -1.4937124 50.9917444)",,,,,,
8219515,False,,Station Road,unclassified,,False,92.07499999999999,"LINESTRING (-1.4935402 50.9927117, -1.4936133 50.9926643, -1.4937036 50.9926197, -1.4939598 50.9925093, -1.4940946 50.9924384, -1.4942651 50.9923486, -1.494384 50.9922864, -1.4944391 50.9922649, -1.4944759 50.9922547, -1.4945976 50.9922303)",,,,,,
"[3998209, 3998210]",False,,"['Church Road', 'Church Place']",residential,,True,206.39399999999998,"LINESTRING (-1.5009374 50.9912401, -1.5009099 50.9906787, -1.500927 50.9904461, -1.5009439 50.9902101, -1.5009698 50.9898531, -1.500749 50.9898383, -1.5002305 50.9898034)",,,,,,
148620547,False,,Mill Lane,residential,,False,92.803,"LINESTRING (-1.5009374 50.9912401, -1.5009937 50.991235, -1.5011318 50.9912308, -1.5012768 50.9912286, -1.5013035 50.9912282, -1.5013245 50.9912277, -1.50142 50.9912256, -1.5015556 50.9912181, -1.5018265 50.9911979, -1.5020114 50.9911834, -1.5021604 50.9911658, -1.5022534 50.9911518)",,,,,,
148620547,False,,Mill Lane,residential,,True,13.869,"LINESTRING (-1.5009374 50.9912401, -1.5008795 50.9912501, -1.5008368 50.991262, -1.5007543 50.9912868)",,,,,,
"[148620553, 148620547, 148620556]",False,,Mill Lane,residential,,True,124.019,"LINESTRING (-1.5057299 50.9908604, -1.5056522 50.9908738, -1.5055744 50.9908805, -1.5055143 50.9908812, -1.5053845 50.9908737, -1.505241 50.9908636, -1.5051639 50.9908578, -1.5050971 50.9908512, -1.5050505 50.990845, -1.5048954 50.9908215, -1.5048185 50.9908104, -1.5047555 50.9908028, -1.5047072 50.9907986, -1.5046509 50.9908003, -1.5045689 50.9908077, -1.504148 50.9908593, -1.5039864 50.9908824)",yes,,,,,destination
"[3998216, 3998212]",False,,"['The Abbey', 'Church Lane']",residential,,False,283.16700000000003,"LINESTRING (-1.5022534 50.9911518, -1.5021568 50.9908423, -1.5020917 50.9905403, -1.502027 50.9902589, -1.5019918 50.9901249, -1.5019651 50.9899898, -1.5019546 50.9898319, -1.5019702 50.9897703, -1.502032 50.9897108, -1.5021304 50.9896488, -1.5023676 50.9894998, -1.5024423 50.9894414, -1.5024643 50.9893833, -1.5024567 50.9893663, -1.5023599 50.9891506, -1.502275 50.9889138, -1.5022207 50.9887567)",,,,,,
148620547,False,,Mill Lane,residential,,False,124.96,"LINESTRING (-1.5022534 50.9911518, -1.5023413 50.9911386, -1.5025572 50.9911057, -1.5027975 50.9910645, -1.5029066 50.9910463, -1.5031869 50.9909995, -1.5033042 50.9909799, -1.5035084 50.9909502, -1.5039864 50.9908824)",,,,,,
