osmid,oneway,name,highway,maxspeed,reversed,length,lanes,geometry,ref,junction
"[321536386, 361935227]",True,,unclassified,,False,39.867,,"LINESTRING (-2.7465364 51.5942754, -2.7466303 51.5943454, -2.7467886 51.5944371, -2.7465892 51.5944854)",,
28446885,False,Church Road,tertiary,30 mph,True,181.12199999999999,2,"LINESTRING (-2.7465364 51.5942754, -2.746506 51.5942083, -2.7464819 51.5941294, -2.7464773 51.5940577, -2.7464809 51.5940096, -2.7465115 51.5938979, -2.7465686 51.5937928, -2.7466462 51.5936915, -2.7466871 51.5936601, -2.7467454 51.5936154, -2.7469378 51.5935142, -2.7471816 51.5934075, -2.7476774 51.5931863, -2.7479435 51.5930676)",,
28446885,False,Church Road,tertiary,30 mph,True,23.634,2,"LINESTRING (-2.7465892 51.5944854, -2.7465364 51.5942754)",,
28446885,False,Church Road,tertiary,30 mph,False,35.864000000000004,2,"LINESTRING (-2.7465892 51.5944854, -2.7466689 51.5946388, -2.7467685 51.5947878)",,
121819082,True,Church Road,tertiary,,False,24.867,,"LINESTRING (-2.7469646 51.5950425, -2.7471103 51.595247)",,
28446885,False,Church Road,tertiary,30 mph,True,31.399,2,"LINESTRING (-2.7469646 51.5950425, -2.7469236 51.5949866, -2.746898 51.5949506, -2.7467685 51.5947878)",,
121819060,True,Church Road,tertiary,,False,24.135,,"LINESTRING (-2.7470021 51.5956795, -2.7469567 51.5955695, -2.7469348 51.5955308, -2.7468951 51.5954734)",,
"[8122221, 917167775]",False,Newport Road,secondary,20 mph,False,46.341,2,"LINESTRING (-2.7587112 51.5876378, -2.7586091 51.5875445, -2.7585779 51.587516, -2.7583342 51.5872931)",B4245,
1726246,False,Green Lane,unclassified,30 mph,False,44.625,2,"LINESTRING (-2.7589588 51.5915566, -2.7585071 51.5918435)",,
1726246,False,Green Lane,unclassified,30 mph,True,48.745,2,"LINESTRING (-2.7574926 51.5925139, -2.7579899 51.5922029)",,
1726246,False,Green Lane,unclassified,30 mph,False,100.179,2,"LINESTRING (-2.7574926 51.5925139, -2.7566936 51.593046, -2.7565034 51.5931727)",,
8017675,True,Woodland View,residential,30 mph,False,128.695,2,"LINESTRING (-2.7574926 51.5925139, -2.7581945 51.5929198, -2.7588562 51.5933025)",,
1726269,False,Sandy Lane,tertiary,30 mph,False,43.571,2,"LINESTRING (-2.7549799 51.5941162, -2.7553012 51.5944534)",,
1726269,False,Sandy Lane,tertiary,30 mph,True,102.651,2,"LINESTRING (-2.7549799 51.5941162, -2.7542482 51.5933127)",,
1726246,False,Green Lane,unclassified,30 mph,True,148.601,2,"LINESTRING (-2.7549799 51.5941162, -2.7553734 51.5938725, -2.7560993 51.593423, -2.7565034 51.5931727)",,
1726269,False,Sandy Lane,tertiary,30 mph,False,11.062,2,"LINESTRING (-2.7541677 51.5932267, -2.7542482 51.5933127)",,
7936606,False,Sandy Lane,tertiary,30 mph,False,62.724999999999994,2,"LINESTRING (-2.7541677 51.5932267, -2.7537935 51.5928851, -2.7536409 51.5927677)",,
115753105,False,Churchfield Avenue,residential,30 mph,True,146.35,2,"LINESTRING (-2.7541677 51.5932267, -2.753174 51.5938904, -2.75267 51.5941547)",,
115759304,False,Durand Road,residential,30 mph,False,127.433,2,"LINESTRING (-2.755392 51.5879243, -2.7548262 51.587738, -2.7543416 51.5875733, -2.7540566 51.5874781, -2.7539372 51.5874382, -2.7537645 51.5873851)",,
419294070,False,Woodstock Way,residential,20 mph,False,97.994,,"LINESTRING (-2.755392 51.5879243, -2.7556939 51.5877233, -2.7560584 51.5874806, -2.7561017 51.5874518, -2.7563543 51.5872769)",,
419294070,False,Woodstock Way,residential,20 mph,True,121.606,,"LINESTRING (-2.755392 51.5879243, -2.7548077 51.5883132, -2.754292 51.588672, -2.7542056 51.5887321)",,
1770077,False,Newport Road,tertiary,30 mph,False,118.053,2,"LINESTRING (-2.7564554 51.5883794, -2.7561506 51.5885693, -2.7556121 51.588905, -2.755249 51.5891313)",,
1770077,False,Newport Road,tertiary,30 mph,True,62.074,2,"LINESTRING (-2.7564554 51.5883794, -2.7565819 51.5882864, -2.7567087 51.5881665, -2.756956 51.587917)",,
121633804,False,Woodstock Close,residential,30 mph,True,49.153,2,"LINESTRING (-2.7564554 51.5883794, -2.7563669 51.588331, -2.7562865 51.5883027, -2.7561497 51.5882894, -2.7560612 51.588286, -2.7558106 51.5882171)",,
7936606,False,Sandy Lane,tertiary,30 mph,True,115.401,2,"LINESTRING (-2.7519145 51.5921704, -2.752377 51.5923041, -2.752746 51.5924037, -2.7530678 51.592492, -2.7533092 51.592597, -2.7533952 51.5926412)",,
"[917167776, 1770078]",False,Jubilee Way,tertiary,30 mph,True,314.63399999999996,2,"LINESTRING (-2.7519145 51.5921704, -2.7519602 51.5921192, -2.7520379 51.5920321, -2.7522846 51.5919155, -2.7526873 51.5917024, -2.7529144 51.5915822, -2.7532824 51.5913489, -2.7533831 51.5912519, -2.7533956 51.5912164, -2.753424 51.5911356, -2.7533977 51.591024, -2.753336 51.590949, -2.7530115 51.590734, -2.7529605 51.590699, -2.752922 51.5906517, -2.7529332 51.5906014, -2.753012 51.5905434, -2.7532314 51.5904108, -2.7536319 51.5901644, -2.7537974 51.5900625)",,
"[917167777, 764905794, 7936615]",False,Sandy Lane,tertiary,30 mph,False,102.787,2,"LINESTRING (-2.7519145 51.5921704, -2.7518309 51.5921674, -2.7516328 51.5921468, -2.7515054 51.5921195, -2.7512625 51.592058, -2.7511195 51.5920159, -2.7509685 51.5919582, -2.7508222 51.5918934, -2.7505878 51.5917862)",,
1770077,False,Newport Road,tertiary,30 mph,False,81.769,2,"LINESTRING (-2.7583342 51.5872931, -2.7581533 51.5873478, -2.7577939 51.5873611, -2.7576156 51.5873998, -2.7574666 51.5874561, -2.7572939 51.5875761)",,
"[8122221, 917167775]",False,Newport Road,secondary,20 mph,True,46.341,2,"LINESTRING (-2.7583342 51.5872931, -2.7585779 51.587516, -2.7586091 51.5875445, -2.7587112 51.5876378)",B4245,
1862386,False,Mill Lane,residential,20 mph,True,69.649,2,"LINESTRING (-2.7460441 51.587261, -2.746478 51.5873445, -2.746547 51.5873578, -2.7470273 51.5873802)",,
1862386,False,Mill Lane,residential,20 mph,False,69.649,2,"LINESTRING (-2.7470273 51.5873802, -2.746547 51.5873578, -2.746478 51.5873445, -2.7460441 51.587261)",,
1862386,False,Mill Lane,residential,20 mph,True,108.798,2,"LINESTRING (-2.7470273 51.5873802, -2.7480223 51.5874104, -2.7486002 51.587428)",,
115758739,False,Eagle Close,residential,30 mph,True,65.23400000000001,2,"LINESTRING (-2.7470273 51.5873802, -2.74707 51.5872445, -2.7474345 51.5868575)",,
1862386,False,Mill Lane,residential,20 mph,False,108.798,2,"LINESTRING (-2.7486002 51.587428, -2.7480223 51.5874104, -2.7470273 51.5873802)",,
1862386,False,Mill Lane,residential,20 mph,True,77.931,2,"LINESTRING (-2.7486002 51.587428, -2.7487372 51.5874381, -2.7492442 51.5874756, -2.7497203 51.5875108)",,
115758964,False,Nightingale Close,residential,30 mph,True,112.985,2,"LINESTRING (-2.7486002 51.587428, -2.7486099 51.5873298, -2.7489532 51.5869198, -2.7490149 51.5868789, -2.7490875 51.5868546, -2.7491417 51.5868472, -2.7491958 51.5868508, -2.7492751 51.5868665, -2.749597 51.5869765)",,
1862386,False,Mill Lane,residential,20 mph,False,77.93100000000001,2,"LINESTRING (-2.7497203 51.5875108, -2.7492442 51.5874756, -2.7487372 51.5874381, -2.7486002 51.587428)",,
1862386,False,Mill Lane,residential,20 mph,True,76.268,2,"LINESTRING (-2.7497203 51.5875108, -2.7503553 51.5876076, -2.7507924 51.5876743)",,
115758966,False,Kingfisher Close,residential,30 mph,True,108.277,2,"LINESTRING (-2.7497203 51.5875108, -2.7497579 51.5874265, -2.7500798 51.5870398, -2.7501827 51.5869993, -2.7502407 51.5869765, -2.7503748 51.5869832, -2.7507289 51.5870998)",,
115758965,False,Curlew Avenue,residential,30 mph,False,70.033,2,"LINESTRING (-2.7507924 51.5876743, -2.7512625 51.5871163)",,
1862386,False,Mill Lane,residential,20 mph,False,76.268,2,"LINESTRING (-2.7507924 51.5876743, -2.7503553 51.5876076, -2.7497203 51.5875108)",,
1862386,False,Mill Lane,residential,20 mph,True,73.67699999999999,2,"LINESTRING (-2.7507924 51.5876743, -2.7513782 51.5877898, -2.7516198 51.5878528, -2.7517948 51.5878985)",,
115758962,False,Mallard Avenue,residential,30 mph,False,60.938,2,"LINESTRING (-2.7517948 51.5878985, -2.7522018 51.5874123)",,
1862386,False,Mill Lane,residential,20 mph,False,73.67699999999999,2,"LINESTRING (-2.7517948 51.5878985, -2.7516198 51.5878528, -2.7513782 51.5877898, -2.7507924 51.5876743)",,
1862386,False,Mill Lane,residential,20 mph,True,89.861,2,"LINESTRING (-2.7517948 51.5878985, -2.7524048 51.5880896, -2.7525769 51.5881413, -2.7529607 51.5882567)",,
1862386,False,Mill Lane,residential,20 mph,False,89.861,2,"LINESTRING (-2.7529607 51.5882567, -2.7525769 51.5881413, -2.7524048 51.5880896, -2.7517948 51.5878985)",,
1862386,False,Mill Lane,residential,20 mph,True,100.951,2,"LINESTRING (-2.7529607 51.5882567, -2.753292 51.5883832, -2.7535649 51.5884874, -2.7538234 51.5885861, -2.7538922 51.5886124, -2.7542056 51.5887321)",,
616186726,False,Dunlin Avenue,residential,,False,119.866,,"LINESTRING (-2.7529607 51.5882567, -2.7530381 51.5881388, -2.7532083 51.5879311, -2.7532781 51.5878744, -2.7533059 51.5878598, -2.7533394 51.5878609, -2.7542009 51.588138)",,
1862386,False,Mill Lane,residential,20 mph,False,100.951,2,"LINESTRING (-2.7542056 51.5887321, -2.7538922 51.5886124, -2.7538234 51.5885861, -2.7535649 51.5884874, -2.753292 51.5883832, -2.7529607 51.5882567)",,
419294070,False,Woodstock Way,residential,20 mph,False,121.606,,"LINESTRING (-2.7542056 51.5887321, -2.754292 51.588672, -2.7548077 51.5883132, -2.755392 51.5879243)",,
"[419294069, 419294070]",False,Woodstock Way,residential,20 mph,"[False, True]",275.841,,"LINESTRING (-2.7542056 51.5887321, -2.7535763 51.5891659, -2.7535553 51.5891806, -2.7531919 51.5894312, -2.7531624 51.589452, -2.7527389 51.5897503, -2.7526658 51.5898017, -2.7524907 51.589925, -2.7519411 51.5902038, -2.7518759 51.5902298, -2.751816 51.5902558, -2.7515374 51.590365, -2.7514206 51.5903801, -2.7513165 51.5903588)",,
7936597,False,Budden Crescent,residential,30 mph,False,102.148,2,"LINESTRING (-2.752096 51.5952094, -2.7532665 51.594648)",,
2372808,False,Firs Road,residential,30 mph,True,32.375,2,"LINESTRING (-2.7565034 51.5931727, -2.75684 51.5933753)",,
1726246,False,Green Lane,unclassified,30 mph,False,148.601,2,"LINESTRING (-2.7565034 51.5931727, -2.7560993 51.593423, -2.7553734 51.5938725, -2.7549799 51.5941162)",,
1726246,False,Green Lane,unclassified,30 mph,True,100.179,2,"LINESTRING (-2.7565034 51.5931727, -2.7566936 51.593046, -2.7574926 51.5925139)",,
2372790,False,Longcroft Road,residential,30 mph,False,33.616,2,"LINESTRING (-2.7574604 51.5901421, -2.7576137 51.5900183, -2.7577723 51.5899104)",,
2372790,False,Longcroft Road,residential,30 mph,True,313.083,2,"LINESTRING (-2.7574604 51.5901421, -2.7565248 51.5908128, -2.7564446 51.5908703, -2.7563809 51.590916, -2.7560263 51.5911702, -2.7554219 51.5916035, -2.7553264 51.591767, -2.7553292 51.5919003, -2.7553299 51.5919356, -2.7554278 51.5920523, -2.7558839 51.5923454)",,
2372999,False,Caemawr Road,residential,30 mph,True,163.238,2,"LINESTRING (-2.7574604 51.5901421, -2.7580451 51.5904474, -2.758147 51.59056, -2.7581914 51.5907037, -2.7581412 51.5908439, -2.7581315 51.5908709, -2.7575384 51.5912748)",,
1726269,False,Sandy Lane,tertiary,30 mph,False,102.651,2,"LINESTRING (-2.7542482 51.5933127, -2.7549799 51.5941162)",,
1726269,False,Sandy Lane,tertiary,30 mph,True,11.062,2,"LINESTRING (-2.7542482 51.5933127, -2.7541677 51.5932267)",,
2372999,False,Caemawr Road,residential,30 mph,False,156.87900000000002,2,"LINESTRING (-2.7542482 51.5933127, -2.7545539 51.5931879, -2.75479 51.5930851, -2.7558839 51.5923454)",,
2372999,False,Caemawr Road,residential,30 mph,False,110.941,2,"LINESTRING (-2.7558839 51.5923454, -2.7569894 51.5916217)",,
2372790,False,Longcroft Road,residential,30 mph,False,313.08299999999997,2,"LINESTRING (-2.7558839 51.5923454, -2.7554278 51.5920523, -2.7553299 51.5919356, -2.7553292 51.5919003, -2.7553264 51.591767, -2.7554219 51.5916035, -2.7560263 51.5911702, -2.7563809 51.590916, -2.7564446 51.5908703, -2.7565248 51.5908128, -2.7574604 51.5901421)",,
2372999,False,Caemawr Road,residential,30 mph,True,156.87900000000002,2,"LINESTRING (-2.7558839 51.5923454, -2.75479 51.5930851, -2.7545539 51.5931879, -2.7542482 51.5933127)",,
2372999,False,Caemawr Road,residential,30 mph,False,163.238,2,"LINESTRING (-2.7575384 51.5912748, -2.7581315 51.5908709, -2.7581412 51.5908439, -2.7581914 51.5907037, -2.758147 51.59056, -2.7580451 51.5904474, -2.7574604 51.5901421)",,
2372999,False,Caemawr Road,residential,30 mph,True,54.13,2,"LINESTRING (-2.7575384 51.5912748, -2.7574176 51.5913457, -2.7572618 51.5914371, -2.7571338 51.5915238, -2.7569894 51.5916217)",,
8017613,False,Green Avenue,residential,30 mph,True,92.071,2,"LINESTRING (-2.7575384 51.5912748, -2.757705 51.5913726, -2.7579011 51.5914877, -2.7585071 51.5918435)",,
1726246,False,Green Lane,unclassified,30 mph,False,53.606,2,"LINESTRING (-2.7585071 51.5918435, -2.7579899 51.5922029)",,
1726246,False,Green Lane,unclassified,30 mph,True,44.625,2,"LINESTRING (-2.7585071 51.5918435, -2.7589588 51.5915566)",,
8017613,False,Green Avenue,residential,30 mph,False,92.071,2,"LINESTRING (-2.7585071 51.5918435, -2.7579011 51.5914877, -2.757705 51.5913726, -2.7575384 51.5912748)",,
2372999,False,Caemawr Road,residential,30 mph,True,110.941,2,"LINESTRING (-2.7569894 51.5916217, -2.7558839 51.5923454)",,
2372999,False,Caemawr Road,residential,30 mph,False,54.13000000000001,2,"LINESTRING (-2.7569894 51.5916217, -2.7571338 51.5915238, -2.7572618 51.5914371, -2.7574176 51.5913457, -2.7575384 51.5912748)",,
8017612,False,Cae Mawr Avenue,residential,30 mph,True,94.62199999999999,2,"LINESTRING (-2.7569894 51.5916217, -2.7575972 51.5919747, -2.757644 51.5920019, -2.7576982 51.5920334, -2.7579899 51.5922029)",,
1726246,False,Green Lane,unclassified,30 mph,False,48.745,2,"LINESTRING (-2.7579899 51.5922029, -2.7574926 51.5925139)",,
1726246,False,Green Lane,unclassified,30 mph,True,53.606,2,"LINESTRING (-2.7579899 51.5922029, -2.7585071 51.5918435)",,
8017612,False,Cae Mawr Avenue,residential,30 mph,False,94.622,2,"LINESTRING (-2.7579899 51.5922029, -2.7576982 51.5920334, -2.757644 51.5920019, -2.7575972 51.5919747, -2.7569894 51.5916217)",,
2372790,False,Longcroft Road,residential,30 mph,True,33.616,2,"LINESTRING (-2.7577723 51.5899104, -2.7576137 51.5900183, -2.7574604 51.5901421)",,
2372981,False,Caemawr Grove,residential,30 mph,True,172.426,2,"LINESTRING (-2.7577723 51.5899104, -2.7576902 51.5898352, -2.7576114 51.589764, -2.7575542 51.5896906, -2.7575199 51.5896367, -2.7574904 51.5895804, -2.7574626 51.5895037, -2.7574428 51.5894255, -2.7574363 51.5893678, -2.757432 51.589321, -2.7574296 51.5892943, -2.7574311 51.58923, -2.7574601 51.5891508, -2.7575074 51.5890776, -2.7576082 51.5889707, -2.7577166 51.5888837, -2.7577675 51.5888423, -2.7578299 51.5887859, -2.7578643 51.5887539, -2.7579344 51.5886855, -2.7577827 51.588524)",,
2372981,False,Caemawr Grove,residential,30 mph,False,172.426,2,"LINESTRING (-2.7577827 51.588524, -2.7579344 51.5886855, -2.7578643 51.5887539, -2.7578299 51.5887859, -2.7577675 51.5888423, -2.7577166 51.5888837, -2.7576082 51.5889707, -2.7575074 51.5890776, -2.7574601 51.5891508, -2.7574311 51.58923, -2.7574296 51.5892943, -2.757432 51.589321, -2.7574363 51.5893678, -2.7574428 51.5894255, -2.7574626 51.5895037, -2.7574904 51.5895804, -2.7575199 51.5896367, -2.7575542 51.5896906, -2.7576114 51.589764, -2.7576902 51.5898352, -2.7577723 51.5899104)",,
7936597,False,Budden Crescent,residential,30 mph,True,102.148,2,"LINESTRING (-2.7532665 51.594648, -2.752096 51.5952094)",,
115753106,False,Budden Crescent,residential,,False,68.605,,"LINESTRING (-2.7532665 51.594648, -2.75267 51.5941547)",,
115752819,False,Budden Crescent,residential,,False,70.12899999999999,,"LINESTRING (-2.7532665 51.594648, -2.7534379 51.5947852, -2.7540741 51.5950147)",,
115752825,False,Budden Crescent,residential,30 mph,True,36.151,2,"LINESTRING (-2.75267 51.5941547, -2.7523543 51.5938954)",,
115753106,False,Budden Crescent,residential,,True,68.605,,"LINESTRING (-2.75267 51.5941547, -2.7532665 51.594648)",,
115753105,False,Churchfield Avenue,residential,30 mph,False,146.35,2,"LINESTRING (-2.75267 51.5941547, -2.753174 51.5938904, -2.7541677 51.5932267)",,
1726303,False,Chepstow Road,tertiary,30 mph,False,64.246,,"LINESTRING (-2.7459075 51.5900139, -2.7450235 51.5898345)",,
1726303,False,Chepstow Road,tertiary,30 mph,True,157.167,,"LINESTRING (-2.7459075 51.5900139, -2.7464528 51.590133, -2.7466283 51.5901714, -2.7469534 51.5902509, -2.7472934 51.5903357, -2.7476635 51.5904297, -2.7480217 51.5905337)",,
95633752,False,Prospect Crescent,residential,30 mph,True,44.227000000000004,2,"LINESTRING (-2.7459075 51.5900139, -2.7459144 51.589943, -2.7456867 51.5896485)",,
95633737,False,,residential,30 mph,True,106.429,1,"LINESTRING (-2.7456867 51.5896485, -2.7455199 51.5894562, -2.7453535 51.5892075, -2.7450371 51.5889579, -2.7449057 51.5888301)",,
95633752,False,Prospect Crescent,residential,30 mph,False,44.227000000000004,2,"LINESTRING (-2.7456867 51.5896485, -2.7459144 51.589943, -2.7459075 51.5900139)",,
95633752,False,Prospect Crescent,residential,30 mph,True,49.658,2,"LINESTRING (-2.7456867 51.5896485, -2.7456916 51.5895995, -2.7457238 51.5895812, -2.7458552 51.5895745, -2.7460456 51.5895878, -2.7463112 51.5896262)",,
95633752,False,Prospect Crescent,residential,30 mph,False,49.658,2,"LINESTRING (-2.7463112 51.5896262, -2.7460456 51.5895878, -2.7458552 51.5895745, -2.7457238 51.5895812, -2.7456916 51.5895995, -2.7456867 51.5896485)",,
2372808,False,Firs Road,residential,30 mph,False,32.375,2,"LINESTRING (-2.75684 51.5933753, -2.7565034 51.5931727)",,
115733174,False,Maple Close,residential,,False,55.016999999999996,,"LINESTRING (-2.75684 51.5933753, -2.7571769 51.5931389, -2.7573807 51.5932655)",,
115733174,False,Maple Close,residential,,True,55.016999999999996,,"LINESTRING (-2.7573807 51.5932655, -2.7571769 51.5931389, -2.75684 51.5933753)",,
115733435,False,Willow Close,residential,30 mph,True,59.256,2,"LINESTRING (-2.7562466 51.594385, -2.7556376 51.5947603)",,
115733435,False,Willow Close,residential,30 mph,False,141.107,2,"LINESTRING (-2.7562466 51.594385, -2.7565653 51.5941886, -2.7567263 51.5941653, -2.7569623 51.5943186, -2.7569516 51.5944086, -2.7567102 51.5945552, -2.7565763 51.5945857, -2.7562466 51.594385)",,
115733435,False,Willow Close,residential,30 mph,True,141.107,2,"LINESTRING (-2.7562466 51.594385, -2.7565763 51.5945857, -2.7567102 51.5945552, -2.7569516 51.5944086, -2.7569623 51.5943186, -2.7567263 51.5941653, -2.7565653 51.5941886, -2.7562466 51.594385)",,
115734562,False,Ash Grove,residential,30 mph,True,139.463,2,"LINESTRING (-2.7582927 51.5951017, -2.7577401 51.5947652, -2.7575256 51.5947652, -2.7572281 51.594963, -2.7571062 51.595044, -2.7568219 51.595233)",,
1726269,False,Sandy Lane,tertiary,30 mph,False,29.858,2,"LINESTRING (-2.7564772 51.5954622, -2.7567402 51.5956753)",,
115734562,False,Ash Grove,residential,30 mph,False,34.878,2,"LINESTRING (-2.7564772 51.5954622, -2.7568219 51.595233)",,
1726269,False,Sandy Lane,tertiary,30 mph,True,97.237,2,"LINESTRING (-2.7564772 51.5954622, -2.7557152 51.5948251, -2.7556376 51.5947603)",,
115734561,False,,residential,30 mph,True,62.63,2,"LINESTRING (-2.7568219 51.595233, -2.7574344 51.5956483)",,
115734562,False,Ash Grove,residential,30 mph,True,34.878,2,"LINESTRING (-2.7568219 51.595233, -2.7564772 51.5954622)",,
115734562,False,Ash Grove,residential,30 mph,False,139.463,2,"LINESTRING (-2.7568219 51.595233, -2.7571062 51.595044, -2.7572281 51.594963, -2.7575256 51.5947652, -2.7577401 51.5947652, -2.7582927 51.5951017)",,
115734561,False,,residential,30 mph,False,62.63,2,"LINESTRING (-2.7574344 51.5956483, -2.7568219 51.595233)",,
115752821,False,,residential,,False,9.066,,"LINESTRING (-2.7519037 51.5947585, -2.7520114 51.5947119)",,
115752821,False,,residential,,True,9.066,,"LINESTRING (-2.7520114 51.5947119, -2.7519037 51.5947585)",,
115752823,False,,residential,30 mph,False,58.457,2,"LINESTRING (-2.7520114 51.5947119, -2.75151 51.5942884)",,
115752823,False,,residential,30 mph,True,6.868,2,"LINESTRING (-2.7520114 51.5947119, -2.75207 51.5947618)",,
115752822,False,Margretts Way,residential,30 mph,True,9.556,2,"LINESTRING (-2.7538456 51.5951184, -2.7539573 51.5950677)",,
115752828,False,,residential,,False,40.132999999999996,,"LINESTRING (-2.7508576 51.594132, -2.7509246 51.5941916, -2.7511256 51.5943634, -2.751195 51.5944258)",,
115752825,False,Budden Crescent,residential,30 mph,False,36.151,2,"LINESTRING (-2.7523543 51.5938954, -2.75267 51.5941547)",,
115752825,False,Budden Crescent,residential,30 mph,True,61.196,2,"LINESTRING (-2.7523543 51.5938954, -2.751828 51.5934527)",,
115752820,False,Wiesenthal Close,residential,30 mph,True,72.87799999999999,2,"LINESTRING (-2.7523543 51.5938954, -2.7522818 51.5939281, -2.75151 51.5942884)",,
115752820,False,Wiesenthal Close,residential,30 mph,True,26.587,2,"LINESTRING (-2.75151 51.5942884, -2.751195 51.5944258)",,
115752823,False,,residential,30 mph,True,58.457,2,"LINESTRING (-2.75151 51.5942884, -2.7520114 51.5947119)",,
115752820,False,Wiesenthal Close,residential,30 mph,False,72.87799999999999,2,"LINESTRING (-2.75151 51.5942884, -2.7522818 51.5939281, -2.7523543 51.5938954)",,
115752825,False,Budden Crescent,residential,30 mph,False,12.37,2,"LINESTRING (-2.7516857 51.5933358, -2.7517942 51.5934243)",,
115752820,False,Wiesenthal Close,residential,30 mph,False,19.099,2,"LINESTRING (-2.7509694 51.5945251, -2.751195 51.5944258)",,
115752825,False,Budden Crescent,residential,30 mph,False,3.927,2,"LINESTRING (-2.7517942 51.5934243, -2.751828 51.5934527)",,
115752825,False,Budden Crescent,residential,30 mph,True,12.37,2,"LINESTRING (-2.7517942 51.5934243, -2.7516857 51.5933358)",,
115752826,False,Monks Close,residential,,True,35.12,,"LINESTRING (-2.7517942 51.5934243, -2.7520431 51.5931489)",,
115752823,False,,residential,30 mph,False,6.868,2,"LINESTRING (-2.75207 51.5947618, -2.7520114 51.5947119)",,
115752826,False,Monks Close,residential,,False,35.12,,"LINESTRING (-2.7520431 51.5931489, -2.7517942 51.5934243)",,
115752827,False,Monks Close,residential,,False,28.202,,"LINESTRING (-2.7514906 51.5935955, -2.751828 51.5934527)",,
115752818,False,Priory Close,residential,30 mph,False,71.297,2,"LINESTRING (-2.7539314 51.5942853, -2.754543 51.5948018)",,
115752820,False,Wiesenthal Close,residential,30 mph,False,26.587,2,"LINESTRING (-2.751195 51.5944258, -2.75151 51.5942884)",,
115752820,False,Wiesenthal Close,residential,30 mph,True,19.099,2,"LINESTRING (-2.751195 51.5944258, -2.7509694 51.5945251)",,
115752828,False,,residential,,True,40.132999999999996,,"LINESTRING (-2.751195 51.5944258, -2.7511256 51.5943634, -2.7509246 51.5941916, -2.7508576 51.594132)",,
115752822,False,Margretts Way,residential,30 mph,False,9.556,2,"LINESTRING (-2.7539573 51.5950677, -2.7538456 51.5951184)",,
115752822,False,Margretts Way,residential,30 mph,True,9.991,2,"LINESTRING (-2.7539573 51.5950677, -2.7540741 51.5950147)",,
115752824,False,,residential,30 mph,True,34.436,2,"LINESTRING (-2.7539573 51.5950677, -2.7542425 51.5953217)",,
115752822,False,Margretts Way,residential,30 mph,False,9.991,2,"LINESTRING (-2.7540741 51.5950147, -2.7539573 51.5950677)",,
115752822,False,Margretts Way,residential,30 mph,True,40.119,2,"LINESTRING (-2.7540741 51.5950147, -2.754543 51.5948018)",,
115752819,False,Budden Crescent,residential,,True,70.12899999999999,,"LINESTRING (-2.7540741 51.5950147, -2.7534379 51.5947852, -2.7532665 51.594648)",,
115752825,False,Budden Crescent,residential,30 mph,False,61.196,2,"LINESTRING (-2.751828 51.5934527, -2.7523543 51.5938954)",,
115752825,False,Budden Crescent,residential,30 mph,True,3.927,2,"LINESTRING (-2.751828 51.5934527, -2.7517942 51.5934243)",,
115752827,False,Monks Close,residential,,True,28.202,,"LINESTRING (-2.751828 51.5934527, -2.7514906 51.5935955)",,
115752824,False,,residential,30 mph,False,34.436,2,"LINESTRING (-2.7542425 51.5953217, -2.7539573 51.5950677)",,
115752818,False,Priory Close,residential,30 mph,True,71.297,2,"LINESTRING (-2.754543 51.5948018, -2.7539314 51.5942853)",,
