osmid,lanes,name,highway,maxspeed,junction,oneway,reversed,length,geometry,ref,access,bridge
24658340,2,John William Street,tertiary,,,False,True,49.01,"LINESTRING (-1.7836211 53.6497581, -1.7833538 53.6493468)",,,
580190847,,John William Street,tertiary,,,False,False,61.041,"LINESTRING (-1.7836211 53.6497581, -1.7839646 53.6502679)",,,
41419725,2,Viaduct Street,unclassified,,,False,True,82.985,"LINESTRING (-1.7836211 53.6497581, -1.783505 53.6498729, -1.7830947 53.650435)",,,
24658340,2,John William Street,tertiary,,,False,False,49.01,"LINESTRING (-1.7833538 53.6493468, -1.7836211 53.6497581)",,,
23158383,,Brook Street,unclassified,,,False,False,47.135999999999996,"LINESTRING (-1.7833538 53.6493468, -1.7827255 53.6494602, -1.7826697 53.6494704)",,,
24658340,2,John William Street,tertiary,,,False,True,93.08099999999999,"LINESTRING (-1.7833538 53.6493468, -1.7832027 53.6490772, -1.7829812 53.64854)",,,
19673618,,John William Street,tertiary,,,False,False,38.031,"LINESTRING (-1.7829812 53.64854, -1.7829539 53.6484582, -1.7828691 53.6482045)",,,
24658340,2,John William Street,tertiary,,,False,False,93.08099999999999,"LINESTRING (-1.7829812 53.64854, -1.7832027 53.6490772, -1.7833538 53.6493468)",,,
28481838,2,Northumberland Street,unclassified,,,False,True,39.833,"LINESTRING (-1.7829812 53.64854, -1.7827676 53.648573, -1.7823964 53.6486304)",,,
83360853,,St George's Square,unclassified,,,False,True,65.638,"LINESTRING (-1.7829812 53.64854, -1.7831236 53.6485114, -1.7835348 53.6484299, -1.7836445 53.6484156, -1.7837464 53.6484277, -1.783807 53.6484447, -1.7839233 53.6484773)",,,
28481838,2,Northumberland Street,unclassified,,,False,False,63.75,"LINESTRING (-1.7810407 53.648855, -1.7819702 53.6486964)",,,
450024122,2,Northumberland Street,unclassified,,,False,False,36.174,"LINESTRING (-1.7810407 53.648855, -1.7805145 53.6489475)",,,
28594559,,Lord Street,residential,,,False,True,64.49799999999999,"LINESTRING (-1.7810407 53.648855, -1.7808488 53.6485106, -1.7807339 53.6483042)",,,
450024123,,Lord Street,residential,,,False,False,62.998,"LINESTRING (-1.7810407 53.648855, -1.7811817 53.6491199, -1.7813283 53.6493953)",,,
28532618,2,Northumberland Street,unclassified,,,False,False,14.574,"LINESTRING (-1.7803556 53.6489751, -1.7801425 53.6490101)",,,
450024122,2,Northumberland Street,unclassified,,,False,True,10.913,"LINESTRING (-1.7803556 53.6489751, -1.7805145 53.6489475)",,,
23158298,,Primitive Street,unclassified,,,True,False,63.956,"LINESTRING (-1.7803556 53.6489751, -1.7802191 53.6487227, -1.7801367 53.6485704, -1.7800593 53.6484274)",,,
28594149,,High Street,unclassified,,,False,True,65.32,"LINESTRING (-1.7840735 53.6445872, -1.7847004 53.6446989, -1.7850209 53.6447594)",,,
"[43323354, 19662951]",1,"['Ramsden Street', 'High Street']",unclassified,,,True,False,93.70599999999999,"LINESTRING (-1.7840735 53.6445872, -1.7834452 53.6444811, -1.7832946 53.6444557, -1.7831336 53.6444296, -1.7827045 53.6443601)",,,
19665587,,Zetland Street,unclassified,,,False,False,121.86599999999999,"LINESTRING (-1.778984 53.6454309, -1.7789931 53.6451903, -1.7790455 53.6451148, -1.7790467 53.6450332, -1.7790498 53.6448292, -1.779051 53.644779, -1.7790527 53.6447049, -1.7790613 53.6443412)",,,
334204576,,Market Street,tertiary,,,True,False,43.153000000000006,"LINESTRING (-1.78427 53.6460895, -1.7842311 53.6462081, -1.784213 53.6463672, -1.7842146 53.646475)",,,
19665589,,Market Place,unclassified,,,True,False,86.844,"LINESTRING (-1.7825291 53.6464197, -1.7824889 53.64641, -1.7824652 53.6464095, -1.7820682 53.6464004, -1.7820608 53.6464588, -1.7820731 53.6466782, -1.7820817 53.6468371, -1.7820824 53.6468497, -1.782086 53.6469057)",,destination,
"[19671274, 19665591]",,"['Cloth Hall Street', 'New Street']",residential,,,True,False,165.43,"LINESTRING (-1.7825291 53.6464197, -1.7826111 53.6461961, -1.7827251 53.6458855, -1.7828643 53.6458829, -1.7832399 53.6459367, -1.7839672 53.6460446, -1.7841441 53.6460708, -1.78427 53.6460895)",,,
19665591,,New Street,residential,,,True,False,53.773999999999994,"LINESTRING (-1.7824245 53.6468991, -1.7824291 53.646844, -1.7824821 53.6466055, -1.7825291 53.6464197)",,,
24658339,,Westgate,unclassified,,,False,False,77.108,"LINESTRING (-1.7824245 53.6468991, -1.7829108 53.6469467, -1.783193 53.6469722, -1.7832714 53.6469792, -1.7835808 53.6470041)",,,
"[1085069955, 1085069957]",2,Kirkgate,unclassified,,,False,True,22.378999999999998,"LINESTRING (-1.7824245 53.6468991, -1.7822412 53.6468956, -1.782086 53.6469057)",,delivery,
162478376,3,Westgate,tertiary,,,False,False,18.568,"LINESTRING (-1.7842547 53.6470122, -1.7845364 53.6470111)",,,
28771794,,Railway Street,tertiary,,,True,False,66.03800000000001,"LINESTRING (-1.7842547 53.6470122, -1.7842513 53.6471554, -1.7842443 53.6474478, -1.7842296 53.6476058)",,,
"[1085069953, 1085069954, 24658339]",,Westgate,unclassified,,,False,True,44.486000000000004,"LINESTRING (-1.7842547 53.6470122, -1.784121 53.647017, -1.7838147 53.6470153, -1.7835808 53.6470041)",,,
19665588,2,Kirkgate,unclassified,,,False,True,19.628,"LINESTRING (-1.782086 53.6469057, -1.7819133 53.6469227, -1.7817922 53.6469345)",,delivery,
"[1085069955, 1085069957]",2,Kirkgate,unclassified,,,False,False,22.378999999999998,"LINESTRING (-1.782086 53.6469057, -1.7822412 53.6468956, -1.7824245 53.6468991)",,delivery,
28481152,,Queen Street,unclassified,,,True,False,20.445,"LINESTRING (-1.7802242 53.6442007, -1.7801837 53.6441108, -1.7801399 53.6440736, -1.7800961 53.6440363)",,,
"[19662967, 1063674751]",,Queen Street,unclassified,,,False,False,169.192,"LINESTRING (-1.7802242 53.6442007, -1.7802285 53.64422, -1.7804798 53.6453402, -1.7805675 53.6457086)",,,
236551183,,Kirkgate,unclassified,,,False,True,22.858,"LINESTRING (-1.7808709 53.6470241, -1.780529 53.6470585)",,,
"[1085069958, 19665588, 28594534]",2,Kirkgate,unclassified,,,False,False,61.536,"LINESTRING (-1.7808709 53.6470241, -1.7809837 53.6470133, -1.781194 53.6469933, -1.7813107 53.6469818, -1.781469 53.6469663, -1.7817922 53.6469345)",,"['destination', 'delivery']",
30156747,,Byram Street,residential,,,True,False,68.232,"LINESTRING (-1.7816881 53.648106, -1.7819702 53.6486964)",,,
30099090,1,St Peter's Street,unclassified,,,True,False,66.646,"LINESTRING (-1.7816881 53.648106, -1.7813011 53.6481828, -1.7807339 53.6483042)",,,
28532633,2,St Peter's Street,unclassified,,,True,False,46.525,"LINESTRING (-1.7807339 53.6483042, -1.7800593 53.6484274)",,,
28594559,,Lord Street,residential,,,False,False,64.49799999999999,"LINESTRING (-1.7807339 53.6483042, -1.7808488 53.6485106, -1.7810407 53.648855)",,,
28481838,2,Northumberland Street,unclassified,,,False,False,29.033,"LINESTRING (-1.7819702 53.6486964, -1.7823964 53.6486304)",,,
28481838,2,Northumberland Street,unclassified,,,False,True,63.75,"LINESTRING (-1.7819702 53.6486964, -1.7810407 53.648855)",,,
30156746,,Church Street,unclassified,,,True,False,39.46300000000001,"LINESTRING (-1.78261 53.6474608, -1.7824922 53.6474713, -1.7820682 53.647517, -1.78202 53.6475209)",,,
43322940,1,John William Street,unclassified,,,True,False,63.657,"LINESTRING (-1.78261 53.6474608, -1.7824536 53.647011, -1.7824245 53.6468991)",,,
30099090,1,St Peter's Street,unclassified,,,True,False,40.2,"LINESTRING (-1.7827567 53.6478993, -1.7821816 53.6480197)",,,
43322940,1,John William Street,unclassified,,,True,False,49.709,"LINESTRING (-1.7827567 53.6478993, -1.7826207 53.6474896, -1.78261 53.6474608)",,,
19662943,,Westgate,tertiary,,,True,False,78.964,"LINESTRING (-1.7848026 53.6469848, -1.7854328 53.6470129, -1.7858861 53.6469903, -1.7859952 53.6469777)",,,
365769216,,Sergeantson Street,residential,,,True,False,20.182,"LINESTRING (-1.7849482 53.64679, -1.7850336 53.6466157)",,,
365769221,,Half Moon Street,residential,,,False,False,15.059,"LINESTRING (-1.7849482 53.64679, -1.7851449 53.6467211)",,,
365769221,,Half Moon Street,residential,,,False,True,9.746,"LINESTRING (-1.7849482 53.64679, -1.7848328 53.6468448)",,,
"[19675688, 1085053717, 334204576]",,Market Street,tertiary,,,True,False,69.613,"LINESTRING (-1.7846271 53.6455013, -1.7846081 53.6455218, -1.7846012 53.6455292, -1.7845592 53.6455946, -1.7844927 53.6456984, -1.7843827 53.6458668, -1.7842951 53.6460291, -1.78427 53.6460895)",,,
28771866,2,Market Street,tertiary,,,False,True,38.501,"LINESTRING (-1.7846271 53.6455013, -1.7847401 53.6453752, -1.7848072 53.6453001, -1.7849001 53.6451952)",,,
334204576,,Market Street,tertiary,,,True,False,59.843999999999994,"LINESTRING (-1.7842146 53.646475, -1.7842255 53.646543, -1.7842491 53.6466895, -1.7842525 53.6468867, -1.7842547 53.6470122)",,,
43323227,,Sergeantson Street,residential,,,False,False,8.232,"LINESTRING (-1.7850684 53.6465446, -1.7850336 53.6466157)",,,
23158287,,Fox Street,residential,,,True,False,59.567,"LINESTRING (-1.7850684 53.6465446, -1.784755 53.6464913, -1.7843748 53.6464266, -1.7843023 53.646439, -1.7842146 53.646475)",,,
28532926,,Upperhead Row,residential,,,True,False,17.621,"LINESTRING (-1.7860782 53.6463812, -1.7860815 53.6463557, -1.7860937 53.6462752, -1.7861026 53.6462234)",,,
"[30099302, 28532926]",,"['Dundas Street', 'Upperhead Row']",residential,,,True,False,152.20499999999998,"LINESTRING (-1.7861026 53.6462234, -1.7861249 53.6460041, -1.7861401 53.6458192, -1.7861178 53.645787, -1.7860143 53.6457751, -1.7847681 53.6455278, -1.7846995 53.6455149, -1.7846271 53.6455013)",,,
"[28771872, 30099246]",,"['Sergeantson Street', 'George Street']",residential,,,True,False,97.934,"LINESTRING (-1.7861026 53.6462234, -1.7852771 53.6461757, -1.7850684 53.6465446)",,,
23158292,,St George's Street,unclassified,,,True,False,33.487,"LINESTRING (-1.7842296 53.6476058, -1.7842705 53.6476194, -1.7847005 53.6477182)",,,
28771794,,Railway Street,tertiary,,,True,False,51.946,"LINESTRING (-1.7842296 53.6476058, -1.7841955 53.6477584, -1.7840962 53.6479106, -1.7839567 53.6480358)",,,
23158293,,St George's Square,unclassified,,,True,False,81.52900000000001,"LINESTRING (-1.7847005 53.6477182, -1.7843774 53.6481295, -1.7842837 53.6481378, -1.7841363 53.6481112, -1.7839976 53.6480641, -1.7839567 53.6480358)",,,
"[252965856, 28771778]",,St George's Street,unclassified,,,True,False,79.047,"LINESTRING (-1.7847005 53.6477182, -1.784819 53.6477459, -1.7848732 53.6477402, -1.7849168 53.6477113, -1.7849818 53.6476315, -1.785226 53.6473132, -1.7853161 53.6471994)",,,
"[1085069953, 1085069954, 24658339]",,Westgate,unclassified,,,False,False,44.486000000000004,"LINESTRING (-1.7835808 53.6470041, -1.7838147 53.6470153, -1.784121 53.647017, -1.7842547 53.6470122)",,,
24658339,,Westgate,unclassified,,,False,True,77.108,"LINESTRING (-1.7835808 53.6470041, -1.7832714 53.6469792, -1.783193 53.6469722, -1.7829108 53.6469467, -1.7824245 53.6468991)",,,
1167523379,,St Peter's Street,unclassified,,,True,False,51.169,"LINESTRING (-1.7835054 53.6477776, -1.7827567 53.6478993)",,,
30157419,,Station Street,unclassified,,,True,False,86.65299999999999,"LINESTRING (-1.7835054 53.6477776, -1.7834703 53.6474146, -1.7835808 53.6470041)",,,
"[1085070921, 28532633]",2,St Peter's Street,unclassified,,,True,False,45.108000000000004,"LINESTRING (-1.7800593 53.6484274, -1.779912 53.6484543, -1.7795815 53.6485148, -1.7795477 53.6485207, -1.7794038 53.6485439)",,,
28481838,2,Northumberland Street,unclassified,,,False,True,29.033,"LINESTRING (-1.7823964 53.6486304, -1.7819702 53.6486964)",,,
28771827,,Wood Street,residential,,,True,False,95.125,"LINESTRING (-1.7823964 53.6486304, -1.7826697 53.6494704)",,,
28481838,2,Northumberland Street,unclassified,,,False,False,39.833,"LINESTRING (-1.7823964 53.6486304, -1.7827676 53.648573, -1.7829812 53.64854)",,,
28771827,,Wood Street,residential,,,True,False,69.367,"LINESTRING (-1.7821816 53.6480197, -1.7823964 53.6486304)",,,
30099090,1,St Peter's Street,unclassified,,,True,False,33.913,"LINESTRING (-1.7821816 53.6480197, -1.7816881 53.648106)",,,
23158300,,Wood Street,residential,,,True,False,56.478,"LINESTRING (-1.7821816 53.6480197, -1.7821121 53.647808, -1.7820318 53.6475544, -1.78202 53.6475209)",,,
"[30156746, 30156747]",,"['Church Street', 'Byram Street']","['unclassified', 'residential']",,,True,False,93.57,"LINESTRING (-1.78202 53.6475209, -1.7819537 53.6475278, -1.781573 53.6475675, -1.7815202 53.647575, -1.7815474 53.647652, -1.7816164 53.6478725, -1.7816881 53.648106)",,,
236552879,,Wood Street,residential,,,True,False,66.914,"LINESTRING (-1.78202 53.6475209, -1.7820128 53.6474981, -1.7818093 53.6469832, -1.7817922 53.6469345)",,destination,
19665588,2,Kirkgate,unclassified,,,False,False,19.628,"LINESTRING (-1.7817922 53.6469345, -1.7819133 53.6469227, -1.782086 53.6469057)",,delivery,
"[28594534, 19665588, 1085069958]",2,Kirkgate,unclassified,,,False,True,61.535999999999994,"LINESTRING (-1.7817922 53.6469345, -1.781469 53.6469663, -1.7813107 53.6469818, -1.781194 53.6469933, -1.7809837 53.6470133, -1.7808709 53.6470241)",,"['destination', 'delivery']",
28532754,3,Southgate,trunk,30 mph,,True,False,11.618,"LINESTRING (-1.7798313 53.6493468, -1.7798201 53.6493354, -1.7797567 53.6492522)",A62,,
121900798,2,Leeds Road,primary,30 mph,,True,False,105.90799999999999,"LINESTRING (-1.7794774 53.6493642, -1.7789254 53.6495509, -1.7786238 53.6496925, -1.7785989 53.6497069, -1.7783504 53.649851, -1.7782026 53.6499345)",A62,,
28532012,1,Castlegate,trunk_link,40 mph,,True,False,72.367,"LINESTRING (-1.7875346 53.645237, -1.7875496 53.6449539, -1.7874665 53.6446982, -1.7874422 53.644592)",,,
162507234,2,Castlegate,trunk,40 mph,,True,False,70.006,"LINESTRING (-1.7875346 53.645237, -1.7874509 53.644968, -1.7873505 53.6447193, -1.7873086 53.6446221)",A62,,
24652225,,Springwood Avenue,residential,,,False,False,35.606,"LINESTRING (-1.789192 53.6443141, -1.789481 53.6443222, -1.7897285 53.6443464)",,,
28532209,,Merton Street,tertiary,,,True,False,112.30600000000001,"LINESTRING (-1.789192 53.6443141, -1.7888799 53.6443375, -1.7887052 53.6443576, -1.7877254 53.6445361, -1.7875489 53.6445713)",,,
225319515,,Spring Grove Street,residential,,,False,True,199.318,"LINESTRING (-1.789192 53.6443141, -1.7892193 53.6442531, -1.7893022 53.6440306, -1.7893283 53.6439664, -1.7893962 53.6437629, -1.7894485 53.6435876, -1.7894634 53.6434822, -1.7894536 53.6433922, -1.7894157 53.6433207, -1.7893651 53.6432638, -1.7892883 53.6432087, -1.7891966 53.6431686, -1.7890946 53.6431372, -1.7889509 53.6431218, -1.7886215 53.6431106, -1.7882412 53.6431065)",,,
450024125,2,Castlegate,trunk,30 mph,,True,False,3.588,"LINESTRING (-1.7848936 53.6428674, -1.7848428 53.6428558)",A62,,
43323331,,Albion Street,unclassified,,,False,True,173.84199999999998,"LINESTRING (-1.7848936 53.6428674, -1.7848169 53.6430181, -1.7846667 53.643313, -1.7844397 53.6437626, -1.7841946 53.6442498, -1.7841366 53.644365)",,,
27216683,,Outcote Bank,primary,30 mph,,True,False,7.101,"LINESTRING (-1.7864543 53.6426796, -1.7864377 53.6427427)",A62,,
29240843,,Prospect Street,residential,,,False,False,120.454,"LINESTRING (-1.7864543 53.6426796, -1.78718 53.6427046, -1.7875672 53.642716, -1.7878165 53.642725, -1.7882786 53.6427417)",,,
"[1063674750, 367349799]",2,Queensgate,trunk,30 mph,,True,False,205.92499999999998,"LINESTRING (-1.7819645 53.6425046, -1.7818416 53.6425186, -1.7816677 53.6425485, -1.7814084 53.6426276, -1.7811792 53.6427358, -1.780983 53.6428803, -1.7808211 53.6430663, -1.7807978 53.6431058, -1.7807816 53.6431354, -1.7807353 53.6432396, -1.7805303 53.6436821, -1.7803582 53.6438923, -1.7803024 53.6439372)",A62,,
171968389,,Alfred Street,unclassified,,,True,False,17.642,"LINESTRING (-1.7823797 53.6424999, -1.782428 53.6424355, -1.7824664 53.6424047, -1.7825387 53.6423792)",,,
171968390,2,Queensgate,trunk,30 mph,,True,False,27.402,"LINESTRING (-1.7823797 53.6424999, -1.7822973 53.6424987, -1.7821738 53.6424967, -1.7819645 53.6425046)",A62,,
478957146,3,Queensgate,trunk,30 mph,,True,False,18.653,"LINESTRING (-1.7825387 53.6423792, -1.7826484 53.6423904, -1.7828175 53.6424079)",A62,,
28481156,,Queen Street,unclassified,,,True,False,29.75,"LINESTRING (-1.7803024 53.6439372, -1.7802667 53.6440575, -1.7802242 53.6442007)",,,
450024121,2,Queensgate,trunk,30 mph,,True,False,17.541,"LINESTRING (-1.7803024 53.6439372, -1.7801559 53.6440135, -1.7800961 53.6440363)",A62,,
43323413,,Zetland Street,unclassified,,,False,False,10.59,"LINESTRING (-1.7790365 53.6442471, -1.7790613 53.6443412)",,,
79182893,,Zetland Street,unclassified,,,True,False,9.255,"LINESTRING (-1.7790365 53.6442471, -1.7790324 53.6441639)",,,
171968229,2,Queensgate,trunk,30 mph,,True,False,16.621,"LINESTRING (-1.7790365 53.6442471, -1.778826 53.6443294)",A62,,
171968229,2,Queensgate,trunk,30 mph,,True,False,143.576,"LINESTRING (-1.778826 53.6443294, -1.7784825 53.6444764, -1.7782542 53.6445962, -1.777924 53.6447692, -1.777654 53.6449469, -1.7775503 53.6450306, -1.7775088 53.6450837, -1.7774925 53.645184, -1.7774938 53.6452798)",A62,,
4726035,2,Shorehead Roundabout,trunk,30 mph,circular,False,False,28.945,"LINESTRING (-1.7774938 53.6452798, -1.777535 53.6453401, -1.7775459 53.6454049, -1.7775256 53.6454688, -1.7774757 53.6455268)",,,
838365644,2,Shorehead Roundabout,trunk,30 mph,circular,False,True,33.370000000000005,"LINESTRING (-1.7774938 53.6452798, -1.7774436 53.6452396, -1.77738 53.6452068, -1.7773135 53.6451838, -1.7772247 53.6451694, -1.7771406 53.6451665, -1.7770574 53.6451745)",,,
"[685446370, 366746626]",3,Southgate,trunk,30 mph,,True,False,130.005,"LINESTRING (-1.7783987 53.6472143, -1.7782254 53.6469683, -1.7780098 53.6467074, -1.7777968 53.6464496, -1.7776674 53.6463103, -1.7776242 53.6462638, -1.7775192 53.6461696)",A62,,
28481542,,Southgate,trunk_link,30 mph,,True,False,78.01100000000001,"LINESTRING (-1.7788781 53.6479368, -1.7788719 53.6477589, -1.7786615 53.6473718, -1.7786594 53.6472968, -1.7786668 53.6472551)",,,
30751330,3,Southgate,trunk,30 mph,,True,False,86.33200000000001,"LINESTRING (-1.7788781 53.6479368, -1.7785185 53.6473884, -1.7784959 53.6473555, -1.7783987 53.6472143)",A62,,
28481643,,Kirkgate,unclassified,,,True,False,20.235,"LINESTRING (-1.7788606 53.6471608, -1.7791601 53.6471208)",,,
89603351,,Southgate,trunk_link,30 mph,,True,False,18.244,"LINESTRING (-1.7786668 53.6472551, -1.7783987 53.6472143)",,,
89603352,,Kirkgate,trunk_link,30 mph,,True,False,6.474,"LINESTRING (-1.7786668 53.6472551, -1.7787243 53.6472079)",,,
28481637,,Kirkgate,trunk_link,30 mph,,True,False,12.854,"LINESTRING (-1.7789087 53.647239, -1.7787993 53.6473347)",,,
390465077,,Kirkgate,trunk_link,30 mph,,True,False,10.406,"LINESTRING (-1.7789087 53.647239, -1.7787527 53.6472534)",,,
28481597,,Southgate,trunk_link,30 mph,,True,False,13.294,"LINESTRING (-1.7786658 53.6471298, -1.7788606 53.6471608)",A62,,
89603354,3,Southgate,trunk,30 mph,,True,False,9.502,"LINESTRING (-1.7786658 53.6471298, -1.7787243 53.6472079)",A62,,
89603348,,Southgate,trunk,30 mph,,True,False,140.25,"LINESTRING (-1.7787993 53.6473347, -1.779122 53.6479864, -1.7792106 53.6481633, -1.7793251 53.6484048, -1.7794038 53.6485439)",A62,,
28532618,2,Northumberland Street,unclassified,,,False,True,14.574,"LINESTRING (-1.7801425 53.6490101, -1.7803556 53.6489751)",,,
121900799,,Northumberland Street,unclassified,,,True,False,26.064,"LINESTRING (-1.7801425 53.6490101, -1.7800377 53.6490993, -1.779983 53.6491424, -1.7798999 53.6491946)",,,
121900797,2,,primary,30 mph,,True,False,13.849,"LINESTRING (-1.7796614 53.6491735, -1.7798111 53.6490861)",A62,,
121918593,3,Southgate,trunk,30 mph,,True,False,73.892,"LINESTRING (-1.7796614 53.6491735, -1.7796079 53.6491098, -1.7794499 53.6489188, -1.7792963 53.6486957, -1.7792741 53.6486585, -1.7792178 53.648564)",A62,,
24651619,,Unna Way,trunk,30 mph,,True,False,35.828,"LINESTRING (-1.7799703 53.6496517, -1.7798469 53.6495032, -1.7798313 53.6493468)",A62,,
24651621,,Unna Way,primary_link,30 mph,,True,False,46.45,"LINESTRING (-1.7799703 53.6496517, -1.7796941 53.6494384, -1.7796409 53.6494166, -1.7795886 53.6493951, -1.7794774 53.6493642)",A62,,
