osmid,oneway,name,highway,reversed,length,geometry,bridge,ref,maxspeed,junction,access
"[1158587141, 27916591]",False,Victoria Street,unclassified,False,140.042,"LINESTRING (-2.4443047 53.0988962, -2.4444755 53.0989042, -2.4448745 53.0988897, -2.4454274 53.0988603, -2.4455912 53.0988484, -2.4458361 53.0988431, -2.4460372 53.0988476, -2.4462285 53.0988575, -2.4463962 53.0988644)",,,,,
155783018,False,Vernon Way,primary,True,13.319,"LINESTRING (-2.4399894 53.1011416, -2.4399287 53.1010275)",,A532,30 mph,,
504255779,False,Vernon Way,secondary,True,69.176,"LINESTRING (-2.4399894 53.1011416, -2.4402952 53.101736)",,B5076,30 mph,,
"[504255779, 4782619, 504255781]",False,Vernon Way,secondary,False,87.31,"LINESTRING (-2.4410247 53.1023786, -2.4408258 53.1022447, -2.4406792 53.1021509, -2.4403937 53.1018901, -2.4402952 53.101736)",,B5076,30 mph,,
28385878,False,Market Close,residential,False,69.455,"LINESTRING (-2.4410247 53.1023786, -2.4411112 53.1024888, -2.4411494 53.1025483, -2.4414122 53.102958)",,,,,
"[134165858, 175612772]",False,Badger Avenue,tertiary,True,232.317,"LINESTRING (-2.4410247 53.1023786, -2.4412401 53.102329, -2.4414731 53.1022932, -2.4417423 53.1022679, -2.4419183 53.1022514, -2.4421776 53.1022566, -2.4425642 53.1022833, -2.4430702 53.102386, -2.4432558 53.1024237, -2.4437627 53.1025912, -2.4438519 53.1026302, -2.4439907 53.102691, -2.4442336 53.1028148)",,,30 mph,,
157768746,False,Middlewich Street,secondary,False,109.842,"LINESTRING (-2.4410247 53.1023786, -2.4404877 53.1024946, -2.4401589 53.1025681, -2.4400226 53.1026165, -2.4399297 53.1026778, -2.4398709 53.1027522, -2.4398181 53.1028182, -2.4397717 53.1029153)",,B5076,30 mph,,
4770895,False,Broad Street,tertiary,False,43.969,"LINESTRING (-2.4476668 53.1009257, -2.4475766 53.1013174)",,,20 mph,,
289204946,False,West Street,primary,True,62.908,"LINESTRING (-2.4476668 53.1009257, -2.4485706 53.1010857)",,A532,30 mph,,
4768480,False,West Street,primary,False,433.13899999999995,"LINESTRING (-2.4476668 53.1009257, -2.447367 53.1008803, -2.4465732 53.1006878, -2.445559 53.1004399, -2.445084 53.1003745, -2.4441077 53.1003995, -2.4436175 53.1004387, -2.4427464 53.1005302, -2.4416074 53.1006704, -2.4413995 53.100716)",,A532,30 mph,,
4768518,False,Hightown,tertiary,False,74.068,"LINESTRING (-2.4476668 53.1009257, -2.4477398 53.1007844, -2.4477429 53.1003818, -2.4476982 53.1002694)",,,,,
23282978,False,Flag Lane,tertiary,True,20.856,"LINESTRING (-2.4470625 53.0988937, -2.4470758 53.098878, -2.4470953 53.0988594, -2.4471221 53.0988462, -2.4471449 53.0988365, -2.4471837 53.0988244, -2.4472193 53.0988164, -2.4472682 53.0988091, -2.4473188 53.0988027)",,,,,
680955303,False,Hightown,tertiary,True,10.869,"LINESTRING (-2.4470625 53.0988937, -2.4470551 53.098909, -2.4470524 53.0989235, -2.4470537 53.0989351, -2.4470584 53.0989557, -2.4470741 53.0989892)",,,,,
4768518,False,Hightown,tertiary,True,42.498,"LINESTRING (-2.447301 53.0994562, -2.4474456 53.0998284)",,,,,
4768518,False,Hightown,tertiary,False,54.193,"LINESTRING (-2.447301 53.0994562, -2.4472771 53.0993806, -2.4472341 53.0992681, -2.4471723 53.0991579, -2.4470981 53.0990318, -2.4470741 53.0989892)",,,,,
4770895,False,Broad Street,tertiary,True,130.97400000000002,"LINESTRING (-2.4473076 53.1038033, -2.4473244 53.1035191, -2.4473417 53.103208, -2.4473479 53.1030966, -2.4473558 53.102955, -2.4473741 53.1026261)",,,20 mph,,
175612772,False,Badger Avenue,tertiary,False,178.515,"LINESTRING (-2.4473076 53.1038033, -2.4469304 53.1037861, -2.4459702 53.1036218, -2.4455491 53.1034978, -2.4453814 53.103428, -2.4451387 53.1033271, -2.4448985 53.1031921)",,,30 mph,,
175612772,False,Badger Avenue,tertiary,True,61.077,"LINESTRING (-2.4442336 53.1028148, -2.4448985 53.1031921)",,,30 mph,,
27923395,False,Ludford Street,residential,False,183.174,"LINESTRING (-2.4442336 53.1028148, -2.4446368 53.1024207, -2.4447226 53.1023175, -2.444694 53.1021794, -2.444545 53.1012534)",,,,,
"[134165858, 175612772]",False,Badger Avenue,tertiary,False,232.31699999999998,"LINESTRING (-2.4442336 53.1028148, -2.4439907 53.102691, -2.4438519 53.1026302, -2.4437627 53.1025912, -2.4432558 53.1024237, -2.4430702 53.102386, -2.4425642 53.1022833, -2.4421776 53.1022566, -2.4419183 53.1022514, -2.4417423 53.1022679, -2.4414731 53.1022932, -2.4412401 53.102329, -2.4410247 53.1023786)",,,30 mph,,
504255791,False,Middlewich Street,secondary,False,48.95,"LINESTRING (-2.4397717 53.1029153, -2.439551 53.1033351)",,B5076,30 mph,,
157768746,False,Middlewich Street,secondary,True,109.84200000000001,"LINESTRING (-2.4397717 53.1029153, -2.4398181 53.1028182, -2.4398709 53.1027522, -2.4399297 53.1026778, -2.4400226 53.1026165, -2.4401589 53.1025681, -2.4404877 53.1024946, -2.4410247 53.1023786)",,B5076,30 mph,,
504255792,False,Henry Street,residential,True,121.23599999999999,"LINESTRING (-2.4397717 53.1029153, -2.4394953 53.1028821, -2.4393785 53.1028717, -2.4386838 53.1027855, -2.4381832 53.1027233, -2.4379916 53.1027001)",,,,,
91897955,False,Wistaston Road,tertiary,False,57.935,"LINESTRING (-2.4470354 53.0952014, -2.4479019 53.0952283)",,,,,
91897955,False,Wistaston Road,tertiary,True,100.703,"LINESTRING (-2.4470354 53.0952014, -2.4469562 53.095199, -2.4466627 53.0951902, -2.4463571 53.0951811, -2.4459545 53.095169, -2.4455291 53.0951563)",,,,,
91897955,False,Wistaston Road,tertiary,False,100.703,"LINESTRING (-2.4455291 53.0951563, -2.4459545 53.095169, -2.4463571 53.0951811, -2.4466627 53.0951902, -2.4469562 53.095199, -2.4470354 53.0952014)",,,,,
91897955,False,Wistaston Road,tertiary,False,60.359,"LINESTRING (-2.4479019 53.0952283, -2.4488049 53.0952535)",,,,,
91897955,False,Wistaston Road,tertiary,True,57.935,"LINESTRING (-2.4479019 53.0952283, -2.4470354 53.0952014)",,,,,
31662946,False,Flag Lane,tertiary,True,53.563,"LINESTRING (-2.4487722 53.0957348, -2.4488049 53.0952535)",,,,,
31662946,False,Flag Lane,tertiary,False,50.396,"LINESTRING (-2.4487722 53.0957348, -2.4487195 53.0961658, -2.4487169 53.0961868)",,,,,
249653952,False,Lewis Street,residential,False,78.872,"LINESTRING (-2.4487722 53.0957348, -2.4483922 53.0957195, -2.4475936 53.0956874)",,,,,
23282978,False,Flag Lane,tertiary,False,69.718,"LINESTRING (-2.4483191 53.0986337, -2.4481959 53.0986722, -2.4480347 53.0987097, -2.4476636 53.0987578, -2.4473188 53.0988027)",,,,,
23282978,False,Flag Lane,tertiary,True,114.035,"LINESTRING (-2.4483191 53.0986337, -2.4483981 53.0986046, -2.4484929 53.0985631, -2.4485822 53.098522, -2.4486524 53.09848, -2.4486983 53.098428, -2.4487216 53.098386, -2.4487219 53.0981756, -2.4486567 53.0977184)",,,,,
23282978,False,Flag Lane,tertiary,False,20.855999999999998,"LINESTRING (-2.4473188 53.0988027, -2.4472682 53.0988091, -2.4472193 53.0988164, -2.4471837 53.0988244, -2.4471449 53.0988365, -2.4471221 53.0988462, -2.4470953 53.0988594, -2.4470758 53.098878, -2.4470625 53.0988937)",,,,,
23282978,False,Flag Lane,tertiary,True,69.718,"LINESTRING (-2.4473188 53.0988027, -2.4476636 53.0987578, -2.4480347 53.0987097, -2.4481959 53.0986722, -2.4483191 53.0986337)",,,,,
27916573,True,Saint Mary's Street,residential,False,122.169,"LINESTRING (-2.4473188 53.0988027, -2.4473031 53.0987124, -2.4472135 53.0981461, -2.4471007 53.0977123)",,,,,
31662946,False,Flag Lane,tertiary,True,50.396,"LINESTRING (-2.4487169 53.0961868, -2.4487195 53.0961658, -2.4487722 53.0957348)",,,,,
"[443234547, 443234548, 23282981]",False,Flag Lane,tertiary,False,164.61900000000003,"LINESTRING (-2.4487169 53.0961868, -2.4486838 53.0964498, -2.4485795 53.0970275, -2.4485682 53.0971484, -2.4485849 53.0972744, -2.4486069 53.0974606, -2.4486442 53.0976608)",yes,,,,
8454987,False,Rainbow Street,unclassified,True,99.774,"LINESTRING (-2.4363703 53.0972792, -2.4367081 53.0979401, -2.4367377 53.0980131, -2.4367319 53.0980793, -2.4367044 53.0981417)",,,,,
23619567,False,Alban Street,residential,False,25.666,"LINESTRING (-2.4487623 53.1026867, -2.4483788 53.1026704)",,,,,
4770895,False,Broad Street,tertiary,False,130.974,"LINESTRING (-2.4473741 53.1026261, -2.4473558 53.102955, -2.4473479 53.1030966, -2.4473417 53.103208, -2.4473244 53.1035191, -2.4473076 53.1038033)",,,20 mph,,
4770895,False,Broad Street,tertiary,True,121.881,"LINESTRING (-2.4473741 53.1026261, -2.4473883 53.1025341, -2.4474698 53.1020077, -2.4475266 53.1016409, -2.447543 53.1015347)",,,20 mph,,
23619567,False,Alban Street,residential,True,36.667,"LINESTRING (-2.4473741 53.1026261, -2.4477829 53.1026425, -2.44786 53.1026463, -2.4479221 53.1026481)",,,,,
23619570,False,Adelaide Street,residential,False,176.675,"LINESTRING (-2.4485706 53.1010857, -2.4483788 53.1026704)",,,,,
289204946,False,West Street,primary,False,62.908,"LINESTRING (-2.4485706 53.1010857, -2.4476668 53.1009257)",,A532,30 mph,,
289204946,False,West Street,primary,True,17.489,"LINESTRING (-2.4485706 53.1010857, -2.4488243 53.1011249)",,A532,30 mph,,
23619567,False,Alban Street,residential,False,30.59,"LINESTRING (-2.4483788 53.1026704, -2.4479221 53.1026481)",,,,,
23619567,False,Alban Street,residential,True,25.666,"LINESTRING (-2.4483788 53.1026704, -2.4487623 53.1026867)",,,,,
23619570,False,Adelaide Street,residential,True,176.675,"LINESTRING (-2.4483788 53.1026704, -2.4485706 53.1010857)",,,,,
23619578,False,Rose Terrace,residential,False,97.693,"LINESTRING (-2.4478693 53.1035261, -2.4479221 53.1026481)",,,,,
23619607,False,Pickmere Court,residential,False,8.775,"LINESTRING (-2.4478693 53.1035261, -2.44774 53.1035119)",,,,,
23619607,False,Pickmere Court,residential,True,15.5,"LINESTRING (-2.4478693 53.1035261, -2.4481009 53.103536)",,,,,
23619567,False,Alban Street,residential,True,30.59,"LINESTRING (-2.4479221 53.1026481, -2.4483788 53.1026704)",,,,,
23619578,False,Rose Terrace,residential,True,97.693,"LINESTRING (-2.4479221 53.1026481, -2.4478693 53.1035261)",,,,,
23619567,False,Alban Street,residential,False,36.667,"LINESTRING (-2.4479221 53.1026481, -2.44786 53.1026463, -2.4477829 53.1026425, -2.4473741 53.1026261)",,,,,
23619607,False,Pickmere Court,residential,False,15.5,"LINESTRING (-2.4481009 53.103536, -2.4478693 53.1035261)",,,,,
23619607,False,Pickmere Court,residential,True,8.775,"LINESTRING (-2.44774 53.1035119, -2.4478693 53.1035261)",,,,,
27916558,False,Lawrence Street,unclassified,False,40.293,"LINESTRING (-2.4448092 53.0977117, -2.44489 53.0973526)",,,,,
27916558,False,Lawrence Street,unclassified,True,80.067,"LINESTRING (-2.4448092 53.0977117, -2.4447505 53.0984309)",,,,,
"[8279776, 1158587140, 3178120, 125541971, 112629847]",False,"['Market Square', 'Market Street', 'Delamere Street']",tertiary,False,285.792,"LINESTRING (-2.4448092 53.0977117, -2.4445569 53.0977075, -2.4434983 53.0976938, -2.4430339 53.0976874, -2.4421174 53.0976773, -2.4414483 53.0976607, -2.4413151 53.0976432, -2.441279 53.097615, -2.4412592 53.0975822, -2.4412628 53.0975468, -2.4413024 53.0973661, -2.4413186 53.097185)",,,,,
3178120,False,Delamere Street,tertiary,True,105.739,"LINESTRING (-2.4448092 53.0977117, -2.4454934 53.0977186, -2.4457961 53.0977216, -2.4463925 53.097732)",,,,,
27916558,False,Lawrence Street,unclassified,True,40.293,"LINESTRING (-2.44489 53.0973526, -2.4448092 53.0977117)",,,,,
27916559,False,Chester Square,unclassified,False,98.757,"LINESTRING (-2.44489 53.0973526, -2.4452203 53.0972841, -2.4453222 53.0972856, -2.4458854 53.0972941, -2.4460753 53.0972969, -2.4463496 53.097301)",,,,,
126945092,False,Chester Street,unclassified,False,240.49199999999996,"LINESTRING (-2.44489 53.0973526, -2.4445848 53.097275, -2.444471 53.0972714, -2.4441446 53.0972609, -2.4439907 53.097256, -2.4435313 53.0972411, -2.4431011 53.0972273, -2.4428948 53.0972207, -2.4427355 53.0972155, -2.4423339 53.0972026, -2.4421298 53.0971955, -2.4418996 53.0972003, -2.4413186 53.097185)",,,,,
27916559,False,Chester Square,unclassified,True,98.757,"LINESTRING (-2.4463496 53.097301, -2.4460753 53.0972969, -2.4458854 53.0972941, -2.4453222 53.0972856, -2.4452203 53.0972841, -2.44489 53.0973526)",,,,,
3178120,False,Delamere Street,tertiary,False,105.739,"LINESTRING (-2.4463925 53.097732, -2.4457961 53.0977216, -2.4454934 53.0977186, -2.4448092 53.0977117)",,,,,
27916569,True,Gatefield Street,residential,False,127.194,"LINESTRING (-2.4463925 53.097732, -2.4465617 53.09873, -2.4465656 53.0987801, -2.4465715 53.0988706)",,,,,
27916591,False,Victoria Street,unclassified,True,11.724,"LINESTRING (-2.4465715 53.0988706, -2.4463962 53.0988644)",,,,,
27916572,True,Victoria Street,unclassified,False,33.429,"LINESTRING (-2.4465715 53.0988706, -2.4466192 53.0988631, -2.4466607 53.0988606, -2.4468653 53.0988687, -2.446942 53.0988701, -2.4469793 53.0988731, -2.4470209 53.0988812, -2.4470625 53.0988937)",,,,,
27916585,False,Saint Pauls Street,residential,False,32.331,"LINESTRING (-2.4463962 53.0988644, -2.4464447 53.0991537)",,,,,
27916591,False,Victoria Street,unclassified,False,11.724,"LINESTRING (-2.4463962 53.0988644, -2.4465715 53.0988706)",,,,,
"[1158587141, 27916591]",False,Victoria Street,unclassified,True,140.04199999999997,"LINESTRING (-2.4463962 53.0988644, -2.4462285 53.0988575, -2.4460372 53.0988476, -2.4458361 53.0988431, -2.4455912 53.0988484, -2.4454274 53.0988603, -2.4448745 53.0988897, -2.4444755 53.0989042, -2.4443047 53.0988962)",,,,,
4768518,False,Hightown,tertiary,True,54.193,"LINESTRING (-2.4470741 53.0989892, -2.4470981 53.0990318, -2.4471723 53.0991579, -2.4472341 53.0992681, -2.4472771 53.0993806, -2.447301 53.0994562)",,,,,
27916571,True,Victoria Street,unclassified,False,36.193,"LINESTRING (-2.4470741 53.0989892, -2.447008 53.0989783, -2.4469518 53.0989665, -2.4468634 53.098943, -2.4467659 53.098919, -2.4466735 53.0988993, -2.4466279 53.098892, -2.4465715 53.0988706)",,,,,
680955303,False,Hightown,tertiary,False,10.869000000000002,"LINESTRING (-2.4470741 53.0989892, -2.4470584 53.0989557, -2.4470537 53.0989351, -2.4470524 53.0989235, -2.4470551 53.098909, -2.4470625 53.0988937)",,,,,
4768518,False,Hightown,tertiary,False,42.498,"LINESTRING (-2.4474456 53.0998284, -2.447301 53.0994562)",,,,,
4768518,False,Hightown,tertiary,True,11.869,"LINESTRING (-2.4474456 53.0998284, -2.4474693 53.0998855, -2.4474952 53.0999308)",,,,,
4768518,False,Hightown,tertiary,True,40.016,"LINESTRING (-2.4474952 53.0999308, -2.4476982 53.1002694)",,,,,
27916580,False,Beech Street,unclassified,False,28.916,"LINESTRING (-2.4474952 53.0999308, -2.4470627 53.0999445)",,,,,
4768518,False,Hightown,tertiary,False,11.869,"LINESTRING (-2.4474952 53.0999308, -2.4474693 53.0998855, -2.4474456 53.0998284)",,,,,
27916580,False,Beech Street,unclassified,True,30.526,"LINESTRING (-2.4466055 53.0999473, -2.4470627 53.0999445)",,,,,
27916583,False,St Paul's Street,unclassified,False,51.032,"LINESTRING (-2.4466055 53.0999473, -2.4465148 53.0994916)",,,,,
27916583,False,St Paul's Street,unclassified,True,66.484,"LINESTRING (-2.4466055 53.0999473, -2.4466293 53.1001567, -2.4466746 53.1004047, -2.4466789 53.1004283, -2.4466998 53.1005424)",,,,,
27916580,False,Beech Street,unclassified,False,30.526,"LINESTRING (-2.4470627 53.0999445, -2.4466055 53.0999473)",,,,,
27916580,False,Beech Street,unclassified,True,28.916,"LINESTRING (-2.4470627 53.0999445, -2.4474952 53.0999308)",,,,,
27916581,False,Saint Paul's Close,unclassified,False,20.289,"LINESTRING (-2.4470627 53.0999445, -2.4470465 53.0997623)",,,,,
27916581,False,Saint Paul's Close,unclassified,True,20.289,"LINESTRING (-2.4470465 53.0997623, -2.4470627 53.0999445)",,,,,
27916583,False,St Paul's Street,unclassified,True,51.032,"LINESTRING (-2.4465148 53.0994916, -2.4466055 53.0999473)",,,,,
27916583,False,St Paul's Street,unclassified,False,66.48400000000001,"LINESTRING (-2.4466998 53.1005424, -2.4466789 53.1004283, -2.4466746 53.1004047, -2.4466293 53.1001567, -2.4466055 53.0999473)",,,,,
27916585,False,Saint Pauls Street,residential,True,32.331,"LINESTRING (-2.4464447 53.0991537, -2.4463962 53.0988644)",,,,,
4768518,False,Hightown,tertiary,False,40.016,"LINESTRING (-2.4476982 53.1002694, -2.4474952 53.0999308)",,,,,
4768518,False,Hightown,tertiary,True,74.068,"LINESTRING (-2.4476982 53.1002694, -2.4477429 53.1003818, -2.4477398 53.1007844, -2.4476668 53.1009257)",,,,,
4770895,False,Broad Street,tertiary,False,24.267,"LINESTRING (-2.4475766 53.1013174, -2.447543 53.1015347)",,,20 mph,,
4770895,False,Broad Street,tertiary,True,43.969,"LINESTRING (-2.4475766 53.1013174, -2.4476668 53.1009257)",,,20 mph,,
27923387,False,Meredith Street,residential,False,88.911,"LINESTRING (-2.4475766 53.1013174, -2.4462483 53.1012597)",,,,,
27923387,False,Meredith Street,residential,True,88.911,"LINESTRING (-2.4462483 53.1012597, -2.4475766 53.1013174)",,,,,
27923387,False,Meredith Street,residential,False,66.581,"LINESTRING (-2.4462483 53.1012597, -2.4461328 53.1012536, -2.4452548 53.1012076)",,,,,
27923388,False,John Street,residential,False,60.641,"LINESTRING (-2.4462483 53.1012597, -2.4460707 53.1009482, -2.4459718 53.1007404)",,,,,
27923387,False,Meredith Street,residential,False,47.66,"LINESTRING (-2.4452548 53.1012076, -2.444545 53.1012534)",,,,,
27923391,False,Newdigate Street,residential,True,112.501,"LINESTRING (-2.4452548 53.1012076, -2.4454326 53.1022137)",,,,,
27923387,False,Meredith Street,residential,True,66.581,"LINESTRING (-2.4452548 53.1012076, -2.4461328 53.1012536, -2.4462483 53.1012597)",,,,,
"[27923392, 27923391]",False,"['Newdigate Street', 'Albert Street']",residential,False,96.392,"LINESTRING (-2.4452548 53.1012076, -2.4451453 53.1006076, -2.4455826 53.1005881)",,,,,
27923387,False,Meredith Street,residential,False,51.867,"LINESTRING (-2.444545 53.1012534, -2.4437723 53.1013018)",,,,,
"[27923395, 27923396]",False,"['Chetwode Street', 'Ludford Street']",residential,"[False, True]",133.465,"LINESTRING (-2.444545 53.1012534, -2.4444895 53.1009385, -2.4444331 53.1008716, -2.4443218 53.1008686, -2.4437756 53.1008988, -2.4437152 53.1009818, -2.4437723 53.1013018)",,,,,
27923387,False,Meredith Street,residential,True,47.66,"LINESTRING (-2.444545 53.1012534, -2.4452548 53.1012076)",,,,,
27923395,False,Ludford Street,residential,True,183.174,"LINESTRING (-2.444545 53.1012534, -2.444694 53.1021794, -2.4447226 53.1023175, -2.4446368 53.1024207, -2.4442336 53.1028148)",,,,,
27923387,False,Meredith Street,residential,True,51.867,"LINESTRING (-2.4437723 53.1013018, -2.444545 53.1012534)",,,,,
