osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,tunnel,width,junction,bridge,access
23082291,1,Farm Mill Lane,residential,20 mph,False,False,123.60900000000001,"LINESTRING (-1.4846724 51.7816586, -1.4845858 51.7816381, -1.4843811 51.781581, -1.4843283 51.7815694, -1.4842749 51.7815577, -1.4842573 51.7815586, -1.4841861 51.7815624, -1.4839663 51.7815742, -1.4837474 51.7815859, -1.4836158 51.7815929, -1.4833484 51.7816072, -1.4832637 51.7816122, -1.4831873 51.7816166, -1.4831142 51.7816181, -1.483041 51.7816195, -1.4829778 51.7816204, -1.4829124 51.7816176)",,,,,
3121338,1,Station Lane,unclassified,20 mph,False,False,50.897999999999996,"LINESTRING (-1.4846182 51.7813116, -1.4852552 51.781195, -1.4853299 51.7811879)",,,,,
3121339,2,Church Green,unclassified,20 mph,False,True,38.934,"LINESTRING (-1.4846182 51.7813116, -1.484646 51.7813965, -1.4846708 51.7814787, -1.4846724 51.7816586)",,,,,
3121340,1,Station Lane,unclassified,20 mph,True,False,121.837,"LINESTRING (-1.4846182 51.7813116, -1.4844449 51.7809319, -1.4843415 51.7807055, -1.4843111 51.7806263, -1.4842595 51.7804922, -1.4842382 51.7804257, -1.4842177 51.7803437, -1.4842105 51.780311, -1.4841968 51.7802487)",,,,,
3121338,1,Station Lane,unclassified,20 mph,False,False,10.181,"LINESTRING (-1.4853299 51.7811879, -1.485472 51.7811623)",,,,,
3121338,1,Station Lane,unclassified,20 mph,False,True,50.897999999999996,"LINESTRING (-1.4853299 51.7811879, -1.4852552 51.781195, -1.4846182 51.7813116)",,,,,
3121338,1,Station Lane,unclassified,20 mph,False,True,10.181,"LINESTRING (-1.485472 51.7811623, -1.4853299 51.7811879)",,,,,
3121337,1,Church Green,residential,20 mph,True,False,94.955,"LINESTRING (-1.485472 51.7811623, -1.4854982 51.7813761, -1.4855027 51.7816898, -1.485517 51.7820155)",,4.2,,,
3121337,1,Church Green,residential,20 mph,True,False,28.946,"LINESTRING (-1.485517 51.7820155, -1.485522 51.7822758)",,4.2,,,
709383844,,Church Green,unclassified,,False,False,9.335,"LINESTRING (-1.485517 51.7820155, -1.4853813 51.7820163)",,,,,
42921426,,Witan Way,tertiary,,True,False,19.614,"LINESTRING (-1.4808883 51.7804395, -1.4808387 51.7802658)",,,,,
3109524,2,Witan Way,tertiary,30 mph,False,True,65.319,"LINESTRING (-1.4808883 51.7804395, -1.4808041 51.7805306, -1.4805207 51.7808391, -1.4804549 51.7809107, -1.4804194 51.7809503)",,,,,
1107150118,,,unclassified,,False,False,4.874,"LINESTRING (-1.4811834 51.7802936, -1.4812541 51.7802965)",,,,,
16406834,,Witan Way,tertiary,,True,False,9.46,"LINESTRING (-1.4811834 51.7802936, -1.481134 51.7803232, -1.4810712 51.7803405)",,,roundabout,,
161484523,,,unclassified,,False,True,8.56,"LINESTRING (-1.4819426 51.7805081, -1.4818321 51.7804727)",,,,,
"[1107150115, 3121334]",,,unclassified,,True,False,72.492,"LINESTRING (-1.4819426 51.7805081, -1.4819659 51.7804749, -1.4820061 51.7804486, -1.4820585 51.7804324, -1.4820999 51.7804282, -1.4821395 51.7804298, -1.482153 51.7804303, -1.4822096 51.7804499, -1.4822387 51.7804678, -1.4822664 51.7804996, -1.4822749 51.7805354, -1.4822623 51.780572, -1.4822413 51.7805925, -1.4822313 51.7806021, -1.4821848 51.7806246, -1.4821291 51.7806356, -1.482065 51.7806333, -1.4820523 51.7806298, -1.4820117 51.7806185, -1.4819698 51.7805932, -1.4819444 51.7805606, -1.4819426 51.7805081)",,,roundabout,,
115854120,,Welch Way,tertiary,30 mph,False,True,95.21300000000001,"LINESTRING (-1.4909604 51.7868753, -1.491574 51.7868139, -1.4919839 51.786757, -1.4923163 51.7867058)",,,,,
161477181,2,Welch Way,tertiary,30 mph,False,False,64.892,"LINESTRING (-1.4909604 51.7868753, -1.4905496 51.7869073, -1.4900217 51.7869317)",,,,,
161477183,,Moorland Road,residential,30 mph,False,True,124.06800000000001,"LINESTRING (-1.4909604 51.7868753, -1.4909822 51.7869531, -1.4910216 51.7871604, -1.4910662 51.7874639, -1.4911735 51.787983)",,,,,
4225960,,Moorland Road,residential,30 mph,False,True,46.618,"LINESTRING (-1.4911735 51.787983, -1.4918351 51.787892)",,,,,
4225961,,Moor Avenue,residential,,False,False,41.896,"LINESTRING (-1.4911735 51.787983, -1.4911783 51.78802, -1.4912197 51.7883587)",,,,,
161477183,,Moorland Road,residential,30 mph,False,False,124.06800000000001,"LINESTRING (-1.4911735 51.787983, -1.4910662 51.7874639, -1.4910216 51.7871604, -1.4909822 51.7869531, -1.4909604 51.7868753)",,,,,
4225961,,Moor Avenue,residential,,False,True,41.896,"LINESTRING (-1.4912197 51.7883587, -1.4911783 51.78802, -1.4911735 51.787983)",,,,,
8024899,2,Langdale Gate,residential,20 mph,False,False,64.858,"LINESTRING (-1.4831338 51.7837654, -1.4831377 51.7837169, -1.4831399 51.7836899, -1.4831409 51.7836522, -1.4831399 51.7836323, -1.483137 51.783615, -1.4831311 51.7835943, -1.4831236 51.7835772, -1.4831139 51.7835629, -1.4831002 51.783546, -1.4830908 51.7835386, -1.4830819 51.7835316, -1.4830628 51.7835186, -1.4830418 51.7835095, -1.4830138 51.7834953, -1.4829105 51.7834489, -1.4827421 51.7833719, -1.4826358 51.7833321)",,,,,
61918836,2,Langdale Gate,tertiary,20 mph,False,False,61.385000000000005,"LINESTRING (-1.4831338 51.7837654, -1.4829023 51.7837718, -1.4827074 51.7837866, -1.4825212 51.7838263, -1.4824402 51.783852, -1.4823811 51.7838706, -1.482279 51.7838959)",,,,,
"[61918836, 61918837, 1032395919]",2,Langdale Gate,tertiary,20 mph,False,True,131.417,"LINESTRING (-1.4831338 51.7837654, -1.4833307 51.7837752, -1.4837376 51.7837973, -1.4840367 51.7838039, -1.4840871 51.7838033, -1.4842984 51.7838009, -1.4848693 51.7837697, -1.4850391 51.7837617)",,,,,
"[23102483, 8024899]",2,"['Swinbrook Court', 'Langdale Gate']",residential,20 mph,False,False,79.076,"LINESTRING (-1.4824597 51.78326, -1.4822964 51.7831913, -1.4822661 51.7831767, -1.4822417 51.7831633, -1.4822208 51.7831523, -1.482198 51.7831383, -1.4821842 51.7831243, -1.4821688 51.7831061, -1.4821584 51.7830888, -1.4821551 51.7830821, -1.4821518 51.7830753, -1.4821501 51.7830718, -1.4821363 51.783042, -1.4821142 51.7829853, -1.4824604 51.782942, -1.4824138 51.7828181)",,,,,
8024899,2,Langdale Gate,residential,20 mph,False,True,14.552,"LINESTRING (-1.4824597 51.78326, -1.4825575 51.7833043, -1.4825879 51.7833161, -1.4826358 51.7833321)",,,,,
23102484,2,Langdale Gate,residential,20 mph,False,False,28.194000000000003,"LINESTRING (-1.4824597 51.78326, -1.482495 51.7832344, -1.4826214 51.7831428, -1.4827257 51.7830671)",,,,,
3109501,2,Witan Way,tertiary,30 mph,False,False,71.261,"LINESTRING (-1.4818462 51.7876733, -1.4817184 51.7875805, -1.4815792 51.7874591, -1.4814776 51.7873523, -1.4814184 51.7872591, -1.481387 51.7871941, -1.4813539 51.7871186)",,,,,
3109501,2,Witan Way,tertiary,30 mph,False,True,109.034,"LINESTRING (-1.4818462 51.7876733, -1.4820706 51.7877869, -1.4822693 51.7878624, -1.4823787 51.7878931, -1.4824446 51.7879116, -1.4829068 51.7879961, -1.4832741 51.7880726)",,,,,
"[3109501, 1032395917]",2,Witan Way,tertiary,30 mph,False,False,359.8910000000001,"LINESTRING (-1.4813539 51.7871186, -1.4812905 51.7869411, -1.4812943 51.7867551, -1.4813263 51.7866122, -1.4814011 51.7864247, -1.4814875 51.7862847, -1.4816988 51.7860298, -1.4819123 51.785807, -1.4820608 51.7856458, -1.4821881 51.7854608, -1.4822183 51.7853986, -1.4822617 51.7852966, -1.4822766 51.7852045, -1.4822783 51.7850891, -1.4822642 51.7849006, -1.4822559 51.7847531, -1.4822374 51.7845298, -1.4822299 51.7843276, -1.4822396 51.7841816, -1.4822224 51.7840773, -1.4822151 51.7840195)",,,,,
3109501,2,Witan Way,tertiary,30 mph,False,True,71.261,"LINESTRING (-1.4813539 51.7871186, -1.481387 51.7871941, -1.4814184 51.7872591, -1.4814776 51.7873523, -1.4815792 51.7874591, -1.4817184 51.7875805, -1.4818462 51.7876733)",,,,,
"[1061540939, 16574820]",,Waine Rush View,residential,20 mph,False,False,62.44199999999999,"LINESTRING (-1.4813539 51.7871186, -1.4814347 51.7871075, -1.4814926 51.7870992, -1.4815269 51.7870947, -1.4815569 51.7870901, -1.4815883 51.7870847, -1.481614 51.7870802, -1.4816383 51.7870753, -1.4816663 51.7870734, -1.4817066 51.7870757, -1.4817542 51.7870779, -1.4817645 51.7870792, -1.4818247 51.7870868, -1.4818895 51.7870953, -1.4818993 51.7870966, -1.48196 51.7871043, -1.4819651 51.787105, -1.4820097 51.7871118, -1.4820607 51.7871201, -1.4820957 51.7871219, -1.4821281 51.7871224, -1.4822068 51.7871147, -1.4822433 51.7871105)",,5.6,,,
16574823,,Waine Rush View,residential,,False,False,7.262,"LINESTRING (-1.4822751 51.7873838, -1.4822835 51.7874489)",,,,,
16574822,,Waine Rush View,residential,,False,False,21.962,"LINESTRING (-1.4822751 51.7873838, -1.4822517 51.7873851, -1.4822188 51.7873863, -1.4821069 51.7873911, -1.4820311 51.7873944, -1.481965 51.7873973, -1.4819566 51.7873977)",,,,,
16574822,,Waine Rush View,residential,,False,True,30.469,"LINESTRING (-1.4822751 51.7873838, -1.4822747 51.7873804, -1.4822702 51.7873414, -1.4822664 51.7873089, -1.4822653 51.7872998, -1.4822635 51.7872838, -1.4822607 51.7872599, -1.4822549 51.78721, -1.4822489 51.7871588, -1.4822433 51.7871105)",,,,,
16574822,,Waine Rush View,residential,,False,True,3.7859999999999996,"LINESTRING (-1.4819018 51.7874009, -1.4819394 51.7873987, -1.4819566 51.7873977)",,,,,
16574823,,Waine Rush View,residential,,False,True,7.262,"LINESTRING (-1.4822835 51.7874489, -1.4822751 51.7873838)",,,,,
16574822,,Waine Rush View,residential,,False,False,3.7859999999999996,"LINESTRING (-1.4819566 51.7873977, -1.4819394 51.7873987, -1.4819018 51.7874009)",,,,,
16574822,,Waine Rush View,residential,,False,True,21.962,"LINESTRING (-1.4819566 51.7873977, -1.481965 51.7873973, -1.4820311 51.7873944, -1.4821069 51.7873911, -1.4822188 51.7873863, -1.4822517 51.7873851, -1.4822751 51.7873838)",,,,,
16574824,,Waine Rush View,residential,,False,False,16.945,"LINESTRING (-1.4819566 51.7873977, -1.4819515 51.7873657, -1.4819491 51.7873535, -1.4819462 51.7873332, -1.4819443 51.7873213, -1.4818768 51.7873019, -1.4818335 51.7872894)",,,,,
3109524,2,Witan Way,tertiary,30 mph,False,False,65.319,"LINESTRING (-1.4804194 51.7809503, -1.4804549 51.7809107, -1.4805207 51.7808391, -1.4808041 51.7805306, -1.4808883 51.7804395)",,,,,
3109524,2,Witan Way,tertiary,30 mph,False,True,361.60599999999994,"LINESTRING (-1.4804194 51.7809503, -1.4803822 51.7810029, -1.4803261 51.7810781, -1.4802492 51.7812249, -1.4802041 51.7813922, -1.480188 51.7815829, -1.4802301 51.7817586, -1.4802769 51.7819139, -1.4803684 51.7820852, -1.4804533 51.7821937, -1.4805692 51.7823063, -1.4807415 51.7824532, -1.4810492 51.7827055, -1.4813075 51.7829151, -1.4814212 51.7830176, -1.4814752 51.7830704, -1.4815838 51.7831765, -1.481678 51.7832732, -1.4817565 51.7833613, -1.4818657 51.7835046, -1.4819093 51.7835639, -1.4821009 51.7838571)",,,,,
"[328468899, 22887477, 23138713, 23138714, 23138716, 23138717]",1,Farm Mill Lane,"['residential', 'unclassified']",,False,False,122.085,"LINESTRING (-1.4804194 51.7809503, -1.4803307 51.780922, -1.4802468 51.7808995, -1.4801526 51.7808712, -1.4801154 51.7808466, -1.4800968 51.7808201, -1.4800953 51.780791, -1.480104 51.7807572, -1.4800991 51.7806789, -1.4800938 51.7805541, -1.4800841 51.7805134, -1.4800655 51.7804857, -1.4800311 51.7804702, -1.4798407 51.7804681, -1.4797222 51.7804672, -1.4796397 51.7804653, -1.4794821 51.7804521, -1.4794489 51.7804466, -1.4793921 51.7804978, -1.4793974 51.780562)",,,,yes,
286867872,2,High Street,tertiary,30 mph,False,True,12.536,"LINESTRING (-1.4831982 51.7881751, -1.4832741 51.7880726)",,,,,
18912229,,Gloucester Court Mews,residential,20 mph,False,False,42.51,"LINESTRING (-1.4833797 51.7879616, -1.4839511 51.7881073)",,,,,
158189192,2,High Street,tertiary,30 mph,False,False,14.321,"LINESTRING (-1.4833797 51.7879616, -1.4832741 51.7880726)",,,,,
158189192,2,High Street,tertiary,30 mph,False,True,79.366,"LINESTRING (-1.4833797 51.7879616, -1.4837503 51.7875982, -1.4837612 51.7875836, -1.4839817 51.7873529)",,,,,
18912228,,Gloucester Court Mews,residential,,False,False,12.654,"LINESTRING (-1.4839511 51.7881073, -1.4838977 51.7882162)",,,,,
18912229,,Gloucester Court Mews,residential,20 mph,False,True,42.51,"LINESTRING (-1.4839511 51.7881073, -1.4833797 51.7879616)",,,,,
18912229,,Gloucester Court Mews,residential,20 mph,False,False,104.75200000000001,"LINESTRING (-1.4839511 51.7881073, -1.4843086 51.7881535, -1.4844313 51.7881931, -1.4846074 51.7882327, -1.4847334 51.7882448, -1.4849489 51.7882591, -1.4850717 51.7882987, -1.4854025 51.788368)",,,,,
18912229,,Gloucester Court Mews,residential,20 mph,False,True,104.75200000000001,"LINESTRING (-1.4854025 51.788368, -1.4850717 51.7882987, -1.4849489 51.7882591, -1.4847334 51.7882448, -1.4846074 51.7882327, -1.4844313 51.7881931, -1.4843086 51.7881535, -1.4839511 51.7881073)",,,,,
18912228,,Gloucester Court Mews,residential,,False,True,12.654,"LINESTRING (-1.4838977 51.7882162, -1.4839511 51.7881073)",,,,,
"[25873561, 724811261, 724811262]",,Glovers Walk,residential,,False,False,61.54600000000001,"LINESTRING (-1.4843663 51.7869517, -1.4842905 51.7869277, -1.4841662 51.7868924, -1.4840464 51.7868617, -1.4837711 51.7868019, -1.4835308 51.7867562)",yes,,,,
158189192,2,High Street,tertiary,30 mph,False,False,51.866,"LINESTRING (-1.4843663 51.7869517, -1.4842124 51.7871146, -1.4841323 51.7871993, -1.4840207 51.7873131, -1.4839817 51.7873529)",,,,,
"[158189192, 25873713, 25873712, 1053072917]",2,"['Welch Way', 'High Street']",tertiary,"['20 mph', '30 mph']",False,True,328.29599999999994,"LINESTRING (-1.4843663 51.7869517, -1.4845245 51.7867853, -1.4845534 51.7867464, -1.48461 51.7866699, -1.4846421 51.7866267, -1.4846846 51.7865836, -1.4847565 51.7864913, -1.4848257 51.7864178, -1.4849945 51.786447, -1.4850459 51.786459, -1.4853157 51.7865064, -1.4861432 51.7866291, -1.4864467 51.7866835, -1.487204 51.7867991, -1.4872992 51.7868111, -1.487872 51.7868789, -1.4881515 51.7868987, -1.4882188 51.786904, -1.4882861 51.7869093, -1.4885232 51.7869276)",,,,,
22605053,,The Tchury,residential,,False,True,67.641,"LINESTRING (-1.4849002 51.7875657, -1.4845143 51.7874963, -1.4843747 51.7874616, -1.484189 51.7874178, -1.4839817 51.7873529)",,,,,
4225960,,Moorland Road,residential,30 mph,False,False,46.618,"LINESTRING (-1.4918351 51.787892, -1.4911735 51.787983)",,,,,
273526495,,Moorland Road,residential,,False,False,87.115,"LINESTRING (-1.4918351 51.787892, -1.4918023 51.7877994, -1.4916145 51.787222, -1.4917731 51.7872044)",,,,,
23082284,2,Swan Court,residential,20 mph,False,False,20.937,"LINESTRING (-1.4883414 51.7836828, -1.4883334 51.7837242, -1.488331 51.7837331, -1.4882995 51.7838527, -1.488299 51.7838691)",,,,,
681396767,,Corn Street,tertiary,30 mph,False,False,61.384,"LINESTRING (-1.4883414 51.7836828, -1.4880585 51.7836692, -1.4877736 51.7836728, -1.4876033 51.7836772, -1.4874502 51.7836804)",,,,,
"[1252860632, 1252860633, 1032395065, 681396767]",2,Corn Street,tertiary,"['20 mph', '30 mph']",False,True,102.464,"LINESTRING (-1.4883414 51.7836828, -1.4884263 51.783688, -1.4884768 51.783694, -1.4885618 51.7837073, -1.4889316 51.7837654, -1.4893512 51.7838512, -1.4893791 51.7838569, -1.4897619 51.7839516)",,6.2,,,
4225957,2,Holloway Road,residential,20 mph,False,False,89.36299999999999,"LINESTRING (-1.4898117 51.785378, -1.4898429 51.7854668, -1.4898451 51.785473, -1.4898512 51.7854907, -1.4898822 51.7855797, -1.489895 51.7856165, -1.489897 51.7856223, -1.4899045 51.7856439, -1.4899082 51.785655, -1.4899179 51.7856841, -1.4899276 51.7857259, -1.4899377 51.7857629, -1.489939 51.7857682, -1.4899442 51.7857891, -1.4899485 51.7858063, -1.489951 51.7858173, -1.4899586 51.7858504, -1.4899635 51.7858925, -1.4899664 51.7859072, -1.4899676 51.7859133, -1.4899735 51.7859456, -1.4899781 51.7859716, -1.4899808 51.7859864, -1.4899828 51.7860295, -1.4899842 51.7860729, -1.4899844 51.7860794, -1.4899848 51.7860909, -1.4899868 51.7861214, -1.48999 51.786172)",,,,,
4225957,2,Holloway Road,residential,20 mph,False,True,107.198,"LINESTRING (-1.4898117 51.785378, -1.489796 51.7853275, -1.4897701 51.7852439, -1.4897681 51.7852376, -1.4897509 51.7851895, -1.4897495 51.7851855, -1.4897399 51.7851565, -1.4897003 51.7850509, -1.4896916 51.7850295, -1.4896472 51.7848901, -1.4896254 51.7848217, -1.4896019 51.7847478, -1.4895992 51.7847379, -1.4895933 51.7847209, -1.4895859 51.7846996, -1.4895834 51.7846896, -1.4895706 51.7846381, -1.4895646 51.7845981, -1.4895575 51.7845514, -1.4895568 51.7845039, -1.4895561 51.7844525, -1.4895574 51.7844294)",,,,,
23082261,2,Holloway Road,residential,20 mph,False,False,85.119,"LINESTRING (-1.4898117 51.785378, -1.4896855 51.7853903, -1.4894281 51.7854156, -1.4893022 51.785426, -1.4892678 51.7854288, -1.489245 51.7854307, -1.4891617 51.7854376, -1.4890376 51.7854457, -1.4890252 51.7854465, -1.4890108 51.7854474, -1.4889909 51.7854487, -1.4887941 51.7854615, -1.4887845 51.7854621, -1.4887664 51.7854633, -1.4887336 51.7854654, -1.4885846 51.7854751)",,,,,
681393416,,,residential,,False,False,5.199,"LINESTRING (-1.4924529 51.7854889, -1.4923992 51.785456)",,,,,
681393416,,,residential,,False,True,5.111,"LINESTRING (-1.4924529 51.7854889, -1.4925056 51.7855213)",,,,,
23082262,2,Ashcombe Close,residential,20 mph,False,True,201.846,"LINESTRING (-1.4924529 51.7854889, -1.4923373 51.785553, -1.4923038 51.7855716, -1.4922362 51.7856091, -1.4921305 51.7856677, -1.4920444 51.7857154, -1.4919511 51.7857671, -1.4919364 51.7857755, -1.491854 51.7858224, -1.4918236 51.7858397, -1.491786 51.7858612, -1.4917514 51.7858803, -1.4916416 51.7859408, -1.4916232 51.785951, -1.4915915 51.7859689, -1.491572 51.7859799, -1.4914973 51.7860222, -1.4914493 51.7860499, -1.4914193 51.7860671, -1.4913987 51.7860789, -1.4913909 51.7860834, -1.4913634 51.7860992, -1.491348 51.786108, -1.4913044 51.7861321, -1.4912528 51.7861597, -1.4912109 51.7861802, -1.4911645 51.7862019, -1.4911243 51.7862168, -1.4910782 51.7862332, -1.4910356 51.7862485, -1.4910132 51.7862558, -1.4909884 51.786264, -1.4909784 51.7862666, -1.4909502 51.7862738, -1.4909412 51.786276, -1.4908963 51.7862869, -1.4908868 51.7862885, -1.4908544 51.7862939, -1.4908383 51.7862962, -1.4907988 51.786302, -1.4907442 51.7863071, -1.4906719 51.7863126, -1.4906086 51.7863183, -1.4905669 51.7863201, -1.4905078 51.7863227, -1.4904543 51.7863264, -1.4904036 51.7863276, -1.4902858 51.7863303, -1.4900992 51.7863336, -1.4900592 51.7863343, -1.4899986 51.7863354)",,,,,
1032395065,2,Corn Street,tertiary,20 mph,False,False,15.031,"LINESTRING (-1.4921396 51.7845538, -1.4919346 51.784507)",,,,,
23082277,2,Lowell Place,residential,20 mph,False,False,64.413,"LINESTRING (-1.4921396 51.7845538, -1.4921167 51.7845904, -1.4921074 51.7846047, -1.4920745 51.7846554, -1.4919618 51.7848165, -1.4916565 51.7850424)",,,,,
23082277,2,Lowell Place,residential,20 mph,False,False,103.783,"LINESTRING (-1.4916565 51.7850424, -1.4916263 51.7850634, -1.4914465 51.7851888, -1.4914141 51.7852113, -1.4912386 51.7853337, -1.4911547 51.7853922, -1.4911449 51.7853982, -1.4911283 51.7854107, -1.4910782 51.7854466, -1.4910634 51.7854572, -1.4910559 51.7854626, -1.4910405 51.7854736, -1.4910007 51.7855021, -1.4909614 51.7855303, -1.4909506 51.785538, -1.4908466 51.7856111, -1.4908221 51.7856282, -1.4907847 51.7856545, -1.4907758 51.7856606, -1.490759 51.7856721, -1.4907535 51.7856759, -1.4907412 51.7856856, -1.4906649 51.7857456)",,,,,
23082277,2,Lowell Place,residential,20 mph,False,True,64.413,"LINESTRING (-1.4916565 51.7850424, -1.4919618 51.7848165, -1.4920745 51.7846554, -1.4921074 51.7846047, -1.4921167 51.7845904, -1.4921396 51.7845538)",,,,,
23082278,,Lowell Place,residential,,False,False,48.812999999999995,"LINESTRING (-1.4916565 51.7850424, -1.4914005 51.7848913, -1.4913726 51.7848759, -1.4913447 51.784868, -1.4913227 51.7848672, -1.4912932 51.7848688, -1.4912627 51.7848769, -1.4912322 51.7848907, -1.4910992 51.7849512)",,,,,
1055442029,,,residential,,False,False,5.379,"LINESTRING (-1.4906649 51.7857456, -1.4906046 51.7857148)",,,,,
1055442029,,,residential,,False,True,5.933,"LINESTRING (-1.4906649 51.7857456, -1.4907315 51.7857795)",,,,,
23082277,2,Lowell Place,residential,20 mph,False,True,103.783,"LINESTRING (-1.4906649 51.7857456, -1.4907412 51.7856856, -1.4907535 51.7856759, -1.490759 51.7856721, -1.4907758 51.7856606, -1.4907847 51.7856545, -1.4908221 51.7856282, -1.4908466 51.7856111, -1.4909506 51.785538, -1.4909614 51.7855303, -1.4910007 51.7855021, -1.4910405 51.7854736, -1.4910559 51.7854626, -1.4910634 51.7854572, -1.4910782 51.7854466, -1.4911283 51.7854107, -1.4911449 51.7853982, -1.4911547 51.7853922, -1.4912386 51.7853337, -1.4914141 51.7852113, -1.4914465 51.7851888, -1.4916263 51.7850634, -1.4916565 51.7850424)",,,,,
1032395065,2,Corn Street,tertiary,20 mph,False,False,49.196,"LINESTRING (-1.4915094 51.7843946, -1.4908498 51.7842236)",,,,,
"[1055967915, 23082279]",2,Butchers Court,residential,20 mph,False,False,69.03200000000001,"LINESTRING (-1.4915094 51.7843946, -1.4914803 51.7844333, -1.4914323 51.7844972, -1.4914147 51.784512, -1.4913871 51.7845286, -1.4913591 51.7845439, -1.4912971 51.7845741, -1.4911702 51.7846376, -1.4908918 51.7847787, -1.4908129 51.7847286)",,,,,
1032395065,2,Corn Street,tertiary,20 mph,False,True,31.807,"LINESTRING (-1.4915094 51.7843946, -1.4919215 51.7845036, -1.4919346 51.784507)",,,,,
"[708349928, 708349929, 23082282]",2,Janet Mews,residential,20 mph,False,False,53.532000000000004,"LINESTRING (-1.49065 51.784169, -1.4906052 51.7842388, -1.490601 51.7842454, -1.4905506 51.7843177, -1.4904195 51.7845191, -1.4902525 51.7845154)",yes,,,,
1032395065,2,Corn Street,tertiary,20 mph,False,False,52.475,"LINESTRING (-1.49065 51.784169, -1.4900994 51.7840327, -1.4899408 51.7839952)",,,,,
1032395065,2,Corn Street,tertiary,20 mph,False,True,15.024999999999999,"LINESTRING (-1.49065 51.784169, -1.490729 51.7841906, -1.4908498 51.7842236)",,,,,
3121291,2,Langdale Gate,tertiary,20 mph,False,False,29.762999999999998,"LINESTRING (-1.4854699 51.7837372, -1.4853219 51.7837436, -1.4850923 51.7837583, -1.4850391 51.7837617)",,,,,
