osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,geometry,name,bridge,junction
60847118,True,,,residential,20 mph,False,59.19000000000001,"LINESTRING (-2.7187761 51.8072808, -2.7188854 51.8072144, -2.7191022 51.8070808, -2.7192378 51.8069972, -2.7193191 51.8069327, -2.7193574 51.8068908)",Goldwire Lane,,
117042412,False,,B4233,secondary,20 mph,False,188.404,"LINESTRING (-2.7187761 51.8072808, -2.7190042 51.807418, -2.720185 51.808128, -2.720657 51.8084439, -2.7206739 51.8084919)",Cinderhill Street,,
45810910,False,2,B4293,secondary,20 mph,True,276.357,"LINESTRING (-2.7129392 51.8142087, -2.713113 51.814173, -2.71352 51.8140802, -2.71369 51.8140321, -2.7138445 51.8139718, -2.7139147 51.8139344, -2.7140871 51.8138428, -2.7146374 51.8135176, -2.7150368 51.8133239, -2.7150518 51.8133166, -2.7151517 51.8132463, -2.7152656 51.813139, -2.715322 51.8130686, -2.715395 51.8129584, -2.7154069 51.8129259, -2.7154187 51.8128633, -2.7154234 51.8128008, -2.7154209 51.8127614, -2.7154076 51.8126996, -2.7153899 51.8126479, -2.7153667 51.8125669, -2.7153589 51.8125011)",Priory Street,,
54813187,False,2,A466,primary,20 mph,True,102.729,"LINESTRING (-2.7129392 51.8142087, -2.7127253 51.8136564, -2.7126137 51.8133072)",Monk Street,,
60848954,False,,B4233,secondary,20 mph,False,139.38400000000001,"LINESTRING (-2.7224994 51.8094521, -2.722297 51.8094089, -2.7221396 51.8093718, -2.7217797 51.8091661, -2.7211864 51.8087555, -2.7209865 51.8086487)",Drybridge Street,,
520267635,False,,B4233,secondary,20 mph,True,98.20100000000001,"LINESTRING (-2.7224994 51.8094521, -2.7226017 51.8096776, -2.7228853 51.8103024)",Rockfield Road,,
31302072,False,,,residential,30 mph,False,23.525,"LINESTRING (-2.711741 51.8121154, -2.7119447 51.8119454)",Almshouse Street,,
54813199,False,2,A466,primary,20 mph,False,102.88499999999999,"LINESTRING (-2.711741 51.8121154, -2.7115133 51.8123698, -2.7115055 51.8123782, -2.7113455 51.812551, -2.7111293 51.8127687, -2.71103 51.8128791, -2.7110102 51.8129213)",St James' Street,,
62279061,False,,,residential,20 mph,False,204.31699999999998,"LINESTRING (-2.7137523 51.8110116, -2.713676 51.8109289, -2.7130442 51.8107031, -2.7129469 51.8106199, -2.7129554 51.8102114, -2.7129823 51.8101702, -2.7130369 51.8101418, -2.71311 51.8101427, -2.7139039 51.8103083, -2.714029 51.8103553, -2.7140454 51.8103915)",Chippenhamgate Street,,
"[123321210, 54813198]",False,2,,residential,20 mph,True,175.06900000000002,"LINESTRING (-2.7137523 51.8110116, -2.7136657 51.811024, -2.7135687 51.8110499, -2.7134299 51.8111485, -2.7131957 51.8113884, -2.7130851 51.8115062, -2.7130482 51.8115173, -2.7130189 51.8115152, -2.7129963 51.8115136, -2.7129483 51.8114949, -2.7128788 51.8114746, -2.7128096 51.8114718, -2.7127327 51.8114787, -2.712656 51.8115089, -2.7119447 51.8119454)","['Almshouse Street', 'Glendower Street']",,
188147884,False,,,residential,20 mph,False,90.88499999999999,"LINESTRING (-2.7137523 51.8110116, -2.7138238 51.811021, -2.7140079 51.8110634, -2.714994 51.8112908)",Glendower Street,,
117042378,False,2,B4293,secondary,20 mph,True,49.322,"LINESTRING (-2.7163596 51.8116549, -2.7168702 51.8113433)",Monnow Street,,
117042378,False,2,B4293,secondary,20 mph,False,46.821,"LINESTRING (-2.7163596 51.8116549, -2.7160955 51.8118104, -2.7158597 51.8119408)",Monnow Street,,
31302072,False,,,residential,30 mph,True,23.525,"LINESTRING (-2.7119447 51.8119454, -2.711741 51.8121154)",Almshouse Street,,
"[54813186, 71124831]",True,,,residential,20 mph,False,315.746,"LINESTRING (-2.7119447 51.8119454, -2.7123353 51.8120451, -2.7125642 51.8121035, -2.7129428 51.8121969, -2.7130981 51.8122367, -2.7132268 51.8122697, -2.7134407 51.8123461, -2.7135915 51.8124132, -2.7137062 51.8124783, -2.7137331 51.8124935, -2.7138781 51.8125829, -2.714159 51.8127945, -2.7142385 51.8128706, -2.7141288 51.8128885, -2.7139663 51.8129102, -2.7137512 51.8129405, -2.7135644 51.8129744, -2.7133938 51.8130207, -2.7132405 51.813077, -2.7126137 51.8133072)","['Whitecross Street', ""St Mary's Street""]",,
"[123321210, 54813198]",False,2,,residential,20 mph,False,175.069,"LINESTRING (-2.7119447 51.8119454, -2.712656 51.8115089, -2.7127327 51.8114787, -2.7128096 51.8114718, -2.7128788 51.8114746, -2.7129483 51.8114949, -2.7129963 51.8115136, -2.7130189 51.8115152, -2.7130482 51.8115173, -2.7130851 51.8115062, -2.7131957 51.8113884, -2.7134299 51.8111485, -2.7135687 51.8110499, -2.7136657 51.811024, -2.7137523 51.8110116)","['Almshouse Street', 'Glendower Street']",,
54813187,False,2,A466,primary,20 mph,False,102.729,"LINESTRING (-2.7126137 51.8133072, -2.7127253 51.8136564, -2.7129392 51.8142087)",Monk Street,,
54813201,False,2,A466,primary,20 mph,True,20.239,"LINESTRING (-2.7126137 51.8133072, -2.7125685 51.8132695, -2.7125326 51.8132552, -2.7124469 51.8132361, -2.712363 51.8132289)",Whitecross Street,,
54813199,False,2,A466,primary,20 mph,True,102.88499999999999,"LINESTRING (-2.7110102 51.8129213, -2.71103 51.8128791, -2.7111293 51.8127687, -2.7113455 51.812551, -2.7115055 51.8123782, -2.7115133 51.8123698, -2.711741 51.8121154)",St James' Street,,
54813200,True,1,A466,primary,20 mph,False,29.354,"LINESTRING (-2.7110102 51.8129213, -2.7111152 51.8129454, -2.7113387 51.8130503, -2.7113575 51.8130681)",St. James' Square,,roundabout
54813201,False,2,A466,primary,20 mph,False,49.703,"LINESTRING (-2.7116504 51.8131533, -2.712363 51.8132289)",Whitecross Street,,
282879925,False,,,residential,20 mph,True,63.116,"LINESTRING (-2.7116504 51.8131533, -2.711642 51.8132146, -2.7116152 51.8136226, -2.71161 51.8137203)",Cwrt William Jones,,
1044761142,True,1,A466,primary,20 mph,False,23.356,"LINESTRING (-2.7116504 51.8131533, -2.7114353 51.8131544, -2.7113109 51.8131495)",St. James' Square,,
36823747,False,,,residential,30 mph,False,23.267,"LINESTRING (-2.7108713 51.8130937, -2.7107933 51.8131133, -2.7105869 51.8132051)",Old Dixton Road,,
437501032,True,1,A466,primary,20 mph,False,24.500999999999998,"LINESTRING (-2.7108713 51.8130937, -2.710862 51.8130626, -2.7108534 51.8130223, -2.7108838 51.8129724, -2.7109422 51.8129392, -2.7110102 51.8129213)",St. James' Square,,roundabout
60846999,False,,,residential,20 mph,False,144.261,"LINESTRING (-2.7168889 51.8106405, -2.7166817 51.8105301, -2.716625 51.8104932, -2.7165561 51.8104483, -2.7165212 51.8104256, -2.7164089 51.8103525, -2.7164089 51.8101137, -2.716517 51.8098469, -2.7165597 51.8098065, -2.7166697 51.8097023, -2.7168384 51.8095354)",Blestium Street,,
245707192,False,,,residential,,True,35.163,"LINESTRING (-2.7174503 51.8098088, -2.7177456 51.8095506)",,,
60847005,False,,,residential,,False,51.903000000000006,"LINESTRING (-2.7174503 51.8098088, -2.7173627 51.8097703, -2.7168384 51.8095354)",Blestium Street,,
245707192,False,,,residential,,False,29.064,"LINESTRING (-2.7174503 51.8098088, -2.7174016 51.8098588, -2.7173035 51.8099512, -2.7172244 51.8100297)",,,
60847118,True,,,residential,20 mph,False,119.29299999999999,"LINESTRING (-2.7221036 51.8078367, -2.721666 51.80819, -2.7212854 51.8084894, -2.7210932 51.8086151, -2.7209865 51.8086487)",Goldwire Lane,,
121834254,False,,,unclassified,20 mph,True,16.229,"LINESTRING (-2.7221036 51.8078367, -2.7221956 51.8078964, -2.7222536 51.8079488)",,,
60847118,True,,,residential,20 mph,False,92.27700000000002,"LINESTRING (-2.7193574 51.8068908, -2.7194106 51.8068555, -2.7195444 51.8067797, -2.7196384 51.8067479, -2.7197175 51.8067286, -2.7198204 51.8067332, -2.7199216 51.8067395, -2.7199914 51.8067566, -2.7200552 51.8067723, -2.7202168 51.8068298, -2.7203095 51.8068635, -2.7203849 51.8068909, -2.7205191 51.8069452)",Goldwire Lane,,
60847199,False,,,unclassified,20 mph,True,41.086,"LINESTRING (-2.7193574 51.8068908, -2.7193258 51.8068787, -2.7188493 51.8066963)",Beech Close,,
60847199,False,,,unclassified,20 mph,False,41.086,"LINESTRING (-2.7188493 51.8066963, -2.7193258 51.8068787, -2.7193574 51.8068908)",Beech Close,,
60848954,False,,B4233,secondary,20 mph,True,139.384,"LINESTRING (-2.7209865 51.8086487, -2.7211864 51.8087555, -2.7217797 51.8091661, -2.7221396 51.8093718, -2.722297 51.8094089, -2.7224994 51.8094521)",Drybridge Street,,
123439029,False,,B4233,secondary,20 mph,False,10.195,"LINESTRING (-2.7209865 51.8086487, -2.7209155 51.8086186, -2.7208533 51.8086184)",St. Thomas's Square,,
60847221,False,,,residential,20 mph,False,52.552,"LINESTRING (-2.7227271 51.8075796, -2.7223581 51.8078901, -2.7222536 51.8079488)",Goldwire Lane,,
60847248,False,,,residential,20 mph,False,48.07,"LINESTRING (-2.7221381 51.8072481, -2.7216296 51.8075448)",Waldbronn Close,,
60847248,False,,,residential,20 mph,True,48.07,"LINESTRING (-2.7216296 51.8075448, -2.7221381 51.8072481)",Waldbronn Close,,
60847118,True,,,residential,20 mph,False,46.114999999999995,"LINESTRING (-2.7216296 51.8075448, -2.7218324 51.8076908, -2.7221036 51.8078367)",Goldwire Lane,,
60847280,False,,,unclassified,20 mph,False,77.09899999999999,"LINESTRING (-2.721151 51.8063724, -2.7208851 51.8066135, -2.7205191 51.8069452)",Clawdd Du,,
60847118,True,,,residential,20 mph,False,101.36499999999998,"LINESTRING (-2.7205191 51.8069452, -2.7208469 51.8071211, -2.7211081 51.8072613, -2.7211808 51.8073012, -2.7212161 51.8073206, -2.7213572 51.8073982, -2.7213976 51.8074204, -2.7214944 51.8074736, -2.7216296 51.8075448)",Goldwire Lane,,
60847280,False,,,unclassified,20 mph,True,77.09899999999999,"LINESTRING (-2.7205191 51.8069452, -2.7208851 51.8066135, -2.721151 51.8063724)",Clawdd Du,,
520267635,False,,B4233,secondary,20 mph,False,98.20100000000001,"LINESTRING (-2.7228853 51.8103024, -2.7226017 51.8096776, -2.7224994 51.8094521)",Rockfield Road,,
62279039,False,,,residential,20 mph,False,31.664,"LINESTRING (-2.7164443 51.8125106, -2.7159837 51.8125096)",Castle Hill,,
62279039,False,,,residential,20 mph,False,42.962,"LINESTRING (-2.7159837 51.8125096, -2.7153589 51.8125011)",Castle Hill,,
62279039,False,,,residential,20 mph,True,31.664,"LINESTRING (-2.7159837 51.8125096, -2.7164443 51.8125106)",Castle Hill,,
62279047,False,,,residential,20 mph,True,74.231,"LINESTRING (-2.7159837 51.8125096, -2.7159724 51.8128534, -2.7161427 51.8131595)",,,
62279039,False,,,residential,20 mph,True,42.962,"LINESTRING (-2.7153589 51.8125011, -2.7159837 51.8125096)",Castle Hill,,
45810910,False,2,B4293,secondary,20 mph,False,276.357,"LINESTRING (-2.7153589 51.8125011, -2.7153667 51.8125669, -2.7153899 51.8126479, -2.7154076 51.8126996, -2.7154209 51.8127614, -2.7154234 51.8128008, -2.7154187 51.8128633, -2.7154069 51.8129259, -2.715395 51.8129584, -2.715322 51.8130686, -2.7152656 51.813139, -2.7151517 51.8132463, -2.7150518 51.8133166, -2.7150368 51.8133239, -2.7146374 51.8135176, -2.7140871 51.8138428, -2.7139147 51.8139344, -2.7138445 51.8139718, -2.71369 51.8140321, -2.71352 51.8140802, -2.713113 51.814173, -2.7129392 51.8142087)",Priory Street,,
"[45810913, 437501035, 45810910]",False,2,B4293,secondary,20 mph,True,72.76899999999999,"LINESTRING (-2.7153589 51.8125011, -2.7153703 51.8124121, -2.7154024 51.8123672, -2.7154685 51.8122801, -2.7155003 51.8122383, -2.715589 51.8121393, -2.7156852 51.8120553, -2.7157964 51.8119764, -2.7158597 51.8119408)","['Priory Street', 'Agincourt Square']",,
62279047,False,,,residential,20 mph,False,74.231,"LINESTRING (-2.7161427 51.8131595, -2.7159724 51.8128534, -2.7159837 51.8125096)",,,
62279061,False,,,residential,20 mph,True,204.317,"LINESTRING (-2.7140454 51.8103915, -2.714029 51.8103553, -2.7139039 51.8103083, -2.71311 51.8101427, -2.7130369 51.8101418, -2.7129823 51.8101702, -2.7129554 51.8102114, -2.7129469 51.8106199, -2.7130442 51.8107031, -2.713676 51.8109289, -2.7137523 51.8110116)",Chippenhamgate Street,,
62279123,True,,,unclassified,,False,27.405,"LINESTRING (-2.7190491 51.8098286, -2.719353 51.8099881)",,,
"[167201340, 54813189]",False,2,B4293,secondary,20 mph,True,185.616,"LINESTRING (-2.7190491 51.8098286, -2.7191883 51.8097255, -2.719304 51.8096452, -2.71937 51.8095994, -2.7194771 51.8094989, -2.719492 51.8094803, -2.7194966 51.8094513, -2.7194885 51.8094248, -2.7194621 51.809406, -2.7192769 51.8093192, -2.7185867 51.808979, -2.7183816 51.8089014, -2.7183659 51.8088955, -2.7179493 51.8087527)",Monnow Street,,
117042382,False,2,B4293,secondary,20 mph,False,20.939,"LINESTRING (-2.7190491 51.8098286, -2.7189253 51.8099214, -2.7189015 51.8099382, -2.7188527 51.8099725)",Monnow Street,,
"[1217381236, 1217381235, 117042388]",True,1,,unclassified,,False,53.687,"LINESTRING (-2.7194981 51.8102358, -2.719434 51.8102263, -2.7193406 51.8102032, -2.7192634 51.810166, -2.7190814 51.8100853, -2.7189587 51.8100241, -2.7188527 51.8099725)",,,
117042391,False,,,residential,20 mph,False,157.57600000000002,"LINESTRING (-2.7194981 51.8102358, -2.7195351 51.8103398, -2.7195572 51.8104363, -2.7195643 51.8105241, -2.7195577 51.8105617, -2.7195519 51.8105945, -2.7195316 51.810656, -2.7194999 51.8107221, -2.7194783 51.8107561, -2.7194328 51.8108064, -2.7193486 51.8108806, -2.7188632 51.8112593, -2.7187839 51.8113238, -2.7186832 51.8113815, -2.7185565 51.8114234)",Monnow Keep,,
117042391,False,,,residential,20 mph,True,29.965000000000003,"LINESTRING (-2.7194981 51.8102358, -2.719469 51.8101376, -2.7194477 51.810074, -2.7194109 51.8100296, -2.719353 51.8099881)",Monnow Keep,,
62279133,False,,,residential,20 mph,False,85.405,"LINESTRING (-2.7185565 51.8114234, -2.7181666 51.8112278, -2.7180663 51.8112185, -2.717971 51.8112483, -2.7178848 51.8113067, -2.7177927 51.8113984, -2.717639 51.8115038)",Monnow Keep,,
117042391,False,,,residential,20 mph,False,49.363,"LINESTRING (-2.7185565 51.8114234, -2.718488 51.8114717, -2.7184351 51.8115355, -2.7184277 51.8115444, -2.7184095 51.8116029, -2.7184247 51.8116857, -2.7184139 51.8117619, -2.7183615 51.8118335)",Monnow Keep,,
117042391,False,,,residential,20 mph,True,157.576,"LINESTRING (-2.7185565 51.8114234, -2.7186832 51.8113815, -2.7187839 51.8113238, -2.7188632 51.8112593, -2.7193486 51.8108806, -2.7194328 51.8108064, -2.7194783 51.8107561, -2.7194999 51.8107221, -2.7195316 51.810656, -2.7195519 51.8105945, -2.7195577 51.8105617, -2.7195643 51.8105241, -2.7195572 51.8104363, -2.7195351 51.8103398, -2.7194981 51.8102358)",Monnow Keep,,
117042391,False,,,residential,20 mph,True,21.602999999999998,"LINESTRING (-2.7181214 51.8119588, -2.7181889 51.8119216, -2.7182806 51.8118745, -2.7183615 51.8118335)",Monnow Keep,,
62279133,False,,,residential,20 mph,True,85.405,"LINESTRING (-2.717639 51.8115038, -2.7177927 51.8113984, -2.7178848 51.8113067, -2.717971 51.8112483, -2.7180663 51.8112185, -2.7181666 51.8112278, -2.7185565 51.8114234)",Monnow Keep,,
62279142,False,,,residential,20 mph,False,88.095,"LINESTRING (-2.7177074 51.8119431, -2.7168702 51.8113433)",Nailer's Lane,,
62279142,False,,,residential,20 mph,True,88.095,"LINESTRING (-2.7168702 51.8113433, -2.7177074 51.8119431)",Nailer's Lane,,
117042378,False,2,B4293,secondary,20 mph,False,49.322,"LINESTRING (-2.7168702 51.8113433, -2.7163596 51.8116549)",Monnow Street,,
117042378,False,2,B4293,secondary,20 mph,True,204.488,"LINESTRING (-2.7168702 51.8113433, -2.7172502 51.8110908, -2.7176441 51.8108169, -2.7182558 51.8103914, -2.7183136 51.8103517, -2.7183625 51.810318, -2.7184929 51.8102304, -2.7185018 51.8102244, -2.7188527 51.8099725)",Monnow Street,,
62279241,True,,,residential,20 mph,False,75.99199999999999,"LINESTRING (-2.7158597 51.8119408, -2.7156705 51.8118669, -2.7155533 51.8118337, -2.714976 51.8116704, -2.7148785 51.8116295)",Agincourt Street,,
117042378,False,2,B4293,secondary,20 mph,True,46.821,"LINESTRING (-2.7158597 51.8119408, -2.7160955 51.8118104, -2.7163596 51.8116549)",Monnow Street,,
"[45810913, 437501035, 45810910]",False,2,B4293,secondary,20 mph,False,72.769,"LINESTRING (-2.7158597 51.8119408, -2.7157964 51.8119764, -2.7156852 51.8120553, -2.715589 51.8121393, -2.7155003 51.8122383, -2.7154685 51.8122801, -2.7154024 51.8123672, -2.7153703 51.8124121, -2.7153589 51.8125011)","['Priory Street', 'Agincourt Square']",,
119352807,True,,,residential,20 mph,False,102.46199999999999,"LINESTRING (-2.714994 51.8112908, -2.7154716 51.8113953, -2.715824 51.8114864, -2.7160419 51.811544, -2.7163596 51.8116549)",St John's Street,,
188147884,False,,,residential,20 mph,True,90.885,"LINESTRING (-2.714994 51.8112908, -2.7140079 51.8110634, -2.7138238 51.811021, -2.7137523 51.8110116)",Glendower Street,,
62280242,False,,,unclassified,,True,105.97200000000001,"LINESTRING (-2.7100584 51.8125011, -2.7098258 51.8127385, -2.7100078 51.8129371, -2.7105869 51.8132051)",Granville Street,,
36823747,False,,,residential,30 mph,False,29.01,"LINESTRING (-2.7105869 51.8132051, -2.7102484 51.8133609)",Old Dixton Road,,
36823747,False,,,residential,30 mph,True,23.267,"LINESTRING (-2.7105869 51.8132051, -2.7107933 51.8131133, -2.7108713 51.8130937)",Old Dixton Road,,
62280242,False,,,unclassified,,False,105.97200000000001,"LINESTRING (-2.7105869 51.8132051, -2.7100078 51.8129371, -2.7098258 51.8127385, -2.7100584 51.8125011)",Granville Street,,
117042378,False,2,B4293,secondary,20 mph,False,204.488,"LINESTRING (-2.7188527 51.8099725, -2.7185018 51.8102244, -2.7184929 51.8102304, -2.7183625 51.810318, -2.7183136 51.8103517, -2.7182558 51.8103914, -2.7176441 51.8108169, -2.7172502 51.8110908, -2.7168702 51.8113433)",Monnow Street,,
117042382,False,2,B4293,secondary,20 mph,True,20.939,"LINESTRING (-2.7188527 51.8099725, -2.7189015 51.8099382, -2.7189253 51.8099214, -2.7190491 51.8098286)",Monnow Street,,
117042391,False,,,residential,20 mph,False,29.965000000000003,"LINESTRING (-2.719353 51.8099881, -2.7194109 51.8100296, -2.7194477 51.810074, -2.719469 51.8101376, -2.7194981 51.8102358)",Monnow Keep,,
60847221,False,,,residential,20 mph,True,52.552,"LINESTRING (-2.7222536 51.8079488, -2.7223581 51.8078901, -2.7227271 51.8075796)",Goldwire Lane,,
121834254,False,,,unclassified,20 mph,False,16.229,"LINESTRING (-2.7222536 51.8079488, -2.7221956 51.8078964, -2.7221036 51.8078367)",,,
117042412,False,,B4233,secondary,20 mph,True,188.404,"LINESTRING (-2.7206739 51.8084919, -2.720657 51.8084439, -2.720185 51.808128, -2.7190042 51.807418, -2.7187761 51.8072808)",Cinderhill Street,,
123439025,True,,B4233,secondary,20 mph,False,24.113999999999997,"LINESTRING (-2.7206739 51.8084919, -2.7207153 51.8084879, -2.7207568 51.8084887, -2.7208014 51.8084995, -2.7208344 51.8085169, -2.7208572 51.8085393, -2.7208718 51.8085641, -2.720869 51.8085902, -2.7208533 51.8086184)",St. Thomas's Square,,roundabout
123439029,False,,B4233,secondary,20 mph,True,10.195,"LINESTRING (-2.7208533 51.8086184, -2.7209155 51.8086186, -2.7209865 51.8086487)",St. Thomas's Square,,
"[123439025, 252504562]",True,,B4233,secondary,20 mph,False,36.17,"LINESTRING (-2.7208533 51.8086184, -2.7208305 51.8086389, -2.7208014 51.8086524, -2.7207607 51.8086612, -2.7207187 51.8086626, -2.7206761 51.8086521, -2.7206368 51.8086356, -2.7206134 51.8086152, -2.7206017 51.8085942, -2.720597 51.8085605, -2.7206089 51.8085345, -2.7206364 51.808509, -2.7206739 51.8084919)",St. Thomas's Square,,roundabout
60846999,False,,,residential,20 mph,False,87.37799999999999,"LINESTRING (-2.7168384 51.8095354, -2.7168973 51.809487, -2.7172697 51.8091996, -2.7174455 51.8090093, -2.717568 51.808916, -2.717586 51.8089023)",Blestium Street,,
60846999,False,,,residential,20 mph,True,144.261,"LINESTRING (-2.7168384 51.8095354, -2.7166697 51.8097023, -2.7165597 51.8098065, -2.716517 51.8098469, -2.7164089 51.8101137, -2.7164089 51.8103525, -2.7165212 51.8104256, -2.7165561 51.8104483, -2.716625 51.8104932, -2.7166817 51.8105301, -2.7168889 51.8106405)",Blestium Street,,
60847005,False,,,residential,,True,51.903000000000006,"LINESTRING (-2.7168384 51.8095354, -2.7173627 51.8097703, -2.7174503 51.8098088)",Blestium Street,,
60846999,False,,,residential,20 mph,True,19.882,"LINESTRING (-2.7177683 51.8087635, -2.717586 51.8089023)",Blestium Street,,
167201313,True,,,secondary,20 mph,False,24.905,"LINESTRING (-2.7177683 51.8087635, -2.7177488 51.8087517, -2.7177265 51.8087272, -2.7177195 51.8087075, -2.7177233 51.8086795, -2.7177454 51.8086515, -2.7177974 51.8086261, -2.7178416 51.8086195, -2.7178905 51.8086234)",,,roundabout
"[60854307, 60854285, 54813190]",False,2,B4293,secondary,20 mph,"[False, True]",161.301,"LINESTRING (-2.7178905 51.8086234, -2.7180448 51.8083514, -2.7181504 51.8081797, -2.7182803 51.8079996, -2.7182972 51.8079762, -2.7183782 51.8078638, -2.7186554 51.8074604, -2.7187761 51.8072808)",,yes,
167201313,True,,,secondary,20 mph,False,17.540999999999997,"LINESTRING (-2.7178905 51.8086234, -2.7179305 51.8086366, -2.7179503 51.8086485, -2.7179729 51.8086729, -2.7179805 51.8086978, -2.7179723 51.8087285, -2.7179493 51.8087527)",,,roundabout
167201313,True,,,secondary,20 mph,False,13.758999999999999,"LINESTRING (-2.7179493 51.8087527, -2.7179263 51.8087658, -2.7178854 51.8087781, -2.7178611 51.8087808, -2.7178082 51.8087769, -2.7177683 51.8087635)",,,roundabout
"[167201340, 54813189]",False,2,B4293,secondary,20 mph,False,185.616,"LINESTRING (-2.7179493 51.8087527, -2.7183659 51.8088955, -2.7183816 51.8089014, -2.7185867 51.808979, -2.7192769 51.8093192, -2.7194621 51.809406, -2.7194885 51.8094248, -2.7194966 51.8094513, -2.719492 51.8094803, -2.7194771 51.8094989, -2.71937 51.8095994, -2.719304 51.8096452, -2.7191883 51.8097255, -2.7190491 51.8098286)",Monnow Street,,
245707192,False,,,residential,,False,35.163,"LINESTRING (-2.7177456 51.8095506, -2.7174503 51.8098088)",,,
245707192,False,,,residential,,True,29.064,"LINESTRING (-2.7172244 51.8100297, -2.7173035 51.8099512, -2.7174016 51.8098588, -2.7174503 51.8098088)",,,
246497511,False,,,residential,20 mph,False,14.022,"LINESTRING (-2.7185304 51.8119042, -2.7183615 51.8118335)",,,
246497511,False,,,residential,20 mph,True,14.022,"LINESTRING (-2.7183615 51.8118335, -2.7185304 51.8119042)",,,
117042391,False,,,residential,20 mph,False,21.603,"LINESTRING (-2.7183615 51.8118335, -2.7182806 51.8118745, -2.7181889 51.8119216, -2.7181214 51.8119588)",Monnow Keep,,
117042391,False,,,residential,20 mph,True,49.36300000000001,"LINESTRING (-2.7183615 51.8118335, -2.7184139 51.8117619, -2.7184247 51.8116857, -2.7184095 51.8116029, -2.7184277 51.8115444, -2.7184351 51.8115355, -2.718488 51.8114717, -2.7185565 51.8114234)",Monnow Keep,,
282879925,False,,,residential,20 mph,False,63.116,"LINESTRING (-2.71161 51.8137203, -2.7116152 51.8136226, -2.711642 51.8132146, -2.7116504 51.8131533)",Cwrt William Jones,,
