osmid,name,highway,oneway,reversed,length,geometry,lanes,bridge,maxspeed,width,tunnel,junction,access
280497175,Regent Circus,tertiary,True,False,31.954000000000004,"LINESTRING (-1.7796022 51.55828, -1.779635 51.5582408, -1.7796447 51.5582297, -1.7796569 51.5582179, -1.7796716 51.5582055, -1.7797044 51.5581851, -1.7797205 51.5581763, -1.7797386 51.5581675, -1.779754 51.5581619, -1.7797715 51.5581575, -1.7798102 51.5581508, -1.7799619 51.5581287)",,,30 mph,,,,
1014553700,Corporation Street,tertiary,True,False,25.999000000000002,"LINESTRING (-1.7816632 51.5656663, -1.7816468 51.5656459, -1.7815834 51.5655622, -1.7815005 51.5654555)",2,,30 mph,,,,
785441792,Manchester Road,tertiary,False,True,61.027,"LINESTRING (-1.7793459 51.5653512, -1.7784988 51.5655059)",2,,30 mph,,,,
4914687,Ponting Street,residential,False,False,132.09199999999998,"LINESTRING (-1.7793459 51.5653512, -1.7792107 51.5650621, -1.7789454 51.5644999, -1.7788091 51.5642111)",,,20 mph,,,,
785441792,Manchester Road,tertiary,False,False,59.911,"LINESTRING (-1.7793459 51.5653512, -1.7794972 51.5653233, -1.7801775 51.5651993)",2,,30 mph,,,,
4849732,Alfred Street,residential,False,False,65.878,"LINESTRING (-1.7801775 51.5651993, -1.7800473 51.5649099, -1.7799154 51.5646297)",,,20 mph,,,,
785441792,Manchester Road,tertiary,False,False,71.791,"LINESTRING (-1.7801775 51.5651993, -1.7809223 51.5650618, -1.7810122 51.565045, -1.7810316 51.5650405, -1.7811168 51.5650163, -1.7811384 51.5650102, -1.7811518 51.5650058, -1.7811639 51.5650008)",2,,30 mph,,,,
785441792,Manchester Road,tertiary,False,True,59.911,"LINESTRING (-1.7801775 51.5651993, -1.7794972 51.5653233, -1.7793459 51.5653512)",2,,30 mph,,,,
5252559,Islington Street,unclassified,False,False,43.861,"LINESTRING (-1.7819634 51.562375, -1.7818573 51.5619861)",2,,30 mph,,,,
10780494,Cheltenham Street,unclassified,True,False,39.976000000000006,"LINESTRING (-1.7865501 51.5636491, -1.7865838 51.5637049, -1.7865921 51.56373, -1.7865921 51.5637617, -1.7865793 51.5637953, -1.7865491 51.5638301, -1.7865121 51.563867, -1.7864978 51.5638778, -1.7864623 51.5639024, -1.7864339 51.5639255, -1.7864223 51.56394, -1.7864161 51.563954, -1.7864163 51.5639722)",,,30 mph,5.5,,,
"[238237865, 764062629]",Holbrook Way,tertiary,True,False,87.396,"LINESTRING (-1.7865501 51.5636491, -1.7867754 51.5636208, -1.7868354 51.5636133, -1.7868903 51.5636033, -1.7869438 51.5635895, -1.7870225 51.5635586, -1.7871536 51.5634991, -1.7872585 51.563454, -1.787374 51.5634067, -1.7874997 51.563357, -1.7875518 51.5633367, -1.7876587 51.5632947)",2,,30 mph,,,,
238237867,Station Road,tertiary,True,False,72.259,"LINESTRING (-1.7867095 51.5642366, -1.7866585 51.5642604, -1.786109 51.5645169, -1.7858765 51.5646292)",2,,30 mph,,,,
25794277,Holbrook Way,tertiary,True,False,52.762,"LINESTRING (-1.7884011 51.5629185, -1.7883771 51.5628133, -1.788302 51.5625541, -1.788272 51.5624509)",2,,30 mph,,,,
42682315,Harding Street,residential,True,False,62.199,"LINESTRING (-1.7884011 51.5629185, -1.7884931 51.5629033, -1.7885181 51.5628991, -1.788615 51.5628913, -1.7886879 51.5628778, -1.7888595 51.5628106, -1.7891962 51.5626739)",,,,,,,
"[10780497, 25794279]",Station Road,tertiary,True,False,106.25600000000001,"LINESTRING (-1.787965 51.5636856, -1.7879551 51.5636896, -1.7879069 51.5637092, -1.7877561 51.5637704, -1.7876952 51.5637951, -1.7875856 51.5638422, -1.7874836 51.5638861, -1.7873814 51.5639323, -1.7873613 51.5639414, -1.7868368 51.5641787, -1.7867947 51.5641977, -1.7867439 51.5642209, -1.7867095 51.5642366)",2,,30 mph,,,,
4954291,East Street,residential,False,False,46.819,"LINESTRING (-1.7895715 51.5630244, -1.7893705 51.562837, -1.7893452 51.5628134, -1.7891962 51.5626739)",,,,,,,
4954293,Sheppard Street,tertiary,True,False,133.184,"LINESTRING (-1.7895715 51.5630244, -1.7893648 51.5631109, -1.7891039 51.5632201, -1.7887638 51.5633625, -1.7886145 51.5634229, -1.7882796 51.5635584, -1.787965 51.5636856)",,,30 mph,,,,
8085808,Oxford Street,residential,True,False,142.5,"LINESTRING (-1.7909042 51.561958, -1.7908842 51.5619663, -1.7904505 51.5621463, -1.7899697 51.5623423, -1.7899204 51.5623635, -1.7897656 51.5624457, -1.7891962 51.5626739)",,,,,,,
"[8100931, 222558894]","['London Street', 'Emlyn Square']",tertiary,True,False,187.64000000000001,"LINESTRING (-1.7909042 51.561958, -1.7911102 51.5621495, -1.7911751 51.562211, -1.79124 51.5622747, -1.7912459 51.5622833, -1.7912496 51.5622936, -1.7912507 51.5623028, -1.7912501 51.562312, -1.791248 51.5623202, -1.7912446 51.5623284, -1.7912295 51.5623425, -1.7912158 51.5623509, -1.7911457 51.56238, -1.790836 51.5625069, -1.7895715 51.5630244)",,,30 mph,,,,
222558894,Emlyn Square,tertiary,True,False,5.235,"LINESTRING (-1.79054 51.5616171, -1.7905829 51.5616559)",,,30 mph,,,,
4436129,Broad Street,residential,False,True,60.382,"LINESTRING (-1.7796492 51.5640623, -1.7788091 51.5642111)",,,20 mph,,,,
4849732,Alfred Street,residential,False,True,65.721,"LINESTRING (-1.7796492 51.5640623, -1.7797831 51.5643478, -1.7799154 51.5646297)",,,20 mph,,,,
315277751,Broad Street,residential,True,False,57.937,"LINESTRING (-1.7796492 51.5640623, -1.7801957 51.5639648, -1.780241 51.5639551, -1.7802872 51.5639422, -1.7803333 51.5639244, -1.7804324 51.563886)",,,20 mph,,,,
315277752,Alfred Street,residential,False,False,65.85,"LINESTRING (-1.7796492 51.5640623, -1.7795091 51.5637728, -1.7793831 51.5634937)",,,20 mph,,,,
4436129,Broad Street,residential,False,False,60.382,"LINESTRING (-1.7788091 51.5642111, -1.7796492 51.5640623)",,,20 mph,,,,
4914687,Ponting Street,residential,False,True,132.09199999999998,"LINESTRING (-1.7788091 51.5642111, -1.7789454 51.5644999, -1.7792107 51.5650621, -1.7793459 51.5653512)",,,20 mph,,,,
785441792,Manchester Road,tertiary,False,False,61.027,"LINESTRING (-1.7784988 51.5655059, -1.7793459 51.5653512)",2,,30 mph,,,,
4862782,Aylesbury Street,unclassified,True,False,83.95,"LINESTRING (-1.7832169 51.564934, -1.7833076 51.5650553, -1.7833723 51.5651418, -1.7835044 51.5653161, -1.7836543 51.5655271, -1.7836608 51.5655376, -1.7836653 51.565549, -1.7836664 51.565559, -1.7836685 51.5655741, -1.7836711 51.5656284)",1,,30 mph,,,,
4887540,Haydon Street,residential,True,False,82.83900000000001,"LINESTRING (-1.7832169 51.564934, -1.7823203 51.5651998, -1.7822969 51.5652091, -1.7822723 51.5652202, -1.7822492 51.5652317, -1.7821607 51.5652796)",,,30 mph,,,,
4887542,Haydon Street,residential,False,True,86.48599999999999,"LINESTRING (-1.7832169 51.564934, -1.7834802 51.564857, -1.7836818 51.5647981, -1.7837125 51.5647923, -1.7837366 51.564794, -1.7837646 51.5648056, -1.783785 51.5648253, -1.7838039 51.5648494, -1.7838278 51.5648692, -1.7838538 51.5648825, -1.7838854 51.5648865, -1.7839291 51.5648836, -1.7839774 51.5648709, -1.7843001 51.5647655)",,,30 mph,,,,
4887541,Haydon Street,residential,True,False,50.177,"LINESTRING (-1.7815005 51.5654555, -1.7820166 51.5652947, -1.7820455 51.5652877, -1.7820704 51.5652821, -1.7820912 51.5652793, -1.7821177 51.5652773, -1.7821607 51.5652796)",,,30 mph,,,,
"[1174054930, 1014553700]",Corporation Street,tertiary,True,False,55.662,"LINESTRING (-1.7815005 51.5654555, -1.7814788 51.5654278, -1.7813762 51.5652913, -1.7813288 51.565227, -1.7812493 51.5651135, -1.7812274 51.5650842, -1.7811639 51.5650008)",2,,30 mph,,,,
"[1208405768, 238237867, 1208405772, 764062627]",Station Road,tertiary,True,False,104.89,"LINESTRING (-1.7858765 51.5646292, -1.7854484 51.5648217, -1.7853616 51.5648609, -1.7852575 51.5649064, -1.7848679 51.5650722, -1.7848328 51.5650869, -1.7847832 51.565108, -1.7847671 51.5651158, -1.7847094 51.5651472, -1.7846934 51.5651553, -1.7846424 51.5651775)","['2', '3']",,30 mph,,,,
10780518,Gloucester Street,unclassified,True,False,121.10300000000001,"LINESTRING (-1.7844723 51.5640052, -1.7853156 51.5642941, -1.7854766 51.5643495, -1.7855214 51.5643667, -1.7855581 51.5643864, -1.7858176 51.5645826, -1.7858765 51.5646292)",,,30 mph,,,,
"[785426137, 62029693]",Milford Street,tertiary,True,False,76.633,"LINESTRING (-1.7844723 51.5640052, -1.7847515 51.5637286, -1.7848173 51.5636623, -1.784849 51.5636296, -1.7848836 51.5636015, -1.7849475 51.5635495, -1.7849823 51.5635292, -1.7850365 51.5634978, -1.7850802 51.5634817, -1.7851405 51.5634732)",2,,30 mph,,,,
5229251,Dixon Street,residential,False,False,105.675,"LINESTRING (-1.7843239 51.5569657, -1.7843126 51.5569674, -1.7833101 51.557124, -1.7832296 51.5571278, -1.7831139 51.5571299, -1.7828272 51.5571344)",,,,,,,
"[4841482, 5229251]","['Dixon Street', 'Deacon Street']",residential,False,"[False, True]",373.978,"LINESTRING (-1.7843239 51.5569657, -1.7877989 51.5564583, -1.7882068 51.5564029, -1.7882548 51.556515, -1.7882694 51.5565647, -1.7882652 51.5566047, -1.7882534 51.5566446, -1.7882284 51.5566858, -1.7882157 51.5567106, -1.7881294 51.5569175, -1.7879987 51.5572614)",,,,,,,
5229251,Dixon Street,residential,False,True,105.67500000000001,"LINESTRING (-1.7828272 51.5571344, -1.7831139 51.5571299, -1.7832296 51.5571278, -1.7833101 51.557124, -1.7843126 51.5569674, -1.7843239 51.5569657)",,,,,,,
5229252,Eastcott Hill,tertiary,False,True,37.568,"LINESTRING (-1.7828272 51.5571344, -1.7828126 51.5572037, -1.7828005 51.5572455, -1.7827916 51.5572703, -1.7827806 51.5572952, -1.7827657 51.5573238, -1.7826825 51.5574584)",,,30 mph,,,,
328024232,Crombey Street,tertiary,True,False,132.362,"LINESTRING (-1.7876021 51.5582775, -1.7878894 51.5583213, -1.7880069 51.5583525, -1.7880898 51.5583738, -1.7884733 51.558431, -1.7885023 51.5584353, -1.7885293 51.5584386, -1.7886587 51.5584481, -1.7887224 51.5584527, -1.7887819 51.558457, -1.7888397 51.5584639, -1.788922 51.5584795, -1.78897 51.5584927, -1.7890086 51.5585051, -1.7890474 51.5585214, -1.7890943 51.5585486, -1.7892729 51.558669, -1.7893272 51.5587056)",1,,30 mph,,,,
171632089,Volta Road,residential,False,False,69.178,"LINESTRING (-1.7793831 51.5634937, -1.780342 51.5633156)",,,20 mph,,,,
315277752,Alfred Street,residential,False,False,41.652,"LINESTRING (-1.7793831 51.5634937, -1.7792211 51.5631723, -1.7792048 51.5631359)",,,20 mph,,,,
315277752,Alfred Street,residential,False,True,65.85,"LINESTRING (-1.7793831 51.5634937, -1.7795091 51.5637728, -1.7796492 51.5640623)",,,20 mph,,,,
4849734,Lagos Street,residential,False,True,57.82,"LINESTRING (-1.7799154 51.5646297, -1.7807155 51.564478)",,,20 mph,,,,
4849732,Alfred Street,residential,False,False,65.721,"LINESTRING (-1.7799154 51.5646297, -1.7797831 51.5643478, -1.7796492 51.5640623)",,,20 mph,,,,
4849732,Alfred Street,residential,False,True,65.878,"LINESTRING (-1.7799154 51.5646297, -1.7800473 51.5649099, -1.7801775 51.5651993)",,,20 mph,,,,
4954291,East Street,residential,False,True,46.819,"LINESTRING (-1.7891962 51.5626739, -1.7893452 51.5628134, -1.7893705 51.562837, -1.7895715 51.5630244)",,,,,,,
799553797,East Street,residential,True,False,45.544,"LINESTRING (-1.7891962 51.5626739, -1.7890093 51.5624971, -1.7888344 51.5623316)",,,,,,,
8100930,Reading Street,residential,True,False,142.29100000000003,"LINESTRING (-1.7888344 51.5623316, -1.7899178 51.5618878, -1.7899989 51.561852, -1.7900829 51.5618026, -1.7905213 51.5616247, -1.79054 51.5616171)",,,,,,,
171632084,Henry Street,residential,True,False,45.187,"LINESTRING (-1.7888344 51.5623316, -1.7887681 51.5623599, -1.7884961 51.5624687, -1.7884477 51.5624821, -1.7883777 51.5624871, -1.7883419 51.5624864, -1.7883153 51.5624758, -1.788272 51.5624509)",,,,,,,
799553798,East Street,residential,False,False,43.125,"LINESTRING (-1.7888344 51.5623316, -1.7886505 51.5621633, -1.7884838 51.5620108)",,,,,,,
26486276,Faringdon Road,residential,True,False,96.41799999999999,"LINESTRING (-1.7884838 51.5620108, -1.7886388 51.5619449, -1.7894181 51.5616134, -1.789438 51.5616007, -1.7894518 51.561588, -1.7894597 51.5615719, -1.7894792 51.5614591)",,,,,,,
799553798,East Street,residential,False,True,43.125,"LINESTRING (-1.7884838 51.5620108, -1.7886505 51.5621633, -1.7888344 51.5623316)",,,,,,,
1170879848,,residential,False,False,21.133000000000003,"LINESTRING (-1.7884838 51.5620108, -1.7884167 51.5620466, -1.7883761 51.5620877, -1.7883547 51.5621224, -1.7883446 51.5621717)",,,,,,,
4891468,Curtis Street,tertiary,True,False,70.096,"LINESTRING (-1.7901098 51.5582661, -1.7908649 51.5578454)",1,,30 mph,,,,
4891471,Whitehead Street,residential,False,False,173.474,"LINESTRING (-1.7901098 51.5582661, -1.7899444 51.5581488, -1.7898439 51.5580776, -1.7897884 51.5580501, -1.7897043 51.55803, -1.7882208 51.5578243, -1.7878058 51.5577673)",,,,,,,
27013118,Deacon Street,residential,True,False,58.453,"LINESTRING (-1.7878058 51.5577673, -1.7876021 51.5582775)",,,,,,,
4841482,Deacon Street,residential,False,True,57.812,"LINESTRING (-1.7878058 51.5577673, -1.7879861 51.5572945, -1.7879987 51.5572614)",,,,,,,
4891471,Whitehead Street,residential,False,True,173.47400000000002,"LINESTRING (-1.7878058 51.5577673, -1.7882208 51.5578243, -1.7897043 51.55803, -1.7897884 51.5580501, -1.7898439 51.5580776, -1.7899444 51.5581488, -1.7901098 51.5582661)",,,,,,,
4841482,Deacon Street,residential,False,False,57.812,"LINESTRING (-1.7879987 51.5572614, -1.7879861 51.5572945, -1.7878058 51.5577673)",,,,,,,
"[4841482, 5229251]","['Dixon Street', 'Deacon Street']",residential,False,"[False, True]",373.97799999999995,"LINESTRING (-1.7879987 51.5572614, -1.7881294 51.5569175, -1.7882157 51.5567106, -1.7882284 51.5566858, -1.7882534 51.5566446, -1.7882652 51.5566047, -1.7882694 51.5565647, -1.7882548 51.556515, -1.7882068 51.5564029, -1.7877989 51.5564583, -1.7843239 51.5569657)",,,,,,,
4891472,Dryden Street,residential,False,True,213.06400000000002,"LINESTRING (-1.7879987 51.5572614, -1.7880177 51.5572642, -1.7884192 51.557323, -1.7890134 51.5574096, -1.7902377 51.5575831, -1.7905259 51.5576284, -1.7906051 51.5576763, -1.7908649 51.5578454)",,,,,,,
"[12697123, 1218138422, 1218138423]",Cambria Bridge Road,residential,False,True,59.046,"LINESTRING (-1.7911127 51.5569829, -1.7913378 51.5571849, -1.7914222 51.5572623, -1.79152 51.557352, -1.7915334 51.5573642, -1.7915953 51.557421)",,,,,,,
21637084,Shelley Street,residential,False,False,136.683,"LINESTRING (-1.7911127 51.5569829, -1.7907705 51.5571321, -1.7892454 51.5569307)",,,,,,,
"[4891475, 1212104694]",Crombey Street,tertiary,True,False,81.60199999999999,"LINESTRING (-1.7814312 51.5580814, -1.7814621 51.5580696, -1.781509 51.5580517, -1.7816199 51.5580093, -1.7817799 51.5579466, -1.7820647 51.5578335, -1.7823461 51.5577202, -1.782431 51.5576916)",2,,"['20 mph', '30 mph']",,,,
4891475,Crombey Street,tertiary,True,False,54.87499999999999,"LINESTRING (-1.7806794 51.5582114, -1.7808151 51.5582087, -1.7808996 51.558205, -1.7809695 51.5581976, -1.7810381 51.5581899, -1.7811084 51.5581785, -1.7811906 51.5581612, -1.781203 51.5581586, -1.7813095 51.5581274, -1.7814286 51.5580825, -1.7814312 51.5580814)",,,20 mph,,,,
328024236,Regent Circus,tertiary,True,False,30.063999999999997,"LINESTRING (-1.7806794 51.5582114, -1.7807654 51.5582467, -1.7807852 51.5582555, -1.7808045 51.5582652, -1.780823 51.5582757, -1.7808331 51.5582832, -1.780842 51.5582906, -1.7808514 51.5582989, -1.7808593 51.5583057, -1.78087 51.5583158, -1.7808904 51.5583376, -1.7809089 51.5583606, -1.7809476 51.5584151)",2,,20 mph,,,,
5252559,Islington Street,unclassified,False,False,82.997,"LINESTRING (-1.781468 51.560704, -1.781463 51.5606297, -1.7814538 51.5604941, -1.7814449 51.560421, -1.7814377 51.5603351, -1.7814342 51.5602637, -1.7814377 51.5601503, -1.7814446 51.5600333, -1.7814579 51.5599587)",2,,30 mph,,,,
5252559,Islington Street,unclassified,False,True,25.325,"LINESTRING (-1.781468 51.560704, -1.7814823 51.5607147, -1.7814905 51.5607255, -1.7815029 51.5607522, -1.7815604 51.5609226)",2,,30 mph,,,,
5252707,Gordon Road,unclassified,False,False,48.67700000000001,"LINESTRING (-1.781468 51.560704, -1.7814493 51.5606959, -1.7814259 51.5606888, -1.7813624 51.5606832, -1.7813334 51.5606825, -1.7812933 51.5606825, -1.7812272 51.5606829, -1.7811635 51.5606847, -1.781022 51.5606899, -1.780772 51.560699)",2,,30 mph,,,,
5252559,Islington Street,unclassified,False,True,82.997,"LINESTRING (-1.7814579 51.5599587, -1.7814446 51.5600333, -1.7814377 51.5601503, -1.7814342 51.5602637, -1.7814377 51.5603351, -1.7814449 51.560421, -1.7814538 51.5604941, -1.781463 51.5606297, -1.781468 51.560704)",2,,30 mph,,,,
5252703,Regent Place,unclassified,False,True,97.322,"LINESTRING (-1.7814579 51.5599587, -1.781478 51.5598624, -1.7814896 51.5598217, -1.7815065 51.5597778, -1.7815405 51.5597251, -1.7815584 51.5596995, -1.7815797 51.5596692, -1.7816148 51.5596298, -1.7816488 51.5595933, -1.7816824 51.5595491, -1.7816999 51.5595133, -1.7817005 51.5594703, -1.7816957 51.5594165, -1.7816842 51.5593404, -1.7813355 51.5592729)",,,,,,,
5252704,Regent Close,unclassified,False,True,100.399,"LINESTRING (-1.7814579 51.5599587, -1.7815914 51.5599548, -1.7816746 51.5599552, -1.7817351 51.5599588, -1.7818285 51.5599717, -1.7818812 51.5599812, -1.781938 51.5599917, -1.7820695 51.5600191, -1.7821072 51.5600291, -1.7821395 51.5600397, -1.7821623 51.560049, -1.7826698 51.5603678)",,,,,,,
5252704,Regent Close,unclassified,False,False,100.399,"LINESTRING (-1.7826698 51.5603678, -1.7821623 51.560049, -1.7821395 51.5600397, -1.7821072 51.5600291, -1.7820695 51.5600191, -1.781938 51.5599917, -1.7818812 51.5599812, -1.7818285 51.5599717, -1.7817351 51.5599588, -1.7816746 51.5599552, -1.7815914 51.5599548, -1.7814579 51.5599587)",,,,,,,
5252711,Eastcott Hill,residential,False,False,21.128,"LINESTRING (-1.7825043 51.557757, -1.782383 51.5579314)",,,,,,,
1107463856,Princes Street,tertiary,True,False,7.184,"LINESTRING (-1.7805369 51.5606684, -1.780543 51.5607329)",2,,30 mph,,,,
1206951997,Gordon Road,unclassified,True,False,17.318,"LINESTRING (-1.7805369 51.5606684, -1.7806208 51.5606648, -1.7806384 51.560664, -1.7806485 51.5606636, -1.7806924 51.5606676, -1.780772 51.560699)",1,,30 mph,,,,
5252559,Islington Street,unclassified,False,False,49.456,"LINESTRING (-1.7818573 51.5619861, -1.7817386 51.5615475)",2,,30 mph,,,,
5252559,Islington Street,unclassified,False,True,43.861,"LINESTRING (-1.7818573 51.5619861, -1.7819634 51.562375)",2,,30 mph,,,,
"[143701048, 143701041, 143721984]",College Street,unclassified,False,True,55.453,"LINESTRING (-1.7818573 51.5619861, -1.7820247 51.5619623, -1.7826199 51.5619007, -1.7826467 51.5618983)",2,,,,yes,,
"[238247544, 4825849]","['Commercial Road', 'Regent Circus']",tertiary,True,False,36.664,"LINESTRING (-1.7820362 51.5584323, -1.7818509 51.5584034, -1.7815229 51.5583494)",2,,"['20 mph', '30 mph']",,,,
5252711,Eastcott Hill,residential,False,True,60.639,"LINESTRING (-1.7820362 51.5584323, -1.7821777 51.5582276, -1.7822557 51.5581147, -1.782383 51.5579314)",,,,,,,
5252712,Regent Circus,unclassified,False,False,47.245000000000005,"LINESTRING (-1.7820362 51.5584323, -1.7819834 51.5586209, -1.7819446 51.5587588, -1.7819261 51.5588165, -1.7819146 51.5588303, -1.7818974 51.5588461)",,,,,,,
4825849,Commercial Road,tertiary,True,False,55.373,"LINESTRING (-1.7841219 51.5587455, -1.7833433 51.5586286)",2,,30 mph,,,,
5487571,Dowling Street,residential,False,False,64.167,"LINESTRING (-1.7844765 51.557274, -1.7844905 51.5573069, -1.784599 51.5575578, -1.7845634 51.5576482, -1.7844894 51.5578327)",,,,,,,
"[1212104696, 1212104699]",Crombey Street,tertiary,True,False,56.275000000000006,"LINESTRING (-1.7837061 51.5577146, -1.7837643 51.5577233, -1.783819 51.5577231, -1.7838314 51.557723, -1.7838424 51.557723, -1.7839168 51.5577227, -1.7841109 51.5577525, -1.7843227 51.5577849, -1.7843922 51.5578039, -1.784406 51.5578077, -1.7844894 51.5578327)",2,,30 mph,,,,
143721984,College Street,unclassified,False,False,51.897000000000006,"LINESTRING (-1.7833921 51.5619234, -1.7831988 51.5619078, -1.7830147 51.5618905, -1.7828778 51.561885, -1.7827729 51.561887, -1.7826467 51.5618983)",2,,,,,,
143721984,College Street,unclassified,False,True,124.60500000000002,"LINESTRING (-1.7833921 51.5619234, -1.7835161 51.5619334, -1.7835867 51.5619317, -1.7836999 51.561922, -1.7838214 51.5619051, -1.7838666 51.5618966, -1.7839003 51.5618873, -1.7839577 51.5618627, -1.7840739 51.5617947, -1.7842353 51.5616986, -1.784484 51.5615504, -1.7848322 51.561339)",2,,,,,,
5571262,Sanford Street,unclassified,True,False,115.21600000000001,"LINESTRING (-1.7831385 51.5608993, -1.7832642 51.5614085, -1.7833921 51.5619234)",,,,,,,
