osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,junction,tunnel
190950883,2,A5,London Road,trunk,30 mph,False,False,23.355,"LINESTRING (-0.984401 52.1288741, -0.9841571 52.1287268)",,,
30663790,2,A5,Watling Street,trunk,30 mph,False,True,235.877,"LINESTRING (-0.984401 52.1288741, -0.9845432 52.1289711, -0.9845953 52.1290067, -0.9849575 52.1292219, -0.9851769 52.1293673, -0.9859001 52.129823, -0.9860487 52.1299117, -0.9865423 52.1302027, -0.986858 52.1303634)",,,
3359851,,,Brackley Road,tertiary,30 mph,False,False,118.976,"LINESTRING (-0.9906509 52.1335443, -0.9907272 52.1334898, -0.9907867 52.1334454, -0.9908492 52.1333865, -0.9909001 52.1333286, -0.9909438 52.1332677, -0.9909719 52.1332178, -0.9909924 52.1331748, -0.9909953 52.1331646, -0.9910036 52.1331351, -0.9910288 52.1329403, -0.9910334 52.1329149, -0.9910541 52.1328005, -0.9910719 52.1327263, -0.9911021 52.1326549, -0.9911242 52.1326076, -0.9911662 52.1325468)",,,
3359983,,,Northampton Road,tertiary,30 mph,False,False,71.34100000000001,"LINESTRING (-0.9906509 52.1335443, -0.9905342 52.1336247, -0.9900794 52.1339348, -0.9899489 52.1340196)",,,
606494506,2,A5,Watling Street,trunk,30 mph,False,False,141.185,"LINESTRING (-0.9906509 52.1335443, -0.9904629 52.1334318, -0.9903879 52.1333881, -0.9902569 52.1333086, -0.9902234 52.1332893, -0.9900102 52.1331454, -0.9899714 52.1331157, -0.989779 52.1329683, -0.9894924 52.1327343, -0.9894755 52.1327205, -0.989305 52.1325836)",,,
606494506,2,A5,Watling Street,trunk,30 mph,False,True,52.837999999999994,"LINESTRING (-0.9906509 52.1335443, -0.9907703 52.1336237, -0.9908749 52.1337045, -0.9909762 52.1337997, -0.9910936 52.1339315)",,,
4584615,,,North Gate,residential,,False,False,80.73400000000001,"LINESTRING (-0.9931286 52.1358042, -0.9929918 52.1358626, -0.9928825 52.1359144, -0.9928235 52.1359641, -0.9928074 52.1360269, -0.9928369 52.1360714, -0.9929033 52.1361164, -0.9930186 52.1361563, -0.9931286 52.1361855, -0.9931781 52.1362059, -0.9932574 52.1362343, -0.9932988 52.1362517, -0.9933311 52.1362695)",,,
606494506,2,A5,Watling Street,trunk,30 mph,False,False,240.82999999999998,"LINESTRING (-0.9931286 52.1358042, -0.9920857 52.1349156, -0.9917533 52.134632, -0.9916614 52.1345503, -0.9915273 52.1344233, -0.9914254 52.134311, -0.9913858 52.1342675, -0.9911644 52.1340087)",,,
4584615,,,North Gate,residential,,False,True,4.364,"LINESTRING (-0.9933701 52.1363006, -0.9933311 52.1362695)",,,
4582636,,,North Gate,residential,,False,False,3.371,"LINESTRING (-0.9933311 52.1362695, -0.9933721 52.1362526)",,,
4584615,,,North Gate,residential,,False,False,4.364,"LINESTRING (-0.9933311 52.1362695, -0.9933701 52.1363006)",,,
4584615,,,North Gate,residential,,False,True,80.73400000000001,"LINESTRING (-0.9933311 52.1362695, -0.9932988 52.1362517, -0.9932574 52.1362343, -0.9931781 52.1362059, -0.9931286 52.1361855, -0.9930186 52.1361563, -0.9929033 52.1361164, -0.9928369 52.1360714, -0.9928074 52.1360269, -0.9928235 52.1359641, -0.9928825 52.1359144, -0.9929918 52.1358626, -0.9931286 52.1358042)",,,
4582636,,,North Gate,residential,,False,True,3.371,"LINESTRING (-0.9933721 52.1362526, -0.9933311 52.1362695)",,,
3372950,,,Chantry Lane,unclassified,,False,False,49.88300000000001,"LINESTRING (-0.9885472 52.1319197, -0.9883801 52.1319636, -0.9882909 52.131987, -0.9882371 52.1320049, -0.9882247 52.1320107, -0.9882121 52.1320158, -0.9881984 52.1320238, -0.98815 52.1320491, -0.9880843 52.1320887, -0.9880447 52.1321166, -0.9880018 52.132145, -0.9879609 52.1321738)",,,
"[606494506, 962179119]",2,A5,Watling Street,trunk,30 mph,False,False,112.196,"LINESTRING (-0.9885472 52.1319197, -0.9883095 52.131667, -0.9882046 52.1315566, -0.9881543 52.1315037, -0.9881318 52.1314834, -0.9877857 52.1311889, -0.9877024 52.1311145, -0.9876628 52.1310706)",,,
606494506,2,A5,Watling Street,trunk,30 mph,False,True,90.209,"LINESTRING (-0.9885472 52.1319197, -0.9886699 52.1320454, -0.9887283 52.1321021, -0.9887515 52.1321222, -0.9888133 52.1321757, -0.9889468 52.1322896, -0.9890242 52.1323534, -0.9890478 52.132373, -0.989305 52.1325836)",,,
190421073,,,Moat Lane,unclassified,,True,False,189.512,"LINESTRING (-0.9875347 52.1324754, -0.9879537 52.1326879, -0.9880525 52.1327402, -0.9880695 52.1327489, -0.9881031 52.1327627, -0.9881422 52.1327802, -0.9881986 52.1328006, -0.9882639 52.1328243, -0.988396 52.1328574, -0.9885741 52.1328918, -0.9886535 52.1329175, -0.9887692 52.132955, -0.9887962 52.1329707, -0.9888334 52.1329916, -0.9888802 52.1330438, -0.9889075 52.1330879, -0.9889362 52.133152, -0.9889452 52.1331978, -0.9889656 52.1332765, -0.9889771 52.1333186, -0.989 52.133394, -0.9890374 52.1334657, -0.9890492 52.1334787, -0.9890724 52.1335044, -0.9893162 52.1336465)",,,
1037018645,,,Chantry Lane,unclassified,,False,False,56.767999999999994,"LINESTRING (-0.9875347 52.1324754, -0.9874969 52.1325094, -0.9872748 52.1326535, -0.9871064 52.1327627, -0.987065 52.1327973, -0.987051 52.1328387, -0.9870572 52.1328739)",,,
3372946,,,The Lindens,residential,,False,False,157.916,"LINESTRING (-0.986858 52.1303634, -0.9866593 52.1304905, -0.98644 52.1305771, -0.9857928 52.1307751, -0.9855437 52.1308672, -0.985414 52.1309022, -0.985351 52.1309022, -0.9852718 52.1308785, -0.9849323 52.1306888)",,,
30663790,2,A5,Watling Street,trunk,30 mph,False,False,235.877,"LINESTRING (-0.986858 52.1303634, -0.9865423 52.1302027, -0.9860487 52.1299117, -0.9859001 52.129823, -0.9851769 52.1293673, -0.9849575 52.1292219, -0.9845953 52.1290067, -0.9845432 52.1289711, -0.984401 52.1288741)",,,
"[30663792, 30663790, 962179119]",2,A5,Watling Street,trunk,30 mph,False,"[False, True]",96.116,"LINESTRING (-0.986858 52.1303634, -0.9870173 52.1304739, -0.9871599 52.1305856, -0.9871781 52.1306026, -0.9874025 52.1308208, -0.9876628 52.1310706)",yes,,
4496825,,,Reffield Close,residential,,False,False,62.502,"LINESTRING (-0.9841571 52.1287268, -0.9835651 52.1291556)",,,
190950883,2,A5,London Road,trunk,30 mph,False,True,23.355,"LINESTRING (-0.9841571 52.1287268, -0.984401 52.1288741)",,,
262200698,,,Reffield Close,residential,,False,False,115.273,"LINESTRING (-0.9840827 52.12989, -0.9844046 52.1296035, -0.9839352 52.1294075, -0.9838436 52.1293501, -0.9837421 52.1292939, -0.983675 52.1292412, -0.9835651 52.1291556)",,,
4496825,,,Reffield Close,residential,,False,True,11.096,"LINESTRING (-0.9834658 52.1292346, -0.9835651 52.1291556)",,,
4496825,,,Reffield Close,residential,,False,False,11.096,"LINESTRING (-0.9835651 52.1291556, -0.9834658 52.1292346)",,,
4496825,,,Reffield Close,residential,,False,True,62.502,"LINESTRING (-0.9835651 52.1291556, -0.9841571 52.1287268)",,,
262200698,,,Reffield Close,residential,,False,True,115.27300000000001,"LINESTRING (-0.9835651 52.1291556, -0.983675 52.1292412, -0.9837421 52.1292939, -0.9838436 52.1293501, -0.9839352 52.1294075, -0.9844046 52.1296035, -0.9840827 52.12989)",,,
3372962,,,Sandyhome Road,residential,,False,False,78.52999999999999,"LINESTRING (-0.9908345 52.1287558, -0.991022 52.1287213, -0.9910612 52.1287137, -0.9916691 52.1285958, -0.9917288 52.1285773, -0.9917434 52.1285728, -0.9918142 52.1285455, -0.9918286 52.1285392, -0.9918792 52.1285172, -0.9919033 52.1285067)",,,
3374092,,,Bickerstaffes Road,residential,,False,True,49.273999999999994,"LINESTRING (-0.9908345 52.1287558, -0.9908433 52.1287847, -0.9909084 52.1290254, -0.9909312 52.1291095, -0.9909585 52.1291923)",,,
"[4441568, 30663748, 3374092]",,,"['Pomfret Road', 'Bickerstaffes Road']",residential,,False,"[False, True]",59.861999999999995,"LINESTRING (-0.9911084 52.1297224, -0.9910381 52.129519, -0.9910066 52.1293651, -0.9909999 52.1293395, -0.9909645 52.1292177, -0.9909585 52.1291923)",yes,,
1242144975,,,Pomfret Road,residential,,True,False,14.414000000000001,"LINESTRING (-0.9911084 52.1297224, -0.9911897 52.1297708, -0.9912245 52.1298047, -0.9912463 52.1298196)",,,
4441357,,,,residential,,True,False,16.401,"LINESTRING (-0.9913917 52.1300218, -0.9913651 52.130037, -0.9913344 52.130049, -0.9912813 52.1300602, -0.9912256 52.1300619, -0.9911715 52.130054)",,roundabout,
32542800,,,Pomfret Road,residential,,True,False,18.957,"LINESTRING (-0.9913917 52.1300218, -0.9913435 52.1300748, -0.9913227 52.1301203, -0.9913203 52.1301828)",,,
4441357,,,,residential,,True,False,27.837,"LINESTRING (-0.9911715 52.130054, -0.9911182 52.1300347, -0.9910987 52.1300211, -0.9910772 52.1300062, -0.9910526 52.1299714, -0.9910463 52.1299424, -0.9910487 52.1299288, -0.9910515 52.1299134, -0.9910723 52.1298809, -0.9911073 52.1298533, -0.991118 52.1298486)",,roundabout,
4441357,,,,residential,,True,False,8.926,"LINESTRING (-0.9914137 52.1298787, -0.9914357 52.1299113, -0.9914413 52.1299326, -0.9914403 52.129956)",,roundabout,
1242144973,,,Alchester Court,residential,,True,False,14.155000000000001,"LINESTRING (-0.9914137 52.1298787, -0.9914854 52.1298788, -0.9915524 52.1298682, -0.9916184 52.1298731)",,,
3359851,,,Brackley Road,tertiary,30 mph,False,False,61.839,"LINESTRING (-0.9919561 52.1322056, -0.9923954 52.1321128, -0.9928165 52.1320316)",,,
3359851,,,Brackley Road,tertiary,30 mph,False,True,67.967,"LINESTRING (-0.9919561 52.1322056, -0.991847 52.1322326, -0.9917164 52.1322672, -0.9915717 52.13231, -0.9914315 52.1323563, -0.9913429 52.1323967, -0.9912758 52.1324321, -0.9912276 52.132473, -0.9911947 52.1325127, -0.9911662 52.1325468)",,,
3372962,,,Sandyhome Road,residential,,False,True,78.53,"LINESTRING (-0.9919033 52.1285067, -0.9918792 52.1285172, -0.9918286 52.1285392, -0.9918142 52.1285455, -0.9917434 52.1285728, -0.9917288 52.1285773, -0.9916691 52.1285958, -0.9910612 52.1287137, -0.991022 52.1287213, -0.9908345 52.1287558)",,,
3359851,,,Brackley Road,tertiary,30 mph,False,False,67.967,"LINESTRING (-0.9911662 52.1325468, -0.9911947 52.1325127, -0.9912276 52.132473, -0.9912758 52.1324321, -0.9913429 52.1323967, -0.9914315 52.1323563, -0.9915717 52.13231, -0.9917164 52.1322672, -0.991847 52.1322326, -0.9919561 52.1322056)",,,
