osmid,name,highway,oneway,reversed,length,geometry,maxspeed,ref,lanes,junction,tunnel,bridge
200066537,Carlibar Road,tertiary,False,True,174.539,"LINESTRING (-4.3887777 55.8043196, -4.3880238 55.8048062, -4.3875199 55.8050619, -4.3871649 55.8051941, -4.3866447 55.8052758)",,,,,,
196709005,Carlibar Road,tertiary,False,True,250.17099999999994,"LINESTRING (-4.3979499 55.8034634, -4.3975641 55.8035388, -4.3972681 55.8036216, -4.3972366 55.8036352, -4.3971626 55.8036673, -4.3969448 55.8037612, -4.3966449 55.8039229, -4.3964252 55.8040371, -4.3961361 55.8041406, -4.3959205 55.8041808, -4.3957133 55.8041902, -4.3955214 55.8041722, -4.3953324 55.8041338, -4.3951791 55.8040638, -4.394751 55.8037037)",,,2,,,
"[1177925626, 1154744524, 1154744525]",Paisley Road,secondary,False,True,41.082,"LINESTRING (-4.3979499 55.8034634, -4.3979499 55.8035221, -4.3979495 55.8036726, -4.3979498 55.8036902, -4.3979573 55.8038328)",30 mph,B771,,,yes,
23644968,Stewart Street,residential,False,True,36.722,"LINESTRING (-4.3868039 55.8055937, -4.3866447 55.8052758)",,,,,,
24050019,Tait Avenue,residential,False,False,119.094,"LINESTRING (-4.3868039 55.8055937, -4.3865705 55.8056354, -4.3862467 55.8056385, -4.3858956 55.8056071, -4.3853337 55.805523, -4.385271 55.8055049, -4.384947 55.8054712)",,,,,,
24005157,Ralston Road,residential,False,True,17.411,"LINESTRING (-4.3943381 55.7966698, -4.3944687 55.7968081)",,,,,,
28661622,Ralston Road,tertiary,False,True,62.222,"LINESTRING (-4.3943381 55.7966698, -4.3941316 55.7967256, -4.3939707 55.7967919, -4.3939143 55.7968349, -4.3938822 55.7968696, -4.3937843 55.7970889)",,,,,,
28661622,Ralston Road,tertiary,False,False,27.812,"LINESTRING (-4.3936685 55.7973304, -4.3937843 55.7970889)",,,,,,
28661622,Ralston Road,tertiary,False,True,36.452,"LINESTRING (-4.3936685 55.7973304, -4.393433 55.7976303)",,,,,,
24049853,Cuillin Way,residential,False,True,50.102,"LINESTRING (-4.3936685 55.7973304, -4.3934874 55.7972748, -4.3933003 55.7972425, -4.3929038 55.7972699)",,,,,,
28661622,Ralston Road,tertiary,False,False,74.66,"LINESTRING (-4.3925621 55.7986, -4.3930853 55.7979964)",,,,,,
23695226,Cloth Street,tertiary,False,False,58.774,"LINESTRING (-4.3925621 55.7986, -4.3922281 55.7985019, -4.3918987 55.798398, -4.3917453 55.7983391)",,,,,,
28661622,Ralston Road,tertiary,False,True,34.453,"LINESTRING (-4.3925621 55.7986, -4.3924753 55.7987376, -4.3924494 55.7989008)",,,,,,
27678812,Stormyland Way,residential,False,False,110.81800000000001,"LINESTRING (-4.3924494 55.7989008, -4.3926805 55.7989095, -4.393293 55.798698, -4.393618 55.7986023, -4.3937242 55.7986064, -4.3937931 55.7985869, -4.3940271 55.7985089)",,,,,,
28661622,Ralston Road,tertiary,False,False,34.453,"LINESTRING (-4.3924494 55.7989008, -4.3924753 55.7987376, -4.3925621 55.7986)",,,,,,
28661622,Ralston Road,tertiary,False,True,82.30699999999999,"LINESTRING (-4.3924494 55.7989008, -4.392444 55.7989223, -4.3924954 55.7992201, -4.3925047 55.7992607, -4.3925224 55.7993383, -4.3925279 55.799354, -4.3925467 55.7994078, -4.3925832 55.7994706, -4.3926748 55.7996255)",,,,,,
23695222,Allan's Corner,primary,True,False,14.712999999999997,"LINESTRING (-4.3978453 55.7987545, -4.3977987 55.7987873, -4.3977739 55.7987972, -4.3977521 55.798806, -4.3977038 55.7988181, -4.3976539 55.7988228)",,A736,,roundabout,,
200776296,Allan's Corner,primary,True,False,9.342,"LINESTRING (-4.3973723 55.7986287, -4.3973931 55.7986043, -4.3974238 55.798583, -4.3974681 55.7985671)",,A736,,roundabout,,
200776292,Allan's Corner,primary,True,False,4.522,"LINESTRING (-4.3978639 55.7987154, -4.3978577 55.7987362, -4.3978453 55.7987545)",,A736,,roundabout,,
28661622,Ralston Road,tertiary,False,True,11.856,"LINESTRING (-4.3926748 55.7996255, -4.3927312 55.7997273)",,,,,,
28661622,Ralston Road,tertiary,False,False,82.307,"LINESTRING (-4.3926748 55.7996255, -4.3925832 55.7994706, -4.3925467 55.7994078, -4.3925279 55.799354, -4.3925224 55.7993383, -4.3925047 55.7992607, -4.3924954 55.7992201, -4.392444 55.7989223, -4.3924494 55.7989008)",,,,,,
201483018,Main Street,primary,True,False,324.60299999999995,"LINESTRING (-4.3926748 55.7996255, -4.3929322 55.7995786, -4.3931078 55.7995494, -4.3933762 55.7995184, -4.3935706 55.7995041, -4.3937729 55.7994955, -4.3941122 55.7994697, -4.3943906 55.799441, -4.3948826 55.7993663, -4.3953113 55.7992988, -4.3954788 55.7992724, -4.3963631 55.7991214, -4.3965845 55.7990746, -4.3967755 55.79902, -4.3969592 55.7989484, -4.3970673 55.7989042, -4.3972087 55.7988074, -4.3973723 55.7986287)",30 mph,A736,,,,
23695317,Arthurlie Street,tertiary,False,True,8.235,"LINESTRING (-4.3896238 55.8007954, -4.3897003 55.8008557)",,,,,,
201483016,Arthurlie Street,tertiary,False,False,96.73599999999999,"LINESTRING (-4.3896238 55.8007954, -4.3890059 55.8003296, -4.3887121 55.8000925)",,,,,,
201483018,Main Street,primary,True,False,140.689,"LINESTRING (-4.3896238 55.8007954, -4.3905036 55.8004433, -4.3914323 55.8000424)",30 mph,A736,,,,
23840128,Arthurlie Avenue,tertiary,False,False,96.401,"LINESTRING (-4.3908562 55.7976815, -4.3902652 55.7972819, -4.3899155 55.7969956)",,,,,,
23840128,Arthurlie Avenue,tertiary,False,True,91.989,"LINESTRING (-4.3908562 55.7976815, -4.3911276 55.7978586, -4.3913381 55.7979996, -4.3917453 55.7983391)",,,,,,
24049853,Cuillin Way,residential,False,False,70.178,"LINESTRING (-4.3908562 55.7976815, -4.3912034 55.7975206, -4.3915057 55.7974448, -4.391838 55.7973999)",,,,,,
24037151,Weir Avenue,residential,False,False,95.569,"LINESTRING (-4.3899155 55.7969956, -4.3886591 55.7974854)",,,,,,
23840128,Arthurlie Avenue,tertiary,False,True,96.401,"LINESTRING (-4.3899155 55.7969956, -4.3902652 55.7972819, -4.3908562 55.7976815)",,,,,,
201483016,Arthurlie Street,tertiary,False,True,9.473,"LINESTRING (-4.3879441 55.7994801, -4.3880265 55.7995516)",,,,,,
24037149,Moorhouse Street,residential,False,True,195.91400000000002,"LINESTRING (-4.3879441 55.7994801, -4.3884569 55.7992441, -4.3885015 55.7992147, -4.3885928 55.7991326, -4.3886304 55.7990195, -4.3886021 55.7989, -4.388559 55.7988552, -4.3883068 55.7985929, -4.3882334 55.7984904, -4.3882549 55.7984285, -4.3883518 55.7983636, -4.3889426 55.7981216)",,,,,,
201483016,Arthurlie Street,tertiary,False,False,156.853,"LINESTRING (-4.3879441 55.7994801, -4.3875965 55.7991235, -4.3866707 55.7982649)",,,,,,
201483016,Arthurlie Street,tertiary,False,False,63.492,"LINESTRING (-4.3866707 55.7982649, -4.3860949 55.7977945)",,,,,,
24037151,Weir Avenue,residential,False,True,126.51499999999999,"LINESTRING (-4.3866707 55.7982649, -4.3871742 55.7980617, -4.3883262 55.7976103)",,,,,,
201483016,Arthurlie Street,tertiary,False,True,156.853,"LINESTRING (-4.3866707 55.7982649, -4.3875965 55.7991235, -4.3879441 55.7994801)",,,,,,
24037182,Campbell Drive,residential,False,True,151.412,"LINESTRING (-4.3860949 55.7977945, -4.3880617 55.7969996)",,,,,,
201483016,Arthurlie Street,tertiary,False,True,63.492,"LINESTRING (-4.3860949 55.7977945, -4.3866707 55.7982649)",,,,,,
201483016,Arthurlie Street,tertiary,False,False,142.92000000000002,"LINESTRING (-4.3860949 55.7977945, -4.385401 55.797242, -4.3847208 55.796768)",,,,,,
201483016,Arthurlie Street,tertiary,False,True,142.92000000000002,"LINESTRING (-4.3847208 55.796768, -4.385401 55.797242, -4.3860949 55.7977945)",,,,,,
"[37963418, 37963419, 23695527]",Carlibar Road,residential,False,False,80.98100000000001,"LINESTRING (-4.383553 55.8047037, -4.3835456 55.8045518, -4.3833685 55.8044611, -4.3832413 55.8044045, -4.3829484 55.8042525, -4.3827741 55.8041726)",,,,,,yes
200066537,Carlibar Road,tertiary,False,False,206.697,"LINESTRING (-4.383553 55.8047037, -4.3837845 55.8047191, -4.3845819 55.8049388, -4.3848789 55.8050206, -4.3849805 55.805048, -4.3854153 55.8051653, -4.3861449 55.8052859, -4.3866447 55.8052758)",,,,,,
24050059,Southpark Avenue,residential,False,False,22.466,"LINESTRING (-4.3937867 55.8021713, -4.393916 55.8021378, -4.3940103 55.8021163, -4.3941107 55.8020844)",,,,,,
"[24433049, 160723041, 24433050]",Glen Street,tertiary,False,False,131.90699999999998,"LINESTRING (-4.3937867 55.8021713, -4.3937472 55.8022506, -4.3937022 55.8023843, -4.3936997 55.8024127, -4.39361 55.8026862, -4.3935976 55.802724, -4.3934899 55.803096, -4.3934166 55.8033385)",,,,,,yes
385838860,Church Road,tertiary,False,True,120.227,"LINESTRING (-4.3937867 55.8021713, -4.3935514 55.8020919, -4.3933222 55.8019855, -4.393209 55.801934, -4.3930492 55.8018524, -4.3928308 55.8015808, -4.3927971 55.8015207, -4.3927618 55.8014413, -4.3927513 55.8013853, -4.3927433 55.801328)",,,,,,
32854974,Main Street,primary,True,False,36.11,"LINESTRING (-4.3920212 55.7999492, -4.3915415 55.8001302)",30 mph,A736,,,,
35007368,Glen Street,residential,False,False,49.388000000000005,"LINESTRING (-4.3920212 55.7999492, -4.392381 55.8002433, -4.3924293 55.8003262)",,,,,,
24049939,Carlibar Gardens,residential,False,False,32.7,"LINESTRING (-4.390901 55.8043917, -4.3912836 55.8042843, -4.3912634 55.8042318)",,,,,,
196709028,Commercial Road,residential,False,False,24.573999999999998,"LINESTRING (-4.390901 55.8043917, -4.3909638 55.8044839, -4.3909036 55.8046014)",,,,,,
196709028,Commercial Road,residential,False,True,78.846,"LINESTRING (-4.390901 55.8043917, -4.3906952 55.804167, -4.3904845 55.8039707, -4.3902898 55.8037717)",,,,,,
24049957,Dunterlie Court,residential,False,False,144.023,"LINESTRING (-4.3909036 55.8046014, -4.3908204 55.8046028, -4.3898718 55.8048098, -4.3898089 55.8048119, -4.3897208 55.8047973, -4.3892603 55.804559, -4.3892299 55.8045338, -4.3892229 55.8045126, -4.3892631 55.8045008, -4.3895181 55.8044292)",,,,,,
196709028,Commercial Road,residential,False,True,24.573999999999998,"LINESTRING (-4.3909036 55.8046014, -4.3909638 55.8044839, -4.390901 55.8043917)",,,,,,
196709028,Commercial Road,residential,False,False,78.846,"LINESTRING (-4.3902898 55.8037717, -4.3904845 55.8039707, -4.3906952 55.804167, -4.390901 55.8043917)",,,,,,
200066537,Carlibar Road,tertiary,False,False,98.949,"LINESTRING (-4.3902898 55.8037717, -4.3904778 55.8037297, -4.3917764 55.8034656)",,,,,,
200066537,Carlibar Road,tertiary,False,True,116.12800000000001,"LINESTRING (-4.3902898 55.8037717, -4.3895462 55.8039087, -4.3893083 55.8039811, -4.3890899 55.8040946, -4.3887777 55.8043196)",,,,,,
201483016,Arthurlie Street,tertiary,False,False,60.825,"LINESTRING (-4.3885897 55.7999977, -4.3880265 55.7995516)",,,,,,
201483016,Arthurlie Street,tertiary,False,True,13.025,"LINESTRING (-4.3885897 55.7999977, -4.3887121 55.8000925)",,,,,,
23840127,Lowndes Street,residential,False,False,141.777,"LINESTRING (-4.3885897 55.7999977, -4.3902065 55.7991401, -4.390246 55.7991276)",,,,,,
23840127,Lowndes Street,residential,False,False,128.332,"LINESTRING (-4.390246 55.7991276, -4.3917453 55.7983391)",,,,,,
23840127,Lowndes Street,residential,False,True,141.777,"LINESTRING (-4.390246 55.7991276, -4.3902065 55.7991401, -4.3885897 55.7999977)",,,,,,
23840129,Bank Street,residential,False,False,125.877,"LINESTRING (-4.390246 55.7991276, -4.3908802 55.7996141, -4.3914323 55.8000424)",,,,,,
23840127,Lowndes Street,residential,False,True,128.332,"LINESTRING (-4.3917453 55.7983391, -4.390246 55.7991276)",,,,,,
23695226,Cloth Street,tertiary,False,True,58.774,"LINESTRING (-4.3917453 55.7983391, -4.3918987 55.798398, -4.3922281 55.7985019, -4.3925621 55.7986)",,,,,,
23840128,Arthurlie Avenue,tertiary,False,False,91.989,"LINESTRING (-4.3917453 55.7983391, -4.3913381 55.7979996, -4.3911276 55.7978586, -4.3908562 55.7976815)",,,,,,
23840129,Bank Street,residential,False,False,11.912,"LINESTRING (-4.3914323 55.8000424, -4.3915415 55.8001302)",,,,,,
23840129,Bank Street,residential,False,True,125.877,"LINESTRING (-4.3914323 55.8000424, -4.3908802 55.7996141, -4.390246 55.7991276)",,,,,,
201483018,Main Street,primary,True,False,90.569,"LINESTRING (-4.3914323 55.8000424, -4.3920079 55.7998298, -4.3922573 55.7997425, -4.3926748 55.7996255)",30 mph,A736,,,,
23840129,Bank Street,residential,False,True,11.912,"LINESTRING (-4.3915415 55.8001302, -4.3914323 55.8000424)",,,,,,
32854974,Main Street,primary,True,False,140.53699999999998,"LINESTRING (-4.3915415 55.8001302, -4.390577 55.8005065, -4.3897003 55.8008557)",30 mph,A736,,,,
23980479,Lyoncross Avenue,residential,False,False,95.897,"LINESTRING (-4.3821268 55.8018295, -4.3830501 55.8015749, -4.383274 55.8015048, -4.3834761 55.8014224)",,,,,,
200062296,Aurs Road,tertiary,False,False,48.702,"LINESTRING (-4.3821268 55.8018295, -4.3822085 55.8019295, -4.3822615 55.8020015, -4.3823388 55.8021312, -4.3823874 55.8022411)",30 mph,,,,,
23990637,Manse Court,residential,False,True,41.982,"LINESTRING (-4.38438 55.8025503, -4.38413 55.8024738, -4.3840506 55.8024552, -4.3840072 55.8024418, -4.3837715 55.8023924)",,,,,,
24005157,Ralston Road,residential,False,False,32.681,"LINESTRING (-4.3957718 55.7976649, -4.3957396 55.7975921, -4.3956463 55.7975272, -4.3955018 55.7974188)",,,,,,
24005157,Ralston Road,residential,False,True,22.863999999999997,"LINESTRING (-4.3957718 55.7976649, -4.395808 55.7978277, -4.395812 55.7978692)",,,,,,
24005157,Ralston Road,residential,False,False,32.371,"LINESTRING (-4.3958345 55.79816, -4.3958268 55.7980011, -4.395812 55.7978692)",,,,,,
24005157,Ralston Road,residential,False,True,61.214999999999996,"LINESTRING (-4.3958345 55.79816, -4.3958536 55.798314, -4.3958911 55.7985936, -4.3959528 55.7986592, -4.3960172 55.7986796)",,,,,,
24005157,Ralston Road,residential,False,False,61.215,"LINESTRING (-4.3960172 55.7986796, -4.3959528 55.7986592, -4.3958911 55.7985936, -4.3958536 55.798314, -4.3958345 55.79816)",,,,,,
24005157,Ralston Road,residential,False,True,57.06399999999999,"LINESTRING (-4.3960172 55.7986796, -4.3961822 55.7986931, -4.3964571 55.7986728, -4.3966748 55.798715, -4.3967472 55.798746, -4.3968454 55.798808)",,,,,,
27678807,Craighead Street,residential,False,False,97.553,"LINESTRING (-4.3960172 55.7986796, -4.3959005 55.7987678, -4.3952113 55.798951, -4.3946743 55.799105)",,,,,,
24005157,Ralston Road,residential,False,False,57.06399999999999,"LINESTRING (-4.3968454 55.798808, -4.3967472 55.798746, -4.3966748 55.798715, -4.3964571 55.7986728, -4.3961822 55.7986931, -4.3960172 55.7986796)",,,,,,
"[37963418, 37963419, 23695527]",Carlibar Road,residential,False,True,80.981,"LINESTRING (-4.3827741 55.8041726, -4.3829484 55.8042525, -4.3832413 55.8044045, -4.3833685 55.8044611, -4.3835456 55.8045518, -4.383553 55.8047037)",,,,,,yes
24036756,Millview,residential,False,False,11.773,"LINESTRING (-4.3862469 55.8030701, -4.3862241 55.8031752)",,,,,,
24036757,Millview,residential,False,False,10.501,"LINESTRING (-4.3862469 55.8030701, -4.3864127 55.8030854)",,,,,,
24036756,Millview,residential,False,True,84.123,"LINESTRING (-4.3862469 55.8030701, -4.3862298 55.802985, -4.3861255 55.8029001, -4.3860115 55.802869, -4.3858796 55.8028222, -4.3854624 55.8027695, -4.3853984 55.8027423, -4.3852277 55.8026647)",,,,,,
24036756,Millview,residential,False,True,11.773,"LINESTRING (-4.3862241 55.8031752, -4.3862469 55.8030701)",,,,,,
24036757,Millview,residential,False,True,10.501,"LINESTRING (-4.3864127 55.8030854, -4.3862469 55.8030701)",,,,,,
23980479,Lyoncross Avenue,residential,False,False,49.871,"LINESTRING (-4.3834761 55.8014224, -4.3839898 55.8010792)",,,,,,
23980479,Lyoncross Avenue,residential,False,True,95.897,"LINESTRING (-4.3834761 55.8014224, -4.383274 55.8015048, -4.3830501 55.8015749, -4.3821268 55.8018295)",,,,,,
24036965,Lyoncross Crescent,residential,False,False,68.544,"LINESTRING (-4.3834761 55.8014224, -4.3837942 55.8016037, -4.3839132 55.8016715, -4.3839781 55.8016857, -4.3840831 55.8016708, -4.3842952 55.8015545)",,,,,,
1245713139,Lyoncross Avenue,residential,False,True,11.088,"LINESTRING (-4.385006 55.8004487, -4.3851154 55.8005272)",,,,,,
24036965,Lyoncross Crescent,residential,False,False,13.856,"LINESTRING (-4.3842952 55.8015545, -4.3844596 55.8014709)",,,,,,
1245713141,Lyoncross Crescent,residential,False,False,10.41,"LINESTRING (-4.3842952 55.8015545, -4.3841846 55.8014845)",,,,,,
24036965,Lyoncross Crescent,residential,False,True,68.54400000000001,"LINESTRING (-4.3842952 55.8015545, -4.3840831 55.8016708, -4.3839781 55.8016857, -4.3839132 55.8016715, -4.3837942 55.8016037, -4.3834761 55.8014224)",,,,,,
23980479,Lyoncross Avenue,residential,False,True,49.871,"LINESTRING (-4.3839898 55.8010792, -4.3834761 55.8014224)",,,,,,
23980479,Lyoncross Avenue,residential,False,False,93.38999999999999,"LINESTRING (-4.3839898 55.8010792, -4.3842155 55.8009576, -4.3851154 55.8005272)",,,,,,
24036967,Cowan Crescent,residential,False,False,58.739999999999995,"LINESTRING (-4.3839898 55.8010792, -4.3843268 55.8012885, -4.384369 55.8013025, -4.3844664 55.8013097, -4.3847326 55.8012445)",,,,,,
24036967,Cowan Crescent,residential,False,True,19.935,"LINESTRING (-4.385478 55.8010513, -4.3851878 55.8011257)",,,,,,
24037149,Moorhouse Street,residential,False,False,195.914,"LINESTRING (-4.3889426 55.7981216, -4.3883518 55.7983636, -4.3882549 55.7984285, -4.3882334 55.7984904, -4.3883068 55.7985929, -4.388559 55.7988552, -4.3886021 55.7989, -4.3886304 55.7990195, -4.3885928 55.7991326, -4.3885015 55.7992147, -4.3884569 55.7992441, -4.3879441 55.7994801)",,,,,,
24037150,Shanks Avenue,residential,False,False,45.035,"LINESTRING (-4.3889426 55.7981216, -4.3892892 55.7984193, -4.3893371 55.7984605)",,,,,,
24037150,Shanks Avenue,residential,False,True,68.68,"LINESTRING (-4.3889426 55.7981216, -4.3889106 55.7980937, -4.3883262 55.7976103)",,,,,,
24037150,Shanks Avenue,residential,False,True,45.035,"LINESTRING (-4.3893371 55.7984605, -4.3892892 55.7984193, -4.3889426 55.7981216)",,,,,,
24037151,Weir Avenue,residential,False,True,25.017,"LINESTRING (-4.3883262 55.7976103, -4.3886591 55.7974854)",,,,,,
24037150,Shanks Avenue,residential,False,False,68.68,"LINESTRING (-4.3883262 55.7976103, -4.3889106 55.7980937, -4.3889426 55.7981216)",,,,,,
24037151,Weir Avenue,residential,False,False,126.51499999999999,"LINESTRING (-4.3883262 55.7976103, -4.3871742 55.7980617, -4.3866707 55.7982649)",,,,,,
24037151,Weir Avenue,residential,False,False,25.017,"LINESTRING (-4.3886591 55.7974854, -4.3883262 55.7976103)",,,,,,
24037151,Weir Avenue,residential,False,True,95.569,"LINESTRING (-4.3886591 55.7974854, -4.3899155 55.7969956)",,,,,,
24037181,Crebar Drive,residential,False,False,65.668,"LINESTRING (-4.3886591 55.7974854, -4.3880617 55.7969996)",,,,,,
24037181,Crebar Drive,residential,False,True,65.668,"LINESTRING (-4.3880617 55.7969996, -4.3886591 55.7974854)",,,,,,
24037182,Campbell Drive,residential,False,False,151.412,"LINESTRING (-4.3880617 55.7969996, -4.3860949 55.7977945)",,,,,,
24005157,Ralston Road,residential,False,False,17.411,"LINESTRING (-4.3944687 55.7968081, -4.3943381 55.7966698)",,,,,,
24005157,Ralston Road,residential,False,True,94.125,"LINESTRING (-4.3944687 55.7968081, -4.3945688 55.7968993, -4.3947859 55.7970384, -4.395244 55.7972659, -4.3955018 55.7974188)",,,,,,
24049853,Cuillin Way,residential,False,False,68.168,"LINESTRING (-4.391838 55.7973999, -4.3929038 55.7972699)",,,,,,
24049853,Cuillin Way,residential,False,True,70.178,"LINESTRING (-4.391838 55.7973999, -4.3915057 55.7974448, -4.3912034 55.7975206, -4.3908562 55.7976815)",,,,,,
24207664,Cheviot Avenue,residential,False,True,63.904999999999994,"LINESTRING (-4.391838 55.7973999, -4.391786 55.797294, -4.3916962 55.7971839, -4.3913756 55.7968912)",,,,,,
24049853,Cuillin Way,residential,False,True,68.168,"LINESTRING (-4.3929038 55.7972699, -4.391838 55.7973999)",,,,,,
24049853,Cuillin Way,residential,False,False,50.102000000000004,"LINESTRING (-4.3929038 55.7972699, -4.3933003 55.7972425, -4.3934874 55.7972748, -4.3936685 55.7973304)",,,,,,
24207712,Eildon Drive,residential,False,False,64.89,"LINESTRING (-4.3929038 55.7972699, -4.3928479 55.7970656, -4.3929412 55.7966924)",,,,,,
24049912,Muriel Street,unclassified,False,False,136.28000000000003,"LINESTRING (-4.394751 55.8037037, -4.3944508 55.8037771, -4.3935068 55.8039792, -4.3931753 55.8040502, -4.3930802 55.8040899, -4.3929977 55.8041404, -4.3929166 55.8042063, -4.3928834 55.8042625)",,,,,,
196709005,Carlibar Road,tertiary,False,False,250.17100000000005,"LINESTRING (-4.394751 55.8037037, -4.3951791 55.8040638, -4.3953324 55.8041338, -4.3955214 55.8041722, -4.3957133 55.8041902, -4.3959205 55.8041808, -4.3961361 55.8041406, -4.3964252 55.8040371, -4.3966449 55.8039229, -4.3969448 55.8037612, -4.3971626 55.8036673, -4.3972366 55.8036352, -4.3972681 55.8036216, -4.3975641 55.8035388, -4.3979499 55.8034634)",,,2,,,
196709005,Carlibar Road,tertiary,False,True,97.299,"LINESTRING (-4.394751 55.8037037, -4.3945969 55.8035797, -4.394536 55.8035339, -4.3944506 55.8034926, -4.3943405 55.8034652, -4.3940998 55.8034167, -4.3938379 55.8033841, -4.3934166 55.8033385)",,,2,,,
24049912,Muriel Street,unclassified,False,True,136.28,"LINESTRING (-4.3928834 55.8042625, -4.3929166 55.8042063, -4.3929977 55.8041404, -4.3930802 55.8040899, -4.3931753 55.8040502, -4.3935068 55.8039792, -4.3944508 55.8037771, -4.394751 55.8037037)",,,,,,
80238878,Muriel Lane,unclassified,False,True,87.815,"LINESTRING (-4.3928834 55.8042625, -4.392757 55.8042538, -4.3926518 55.8042761, -4.3920113 55.8048233)",,,2,,,
24049930,Walton Street,residential,False,False,69.917,"LINESTRING (-4.3917764 55.8034656, -4.3913702 55.8031301, -4.3911485 55.8029452)",,,,,,
200066537,Carlibar Road,tertiary,False,False,106.583,"LINESTRING (-4.3917764 55.8034656, -4.3919828 55.8034198, -4.392316 55.8033261, -4.392557 55.8032986, -4.3927148 55.8032927, -4.3929786 55.8033037, -4.3934166 55.8033385)",,,,,,
