osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,lanes,bridge,tunnel
"[6487376, 467766660, 467766661, 117591943]","['Oban Road', 'Bishopton Road']",tertiary,False,True,240.268,"LINESTRING (-5.4370061 56.0408527, -5.4367571 56.0403793, -5.436728 56.0403238, -5.4366943 56.0402765, -5.4365007 56.0400254, -5.4363873 56.0399278, -5.4362829 56.0398559, -5.4362001 56.0398132, -5.4360526 56.0397372, -5.4359581 56.0396733, -5.4357366 56.0395839, -5.4354986 56.0395167, -5.4350908 56.0394275, -5.434617 56.0393644)",,30 mph,2,yes,
28035655,Brodie Crescent,residential,False,False,115.03399999999999,"LINESTRING (-5.4305373 56.0393292, -5.4305077 56.0392371, -5.4302277 56.0390462, -5.4301578 56.038998, -5.4300992 56.0389354, -5.4300497 56.0388685, -5.4300069 56.0387889, -5.4299799 56.0386965, -5.4299703 56.0385937, -5.4299794 56.0384956, -5.4300274 56.0383877)",,,,,
28035706,Manse Brae,tertiary,False,False,134.938,"LINESTRING (-5.4305373 56.0393292, -5.4303026 56.0393208, -5.4300301 56.0393029, -5.429712 56.0392958, -5.4295645 56.0392938, -5.4294192 56.0392979, -5.4292383 56.039308, -5.428986 56.0393321, -5.428833 56.0393542, -5.4287438 56.0393712, -5.4286315 56.0393987, -5.4284337 56.0394734)",,,,,
28035706,Manse Brae,tertiary,False,True,127.19799999999998,"LINESTRING (-5.4305373 56.0393292, -5.4307948 56.0393147, -5.4315097 56.0392488, -5.4315734 56.0392434, -5.4316142 56.0392389, -5.4321743 56.0391789, -5.4323986 56.0391479, -5.4325424 56.0391127)",,,,,
28035706,Manse Brae,tertiary,False,True,134.93800000000002,"LINESTRING (-5.4284337 56.0394734, -5.4286315 56.0393987, -5.4287438 56.0393712, -5.428833 56.0393542, -5.428986 56.0393321, -5.4292383 56.039308, -5.4294192 56.0392979, -5.4295645 56.0392938, -5.429712 56.0392958, -5.4300301 56.0393029, -5.4303026 56.0393208, -5.4305373 56.0393292)",,,,,
117591923,,tertiary,False,False,136.551,"LINESTRING (-5.4284337 56.0394734, -5.4283419 56.0395108, -5.4282245 56.0395777, -5.4277252 56.0398524, -5.4275462 56.0399249, -5.4273534 56.0399858, -5.4266257 56.0401325)",,,,,
586662065,Manse Brae,residential,False,False,361.71999999999997,"LINESTRING (-5.4284337 56.0394734, -5.4283423 56.0394182, -5.4279024 56.0393364, -5.4277333 56.0392852, -5.4276104 56.0392255, -5.427436 56.0391336, -5.4273204 56.0390488, -5.427239 56.0389587, -5.4271402 56.0387862, -5.4269249 56.0383579, -5.4268238 56.0380807, -5.4267532 56.0378722, -5.4265468 56.0370425, -5.4272404 56.0368799)",,,,,
26610927,Campbell Street,residential,False,False,94.579,"LINESTRING (-5.4302049 56.0364482, -5.4311911 56.0358002)",,,,,
272377417,Union Street,residential,False,True,31.538,"LINESTRING (-5.4302049 56.0364482, -5.430599 56.036627)",,,,,
"[28035434, 26610927]","['Campbell Street', 'Dewar Avenue']",residential,False,"[False, True]",101.267,"LINESTRING (-5.4302049 56.0364482, -5.4297153 56.0367782, -5.4291638 56.037149)",,,,,
272377417,Union Street,residential,False,False,108.82300000000001,"LINESTRING (-5.4302049 56.0364482, -5.4298338 56.0362755, -5.42886 56.0358211)",,,,,
26610927,Campbell Street,residential,False,True,94.579,"LINESTRING (-5.4311911 56.0358002, -5.4302049 56.0364482)",,,,,
117591937,Lochnell Street,trunk,False,False,164.583,"LINESTRING (-5.4311911 56.0358002, -5.4322339 56.0362644, -5.4325753 56.0364201, -5.4327506 56.0364752, -5.4328612 56.0365033, -5.4330276 56.0365353, -5.433273 56.0365647, -5.4333756 56.0366053)",A83,30 mph,,,
117591937,Lochnell Street,trunk,False,True,111.80000000000001,"LINESTRING (-5.4311911 56.0358002, -5.4302614 56.0353643, -5.4298131 56.0351535)",A83,30 mph,,,
"[287302585, 26610934]",Smithy Lane,"['unclassified', 'residential']",False,"[False, True]",138.896,"LINESTRING (-5.4338037 56.0378428, -5.4339863 56.0372384, -5.4340455 56.0370511, -5.433511 56.0369941, -5.4332612 56.036968)",,,,,
117591939,Lorne Street,tertiary,False,False,51.897000000000006,"LINESTRING (-5.4338037 56.0378428, -5.4332177 56.0377797, -5.4329824 56.0377574)",,,,,
117591939,Lorne Street,tertiary,False,True,177.156,"LINESTRING (-5.4338037 56.0378428, -5.4350548 56.0379758, -5.4363752 56.038114, -5.4365045 56.0381223, -5.4366084 56.0381145)",,,,,
26610926,Lorne Street,tertiary,False,True,130.969,"LINESTRING (-5.4366084 56.0381145, -5.4366985 56.0380908, -5.4367628 56.0380214, -5.4369826 56.0374994, -5.4370015 56.037459, -5.4372225 56.0370096)",,,,,
117591939,Lorne Street,tertiary,False,False,177.156,"LINESTRING (-5.4366084 56.0381145, -5.4365045 56.0381223, -5.4363752 56.038114, -5.4350548 56.0379758, -5.4338037 56.0378428)",,,,,
586662068,Lorne Street,residential,False,False,79.2,"LINESTRING (-5.4366084 56.0381145, -5.4366112 56.0381846, -5.4366275 56.0382339, -5.4364187 56.0388143)",,,,,
26610926,Lorne Street,tertiary,False,False,130.969,"LINESTRING (-5.4372225 56.0370096, -5.4370015 56.037459, -5.4369826 56.0374994, -5.4367628 56.0380214, -5.4366985 56.0380908, -5.4366084 56.0381145)",,,,,
117591927,Poltalloch Street,trunk,False,True,141.29999999999998,"LINESTRING (-5.4372225 56.0370096, -5.4365922 56.0369025, -5.4363936 56.0368724, -5.4361162 56.0368427, -5.4358549 56.0368151, -5.4350117 56.036716)",A83,30 mph,,,
26610929,,unclassified,True,False,38.182,"LINESTRING (-5.4350117 56.036716, -5.4348956 56.0370532)",,,,,
117591927,Poltalloch Street,trunk,False,False,141.3,"LINESTRING (-5.4350117 56.036716, -5.4358549 56.0368151, -5.4361162 56.0368427, -5.4363936 56.0368724, -5.4365922 56.0369025, -5.4372225 56.0370096)",A83,30 mph,,,
117591927,Poltalloch Street,trunk,False,True,103.48499999999999,"LINESTRING (-5.4350117 56.036716, -5.4342358 56.0366363, -5.4337841 56.0365869, -5.4335587 56.036576, -5.4333756 56.0366053)",A83,30 mph,,,
28035655,Brodie Crescent,residential,False,False,95.47,"LINESTRING (-5.4306194 56.0377635, -5.4315502 56.0370803)",,,,,
28035652,Brodie Crescent,residential,False,True,96.417,"LINESTRING (-5.4306194 56.0377635, -5.430985 56.0378549, -5.431077 56.0378916, -5.4310915 56.0379457, -5.4310687 56.0379783, -5.4310178 56.0380082, -5.4309488 56.0380185, -5.4308624 56.0380251, -5.4307487 56.0380318, -5.4306529 56.0380447, -5.4305747 56.0380582, -5.430417 56.0380988, -5.4302571 56.0381414)",,,,,
28035655,Brodie Crescent,residential,False,True,47.713,"LINESTRING (-5.4306194 56.0377635, -5.4305479 56.0378234, -5.4302571 56.0381414)",,,,,
28035655,Brodie Crescent,residential,False,True,95.47,"LINESTRING (-5.4315502 56.0370803, -5.4306194 56.0377635)",,,,,
272377417,Union Street,residential,False,False,77.68,"LINESTRING (-5.4315502 56.0370803, -5.4312132 56.0369255, -5.4310523 56.0368427, -5.430599 56.036627)",,,,,
272377417,Union Street,residential,False,True,113.01100000000001,"LINESTRING (-5.4315502 56.0370803, -5.4326938 56.0376065, -5.4327528 56.0376234, -5.4328064 56.0376322, -5.4328815 56.0376417, -5.433017 56.0376578)",,,,,
586662065,Manse Brae,residential,False,False,94.954,"LINESTRING (-5.42886 56.0358211, -5.4298131 56.0351535)",,,,,
586662065,Manse Brae,residential,False,True,47.941,"LINESTRING (-5.42886 56.0358211, -5.4283773 56.0361575)",,,,,
272377417,Union Street,residential,False,True,108.82300000000001,"LINESTRING (-5.42886 56.0358211, -5.4298338 56.0362755, -5.4302049 56.0364482)",,,,,
586662065,Manse Brae,residential,False,False,8.459,"LINESTRING (-5.4282994 56.0362199, -5.4283773 56.0361575)",,,,,
117591910,Rowan Park,residential,False,True,39.833,"LINESTRING (-5.4282994 56.0362199, -5.4286562 56.0363911, -5.4285404 56.0364613)",,,,,
586662065,Manse Brae,residential,False,True,98.96300000000001,"LINESTRING (-5.4282994 56.0362199, -5.4274866 56.0367741, -5.4272404 56.0368799)",,,,,
28035491,Rowan Park,residential,False,False,59.622,"LINESTRING (-5.4291638 56.037149, -5.4284237 56.0368076)",,,,,
28035434,Dewar Avenue,residential,False,False,151.975,"LINESTRING (-5.4291638 56.037149, -5.4281667 56.0378219, -5.4281768 56.0378417, -5.4284094 56.0382961)",,,,,
"[28035434, 26610927]","['Campbell Street', 'Dewar Avenue']",residential,False,"[False, True]",101.267,"LINESTRING (-5.4291638 56.037149, -5.4297153 56.0367782, -5.4302049 56.0364482)",,,,,
117591910,Rowan Park,residential,False,False,39.833,"LINESTRING (-5.4285404 56.0364613, -5.4286562 56.0363911, -5.4282994 56.0362199)",,,,,
28035491,Rowan Park,residential,False,True,59.622,"LINESTRING (-5.4284237 56.0368076, -5.4291638 56.037149)",,,,,
28035655,Brodie Crescent,residential,False,False,30.881,"LINESTRING (-5.4300274 56.0383877, -5.4302571 56.0381414)",,,,,
28035655,Brodie Crescent,residential,False,True,115.03399999999999,"LINESTRING (-5.4300274 56.0383877, -5.4299794 56.0384956, -5.4299703 56.0385937, -5.4299799 56.0386965, -5.4300069 56.0387889, -5.4300497 56.0388685, -5.4300992 56.0389354, -5.4301578 56.038998, -5.4302277 56.0390462, -5.4305077 56.0392371, -5.4305373 56.0393292)",,,,,
28035674,Sinclair Drive,residential,False,False,104.12599999999999,"LINESTRING (-5.4300274 56.0383877, -5.4297863 56.0383432, -5.4293681 56.0382749, -5.4290666 56.0382241, -5.4290071 56.0382231, -5.4289542 56.038233, -5.4284094 56.0382961)",,,,,
28035655,Brodie Crescent,residential,False,True,30.881,"LINESTRING (-5.4302571 56.0381414, -5.4300274 56.0383877)",,,,,
28035652,Brodie Crescent,residential,False,False,96.417,"LINESTRING (-5.4302571 56.0381414, -5.430417 56.0380988, -5.4305747 56.0380582, -5.4306529 56.0380447, -5.4307487 56.0380318, -5.4308624 56.0380251, -5.4309488 56.0380185, -5.4310178 56.0380082, -5.4310687 56.0379783, -5.4310915 56.0379457, -5.431077 56.0378916, -5.430985 56.0378549, -5.4306194 56.0377635)",,,,,
28035655,Brodie Crescent,residential,False,False,47.713,"LINESTRING (-5.4302571 56.0381414, -5.4305479 56.0378234, -5.4306194 56.0377635)",,,,,
28035434,Dewar Avenue,residential,False,False,59.768,"LINESTRING (-5.4284094 56.0382961, -5.4285319 56.038546, -5.4284052 56.0385672, -5.4280545 56.0386259)",,,,,
28035434,Dewar Avenue,residential,False,True,151.975,"LINESTRING (-5.4284094 56.0382961, -5.4281768 56.0378417, -5.4281667 56.0378219, -5.4291638 56.037149)",,,,,
28035674,Sinclair Drive,residential,False,True,104.12599999999999,"LINESTRING (-5.4284094 56.0382961, -5.4289542 56.038233, -5.4290071 56.0382231, -5.4290666 56.0382241, -5.4293681 56.0382749, -5.4297863 56.0383432, -5.4300274 56.0383877)",,,,,
28035434,Dewar Avenue,residential,False,True,59.768,"LINESTRING (-5.4280545 56.0386259, -5.4284052 56.0385672, -5.4285319 56.038546, -5.4284094 56.0382961)",,,,,
586662065,Manse Brae,residential,False,True,94.954,"LINESTRING (-5.4298131 56.0351535, -5.42886 56.0358211)",,,,,
28929997,Cossack Street,trunk,False,True,88.842,"LINESTRING (-5.4298131 56.0351535, -5.4295732 56.0350535, -5.4293701 56.0349511, -5.4292026 56.0348082, -5.4290993 56.0346873, -5.4290708 56.0345139)",A83,30 mph,,,
117591937,Lochnell Street,trunk,False,False,111.80000000000001,"LINESTRING (-5.4298131 56.0351535, -5.4302614 56.0353643, -5.4311911 56.0358002)",A83,30 mph,,,
"[124074765, 1245471860, 1245471861]",Peddie Bank,unclassified,False,True,31.973,"LINESTRING (-5.4298131 56.0351535, -5.4299045 56.0350962, -5.4299948 56.0350344, -5.4300721 56.03498, -5.429987 56.0349409)",,,,,building_passage
117591924,Stag Park Court,residential,False,True,18.886,"LINESTRING (-5.4347955 56.0384778, -5.4347382 56.0386446)",,,,,
117591924,Stag Park Court,residential,False,False,18.886,"LINESTRING (-5.4347382 56.0386446, -5.4347955 56.0384778)",,,,,
117591949,Stag Park,residential,False,True,106.08,"LINESTRING (-5.4347382 56.0386446, -5.4364187 56.0388143)",,,,,
117591949,Stag Park,residential,False,False,64.518,"LINESTRING (-5.4347382 56.0386446, -5.4340845 56.0385856, -5.4340016 56.038576, -5.4339492 56.0385595, -5.4339652 56.0384304)",,,,,
117591909,Fernoch Drive,residential,False,True,70.36,"LINESTRING (-5.4347443 56.0412472, -5.4358258 56.041059)",,,,,
117591941,Fernoch Park,residential,False,False,84.04,"LINESTRING (-5.4347443 56.0412472, -5.4343437 56.0405253)",,,,,
586662068,Lorne Street,residential,False,True,27.246,"LINESTRING (-5.4363445 56.0390558, -5.4364187 56.0388143)",,,,,
117591956,Dochas Place,residential,False,False,28.604,"LINESTRING (-5.430599 56.036627, -5.430897 56.0364309)",,,,,
272377417,Union Street,residential,False,False,31.538,"LINESTRING (-5.430599 56.036627, -5.4302049 56.0364482)",,,,,
272377417,Union Street,residential,False,True,77.67999999999999,"LINESTRING (-5.430599 56.036627, -5.4310523 56.0368427, -5.4312132 56.0369255, -5.4315502 56.0370803)",,,,,
117591949,Stag Park,residential,False,False,106.08,"LINESTRING (-5.4364187 56.0388143, -5.4347382 56.0386446)",,,,,
586662068,Lorne Street,residential,False,False,27.246,"LINESTRING (-5.4364187 56.0388143, -5.4363445 56.0390558)",,,,,
586662068,Lorne Street,residential,False,True,79.2,"LINESTRING (-5.4364187 56.0388143, -5.4366275 56.0382339, -5.4366112 56.0381846, -5.4366084 56.0381145)",,,,,
117591941,Fernoch Park,residential,False,True,12.208,"LINESTRING (-5.432388 56.0404119, -5.4325833 56.0404242)",,,,,
117591961,Mcewan Road,residential,False,True,21.026,"LINESTRING (-5.4286568 56.0337549, -5.428348 56.0338323)",,,,,
117591958,Ross Crescent,residential,False,False,31.666,"LINESTRING (-5.4286568 56.0337549, -5.4287381 56.0337018, -5.4288986 56.0335065)",,,,,
117591961,Mcewan Road,residential,False,False,101.42500000000001,"LINESTRING (-5.4286568 56.0337549, -5.428976 56.0338368, -5.4290969 56.0338644, -5.4292315 56.0338764, -5.4293392 56.0338493, -5.4294451 56.033807, -5.4297098 56.0336357, -5.429946 56.0334831)",,,,,
117591930,Fernoch Drive,residential,False,False,28.678,"LINESTRING (-5.4356997 56.0408109, -5.4358258 56.041059)",,,,,
117591947,Rowan Lane,residential,False,False,56.090999999999994,"LINESTRING (-5.4272404 56.0368799, -5.4275552 56.0370789, -5.4277673 56.0372863)",,,,,
586662065,Manse Brae,residential,False,False,98.96300000000001,"LINESTRING (-5.4272404 56.0368799, -5.4274866 56.0367741, -5.4282994 56.0362199)",,,,,
586662065,Manse Brae,residential,False,True,361.7199999999999,"LINESTRING (-5.4272404 56.0368799, -5.4265468 56.0370425, -5.4267532 56.0378722, -5.4268238 56.0380807, -5.4269249 56.0383579, -5.4271402 56.0387862, -5.427239 56.0389587, -5.4273204 56.0390488, -5.427436 56.0391336, -5.4276104 56.0392255, -5.4277333 56.0392852, -5.4279024 56.0393364, -5.4283423 56.0394182, -5.4284337 56.0394734)",,,,,
117591941,Fernoch Park,residential,False,True,84.04,"LINESTRING (-5.4343437 56.0405253, -5.4347443 56.0412472)",,,,,
117591948,Fernoch Park,residential,False,False,16.405,"LINESTRING (-5.4343437 56.0405253, -5.4345932 56.0404769)",,,,,
117591941,Fernoch Park,residential,False,False,110.23,"LINESTRING (-5.4343437 56.0405253, -5.4342687 56.0405355, -5.4341947 56.0405342, -5.4325833 56.0404242)",,,,,
117591947,Rowan Lane,residential,False,True,56.090999999999994,"LINESTRING (-5.4277673 56.0372863, -5.4275552 56.0370789, -5.4272404 56.0368799)",,,,,
117591949,Stag Park,residential,False,True,64.518,"LINESTRING (-5.4339652 56.0384304, -5.4339492 56.0385595, -5.4340016 56.038576, -5.4340845 56.0385856, -5.4347382 56.0386446)",,,,,
117591948,Fernoch Park,residential,False,True,16.405,"LINESTRING (-5.4345932 56.0404769, -5.4343437 56.0405253)",,,,,
117591958,Ross Crescent,residential,False,True,31.666,"LINESTRING (-5.4288986 56.0335065, -5.4287381 56.0337018, -5.4286568 56.0337549)",,,,,
124074769,Whitegates Court,residential,False,False,56.022,"LINESTRING (-5.4288986 56.0335065, -5.4282962 56.033302, -5.4281287 56.0333598)",,,,,
117591961,Mcewan Road,residential,False,False,21.026,"LINESTRING (-5.428348 56.0338323, -5.4286568 56.0337549)",,,,,
25389433,Cossack Street,residential,False,True,88.789,"LINESTRING (-5.428348 56.0338323, -5.4288087 56.0343507, -5.4289237 56.0344328, -5.4290708 56.0345139)",,,,,
117591909,Fernoch Drive,residential,False,False,70.36,"LINESTRING (-5.4358258 56.041059, -5.4347443 56.0412472)",,,,,
117591909,Fernoch Drive,residential,False,True,76.818,"LINESTRING (-5.4358258 56.041059, -5.4370061 56.0408527)",,,,,
117591930,Fernoch Drive,residential,False,True,28.678,"LINESTRING (-5.4358258 56.041059, -5.4356997 56.0408109)",,,,,
117591956,Dochas Place,residential,False,True,28.604,"LINESTRING (-5.430897 56.0364309, -5.430599 56.036627)",,,,,
124074769,Whitegates Court,residential,False,True,56.022,"LINESTRING (-5.4281287 56.0333598, -5.4282962 56.033302, -5.4288986 56.0335065)",,,,,
"[1245471861, 1245471860, 124074765]",Peddie Bank,unclassified,False,False,31.973,"LINESTRING (-5.429987 56.0349409, -5.4300721 56.03498, -5.4299948 56.0350344, -5.4299045 56.0350962, -5.4298131 56.0351535)",,,,,building_passage
117591961,Mcewan Road,residential,False,True,13.363,"LINESTRING (-5.4300867 56.0333922, -5.429946 56.0334831)",,,,,
586662065,Manse Brae,residential,False,False,47.941,"LINESTRING (-5.4283773 56.0361575, -5.42886 56.0358211)",,,,,
586662065,Manse Brae,residential,False,True,8.459,"LINESTRING (-5.4283773 56.0361575, -5.4282994 56.0362199)",,,,,
199728094,,residential,False,True,66.15299999999999,"LINESTRING (-5.4283773 56.0361575, -5.4279935 56.0359995, -5.4277833 56.0359978, -5.4275322 56.0361556)",,,,,
199728094,,residential,False,False,66.15299999999999,"LINESTRING (-5.4275322 56.0361556, -5.4277833 56.0359978, -5.4279935 56.0359995, -5.4283773 56.0361575)",,,,,
272387862,,residential,False,False,112.982,"LINESTRING (-5.4259733 56.0391855, -5.4261384 56.0394852, -5.4263147 56.0396946, -5.4266257 56.0401325)",,,,,
199728061,Burns Brae,residential,False,True,66.754,"LINESTRING (-5.4254938 56.0399059, -5.4258347 56.0399749, -5.425874 56.039984, -5.4259075 56.0399976, -5.4260218 56.0400478, -5.426056 56.04007, -5.4260711 56.0400982, -5.4260977 56.0401604, -5.4261245 56.0401966, -5.4261648 56.0402255, -5.4262654 56.0402692)",,,,,
117591923,,tertiary,False,False,27.055999999999997,"LINESTRING (-5.4266257 56.0401325, -5.4264779 56.0401871, -5.4262654 56.0402692)",,,,,
117591923,,tertiary,False,True,136.551,"LINESTRING (-5.4266257 56.0401325, -5.4273534 56.0399858, -5.4275462 56.0399249, -5.4277252 56.0398524, -5.4282245 56.0395777, -5.4283419 56.0395108, -5.4284337 56.0394734)",,,,,
272387862,,residential,False,True,112.982,"LINESTRING (-5.4266257 56.0401325, -5.4263147 56.0396946, -5.4261384 56.0394852, -5.4259733 56.0391855)",,,,,
117591923,,tertiary,False,True,27.055999999999997,"LINESTRING (-5.4262654 56.0402692, -5.4264779 56.0401871, -5.4266257 56.0401325)",,,,,
199728061,Burns Brae,residential,False,False,66.754,"LINESTRING (-5.4262654 56.0402692, -5.4261648 56.0402255, -5.4261245 56.0401966, -5.4260977 56.0401604, -5.4260711 56.0400982, -5.426056 56.04007, -5.4260218 56.0400478, -5.4259075 56.0399976, -5.425874 56.039984, -5.4258347 56.0399749, -5.4254938 56.0399059)",,,,,
117591961,Mcewan Road,residential,False,False,13.363,"LINESTRING (-5.429946 56.0334831, -5.4300867 56.0333922)",,,,,
272377419,,residential,False,False,12.969,"LINESTRING (-5.429946 56.0334831, -5.4297916 56.0334046)",,,,,
117591961,Mcewan Road,residential,False,True,101.425,"LINESTRING (-5.429946 56.0334831, -5.4297098 56.0336357, -5.4294451 56.033807, -5.4293392 56.0338493, -5.4292315 56.0338764, -5.4290969 56.0338644, -5.428976 56.0338368, -5.4286568 56.0337549)",,,,,
272377419,,residential,False,True,12.969,"LINESTRING (-5.4297916 56.0334046, -5.429946 56.0334831)",,,,,
117591941,Fernoch Park,residential,False,False,12.208,"LINESTRING (-5.4325833 56.0404242, -5.432388 56.0404119)",,,,,
272377418,,residential,False,False,10.167,"LINESTRING (-5.4325833 56.0404242, -5.4326026 56.0403334)",,,,,
117591941,Fernoch Park,residential,False,True,110.23,"LINESTRING (-5.4325833 56.0404242, -5.4341947 56.0405342, -5.4342687 56.0405355, -5.4343437 56.0405253)",,,,,
117591927,Poltalloch Street,trunk,False,False,103.485,"LINESTRING (-5.4333756 56.0366053, -5.4335587 56.036576, -5.4337841 56.0365869, -5.4342358 56.0366363, -5.4350117 56.036716)",A83,30 mph,,,
117591937,Lochnell Street,trunk,False,True,164.583,"LINESTRING (-5.4333756 56.0366053, -5.433273 56.0365647, -5.4330276 56.0365353, -5.4328612 56.0365033, -5.4327506 56.0364752, -5.4325753 56.0364201, -5.4322339 56.0362644, -5.4311911 56.0358002)",A83,30 mph,,,
272377422,Colchester Square,tertiary,False,False,41.024,"LINESTRING (-5.4333756 56.0366053, -5.4333186 56.0367268, -5.4332654 56.0369493, -5.4332612 56.036968)",,,,,
272377418,,residential,False,True,10.167,"LINESTRING (-5.4326026 56.0403334, -5.4325833 56.0404242)",,,,,
26610935,Argyll Street,tertiary,False,False,11.282,"LINESTRING (-5.433017 56.0376578, -5.4329824 56.0377574)",,30 mph,,,
26610935,Argyll Street,tertiary,False,True,78.188,"LINESTRING (-5.433017 56.0376578, -5.4332612 56.036968)",,30 mph,,,
272377417,Union Street,residential,False,False,113.01100000000001,"LINESTRING (-5.433017 56.0376578, -5.4328815 56.0376417, -5.4328064 56.0376322, -5.4327528 56.0376234, -5.4326938 56.0376065, -5.4315502 56.0370803)",,,,,
272393150,Jubilee Terrace,residential,False,True,42.882,"LINESTRING (-5.4344117 56.0397326, -5.434617 56.0393644)",,,,,
272393150,Jubilee Terrace,residential,False,False,42.882,"LINESTRING (-5.434617 56.0393644, -5.4344117 56.0397326)",,,,,
"[6487376, 467766660, 467766661, 117591943]","['Oban Road', 'Bishopton Road']",tertiary,False,False,240.26800000000003,"LINESTRING (-5.434617 56.0393644, -5.4350908 56.0394275, -5.4354986 56.0395167, -5.4357366 56.0395839, -5.4359581 56.0396733, -5.4360526 56.0397372, -5.4362001 56.0398132, -5.4362829 56.0398559, -5.4363873 56.0399278, -5.4365007 56.0400254, -5.4366943 56.0402765, -5.436728 56.0403238, -5.4367571 56.0403793, -5.4370061 56.0408527)",,30 mph,2,yes,
6487376,Oban Road,tertiary,False,True,132.455,"LINESTRING (-5.434617 56.0393644, -5.4341652 56.0393174, -5.4338443 56.0392871, -5.4337339 56.0392773, -5.4329835 56.0392089, -5.4327769 56.0391758, -5.4325424 56.0391127)",,30 mph,2,,
